dataset	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE131907	2280	31	31	0	1.0	0.0	0.23408183455467224		T lymphocytes	1	31			False		
GSE131907	2281	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	2282	31	0	31	0.0	1.0	1.4814168214797974	1.4814168214797974	Epithelial cells	1	31			False		
GSE131907	2283	31	0	30	0.0	0.967741935483871	1.2799400091171265	1.3226046562194824	Epithelial cells	2	31			False		
GSE131907	2284	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2285	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2286	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2287	31	31	0	1.0	0.0	0.050830576568841934		T lymphocytes	3	31			False		
GSE131907	2288	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
GSE131907	2289	31	0	31	0.0	1.0	1.5754361152648926	1.5754361152648926	Epithelial cells	1	31			False		
GSE131907	2290	31	0	29	0.0	0.9354838709677419	1.4056357145309448	1.4084030389785767	Epithelial cells	1	31			False		
GSE131907	2291	31	0	0	0.0	0.0	0.0		MAST cells	3	31			False		
GSE131907	2292	31	0	31	0.0	1.0	1.6656802892684937	1.6656802892684937	Epithelial cells	1	31			False		
GSE131907	2293	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2294	31	2	25	0.06451612903225806	0.8064516129032258	1.336798906326294	1.6576305627822876	Epithelial cells	5	31	0.7	0.1881204043741873	True	0.892521877189727	0.865895082325415
GSE131907	2295	31	0	0	0.0	0.0	0.11234398186206818		Myeloid cells	2	31			False		
GSE131907	2296	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2297	31	0	0	0.0	0.0	0.016384175047278404		B lymphocytes	1	31			False		
GSE131907	2298	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	2299	31	0	11	0.0	0.3548387096774194	0.8217403292655945	0.6327224969863892	Epithelial cells	6	31	-0.48571428571428577	0.3287230320699708	True	0.9161252419861912	0.9160471790155642
GSE131907	2300	31	0	31	0.0	1.0	1.32254159450531	1.32254159450531	Epithelial cells	1	31			False		
GSE131907	2301	31	0	31	0.0	1.0	1.9363059997558594	1.9363059997558594	Epithelial cells	1	31			False		
GSE131907	2302	31	31	0	1.0	0.0	0.05857780948281288		T lymphocytes	2	31			False		
GSE131907	2303	31	0	31	0.0	1.0	2.081202745437622	2.081202745437622	Epithelial cells	1	31			False		
GSE131907	2304	31	0	31	0.0	1.0	1.0417770147323608	1.0417770147323608	Epithelial cells	1	31			False		
GSE131907	2305	31	0	0	0.0	0.0	0.04424333572387695		Myeloid cells	1	31			False		
GSE131907	2306	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	2307	31	0	0	0.0	0.0	0.004635559394955635		B lymphocytes	3	31			False		
GSE131907	2308	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	2309	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2310	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2311	31	31	0	1.0	0.0	0.15055938065052032		T lymphocytes	1	31			False		
GSE131907	2312	31	0	31	0.0	1.0	1.6685198545455933	1.6685198545455933	Epithelial cells	1	31			False		
GSE131907	2313	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2314	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2315	31	31	0	1.0	0.0	0.308087021112442		T lymphocytes	1	31			False		
GSE131907	2316	31	0	0	0.0	0.0	0.04169468209147453		MAST cells	3	31			False		
GSE131907	2317	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2318	31	31	0	1.0	0.0	0.14542071521282196		T lymphocytes	1	31			False		
GSE131907	2319	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2320	31	0	0	0.0	0.0	0.0		Myeloid cells	0	31			False		
GSE131907	2321	31	31	0	1.0	0.0	0.11047390848398209		T lymphocytes	1	31			False		
GSE131907	2322	31	0	0	0.0	0.0	0.10692562907934189		B lymphocytes	1	31			False		
GSE131907	2323	31	0	0	0.0	0.0	0.09276784211397171		Myeloid cells	1	31			False		
GSE131907	2324	31	31	0	1.0	0.0	0.03618277609348297		T lymphocytes	2	31			False		
GSE131907	2325	31	31	0	1.0	0.0	0.050509288907051086		T lymphocytes	2	31			False		
GSE131907	2326	31	0	31	0.0	1.0	2.1614582538604736	2.1614582538604736	Epithelial cells	1	31			False		
GSE131907	2327	31	31	0	1.0	0.0	0.11345850676298141		T lymphocytes	1	31			False		
GSE131907	2328	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	2329	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	2330	31	0	31	0.0	1.0	1.1139683723449707	1.1139683723449707	Epithelial cells	1	31			False		
GSE131907	2331	31	0	0	0.0	0.0	0.19622091948986053		B lymphocytes	1	31			False		
GSE131907	2332	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	0.4285714285714286	0.3965014577259473	True	0.9161252419861912	0.9160471790155642
GSE131907	2333	31	5	0	0.16129032258064516	0.0	0.0		B lymphocytes	5	31	0.19999999999999998	0.7470600781046621	True	0.9370564495487935	0.9332209182681445
GSE131907	2334	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	2335	31	31	0	1.0	0.0	0.0		T lymphocytes	5	31	-0.09999999999999999	0.8728885715695384	True	0.9370564495487935	0.9332209182681445
GSE131907	2336	31	0	0	0.0	0.0	0.03838822990655899		Myeloid cells	1	31			False		
GSE131907	2337	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	2338	31	0	0	0.0	0.0	0.052077390253543854		Myeloid cells	5	31	0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	2339	31	0	31	0.0	1.0	1.944472312927246	1.944472312927246	Epithelial cells	1	31			False		
GSE131907	2340	31	0	0	0.0	0.0	0.19150467216968536		Myeloid cells	1	31			False		
GSE131907	2341	31	0	0	0.0	0.0	0.08865983784198761		Myeloid cells	4	31			False		
GSE131907	2342	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2343	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2344	31	31	0	1.0	0.0	0.06016673520207405		T lymphocytes	2	31			False		
GSE131907	2345	31	0	0	0.0	0.0	0.020250890403985977		B lymphocytes	3	31			False		
GSE131907	2346	31	0	0	0.0	0.0	0.0		MAST cells	4	31			False		
GSE131907	2347	31	0	31	0.0	1.0	2.1866724491119385	2.1866724491119385	Epithelial cells	1	31			False		
GSE131907	2348	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2349	31	0	0	0.0	0.0	0.10692562907934189		B lymphocytes	1	31			False		
GSE131907	2350	31	0	0	0.0	0.0	0.04283586144447327		Myeloid cells	4	31			False		
GSE131907	2351	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2352	31	0	0	0.0	0.0	0.09715928137302399		Myeloid cells	2	31			False		
GSE131907	2353	31	0	31	0.0	1.0	2.565825939178467	2.565825939178467	Epithelial cells	1	31			False		
GSE131907	2354	31	31	0	1.0	0.0	0.057919979095458984		T lymphocytes	2	31			False		
GSE131907	2355	31	0	31	0.0	1.0	2.162987232208252	2.162987232208252	Epithelial cells	1	31			False		
GSE131907	2356	31	31	0	1.0	0.0	0.061775531619787216		T lymphocytes	6	31	0.8285714285714287	0.04156268221574335	True	0.5134213685474178	0.43237923937046113
GSE131907	2357	31	0	31	0.0	1.0	1.6742537021636963	1.6742537021636963	Epithelial cells	1	31			False		
GSE131907	2358	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2359	31	31	0	1.0	0.0	0.39893949031829834		T lymphocytes	1	31			False		
GSE131907	2360	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2361	31	0	0	0.0	0.0	0.0788402110338211		Myeloid cells	1	31			False		
GSE131907	2362	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2363	31	30	0	0.967741935483871	0.0	0.03895261883735657		T lymphocytes	3	31			False		
GSE131907	2364	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	2365	31	0	0	0.0	0.0	0.05092586204409599		Myeloid cells	4	31			False		
GSE131907	2366	31	0	0	0.0	0.0	0.014756587333977222		Myeloid cells	1	31			False		
GSE131907	2367	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2368	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2369	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2370	31	0	0	0.0	0.0	0.0		Myeloid cells	7	31	-0.39285714285714296	0.3833168704269727	True	0.9161252419861912	0.9160471790155642
GSE131907	2371	31	0	31	0.0	1.0	1.4910881519317627	1.4910881519317627	Epithelial cells	1	31			False		
GSE131907	2372	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2373	31	0	0	0.0	0.0	0.06901127099990845		Myeloid cells	2	31			False		
GSE131907	2374	31	0	0	0.0	0.0	0.07123623788356781		B lymphocytes	2	31			False		
GSE131907	2375	31	0	31	0.0	1.0	1.638719916343689	1.638719916343689	Epithelial cells	1	31			False		
GSE131907	2376	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2377	31	0	0	0.0	0.0	0.14982333779335022		Myeloid cells	1	31			False		
GSE131907	2378	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE131907	2379	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2380	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2381	31	31	0	1.0	0.0	0.05378103628754616		T lymphocytes	1	31			False		
GSE131907	2382	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2383	31	0	31	0.0	1.0	1.9605507850646973	1.9605507850646973	Epithelial cells	1	31			False		
GSE131907	2384	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2385	31	0	0	0.0	0.0	0.9795851707458496		Epithelial cells	1	31			False		
GSE131907	2386	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2387	31	0	31	0.0	1.0	1.379133939743042	1.379133939743042	Epithelial cells	1	31			False		
GSE131907	2388	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2389	31	31	0	1.0	0.0	0.16705892980098724		T lymphocytes	1	31			False		
GSE131907	2390	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2391	31	0	31	0.0	1.0	1.6046642065048218	1.6046642065048218	Epithelial cells	1	31			False		
GSE131907	2392	31	31	0	1.0	0.0	0.16386133432388306		T lymphocytes	1	31			False		
GSE131907	2393	31	0	0	0.0	0.0	0.11748712509870529		B lymphocytes	1	31			False		
GSE131907	2394	31	0	28	0.0	0.9032258064516129	1.476710319519043	1.4571553468704224	Epithelial cells	1	31			False		
GSE131907	2395	31	31	0	1.0	0.0	0.11716587096452713		T lymphocytes	1	31			False		
GSE131907	2396	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2397	31	0	0	0.0	0.0	0.018606510013341904		Myeloid cells	1	31			False		
GSE131907	2398	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2399	31	0	0	0.0	0.0	0.04116455465555191		MAST cells	1	31			False		
GSE131907	2400	31	0	31	0.0	1.0	1.2818763256072998	1.2818763256072998	Epithelial cells	1	31			False		
GSE131907	2401	31	31	0	1.0	0.0	0.08374353498220444		T lymphocytes	2	31			False		
GSE131907	2402	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2403	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2404	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2405	31	0	0	0.0	0.0	0.1563885509967804		B lymphocytes	1	31			False		
GSE131907	2406	31	0	0	0.0	0.0	0.08988284319639206		Myeloid cells	2	31			False		
GSE131907	2407	31	31	0	1.0	0.0	0.029999224469065666		T lymphocytes	6	31	-0.4285714285714286	0.3965014577259473	True	0.9161252419861912	0.9160471790155642
GSE131907	2408	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2409	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2410	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2411	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2412	31	0	31	0.0	1.0	1.6007779836654663	1.6007779836654663	Epithelial cells	1	31			False		
GSE131907	2413	31	0	0	0.0	0.0	0.04691615328192711		Myeloid cells	2	31			False		
GSE131907	2414	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	2415	31	31	0	1.0	0.0	0.1679731160402298		T lymphocytes	1	31			False		
GSE131907	2416	31	31	0	1.0	0.0	0.03842505067586899		T lymphocytes	2	31			False		
GSE131907	2417	31	31	0	1.0	0.0	0.10778813809156418		T lymphocytes	1	31			False		
GSE131907	2418	31	21	9	0.6774193548387096	0.2903225806451613	0.4775230586528778	0.7402564883232117	T lymphocytes	5	31	-0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	2419	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	2420	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2421	31	0	31	0.0	1.0	2.0591514110565186	2.0591514110565186	Epithelial cells	1	31			False		
GSE131907	2422	31	31	0	1.0	0.0	0.2292311042547226		T lymphocytes	1	31			False		
GSE131907	2423	31	3	0	0.0967741935483871	0.0	0.03323875367641449		B lymphocytes	4	31			False		
GSE131907	2424	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2425	31	0	0	0.0	0.0	0.11967373639345169		Myeloid cells	5	31	0.7	0.1881204043741873	True	0.892521877189727	0.865895082325415
GSE131907	2426	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2427	31	31	0	1.0	0.0	0.09579110890626907		T lymphocytes	2	31			False		
GSE131907	2428	31	0	1	0.0	0.03225806451612903	1.2433459758758545	1.3995187282562256	Epithelial cells	3	31			False		
GSE131907	2429	31	0	0	0.0	0.0	0.022096708416938782		Myeloid cells	3	31			False		
GSE131907	2430	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	2431	31	0	31	0.0	1.0	1.496453881263733	1.496453881263733	Epithelial cells	1	31			False		
GSE131907	2432	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2433	31	1	0	0.03225806451612903	0.0	0.0		B lymphocytes	4	31			False		
GSE131907	2434	31	0	31	0.0	1.0	1.9356770515441895	1.9356770515441895	Epithelial cells	1	31			False		
GSE131907	2435	31	31	0	1.0	0.0	0.22496885061264038		T lymphocytes	4	31			False		
GSE131907	2436	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	2437	31	31	0	1.0	0.0	0.09579110890626907		T lymphocytes	1	31			False		
GSE131907	2438	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2439	31	31	0	1.0	0.0	0.0918680876493454		T lymphocytes	1	31			False		
GSE131907	2440	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
GSE131907	2441	31	0	31	0.0	1.0	1.2829490900039673	1.2829490900039673	Epithelial cells	1	31			False		
GSE131907	2442	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	2443	31	29	1	0.9354838709677419	0.03225806451612903	0.038296911865472794	0.0	T lymphocytes	5	31	-0.09999999999999999	0.8728885715695384	True	0.9370564495487935	0.9332209182681445
GSE131907	2444	31	0	18	0.0	0.5806451612903226	0.5572522878646851	0.5075343251228333	Epithelial cells	1	31			False		
GSE131907	2445	31	31	0	1.0	0.0	0.055511198937892914		T lymphocytes	1	31			False		
GSE131907	2446	31	0	0	0.0	0.0	0.2395251840353012		Myeloid cells	2	31			False		
GSE131907	2447	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2448	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2449	31	0	0	0.0	0.0	0.07295490056276321		Myeloid cells	4	31			False		
GSE131907	2450	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2451	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2452	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2453	31	0	0	0.0	0.0	0.11931528896093369		Myeloid cells	4	31			False		
GSE131907	2454	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2455	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2456	31	0	0	0.0	0.0	0.10730151832103729		Myeloid cells	1	31			False		
GSE131907	2457	31	30	0	0.967741935483871	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2458	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2459	31	31	0	1.0	0.0	0.057825587689876556		T lymphocytes	1	31			False		
GSE131907	2460	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2461	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2462	31	31	0	1.0	0.0	0.13135746121406555		T lymphocytes	1	31			False		
GSE131907	2463	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	2464	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2465	31	0	0	0.0	0.0	0.02302129566669464		Myeloid cells	3	31			False		
GSE131907	2466	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2467	31	0	0	0.0	0.0	0.15372297167778015		Myeloid cells	1	31			False		
GSE131907	2468	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	2469	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	2470	31	0	29	0.0	0.9354838709677419	1.6858407258987427	1.7396656274795532	Epithelial cells	4	31			False		
GSE131907	2471	31	0	31	0.0	1.0	1.5011212825775146	1.5011212825775146	Epithelial cells	1	31			False		
GSE131907	2472	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2473	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	2474	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2475	31	0	0	0.0	0.0	0.1627139151096344		B lymphocytes	1	31			False		
GSE131907	2476	31	0	0	0.0	0.0	0.0806720182299614		B lymphocytes	1	31			False		
GSE131907	2477	31	0	0	0.0	0.0	0.11007179319858551		Myeloid cells	3	31			False		
GSE131907	2478	31	0	0	0.0	0.0	0.12064570933580399		Myeloid cells	1	31			False		
GSE131907	2479	31	0	0	0.0	0.0	0.05424172803759575		B lymphocytes	3	31			False		
GSE131907	2480	31	31	0	1.0	0.0	0.03929540142416954		T lymphocytes	1	31			False		
GSE131907	2481	31	0	0	0.0	0.0	0.0		B lymphocytes	3	31			False		
GSE131907	2482	31	0	0	0.0	0.0	0.043387044221162796		Myeloid cells	2	31			False		
GSE131907	2483	31	0	31	0.0	1.0	1.8798693418502808	1.8798693418502808	Epithelial cells	1	31			False		
GSE131907	2484	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	2485	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2486	31	0	0	0.0	0.0	0.019961152225732803		Myeloid cells	1	31			False		
GSE131907	2487	31	0	31	0.0	1.0	1.9021837711334229	1.9021837711334229	Epithelial cells	1	31			False		
GSE131907	2488	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2489	31	31	0	1.0	0.0	0.0539277158677578		T lymphocytes	3	31			False		
GSE131907	2490	31	31	0	1.0	0.0	0.046356067061424255		T lymphocytes	1	31			False		
GSE131907	2491	31	31	0	1.0	0.0	0.056265149265527725		T lymphocytes	1	31			False		
GSE131907	2492	31	0	31	0.0	1.0	1.268338680267334	1.268338680267334	Epithelial cells	1	31			False		
GSE131907	2493	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2494	31	0	0	0.0	0.0	0.16390782594680786		B lymphocytes	1	31			False		
GSE131907	2495	31	0	31	0.0	1.0	1.698358178138733	1.698358178138733	Epithelial cells	1	31			False		
GSE131907	2496	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2497	31	0	0	0.0	0.0	0.22192634642124176		Myeloid cells	1	31			False		
GSE131907	2498	31	0	31	0.0	1.0	2.134495496749878	2.134495496749878	Epithelial cells	1	31			False		
GSE131907	2499	31	0	31	0.0	1.0	1.5641535520553589	1.5641535520553589	Epithelial cells	1	31			False		
GSE131907	2500	31	0	0	0.0	0.0	0.048344988375902176		B lymphocytes	1	31			False		
GSE131907	2501	31	0	28	0.0	0.9032258064516129	1.31574285030365	1.2982879877090454	Epithelial cells	1	31			False		
GSE131907	2502	31	0	0	0.0	0.0	0.021009478718042374		Myeloid cells	5	31	-0.3	0.623837664781073	True	0.9161252419861912	0.9160471790155642
GSE131907	2503	31	0	0	0.0	0.0	0.28530582785606384		Myeloid cells	2	31			False		
GSE131907	2504	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	2505	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2506	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2507	31	31	0	1.0	0.0	0.044678088277578354		T lymphocytes	1	31			False		
GSE131907	2508	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
GSE131907	2509	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	2510	31	0	0	0.0	0.0	0.04646683111786842		B lymphocytes	1	31			False		
GSE131907	2511	31	0	0	0.0	0.0	0.037943143397569656		B lymphocytes	3	31			False		
GSE131907	2512	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2513	31	0	0	0.0	0.0	0.012208155356347561		Myeloid cells	2	31			False		
GSE131907	2514	31	31	0	1.0	0.0	0.11047390848398209		T lymphocytes	1	31			False		
GSE131907	2515	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2516	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE131907	2517	31	0	31	0.0	1.0	1.7387418746948242	1.7387418746948242	Epithelial cells	3	31			False		
GSE131907	2518	31	0	0	0.0	0.0	0.0		B lymphocytes	2	31			False		
GSE131907	2519	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2520	31	31	0	1.0	0.0	0.0		T lymphocytes	4	31			False		
GSE131907	2521	31	31	0	1.0	0.0	0.04877614602446556		T lymphocytes	2	31			False		
GSE131907	2522	31	0	0	0.0	0.0	0.03241198882460594		Myeloid cells	4	31			False		
GSE131907	2523	31	31	0	1.0	0.0	0.10193358361721039		T lymphocytes	1	31			False		
GSE131907	2524	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2525	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2526	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2527	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2528	31	0	0	0.0	0.0	0.03940679505467415		Myeloid cells	7	31	-0.3214285714285715	0.48207203829967776	True	0.9161252419861912	0.9160471790155642
GSE131907	2529	31	0	0	0.0	0.0	0.10011374205350876		Myeloid cells	2	31			False		
GSE131907	2530	31	0	31	0.0	1.0	1.8556324243545532	1.8556324243545532	Epithelial cells	1	31			False		
GSE131907	2531	31	31	0	1.0	0.0	0.06427101045846939		T lymphocytes	1	31			False		
GSE131907	2532	31	31	0	1.0	0.0	0.0		T lymphocytes	0	31			False		
GSE131907	2533	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
GSE131907	2534	31	31	0	1.0	0.0	0.12197735905647278		T lymphocytes	3	31			False		
GSE131907	2535	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE131907	2536	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2537	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
GSE131907	2538	31	0	31	0.0	1.0	1.2681584358215332	1.2681584358215332	Epithelial cells	1	31			False		
GSE131907	2539	31	0	31	0.0	1.0	1.6313217878341675	1.6313217878341675	Epithelial cells	1	31			False		
GSE131907	2540	31	31	0	1.0	0.0	0.08385279774665833		T lymphocytes	1	31			False		
GSE131907	2541	31	0	31	0.0	1.0	2.371483087539673	2.371483087539673	Epithelial cells	1	31			False		
GSE131907	2542	31	0	0	0.0	0.0	0.19056858122348785		Myeloid cells	3	31			False		
GSE131907	2543	31	31	0	1.0	0.0	0.047210417687892914		T lymphocytes	1	31			False		
GSE131907	2544	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2545	31	0	0	0.0	0.0	0.04264119267463684		Myeloid cells	3	31			False		
GSE131907	2546	31	5	0	0.16129032258064516	0.0	0.14348074793815613		Myeloid cells	4	31			False		
GSE131907	2547	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	-0.48571428571428577	0.3287230320699708	True	0.9161252419861912	0.9160471790155642
GSE131907	2548	31	31	0	1.0	0.0	0.039689213037490845		T lymphocytes	3	31			False		
GSE131907	2549	31	31	0	1.0	0.0	0.1173369437456131		T lymphocytes	1	31			False		
GSE131907	2550	31	31	0	1.0	0.0	0.087387315928936		T lymphocytes	1	31			False		
GSE131907	2551	31	0	31	0.0	1.0	1.1552635431289673	1.1552635431289673	Epithelial cells	1	31			False		
GSE131907	2552	31	31	0	1.0	0.0	0.0		T lymphocytes	2	31			False		
GSE131907	2553	31	0	31	0.0	1.0	1.2640254497528076	1.2640254497528076	Epithelial cells	1	31			False		
GSE131907	2554	31	2	0	0.06451612903225806	0.0	0.0		Myeloid cells	6	31	-0.48571428571428577	0.3287230320699708	True	0.9161252419861912	0.9160471790155642
GSE131907	2555	31	31	0	1.0	0.0	0.03618277609348297		T lymphocytes	3	31			False		
GSE131907	2556	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
GSE131907	2557	31	0	0	0.0	0.0	0.021009478718042374		Myeloid cells	4	31			False		
GSE131907	2558	31	31	0	1.0	0.0	0.22513097524642944		T lymphocytes	1	31			False		
GSE131907	2559	31	31	0	1.0	0.0	0.10899234563112259		T lymphocytes	1	31			False		
GSE131907	2560	31	0	31	0.0	1.0	1.2686550617218018	1.2686550617218018	Epithelial cells	1	31			False		
GSE131907	2561	31	31	0	1.0	0.0	0.11677411198616028		T lymphocytes	3	31			False		
GSE131907	2562	31	0	6	0.0	0.1935483870967742	1.2698161602020264	1.045017123222351	Epithelial cells	7	31	0.4642857142857144	0.29393410760025196	True	0.9077376852360722	0.8818897776844369
