target	interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	ligand_class	n_patients_scored	n_patients_detected	n_cohorts	cohorts	median_prob_high	median_prob_low	median_delta	mean_delta	n_delta_pos	n_delta_neg	n_delta_zero	frac_delta_pos	wilcoxon_p	n_wilcoxon	fdr_bh
TNK	ICAM1_ITGAM_ITGB2	ICAM	Cell-Cell Contact	ICAM1	ITGAM_ITGB2	ICAM1	ITGAM|ITGB2	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	1.1983961252736504e-05	1	0	49	0.02		1	
TNK	ICAM1_ITGAX_ITGB2	ICAM	Cell-Cell Contact	ICAM1	ITGAX_ITGB2	ICAM1	ITGAX|ITGB2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ICAM2_ITGAL_ITGB2	ICAM	Cell-Cell Contact	ICAM2	ITGAL_ITGB2	ICAM2	ITGAL|ITGB2	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.001687955413225178	1	0	49	0.02		1	
TNK	ICAM2_ITGAM_ITGB2	ICAM	Cell-Cell Contact	ICAM2	ITGAM_ITGB2	ICAM2	ITGAM|ITGB2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ICAM5_CD209	ICAM	Cell-Cell Contact	ICAM5	CD209	ICAM5	CD209	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ICOSL_CD28	ICOS	Cell-Cell Contact	ICOSLG	CD28	ICOSLG	CD28	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ICOSL_CTLA4	ICOS	Cell-Cell Contact	ICOSLG	CTLA4	ICOSLG	CTLA4	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ICOSL_ICOS	ICOS	Cell-Cell Contact	ICOSLG	ICOS	ICOSLG	ICOS	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IFNA16_IFNAR1_IFNAR2	IFN-I	Secreted Signaling	IFNA16	IFNAR1_IFNAR2	IFNA16	IFNAR1|IFNAR2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IFNA1_IFNAR1_IFNAR2	IFN-I	Secreted Signaling	IFNA1	IFNAR1_IFNAR2	IFNA1	IFNAR1|IFNAR2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IFNA2_IFNAR1_IFNAR2	IFN-I	Secreted Signaling	IFNA2	IFNAR1_IFNAR2	IFNA2	IFNAR1|IFNAR2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IFNA5_IFNAR1_IFNAR2	IFN-I	Secreted Signaling	IFNA5	IFNAR1_IFNAR2	IFNA5	IFNAR1|IFNAR2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IFNB1_IFNAR1_IFNAR2	IFN-I	Secreted Signaling	IFNB1	IFNAR1_IFNAR2	IFNB1	IFNAR1|IFNAR2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IFNE_IFNAR1_IFNAR2	IFN-I	Secreted Signaling	IFNE	IFNAR1_IFNAR2	IFNE	IFNAR1|IFNAR2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IFNG_IFNGR1_IFNGR2	IFN-II	Secreted Signaling	IFNG	IFNGR1_IFNGR2	IFNG	IFNGR1|IFNGR2	attack	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IFNK_IFNAR1_IFNAR2	IFN-I	Secreted Signaling	IFNK	IFNAR1_IFNAR2	IFNK	IFNAR1|IFNAR2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IGF1_IGF1R	IGF	Secreted Signaling	IGF1	IGF1R	IGF1	IGF1R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IGF1_ITGA6_ITGB4	IGF	Secreted Signaling	IGF1	ITGA6_ITGB4	IGF1	ITGA6|ITGB4	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IGF1_ITGAV_ITGB3	IGF	Secreted Signaling	IGF1	ITGAV_ITGB3	IGF1	ITGAV|ITGB3	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IGF2_IGF1R	IGF	Secreted Signaling	IGF2	IGF1R	IGF2	IGF1R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IGF2_IGF2R	IGF	Secreted Signaling	IGF2	IGF2R	IGF2	IGF2R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IGF2_ITGA6_ITGB4	IGF	Secreted Signaling	IGF2	ITGA6_ITGB4	IGF2	ITGA6|ITGB4	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IGF2_ITGAV_ITGB3	IGF	Secreted Signaling	IGF2	ITGAV_ITGB3	IGF2	ITGAV|ITGB3	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IGFBP3_TMEM219	IGFBP	Secreted Signaling	IGFBP3	TMEM219	IGFBP3	TMEM219	other	50	27	3	GSE148071+GSE207422+GSE253013	0.0046275392238097676	0.0	0.0	0.008078971804680465	20	7	23	0.4	0.006450757384300232	27	0.033860713083472826
TNK	IGFL3_IGFLR1	IGF	Secreted Signaling	IGFL3	IGFLR1	IGFL3	IGFLR1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IHH_PTCH1	HH	Secreted Signaling	IHH	PTCH1_SMO	IHH	PTCH1|SMO	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IHH_PTCH2	HH	Secreted Signaling	IHH	PTCH2_SMO	IHH	PTCH2|SMO	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL10_IL10RA_IL10RB	IL10	Secreted Signaling	IL10	IL10RA_IL10RB	IL10	IL10RA|IL10RB	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL11_IL11RA_IL6ST	IL6	Secreted Signaling	IL11	IL11R complex	IL11	IL11RA|IL6ST	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL12B_IL12RB1_IL12RB2	IL12	Secreted Signaling	IL12AB	IL12RB1_IL12RB2	IL12B|IL12A	IL12RB1|IL12RB2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL13_IL13RA1	IL4	Secreted Signaling	IL13	IL13RA1	IL13	IL13RA1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL13_IL13RA2	IL4	Secreted Signaling	IL13	IL13RA2	IL13	IL13RA2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL13_IL4R_IL13RA1	IL4	Secreted Signaling	IL13	IL4R_IL13RA1	IL13	IL13RA1|IL4R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL13_IL4R_IL13RA2	IL4	Secreted Signaling	IL13	IL4R_IL13RA2	IL13	IL13RA2|IL4R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL15_IL15RA_IL2RB	IL2	Secreted Signaling	IL15	IL15RA_IL2RB	IL15	IL15RA|IL2RB|IL2RG	recruit	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL16_CD4	IL16	Secreted Signaling	IL16	CD4	IL16	CD4	other	50	7	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0005318529179231692	5	2	43	0.1	0.15625	7	0.30997983870967744
TNK	IL17AF_IL17RA_IL17RC	IL17	Secreted Signaling	IL17AF	IL17RA_IL17RC	IL17A|IL17F	IL17RA|IL17RC	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL17A_IL17RA_IL17RC	IL17	Secreted Signaling	IL17A	IL17RA_IL17RC	IL17A	IL17RA|IL17RC	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL17B_IL17RB	IL17	Secreted Signaling	IL17B	IL17RB	IL17B	IL17RB	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL17C_IL17RA_IL17RE	IL17	Secreted Signaling	IL17C	IL17RA_IL17RE	IL17C	IL17RA|IL17RE	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL17F_IL17RA_IL17RC	IL17	Secreted Signaling	IL17F	IL17RA_IL17RC	IL17F	IL17RA|IL17RC	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL18_IL18R1_IL18RAP	IL1	Secreted Signaling	IL18	IL18R1_IL18RAP	IL18	IL18RAP|IL18R1	recruit	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL19_IL20RA_IL20RB	IL10	Secreted Signaling	IL19	IL20RA_IL20RB	IL19	IL20RA|IL20RB	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL1A_IL1R1_IL1RAP	IL1	Secreted Signaling	IL1A	IL1R1_IL1RAP	IL1A	IL1RAP|IL1R1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL1A_IL1R2	IL1	Secreted Signaling	IL1A	IL1R2	IL1A	IL1R2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL1B_IL1R1_IL1RAP	IL1	Secreted Signaling	IL1B	IL1R1_IL1RAP	IL1B	IL1RAP|IL1R1	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0006569250098159056	1	0	49	0.02		1	
TNK	IL1B_IL1R2	IL1	Secreted Signaling	IL1B	IL1R2	IL1B	IL1R2	other	50	3	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0001371882286947137	2	1	47	0.04		3	
TNK	IL1F10_IL1RL2_IL1RAP	IL1	Secreted Signaling	IL1F10	IL1RL2_IL1RAP	IL1F10	IL1RAP|IL1RL2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL1F6_IL1RL2_IL1RAP	IL1	Secreted Signaling	IL36A	IL1RL2_IL1RAP	IL36A	IL1RAP|IL1RL2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL1F8_IL1RL2_IL1RAP	IL1	Secreted Signaling	IL36B	IL1RL2_IL1RAP	IL36B	IL1RAP|IL1RL2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL1F9_IL1RL2_IL1RAP	IL1	Secreted Signaling	IL36G	IL1RL2_IL1RAP	IL36G	IL1RAP|IL1RL2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL20_IL20RA_IL20RB	IL10	Secreted Signaling	IL20	IL20RA_IL20RB	IL20	IL20RA|IL20RB	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL20_IL22RA1_IL20RB	IL10	Secreted Signaling	IL20	IL22RA1_IL20RB	IL20	IL20RB|IL22RA1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL21_IL21R_IL2RG	IL2	Secreted Signaling	IL21	IL21R_IL2RG	IL21	IL2RG|IL21R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL22_IL22RA1_IL10RB	IL10	Secreted Signaling	IL22	IL22RA1_IL10RB	IL22	IL10RB|IL22RA1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL23A_IL23R_IL12RB1	IL12	Secreted Signaling	IL23 complex	IL23R_IL12RB1	IL12B|IL23A	IL12RB1|IL23R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL24_IL20RA_IL20RB	IL10	Secreted Signaling	IL24	IL20RA_IL20RB	IL24	IL20RA|IL20RB	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL24_IL22RA1_IL20RB	IL10	Secreted Signaling	IL24	IL22RA1_IL20RB	IL24	IL20RB|IL22RA1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL25_IL17RA_IL17RB	IL17	Secreted Signaling	IL25	IL17RA_IL17RB	IL25	IL17RA|IL17RB	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL26_IL20RA_IL10RB	IL10	Secreted Signaling	IL26	IL20RA_IL10RB	IL26	IL10RB|IL20RA	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL2_IL2RA_IL2RB	IL2	Secreted Signaling	IL2	IL2RA_IL2RB	IL2	IL2RA|IL2RB|IL2RG	recruit	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL2_IL2RB_IL2RG	IL2	Secreted Signaling	IL2	IL2RB_IL2RG	IL2	IL2RB|IL2RG	recruit	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL31_IL31RA_OSMR	IL6	Secreted Signaling	IL31	IL31RA_OSMR	IL31	IL31RA|OSMR	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL33_IL1RL1_IL1RAP	IL1	Secreted Signaling	IL33	IL1RL1_IL1RAP	IL33	IL1RAP|IL1RL1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL34_CSF1R	CSF	Secreted Signaling	IL34	CSF1R	IL34	CSF1R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL37_IL18R1_IL18RAP	IL1	Secreted Signaling	IL37	IL18R1_IL18RAP	IL37	IL18RAP|IL18R1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL3_IL3RA_CSF2RB	IL4	Secreted Signaling	IL3	IL3RA_CSF2RB	IL3	IL3RA|CSF2RB	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL4_IL4R	IL4	Secreted Signaling	IL4	IL4R	IL4	IL4R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL4_IL4R_IL13RA1	IL4	Secreted Signaling	IL4	IL4R_IL13RA1	IL4	IL13RA1|IL4R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL4_IL4R_IL13RA2	IL4	Secreted Signaling	IL4	IL4R_IL13RA2	IL4	IL13RA2|IL4R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL4_IL4R_IL2RG	IL2	Secreted Signaling	IL4	IL4R_IL2RG	IL4	IL2RG|IL4R	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL5_IL5RA_CSF2RB	IL4	Secreted Signaling	IL5	IL5RA_CSF2RB	IL5	CSF2RB|IL5RA	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	IL6_IL6R_IL6ST	IL6	Secreted Signaling	IL6	IL6R_IL6ST	IL6	IL6ST|IL6R	other	50	2	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.002779053856286725	2	0	48	0.04		2	
TNK	IL7_IL7R_IL2RG	IL2	Secreted Signaling	IL7	IL7R_IL2RG	IL7	IL2RG|IL7R	other	50	17	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.007096482163392891	9	8	33	0.18	0.8536376953125	17	0.9397846186926606
TNK	INHABA_ACVR2A	ACTIVIN	Secreted Signaling	Inhibin A	ACVR2A	INHBA|INHA	ACVR2A	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHABB_ACVR2B	ACTIVIN	Secreted Signaling	Inhibin B	ACVR2B	INHA|INHBB	ACVR2B	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBABB_ACVR1B_ACVR2A	ACTIVIN	Secreted Signaling	Activin AB	ACVR1B_ACVR2A	INHBA|INHBB	ACVR1B|ACVR2A	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBABB_ACVR1B_ACVR2B	ACTIVIN	Secreted Signaling	Activin AB	ACVR1B_ACVR2B	INHBA|INHBB	ACVR1B|ACVR2B	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBABB_ACVR1C_ACVR2A	ACTIVIN	Secreted Signaling	Activin AB	ACVR1C_ACVR2A	INHBA|INHBB	ACVR1C|ACVR2A	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBA_ACVR1B_ACVR2A	ACTIVIN	Secreted Signaling	INHBA	ACVR1B_ACVR2A	INHBA	ACVR1B|ACVR2A	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBA_ACVR1B_ACVR2B	ACTIVIN	Secreted Signaling	INHBA	ACVR1B_ACVR2B	INHBA	ACVR1B|ACVR2B	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBB_ACVR1B_ACVR2A	ACTIVIN	Secreted Signaling	INHBB	ACVR1B_ACVR2A	INHBB	ACVR1B|ACVR2A	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBB_ACVR1B_ACVR2B	ACTIVIN	Secreted Signaling	INHBB	ACVR1B_ACVR2B	INHBB	ACVR1B|ACVR2B	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBB_ACVR1C_ACVR2A	ACTIVIN	Secreted Signaling	INHBB	ACVR1C_ACVR2A	INHBB	ACVR1C|ACVR2A	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBB_ACVR1C_ACVR2B	ACTIVIN	Secreted Signaling	INHBB	ACVR1C_ACVR2B	INHBB	ACVR1C|ACVR2B	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBC_ACVR1B_ACVR2A	ACTIVIN	Secreted Signaling	INHBC	ACVR1B_ACVR2A	INHBC	ACVR1B|ACVR2A	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBC_ACVR1B_ACVR2B	ACTIVIN	Secreted Signaling	INHBC	ACVR1B_ACVR2B	INHBC	ACVR1B|ACVR2B	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBC_ACVR1C_ACVR2A	ACTIVIN	Secreted Signaling	INHBC	ACVR1C_ACVR2A	INHBC	ACVR1C|ACVR2A	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBC_ACVR1C_ACVR2B	ACTIVIN	Secreted Signaling	INHBC	ACVR1C_ACVR2B	INHBC	ACVR1C|ACVR2B	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBE_ACVR1B_ACVR2A	ACTIVIN	Secreted Signaling	INHBE	ACVR1B_ACVR2A	INHBE	ACVR1B|ACVR2A	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBE_ACVR1B_ACVR2B	ACTIVIN	Secreted Signaling	INHBE	ACVR1B_ACVR2B	INHBE	ACVR1B|ACVR2B	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBE_ACVR1C_ACVR2A	ACTIVIN	Secreted Signaling	INHBE	ACVR1C_ACVR2A	INHBE	ACVR1C|ACVR2A	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHBE_ACVR1C_ACVR2B	ACTIVIN	Secreted Signaling	INHBE	ACVR1C_ACVR2B	INHBE	ACVR1C|ACVR2B	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INHB_ACVR1C_ACVR2B	ACTIVIN	Secreted Signaling	Activin AB	ACVR1C_ACVR2B	INHBA|INHBB	ACVR1C|ACVR2B	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INSL3_RXFP1	RLN	Secreted Signaling	INSL3	RXFP1	INSL3	RXFP1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INSL3_RXFP2	RLN	Secreted Signaling	INSL3	RXFP2	INSL3	RXFP2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INSL3_RXFP4	RLN	Secreted Signaling	INSL3	RXFP4	INSL3	RXFP4	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INSL5_RXFP1	RLN	Secreted Signaling	INSL5	RXFP1	INSL5	RXFP1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INSL5_RXFP2	RLN	Secreted Signaling	INSL5	RXFP2	INSL5	RXFP2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	INSL5_RXFP4	RLN	Secreted Signaling	INSL5	RXFP4	INSL5	RXFP4	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ITGA4_ITGB1_VCAM1	VCAM	Cell-Cell Contact	ITGA4_ITGB1	VCAM1	ITGA4|ITGB1	VCAM1	other	50	1	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.00027964592383377394	1	0	49	0.02		1	
TNK	ITGA4_ITGB7_VCAM1	VCAM	Cell-Cell Contact	ITGA4_ITGB7	VCAM1	ITGA4|ITGB7	VCAM1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ITGA9_ITGB1_VCAM1	VCAM	Cell-Cell Contact	ITGA9_ITGB1	VCAM1	ITGA9|ITGB1	VCAM1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ITGAV_ITGB1_ADGRE2	ADGRE	Cell-Cell Contact	ITGAV_ITGB1	ADGRE2	ITGAV|ITGB1	ADGRE2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ITGAV_ITGB1_ADGRE5	ADGRE	Cell-Cell Contact	ITGAV_ITGB1	ADGRE5	ITGAV|ITGB1	ADGRE5	other	50	32	3	GSE148071+GSE207422+GSE253013	0.06784071063294186	0.05069300496960995	0.0	0.016619287403008092	18	14	18	0.36	0.04976938618347049	32	0.17063789548618452
TNK	ITGAV_ITGB3_ADGRA2	ADGRA	Cell-Cell Contact	ITGAV_ITGB3	ADGRA2	ITGAV|ITGB3	ADGRA2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ITGAV_ITGB3_ADGRE2	ADGRE	Cell-Cell Contact	ITGAV_ITGB3	ADGRE2	ITGAV|ITGB3	ADGRE2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ITGAV_ITGB3_ADGRE5	ADGRE	Cell-Cell Contact	ITGAV_ITGB3	ADGRE5	ITGAV|ITGB3	ADGRE5	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	ITGAV_ITGB5_ADGRB1	ADGRB	Cell-Cell Contact	ITGAV_ITGB5	ADGRB1	ITGAV|ITGB5	ADGRB1	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
TNK	JAG1_NOTCH1	NOTCH	Cell-Cell Contact	JAG1	NOTCH1	JAG1	NOTCH1	other	50	5	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.00022182152454054083	4	1	45	0.08		5	
TNK	JAG1_NOTCH2	NOTCH	Cell-Cell Contact	JAG1	NOTCH2	JAG1	NOTCH2	other	50	0	3	GSE148071+GSE207422+GSE253013	0.0	0.0	0.0	0.0	0	0	50	0.0		0	
