cohort_id	organism	material	scale	tf	target	rho	p	n	detect_tf	detect_target
ERP013320	mouse	tissue	epcam	TFAP2A	TACSTD2	0.1703	0.4993	18	1.0000	1.0000
ERP013320	mouse	tissue	epcam	TFAP2A	CLDN4	0.2487	0.3196	18	1.0000	1.0000
ERP013320	mouse	tissue	epcam	NKX2-1	TACSTD2	0.3292	0.1822	18	1.0000	1.0000
ERP013320	mouse	tissue	epcam	NKX2-1	CLDN4	-0.1269	0.6157	18	1.0000	1.0000
ERP013320	mouse	tissue	sftpc	ELF3	TACSTD2	0.5150	0.0287	18	1.0000	1.0000
ERP013320	mouse	tissue	sftpc	ELF3	CLDN4	0.3519	0.1521	18	1.0000	1.0000
ERP013320	mouse	tissue	sftpc	GRHL1	TACSTD2	0.5335	0.0226	18	1.0000	1.0000
ERP013320	mouse	tissue	sftpc	GRHL1	CLDN4	-0.1187	0.6390	18	1.0000	1.0000
ERP013320	mouse	tissue	sftpc	KLF4	TACSTD2	-0.0939	0.7109	18	1.0000	1.0000
ERP013320	mouse	tissue	sftpc	KLF4	CLDN4	-0.4861	0.0408	18	1.0000	1.0000
ERP013320	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.3622	0.1396	18	1.0000	1.0000
ERP013320	mouse	tissue	sftpc	TFAP2A	CLDN4	0.4407	0.0672	18	1.0000	1.0000
ERP013320	mouse	tissue	sftpc	NKX2-1	TACSTD2	0.3787	0.1212	18	1.0000	1.0000
ERP013320	mouse	tissue	sftpc	NKX2-1	CLDN4	0.0568	0.8230	18	1.0000	1.0000
ERP020504	mouse	tissue	raw	ELF3	TACSTD2	0.4029	0.0050	47	1.0000	1.0000
ERP020504	mouse	tissue	raw	ELF3	CLDN4	0.1864	0.2097	47	1.0000	1.0000
ERP020504	mouse	tissue	raw	GRHL1	TACSTD2	-0.3620	0.0124	47	1.0000	1.0000
ERP020504	mouse	tissue	raw	GRHL1	CLDN4	-0.2000	0.1776	47	1.0000	1.0000
ERP020504	mouse	tissue	raw	KLF4	TACSTD2	-0.4160	0.0036	47	1.0000	1.0000
ERP020504	mouse	tissue	raw	KLF4	CLDN4	-0.5597	0.0000	47	1.0000	1.0000
ERP020504	mouse	tissue	raw	TFAP2A	TACSTD2	0.2353	0.1113	47	0.9787	1.0000
ERP020504	mouse	tissue	raw	TFAP2A	CLDN4	0.3951	0.0060	47	0.9787	1.0000
ERP020504	mouse	tissue	raw	NKX2-1	TACSTD2	-0.4958	0.0004	47	1.0000	1.0000
ERP020504	mouse	tissue	raw	NKX2-1	CLDN4	-0.6752	0.0000	47	1.0000	1.0000
ERP020504	mouse	tissue	epcam	ELF3	TACSTD2	0.4173	0.0035	47	1.0000	1.0000
ERP020504	mouse	tissue	epcam	ELF3	CLDN4	0.1667	0.2626	47	1.0000	1.0000
ERP020504	mouse	tissue	epcam	GRHL1	TACSTD2	-0.3973	0.0057	47	1.0000	1.0000
ERP020504	mouse	tissue	epcam	GRHL1	CLDN4	-0.2554	0.0831	47	1.0000	1.0000
ERP020504	mouse	tissue	epcam	KLF4	TACSTD2	-0.3892	0.0068	47	1.0000	1.0000
ERP020504	mouse	tissue	epcam	KLF4	CLDN4	-0.5284	0.0001	47	1.0000	1.0000
ERP020504	mouse	tissue	epcam	TFAP2A	TACSTD2	0.2105	0.1556	47	0.9787	1.0000
ERP020504	mouse	tissue	epcam	TFAP2A	CLDN4	0.3504	0.0158	47	0.9787	1.0000
ERP020504	mouse	tissue	epcam	NKX2-1	TACSTD2	-0.5140	0.0002	47	1.0000	1.0000
ERP020504	mouse	tissue	epcam	NKX2-1	CLDN4	-0.6795	0.0000	47	1.0000	1.0000
ERP020504	mouse	tissue	sftpc	ELF3	TACSTD2	0.3462	0.0171	47	1.0000	1.0000
ERP020504	mouse	tissue	sftpc	ELF3	CLDN4	-0.0332	0.8247	47	1.0000	1.0000
ERP020504	mouse	tissue	sftpc	GRHL1	TACSTD2	-0.2994	0.0409	47	1.0000	1.0000
ERP020504	mouse	tissue	sftpc	GRHL1	CLDN4	-0.0641	0.6688	47	1.0000	1.0000
ERP020504	mouse	tissue	sftpc	KLF4	TACSTD2	-0.1031	0.4902	47	1.0000	1.0000
ERP020504	mouse	tissue	sftpc	KLF4	CLDN4	-0.3752	0.0094	47	1.0000	1.0000
ERP020504	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.0812	0.5875	47	0.9787	1.0000
ERP020504	mouse	tissue	sftpc	TFAP2A	CLDN4	0.3178	0.0295	47	0.9787	1.0000
ERP020504	mouse	tissue	sftpc	NKX2-1	TACSTD2	-0.2203	0.1368	47	1.0000	1.0000
ERP020504	mouse	tissue	sftpc	NKX2-1	CLDN4	-0.4129	0.0039	47	1.0000	1.0000
ERP020735	mouse	tissue	raw	ELF3	TACSTD2	-0.0388	0.8865	16	0.9375	0.6875
ERP020735	mouse	tissue	raw	ELF3	CLDN4	-0.1111	0.6820	16	0.9375	0.7500
ERP020735	mouse	tissue	raw	GRHL1	TACSTD2	0.4145	0.1104	16	0.5625	0.6875
ERP020735	mouse	tissue	raw	GRHL1	CLDN4	-0.2165	0.4206	16	0.5625	0.7500
ERP020735	mouse	tissue	raw	KLF4	TACSTD2	0.3582	0.1730	16	1.0000	0.6875
ERP020735	mouse	tissue	raw	KLF4	CLDN4	-0.2578	0.3351	16	1.0000	0.7500
ERP020735	mouse	tissue	raw	TFAP2A	TACSTD2	0.1075	0.6920	16	1.0000	0.6875
ERP020735	mouse	tissue	raw	TFAP2A	CLDN4	0.4237	0.1019	16	1.0000	0.7500
ERP020735	mouse	tissue	raw	NKX2-1	TACSTD2			16	0.0000	0.6875
ERP020735	mouse	tissue	raw	NKX2-1	CLDN4			16	0.0000	0.7500
ERP020735	mouse	tissue	epcam	ELF3	TACSTD2	-0.1559	0.5643	16	0.9375	0.6875
ERP020735	mouse	tissue	epcam	ELF3	CLDN4	-0.0618	0.8202	16	0.9375	0.7500
ERP020735	mouse	tissue	epcam	GRHL1	TACSTD2	0.4297	0.0967	16	0.5625	0.6875
ERP020735	mouse	tissue	epcam	GRHL1	CLDN4	-0.2016	0.4540	16	0.5625	0.7500
ERP020735	mouse	tissue	epcam	KLF4	TACSTD2	0.2971	0.2639	16	1.0000	0.6875
ERP020735	mouse	tissue	epcam	KLF4	CLDN4	-0.2206	0.4117	16	1.0000	0.7500
ERP020735	mouse	tissue	epcam	TFAP2A	TACSTD2	0.1294	0.6329	16	1.0000	0.6875
ERP020735	mouse	tissue	epcam	TFAP2A	CLDN4	0.3471	0.1878	16	1.0000	0.7500
ERP020735	mouse	tissue	epcam	NKX2-1	TACSTD2			16	0.0000	0.6875
ERP020735	mouse	tissue	epcam	NKX2-1	CLDN4			16	0.0000	0.7500
ERP020735	mouse	tissue	sftpc	ELF3	TACSTD2	-0.0235	0.9311	16	0.9375	0.6875
ERP020735	mouse	tissue	sftpc	ELF3	CLDN4	-0.1898	0.4813	16	0.9375	0.7500
ERP020735	mouse	tissue	sftpc	GRHL1	TACSTD2	0.3630	0.1670	16	0.5625	0.6875
ERP020735	mouse	tissue	sftpc	GRHL1	CLDN4	-0.1401	0.6048	16	0.5625	0.7500
ERP020735	mouse	tissue	sftpc	KLF4	TACSTD2	0.3588	0.1723	16	1.0000	0.6875
ERP020735	mouse	tissue	sftpc	KLF4	CLDN4	-0.1913	0.4778	16	1.0000	0.7500
ERP020735	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.1176	0.6643	16	1.0000	0.6875
ERP020735	mouse	tissue	sftpc	TFAP2A	CLDN4	0.3900	0.1354	16	1.0000	0.7500
ERP020735	mouse	tissue	sftpc	NKX2-1	TACSTD2			16	0.0000	0.6875
ERP020735	mouse	tissue	sftpc	NKX2-1	CLDN4			16	0.0000	0.7500
ERP021444	mouse	tissue	raw	ELF3	TACSTD2	0.6469	0.0092	15	0.9333	0.7333
ERP021444	mouse	tissue	raw	ELF3	CLDN4	0.5237	0.0451	15	0.9333	0.6667
ERP021444	mouse	tissue	raw	GRHL1	TACSTD2	0.3460	0.2066	15	1.0000	0.7333
ERP021444	mouse	tissue	raw	GRHL1	CLDN4	0.2000	0.4747	15	1.0000	0.6667
ERP021444	mouse	tissue	raw	KLF4	TACSTD2	0.4361	0.1042	15	1.0000	0.7333
ERP021444	mouse	tissue	raw	KLF4	CLDN4	0.8438	0.0001	15	1.0000	0.6667
ERP021444	mouse	tissue	raw	TFAP2A	TACSTD2	-0.5063	0.0541	15	0.8000	0.7333
ERP021444	mouse	tissue	raw	TFAP2A	CLDN4	0.2373	0.3945	15	0.8000	0.6667
ERP021444	mouse	tissue	raw	NKX2-1	TACSTD2	0.7758	0.0007	15	0.8000	0.7333
ERP021444	mouse	tissue	raw	NKX2-1	CLDN4	0.5804	0.0233	15	0.8000	0.6667
ERP021444	mouse	tissue	epcam	ELF3	TACSTD2	0.6071	0.0164	15	0.9333	0.7333
ERP021444	mouse	tissue	epcam	ELF3	CLDN4	-0.0714	0.8003	15	0.9333	0.6667
ERP021444	mouse	tissue	epcam	GRHL1	TACSTD2	0.3607	0.1866	15	1.0000	0.7333
ERP021444	mouse	tissue	epcam	GRHL1	CLDN4	0.2893	0.2957	15	1.0000	0.6667
ERP021444	mouse	tissue	epcam	KLF4	TACSTD2	0.2750	0.3212	15	1.0000	0.7333
ERP021444	mouse	tissue	epcam	KLF4	CLDN4	0.4393	0.1014	15	1.0000	0.6667
ERP021444	mouse	tissue	epcam	TFAP2A	TACSTD2	-0.7393	0.0016	15	0.8000	0.7333
ERP021444	mouse	tissue	epcam	TFAP2A	CLDN4	-0.0071	0.9798	15	0.8000	0.6667
ERP021444	mouse	tissue	epcam	NKX2-1	TACSTD2	0.7643	0.0009	15	0.8000	0.7333
ERP021444	mouse	tissue	epcam	NKX2-1	CLDN4	-0.1179	0.6757	15	0.8000	0.6667
ERP021444	mouse	tissue	sftpc	ELF3	TACSTD2	0.0750	0.7905	15	0.9333	0.7333
ERP021444	mouse	tissue	sftpc	ELF3	CLDN4	-0.2714	0.3278	15	0.9333	0.6667
ERP021444	mouse	tissue	sftpc	GRHL1	TACSTD2	0.3857	0.1556	15	1.0000	0.7333
ERP021444	mouse	tissue	sftpc	GRHL1	CLDN4	0.1964	0.4829	15	1.0000	0.6667
ERP021444	mouse	tissue	sftpc	KLF4	TACSTD2	-0.0536	0.8496	15	1.0000	0.7333
ERP021444	mouse	tissue	sftpc	KLF4	CLDN4	0.6607	0.0073	15	1.0000	0.6667
ERP021444	mouse	tissue	sftpc	TFAP2A	TACSTD2	-0.6750	0.0058	15	0.8000	0.7333
ERP021444	mouse	tissue	sftpc	TFAP2A	CLDN4	0.3286	0.2318	15	0.8000	0.6667
ERP021444	mouse	tissue	sftpc	NKX2-1	TACSTD2	0.5893	0.0208	15	0.8000	0.7333
ERP021444	mouse	tissue	sftpc	NKX2-1	CLDN4	-0.2679	0.3344	15	0.8000	0.6667
ERP024489	mouse	tissue	raw	ELF3	TACSTD2			24	0.9167	0.2500
ERP024489	mouse	tissue	raw	ELF3	CLDN4			24	0.9167	0.0833
ERP024489	mouse	tissue	raw	GRHL1	TACSTD2			24	1.0000	0.2500
ERP024489	mouse	tissue	raw	GRHL1	CLDN4			24	1.0000	0.0833
ERP024489	mouse	tissue	raw	KLF4	TACSTD2			24	1.0000	0.2500
ERP024489	mouse	tissue	raw	KLF4	CLDN4			24	1.0000	0.0833
ERP024489	mouse	tissue	raw	TFAP2A	TACSTD2			24	0.5417	0.2500
ERP024489	mouse	tissue	raw	TFAP2A	CLDN4			24	0.5417	0.0833
ERP024489	mouse	tissue	raw	NKX2-1	TACSTD2			24	0.0417	0.2500
ERP024489	mouse	tissue	raw	NKX2-1	CLDN4			24	0.0417	0.0833
ERP024489	mouse	tissue	epcam	ELF3	TACSTD2			24	0.9167	0.2500
ERP024489	mouse	tissue	epcam	ELF3	CLDN4			24	0.9167	0.0833
ERP024489	mouse	tissue	epcam	GRHL1	TACSTD2			24	1.0000	0.2500
ERP024489	mouse	tissue	epcam	GRHL1	CLDN4			24	1.0000	0.0833
ERP024489	mouse	tissue	epcam	KLF4	TACSTD2			24	1.0000	0.2500
ERP024489	mouse	tissue	epcam	KLF4	CLDN4			24	1.0000	0.0833
ERP024489	mouse	tissue	epcam	TFAP2A	TACSTD2			24	0.5417	0.2500
ERP024489	mouse	tissue	epcam	TFAP2A	CLDN4			24	0.5417	0.0833
ERP024489	mouse	tissue	epcam	NKX2-1	TACSTD2			24	0.0417	0.2500
ERP024489	mouse	tissue	epcam	NKX2-1	CLDN4			24	0.0417	0.0833
ERP024489	mouse	tissue	sftpc	ELF3	TACSTD2			24	0.9167	0.2500
ERP024489	mouse	tissue	sftpc	ELF3	CLDN4			24	0.9167	0.0833
ERP024489	mouse	tissue	sftpc	GRHL1	TACSTD2			24	1.0000	0.2500
ERP024489	mouse	tissue	sftpc	GRHL1	CLDN4			24	1.0000	0.0833
ERP024489	mouse	tissue	sftpc	KLF4	TACSTD2			24	1.0000	0.2500
ERP024489	mouse	tissue	sftpc	KLF4	CLDN4			24	1.0000	0.0833
ERP024489	mouse	tissue	sftpc	TFAP2A	TACSTD2			24	0.5417	0.2500
ERP024489	mouse	tissue	sftpc	TFAP2A	CLDN4			24	0.5417	0.0833
ERP024489	mouse	tissue	sftpc	NKX2-1	TACSTD2			24	0.0417	0.2500
ERP024489	mouse	tissue	sftpc	NKX2-1	CLDN4			24	0.0417	0.0833
ERP109964	mouse	tissue	raw	ELF3	TACSTD2	0.7949	0.0000	32	1.0000	0.6250
ERP109964	mouse	tissue	raw	ELF3	CLDN4	0.7782	0.0000	32	1.0000	0.8438
ERP109964	mouse	tissue	raw	GRHL1	TACSTD2	0.6682	0.0000	32	1.0000	0.6250
ERP109964	mouse	tissue	raw	GRHL1	CLDN4	0.8050	0.0000	32	1.0000	0.8438
ERP109964	mouse	tissue	raw	KLF4	TACSTD2	0.6839	0.0000	32	1.0000	0.6250
ERP109964	mouse	tissue	raw	KLF4	CLDN4	0.7326	0.0000	32	1.0000	0.8438
ERP109964	mouse	tissue	raw	TFAP2A	TACSTD2	0.9191	0.0000	32	0.6562	0.6250
ERP109964	mouse	tissue	raw	TFAP2A	CLDN4	0.7468	0.0000	32	0.6562	0.8438
ERP109964	mouse	tissue	raw	NKX2-1	TACSTD2	0.9253	0.0000	32	0.5000	0.6250
ERP109964	mouse	tissue	raw	NKX2-1	CLDN4	0.7426	0.0000	32	0.5000	0.8438
ERP109964	mouse	tissue	epcam	ELF3	TACSTD2	0.5106	0.0028	32	1.0000	0.6250
ERP109964	mouse	tissue	epcam	ELF3	CLDN4	0.0674	0.7138	32	1.0000	0.8438
ERP109964	mouse	tissue	epcam	GRHL1	TACSTD2	0.0264	0.8860	32	1.0000	0.6250
ERP109964	mouse	tissue	epcam	GRHL1	CLDN4	0.2412	0.1836	32	1.0000	0.8438
ERP109964	mouse	tissue	epcam	KLF4	TACSTD2	0.1558	0.3945	32	1.0000	0.6250
ERP109964	mouse	tissue	epcam	KLF4	CLDN4	0.0323	0.8609	32	1.0000	0.8438
ERP109964	mouse	tissue	epcam	TFAP2A	TACSTD2	0.7694	0.0000	32	0.6562	0.6250
ERP109964	mouse	tissue	epcam	TFAP2A	CLDN4	0.1811	0.3213	32	0.6562	0.8438
ERP109964	mouse	tissue	epcam	NKX2-1	TACSTD2	0.8196	0.0000	32	0.5000	0.6250
ERP109964	mouse	tissue	epcam	NKX2-1	CLDN4	0.2698	0.1354	32	0.5000	0.8438
ERP109964	mouse	tissue	sftpc	ELF3	TACSTD2	0.4028	0.0223	32	1.0000	0.6250
ERP109964	mouse	tissue	sftpc	ELF3	CLDN4	0.2273	0.2109	32	1.0000	0.8438
ERP109964	mouse	tissue	sftpc	GRHL1	TACSTD2	-0.0510	0.7816	32	1.0000	0.6250
ERP109964	mouse	tissue	sftpc	GRHL1	CLDN4	0.1147	0.5321	32	1.0000	0.8438
ERP109964	mouse	tissue	sftpc	KLF4	TACSTD2	0.1895	0.2990	32	1.0000	0.6250
ERP109964	mouse	tissue	sftpc	KLF4	CLDN4	0.1293	0.4805	32	1.0000	0.8438
ERP109964	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.7630	0.0000	32	0.6562	0.6250
ERP109964	mouse	tissue	sftpc	TFAP2A	CLDN4	0.2796	0.1212	32	0.6562	0.8438
ERP109964	mouse	tissue	sftpc	NKX2-1	TACSTD2	0.8712	0.0000	32	0.5000	0.6250
ERP109964	mouse	tissue	sftpc	NKX2-1	CLDN4	0.2947	0.1015	32	0.5000	0.8438
SRP012018	mouse	tissue	raw	ELF3	TACSTD2	0.3845	0.0942	20	0.4000	0.6000
SRP012018	mouse	tissue	raw	ELF3	CLDN4			20	0.4000	0.2500
SRP012018	mouse	tissue	raw	GRHL1	TACSTD2	0.2131	0.3670	20	0.3000	0.6000
SRP012018	mouse	tissue	raw	GRHL1	CLDN4			20	0.3000	0.2500
SRP012018	mouse	tissue	raw	KLF4	TACSTD2	-0.2262	0.3376	20	0.7500	0.6000
SRP012018	mouse	tissue	raw	KLF4	CLDN4			20	0.7500	0.2500
SRP012018	mouse	tissue	raw	TFAP2A	TACSTD2			20	0.1000	0.6000
SRP012018	mouse	tissue	raw	TFAP2A	CLDN4			20	0.1000	0.2500
SRP012018	mouse	tissue	raw	NKX2-1	TACSTD2	-0.2932	0.2096	20	0.7000	0.6000
SRP012018	mouse	tissue	raw	NKX2-1	CLDN4			20	0.7000	0.2500
SRP012018	mouse	tissue	epcam	ELF3	TACSTD2	0.2895	0.2157	20	0.4000	0.6000
SRP012018	mouse	tissue	epcam	ELF3	CLDN4			20	0.4000	0.2500
SRP012018	mouse	tissue	epcam	GRHL1	TACSTD2	0.1700	0.4737	20	0.3000	0.6000
SRP012018	mouse	tissue	epcam	GRHL1	CLDN4			20	0.3000	0.2500
SRP012018	mouse	tissue	epcam	KLF4	TACSTD2	-0.1802	0.4470	20	0.7500	0.6000
SRP012018	mouse	tissue	epcam	KLF4	CLDN4			20	0.7500	0.2500
SRP012018	mouse	tissue	epcam	TFAP2A	TACSTD2			20	0.1000	0.6000
SRP012018	mouse	tissue	epcam	TFAP2A	CLDN4			20	0.1000	0.2500
SRP012018	mouse	tissue	epcam	NKX2-1	TACSTD2	-0.2883	0.2177	20	0.7000	0.6000
SRP012018	mouse	tissue	epcam	NKX2-1	CLDN4			20	0.7000	0.2500
SRP012018	mouse	tissue	sftpc	ELF3	TACSTD2	0.4784	0.0329	20	0.4000	0.6000
SRP012018	mouse	tissue	sftpc	ELF3	CLDN4			20	0.4000	0.2500
SRP012018	mouse	tissue	sftpc	GRHL1	TACSTD2	0.1655	0.4857	20	0.3000	0.6000
SRP012018	mouse	tissue	sftpc	GRHL1	CLDN4			20	0.3000	0.2500
SRP012018	mouse	tissue	sftpc	KLF4	TACSTD2	-0.1941	0.4123	20	0.7500	0.6000
SRP012018	mouse	tissue	sftpc	KLF4	CLDN4			20	0.7500	0.2500
SRP012018	mouse	tissue	sftpc	TFAP2A	TACSTD2			20	0.1000	0.6000
SRP012018	mouse	tissue	sftpc	TFAP2A	CLDN4			20	0.1000	0.2500
SRP012018	mouse	tissue	sftpc	NKX2-1	TACSTD2	-0.3383	0.1445	20	0.7000	0.6000
SRP012018	mouse	tissue	sftpc	NKX2-1	CLDN4			20	0.7000	0.2500
SRP013027	mouse	tissue	raw	ELF3	TACSTD2	0.5878	0.0040	22	1.0000	1.0000
SRP013027	mouse	tissue	raw	ELF3	CLDN4	0.0356	0.8751	22	1.0000	1.0000
SRP013027	mouse	tissue	raw	GRHL1	TACSTD2	0.3992	0.0657	22	1.0000	1.0000
SRP013027	mouse	tissue	raw	GRHL1	CLDN4	-0.5878	0.0040	22	1.0000	1.0000
SRP013027	mouse	tissue	raw	KLF4	TACSTD2	0.8272	0.0000	22	1.0000	1.0000
SRP013027	mouse	tissue	raw	KLF4	CLDN4	-0.7708	0.0000	22	1.0000	1.0000
SRP013027	mouse	tissue	raw	TFAP2A	TACSTD2	0.1609	0.4743	22	1.0000	1.0000
SRP013027	mouse	tissue	raw	TFAP2A	CLDN4	-0.6567	0.0009	22	1.0000	1.0000
SRP013027	mouse	tissue	raw	NKX2-1	TACSTD2	-0.0299	0.8948	22	1.0000	1.0000
SRP013027	mouse	tissue	raw	NKX2-1	CLDN4	-0.4726	0.0263	22	1.0000	1.0000
SRP013027	mouse	tissue	epcam	ELF3	TACSTD2	0.8577	0.0000	22	1.0000	1.0000
SRP013027	mouse	tissue	epcam	ELF3	CLDN4	-0.0999	0.6581	22	1.0000	1.0000
SRP013027	mouse	tissue	epcam	GRHL1	TACSTD2	0.3111	0.1587	22	1.0000	1.0000
SRP013027	mouse	tissue	epcam	GRHL1	CLDN4	-0.3597	0.1001	22	1.0000	1.0000
SRP013027	mouse	tissue	epcam	KLF4	TACSTD2	0.6736	0.0006	22	1.0000	1.0000
SRP013027	mouse	tissue	epcam	KLF4	CLDN4	-0.5765	0.0050	22	1.0000	1.0000
SRP013027	mouse	tissue	epcam	TFAP2A	TACSTD2	-0.1846	0.4107	22	1.0000	1.0000
SRP013027	mouse	tissue	epcam	TFAP2A	CLDN4	-0.2287	0.3060	22	1.0000	1.0000
SRP013027	mouse	tissue	epcam	NKX2-1	TACSTD2	-0.1609	0.4743	22	1.0000	1.0000
SRP013027	mouse	tissue	epcam	NKX2-1	CLDN4	-0.3382	0.1237	22	1.0000	1.0000
SRP013027	mouse	tissue	sftpc	ELF3	TACSTD2	0.2287	0.3060	22	1.0000	1.0000
SRP013027	mouse	tissue	sftpc	ELF3	CLDN4	0.3619	0.0979	22	1.0000	1.0000
SRP013027	mouse	tissue	sftpc	GRHL1	TACSTD2	0.1903	0.3963	22	1.0000	1.0000
SRP013027	mouse	tissue	sftpc	GRHL1	CLDN4	-0.3574	0.1025	22	1.0000	1.0000
SRP013027	mouse	tissue	sftpc	KLF4	TACSTD2	0.7493	0.0001	22	1.0000	1.0000
SRP013027	mouse	tissue	sftpc	KLF4	CLDN4	-0.6126	0.0024	22	1.0000	1.0000
SRP013027	mouse	tissue	sftpc	TFAP2A	TACSTD2	0.1282	0.5697	22	1.0000	1.0000
SRP013027	mouse	tissue	sftpc	TFAP2A	CLDN4	-0.6702	0.0006	22	1.0000	1.0000
SRP013027	mouse	tissue	sftpc	NKX2-1	TACSTD2	0.2151	0.3363	22	1.0000	1.0000
SRP013027	mouse	tissue	sftpc	NKX2-1	CLDN4	-0.6160	0.0023	22	1.0000	1.0000
SRP018865	mouse	tissue	raw	ELF3	TACSTD2	-0.7948	0.0002	16	1.0000	0.5000
SRP018865	mouse	tissue	raw	ELF3	CLDN4	0.7277	0.0014	16	1.0000	0.5625
SRP018865	mouse	tissue	raw	GRHL1	TACSTD2	-0.6189	0.0106	16	1.0000	0.5000
SRP018865	mouse	tissue	raw	GRHL1	CLDN4	0.5312	0.0342	16	1.0000	0.5625
SRP018865	mouse	tissue	raw	KLF4	TACSTD2	-0.8058	0.0002	16	1.0000	0.5000
SRP018865	mouse	tissue	raw	KLF4	CLDN4	0.6755	0.0041	16	1.0000	0.5625
SRP018865	mouse	tissue	raw	TFAP2A	TACSTD2	-0.2796	0.2943	16	1.0000	0.5000
SRP018865	mouse	tissue	raw	TFAP2A	CLDN4	0.4206	0.1047	16	1.0000	0.5625
SRP018865	mouse	tissue	raw	NKX2-1	TACSTD2	-0.8184	0.0001	16	1.0000	0.5000
SRP018865	mouse	tissue	raw	NKX2-1	CLDN4	0.6878	0.0032	16	1.0000	0.5625
SRP018865	mouse	tissue	epcam	ELF3	TACSTD2	0.0735	0.7867	16	1.0000	0.5000
SRP018865	mouse	tissue	epcam	ELF3	CLDN4	0.4412	0.0872	16	1.0000	0.5625
SRP018865	mouse	tissue	epcam	GRHL1	TACSTD2	-0.0471	0.8626	16	1.0000	0.5000
SRP018865	mouse	tissue	epcam	GRHL1	CLDN4	0.2412	0.3682	16	1.0000	0.5625
SRP018865	mouse	tissue	epcam	KLF4	TACSTD2	-0.2765	0.2999	16	1.0000	0.5000
SRP018865	mouse	tissue	epcam	KLF4	CLDN4	0.2265	0.3990	16	1.0000	0.5625
SRP018865	mouse	tissue	epcam	TFAP2A	TACSTD2	-0.0059	0.9828	16	1.0000	0.5000
SRP018865	mouse	tissue	epcam	TFAP2A	CLDN4	0.1529	0.5717	16	1.0000	0.5625
SRP018865	mouse	tissue	epcam	NKX2-1	TACSTD2	-0.0147	0.9569	16	1.0000	0.5000
SRP018865	mouse	tissue	epcam	NKX2-1	CLDN4	0.0735	0.7867	16	1.0000	0.5625
SRP018865	mouse	tissue	sftpc	ELF3	TACSTD2	-0.3147	0.2352	16	1.0000	0.5000
SRP018865	mouse	tissue	sftpc	ELF3	CLDN4	0.0353	0.8968	16	1.0000	0.5625
SRP018865	mouse	tissue	sftpc	GRHL1	TACSTD2	-0.2471	0.3563	16	1.0000	0.5000
SRP018865	mouse	tissue	sftpc	GRHL1	CLDN4	0.2588	0.3331	16	1.0000	0.5625
SRP018865	mouse	tissue	sftpc	KLF4	TACSTD2	-0.4324	0.0944	16	1.0000	0.5000
SRP018865	mouse	tissue	sftpc	KLF4	CLDN4	0.1353	0.6174	16	1.0000	0.5625
SRP018865	mouse	tissue	sftpc	TFAP2A	TACSTD2	-0.0176	0.9483	16	1.0000	0.5000
SRP018865	mouse	tissue	sftpc	TFAP2A	CLDN4	0.1618	0.5495	16	1.0000	0.5625
SRP018865	mouse	tissue	sftpc	NKX2-1	TACSTD2	-0.3588	0.1723	16	1.0000	0.5000
SRP018865	mouse	tissue	sftpc	NKX2-1	CLDN4	-0.0765	0.7783	16	1.0000	0.5625
SRP028161	mouse	tissue	raw	ELF3	TACSTD2	0.3441	0.1919	16	1.0000	1.0000
SRP028161	mouse	tissue	raw	ELF3	CLDN4	0.6824	0.0036	16	1.0000	1.0000
SRP028161	mouse	tissue	raw	GRHL1	TACSTD2	-0.0471	0.8626	16	1.0000	1.0000
SRP028161	mouse	tissue	raw	GRHL1	CLDN4	-0.8471	0.0000	16	1.0000	1.0000
SRP028161	mouse	tissue	raw	KLF4	TACSTD2	0.2235	0.4053	16	1.0000	1.0000
SRP028161	mouse	tissue	raw	KLF4	CLDN4	-0.7559	0.0007	16	1.0000	1.0000
SRP028161	mouse	tissue	raw	TFAP2A	TACSTD2	0.0176	0.9483	16	1.0000	1.0000
SRP028161	mouse	tissue	raw	TFAP2A	CLDN4	0.4824	0.0585	16	1.0000	1.0000
SRP028161	mouse	tissue	raw	NKX2-1	TACSTD2	0.5500	0.0273	16	1.0000	1.0000
SRP028161	mouse	tissue	raw	NKX2-1	CLDN4	0.2824	0.2893	16	1.0000	1.0000
SRP028161	mouse	tissue	epcam	ELF3	TACSTD2	-0.1029	0.7044	16	1.0000	1.0000
SRP028161	mouse	tissue	epcam	ELF3	CLDN4	0.5059	0.0456	16	1.0000	1.0000
SRP028161	mouse	tissue	epcam	GRHL1	TACSTD2	0.2500	0.3504	16	1.0000	1.0000
SRP028161	mouse	tissue	epcam	GRHL1	CLDN4	-0.8265	0.0001	16	1.0000	1.0000
SRP028161	mouse	tissue	epcam	KLF4	TACSTD2	0.2971	0.2639	16	1.0000	1.0000
SRP028161	mouse	tissue	epcam	KLF4	CLDN4	-0.8588	0.0000	16	1.0000	1.0000
SRP028161	mouse	tissue	epcam	TFAP2A	TACSTD2	-0.1676	0.5349	16	1.0000	1.0000
SRP028161	mouse	tissue	epcam	TFAP2A	CLDN4	0.4000	0.1248	16	1.0000	1.0000
SRP028161	mouse	tissue	epcam	NKX2-1	TACSTD2	0.3029	0.2541	16	1.0000	1.0000
SRP028161	mouse	tissue	epcam	NKX2-1	CLDN4	-0.1794	0.5061	16	1.0000	1.0000
