ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both	Sample	patient	paper_group	n_high	n_low	n_tnk
APOE	TREM2+TYROBP	other	0.08802112564444542	False	0.09369951534733441	0.03626943005181347	619	386	0.08441350818611681	False	0.09369951534733441	0.01098901098901099	619	182	0.0036076174583286047	False	False	BD_immune01	P01	TN	386	182	619
APP	CD74	other	0.29994937870651484	False	0.01938610662358643	0.655440414507772	619	386	0.30057838652282953	False	0.01938610662358643	0.6043956043956044	619	182	-0.0006290078163146973	False	False	BD_immune01	P01	TN	386	182	619
APP	FPR2	other	0.01706996955908835	False	0.01938610662358643	0.018134715025906734	619	386	0.015511842677369714	False	0.01938610662358643	0.005494505494505495	619	182	0.0015581268817186356	False	False	BD_immune01	P01	TN	386	182	619
APP	PLXNA4	other	0.017610404640436172	False	0.01938610662358643	0.007772020725388601	619	386	0.015318661404307932	False	0.01938610662358643	0.005494505494505495	619	182	0.002291743236128241	False	False	BD_immune01	P01	TN	386	182	619
APP	SORL1	other	0.06077107135206461	False	0.01938610662358643	0.19430051813471502	619	386	0.05720249284058809	False	0.01938610662358643	0.15384615384615385	619	182	0.0035685785114765167	False	False	BD_immune01	P01	TN	386	182	619
APP	TNFRSF21	other	0.13822720292955637	False	0.01938610662358643	0.35751295336787564	619	386	0.16722382698208094	False	0.01938610662358643	0.32967032967032966	619	182	-0.028996624052524567	False	False	BD_immune01	P01	TN	386	182	619
APP	TREM2+TYROBP	other	0.020722013898193836	False	0.01938610662358643	0.03626943005181347	619	386	0.01711439643986523	False	0.01938610662358643	0.01098901098901099	619	182	0.0036076174583286047	False	False	BD_immune01	P01	TN	386	182	619
AREG	EGFR	other	0.4499843046069145	True	0.2924071082390953	0.3549222797927461	619	386	0.46675579249858856	True	0.2924071082390953	0.3076923076923077	619	182	-0.016771487891674042	True	True	BD_immune01	P01	TN	386	182	619
ARTN	GFRA1+RET	other	0.0004492618900258094	False	0.0	0.0025906735751295338	619	386	0.0	False	0.0	0.0	619	182	0.0004492618900258094	False	False	BD_immune01	P01	TN	386	182	619
ARTN	GFRA3+RET	other	0.0	False	0.0	0.0	619	386	0.0	False	0.0	0.0	619	182	0.0	False	False	BD_immune01	P01	TN	386	182	619
BAG6	NCR3	other	0.09959390759468079	False	0.11793214862681745	0.0	619	386	0.09959390759468079	False	0.11793214862681745	0.0	619	182	0.0	False	False	BD_immune01	P01	TN	386	182	619
BDNF	NGFR	other	0.010965423658490181	False	0.0	0.04922279792746114	619	386	0.02078239433467388	False	0.0	0.07142857142857142	619	182	-0.0098169706761837	False	False	BD_immune01	P01	TN	386	182	619
BDNF	NTRK2	other	0.5327408313751221	False	0.0	0.5880829015544041	619	386	0.727289617061615	False	0.0	0.7032967032967034	619	182	-0.19454878568649292	False	False	BD_immune01	P01	TN	386	182	619
BDNF	SORT1	other	0.05161191523075104	False	0.0	0.18134715025906736	619	386	0.03255598992109299	False	0.0	0.12087912087912088	619	182	0.01905592530965805	False	False	BD_immune01	P01	TN	386	182	619
BMP2	ACVR2A+BMPR1A	other	0.025925350841134787	False	0.006462035541195477	0.09844559585492228	619	386	0.026910641696304083	False	0.006462035541195477	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP2	ACVR2A+BMPR1B	other	0.014620004687458277	False	0.006462035541195477	0.04922279792746114	619	386	0.01051997346803546	False	0.006462035541195477	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP2	ACVR2B+BMPR1A	other	0.025925350841134787	False	0.006462035541195477	0.09844559585492228	619	386	0.026910641696304083	False	0.006462035541195477	0.0989010989010989	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP2	ACVR2B+BMPR1B	other	0.014620004687458277	False	0.006462035541195477	0.04922279792746114	619	386	0.01051997346803546	False	0.006462035541195477	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP2	BMPR1A+BMPR2	other	0.025925350841134787	False	0.006462035541195477	0.09844559585492228	619	386	0.026910641696304083	False	0.006462035541195477	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP2	BMPR1B+BMPR2	other	0.014620004687458277	False	0.006462035541195477	0.04922279792746114	619	386	0.01051997346803546	False	0.006462035541195477	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP4	ACVR2A+BMPR1A	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP4	ACVR2A+BMPR1B	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP4	ACVR2B+BMPR1A	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.0989010989010989	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP4	ACVR2B+BMPR1B	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP4	BMPR1A+BMPR2	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP4	BMPR1B+BMPR2	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP5	ACVR1+ACVR2A	other	0.04823404178023338	False	0.0	0.20984455958549222	619	386	0.036403123289346695	False	0.0	0.13736263736263737	619	182	0.011830918490886688	False	False	BD_immune01	P01	TN	386	182	619
BMP5	ACVR1+ACVR2B	other	0.023337455466389656	False	0.0	0.10362694300518134	619	386	0.02505296654999256	False	0.0	0.0989010989010989	619	182	-0.0017155110836029053	False	False	BD_immune01	P01	TN	386	182	619
BMP5	ACVR1+BMPR2	other	0.04823404178023338	False	0.0	0.20984455958549222	619	386	0.046717796474695206	False	0.0	0.15934065934065933	619	182	0.0015162453055381775	False	False	BD_immune01	P01	TN	386	182	619
BMP5	ACVR2A+BMPR1A	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP5	ACVR2A+BMPR1B	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP5	ACVR2B+BMPR1A	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.0989010989010989	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP5	ACVR2B+BMPR1B	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP5	BMPR1A+BMPR2	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP5	BMPR1B+BMPR2	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP6	ACVR1+ACVR2A	other	0.04823404178023338	False	0.0	0.20984455958549222	619	386	0.036403123289346695	False	0.0	0.13736263736263737	619	182	0.011830918490886688	False	False	BD_immune01	P01	TN	386	182	619
BMP6	ACVR1+ACVR2B	other	0.023337455466389656	False	0.0	0.10362694300518134	619	386	0.02505296654999256	False	0.0	0.0989010989010989	619	182	-0.0017155110836029053	False	False	BD_immune01	P01	TN	386	182	619
BMP6	ACVR1+BMPR2	other	0.04823404178023338	False	0.0	0.20984455958549222	619	386	0.046717796474695206	False	0.0	0.15934065934065933	619	182	0.0015162453055381775	False	False	BD_immune01	P01	TN	386	182	619
BMP6	ACVR2A+BMPR1A	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP6	ACVR2A+BMPR1B	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP6	ACVR2B+BMPR1A	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.0989010989010989	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP6	ACVR2B+BMPR1B	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP6	BMPR1A+BMPR2	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP6	BMPR1B+BMPR2	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP7	ACVR1+ACVR2A	other	0.04823404178023338	False	0.0	0.20984455958549222	619	386	0.036403123289346695	False	0.0	0.13736263736263737	619	182	0.011830918490886688	False	False	BD_immune01	P01	TN	386	182	619
BMP7	ACVR1+ACVR2B	other	0.023337455466389656	False	0.0	0.10362694300518134	619	386	0.02505296654999256	False	0.0	0.0989010989010989	619	182	-0.0017155110836029053	False	False	BD_immune01	P01	TN	386	182	619
BMP7	ACVR1+BMPR2	other	0.04823404178023338	False	0.0	0.20984455958549222	619	386	0.046717796474695206	False	0.0	0.15934065934065933	619	182	0.0015162453055381775	False	False	BD_immune01	P01	TN	386	182	619
BMP7	ACVR2A+BMPR1A	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP7	ACVR2A+BMPR1B	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP7	ACVR2B+BMPR1A	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.0989010989010989	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP7	ACVR2B+BMPR1B	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMP7	BMPR1A+BMPR2	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BMP7	BMPR1B+BMPR2	other	0.008770768530666828	False	0.0	0.04922279792746114	619	386	0.004670737311244011	False	0.0	0.02197802197802198	619	182	0.004100031219422817	False	False	BD_immune01	P01	TN	386	182	619
BMPR1B+BMPR2	BMPR1A	other	0.020076114684343338	False	0.0	0.09844559585492228	619	386	0.021061405539512634	False	0.0	0.1043956043956044	619	182	-0.0009852908551692963	False	False	BD_immune01	P01	TN	386	182	619
BST2	LILRA4	other	0.109456617385149	False	0.12439418416801293	0.0025906735751295338	619	386	0.10726248472929001	False	0.12439418416801293	0.0	619	182	0.0021941326558589935	False	False	BD_immune01	P01	TN	386	182	619
BTC	EGFR	other	0.0994420142378658	False	0.0016155088852988692	0.3549222797927461	619	386	0.11621350212953985	False	0.0016155088852988692	0.3076923076923077	619	182	-0.016771487891674042	False	False	BD_immune01	P01	TN	386	182	619
BTC	ERBB3	other	0.30748002394102514	False	0.0016155088852988692	0.5699481865284974	619	386	0.17636975809000432	False	0.0016155088852988692	0.41208791208791207	619	182	0.1311102658510208	False	False	BD_immune01	P01	TN	386	182	619
BTC	ERBB4	other	0.004807255696505308	False	0.0016155088852988692	0.007772020725388601	619	386	0.0026455046609044075	False	0.0016155088852988692	0.005494505494505495	619	182	0.0021617510356009007	False	False	BD_immune01	P01	TN	386	182	619
BTLA	TNFRSF14	other	0.022092548198997974	False	0.0210016155088853	0.018134715025906734	619	386	0.019342197105288506	False	0.0210016155088853	0.02197802197802198	619	182	0.002750351093709469	False	False	BD_immune01	P01	TN	386	182	619
C1QL3	ADGRB3	other	0.001497333068982698	False	0.0016155088852988692	0.0025906735751295338	619	386	0.0013583657564595342	False	0.0016155088852988692	0.0	619	182	0.00013896731252316386	False	False	BD_immune01	P01	TN	386	182	619
C3	C3AR1	other	0.009098069742321968	False	0.004846526655896607	0.02849740932642487	619	386	0.0042597095598466694	False	0.004846526655896607	0.005494505494505495	619	182	0.004838360182475299	False	False	BD_immune01	P01	TN	386	182	619
C3	C5AR2	other	0.005284589948132634	False	0.004846526655896607	0.010362694300518135	619	386	0.004566652933135629	False	0.004846526655896607	0.005494505494505495	619	182	0.0007179370149970055	False	False	BD_immune01	P01	TN	386	182	619
C3	ITGAM+ITGB2	other	0.008023698348551989	False	0.004846526655896607	0.031088082901554404	619	386	0.008361528161913157	False	0.004846526655896607	0.016483516483516484	619	182	-0.0003378298133611679	False	False	BD_immune01	P01	TN	386	182	619
C5	C5AR1	other	0.08530593663454056	False	0.0	0.33678756476683935	619	386	0.07195889949798584	False	0.0	0.24175824175824176	619	182	0.013347037136554718	False	False	BD_immune01	P01	TN	386	182	619
C5	C5AR2	other	0.0015826651360839605	False	0.0	0.010362694300518135	619	386	0.0008647281210869551	False	0.0	0.005494505494505495	619	182	0.0007179370149970055	False	False	BD_immune01	P01	TN	386	182	619
CADM1	CADM1	other	0.05325368233025074	False	0.0210016155088853	0.13989637305699482	619	386	0.07128958590328693	False	0.0210016155088853	0.16483516483516483	619	182	-0.018035903573036194	False	False	BD_immune01	P01	TN	386	182	619
CADM1	NECTIN3	other	0.03867871314287186	False	0.0210016155088853	0.09844559585492228	619	386	0.04496237635612488	False	0.0210016155088853	0.12087912087912088	619	182	-0.006283663213253021	False	False	BD_immune01	P01	TN	386	182	619
CADM3	CADM1	other	0.0352628156542778	False	0.0	0.13989637305699482	619	386	0.053298719227313995	False	0.0	0.16483516483516483	619	182	-0.018035903573036194	False	False	BD_immune01	P01	TN	386	182	619
CADM3	CADM4	other	0.053127679973840714	False	0.0	0.19948186528497408	619	386	0.04969649389386177	False	0.0	0.19230769230769232	619	182	0.003431186079978943	False	False	BD_immune01	P01	TN	386	182	619
CADM3	EPB41L1	other	0.1561902016401291	False	0.0	0.4378238341968912	619	386	0.12915745377540588	False	0.0	0.3791208791208791	619	182	0.027032747864723206	False	False	BD_immune01	P01	TN	386	182	619
CADM3	NECTIN3	other	0.020687846466898918	False	0.0	0.09844559585492228	619	386	0.02697150968015194	False	0.0	0.12087912087912088	619	182	-0.006283663213253021	False	False	BD_immune01	P01	TN	386	182	619
CALCB	CALCR	other	0.0	False	0.0	0.0	619	386	0.0	False	0.0	0.0	619	182	0.0	False	False	BD_immune01	P01	TN	386	182	619
CALCB	CALCRL+RAMP1	other	0.00694249477237463	False	0.0	0.031088082901554404	619	386	0.00861242227256298	False	0.0	0.038461538461538464	619	182	-0.0016699275001883507	False	False	BD_immune01	P01	TN	386	182	619
CBR1	PTGFR	other	0.03161061881110072	False	0.035541195476575124	0.0025906735751295338	619	386	0.031078314408659935	False	0.035541195476575124	0.0	619	182	0.0005323044024407864	False	False	BD_immune01	P01	TN	386	182	619
CCL11	ACKR2	other	0.0010754201794043183	False	0.0	0.007772020725388601	619	386	0.0	False	0.0	0.0	619	182	0.0010754201794043183	False	False	BD_immune01	P01	TN	386	182	619
CCL11	CCR3	other	0.00037980839260853827	False	0.0	0.0025906735751295338	619	386	0.0	False	0.0	0.0	619	182	0.00037980839260853827	False	False	BD_immune01	P01	TN	386	182	619
CCL11	DPP4	other	0.0013819668674841523	False	0.0	0.010362694300518135	619	386	0.00323956785723567	False	0.0	0.02197802197802198	619	182	-0.0018576009897515178	False	False	BD_immune01	P01	TN	386	182	619
CCL13	ACKR2	other	0.0010754201794043183	False	0.0	0.007772020725388601	619	386	0.0	False	0.0	0.0	619	182	0.0010754201794043183	False	False	BD_immune01	P01	TN	386	182	619
CCL13	CCR2	other	0.0	False	0.0	0.0	619	386	0.0020597195252776146	False	0.0	0.005494505494505495	619	182	-0.0020597195252776146	False	False	BD_immune01	P01	TN	386	182	619
CCL13	CCR3	other	0.00037980839260853827	False	0.0	0.0025906735751295338	619	386	0.0	False	0.0	0.0	619	182	0.00037980839260853827	False	False	BD_immune01	P01	TN	386	182	619
CCL17	CCR4	other	0.0	False	0.0	0.0	619	386	0.0	False	0.0	0.0	619	182	0.0	False	False	BD_immune01	P01	TN	386	182	619
CCL18	CCR8	other	0.022288497537374496	False	0.025848142164781908	0.0	619	386	0.022288497537374496	False	0.025848142164781908	0.0	619	182	0.0	False	False	BD_immune01	P01	TN	386	182	619
CCL2	ACKR1	other	0.00303347734734416	False	0.0032310177705977385	0.0	619	386	0.00303347734734416	False	0.0032310177705977385	0.0	619	182	0.0	False	False	BD_immune01	P01	TN	386	182	619
CCL2	ACKR2	other	0.004108897526748478	False	0.0032310177705977385	0.007772020725388601	619	386	0.00303347734734416	False	0.0032310177705977385	0.0	619	182	0.0010754201794043183	False	False	BD_immune01	P01	TN	386	182	619
CCL2	CCR2	other	0.00303347734734416	False	0.0032310177705977385	0.0	619	386	0.005093196872621775	False	0.0032310177705977385	0.005494505494505495	619	182	-0.0020597195252776146	False	False	BD_immune01	P01	TN	386	182	619
CCL22	CCR4	other	0.0018772316398099065	False	0.0016155088852988692	0.0	619	386	0.0018772316398099065	False	0.0016155088852988692	0.0	619	182	0.0	False	False	BD_immune01	P01	TN	386	182	619
CCL22	DPP4	other	0.003259198507294059	False	0.0016155088852988692	0.010362694300518135	619	386	0.005116799497045577	False	0.0016155088852988692	0.02197802197802198	619	182	-0.0018576009897515178	False	False	BD_immune01	P01	TN	386	182	619
CCL23	FPR2	other	0.0023075968492776155	False	0.0	0.018134715025906734	619	386	0.00074946996755898	False	0.0	0.005494505494505495	619	182	0.0015581268817186356	False	False	BD_immune01	P01	TN	386	182	619
CCL25	ACKR4	other	0.0006183373625390232	False	0.0	0.0025906735751295338	619	386	0.0007193447090685368	False	0.0	0.005494505494505495	619	182	-0.0001010073465295136	False	False	BD_immune01	P01	TN	386	182	619
CCL25	CCR9	other	0.00024634317378513515	False	0.0	0.0025906735751295338	619	386	0.0	False	0.0	0.0	619	182	0.00024634317378513515	False	False	BD_immune01	P01	TN	386	182	619
