gate	site	pool	split	min_arm	score	module	n_genes	n_patients	mean_delta	median_delta	frac_pos	wilcoxon_p	mean_n_high	mean_n_low	eligible	control
author	all	sample_then_patient	median	10	cell_mean	junction_adhesion	7	20	0.06981018260121345	0.06382885575294495	0.9	1.9073486328125e-05	609.9	609.9	True	False
author	all	patient	median	10	pseudobulk	junction_adhesion	7	20	0.0350427620112896	0.029208168387413025	0.9	0.0003948211669921875	609.9	609.9	True	False
author	all	sample_then_patient	median	10	pseudobulk	junction_adhesion	7	20	0.0350427620112896	0.029208168387413025	0.9	0.0003948211669921875	609.9	609.9	True	False
author	all	patient	median	20	cell_mean	junction_adhesion	7	20	0.06981018260121345	0.06382885575294495	0.9	1.9073486328125e-05	609.9	609.9	True	False
author	all	sample_then_patient	median	20	cell_mean	junction_adhesion	7	20	0.06981018260121345	0.06382885575294495	0.9	1.9073486328125e-05	609.9	609.9	True	False
author	all	patient	median	20	pseudobulk	junction_adhesion	7	20	0.0350427620112896	0.029208168387413025	0.9	0.0003948211669921875	609.9	609.9	True	False
author	all	sample_then_patient	median	20	pseudobulk	junction_adhesion	7	20	0.0350427620112896	0.029208168387413025	0.9	0.0003948211669921875	609.9	609.9	True	False
author	all	patient	q4q1	10	cell_mean	junction_adhesion	7	20	0.11293427608907222	0.10595748573541641	0.9	1.33514404296875e-05	304.75	304.75	True	False
author	all	sample_then_patient	q4q1	10	cell_mean	junction_adhesion	7	20	0.11293427608907222	0.10595748573541641	0.9	1.33514404296875e-05	304.75	304.75	True	False
author	all	patient	q4q1	10	pseudobulk	junction_adhesion	7	20	0.07063196245580912	0.057991884648799896	0.9	0.0003948211669921875	304.75	304.75	True	False
author	all	sample_then_patient	q4q1	10	pseudobulk	junction_adhesion	7	20	0.07063196245580912	0.057991884648799896	0.9	0.0003948211669921875	304.75	304.75	True	False
author	all	patient	q4q1	20	cell_mean	junction_adhesion	7	19	0.12222674528234884	0.10895855724811554	0.9473684210526315	7.62939453125e-06	319.7894736842105	319.7894736842105	True	False
author	all	sample_then_patient	q4q1	20	cell_mean	junction_adhesion	7	19	0.12222674528234884	0.10895855724811554	0.9473684210526315	7.62939453125e-06	319.7894736842105	319.7894736842105	True	False
author	all	patient	q4q1	20	pseudobulk	junction_adhesion	7	19	0.07975783493173749	0.06073850393295288	0.9473684210526315	7.62939453125e-06	319.7894736842105	319.7894736842105	True	False
author	all	sample_then_patient	q4q1	20	pseudobulk	junction_adhesion	7	19	0.07975783493173749	0.06073850393295288	0.9473684210526315	7.62939453125e-06	319.7894736842105	319.7894736842105	True	False
author	all	patient	pos	10	cell_mean	junction_adhesion	7	19	0.14236073195934296	0.11551825702190399	0.9473684210526315	7.62939453125e-06	940.2631578947369	334.8421052631579	True	False
author	all	sample_then_patient	pos	10	cell_mean	junction_adhesion	7	19	0.14236073195934296	0.11551825702190399	0.9473684210526315	7.62939453125e-06	940.2631578947369	334.8421052631579	True	False
author	all	patient	pos	10	pseudobulk	junction_adhesion	7	19	0.0762439933850577	0.036179110407829285	0.8947368421052632	0.00041961669921875	940.2631578947369	334.8421052631579	True	False
author	all	sample_then_patient	pos	10	pseudobulk	junction_adhesion	7	19	0.0762439933850577	0.036179110407829285	0.8947368421052632	0.00041961669921875	940.2631578947369	334.8421052631579	True	False
author	all	patient	pos	20	cell_mean	junction_adhesion	7	16	0.1365400915965438	0.11424071341753006	1.0	3.0517578125e-05	1088.1875	391.4375	True	False
author	all	sample_then_patient	pos	20	cell_mean	junction_adhesion	7	16	0.1365400915965438	0.11424071341753006	1.0	3.0517578125e-05	1088.1875	391.4375	True	False
author	all	patient	pos	20	pseudobulk	junction_adhesion	7	16	0.06711553351487964	0.03591100126504898	0.9375	6.103515625e-05	1088.1875	391.4375	True	False
author	all	sample_then_patient	pos	20	pseudobulk	junction_adhesion	7	16	0.06711553351487964	0.03591100126504898	0.9375	6.103515625e-05	1088.1875	391.4375	True	False
author	all	patient	median	10	cell_mean	polarity	6	20	0.03943518456071615	0.03767666965723038	0.9	2.6702880859375e-05	609.9	609.9	True	False
author	all	sample_then_patient	median	10	cell_mean	polarity	6	20	0.03943518456071615	0.03767666965723038	0.9	2.6702880859375e-05	609.9	609.9	True	False
author	all	patient	median	10	pseudobulk	polarity	6	20	0.01107039675116539	0.010816574096679688	0.75	0.05316925048828125	609.9	609.9	True	False
author	all	sample_then_patient	median	10	pseudobulk	polarity	6	20	0.01107039675116539	0.010816574096679688	0.75	0.05316925048828125	609.9	609.9	True	False
author	all	patient	median	20	cell_mean	polarity	6	20	0.03943518456071615	0.03767666965723038	0.9	2.6702880859375e-05	609.9	609.9	True	False
author	all	sample_then_patient	median	20	cell_mean	polarity	6	20	0.03943518456071615	0.03767666965723038	0.9	2.6702880859375e-05	609.9	609.9	True	False
author	all	patient	median	20	pseudobulk	polarity	6	20	0.01107039675116539	0.010816574096679688	0.75	0.05316925048828125	609.9	609.9	True	False
author	all	sample_then_patient	median	20	pseudobulk	polarity	6	20	0.01107039675116539	0.010816574096679688	0.75	0.05316925048828125	609.9	609.9	True	False
author	all	patient	q4q1	10	cell_mean	polarity	6	20	0.0653299979865551	0.06517700105905533	0.9	3.62396240234375e-05	304.75	304.75	True	False
author	all	sample_then_patient	q4q1	10	cell_mean	polarity	6	20	0.0653299979865551	0.06517700105905533	0.9	3.62396240234375e-05	304.75	304.75	True	False
author	all	patient	q4q1	10	pseudobulk	polarity	6	20	0.032105331867933275	0.025622360408306122	0.75	0.01531219482421875	304.75	304.75	True	False
author	all	sample_then_patient	q4q1	10	pseudobulk	polarity	6	20	0.032105331867933275	0.025622360408306122	0.75	0.01531219482421875	304.75	304.75	True	False
author	all	patient	q4q1	20	cell_mean	polarity	6	19	0.06915770235814546	0.06722788512706757	0.9473684210526315	2.6702880859375e-05	319.7894736842105	319.7894736842105	True	False
author	all	sample_then_patient	q4q1	20	cell_mean	polarity	6	19	0.06915770235814546	0.06722788512706757	0.9473684210526315	2.6702880859375e-05	319.7894736842105	319.7894736842105	True	False
author	all	patient	q4q1	20	pseudobulk	polarity	6	19	0.03743585081476914	0.02573169767856598	0.7894736842105263	0.002838134765625	319.7894736842105	319.7894736842105	True	False
author	all	sample_then_patient	q4q1	20	pseudobulk	polarity	6	19	0.03743585081476914	0.02573169767856598	0.7894736842105263	0.002838134765625	319.7894736842105	319.7894736842105	True	False
author	all	patient	pos	10	cell_mean	polarity	6	19	0.09526065697795466	0.08152861148118973	1.0	3.814697265625e-06	940.2631578947369	334.8421052631579	True	False
author	all	sample_then_patient	pos	10	cell_mean	polarity	6	19	0.09526065697795466	0.08152861148118973	1.0	3.814697265625e-06	940.2631578947369	334.8421052631579	True	False
author	all	patient	pos	10	pseudobulk	polarity	6	19	0.0452587039847123	0.02126181125640869	0.8421052631578947	0.00141143798828125	940.2631578947369	334.8421052631579	True	False
author	all	sample_then_patient	pos	10	pseudobulk	polarity	6	19	0.0452587039847123	0.02126181125640869	0.8421052631578947	0.00141143798828125	940.2631578947369	334.8421052631579	True	False
author	all	patient	pos	20	cell_mean	polarity	6	16	0.08873241487890482	0.08096903935074806	1.0	3.0517578125e-05	1088.1875	391.4375	True	False
author	all	sample_then_patient	pos	20	cell_mean	polarity	6	16	0.08873241487890482	0.08096903935074806	1.0	3.0517578125e-05	1088.1875	391.4375	True	False
author	all	patient	pos	20	pseudobulk	polarity	6	16	0.0412147487513721	0.02049720287322998	0.875	0.001678466796875	1088.1875	391.4375	True	False
author	all	sample_then_patient	pos	20	pseudobulk	polarity	6	16	0.0412147487513721	0.02049720287322998	0.875	0.001678466796875	1088.1875	391.4375	True	False
author	all	patient	median	10	cell_mean	CTRL_epi	4	20	0.25336567759513856	0.22732782363891602	0.9	1.33514404296875e-05	609.9	609.9	False	True
author	all	sample_then_patient	median	10	cell_mean	CTRL_epi	4	20	0.25336567759513856	0.22732782363891602	0.9	1.33514404296875e-05	609.9	609.9	False	True
author	all	patient	median	10	pseudobulk	CTRL_epi	4	20	0.1625883996486664	0.15915536880493164	0.95	4.76837158203125e-05	609.9	609.9	False	True
author	all	sample_then_patient	median	10	pseudobulk	CTRL_epi	4	20	0.1625883996486664	0.15915536880493164	0.95	4.76837158203125e-05	609.9	609.9	False	True
author	all	patient	median	20	cell_mean	CTRL_epi	4	20	0.25336567759513856	0.22732782363891602	0.9	1.33514404296875e-05	609.9	609.9	False	True
author	all	sample_then_patient	median	20	cell_mean	CTRL_epi	4	20	0.25336567759513856	0.22732782363891602	0.9	1.33514404296875e-05	609.9	609.9	False	True
author	all	patient	median	20	pseudobulk	CTRL_epi	4	20	0.1625883996486664	0.15915536880493164	0.95	4.76837158203125e-05	609.9	609.9	False	True
author	all	sample_then_patient	median	20	pseudobulk	CTRL_epi	4	20	0.1625883996486664	0.15915536880493164	0.95	4.76837158203125e-05	609.9	609.9	False	True
author	all	patient	q4q1	10	cell_mean	CTRL_epi	4	20	0.37996867299079895	0.3710898160934448	0.9	4.76837158203125e-05	304.75	304.75	False	True
author	all	sample_then_patient	q4q1	10	cell_mean	CTRL_epi	4	20	0.37996867299079895	0.3710898160934448	0.9	4.76837158203125e-05	304.75	304.75	False	True
author	all	patient	q4q1	10	pseudobulk	CTRL_epi	4	20	0.2819762110710144	0.24900555610656738	0.95	1.33514404296875e-05	304.75	304.75	False	True
author	all	sample_then_patient	q4q1	10	pseudobulk	CTRL_epi	4	20	0.2819762110710144	0.24900555610656738	0.95	1.33514404296875e-05	304.75	304.75	False	True
author	all	patient	q4q1	20	cell_mean	CTRL_epi	4	19	0.41196723360764353	0.3728264570236206	0.9473684210526315	1.9073486328125e-05	319.7894736842105	319.7894736842105	False	True
author	all	sample_then_patient	q4q1	20	cell_mean	CTRL_epi	4	19	0.41196723360764353	0.3728264570236206	0.9473684210526315	1.9073486328125e-05	319.7894736842105	319.7894736842105	False	True
author	all	patient	q4q1	20	pseudobulk	CTRL_epi	4	19	0.27758203054729264	0.24068474769592285	0.9473684210526315	2.6702880859375e-05	319.7894736842105	319.7894736842105	False	True
author	all	sample_then_patient	q4q1	20	pseudobulk	CTRL_epi	4	19	0.27758203054729264	0.24068474769592285	0.9473684210526315	2.6702880859375e-05	319.7894736842105	319.7894736842105	False	True
author	all	patient	pos	10	cell_mean	CTRL_epi	4	19	0.38636782294825506	0.3450031280517578	1.0	3.814697265625e-06	940.2631578947369	334.8421052631579	False	True
author	all	sample_then_patient	pos	10	cell_mean	CTRL_epi	4	19	0.38636782294825506	0.3450031280517578	1.0	3.814697265625e-06	940.2631578947369	334.8421052631579	False	True
author	all	patient	pos	10	pseudobulk	CTRL_epi	4	19	0.14586364595513596	0.18778753280639648	0.8947368421052632	0.00026702880859375	940.2631578947369	334.8421052631579	False	True
author	all	sample_then_patient	pos	10	pseudobulk	CTRL_epi	4	19	0.14586364595513596	0.18778753280639648	0.8947368421052632	0.00026702880859375	940.2631578947369	334.8421052631579	False	True
author	all	patient	pos	20	cell_mean	CTRL_epi	4	16	0.3937024101614952	0.3432210087776184	1.0	3.0517578125e-05	1088.1875	391.4375	False	True
author	all	sample_then_patient	pos	20	cell_mean	CTRL_epi	4	16	0.3937024101614952	0.3432210087776184	1.0	3.0517578125e-05	1088.1875	391.4375	False	True
author	all	patient	pos	20	pseudobulk	CTRL_epi	4	16	0.14239563047885895	0.18790042400360107	0.875	0.001312255859375	1088.1875	391.4375	False	True
author	all	sample_then_patient	pos	20	pseudobulk	CTRL_epi	4	16	0.14239563047885895	0.18790042400360107	0.875	0.001312255859375	1088.1875	391.4375	False	True
author	all	patient	median	10	cell_mean	CTRL_krt	3	20	0.2459648460149765	0.26092225313186646	0.9	1.9073486328125e-05	609.9	609.9	False	True
author	all	sample_then_patient	median	10	cell_mean	CTRL_krt	3	20	0.2459648460149765	0.26092225313186646	0.9	1.9073486328125e-05	609.9	609.9	False	True
author	all	patient	median	10	pseudobulk	CTRL_krt	3	20	0.186626198887825	0.1823883056640625	0.95	8.20159912109375e-05	609.9	609.9	False	True
author	all	sample_then_patient	median	10	pseudobulk	CTRL_krt	3	20	0.186626198887825	0.1823883056640625	0.95	8.20159912109375e-05	609.9	609.9	False	True
author	all	patient	median	20	cell_mean	CTRL_krt	3	20	0.2459648460149765	0.26092225313186646	0.9	1.9073486328125e-05	609.9	609.9	False	True
author	all	sample_then_patient	median	20	cell_mean	CTRL_krt	3	20	0.2459648460149765	0.26092225313186646	0.9	1.9073486328125e-05	609.9	609.9	False	True
author	all	patient	median	20	pseudobulk	CTRL_krt	3	20	0.186626198887825	0.1823883056640625	0.95	8.20159912109375e-05	609.9	609.9	False	True
author	all	sample_then_patient	median	20	pseudobulk	CTRL_krt	3	20	0.186626198887825	0.1823883056640625	0.95	8.20159912109375e-05	609.9	609.9	False	True
author	all	patient	q4q1	10	cell_mean	CTRL_krt	3	20	0.35700238347053526	0.35683244466781616	0.9	3.62396240234375e-05	304.75	304.75	False	True
author	all	sample_then_patient	q4q1	10	cell_mean	CTRL_krt	3	20	0.35700238347053526	0.35683244466781616	0.9	3.62396240234375e-05	304.75	304.75	False	True
author	all	patient	q4q1	10	pseudobulk	CTRL_krt	3	20	0.31693173944950104	0.31247568130493164	0.95	3.62396240234375e-05	304.75	304.75	False	True
author	all	sample_then_patient	q4q1	10	pseudobulk	CTRL_krt	3	20	0.31693173944950104	0.31247568130493164	0.95	3.62396240234375e-05	304.75	304.75	False	True
author	all	patient	q4q1	20	cell_mean	CTRL_krt	3	19	0.3819923714587563	0.3876608610153198	0.9473684210526315	1.9073486328125e-05	319.7894736842105	319.7894736842105	False	True
author	all	sample_then_patient	q4q1	20	cell_mean	CTRL_krt	3	19	0.3819923714587563	0.3876608610153198	0.9473684210526315	1.9073486328125e-05	319.7894736842105	319.7894736842105	False	True
author	all	patient	q4q1	20	pseudobulk	CTRL_krt	3	19	0.29554760142376546	0.28171205520629883	0.9473684210526315	7.2479248046875e-05	319.7894736842105	319.7894736842105	False	True
author	all	sample_then_patient	q4q1	20	pseudobulk	CTRL_krt	3	19	0.29554760142376546	0.28171205520629883	0.9473684210526315	7.2479248046875e-05	319.7894736842105	319.7894736842105	False	True
author	all	patient	pos	10	cell_mean	CTRL_krt	3	19	0.3352916115208676	0.3196868896484375	1.0	3.814697265625e-06	940.2631578947369	334.8421052631579	False	True
author	all	sample_then_patient	pos	10	cell_mean	CTRL_krt	3	19	0.3352916115208676	0.3196868896484375	1.0	3.814697265625e-06	940.2631578947369	334.8421052631579	False	True
author	all	patient	pos	10	pseudobulk	CTRL_krt	3	19	0.16109774614635267	0.17142939567565918	0.8421052631578947	0.000965118408203125	940.2631578947369	334.8421052631579	False	True
author	all	sample_then_patient	pos	10	pseudobulk	CTRL_krt	3	19	0.16109774614635267	0.17142939567565918	0.8421052631578947	0.000965118408203125	940.2631578947369	334.8421052631579	False	True
author	all	patient	pos	20	cell_mean	CTRL_krt	3	16	0.3482520282268524	0.31727397441864014	1.0	3.0517578125e-05	1088.1875	391.4375	False	True
author	all	sample_then_patient	pos	20	cell_mean	CTRL_krt	3	16	0.3482520282268524	0.31727397441864014	1.0	3.0517578125e-05	1088.1875	391.4375	False	True
author	all	patient	pos	20	pseudobulk	CTRL_krt	3	16	0.1533544510602951	0.18368959426879883	0.875	0.001312255859375	1088.1875	391.4375	False	True
author	all	sample_then_patient	pos	20	pseudobulk	CTRL_krt	3	16	0.1533544510602951	0.18368959426879883	0.875	0.001312255859375	1088.1875	391.4375	False	True
author	all	patient	median	10	cell_mean	kegg_broad_no_cldn4	204	20	0.03857275247573853	0.03368561714887619	1.0	1.9073486328125e-06	609.9	609.9	True	False
author	all	sample_then_patient	median	10	cell_mean	kegg_broad_no_cldn4	204	20	0.03857275247573853	0.03368561714887619	1.0	1.9073486328125e-06	609.9	609.9	True	False
author	all	patient	median	10	pseudobulk	kegg_broad_no_cldn4	204	20	0.01495714783668518	0.018094509840011597	0.9	0.0001678466796875	609.9	609.9	True	False
author	all	sample_then_patient	median	10	pseudobulk	kegg_broad_no_cldn4	204	20	0.01495714783668518	0.018094509840011597	0.9	0.0001678466796875	609.9	609.9	True	False
author	all	patient	median	20	cell_mean	kegg_broad_no_cldn4	204	20	0.03857275247573853	0.03368561714887619	1.0	1.9073486328125e-06	609.9	609.9	True	False
author	all	sample_then_patient	median	20	cell_mean	kegg_broad_no_cldn4	204	20	0.03857275247573853	0.03368561714887619	1.0	1.9073486328125e-06	609.9	609.9	True	False
author	all	patient	median	20	pseudobulk	kegg_broad_no_cldn4	204	20	0.01495714783668518	0.018094509840011597	0.9	0.0001678466796875	609.9	609.9	True	False
author	all	sample_then_patient	median	20	pseudobulk	kegg_broad_no_cldn4	204	20	0.01495714783668518	0.018094509840011597	0.9	0.0001678466796875	609.9	609.9	True	False
author	all	patient	q4q1	10	cell_mean	kegg_broad_no_cldn4	204	20	0.062070068717002866	0.059298619627952576	0.95	3.814697265625e-06	304.75	304.75	True	False
author	all	sample_then_patient	q4q1	10	cell_mean	kegg_broad_no_cldn4	204	20	0.062070068717002866	0.059298619627952576	0.95	3.814697265625e-06	304.75	304.75	True	False
author	all	patient	q4q1	10	pseudobulk	kegg_broad_no_cldn4	204	20	0.029298932850360872	0.02596139907836914	0.85	8.20159912109375e-05	304.75	304.75	True	False
author	all	sample_then_patient	q4q1	10	pseudobulk	kegg_broad_no_cldn4	204	20	0.029298932850360872	0.02596139907836914	0.85	8.20159912109375e-05	304.75	304.75	True	False
author	all	patient	q4q1	20	cell_mean	kegg_broad_no_cldn4	204	19	0.06516373628064205	0.06056651473045349	0.9473684210526315	7.62939453125e-06	319.7894736842105	319.7894736842105	True	False
author	all	sample_then_patient	q4q1	20	cell_mean	kegg_broad_no_cldn4	204	19	0.06516373628064205	0.06056651473045349	0.9473684210526315	7.62939453125e-06	319.7894736842105	319.7894736842105	True	False
