accession	contrast	organism	unit	n_case	n_control	method	gene	gene_class	mean_case	mean_control	baseMean	log2fc_case_vs_control	stat	pvalue	padj_genome	padj_panel	low_expression	direction	detect_case	detect_control	rank_biserial	note
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Cldn14	claudin	0.000609756	0.0690143555		-0.18477864345189984					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Cldn15	claudin	2.9117647059999996	4.357158044	3.5609365717542776	-0.01140318328430823	-0.017007455026181777	0.986430668382051	0.9941237568006915	0.986430668382051	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Cldn16	claudin	0.0	0.0		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Cldn18	claudin	0.025882353	0.040128808		-0.038563411889387035					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Cldn23	claudin	0.75	0.5		0.32192809488736235					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Tacstd2	surface	1.2470588235	0.0		1.8049281846387761					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Tjp1	tight_junction	2175.0817975	2480.6184892499996	2328.4995576121073	0.30149100406804535	11.511306382067698	1.1571211631815218e-30	2.111635710481546e-29	1.3306893376587502e-29	False	SIG_SMALL_FC				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Tjp2	tight_junction	473.3002275	426.04950752499997	458.69500251166136	0.6431008159788272	10.658931865163302	1.5840621619462048e-26	2.5717477798999295e-25	1.2144476574920905e-25	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Tjp3	tight_junction	0.27941176475	0.41735049450000006		-0.23508734513050672					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Ocln	tight_junction	0.75147058825	0.6688305320000001		0.09855861597503274					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Cdh1	tight_junction	13.2072113175	37.1810274075	23.47965142043683	-1.0008974207645753	-3.6025082927378973	0.00031516134283824667	0.0012479214662073433	0.0007248710885279674	False	DOWN				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	F11r	tight_junction	111.62334245	281.703119975	184.47215017141392	-0.8473783311913777	-8.668118178159665	4.393206222089281e-18	5.23815891505346e-17	2.0208748621610694e-17	False	DOWN				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Cgn	tight_junction	1.2793763287500002	3.294730392	2.105512530300112	-0.8859435505235618	-0.9732820435233941	0.33041314438431824	0.5036384304096666	0.4470295482846659	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp1	mouse	bulk_library	4	4	pydeseq2_wald	Marveld2	tight_junction	0.75	1.2051960785		-0.44800954771390156					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn1	claudin	109.28843366	96.890473665	107.1683951993085	0.8686446490778036	5.95458969197399	2.6072511132026087e-09	1.6908563432367216e-08	1.1993355120732001e-08	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn2	claudin	0.0	0.0		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn3	claudin	0.33970588225	0.7470588235		-0.5705735193431933					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn4	claudin	2.415709617	3.2470588234999997	2.8619354853300227	0.32602882695876767	0.516421641603755	0.6055599538305347	0.7256282114457857	0.733046259900121	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn5	claudin	0.0	0.0		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn6	claudin	0.0	0.0411764705		-0.114171019684089					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn7	claudin	1.0	1.0		0.0					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn8	claudin	0.39695476575000005	0.25709488199999997		0.2445611149955502					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn9	claudin	0.34482758625	0.06470588225		0.58115728474078					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn10	claudin	0.28834289825000003	0.500735294		-0.3441652281153796					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn11	claudin	0.25	0.0		0.5849625007211562					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn12	claudin	442.552361025	665.419052675	541.0464647696689	0.1162362161491117	1.658025780686097	0.09731226287456465	0.17815879747262342	0.1398863778821867	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn14	claudin	0.065652852	0.0015686275		0.17346981306839548					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn15	claudin	1.57391910075	5.505917367	3.2053994949767666	-1.234402766543101	-1.800628278347932	0.07176148895689596	0.138555446864755	0.11789387471490051	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn16	claudin	0.0	0.0		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn18	claudin	0.03463855425	0.31446556675		-0.6072898290418637					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cldn23	claudin	0.0	0.25		-0.5849625007211563					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Tacstd2	surface	3.9851190475	0.0	2.5349830908934488	5.144988532895351	2.91379460462918	0.003570647495004155	0.010139964049217713	0.007465899307735961	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Tjp1	tight_junction	2144.095942	2257.9080750000003	2244.61826043601	0.6296526756001931	19.967839198092264	1.0489401215528202e-88	5.9403806519064275e-87	1.2062811397857433e-87	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Tjp2	tight_junction	350.776976425	491.694886625	415.13434303950623	0.21751992674694948	3.2533175451321377	0.001140659510852286	0.003577907071750807	0.002623516874960258	False	SIG_SMALL_FC				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Tjp3	tight_junction	0.1618710135	0.0		0.4046219947806324					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Ocln	tight_junction	0.30524661675	0.0753063725		0.4851002435056454					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cdh1	tight_junction	18.7715135975	34.8342482775	25.498180103966895	-0.1856003926739947	-0.8086612487898545	0.41871002376224586	0.5604055141683906	0.535018363696203	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	F11r	tight_junction	84.66894311749999	225.257233525	141.70713297439616	-0.7116666056351977	-6.505880644726669	7.72395361976405e-11	5.643635444840932e-10	4.4412733313643287e-10	False	DOWN				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Cgn	tight_junction	0.90264705875	1.5088235295		-0.5181987959220927					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp3	mouse	bulk_library	4	4	pydeseq2_wald	Marveld2	tight_junction	0.87943538875	0.60738795525		0.3169171487359252					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn1	claudin	258.334068725	51.059943135	147.73665340137538	2.1556200869312163	16.34440343510234	4.7681476712334407e-60	1.4452446317415409e-58	1.2397183945206944e-58	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn2	claudin	0.5	0.77008032125		-0.344919737473675					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn3	claudin	0.375	0.33474576275		0.06794615189715901					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn4	claudin	1.625	0.06470588225		1.9118912769298764					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn5	claudin	0.0	0.0		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn6	claudin	0.110620915	0.0		0.2883489107235191					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn7	claudin	0.97647058825	0.0		1.5621526178274396					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn8	claudin	0.30081523625	0.17385784175		0.2490251530497822					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn9	claudin	0.33235294125000003	0.0		0.7352673068216272					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn10	claudin	1.43820028025	1.35593905025	1.4982662602461894	-0.18580920585432467	-0.21476786668382958	0.8299483069591171	0.8840930604601408	0.8299483069591171	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn11	claudin	1.7470238095	25.592509565	14.347269808146585	-4.0495742764662355	-6.957343202825676	3.467495264949656e-12	2.1679283927130784e-11	1.126935961108638e-11	False	DOWN				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn12	claudin	594.5820225250001	282.6629126	427.92799831999787	0.8883707095632897	11.862262240378069	1.8588391278560077e-32	2.9443017088715893e-31	1.208245433106405e-31	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn14	claudin	0.0	0.00446428575		-0.012824040459721379					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn15	claudin	1.8	17.9466360925	10.393956153974171	-3.5476071049392552	-6.0115068920443475	1.838066961671689e-09	9.405818617479329e-09	4.778974100346391e-09	False	DOWN				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn16	claudin	0.0	0.0		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn18	claudin	0.014117647	0.0		0.04017043831046605					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cldn23	claudin	0.25	0.25		0.0					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Tacstd2	surface	7.4970588235	0.0	3.4975365896802315	5.164167616340151	3.009297307328431	0.0026185273674064046	0.006431399254265128	0.003782317308475918	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Tjp1	tight_junction	2607.79484075	1687.57058075	2114.6983484940547	0.443064441753629	12.670409151370993	8.626327899036607e-37	1.5475109443120214e-35	1.1214226268747588e-35	False	SIG_SMALL_FC				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Tjp2	tight_junction	522.6586446499999	226.00051194999998	364.2516101101993	1.0244108343442504	12.35924738906197	4.3420282001991995e-35	7.410394795006634e-34	3.763091106839306e-34	False	UP				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Tjp3	tight_junction	0.0588235295	0.305882353		-0.528176474507091					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Ocln	tight_junction	0.2539804175	0.004229692		0.5804459790353904					True	LOW				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cdh1	tight_junction	23.73674488	15.159581209999999	19.06232653438685	0.4780204183884996	1.8220206936460308	0.06845184580223407	0.12014748141179674	0.08898739954290429	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	F11r	tight_junction	111.461703225	130.1342282	121.30490019139121	-0.408744278243304	-3.4341439476655573	0.0005944284340727263	0.0016296457677386002	0.0009091258403465225	False	SIG_SMALL_FC				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Cgn	tight_junction	1.89890931375	0.89535189075	1.350042990400459	0.6240933843846571	0.665963150342745	0.5054346542503405	0.6214274461395671	0.5256520404203541	False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
GSE100102	cGAS_KO_vs_WT_tp4	mouse	bulk_library	4	4	pydeseq2_wald	Marveld2	tight_junction	1.02647058825	1.370595238		-0.29329762775384505					False	NS				Primary MEFs, 20% oxygen passage (Glück 2017 cytosolic chromatin fragments). tp1/tp3/tp4 are passages 11/12/14. Deposited 'counts' are fractional (expected-count scale, sum ~1e7) and were rounded. Not a claudin paper.
