ligand	receptor	pathway	pair_origin	n_sender	n_receiver	ligand_mean	receptor_mean	ligand_frac	receptor_frac	cpdb_mean_score	product_score	pass_expr_prop
FGF23	FGFR1+KL	other	cellphonedb_v5_interactors	15569	48012	4.65003504359629e-05	0.00016437910380773246	0.00012846040208105853	0.00012496875781054737	0.00010543972712184768	7.643685931409083e-09	False
NRG3	ERBB4	other	cellphonedb_v5_interactors	15569	48012	7.392573752440512e-05	0.00013562027015723288	0.00012846040208105853	0.00010414063150878946	0.000104773003840819	1.0025828494632511e-08	False
CBLN1+NRXN1	GRID2	other	cellphonedb_v5_interactors	15569	48012	0.00020828818378504366	0.0	0.00025692080416211705	0.0	0.00010414409189252183	0.0	False
SLC18A2+TPH2	HTR7	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	7.413546700263396e-05	0.0003211510052026463	8.331250520703157e-05	0.00010324096729164012	9.811567180240167e-09	False
SLC6A4+TPH2	HTR7	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	7.413546700263396e-05	0.0003211510052026463	8.331250520703157e-05	0.00010324096729164012	9.811567180240167e-09	False
ASMT	MTNR1A	other	cellphonedb_v5_interactors	15569	48012	0.00020244126790203154	0.0	0.0003211510052026463	0.0	0.00010122063395101577	0.0	False
SLC18A2+TPH2	HTR1D	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	6.439431308535859e-05	0.0003211510052026463	4.1656252603515784e-05	9.837039033300243e-05	8.522359869129397e-09	False
SLC6A4+TPH2	HTR1D	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	6.439431308535859e-05	0.0003211510052026463	4.1656252603515784e-05	9.837039033300243e-05	8.522359869129397e-09	False
WNT9B	SFRP5	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	0.00013934046728536487	6.423020104052926e-05	0.00014579688411230527	9.790417425392661e-05	7.868260956156008e-09	False
UTS2B	UTS2R	other	cellphonedb_v5_interactors	15569	48012	0.00019540954963304102	0.0	0.0005138416083242341	0.0	9.770477481652051e-05	0.0	False
WNT9B	FZD9+LRP5	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	0.0001322938478551805	6.423020104052926e-05	8.331250520703157e-05	9.438086453883443e-05	7.470353287152279e-09	False
WNT9B	FZD9+LRP6	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	0.0001322938478551805	6.423020104052926e-05	8.331250520703157e-05	9.438086453883443e-05	7.470353287152279e-09	False
EFNA2	EPHA5	other	cellphonedb_v5_interactors	15569	48012	0.0001353598927380517	5.2554929425241426e-05	0.00019269060312158777	4.1656252603515784e-05	9.395741108164657e-05	7.113829609856557e-09	False
GCG	GCGR	other	cellphonedb_v5_interactors	15569	48012	0.00015566195361316204	2.5403413019375876e-05	0.0003211510052026463	2.0828126301757892e-05	9.053268331626896e-05	3.954344899038084e-09	False
WNT2	SFRP5	other	cellphonedb_v5_interactors	15569	48012	3.767844827962108e-05	0.00013934046728536487	6.423020104052926e-05	0.00014579688411230527	8.850945778249297e-05	5.250132589869853e-09	False
PROK1	PROKR1	other	cellphonedb_v5_interactors	15569	48012	0.00014530614134855568	2.726532875385601e-05	0.0003211510052026463	2.0828126301757892e-05	8.628573505120585e-05	3.961819713822641e-09	False
WNT2	FZD9+LRP5	other	cellphonedb_v5_interactors	15569	48012	3.767844827962108e-05	0.0001322938478551805	6.423020104052926e-05	8.331250520703157e-05	8.498614806740079e-05	4.984626904123479e-09	False
WNT2	FZD9+LRP6	other	cellphonedb_v5_interactors	15569	48012	3.767844827962108e-05	0.0001322938478551805	6.423020104052926e-05	8.331250520703157e-05	8.498614806740079e-05	4.984626904123479e-09	False
WNT8B	SFRP5	other	cellphonedb_v5_interactors	15569	48012	2.968922672152985e-05	0.00013934046728536487	0.00012846040208105853	0.00014579688411230527	8.451484700344736e-05	4.13691072471911e-09	False
SLC18A2+TPH2	HTR2C	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	3.278192525613122e-05	0.0003211510052026463	2.0828126301757892e-05	8.256419641838875e-05	4.3385720081417395e-09	False
SLC6A4+TPH2	HTR2C	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	3.278192525613122e-05	0.0003211510052026463	2.0828126301757892e-05	8.256419641838875e-05	4.3385720081417395e-09	False
CLSTN2	NRXN1	other	cellphonedb_v5_interactors	15569	48012	0.00012615953164640814	3.814869705820456e-05	0.0003211510052026463	2.0828126301757892e-05	8.215411435230635e-05	4.8128217537837955e-09	False
WNT8B	FZD9+LRP5	other	cellphonedb_v5_interactors	15569	48012	2.968922672152985e-05	0.0001322938478551805	0.00012846040208105853	8.331250520703157e-05	8.099153728835518e-05	3.927702042836029e-09	False
WNT8B	FZD9+LRP6	other	cellphonedb_v5_interactors	15569	48012	2.968922672152985e-05	0.0001322938478551805	0.00012846040208105853	8.331250520703157e-05	8.099153728835518e-05	3.927702042836029e-09	False
GCG	GLP1R	other	cellphonedb_v5_interactors	15569	48012	0.00015566195361316204	0.0	0.0003211510052026463	0.0	7.783097680658102e-05	0.0	False
GCG	GLP2R	other	cellphonedb_v5_interactors	15569	48012	0.00015566195361316204	0.0	0.0003211510052026463	0.0	7.783097680658102e-05	0.0	False
NPFF	NPFFR2	other	cellphonedb_v5_interactors	15569	48012	6.003087037242949e-05	9.402364958077669e-05	0.00012846040208105853	6.248437890527369e-05	7.702725997660309e-05	5.64432151992634e-09	False
PPY	NPY5R	other	cellphonedb_v5_interactors	15569	48012	0.00012393126962706447	2.5672732590464875e-05	0.00025692080416211705	2.0828126301757892e-05	7.480200110876467e-05	3.1816543447324276e-09	False
GAD1+SLC6A1	GABBR2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	3.30433867929969e-05	0.0003211510052026463	2.0828126301757892e-05	7.431907033605967e-05	3.819642163669121e-09	False
RSPO1	LGR5	other	cellphonedb_v5_interactors	15569	48012	1.919130954775028e-05	0.00012903724564239383	6.423020104052926e-05	8.331250520703157e-05	7.411427759507205e-05	2.4763937243122708e-09	False
CHAT+SLC10A4	CHRNA1+CHRNB1+CHRND+CHRNE	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0001475096942158416	0.0	8.331250520703157e-05	7.37548471079208e-05	0.0	False
CHAT+SLC18A3	CHRNA1+CHRNB1+CHRND+CHRNE	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0001475096942158416	0.0	8.331250520703157e-05	7.37548471079208e-05	0.0	False
CHAT+SLC5A7	CHRNA1+CHRNB1+CHRND+CHRNE	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0001475096942158416	0.0	8.331250520703157e-05	7.37548471079208e-05	0.0	False
PPY	NPY1R	other	cellphonedb_v5_interactors	15569	48012	0.00012393126962706447	2.3449772925232537e-05	0.00025692080416211705	2.0828126301757892e-05	7.36905212761485e-05	2.9061601310904298e-09	False
GAD1+SLC6A1	GABRA3+GABRB3+GABRE	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	2.9343411370064132e-05	0.0003211510052026463	2.0828126301757892e-05	7.246908262459328e-05	3.3919444152964062e-09	False
LRRTM4	NRXN1	other	cellphonedb_v5_interactors	15569	48012	0.00010534300236031413	3.814869705820456e-05	0.00038538120624317555	2.0828126301757892e-05	7.174584970925935e-05	4.018698284245352e-09	False
WNT1	SFRP5	other	cellphonedb_v5_interactors	15569	48012	0.0	0.00013934046728536487	0.0	0.00014579688411230527	6.967023364268243e-05	0.0	False
GRP	NMBR	other	cellphonedb_v5_interactors	15569	48012	0.00013894600851926953	0.0	0.00019269060312158777	0.0	6.947300425963476e-05	0.0	False
SLC18A2+TPH2	HTR1B	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC18A2+TPH2	HTR1E	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC18A2+TPH2	HTR3A+HTR3B+HTR3C+HTR3D+HTR3E	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC18A2+TPH2	HTR4	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC18A2+TPH2	HTR5A	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC18A2+TPH2	HTR6	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC6A4+TPH2	HTR1B	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC6A4+TPH2	HTR1E	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC6A4+TPH2	HTR3A+HTR3B+HTR3C+HTR3D+HTR3E	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC6A4+TPH2	HTR4	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC6A4+TPH2	HTR5A	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
SLC6A4+TPH2	HTR6	other	cellphonedb_v5_interactors	15569	48012	0.00013234646758064628	0.0	0.0003211510052026463	0.0	6.617323379032314e-05	0.0	False
WNT1	FZD9+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0001322938478551805	0.0	8.331250520703157e-05	6.614692392759025e-05	0.0	False
WNT1	FZD9+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.0	0.0001322938478551805	0.0	8.331250520703157e-05	6.614692392759025e-05	0.0	False
C1QL3	ADGRB3	other	cellphonedb_v5_interactors	15569	48012	2.703949394344818e-05	0.00010516840848140419	6.423020104052926e-05	6.248437890527369e-05	6.610395121242618e-05	2.8437005441750125e-09	False
GAD1+SLC6A1	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	1.116280873247888e-05	0.0003211510052026463	2.0828126301757892e-05	6.337878130580066e-05	1.2903621280306147e-09	False
GAD1+SLC6A1	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	1.116280873247888e-05	0.0003211510052026463	2.0828126301757892e-05	6.337878130580066e-05	1.2903621280306147e-09	False
PPY	NPY2R	other	cellphonedb_v5_interactors	15569	48012	0.00012393126962706447	0.0	0.00025692080416211705	0.0	6.196563481353223e-05	0.0	False
WNT9B	FZD10+LRP5	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	6.48002460366115e-05	6.423020104052926e-05	4.1656252603515784e-05	6.063406362954993e-05	3.6591325963834e-09	False
WNT9B	FZD10+LRP6	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	6.48002460366115e-05	6.423020104052926e-05	4.1656252603515784e-05	6.063406362954993e-05	3.6591325963834e-09	False
PROK2	PROKR1	other	cellphonedb_v5_interactors	15569	48012	9.393684013048187e-05	2.726532875385601e-05	6.423020104052926e-05	2.0828126301757892e-05	6.060108444216894e-05	2.5612188282560025e-09	False
OMD	ITGAV+ITGB3	other	cellphonedb_v5_interactors	15569	48012	6.823767034802586e-05	5.2855521062156186e-05	0.00019269060312158777	4.1656252603515784e-05	6.054659570509102e-05	3.6067376223125514e-09	False
DBH+SLC18A2	ADRB3	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	5.2855848480248824e-05	0.00019269060312158777	4.1656252603515784e-05	6.04833312536357e-05	3.600054866078711e-09	False
DBH+SLC6A2	ADRB3	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	5.2855848480248824e-05	0.00019269060312158777	4.1656252603515784e-05	6.04833312536357e-05	3.600054866078711e-09	False
GAD1+SLC6A1	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA3+GABRB3+GABRQ	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA4+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA5+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA6+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
GAD1+SLC6A1	GABRA6+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	0.00011559475387912244	0.0	0.0003211510052026463	0.0	5.779737693956122e-05	0.0	False
DBH+SLC18A2	ADRA1A	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	4.214997170493007e-05	0.00019269060312158777	4.1656252603515784e-05	5.513039286597632e-05	2.8708688840387553e-09	False
DBH+SLC6A2	ADRA1A	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	4.214997170493007e-05	0.00019269060312158777	4.1656252603515784e-05	5.513039286597632e-05	2.8708688840387553e-09	False
LRRTM3	NRXN1	other	cellphonedb_v5_interactors	15569	48012	6.513516564154997e-05	3.814869705820456e-05	6.423020104052926e-05	2.0828126301757892e-05	5.164193134987727e-05	2.4848217018954643e-09	False
WNT2	FZD10+LRP5	other	cellphonedb_v5_interactors	15569	48012	3.767844827962108e-05	6.48002460366115e-05	6.423020104052926e-05	4.1656252603515784e-05	5.123934715811629e-05	2.441572718797187e-09	False
WNT2	FZD10+LRP6	other	cellphonedb_v5_interactors	15569	48012	3.767844827962108e-05	6.48002460366115e-05	6.423020104052926e-05	4.1656252603515784e-05	5.123934715811629e-05	2.441572718797187e-09	False
DBH+SLC18A2	ADRA1D	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	3.400220157345757e-05	0.00019269060312158777	4.1656252603515784e-05	5.105650780024007e-05	2.3159176278791027e-09	False
DBH+SLC6A2	ADRA1D	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	3.400220157345757e-05	0.00019269060312158777	4.1656252603515784e-05	5.105650780024007e-05	2.3159176278791027e-09	False
WNT8B	FZD10+LRP5	other	cellphonedb_v5_interactors	15569	48012	2.968922672152985e-05	6.48002460366115e-05	0.00012846040208105853	4.1656252603515784e-05	4.724473637907067e-05	1.9238691961918748e-09	False
WNT8B	FZD10+LRP6	other	cellphonedb_v5_interactors	15569	48012	2.968922672152985e-05	6.48002460366115e-05	0.00012846040208105853	4.1656252603515784e-05	4.724473637907067e-05	1.9238691961918748e-09	False
F2	ITGA2B+ITGB3	other	cellphonedb_v5_interactors	15569	48012	4.125136911170557e-05	5.2855521062156186e-05	6.423020104052926e-05	4.1656252603515784e-05	4.705344508693088e-05	2.180362608926533e-09	False
F2	ITGAV+ITGB3	other	cellphonedb_v5_interactors	15569	48012	4.125136911170557e-05	5.2855521062156186e-05	6.423020104052926e-05	4.1656252603515784e-05	4.705344508693088e-05	2.180362608926533e-09	False
PDYN	OPRK1	other	cellphonedb_v5_interactors	15569	48012	0.0	8.91186500666663e-05	0.0	6.248437890527369e-05	4.455932503333315e-05	0.0	False
PDYN	OPRD1	other	cellphonedb_v5_interactors	15569	48012	0.0	8.72726523084566e-05	0.0	6.248437890527369e-05	4.36363261542283e-05	0.0	False
SLC18A1+TPH1	HTR1F	other	cellphonedb_v5_interactors	15569	48012	0.0	8.688378147780895e-05	0.0	6.248437890527369e-05	4.3441890738904476e-05	0.0	False
SLC18A1+TPH2	HTR1F	other	cellphonedb_v5_interactors	15569	48012	0.0	8.688378147780895e-05	0.0	6.248437890527369e-05	4.3441890738904476e-05	0.0	False
PLG	ITGA2B+ITGB3	other	cellphonedb_v5_interactors	15569	48012	2.8214404665050097e-05	5.2855521062156186e-05	0.00012846040208105853	4.1656252603515784e-05	4.053496286360314e-05	1.4912870600297531e-09	False
SLC18A1+TPH1	HTR2A	other	cellphonedb_v5_interactors	15569	48012	0.0	8.105666347546503e-05	0.0	6.248437890527369e-05	4.0528331737732515e-05	0.0	False
SLC18A1+TPH2	HTR2A	other	cellphonedb_v5_interactors	15569	48012	0.0	8.105666347546503e-05	0.0	6.248437890527369e-05	4.0528331737732515e-05	0.0	False
DBH+SLC18A2	ADRA2C	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	7.0826704359205905e-06	0.00019269060312158777	2.0828126301757892e-05	3.759674223147158e-05	4.824064488756782e-10	False
DBH+SLC6A2	ADRA2C	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	7.0826704359205905e-06	0.00019269060312158777	2.0828126301757892e-05	3.759674223147158e-05	4.824064488756782e-10	False
SLC18A1+TPH1	HTR7	other	cellphonedb_v5_interactors	15569	48012	0.0	7.413546700263396e-05	0.0	8.331250520703157e-05	3.706773350131698e-05	0.0	False
SLC18A1+TPH2	HTR7	other	cellphonedb_v5_interactors	15569	48012	0.0	7.413546700263396e-05	0.0	8.331250520703157e-05	3.706773350131698e-05	0.0	False
CHAT+SLC10A4	CHRNA1+CHRNB1+CHRND+CHRNG	other	cellphonedb_v5_interactors	15569	48012	0.0	7.281552097992972e-05	0.0	4.1656252603515784e-05	3.640776048996486e-05	0.0	False
CHAT+SLC18A3	CHRNA1+CHRNB1+CHRND+CHRNG	other	cellphonedb_v5_interactors	15569	48012	0.0	7.281552097992972e-05	0.0	4.1656252603515784e-05	3.640776048996486e-05	0.0	False
CHAT+SLC5A7	CHRNA1+CHRNB1+CHRND+CHRNG	other	cellphonedb_v5_interactors	15569	48012	0.0	7.281552097992972e-05	0.0	4.1656252603515784e-05	3.640776048996486e-05	0.0	False
GAD1+SLC32A1	GABBR2	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	3.30433867929969e-05	0.00012846040208105853	2.0828126301757892e-05	3.636481415014714e-05	1.3113678284859156e-09	False
CHAT	CHRM5	other	cellphonedb_v5_interactors	15569	48012	0.0	7.089230348356068e-05	0.0	8.331250520703157e-05	3.544615174178034e-05	0.0	False
CHAT+SLC10A4	CHRM5	other	cellphonedb_v5_interactors	15569	48012	0.0	7.089230348356068e-05	0.0	8.331250520703157e-05	3.544615174178034e-05	0.0	False
CHAT+SLC18A3	CHRM5	other	cellphonedb_v5_interactors	15569	48012	0.0	7.089230348356068e-05	0.0	8.331250520703157e-05	3.544615174178034e-05	0.0	False
CHAT+SLC5A7	CHRM5	other	cellphonedb_v5_interactors	15569	48012	0.0	7.089230348356068e-05	0.0	8.331250520703157e-05	3.544615174178034e-05	0.0	False
GAD1+SLC32A1	GABRA3+GABRB3+GABRE	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	2.9343411370064132e-05	0.00012846040208105853	2.0828126301757892e-05	3.451482643868076e-05	1.164529710280341e-09	False
DBH+SLC18A2	ADRA1B	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	0.0	0.00019269060312158777	0.0	3.4055407013511285e-05	0.0	False
DBH+SLC6A2	ADRA1B	other	cellphonedb_v5_interactors	15569	48012	6.811081402702257e-05	0.0	0.00019269060312158777	0.0	3.4055407013511285e-05	0.0	False
IL22	IL10RB+IL22RA1	IFN_partial	cellphonedb_v5_interactors	15569	48012	0.0	6.537036097142845e-05	0.0	4.1656252603515784e-05	3.268518048571423e-05	0.0	False
WNT1	FZD10+LRP5	other	cellphonedb_v5_interactors	15569	48012	0.0	6.48002460366115e-05	0.0	4.1656252603515784e-05	3.240012301830575e-05	0.0	False
WNT1	FZD10+LRP6	other	cellphonedb_v5_interactors	15569	48012	0.0	6.48002460366115e-05	0.0	4.1656252603515784e-05	3.240012301830575e-05	0.0	False
SLC18A1+TPH1	HTR1D	other	cellphonedb_v5_interactors	15569	48012	0.0	6.439431308535859e-05	0.0	4.1656252603515784e-05	3.2197156542679295e-05	0.0	False
SLC18A1+TPH2	HTR1D	other	cellphonedb_v5_interactors	15569	48012	0.0	6.439431308535859e-05	0.0	4.1656252603515784e-05	3.2197156542679295e-05	0.0	False
GAD2+SLC32A1	GABBR2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	3.30433867929969e-05	6.423020104052926e-05	2.0828126301757892e-05	3.075081531278556e-05	9.403567584091686e-10	False
GAD2+SLC6A1	GABBR2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	3.30433867929969e-05	6.423020104052926e-05	2.0828126301757892e-05	3.075081531278556e-05	9.403567584091686e-10	False
GAD2+SLC6A11	GABBR2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	3.30433867929969e-05	6.423020104052926e-05	2.0828126301757892e-05	3.075081531278556e-05	9.403567584091686e-10	False
GAD2+SLC6A12	GABBR2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	3.30433867929969e-05	6.423020104052926e-05	2.0828126301757892e-05	3.075081531278556e-05	9.403567584091686e-10	False
GAD2+SLC6A13	GABBR2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	3.30433867929969e-05	6.423020104052926e-05	2.0828126301757892e-05	3.075081531278556e-05	9.403567584091686e-10	False
GAD2+SLC6A6	GABBR2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	3.30433867929969e-05	6.423020104052926e-05	2.0828126301757892e-05	3.075081531278556e-05	9.403567584091686e-10	False
GAD2+SLC6A8	GABBR2	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	3.30433867929969e-05	6.423020104052926e-05	2.0828126301757892e-05	3.075081531278556e-05	9.403567584091686e-10	False
GAD2+SLC32A1	GABRA3+GABRB3+GABRE	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	2.9343411370064132e-05	6.423020104052926e-05	2.0828126301757892e-05	2.890082760131918e-05	8.35061955648816e-10	False
GAD2+SLC6A1	GABRA3+GABRB3+GABRE	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	2.9343411370064132e-05	6.423020104052926e-05	2.0828126301757892e-05	2.890082760131918e-05	8.35061955648816e-10	False
GAD2+SLC6A11	GABRA3+GABRB3+GABRE	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	2.9343411370064132e-05	6.423020104052926e-05	2.0828126301757892e-05	2.890082760131918e-05	8.35061955648816e-10	False
GAD2+SLC6A12	GABRA3+GABRB3+GABRE	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	2.9343411370064132e-05	6.423020104052926e-05	2.0828126301757892e-05	2.890082760131918e-05	8.35061955648816e-10	False
GAD2+SLC6A13	GABRA3+GABRB3+GABRE	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	2.9343411370064132e-05	6.423020104052926e-05	2.0828126301757892e-05	2.890082760131918e-05	8.35061955648816e-10	False
GAD2+SLC6A6	GABRA3+GABRB3+GABRE	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	2.9343411370064132e-05	6.423020104052926e-05	2.0828126301757892e-05	2.890082760131918e-05	8.35061955648816e-10	False
GAD2+SLC6A8	GABRA3+GABRB3+GABRE	other	cellphonedb_v5_interactors	15569	48012	2.8458243832574226e-05	2.9343411370064132e-05	6.423020104052926e-05	2.0828126301757892e-05	2.890082760131918e-05	8.35061955648816e-10	False
WNT9B	CER1	other	cellphonedb_v5_interactors	15569	48012	5.646788122248836e-05	0.0	6.423020104052926e-05	0.0	2.823394061124418e-05	0.0	False
DBH+SLC18A1	ADRB3	other	cellphonedb_v5_interactors	15569	48012	0.0	5.2855848480248824e-05	0.0	4.1656252603515784e-05	2.6427924240124412e-05	0.0	False
PNMT+SLC18A1	ADRB3	other	cellphonedb_v5_interactors	15569	48012	0.0	5.2855848480248824e-05	0.0	4.1656252603515784e-05	2.6427924240124412e-05	0.0	False
GAD1+SLC32A1	GABRA4+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	1.116280873247888e-05	0.00012846040208105853	2.0828126301757892e-05	2.542452511988813e-05	4.43009923256925e-10	False
GAD1+SLC32A1	GABRA4+GABRB3+GABRD	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	1.116280873247888e-05	0.00012846040208105853	2.0828126301757892e-05	2.542452511988813e-05	4.43009923256925e-10	False
DBH+SLC18A1	ADRA1A	other	cellphonedb_v5_interactors	15569	48012	0.0	4.214997170493007e-05	0.0	4.1656252603515784e-05	2.1074985852465034e-05	0.0	False
PNMT+SLC18A1	ADRA1A	other	cellphonedb_v5_interactors	15569	48012	0.0	4.214997170493007e-05	0.0	4.1656252603515784e-05	2.1074985852465034e-05	0.0	False
GAD1+SLC32A1	GABRA1+GABRB2	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD1+SLC32A1	GABRA1+GABRB2+GABRD	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD1+SLC32A1	GABRA1+GABRB2+GABRG2	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD1+SLC32A1	GABRA1+GABRB3	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD1+SLC32A1	GABRA1+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD1+SLC32A1	GABRA2+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
GAD1+SLC32A1	GABRA3+GABRB3+GABRG2	other	cellphonedb_v5_interactors	15569	48012	3.968624150729738e-05	0.0	0.00012846040208105853	0.0	1.984312075364869e-05	0.0	False
