feature	method	alpha	size	covariate	immune	eligible	n_negative	n_strata	meta_rho	meta_p	meta_i2	meta_model	meta_n	meta_k	meta_ci_low	meta_ci_high	geo_rho	geo_p	geo_i2	geo_model	geo_n	abs_meta	abs_geo
signature	ssGSEA	0.75	146	none	immune8	True	5	5	-0.5727102636931903	1.4791068783757167e-39	0.0	fixed	420	4	-0.6343006546111226	-0.5038957190124433	-0.555009780665	2.2036298334823067e-22	0.0	fixed	251	0.5727102636931903	0.555009780665
signature	ssGSEA	1.0	146	none	immune8	True	5	5	-0.5723429667287093	1.7116486515573344e-39	0.0	fixed	420	4	-0.6339739788476129	-0.5034879440837374	-0.562792116797336	3.842668359096635e-23	0.0	fixed	251	0.5723429667287093	0.562792116797336
signature	ssGSEA	0.0	147	none	immune8	True	5	5	-0.5709620502653227	7.082536430410135e-22	0.3735506348102501	DL random	420	4	-0.6534341491430882	-0.47509460179137675	-0.5215205079902006	5.006998811921443e-18	0.03949219055460756	DL random	251	0.5709620502653227	0.5215205079902006
signature	ssGSEA	0.25	147	none	immune8	True	5	5	-0.5730383640439598	1.973024806822569e-37	0.03798413516512234	DL random	420	4	-0.6363337351198355	-0.5020787607538206	-0.5376767851556157	8.97199791099953e-21	0.0	fixed	251	0.5730383640439598	0.5376767851556157
signature	ssGSEA	0.75	147	none	immune8	True	5	5	-0.5737227738115046	9.878874021237343e-40	0.0	fixed	420	4	-0.6352010723192055	-0.5050199716600958	-0.5558091990725311	1.8461819353645692e-22	0.0	fixed	251	0.5737227738115046	0.5558091990725311
signature	ssGSEA	1.0	147	none	immune8	True	5	5	-0.571434730948437	2.4537432824812782e-39	0.0	fixed	420	4	-0.6331660949408724	-0.5024797478615851	-0.5617348318851041	4.886899187657821e-23	0.0	fixed	251	0.571434730948437	0.5617348318851041
signature	ssGSEA	0.0	148	none	immune8	True	5	5	-0.5705453294786581	6.256407888869835e-22	0.3711004187129507	DL random	420	4	-0.6529070443094058	-0.474849266300264	-0.5198006895970592	1.4686575504182747e-18	0.019141165692380845	DL random	251	0.5705453294786581	0.5198006895970592
signature	ssGSEA	0.25	148	none	immune8	True	5	5	-0.5721658167040805	2.181278443367715e-37	0.03621751466776307	DL random	420	4	-0.6354782564736059	-0.5012105946894462	-0.5374462298710645	9.41001896102245e-21	0.0	fixed	251	0.5721658167040805	0.5374462298710645
signature	ssGSEA	0.75	148	none	immune8	True	5	5	-0.5732809084369117	1.1783993964615712e-39	0.0	fixed	420	4	-0.6348081452825026	-0.5045293125162696	-0.5568398677632004	1.4683307987543975e-22	0.0	fixed	251	0.5732809084369117	0.5568398677632004
signature	ssGSEA	1.0	148	none	immune8	True	5	5	-0.5711165255147579	2.7828958032305742e-39	0.0	fixed	420	4	-0.6328830165209282	-0.5021265650883361	-0.5613671454196023	5.311772876989082e-23	0.0	fixed	251	0.5711165255147579	0.5613671454196023
signature	ssGSEA	0.0	149	none	immune8	True	5	5	-0.5707820665781668	2.1707804727542027e-21	0.3860659593036863	DL random	420	4	-0.6541749812108099	-0.47367803128930663	-0.5227341115649512	4.044082797497072e-17	0.07176131896044978	DL random	251	0.5707820665781668	0.5227341115649512
signature	ssGSEA	0.25	149	none	immune8	True	5	5	-0.5725926436311038	4.003831366582326e-39	0.007031881184213094	DL random	420	4	-0.6345147346710126	-0.5033670755355404	-0.5381790154873952	8.085958414710177e-21	0.0	fixed	251	0.5725926436311038	0.5381790154873952
signature	ssGSEA	0.75	149	none	immune8	True	5	5	-0.5720134979241264	1.9508329488778734e-39	0.0	fixed	420	4	-0.6336809289252053	-0.5031221922640292	-0.5535292148036643	3.0540008087032424e-22	0.0	fixed	251	0.5720134979241264	0.5535292148036643
signature	ssGSEA	1.0	149	none	immune8	True	5	5	-0.5691659749302109	5.999345430462999e-39	0.0	fixed	420	4	-0.6311474282185051	-0.49996211156003106	-0.5594169479470849	8.249198435605792e-23	0.0	fixed	251	0.5691659749302109	0.5594169479470849
signature	ssGSEA	0.0	150	none	immune8	True	5	5	-0.5691459382038468	6.648619144060029e-24	0.3164576833027214	DL random	420	4	-0.6480300886527469	-0.4781800814281805	-0.5195249053198974	3.3784378522617173e-19	0.0	fixed	251	0.5691459382038468	0.5195249053198974
signature	ssGSEA	0.25	150	none	immune8	True	5	5	-0.573689151898149	9.803808686968362e-39	0.016942482733364322	DL random	420	4	-0.6359403965864032	-0.5040206027856587	-0.5390130429234095	6.800637880645521e-21	0.0	fixed	251	0.573689151898149	0.5390130429234095
signature	ssGSEA	0.75	150	none	immune8	True	5	5	-0.5728111843916314	1.4208855147161761e-39	0.0	fixed	420	4	-0.6343904101349775	-0.5040077670491838	-0.5539744798090458	2.769047369920671e-22	0.0	fixed	251	0.5728111843916314	0.5539744798090458
signature	ssGSEA	1.0	150	none	immune8	True	5	5	-0.5697157542533852	4.8343035462915836e-39	0.0	fixed	420	4	-0.6316366814097173	-0.5005720937700135	-0.5599665881625743	7.289181765308943e-23	0.0	fixed	251	0.5697157542533852	0.5599665881625743
signature	ssGSEA	0.0	151	none	immune8	True	5	5	-0.570869038411685	9.837530432989976e-25	0.3001692325718403	DL random	420	4	-0.6484726500534698	-0.4815218783829857	-0.5228071349179174	1.7852439687889588e-19	0.0	fixed	251	0.570869038411685	0.5228071349179174
signature	ssGSEA	0.25	151	none	immune8	True	5	5	-0.5721855399266215	1.1866944249049493e-38	0.013979938724985772	DL random	420	4	-0.6344697391889591	-0.5025187022205643	-0.5366824876121251	1.1016324377194856e-20	0.0	fixed	251	0.5721855399266215	0.5366824876121251
signature	ssGSEA	0.75	151	none	immune8	True	5	5	-0.5718746341179446	2.0612949244924156e-39	0.0	fixed	420	4	-0.6335574095694155	-0.5029680433627699	-0.5543391342006192	2.5552787158415343e-22	0.0	fixed	251	0.5718746341179446	0.5543391342006192
signature	ssGSEA	1.0	151	none	immune8	True	5	5	-0.5697046140298146	4.8555228873400674e-39	0.0	fixed	420	4	-0.6316267681216805	-0.5005597329688568	-0.5597574464122055	7.640786501021629e-23	0.0	fixed	251	0.5697046140298146	0.5597574464122055
signature	ssGSEA	0.0	152	none	immune8	True	5	5	-0.5714959581509583	1.5250147354337854e-24	0.306518790160852	DL random	420	4	-0.6494117105102498	-0.4817052616080771	-0.5232170221439585	1.6476426406066677e-19	0.0	fixed	251	0.5714959581509583	0.5232170221439585
signature	ssGSEA	0.25	152	none	immune8	True	5	5	-0.5715274886119028	2.365268019004611e-39	0.0	fixed	420	4	-0.6332486098853525	-0.5025827058373493	-0.5362076129604305	1.2147718321536662e-20	0.0	fixed	251	0.5715274886119028	0.5362076129604305
signature	ssGSEA	0.75	152	none	immune8	True	5	5	-0.5712857162631608	2.6027860760212624e-39	0.0	fixed	420	4	-0.6330335321905505	-0.5023143505241169	-0.5511543131405624	5.13483816680787e-22	0.0	fixed	251	0.5712857162631608	0.5511543131405624
signature	ssGSEA	1.0	152	none	immune8	True	5	5	-0.5696104057122743	5.03869246233476e-39	0.0	fixed	420	4	-0.6315429346868114	-0.5004552038528464	-0.5590301071057607	8.998303808896623e-23	0.0	fixed	251	0.5696104057122743	0.5590301071057607
signature	ssGSEA	0.0	153	none	immune8	True	5	5	-0.5693427638698169	1.2630362244733986e-24	0.298868966859806	DL random	420	4	-0.6470785654269214	-0.4798914263138142	-0.5206780059503616	2.7026090331357846e-19	0.0	fixed	251	0.5693427638698169	0.5206780059503616
signature	ssGSEA	0.25	153	none	immune8	True	5	5	-0.5699356009052331	4.433840080076391e-39	0.0	fixed	420	4	-0.6318323109695139	-0.5008160336686223	-0.5337751226896533	1.998871540158406e-20	0.0	fixed	251	0.5699356009052331	0.5337751226896533
signature	ssGSEA	0.75	153	none	immune8	True	5	5	-0.5709818898010943	2.934990550797223e-39	0.0	fixed	420	4	-0.6327632384055351	-0.5019771370614815	-0.551665026104922	4.593823211427677e-22	0.0	fixed	251	0.5709818898010943	0.551665026104922
signature	ssGSEA	1.0	153	none	immune8	True	5	5	-0.5699907212171664	4.3386971641280995e-39	0.0	fixed	420	4	-0.6318813582961467	-0.5008771964004124	-0.5593191862135053	8.432511548371678e-23	0.0	fixed	251	0.5699907212171664	0.5593191862135053
signature	ssGSEA	0.0	154	none	immune8	True	5	5	-0.5703146561245015	5.290563952802802e-26	0.2677881156262468	DL random	420	4	-0.646006954158425	-0.4835159905165882	-0.523228533535618	1.6439323609535307e-19	0.0	fixed	251	0.5703146561245015	0.523228533535618
signature	ssGSEA	0.25	154	none	immune8	True	5	5	-0.5710949947012632	2.8066836408249918e-39	0.0	fixed	420	4	-0.6328638619188147	-0.5021026684256541	-0.5353174570058161	1.4583996571118448e-20	0.0	fixed	251	0.5710949947012632	0.5353174570058161
signature	ssGSEA	0.75	154	none	immune8	True	5	5	-0.571002919070119	2.9107031498592907e-39	0.0	fixed	420	4	-0.6327819472040722	-0.5020004765272194	-0.5526288393241217	3.7210381420907244e-22	0.0	fixed	251	0.571002919070119	0.5526288393241217
signature	ssGSEA	1.0	154	none	immune8	True	5	5	-0.5694055264856166	5.4609871016125744e-39	0.0	fixed	420	4	-0.6313606132027266	-0.5002278864638411	-0.5612425207433602	5.463859693925058e-23	0.0	fixed	251	0.5694055264856166	0.5612425207433602
signature	ssGSEA	0.0	155	none	immune8	True	5	5	-0.5693476621291168	1.202687163056394e-25	0.27380715896173785	DL random	420	4	-0.6455353655856239	-0.4819398608920965	-0.5216774681570816	2.2254920193470394e-19	0.0	fixed	251	0.5693476621291168	0.5216774681570816
signature	ssGSEA	0.25	155	none	immune8	True	5	5	-0.5706725904853887	3.316273217813479e-39	0.0	fixed	420	4	-0.6324880603286096	-0.5016338708910939	-0.5359453674125043	1.2820618735029366e-20	0.0	fixed	251	0.5706725904853887	0.5359453674125043
signature	ssGSEA	0.75	155	none	immune8	True	5	5	-0.572896838038282	1.3732559761783691e-39	0.0	fixed	420	4	-0.6344665863464393	-0.5041028665328513	-0.5572578546977083	1.33776081185908e-22	0.0	fixed	251	0.572896838038282	0.5572578546977083
signature	ssGSEA	1.0	155	none	immune8	True	5	5	-0.5700429463250499	4.250417407949992e-39	0.0	fixed	420	4	-0.6319278289460335	-0.5009351471858275	-0.562030203200766	4.5699405584516077e-23	0.0	fixed	251	0.5700429463250499	0.562030203200766
signature	ssGSEA	0.0	156	none	immune8	True	5	5	-0.5706061595553039	4.219489321710804e-26	0.266214916438868	DL random	420	4	-0.6461643765201952	-0.4839710198854682	-0.5242332054937401	1.3498025089878072e-19	0.0	fixed	251	0.5706061595553039	0.5242332054937401
signature	ssGSEA	0.25	156	none	immune8	True	5	5	-0.5706187662985909	3.387461064527506e-39	0.0	fixed	420	4	-0.6324401723169331	-0.5015741380217945	-0.5353435811032199	1.4506100818055635e-20	0.0	fixed	251	0.5706187662985909	0.5353435811032199
signature	ssGSEA	0.75	156	none	immune8	True	5	5	-0.573745956331247	9.787813717211628e-40	0.0	fixed	420	4	-0.6352216864046166	-0.5050457153768152	-0.55841570801741	1.0327585498364478e-22	0.0	fixed	251	0.573745956331247	0.55841570801741
signature	ssGSEA	1.0	156	none	immune8	True	5	5	-0.5713548865927013	2.5325200053255376e-39	0.0	fixed	420	4	-0.6330950662347733	-0.5023911248016898	-0.5635154778054257	3.258044102348766e-23	0.0	fixed	251	0.5713548865927013	0.5635154778054257
signature	ssGSEA	0.0	157	none	immune8	True	5	5	-0.5706548533769118	4.3425007500210203e-26	0.2666436366304728	DL random	420	4	-0.6462321071388184	-0.483992553339328	-0.5242046309975493	1.357405777733203e-19	0.0	fixed	251	0.5706548533769118	0.5242046309975493
signature	ssGSEA	0.25	157	none	immune8	True	5	5	-0.5725026566837729	1.6064046359730695e-39	0.0	fixed	420	4	-0.6341160105975813	-0.5036652289023094	-0.5377575395461892	8.823360274850615e-21	0.0	fixed	251	0.5725026566837729	0.5377575395461892
signature	ssGSEA	0.75	157	none	immune8	True	5	5	-0.5741669167452723	8.271651139503228e-40	0.0	fixed	420	4	-0.6355959925988084	-0.5055132046198397	-0.559187200725567	8.686361580721305e-23	0.0	fixed	251	0.5741669167452723	0.559187200725567
signature	ssGSEA	1.0	157	none	immune8	True	5	5	-0.571921220507073	2.023563507525449e-39	0.0	fixed	420	4	-0.6335988485130977	-0.5030197571465287	-0.5639349021216636	2.96008727008248e-23	0.0	fixed	251	0.571921220507073	0.5639349021216636
signature	ssGSEA	0.0	158	none	immune8	True	5	5	-0.5666693377440432	4.8200288033985776e-24	0.306490986263015	DL random	420	4	-0.6452628380226986	-0.4762067105849328	-0.5175008028170396	4.987216272992769e-19	0.0	fixed	251	0.5666693377440432	0.5175008028170396
signature	ssGSEA	0.25	158	none	immune8	True	5	5	-0.5713858648901138	2.501663002579813e-39	0.0	fixed	420	4	-0.633122624328491	-0.5024255089199622	-0.5365420086142579	1.1339783416489395e-20	0.0	fixed	251	0.5713858648901138	0.5365420086142579
signature	ssGSEA	0.75	158	none	immune8	True	5	5	-0.5724782878898046	1.622040526358963e-39	0.0	fixed	420	4	-0.6340943367263413	-0.5036381747455194	-0.5562873410361686	1.6603028347739516e-22	0.0	fixed	251	0.5724782878898046	0.5562873410361686
signature	ssGSEA	1.0	158	none	immune8	True	5	5	-0.5720815964403632	1.8988249616694008e-39	0.0	fixed	420	4	-0.6337415014064344	-0.5031977881604919	-0.562926096849593	3.727111909694039e-23	0.0	fixed	251	0.5720815964403632	0.562926096849593
signature	ssGSEA	0.0	159	none	immune8	True	5	5	-0.5699158683557654	1.7659473423547883e-23	0.32922614891820917	DL random	420	4	-0.6495220511782631	-0.4779507561304839	-0.5208546835626653	2.7688730729132846e-19	0.0007134107256256705	DL random	251	0.5699158683557654	0.5208546835626653
signature	ssGSEA	0.25	159	none	immune8	True	5	5	-0.5735664034719643	1.0515386512466385e-39	0.0	fixed	420	4	-0.6350620242514076	-0.5048463287711249	-0.5404463069124035	5.0441924316099446e-21	0.0	fixed	251	0.5735664034719643	0.5404463069124035
signature	ssGSEA	0.75	159	none	immune8	True	5	5	-0.5736895652513907	1.0010779444253715e-39	0.0	fixed	420	4	-0.6351715428444148	-0.5049830944424125	-0.5572283017060733	1.3466050626187627e-22	0.0	fixed	251	0.5736895652513907	0.5572283017060733
signature	ssGSEA	1.0	159	none	immune8	True	5	5	-0.5726284367166287	1.5280418616253334e-39	0.0	fixed	420	4	-0.6342278791916672	-0.5038048716378096	-0.5633715031417906	3.366969356372804e-23	0.0	fixed	251	0.5726284367166287	0.5633715031417906
signature	ssGSEA	0.0	160	none	immune8	True	5	5	-0.5690702455318297	3.8683153347789326e-25	0.28545149366390987	DL random	420	4	-0.6460083823919502	-0.4806858284868961	-0.5213651575351346	2.3649384568475785e-19	0.0	fixed	251	0.5690702455318297	0.5213651575351346
signature	ssGSEA	0.25	160	none	immune8	True	5	5	-0.5733715215585254	1.1365752299590938e-39	0.0	fixed	420	4	-0.6348887252363735	-0.5046299281334503	-0.5405942599167621	4.890537365285206e-21	0.0	fixed	251	0.5733715215585254	0.5405942599167621
signature	ssGSEA	0.75	160	none	immune8	True	5	5	-0.5727341284927415	1.4651295386281182e-39	0.0	fixed	420	4	-0.6343218793226629	-0.5039222148936493	-0.5572074417926992	1.3528823214675976e-22	0.0	fixed	251	0.5727341284927415	0.5572074417926992
signature	ssGSEA	1.0	160	none	immune8	True	5	5	-0.5726887846776999	1.4917997247122652e-39	0.0	fixed	420	4	-0.6342815516724378	-0.5038718720574703	-0.563784777089577	3.063522413634043e-23	0.0	fixed	251	0.5726887846776999	0.563784777089577
signature	ssGSEA	0.0	161	none	immune8	True	5	5	-0.5679886617514814	2.5887478582928987e-24	0.30311897619254385	DL random	420	4	-0.6461824636410768	-0.4779937803172684	-0.5185009742230959	4.1156646556918605e-19	0.0	fixed	251	0.5679886617514814	0.5185009742230959
signature	ssGSEA	0.25	161	none	immune8	True	5	5	-0.5733424757526545	1.1498192545825582e-39	0.0	fixed	420	4	-0.6348628956826692	-0.5045976758496928	-0.5400225285441833	5.5110135816336745e-21	0.0	fixed	251	0.5733424757526545	0.5400225285441833
signature	ssGSEA	0.75	161	none	immune8	True	5	5	-0.5711266227839489	2.7718089189374897e-39	0.0	fixed	420	4	-0.6328919993962432	-0.5021377719021096	-0.5534371285782748	3.116431290332345e-22	0.0	fixed	251	0.5711266227839489	0.5534371285782748
signature	ssGSEA	1.0	161	none	immune8	True	5	5	-0.5702738108388724	3.881001159582515e-39	0.0	fixed	420	4	-0.6321332501698287	-0.5011913298570214	-0.559494838220122	8.105954413690167e-23	0.0	fixed	251	0.5702738108388724	0.559494838220122
signature	ssGSEA	0.0	162	none	immune8	True	5	5	-0.5692149215643678	5.375255082555557e-25	0.2893486442408107	DL random	420	4	-0.6463740744761206	-0.4805321188401033	-0.5205103865995376	2.7918995698872366e-19	0.0	fixed	251	0.5692149215643678	0.5205103865995376
signature	ssGSEA	0.25	162	none	immune8	True	5	5	-0.5731966709516649	1.2186458365709375e-39	0.0	fixed	420	4	-0.634733233820148	-0.5044357779966221	-0.539590731947669	6.0302431864366236e-21	0.0	fixed	251	0.5731966709516649	0.539590731947669
signature	ssGSEA	0.75	162	none	immune8	True	5	5	-0.5728089182603727	1.4221676047642585e-39	0.0	fixed	420	4	-0.6343883947311774	-0.5040052510328695	-0.5547769839904402	2.31994350031114e-22	0.0	fixed	251	0.5728089182603727	0.5547769839904402
signature	ssGSEA	1.0	162	none	immune8	True	5	5	-0.5721213161617459	1.8691266401308023e-39	0.0	fixed	420	4	-0.6337768310793085	-0.5032418813545995	-0.5614087489872762	5.261933938555791e-23	0.0	fixed	251	0.5721213161617459	0.5614087489872762
signature	ssGSEA	0.0	163	none	immune8	True	5	5	-0.5710958009204246	1.4004800349491312e-24	0.30455984239835915	DL random	420	4	-0.6489441050196165	-0.48141348598331846	-0.5222172648025867	2.0032450486874292e-19	0.0	fixed	251	0.5710958009204246	0.5222172648025867
signature	ssGSEA	0.25	163	none	immune8	True	5	5	-0.5721772711296297	1.8280679802497417e-39	0.0	fixed	420	4	-0.6338266011508655	-0.5033039980398426	-0.5371832906019132	9.935218470885618e-21	0.0	fixed	251	0.5721772711296297	0.5371832906019132
signature	ssGSEA	0.75	163	none	immune8	True	5	5	-0.5743257419678107	7.762164372570095e-40	0.0	fixed	420	4	-0.6357372080291264	-0.5056895952959634	-0.5563179633090644	1.6490460310365184e-22	0.0	fixed	251	0.5743257419678107	0.5563179633090644
signature	ssGSEA	1.0	163	none	immune8	True	5	5	-0.5718978642336394	2.04239404270131e-39	0.0	fixed	420	4	-0.633578072976364	-0.5029938301715186	-0.5602209170556864	6.88298201477881e-23	0.0	fixed	251	0.5718978642336394	0.5602209170556864
signature	ssGSEA	0.0	164	none	immune8	True	5	5	-0.5699627654422926	9.324983172193771e-23	0.34796674560966273	DL random	420	4	-0.6508131679232833	-0.4763306830874392	-0.5185057885778623	4.111854035785042e-19	0.0	fixed	251	0.5699627654422926	0.5185057885778623
signature	ssGSEA	0.25	164	none	immune8	True	5	5	-0.5706505618793043	3.3452274173069436e-39	0.0	fixed	420	4	-0.6324684612759637	-0.5016094239610104	-0.53542195822827	1.4274841384471845e-20	0.0	fixed	251	0.5706505618793043	0.53542195822827
signature	ssGSEA	0.75	164	none	immune8	True	5	5	-0.5723343931064393	1.717488292871965e-39	0.0	fixed	420	4	-0.6339663531622394	-0.5034784259717242	-0.5549004202875378	2.2575385765008543e-22	0.0	fixed	251	0.5723343931064393	0.5549004202875378
signature	ssGSEA	1.0	164	none	immune8	True	5	5	-0.5701104577490956	4.1389286187504297e-39	0.0	fixed	420	4	-0.6319879009198429	-0.5010100611144724	-0.5589234804736595	9.21627823085381e-23	0.0	fixed	251	0.5701104577490956	0.5589234804736595
signature	ssGSEA	0.0	165	none	immune8	True	5	5	-0.569546310457905	7.203673566699351e-23	0.3440065860658374	DL random	420	4	-0.6501898605312325	-0.47621261596485415	-0.5185744402251016	4.057890358767443e-19	0.0	fixed	251	0.569546310457905	0.5185744402251016
signature	ssGSEA	0.25	165	none	immune8	True	5	5	-0.5703723768795302	3.733135419671955e-39	0.0	fixed	420	4	-0.6322209507215364	-0.5013007090023348	-0.5343138697511148	1.790824047679761e-20	0.0	fixed	251	0.5703723768795302	0.5343138697511148
signature	ssGSEA	0.75	165	none	immune8	True	5	5	-0.5723031100040489	1.7389635252140292e-39	0.0	fixed	420	4	-0.6339385287538055	-0.5034436967933117	-0.555501666087931	1.9763868860337792e-22	0.0	fixed	251	0.5723031100040489	0.555501666087931
signature	ssGSEA	1.0	165	none	immune8	True	5	5	-0.5691458362409655	6.046928679126074e-39	0.0	fixed	420	4	-0.6311295056950645	-0.4999397689127226	-0.5569970836757506	1.4178131489928184e-22	0.0	fixed	251	0.5691458362409655	0.5569970836757506
signature	ssGSEA	0.0	166	none	immune8	True	5	5	-0.5691172787229668	3.854840364144687e-25	0.2855385908692043	DL random	420	4	-0.6460542854298703	-0.4807322251562784	-0.5202554802792199	2.933259581070274e-19	0.0	fixed	251	0.5691172787229668	0.5202554802792199
signature	ssGSEA	0.25	166	none	immune8	True	5	5	-0.5715165459024991	2.3755389469232477e-39	0.0	fixed	420	4	-0.6332388755922088	-0.5025705596856961	-0.5354594868554625	1.416539442171222e-20	0.0	fixed	251	0.5715165459024991	0.5354594868554625
signature	ssGSEA	0.75	166	none	immune8	True	5	5	-0.5729517935666403	1.3435328048116033e-39	0.0	fixed	420	4	-0.63451546050609	-0.5041638834052062	-0.5555628998174773	1.9497617220623435e-22	0.0	fixed	251	0.5729517935666403	0.5555628998174773
signature	ssGSEA	1.0	166	none	immune8	True	5	5	-0.5679725907142339	9.570794728916995e-39	0.0	fixed	420	4	-0.6300852559376263	-0.4986382835562919	-0.554860786112632	2.2773942444265174e-22	0.0	fixed	251	0.5679725907142339	0.554860786112632
signature	ssGSEA	0.0	167	none	immune8	True	5	5	-0.56468013275123	4.1024338867156086e-21	0.37867057302933615	DL random	420	4	-0.6484568538188704	-0.4673890751156227	-0.5104780875902863	1.88314992221558e-18	0.0	fixed	251	0.56468013275123	0.5104780875902863
signature	ssGSEA	0.25	167	none	immune8	True	5	5	-0.5654883359332762	1.3238749976513274e-33	0.0880590093166519	DL random	420	4	-0.6320558593505357	-0.49063626931724824	-0.5238218956956187	1.463387452843885e-19	0.0	fixed	251	0.5654883359332762	0.5238218956956187
signature	ssGSEA	0.75	167	none	immune8	True	5	5	-0.5699349699601843	4.43494102159153e-39	0.0	fixed	420	4	-0.6318317495371675	-0.5008153335618707	-0.5505801283884327	5.818017820111609e-22	0.0	fixed	251	0.5699349699601843	0.5505801283884327
signature	ssGSEA	1.0	167	none	immune8	True	5	5	-0.5676090097899904	1.1029551066001594e-38	0.0	fixed	420	4	-0.6297616043353538	-0.498235025407765	-0.5540505538138006	2.7230478344669176e-22	0.0	fixed	251	0.5676090097899904	0.5540505538138006
signature	ssGSEA	0.0	168	none	immune8	True	5	5	-0.5652327654267219	1.007750335344528e-20	0.39073994453915967	DL random	420	4	-0.6498058312642433	-0.4668356223819207	-0.5106620625523103	1.8195348945017863e-18	0.0	fixed	251	0.5652327654267219	0.5106620625523103
signature	ssGSEA	0.25	168	none	immune8	True	5	5	-0.565026436280164	3.003682973668957e-38	0.0	fixed	420	4	-0.6274620339900329	-0.49537148171284856	-0.5261811288228356	9.190778947945841e-20	0.0	fixed	251	0.565026436280164	0.5261811288228356
signature	ssGSEA	0.75	168	none	immune8	True	5	5	-0.5686203232583015	7.42965870974272e-39	0.0	fixed	420	4	-0.6306617994887418	-0.49935677687681523	-0.5509106410931326	5.414561072888817e-22	0.0	fixed	251	0.5686203232583015	0.5509106410931326
signature	ssGSEA	1.0	168	none	immune8	True	5	5	-0.5679224049180202	9.760169977472534e-39	0.0	fixed	420	4	-0.6300405829486876	-0.4985826192486373	-0.55574789309662	1.8714468361763225e-22	0.0	fixed	251	0.5679224049180202	0.55574789309662
signature	ssGSEA	0.0	169	none	immune8	True	5	5	-0.5647761572476115	1.4768028156438857e-20	0.39422494047757883	DL random	420	4	-0.6496756943505249	-0.4659622017819393	-0.5096164558214529	2.211295408286884e-18	0.0	fixed	251	0.5647761572476115	0.5096164558214529
signature	ssGSEA	0.25	169	none	immune8	True	5	5	-0.5667240870881775	3.203716356557838e-36	0.041554155554232364	DL random	420	4	-0.6309042110823282	-0.4948407207734088	-0.5263729726578968	8.848036146394985e-20	0.0	fixed	251	0.5667240870881775	0.5263729726578968
signature	ssGSEA	0.75	169	none	immune8	True	5	5	-0.5692552202016788	5.7929008298957025e-39	0.0	fixed	420	4	-0.6312268516809691	-0.5000611248536457	-0.5517702771270565	4.48949666431615e-22	0.0	fixed	251	0.5692552202016788	0.5517702771270565
signature	ssGSEA	1.0	169	none	immune8	True	5	5	-0.5680819055031454	9.170795936917968e-39	0.0	fixed	420	4	-0.6301825612970221	-0.4987595336278183	-0.5571003403234706	1.385567349917801e-22	0.0	fixed	251	0.5680819055031454	0.5571003403234706
signature	ssGSEA	0.0	170	none	immune8	True	5	5	-0.5644739420277269	2.0859508708002246e-21	0.37015137633011896	DL random	420	4	-0.6476713622506867	-0.46797420078202556	-0.5105428569789531	1.860509140772318e-18	0.0	fixed	251	0.5644739420277269	0.5105428569789531
signature	ssGSEA	0.25	170	none	immune8	True	5	5	-0.5660843204441672	1.0296584564865885e-37	0.012576093473808588	DL random	420	4	-0.6289823016895069	-0.49582359006727333	-0.5258347645400014	9.842872481308127e-20	0.0	fixed	251	0.5660843204441672	0.5258347645400014
signature	ssGSEA	0.75	170	none	immune8	True	5	5	-0.5697842847960514	4.7057746348105484e-39	0.0	fixed	420	4	-0.6316976638525243	-0.5006481334755538	-0.5531759132564729	3.3004267277686043e-22	0.0	fixed	251	0.5697842847960514	0.5531759132564729
signature	ssGSEA	1.0	170	none	immune8	True	5	5	-0.5683565184658819	8.237481241911268e-39	0.0	fixed	420	4	-0.6304269964065085	-0.4990641415421565	-0.5583761363004903	1.0419524853493635e-22	0.0	fixed	251	0.5683565184658819	0.5583761363004903
signature	ssGSEA	0.0	171	none	immune8	True	5	5	-0.5632969656107951	2.182991646835335e-21	0.36777443490450606	DL random	420	4	-0.6464994503789094	-0.46685248709824817	-0.5091567807920109	2.4086455171893217e-18	0.0	fixed	251	0.5632969656107951	0.5091567807920109
signature	ssGSEA	0.25	171	none	immune8	True	5	5	-0.5641427198076892	4.254289829481195e-36	0.03627298170475525	DL random	420	4	-0.6283644097477398	-0.4922833109543489	-0.5230278022766548	1.7098210924664767e-19	0.0	fixed	251	0.5641427198076892	0.5230278022766548
signature	ssGSEA	0.75	171	none	immune8	True	5	5	-0.5672121509780624	1.287377911676273e-38	0.0	fixed	420	4	-0.629408304867998	-0.49779489204565797	-0.5499645872144584	6.649631812044655e-22	0.0	fixed	251	0.5672121509780624	0.5499645872144584
signature	ssGSEA	1.0	171	none	immune8	True	5	5	-0.5652699714353143	2.7340924458150923e-38	0.0	fixed	420	4	-0.627678928633155	-0.4956414475611955	-0.5557788546916518	1.858645034506488e-22	0.0	fixed	251	0.5652699714353143	0.5557788546916518
signature	ssGSEA	0.0	172	none	immune8	True	5	5	-0.5641864998670557	1.5665552798806206e-23	0.31312727733981316	DL random	420	4	-0.6435559841788477	-0.4728126581733524	-0.5126753176509143	1.2472975870526428e-18	0.0	fixed	251	0.5641864998670557	0.5126753176509143
signature	ssGSEA	0.25	172	none	immune8	True	5	5	-0.5647341704408316	3.362138415566592e-38	0.0	fixed	420	4	-0.6272017265608767	-0.49504751423626725	-0.5241652966633311	1.3679408415864435e-19	0.0	fixed	251	0.5647341704408316	0.5241652966633311
