stratum	module	gene	in_module	kME
CLDN4neg	ME2	PSMC5	1	0.586652461590791
CLDN4neg	ME2	CHMP5	1	0.3864732252304131
CLDN4neg	ME2	FAM162A	1	0.41242451435984867
CLDN4neg	ME2	DDOST	1	0.21290458741556903
CLDN4neg	ME2	TXNL4A	1	0.43650863371973747
CLDN4neg	ME2	DAP	1	0.47307330138972703
CLDN4neg	ME2	SDHC	1	0.504500977673975
CLDN4neg	ME2	APH1A	1	0.4058448158599003
CLDN4neg	ME2	PAIP2	1	0.4507882286326054
CLDN4neg	ME2	LSM2	1	0.6362938076829346
CLDN4neg	ME2	PNKD	1	0.4508204635204144
CLDN4neg	ME2	PRDX3	1	0.4662502164906598
CLDN4neg	ME2	NDUFA5	1	0.508165505939009
CLDN4neg	ME2	SNF8	1	0.5285984495530597
CLDN4neg	ME2	PAIP1	1	0.47920543119699494
CLDN4neg	ME2	EI24	1	0.3420053717824109
CLDN4neg	ME2	MRPS36	1	0.3664659930110471
CLDN4neg	ME2	MRPL36	1	0.5004821870021148
CLDN4neg	ME2	MPST	1	0.21514731993211983
CLDN4neg	ME2	AKR1A1	1	0.3378916718009821
CLDN4neg	ME2	RWDD1	1	0.40271024283530377
CLDN4neg	ME2	PYURF	1	0.4198748973955696
CLDN4neg	ME2	ARPC5L	1	0.44007109108711584
CLDN4neg	ME2	NOL7	1	0.5075257114260654
CLDN4neg	ME2	PSMB4	1	0.4452788570079356
CLDN4neg	ME2	RAB10	1	0.3667521296596823
CLDN4neg	ME2	FAM50A	1	0.3766151882916667
CLDN4neg	ME2	COX20	1	0.45980879642485517
CLDN4neg	ME2	MEAF6	1	0.48075629136307546
CLDN4neg	ME2	ZC3H15	1	0.3889257508216936
CLDN4neg	ME2	CCT8	1	0.3532802875471151
CLDN4neg	ME2	GSTO1	1	0.3820501634546445
CLDN4neg	ME2	GLO1	1	0.5795678882899647
CLDN4neg	ME2	CETN2	1	0.4458514001377606
CLDN4neg	ME2	PSMD7	1	0.44073038097244854
CLDN4neg	ME2	POLR2H	1	0.6169689701004439
CLDN4neg	ME2	SNRPB2	1	0.4852629609188486
CLDN4neg	ME2	DNAJC19	1	0.5875700087824107
CLDN4neg	ME2	ACTR3	1	0.4099480870975034
CLDN4neg	ME2	PSMA5	1	0.5804666980044583
CLDN4neg	ME2	SSNA1	1	0.4805066407940434
CLDN4neg	ME2	GTF3C6	1	0.4996771960602519
CLDN4neg	ME2	MPG	1	0.2243366665071832
CLDN4neg	ME2	STRAP	1	0.37901954765101126
CLDN4neg	ME2	APEX1	1	0.4561014068508257
CLDN4neg	ME2	DPM3	1	0.22519795527951375
CLDN4neg	ME2	TCEAL4	1	0.4923548766138961
CLDN4neg	ME2	AK2	1	0.4671206515284138
CLDN4neg	ME2	SMS	1	0.48945013438295426
CLDN4neg	ME2	MRPS26	1	0.41283382787054734
CLDN4neg	ME2	ZCRB1	1	0.48936997955123324
CLDN4neg	ME2	TXNL1	1	0.3928491347573441
CLDN4neg	ME2	SNRPC	1	0.6701803713209475
CLDN4neg	ME2	PCNP	1	0.49294655514035995
CLDN4neg	ME2	SFT2D1	1	0.18743211622283334
CLDN4neg	ME2	DDAH2	1	0.5484920037535376
CLDN4neg	ME2	BCL7C	1	0.4355825738145967
CLDN4neg	ME2	SUPT4H1	1	0.48884200370130126
CLDN4neg	ME2	ATP6V0D1	1	0.2218816993519808
CLDN4neg	ME2	SNRPD3	1	0.4561296823736584
CLDN4neg	ME2	TOMM22	1	0.404816330682876
CLDN4neg	ME2	STOML2	1	0.45627473413843456
CLDN4neg	ME2	RNF187	1	0.43612608303534767
CLDN4neg	ME2	PPM1G	1	0.47156042200839704
CLDN4neg	ME2	HCFC1R1	1	0.5252106708858031
CLDN4neg	ME2	CCT7	1	0.40978542962671083
CLDN4neg	ME2	BAX	1	0.272668475954084
CLDN4neg	ME2	MCTS1	1	0.5077403662310228
CLDN4neg	ME2	COA4	1	0.41266696724190527
CLDN4neg	ME2	SNX6	1	0.32570637134490643
CLDN4neg	ME2	TMEM54	1	0.34480809725777933
CLDN4neg	ME2	UGP2	1	0.36195448611172115
CLDN4neg	ME2	MAF1	1	0.29104935686683303
CLDN4neg	ME2	FKBP3	1	0.5491095969482697
CLDN4neg	ME2	MRPL54	1	0.3206336582484238
CLDN4neg	ME2	DGUOK	1	0.5055757528652828
CLDN4neg	ME2	NDUFV1	1	0.37307846949044954
CLDN4neg	ME2	ZNF593	1	0.32777082884897585
CLDN4neg	ME2	EMC6	1	0.5094453965113432
CLDN4neg	ME2	HINT2	1	0.3553671232233787
CLDN4neg	ME2	MAGOH	1	0.6144037910582921
CLDN4neg	ME2	LRRC59	1	0.42999497618095933
CLDN4neg	ME2	IDH2	1	0.5479013388586831
CLDN4neg	ME2	TFG	1	0.47684211148287314
CLDN4neg	ME2	GTF2H5	1	0.46055398046017215
CLDN4neg	ME2	METTL9	1	0.3024715952490064
CLDN4neg	ME2	HIST1H2AC	1	0.21030153900566884
CLDN4neg	ME2	VDAC3	1	0.5144828159894566
CLDN4neg	ME2	EMC4	1	0.364450517186735
CLDN4neg	ME2	PPP1CC	1	0.27081691228285476
CLDN4neg	ME2	TCEA3	1	0.34042084136840733
CLDN4neg	ME2	BAD	1	0.46146794452462964
CLDN4neg	ME2	PRMT1	1	0.3864613241638581
CLDN4neg	ME2	ZNF428	1	0.4815931892852689
CLDN4neg	ME2	MRPL43	1	0.4324369230985109
CLDN4neg	ME2	CKLF	1	0.3174964771970104
CLDN4neg	ME2	POLR2E	1	0.38729470120035225
CLDN4neg	ME2	LYPLA1	1	0.28808145255020623
CLDN4neg	ME2	ABRACL	1	0.39071988884758224
CLDN4neg	ME2	MRPL27	1	0.4938074602921083
CLDN4neg	ME2	NDUFB6	1	0.42470151192896644
CLDN4neg	ME2	PAFAH1B3	1	0.5591216564994873
CLDN4neg	ME2	CHMP3	1	0.26746947182992603
CLDN4neg	ME2	NDUFS4	1	0.331053199497007
CLDN4neg	ME2	PPCS	1	0.3848321367082672
CLDN4neg	ME2	RNASEH2C	1	0.3581707761903252
CLDN4neg	ME2	FUNDC2	1	0.5236341663630237
CLDN4neg	ME2	DNAJC8	1	0.5190088425053574
CLDN4neg	ME2	GLRX5	1	0.4388603116591276
CLDN4neg	ME2	HSPB11	1	0.5307696848076809
CLDN4neg	ME2	SYAP1	1	0.22959023034843576
CLDN4neg	ME2	CDK4	1	0.4583569457870418
CLDN4neg	ME2	MRPS7	1	0.43900243754542245
CLDN4neg	ME2	DCTN3	1	0.508012139371588
CLDN4neg	ME2	RAB34	1	0.3774495125517715
CLDN4neg	ME2	MED10	1	0.47497808653221546
CLDN4neg	ME2	MRPS16	1	0.36025790716240147
CLDN4neg	ME2	MAGED2	1	0.4632838462358126
CLDN4neg	ME2	UBE2A	1	0.4390013831529937
CLDN4neg	ME2	ANP32A	1	0.5019022857301422
CLDN4neg	ME2	IER3IP1	1	0.3448261858051737
CLDN4neg	ME2	TMEM160	1	0.27395823699771105
CLDN4neg	ME2	PSMD11	1	0.44258652359474454
CLDN4neg	ME2	WDR45B	1	0.2956637003949993
CLDN4neg	ME2	CHCHD1	1	0.5052552875467647
CLDN4neg	ME2	PSMD2	1	0.5863893206652963
CLDN4neg	ME2	UQCRC2	1	0.1897745681608321
CLDN4neg	ME2	RPL26L1	1	0.3696344047325715
CLDN4neg	ME2	SRM	1	0.33891416475932234
CLDN4neg	ME2	RALA	1	0.4263571003700838
CLDN4neg	ME2	ARL1	1	0.33728215954973007
CLDN4neg	ME2	UBE2E3	1	0.5490778343333721
CLDN4neg	ME2	PUF60	1	0.46727948105805256
CLDN4neg	ME2	AIMP1	1	0.34425612885716755
CLDN4neg	ME2	MRPL11	1	0.4932141176732946
CLDN4neg	ME2	BTF3L4	1	0.5797522192010383
CLDN4neg	ME2	TRAPPC2L	1	0.36109024966804837
CLDN4neg	ME2	PSMC3	1	0.5495374891951426
CLDN4neg	ME2	PMVK	1	0.2698306381966223
CLDN4neg	ME2	MRPS12	1	0.4251130119895328
CLDN4neg	ME2	MRPL13	1	0.4897456643805175
CLDN4neg	ME2	UBE2N	1	0.47228885896274486
CLDN4neg	ME2	PSMC6	1	0.3940855863577316
CLDN4neg	ME2	MALSU1	1	0.42029520068994536
CLDN4neg	ME2	SPG21	1	0.3480954047390365
CLDN4neg	ME2	TPD52	1	0.3152325078849642
CLDN4neg	ME2	TRAPPC3	1	0.4168599962252586
CLDN4neg	ME2	AKR7A2	1	0.4797165504132232
CLDN4neg	ME2	MRPS23	1	0.5294757982298726
CLDN4neg	ME2	CSRP1	1	0.4464585593328738
CLDN4neg	ME2	NANS	1	0.3487678141814969
CLDN4neg	ME2	SDHA	1	0.3272441611537144
CLDN4neg	ME2	NELFE	1	0.5587255290340652
CLDN4neg	ME2	MRPL3	1	0.6379586950033228
CLDN4neg	ME2	PSMC1	1	0.5133626294515874
CLDN4neg	ME2	ZFAND6	1	0.39405180648016735
CLDN4neg	ME2	NDUFA8	1	0.5728985011343043
CLDN4neg	ME2	FDX1	1	0.3293255137978621
CLDN4neg	ME2	NUDT5	1	0.48867871785802636
CLDN4neg	ME2	MPLKIP	1	0.5045183234048888
CLDN4neg	ME2	SH3GLB1	1	0.4313249478769553
CLDN4neg	ME2	COPRS	1	0.40447115999210037
CLDN4neg	ME2	PSMC4	1	0.4936753548850371
CLDN4neg	ME2	NAA20	1	0.4648541697412076
CLDN4neg	ME2	NDUFS2	1	0.45655479594257464
CLDN4neg	ME2	MRPL40	1	0.4008663345897141
CLDN4neg	ME2	REEP3	1	0.24835561755892527
CLDN4neg	ME2	TSEN34	1	0.44376787606012635
CLDN4neg	ME2	NUDT14	1	0.3531479857713396
CLDN4neg	ME2	HSD17B10	1	0.565497211856172
CLDN4neg	ME2	PMF1	1	0.5430006484745539
CLDN4neg	ME2	PSMG3	1	0.3758959953566553
CLDN4neg	ME2	ARPC4	1	0.30670440358042467
CLDN4neg	ME2	TIMM17B	1	0.47105168191849345
CLDN4neg	ME2	MRPL21	1	0.4106694651884099
CLDN4neg	ME2	EMD	1	0.3631015995845502
CLDN4neg	ME2	NINJ1	1	0.2172337060414631
CLDN4neg	ME2	EIF4E	1	0.2668874413861881
CLDN4neg	ME2	CISD2	1	0.3231720261074701
CLDN4neg	ME2	OLA1	1	0.4164945054490986
CLDN4neg	ME2	CTNNBIP1	1	0.45122251218979104
CLDN4neg	ME2	NDUFS3	1	0.5114477299116095
CLDN4neg	ME2	PIN1	1	0.4854739160198914
CLDN4neg	ME2	KRTCAP2	1	0.2999960323454468
CLDN4neg	ME2	METTL5	1	0.5165805034238693
CLDN4neg	ME2	MEA1	1	0.6372723873382161
CLDN4neg	ME2	SLC25A4	1	0.3548258516684962
CLDN4neg	ME2	NTHL1	1	0.29272480883784896
CLDN4neg	ME2	PSMG2	1	0.4292544157735652
CLDN4neg	ME2	RCN1	1	0.20238115412290317
CLDN4neg	ME2	THOC7	1	0.37893655376186874
CLDN4neg	ME2	ATP6V1D	1	0.4660442392009447
CLDN4neg	ME2	EIF2AK1	1	0.33447804594886904
CLDN4neg	ME2	CWC15	1	0.4465428937708372
CLDN4neg	ME2	MORN2	1	0.4746875017431018
CLDN4neg	ME2	SVIP	1	0.33511088842450104
CLDN4neg	ME2	IDH3G	1	0.4644981259921223
CLDN4neg	ME2	RAB4A	1	0.4136382206103382
CLDN4neg	ME2	GPI	1	0.2737074692319598
CLDN4neg	ME2	LSM6	1	0.4426248332305572
CLDN4neg	ME2	NDUFA10	1	0.36087842940585213
CLDN4neg	ME2	SURF1	1	0.23731683440001183
CLDN4neg	ME2	MPC1	1	0.37293073734950855
CLDN4neg	ME2	PFDN4	1	0.4907256289169421
CLDN4neg	ME2	AHSA1	1	0.35961379271031124
CLDN4neg	ME2	POLD2	1	0.4528480985062093
CLDN4neg	ME2	UCP2	1	0.25300901278311916
CLDN4neg	ME2	VBP1	1	0.5677079702118736
CLDN4neg	ME2	FIBP	1	0.45027063506845444
CLDN4neg	ME2	DPM2	1	0.3375447086670416
CLDN4neg	ME2	RNF5	1	0.5204773794083839
CLDN4neg	ME2	ADH5	1	0.42263663708035276
CLDN4neg	ME2	EAPP	1	0.36472217866897105
CLDN4neg	ME2	MYL6B	1	0.4389752257589818
CLDN4neg	ME2	NUDCD2	1	0.4671387583535793
CLDN4neg	ME2	TCEAL8	1	0.5141778538337716
CLDN4neg	ME2	SARS	1	0.4179451668301948
CLDN4neg	ME2	ORMDL2	1	0.26794041076530967
CLDN4neg	ME2	CAPZA1	1	0.35001645112274415
CLDN4neg	ME2	MRPL32	1	0.31884210208588204
CLDN4neg	ME2	IMP3	1	0.3868288648719039
CLDN4neg	ME2	SRP19	1	0.36367354946787334
CLDN4neg	ME2	MRPS18C	1	0.4781511379498834
CLDN4neg	ME2	TMEM106C	1	0.5306674943190816
CLDN4neg	ME2	MRPL47	1	0.6182420662522836
CLDN4neg	ME2	SLC39A1	1	0.24118031037287443
CLDN4neg	ME2	SUCLG1	1	0.43369508590562184
CLDN4neg	ME2	APOC1	1	0.07751772785403299
CLDN4neg	ME2	MRPL34	1	0.39356703437052626
CLDN4neg	ME2	SNRNP25	1	0.5610376362793619
CLDN4neg	ME2	MRPS18B	1	0.41402048791191615
CLDN4neg	ME2	MRPL22	1	0.5558765242019524
CLDN4neg	ME2	BZW2	1	0.2970580121990642
CLDN4neg	ME2	PIN4	1	0.47757107299572205
CLDN4neg	ME2	EIF3J	1	0.28877268517692883
CLDN4neg	ME2	RBBP7	1	0.48976506196156416
CLDN4neg	ME2	PIGP	1	0.17458755511806018
CLDN4neg	ME2	KLK11	1	0.24921251726586763
CLDN4neg	ME2	ATG101	1	0.32591161058517976
CLDN4neg	ME2	GCSH	1	0.32708405999112
CLDN4neg	ME2	ZMAT2	1	0.48971897161539674
CLDN4neg	ME2	DGCR6L	1	0.4239048254786139
CLDN4neg	ME2	MAGED1	1	0.3987656234273228
CLDN4neg	ME2	FDFT1	1	0.2750850325501008
CLDN4neg	ME2	POP7	1	0.47796525361230796
CLDN4neg	ME2	MCUR1	1	0.4352846220256726
CLDN4neg	ME2	DCTN2	1	0.40117961734875685
CLDN4neg	ME2	MMADHC	1	0.4229381835088111
CLDN4neg	ME2	TMEM14A	1	0.43921379231993357
CLDN4neg	ME2	EIF4EBP1	1	0.3789633611972832
CLDN4neg	ME2	CHMP2B	1	0.28776619477117715
CLDN4neg	ME2	CISD1	1	0.41424621945962237
CLDN4neg	ME2	CHMP4A	1	0.2465702861283906
CLDN4neg	ME2	PDCD10	1	0.5284704987220241
CLDN4neg	ME2	RNPEP	1	0.24554676485852653
CLDN4neg	ME2	SLBP	1	0.41440398462841466
CLDN4neg	ME2	SRA1	1	0.3640340411225511
CLDN4neg	ME2	SDHB	1	0.4043910797017454
CLDN4neg	ME2	POLR2C	1	0.3887423698609405
CLDN4neg	ME2	PSMD14	1	0.5237633790996988
CLDN4neg	ME2	COA6	1	0.4538134937431052
CLDN4neg	ME2	MGMT	1	0.2605903968395694
CLDN4neg	ME2	ATP6V1E1	1	0.39872573697195535
CLDN4neg	ME2	SLC35B1	1	0.27838139278710927
CLDN4neg	ME2	BCL7B	1	0.3554268754922262
CLDN4neg	ME2	EBNA1BP2	1	0.4781405238278335
CLDN4neg	ME2	TAF9	1	0.32430038680941053
CLDN4neg	ME2	MRPL17	1	0.49791728545769226
CLDN4neg	ME2	TIMM17A	1	0.4605903881000637
CLDN4neg	ME2	MAPRE1	1	0.44245048947577764
CLDN4neg	ME2	GID8	1	0.26871120509842045
CLDN4neg	ME2	SAR1B	1	0.17487319374757657
CLDN4neg	ME2	HDAC2	1	0.4584770407133419
CLDN4neg	ME2	TIMM10	1	0.4159925960680815
CLDN4neg	ME2	PSMD3	1	0.35797423163099185
CLDN4neg	ME2	GRHPR	1	0.3709866868696004
CLDN4neg	ME2	PTTG1	1	0.43232390879759697
CLDN4neg	ME2	CDC26	1	0.3975149209403101
CLDN4neg	ME2	SPAG7	1	0.34678241032784135
CLDN4neg	ME2	ARL3	1	0.5280053070456819
CLDN4neg	ME2	TRAPPC6A	1	0.317238229276173
CLDN4neg	ME2	FAM3B	1	0.2788586606263065
CLDN4neg	ME2	PSMD13	1	0.4049212773991602
CLDN4neg	ME2	IFI27L2	1	0.30310451876317573
CLDN4neg	ME2	MRPL42	1	0.3442908312363075
CLDN4neg	ME2	ANAPC13	1	0.4820943767119861
CLDN4neg	ME2	BEX2	1	0.4060524545247152
CLDN4neg	ME2	NUBP2	1	0.4161169501915876
CLDN4neg	ME2	IFT22	1	0.4124515665484439
CLDN4neg	ME2	PCNA	1	0.4595178556242677
CLDN4neg	ME2	RAP1A	1	0.37751886632590165
CLDN4neg	ME2	MTX1	1	0.46442342007116905
CLDN4neg	ME2	COA1	1	0.3400173731315913
CLDN4neg	ME2	COMMD4	1	0.5288012131276049
CLDN4neg	ME2	MLF1	1	0.4194327008153199
CLDN4neg	ME2	ITGAE	1	0.3870116695366558
CLDN4neg	ME2	CCDC124	1	0.415185105675481
CLDN4neg	ME2	MRPL28	1	0.47154136011108994
CLDN4neg	ME2	PTS	1	0.4610754655560335
CLDN4neg	ME2	MTCH2	1	0.42847485611334607
CLDN4neg	ME2	RBM42	1	0.47429961626576383
CLDN4neg	ME2	IFT20	1	0.306091160588923
CLDN4neg	ME2	UBE2V2	1	0.5290108965850833
CLDN4neg	ME2	ADSS	1	0.3111395161345739
CLDN4neg	ME2	OAZ2	1	0.3734442958008027
CLDN4neg	ME2	DCTPP1	1	0.5664064252016066
CLDN4neg	ME2	LSM1	1	0.24608363936071806
CLDN4neg	ME2	RNF114	1	0.3237293318637652
CLDN4neg	ME2	ATXN10	1	0.41866451816659894
CLDN4neg	ME2	C14ORF119	1	0.44511181846873166
CLDN4neg	ME2	ITGB1BP1	1	0.3797682987146659
CLDN4neg	ME2	CLPP	1	0.27765286977805204
CLDN4neg	ME2	STIP1	1	0.3299887940413488
CLDN4neg	ME2	ITPA	1	0.3363276464602995
CLDN4neg	ME2	CMBL	1	0.2649496695853429
CLDN4neg	ME2	NDUFV3	1	0.26924112028227226
CLDN4neg	ME2	ADK	1	0.3059418678752561
CLDN4neg	ME2	HDDC2	1	0.3343112063022096
CLDN4neg	ME2	PFDN6	1	0.5162097550184808
CLDN4neg	ME2	AAMP	1	0.3910165500849453
CLDN4neg	ME2	ZDHHC12	1	0.26757997902302194
CLDN4neg	ME2	CBX1	1	0.5602079949841638
CLDN4neg	ME2	PSMC2	1	0.4436433429813381
CLDN4neg	ME2	RAB18	1	0.28074384641795136
CLDN4neg	ME2	NSMCE1	1	0.25444245735990806
CLDN4neg	ME2	PSMF1	1	0.36229924515175427
CLDN4neg	ME2	MYL9	1	0.33252674477187627
CLDN4neg	ME2	ZNF511	1	0.30319162814406436
CLDN4neg	ME2	PPP1R7	1	0.46328169144220277
CLDN4neg	ME2	BCAS2	1	0.40724374214945364
CLDN4neg	ME2	BRIX1	1	0.46979972035328316
CLDN4neg	ME2	FAM136A	1	0.3676359153005229
CLDN4neg	ME2	TMEM183A	1	0.424135274027869
CLDN4neg	ME2	ACTR10	1	0.4334826763192554
CLDN4neg	ME2	GORASP2	1	0.2819732321981721
CLDN4neg	ME2	VPS25	1	0.48549017177764625
CLDN4neg	ME2	EIF4E2	1	0.4627936958406148
CLDN4neg	ME2	TSG101	1	0.479698310006055
CLDN4neg	ME2	SNRPA1	1	0.4616153414752632
CLDN4neg	ME2	HPRT1	1	0.5449939316828232
CLDN4neg	ME2	NUDT21	1	0.37823368573469635
CLDN4neg	ME2	SF3B4	1	0.4075246065498683
CLDN4neg	ME2	POLR2G	1	0.4881821937693878
CLDN4neg	ME2	COMMD7	1	0.39871238487035005
CLDN4neg	ME2	TIMMDC1	1	0.43717618963279004
CLDN4neg	ME2	ATG3	1	0.49063310904214025
CLDN4neg	ME2	CMC1	1	0.17229018683562236
CLDN4neg	ME2	EBP	1	0.2704409956875506
CLDN4neg	ME2	PPP1R11	1	0.37496794184318877
CLDN4neg	ME2	MRPL9	1	0.5236402293951591
CLDN4neg	ME2	NAA50	1	0.3892720724909052
CLDN4neg	ME2	SSRP1	1	0.37978517838736986
CLDN4neg	ME2	ACOT13	1	0.36440069021257715
CLDN4neg	ME2	DBNL	1	0.2881329983387777
CLDN4neg	ME2	ZBTB8OS	1	0.3823432422200474
CLDN4neg	ME2	TPRKB	1	0.4827146708894777
CLDN4neg	ME2	ZDHHC4	1	0.4001095864714487
CLDN4neg	ME2	SEC13	1	0.4242483848849562
CLDN4neg	ME2	C1D	1	0.42255893508237613
CLDN4neg	ME2	SMIM20	1	0.22118327723925174
CLDN4neg	ME2	PQBP1	1	0.32210981353674684
CLDN4neg	ME2	TUSC2	1	0.21765873840669994
CLDN4neg	ME2	SMIM15	1	0.3817983192058354
CLDN4neg	ME2	HIGD1A	1	0.34076306860135896
CLDN4neg	ME2	PFDN1	1	0.3901611649705648
CLDN4neg	ME2	PRKRA	1	0.3898902171014866
CLDN4neg	ME2	DTYMK	1	0.5107846806050784
CLDN4neg	ME2	DNAJC4	1	0.15195428393392635
CLDN4neg	ME2	NMRAL1	1	0.2659541147055907
CLDN4neg	ME2	CMC2	1	0.3148554707142966
CLDN4neg	ME2	MTX2	1	0.4584678791163854
CLDN4neg	ME2	SNAPIN	1	0.48027526104594587
CLDN4neg	ME2	BABAM1	1	0.3000208582358786
CLDN4neg	ME2	FAM200B	1	0.28469929208780953
CLDN4neg	ME2	ARL2BP	1	0.31179461816754933
CLDN4neg	ME2	TOMM40	1	0.3729156281773416
CLDN4neg	ME2	SMARCB1	1	0.49933188373654946
CLDN4neg	ME2	RPL39L	1	0.5515722725137855
CLDN4neg	ME2	NCBP2	1	0.4825229170693489
CLDN4neg	ME2	CUEDC2	1	0.38877436849433583
CLDN4neg	ME2	PDZD11	1	0.5202206191732754
CLDN4neg	ME2	TIPRL	1	0.5152206007780186
CLDN4neg	ME2	TPGS2	1	0.43889745738816877
CLDN4neg	ME2	ARL16	1	0.3297665799661868
CLDN4neg	ME2	EIF2S1	1	0.4114149781798409
CLDN4neg	ME2	PFN2	1	0.3751405906103749
CLDN4neg	ME2	SCCPDH	1	0.4146998402813111
CLDN4neg	ME2	SLC25A11	1	0.5208885353158771
CLDN4neg	ME2	NARS	1	0.25009874860339304
CLDN4neg	ME2	TIMM9	1	0.3230344422726584
CLDN4neg	ME2	NIFK	1	0.36553075560445825
CLDN4neg	ME2	TMEM126B	1	0.45840935995797283
CLDN4neg	ME2	NXT1	1	0.37876312929982237
CLDN4neg	ME2	CHCHD3	1	0.4663586468536582
CLDN4neg	ME2	ISCA2	1	0.34774894025408426
CLDN4neg	ME2	COMMD3	1	0.4339713611118794
CLDN4neg	ME2	HDAC1	1	0.4579641421010204
CLDN4neg	ME2	KPNA2	1	0.31857082877429777
CLDN4neg	ME2	HEBP1	1	0.35649205085973223
CLDN4neg	ME2	MRPS14	1	0.5066378373895059
CLDN4neg	ME2	COMMD1	1	0.3968267682672721
CLDN4neg	ME2	HMOX2	1	0.28929821195261873
CLDN4neg	ME2	ERI3	1	0.4772324898901079
CLDN4neg	ME2	CFAP36	1	0.3720501999124647
CLDN4neg	ME2	BEX4	1	0.4543966162928227
CLDN4neg	ME2	EEF1E1	1	0.4989578451527409
CLDN4neg	ME2	AIP	1	0.2939387013554964
CLDN4neg	ME2	MAGEF1	1	0.5544644650279943
CLDN4neg	ME2	MTIF3	1	0.2470638029709773
CLDN4neg	ME2	CDC123	1	0.451946498403167
CLDN4neg	ME2	DPM1	1	0.3083382660807304
CLDN4neg	ME2	UROS	1	0.2998245191309342
CLDN4neg	ME2	NUDT16L1	1	0.24113311551234545
CLDN4neg	ME2	MRPS10	1	0.41677768575586366
CLDN4neg	ME2	COPS5	1	0.3264020479886067
CLDN4neg	ME2	THYN1	1	0.3900159355076096
CLDN4neg	ME2	ABHD11	1	0.21618121271106655
CLDN4neg	ME2	MRPL37	1	0.4684452591682461
CLDN4neg	ME2	PTGR1	1	0.16578330878203154
CLDN4neg	ME3	S100A6	1	0.7394501971183565
CLDN4neg	ME3	S100A10	1	0.6820052182267677
CLDN4neg	ME3	FTL	1	0.2443280437553135
CLDN4neg	ME3	FTH1	1	0.44256546009393627
CLDN4neg	ME3	TMSB10	1	0.6726480679747481
CLDN4neg	ME3	HSPB1	1	0.3652057281260789
CLDN4neg	ME3	S100A11	1	0.724716616207091
CLDN4neg	ME3	GAPDH	1	0.5300952366771029
CLDN4neg	ME3	KRT18	1	0.5432235979900556
CLDN4neg	ME3	ACTG1	1	0.5240423826469816
CLDN4neg	ME3	ACTB	1	0.6302295512241092
CLDN4neg	ME3	KRT19	1	0.6080065280415186
CLDN4neg	ME3	GSTP1	1	0.6035551274662201
CLDN4neg	ME3	KRT7	1	0.6749745338019504
CLDN4neg	ME3	CSTB	1	0.6594880099527216
CLDN4neg	ME3	ANXA2	1	0.6297248093365562
CLDN4neg	ME3	MGST1	1	0.5214053875964964
CLDN4neg	ME3	PPDPF	1	0.6816804214510174
CLDN4neg	ME3	LGALS3	1	0.6583521709743405
CLDN4neg	ME3	PPIA	1	0.711482416910838
CLDN4neg	ME3	LY6E	1	0.4982615282152057
CLDN4neg	ME3	KRT8	1	0.6358421073971109
CLDN4neg	ME3	IFITM3	1	0.6382423959168438
CLDN4neg	ME3	SSR4	1	0.3282525723075516
CLDN4neg	ME3	TXN	1	0.6333182697275775
CLDN4neg	ME3	AGR2	1	0.33949747701283733
CLDN4neg	ME3	TAGLN2	1	0.6484831400057081
CLDN4neg	ME3	HINT1	1	0.4360737696544598
CLDN4neg	ME3	COX7C	1	0.5348475865899829
CLDN4neg	ME3	ENO1	1	0.6600554700369196
CLDN4neg	ME3	CD9	1	0.33128380019651726
CLDN4neg	ME3	PFN1	1	0.5604829359980281
CLDN4neg	ME3	S100A4	1	0.2688704340765437
CLDN4neg	ME3	RPS26	1	0.4058619954905092
CLDN4neg	ME3	LDHA	1	0.5964021616323407
CLDN4neg	ME3	RAC1	1	0.6705662034393893
CLDN4neg	ME3	CFL1	1	0.6051211799943096
CLDN4neg	ME3	SEC61G	1	0.6685992532952317
CLDN4neg	ME3	DSTN	1	0.6126056546679921
CLDN4neg	ME3	PRDX5	1	0.6730679342156701
CLDN4neg	ME3	SLC25A5	1	0.5731347865942517
CLDN4neg	ME3	COX6C	1	0.7208734268713017
CLDN4neg	ME3	TPI1	1	0.6845777116663725
CLDN4neg	ME3	BRI3	1	0.46145706644825135
CLDN4neg	ME3	OST4	1	0.656052413674322
CLDN4neg	ME3	S100A14	1	0.5938413485875608
CLDN4neg	ME3	UQCRQ	1	0.7267619173102672
CLDN4neg	ME3	POLR2L	1	0.6240073481217917
CLDN4neg	ME3	CLIC1	1	0.5756065395006499
CLDN4neg	ME3	SH3BGRL3	1	0.36625803690424136
CLDN4neg	ME3	EPCAM	1	0.333730107867649
CLDN4neg	ME3	S100A13	1	0.7122348880958248
CLDN4neg	ME3	MYL12B	1	0.6114108605174229
CLDN4neg	ME3	COX6A1	1	0.47688043141905234
CLDN4neg	ME3	RPL36AL	1	0.3469317653401874
CLDN4neg	ME3	MIF	1	0.6037115912815217
CLDN4neg	ME3	GUK1	1	0.6828596593907426
CLDN4neg	ME3	MYL12A	1	0.6434629571048394
CLDN4neg	ME3	PKM	1	0.6764782078944049
CLDN4neg	ME3	VAMP8	1	0.6041742841684541
CLDN4neg	ME3	TMA7	1	0.391224178431514
CLDN4neg	ME3	TIMP1	1	0.41224676487680967
CLDN4neg	ME3	COX5B	1	0.6473267496195769
CLDN4neg	ME3	COX8A	1	0.6170395605044602
CLDN4neg	ME3	UQCR11	1	0.5556072972053101
CLDN4neg	ME3	NDUFB2	1	0.7278453653015932
