stratum_network	module	dataset	unit_id	n_cells_scored	n_genes	score	frac_tnk	mal_CLDN4_pct	locked_ifn_score	locked_tj_score
CLDN4neg	ME1	GSE205335	P1006	1282	905	8.942114465787222	0.492282430213465	74.1809672386895	3.54939292364354	4.24492012038488
CLDN4neg	ME1	GSE205335	P1015	291	905	8.722182628157654	0.39581589958159	41.5807560137457	4.27834618582455	3.81567419796518
CLDN4neg	ME1	GSE205335	P1016	5336	905	9.160872237515958	0.110196418255344	82.6461769115442	3.72670906949376	4.76131103925673
CLDN4neg	ME1	GSE205335	P1017	2186	905	9.134318235701912	0.378231726779445	64.3183897529735	5.23846543701638	4.60235881079795
CLDN4neg	ME1	GSE205335	P1018	1180	905	8.967850681003851	0.506263670709883	67.0338983050847	5.63799249851343	4.55454820000085
CLDN4neg	ME1	GSE205335	P1025	980	905	8.60131323653085	0.104746317512275	92.8571428571429	3.61948482523038	3.77858050687387
CLDN4neg	ME1	GSE205335	P1027	1318	905	9.290741743698248	0.569347826086957	78.0728376327769	5.6110902938944	4.58030820756587
CLDN4neg	ME1	GSE205335	P1030	603	905	8.930188151242456	0.16260162601626	61.6915422885572	4.63445893637317	4.41021893576493
CLDN4neg	ME1	GSE205335	P1037	3671	905	7.977999071049779	0.122616897451335	86.0528466357941	1.92859363174001	1.90252293606199
CLDN4neg	ME1	GSE205335	P1056	2386	905	8.377213627304922	0.265334117185969	49.7066219614417	2.88438750262855	2.91615579995957
CLDN4neg	ME1	GSE205335	P1062	188	905	9.090218818258267	0.63264638534511	45.2127659574468	5.73966348973532	4.91196225152597
CLDN4neg	ME1	GSE205335	P1063	131	905	9.083980936437811	0.731673260414243	35.1145038167939	5.5927694456658	4.62305649972366
CLDN4neg	ME1	GSE205335	P1072	406	905	8.780128634064871	0.460329929300864	58.8669950738916	3.49967477708237	4.16175612178302
CLDN4neg	ME1	GSE205335	P1076	849	905	8.219227544508012	0.299498207885305	59.3639575971731	4.10964353873849	3.26519847322731
CLDN4neg	ME1	GSE205335	P1079	543	905	8.855417459338065	0.392325763508222	51.3812154696133	5.14060795277048	4.18155870748226
CLDN4neg	ME1	GSE205335	P1084	196	905	8.987015529418878	0.664968873797397	86.734693877551	5.2042111697396	4.74256517407749
CLDN4neg	ME1	GSE205335	P1089	1063	905	8.232223227392998	0.169049098819142	87.7704609595484	3.03342974624958	3.66818673907205
CLDN4neg	ME1	GSE205335	P1090	566	905	9.027943247700982	0.253073770491803	38.1625441696113	4.85716672854561	3.83216956079666
CLDN4neg	ME1	GSE205335	P1115	3769	905	8.506809198275592	0.0616329315442347	88.8829928362961	3.41981364467955	4.26607540010232
CLDN4neg	ME1	GSE205335	P1119	1222	905	8.215901811151774	0.260268231349539	36.088379705401	4.10872478452877	3.30764137018063
CLDN4neg	ME1	GSE205335	P4001	27	905	8.811948680947136	0.780329289428076	48.1481481481481	4.81386311635545	3.95774990357374
CLDN4neg	ME1	GSE189357	TD1	2186	905	8.697844794933582	0.651616719242902	56.1299176578225	5.2012957391978	4.48696263008411
CLDN4neg	ME1	GSE189357	TD2	1207	905	8.463955923855911	0.627435783879539	35.6255178127589	4.8850402090889	4.38846473741312
CLDN4neg	ME1	GSE189357	TD3	664	905	8.455436511970902	0.515484278717017	48.0421686746988	5.28632446512147	5.13199473145033
CLDN4neg	ME1	GSE189357	TD4	491	905	8.583994861962656	0.603606668935012	30.3462321792261	5.22185471891567	4.99957591653768
CLDN4neg	ME1	GSE189357	TD5	1736	905	8.623086201502828	0.579432884323078	36.8663594470046	5.49348281263002	4.77579030557104
CLDN4neg	ME1	GSE189357	TD6	1211	905	8.628673329733703	0.376930770085565	63.5012386457473	4.25844440706981	4.14614078627995
CLDN4neg	ME1	GSE189357	TD7	849	905	8.269884941147126	0.527801539777588	36.6313309776207	4.81072544699221	3.99044778851082
CLDN4neg	ME1	GSE189357	TD8	1019	905	8.525995589195757	0.46756007989176	45.3385672227674	4.53781548157773	4.31843616793159
CLDN4neg	ME1	GSE189357	TD9	4889	905	8.64168795290611	0.24725431059011	78.5641235426468	4.23499096931111	3.81732732378746
CLDN4neg	ME2	GSE123902	LX255B	228	729	9.73610650622476	0.407359752959341	35.0877192982456	3.80232618752314	3.13074210054713
CLDN4neg	ME2	GSE123902	LX653	145	729	9.634555262950977	0.125	71.7241379310345	4.19058257970432	4.12731788826093
CLDN4neg	ME2	GSE123902	LX661	117	729	9.694702550603619	0.816031537450723	58.974358974359	4.37926445275215	3.76599166931212
CLDN4neg	ME2	GSE123902	LX666	786	729	9.861551073813683	0.134498480243161	67.175572519084	3.69177140088097	2.84643811135261
CLDN4neg	ME2	GSE123902	LX675	618	729	9.674503487475878	0.388937409024745	31.3915857605178	4.72803377054024	4.17170794753075
CLDN4neg	ME2	GSE123902	LX676	147	729	9.763039127856572	0.649227703039362	42.1768707482993	4.52243871913172	3.77934300252489
CLDN4neg	ME2	GSE123902	LX679	497	729	9.648853064056123	0.309866137828458	43.2595573440644	4.10866442052731	3.77894972433892
CLDN4neg	ME2	GSE123902	LX680	258	729	9.805611007798477	0.365568544102019	73.2558139534884	3.94410189804447	3.87353492322282
CLDN4neg	ME2	GSE123902	LX681	1207	729	9.630508910901892	0.052760736196319	63.2974316487158	3.54260645192572	3.52674757339171
CLDN4neg	ME2	GSE123902	LX682	421	729	9.778215065687304	0.625122189638319	18.7648456057007	5.54683579639357	4.03060113968979
CLDN4neg	ME2	GSE123902	LX684	173	729	9.647147538758924	0.243386243386243	72.8323699421965	4.49264859361721	4.22705743693152
CLDN4neg	ME2	GSE123902	LX699	46	729	9.843052084339675	0.847248221639835	15.2173913043478	4.74661340931235	4.04587315875025
CLDN4neg	ME2	GSE123902	LX701	90	729	9.751449240328023	0.408629441624365	11.1111111111111	1.79378702935851	1.2881826669792
CLDN4neg	ME2	GSE131907	BRONCHO_11	203	729	9.695277115863416	0.254562617998741	80.7881773399015	4.3895269460006	3.80091436030115
CLDN4neg	ME2	GSE131907	BRONCHO_58	460	729	9.687827892124558	0.549591183789549	72.1739130434783	4.20857120490724	3.31772622423494
CLDN4neg	ME2	GSE131907	EBUS_06	1186	729	9.702147159858338	0.26530612244898	71.1635750421585	3.22019978480028	4.11454705396714
CLDN4neg	ME2	GSE131907	EBUS_10	367	729	9.846434695637816	0.297433903576983	84.4686648501362	3.95505926651064	3.27702392282469
CLDN4neg	ME2	GSE131907	EBUS_12	257	729	9.815295274669472	0.10529695024077	88.3268482490272	4.88010454177949	3.7509248019398
CLDN4neg	ME2	GSE131907	EBUS_13	376	729	9.78021938617989	0.323943661971831	0.265957446808511	3.8936943212106	3.74425357182411
CLDN4neg	ME2	GSE131907	EBUS_15	256	729	9.793636034881692	0.433484162895928	47.265625	4.20150891922362	3.72056286365153
CLDN4neg	ME2	GSE131907	EBUS_19	217	729	9.80935089056404	0.675662878787879	94.0092165898618	4.53889854954125	4.02997709367261
CLDN4neg	ME2	GSE131907	EBUS_28	4640	729	9.826848399371393	0.0447703589347742	96.3362068965517	3.70776260674061	3.34625939365506
CLDN4neg	ME2	GSE131907	EBUS_49	114	729	9.813591548522238	0.634366197183099	49.1228070175439	3.02064886382461	3.70470569258273
CLDN4neg	ME2	GSE131907	EBUS_51	1285	729	9.62446180944271	0.349007633587786	85.3696498054475	4.19246025631456	3.56755551379343
CLDN4neg	ME2	GSE131907	NS_02	181	729	9.750866476591941	0.422395157803718	58.5635359116022	3.61872671393463	3.19011678038467
CLDN4neg	ME2	GSE131907	NS_03	2713	729	9.695867350654979	0.048494983277592	93.1441208993734	3.51068985617224	3.39065229947677
CLDN4neg	ME2	GSE131907	NS_04	1229	729	9.785494934797978	0.0688025210084034	89.3409275834011	3.83907948931277	3.58204510644082
CLDN4neg	ME2	GSE131907	NS_06	83	729	9.871835683016322	0.357943925233645	60.2409638554217	3.94837406277152	3.08118895403446
CLDN4neg	ME2	GSE131907	NS_07	5108	729	9.7250709754867	0.0289703315881326	90.407204385278	3.04178034543544	3.46529885524548
CLDN4neg	ME2	GSE131907	NS_12	2811	729	9.825367958921492	0.00691389063482087	86.3393810032017	3.4520646512916	3.59052907621489
CLDN4neg	ME2	GSE131907	NS_13	1352	729	9.769523065024943	0.367389060887513	72.4112426035503	4.04648452302508	3.83656000976557
CLDN4neg	ME2	GSE131907	NS_16	79	729	9.742459312493638	0.292331055429005	11.3924050632911	4.43435684058256	3.60663733993916
CLDN4neg	ME2	GSE131907	NS_17	1112	729	9.837488360770243	0.170195101701951	88.2194244604317	3.38847973232706	3.34844371077585
CLDN4neg	ME2	GSE131907	NS_19	755	729	9.725705031846912	0.112121212121212	67.1523178807947	4.65883777800393	3.95705270187953
CLDN4neg	ME2	GSE205335	P0031	319	729	9.775820015634539	0.594897324206596	59.2476489028213	4.45301900629297	4.4369426652877
CLDN4neg	ME2	GSE205335	P1006	1282	729	9.725027148069723	0.492282430213465	74.1809672386895	3.54939292364354	4.24492012038488
CLDN4neg	ME2	GSE205335	P1015	291	729	9.788811987951668	0.39581589958159	41.5807560137457	4.27834618582455	3.81567419796518
CLDN4neg	ME2	GSE205335	P1016	5336	729	9.713902543460252	0.110196418255344	82.6461769115442	3.72670906949376	4.76131103925673
CLDN4neg	ME2	GSE205335	P1017	2186	729	9.827113132550883	0.378231726779445	64.3183897529735	5.23846543701638	4.60235881079795
CLDN4neg	ME2	GSE205335	P1018	1180	729	9.90284054643375	0.506263670709883	67.0338983050847	5.63799249851343	4.55454820000085
CLDN4neg	ME2	GSE205335	P1025	980	729	9.530417066377574	0.104746317512275	92.8571428571429	3.61948482523038	3.77858050687387
CLDN4neg	ME2	GSE205335	P1027	1318	729	9.928391551766873	0.569347826086957	78.0728376327769	5.6110902938944	4.58030820756587
CLDN4neg	ME2	GSE205335	P1030	603	729	9.820689580689624	0.16260162601626	61.6915422885572	4.63445893637317	4.41021893576493
CLDN4neg	ME2	GSE205335	P1037	3671	729	9.739868959500265	0.122616897451335	86.0528466357941	1.92859363174001	1.90252293606199
CLDN4neg	ME2	GSE205335	P1056	2386	729	9.89914669652709	0.265334117185969	49.7066219614417	2.88438750262855	2.91615579995957
CLDN4neg	ME2	GSE205335	P1062	188	729	9.907358201124731	0.63264638534511	45.2127659574468	5.73966348973532	4.91196225152597
CLDN4neg	ME2	GSE205335	P1063	131	729	9.712717384050869	0.731673260414243	35.1145038167939	5.5927694456658	4.62305649972366
CLDN4neg	ME2	GSE205335	P1072	406	729	9.83409688646865	0.460329929300864	58.8669950738916	3.49967477708237	4.16175612178302
CLDN4neg	ME2	GSE205335	P1076	849	729	9.801553191782673	0.299498207885305	59.3639575971731	4.10964353873849	3.26519847322731
CLDN4neg	ME2	GSE205335	P1079	543	729	9.747437295182612	0.392325763508222	51.3812154696133	5.14060795277048	4.18155870748226
CLDN4neg	ME2	GSE205335	P1084	196	729	9.866743439021116	0.664968873797397	86.734693877551	5.2042111697396	4.74256517407749
CLDN4neg	ME2	GSE205335	P1089	1063	729	9.752676630302393	0.169049098819142	87.7704609595484	3.03342974624958	3.66818673907205
CLDN4neg	ME2	GSE205335	P1090	566	729	9.778683409191604	0.253073770491803	38.1625441696113	4.85716672854561	3.83216956079666
CLDN4neg	ME2	GSE205335	P1115	3769	729	9.61853282542396	0.0616329315442347	88.8829928362961	3.41981364467955	4.26607540010232
CLDN4neg	ME2	GSE205335	P1119	1222	729	9.800780271650149	0.260268231349539	36.088379705401	4.10872478452877	3.30764137018063
CLDN4neg	ME2	GSE205335	P4001	27	729	9.741228344168501	0.780329289428076	48.1481481481481	4.81386311635545	3.95774990357374
CLDN4neg	ME2	GSE189357	TD1	2186	729	9.806928743630971	0.651616719242902	56.1299176578225	5.2012957391978	4.48696263008411
CLDN4neg	ME2	GSE189357	TD2	1207	729	9.832146292544902	0.627435783879539	35.6255178127589	4.8850402090889	4.38846473741312
CLDN4neg	ME2	GSE189357	TD3	664	729	9.869140452521721	0.515484278717017	48.0421686746988	5.28632446512147	5.13199473145033
CLDN4neg	ME2	GSE189357	TD4	491	729	9.810286789704534	0.603606668935012	30.3462321792261	5.22185471891567	4.99957591653768
CLDN4neg	ME2	GSE189357	TD5	1736	729	9.77186456346463	0.579432884323078	36.8663594470046	5.49348281263002	4.77579030557104
CLDN4neg	ME2	GSE189357	TD6	1211	729	9.696316181026347	0.376930770085565	63.5012386457473	4.25844440706981	4.14614078627995
CLDN4neg	ME2	GSE189357	TD7	849	729	9.712980291860172	0.527801539777588	36.6313309776207	4.81072544699221	3.99044778851082
CLDN4neg	ME2	GSE189357	TD8	1019	729	9.754583430513845	0.46756007989176	45.3385672227674	4.53781548157773	4.31843616793159
CLDN4neg	ME2	GSE189357	TD9	4889	729	9.723066624711139	0.24725431059011	78.5641235426468	4.23499096931111	3.81732732378746
CLDN4neg	ME3	GSE123902	LX255B	228	329	10.217050615478568	0.407359752959341	35.0877192982456	3.80232618752314	3.13074210054713
CLDN4neg	ME3	GSE123902	LX653	145	329	10.208724965138346	0.125	71.7241379310345	4.19058257970432	4.12731788826093
CLDN4neg	ME3	GSE123902	LX661	117	329	10.38261896457009	0.816031537450723	58.974358974359	4.37926445275215	3.76599166931212
CLDN4neg	ME3	GSE123902	LX666	786	329	9.964298477970207	0.134498480243161	67.175572519084	3.69177140088097	2.84643811135261
CLDN4neg	ME3	GSE123902	LX675	618	329	10.353054564059118	0.388937409024745	31.3915857605178	4.72803377054024	4.17170794753075
CLDN4neg	ME3	GSE123902	LX676	147	329	10.366407188300006	0.649227703039362	42.1768707482993	4.52243871913172	3.77934300252489
CLDN4neg	ME3	GSE123902	LX679	497	329	10.185365771161129	0.309866137828458	43.2595573440644	4.10866442052731	3.77894972433892
CLDN4neg	ME3	GSE123902	LX680	258	329	10.195649241398169	0.365568544102019	73.2558139534884	3.94410189804447	3.87353492322282
CLDN4neg	ME3	GSE123902	LX681	1207	329	10.247057235242027	0.052760736196319	63.2974316487158	3.54260645192572	3.52674757339171
CLDN4neg	ME3	GSE123902	LX682	421	329	10.215529460128826	0.625122189638319	18.7648456057007	5.54683579639357	4.03060113968979
CLDN4neg	ME3	GSE123902	LX684	173	329	10.33707498943373	0.243386243386243	72.8323699421965	4.49264859361721	4.22705743693152
CLDN4neg	ME3	GSE123902	LX699	46	329	10.216841821122644	0.847248221639835	15.2173913043478	4.74661340931235	4.04587315875025
CLDN4neg	ME3	GSE123902	LX701	90	329	10.068109951324724	0.408629441624365	11.1111111111111	1.79378702935851	1.2881826669792
CLDN4neg	ME3	GSE131907	BRONCHO_11	203	329	10.045974357409321	0.254562617998741	80.7881773399015	4.3895269460006	3.80091436030115
CLDN4neg	ME3	GSE131907	BRONCHO_58	460	329	10.073415654824773	0.549591183789549	72.1739130434783	4.20857120490724	3.31772622423494
CLDN4neg	ME3	GSE131907	EBUS_06	1186	329	10.11089829387157	0.26530612244898	71.1635750421585	3.22019978480028	4.11454705396714
CLDN4neg	ME3	GSE131907	EBUS_10	367	329	10.015014654671532	0.297433903576983	84.4686648501362	3.95505926651064	3.27702392282469
CLDN4neg	ME3	GSE131907	EBUS_12	257	329	10.29972978806401	0.10529695024077	88.3268482490272	4.88010454177949	3.7509248019398
CLDN4neg	ME3	GSE131907	EBUS_13	376	329	9.438481976009502	0.323943661971831	0.265957446808511	3.8936943212106	3.74425357182411
CLDN4neg	ME3	GSE131907	EBUS_15	256	329	10.308796396921144	0.433484162895928	47.265625	4.20150891922362	3.72056286365153
CLDN4neg	ME3	GSE131907	EBUS_19	217	329	10.32523989825052	0.675662878787879	94.0092165898618	4.53889854954125	4.02997709367261
CLDN4neg	ME3	GSE131907	EBUS_28	4640	329	10.41102841407661	0.0447703589347742	96.3362068965517	3.70776260674061	3.34625939365506
CLDN4neg	ME3	GSE131907	EBUS_49	114	329	10.046149242095254	0.634366197183099	49.1228070175439	3.02064886382461	3.70470569258273
CLDN4neg	ME3	GSE131907	EBUS_51	1285	329	10.133972333783722	0.349007633587786	85.3696498054475	4.19246025631456	3.56755551379343
CLDN4neg	ME3	GSE131907	NS_02	181	329	9.840133902021167	0.422395157803718	58.5635359116022	3.61872671393463	3.19011678038467
CLDN4neg	ME3	GSE131907	NS_03	2713	329	9.994701391862414	0.048494983277592	93.1441208993734	3.51068985617224	3.39065229947677
CLDN4neg	ME3	GSE131907	NS_04	1229	329	10.20566536422307	0.0688025210084034	89.3409275834011	3.83907948931277	3.58204510644082
CLDN4neg	ME3	GSE131907	NS_06	83	329	10.016806539031554	0.357943925233645	60.2409638554217	3.94837406277152	3.08118895403446
CLDN4neg	ME3	GSE131907	NS_07	5108	329	9.814872759669289	0.0289703315881326	90.407204385278	3.04178034543544	3.46529885524548
CLDN4neg	ME3	GSE131907	NS_12	2811	329	10.4232001166968	0.00691389063482087	86.3393810032017	3.4520646512916	3.59052907621489
CLDN4neg	ME3	GSE131907	NS_13	1352	329	10.094776566063635	0.367389060887513	72.4112426035503	4.04648452302508	3.83656000976557
CLDN4neg	ME3	GSE131907	NS_16	79	329	9.851622776495336	0.292331055429005	11.3924050632911	4.43435684058256	3.60663733993916
CLDN4neg	ME3	GSE131907	NS_17	1112	329	10.428885160195811	0.170195101701951	88.2194244604317	3.38847973232706	3.34844371077585
CLDN4neg	ME3	GSE131907	NS_19	755	329	10.195130836950097	0.112121212121212	67.1523178807947	4.65883777800393	3.95705270187953
CLDN4neg	ME3	GSE205335	P0031	319	329	10.315505932042841	0.594897324206596	59.2476489028213	4.45301900629297	4.4369426652877
CLDN4neg	ME3	GSE205335	P1006	1282	329	10.134092841731986	0.492282430213465	74.1809672386895	3.54939292364354	4.24492012038488
CLDN4neg	ME3	GSE205335	P1015	291	329	10.324636407570866	0.39581589958159	41.5807560137457	4.27834618582455	3.81567419796518
CLDN4neg	ME3	GSE205335	P1016	5336	329	9.981282019718995	0.110196418255344	82.6461769115442	3.72670906949376	4.76131103925673
CLDN4neg	ME3	GSE205335	P1017	2186	329	10.283166138483276	0.378231726779445	64.3183897529735	5.23846543701638	4.60235881079795
CLDN4neg	ME3	GSE205335	P1018	1180	329	10.329671641414675	0.506263670709883	67.0338983050847	5.63799249851343	4.55454820000085
CLDN4neg	ME3	GSE205335	P1025	980	329	10.073985658430633	0.104746317512275	92.8571428571429	3.61948482523038	3.77858050687387
CLDN4neg	ME3	GSE205335	P1027	1318	329	10.347411322820578	0.569347826086957	78.0728376327769	5.6110902938944	4.58030820756587
CLDN4neg	ME3	GSE205335	P1030	603	329	10.19862913419507	0.16260162601626	61.6915422885572	4.63445893637317	4.41021893576493
CLDN4neg	ME3	GSE205335	P1037	3671	329	9.637636590816014	0.122616897451335	86.0528466357941	1.92859363174001	1.90252293606199
CLDN4neg	ME3	GSE205335	P1056	2386	329	10.242605492352501	0.265334117185969	49.7066219614417	2.88438750262855	2.91615579995957
CLDN4neg	ME3	GSE205335	P1062	188	329	10.373413310786852	0.63264638534511	45.2127659574468	5.73966348973532	4.91196225152597
CLDN4neg	ME3	GSE205335	P1063	131	329	10.04430417202652	0.731673260414243	35.1145038167939	5.5927694456658	4.62305649972366
CLDN4neg	ME3	GSE205335	P1072	406	329	9.954885289027139	0.460329929300864	58.8669950738916	3.49967477708237	4.16175612178302
CLDN4neg	ME3	GSE205335	P1076	849	329	10.264814137160032	0.299498207885305	59.3639575971731	4.10964353873849	3.26519847322731
CLDN4neg	ME3	GSE205335	P1079	543	329	10.111174157197029	0.392325763508222	51.3812154696133	5.14060795277048	4.18155870748226
CLDN4neg	ME3	GSE205335	P1084	196	329	10.318905030877989	0.664968873797397	86.734693877551	5.2042111697396	4.74256517407749
CLDN4neg	ME3	GSE205335	P1089	1063	329	10.143739037713141	0.169049098819142	87.7704609595484	3.03342974624958	3.66818673907205
CLDN4neg	ME3	GSE205335	P1090	566	329	10.08103816409939	0.253073770491803	38.1625441696113	4.85716672854561	3.83216956079666
CLDN4neg	ME3	GSE205335	P1115	3769	329	9.951581914719476	0.0616329315442347	88.8829928362961	3.41981364467955	4.26607540010232
CLDN4neg	ME3	GSE205335	P1119	1222	329	10.048177006596928	0.260268231349539	36.088379705401	4.10872478452877	3.30764137018063
CLDN4neg	ME3	GSE205335	P4001	27	329	10.151132705306473	0.780329289428076	48.1481481481481	4.81386311635545	3.95774990357374
CLDN4neg	ME3	GSE189357	TD1	2186	329	10.468659513454726	0.651616719242902	56.1299176578225	5.2012957391978	4.48696263008411
CLDN4neg	ME3	GSE189357	TD2	1207	329	10.413271678380049	0.627435783879539	35.6255178127589	4.8850402090889	4.38846473741312
CLDN4neg	ME3	GSE189357	TD3	664	329	10.614125431403886	0.515484278717017	48.0421686746988	5.28632446512147	5.13199473145033
CLDN4neg	ME3	GSE189357	TD4	491	329	10.526106140647014	0.603606668935012	30.3462321792261	5.22185471891567	4.99957591653768
CLDN4neg	ME3	GSE189357	TD5	1736	329	10.484527781378743	0.579432884323078	36.8663594470046	5.49348281263002	4.77579030557104
CLDN4neg	ME3	GSE189357	TD6	1211	329	10.477654601136095	0.376930770085565	63.5012386457473	4.25844440706981	4.14614078627995
CLDN4neg	ME3	GSE189357	TD7	849	329	10.106463494169997	0.527801539777588	36.6313309776207	4.81072544699221	3.99044778851082
CLDN4neg	ME3	GSE189357	TD8	1019	329	10.30459520228548	0.46756007989176	45.3385672227674	4.53781548157773	4.31843616793159
CLDN4neg	ME3	GSE189357	TD9	4889	329	10.471167818493198	0.24725431059011	78.5641235426468	4.23499096931111	3.81732732378746
CLDN4neg	ME4	GSE123902	LX255B	228	164	10.796542760390302	0.407359752959341	35.0877192982456	3.80232618752314	3.13074210054713
CLDN4neg	ME4	GSE123902	LX653	145	164	10.892436181997102	0.125	71.7241379310345	4.19058257970432	4.12731788826093
CLDN4neg	ME4	GSE123902	LX661	117	164	11.041951393138296	0.816031537450723	58.974358974359	4.37926445275215	3.76599166931212
CLDN4neg	ME4	GSE123902	LX666	786	164	11.142751296172008	0.134498480243161	67.175572519084	3.69177140088097	2.84643811135261
CLDN4neg	ME4	GSE123902	LX675	618	164	11.326986558489303	0.388937409024745	31.3915857605178	4.72803377054024	4.17170794753075
CLDN4neg	ME4	GSE123902	LX676	147	164	11.186734363313056	0.649227703039362	42.1768707482993	4.52243871913172	3.77934300252489
CLDN4neg	ME4	GSE123902	LX679	497	164	11.072956208693506	0.309866137828458	43.2595573440644	4.10866442052731	3.77894972433892
CLDN4neg	ME4	GSE123902	LX680	258	164	11.372938796121517	0.365568544102019	73.2558139534884	3.94410189804447	3.87353492322282
CLDN4neg	ME4	GSE123902	LX681	1207	164	11.1435346853648	0.052760736196319	63.2974316487158	3.54260645192572	3.52674757339171
CLDN4neg	ME4	GSE123902	LX682	421	164	11.261383597877268	0.625122189638319	18.7648456057007	5.54683579639357	4.03060113968979
CLDN4neg	ME4	GSE123902	LX684	173	164	10.936860505269314	0.243386243386243	72.8323699421965	4.49264859361721	4.22705743693152
CLDN4neg	ME4	GSE123902	LX699	46	164	11.225484446911489	0.847248221639835	15.2173913043478	4.74661340931235	4.04587315875025
CLDN4neg	ME4	GSE123902	LX701	90	164	11.012752627697017	0.408629441624365	11.1111111111111	1.79378702935851	1.2881826669792
CLDN4neg	ME4	GSE131907	BRONCHO_11	203	164	10.913330072843612	0.254562617998741	80.7881773399015	4.3895269460006	3.80091436030115
CLDN4neg	ME4	GSE131907	BRONCHO_58	460	164	10.900828437188293	0.549591183789549	72.1739130434783	4.20857120490724	3.31772622423494
CLDN4neg	ME4	GSE131907	EBUS_06	1186	164	11.076688461629292	0.26530612244898	71.1635750421585	3.22019978480028	4.11454705396714
CLDN4neg	ME4	GSE131907	EBUS_10	367	164	11.076890913198104	0.297433903576983	84.4686648501362	3.95505926651064	3.27702392282469
CLDN4neg	ME4	GSE131907	EBUS_12	257	164	11.378860320065467	0.10529695024077	88.3268482490272	4.88010454177949	3.7509248019398
CLDN4neg	ME4	GSE131907	EBUS_13	376	164	11.15201367807427	0.323943661971831	0.265957446808511	3.8936943212106	3.74425357182411
CLDN4neg	ME4	GSE131907	EBUS_15	256	164	11.007417751102585	0.433484162895928	47.265625	4.20150891922362	3.72056286365153
CLDN4neg	ME4	GSE131907	EBUS_19	217	164	11.039892703334939	0.675662878787879	94.0092165898618	4.53889854954125	4.02997709367261
CLDN4neg	ME4	GSE131907	EBUS_28	4640	164	11.1128157882735	0.0447703589347742	96.3362068965517	3.70776260674061	3.34625939365506
CLDN4neg	ME4	GSE131907	EBUS_49	114	164	10.917390214686808	0.634366197183099	49.1228070175439	3.02064886382461	3.70470569258273
CLDN4neg	ME4	GSE131907	EBUS_51	1285	164	11.186224338264655	0.349007633587786	85.3696498054475	4.19246025631456	3.56755551379343
CLDN4neg	ME4	GSE131907	NS_02	181	164	11.075942534326352	0.422395157803718	58.5635359116022	3.61872671393463	3.19011678038467
CLDN4neg	ME4	GSE131907	NS_03	2713	164	11.13140700851855	0.048494983277592	93.1441208993734	3.51068985617224	3.39065229947677
CLDN4neg	ME4	GSE131907	NS_04	1229	164	11.173696788194816	0.0688025210084034	89.3409275834011	3.83907948931277	3.58204510644082
CLDN4neg	ME4	GSE131907	NS_06	83	164	11.142236148264404	0.357943925233645	60.2409638554217	3.94837406277152	3.08118895403446
CLDN4neg	ME4	GSE131907	NS_07	5108	164	11.194711140075567	0.0289703315881326	90.407204385278	3.04178034543544	3.46529885524548
CLDN4neg	ME4	GSE131907	NS_12	2811	164	11.168781379351095	0.00691389063482087	86.3393810032017	3.4520646512916	3.59052907621489
CLDN4neg	ME4	GSE131907	NS_13	1352	164	11.12216184864415	0.367389060887513	72.4112426035503	4.04648452302508	3.83656000976557
CLDN4neg	ME4	GSE131907	NS_16	79	164	11.190139465082213	0.292331055429005	11.3924050632911	4.43435684058256	3.60663733993916
CLDN4neg	ME4	GSE131907	NS_17	1112	164	11.202819101243307	0.170195101701951	88.2194244604317	3.38847973232706	3.34844371077585
CLDN4neg	ME4	GSE131907	NS_19	755	164	11.200906504266921	0.112121212121212	67.1523178807947	4.65883777800393	3.95705270187953
CLDN4neg	ME4	GSE205335	P0031	319	164	11.351298705520621	0.594897324206596	59.2476489028213	4.45301900629297	4.4369426652877
CLDN4neg	ME4	GSE205335	P1006	1282	164	11.142066646247546	0.492282430213465	74.1809672386895	3.54939292364354	4.24492012038488
CLDN4neg	ME4	GSE205335	P1015	291	164	11.031280057886043	0.39581589958159	41.5807560137457	4.27834618582455	3.81567419796518
CLDN4neg	ME4	GSE205335	P1016	5336	164	11.405286004608016	0.110196418255344	82.6461769115442	3.72670906949376	4.76131103925673
CLDN4neg	ME4	GSE205335	P1017	2186	164	11.250288595239008	0.378231726779445	64.3183897529735	5.23846543701638	4.60235881079795
CLDN4neg	ME4	GSE205335	P1018	1180	164	11.376491317248345	0.506263670709883	67.0338983050847	5.63799249851343	4.55454820000085
CLDN4neg	ME4	GSE205335	P1025	980	164	11.23627450591457	0.104746317512275	92.8571428571429	3.61948482523038	3.77858050687387
CLDN4neg	ME4	GSE205335	P1027	1318	164	11.339873452969163	0.569347826086957	78.0728376327769	5.6110902938944	4.58030820756587
CLDN4neg	ME4	GSE205335	P1030	603	164	11.172326138234173	0.16260162601626	61.6915422885572	4.63445893637317	4.41021893576493
CLDN4neg	ME4	GSE205335	P1037	3671	164	10.969165509314491	0.122616897451335	86.0528466357941	1.92859363174001	1.90252293606199
CLDN4neg	ME4	GSE205335	P1056	2386	164	11.067074272274091	0.265334117185969	49.7066219614417	2.88438750262855	2.91615579995957
CLDN4neg	ME4	GSE205335	P1062	188	164	11.445898655566513	0.63264638534511	45.2127659574468	5.73966348973532	4.91196225152597
CLDN4neg	ME4	GSE205335	P1063	131	164	11.414612289159395	0.731673260414243	35.1145038167939	5.5927694456658	4.62305649972366
