source	target	weight	confidence
SMAD3	MYC	-1.0	A
TP53	PTPN13	1.0	A
CREB1	IL6	1.0	A
NR1H4	NR0B2	1.0	A
EGR1	ACE	1.0	A
TP53	BCL2L1	-1.0	A
TP53	MKI67	-1.0	A
TP53	BIRC5	-1.0	A
MEF2A	SLC2A4	1.0	A
WT1	PODXL	1.0	A
ETS1	ECE1	1.0	A
ESR1	FOS	1.0	A
PPARA	PCK1	1.0	A
JUN	NGF	1.0	A
JUN	FAS	1.0	A
SOX10	MBP	1.0	A
SOX10	GJB1	-1.0	A
JUN	FOS	1.0	A
RBPJ	HEY2	1.0	A
SP1	CHRNB4	1.0	A
SP3	CTSL	1.0	A
HIF1A	PFKFB3	1.0	A
EGR1	FASLG	1.0	A
CEBPB	IL5	1.0	A
RELA	CCL20	1.0	A
HNF4A	CYP2D6	1.0	A
CEBPA	CSF3R	1.0	A
ESR1	NCOA3	1.0	A
FOXO4	BCL6	1.0	A
REST	BDNF	-1.0	A
SP3	AGTR1	1.0	A
EGR1	PTEN	1.0	A
POU2F1	IL2	1.0	A
POU2F1	IL4	1.0	A
PPARA	FADS2	1.0	A
TP53	KLK3	-1.0	A
MITF	ACP5	1.0	A
TP53	MMP2	1.0	A
BMAL1	CRY2	1.0	A
CLOCK	CRY1	1.0	A
CLOCK	CRY2	1.0	A
CLOCK	PER2	1.0	A
SP1	CDKN2B	1.0	A
SP1	BSG	1.0	A
TP53	HNF4A	-1.0	A
SPI1	DAB2	1.0	A
PDX1	GCK	1.0	A
ETS1	MMP1	1.0	A
CREB1	NR4A3	1.0	A
EGR1	EGFR	1.0	A
SPI1	VAV1	1.0	A
USF1	APOC3	1.0	A
SP1	IER3	1.0	A
TP53	IER3	1.0	A
ESR1	FBLN1	1.0	A
SP1	ABCC3	1.0	A
IRF7	IFNB1	1.0	A
CREB1	CYP19A1	1.0	A
NR2F1	CYP19A1	-1.0	A
STAT3	BCL2L1	1.0	A
TP53	SIAH1	1.0	A
SP1	TYMS	1.0	A
USF1	ABCA1	1.0	A
USF2	ABCA1	1.0	A
CREB1	CYP11A1	1.0	A
HNF4A	G6PC1	1.0	A
TP53	CTSD	1.0	A
SP1	CYP27A1	1.0	A
HNF4A	CYP27A1	1.0	A
SP3	CYP27A1	1.0	A
PPARA	CD36	1.0	A
PPARG	MMP1	-1.0	A
EGR1	DMRT1	1.0	A
PPARG	GK	1.0	A
SP1	UBC	1.0	A
STAT1	IRF7	1.0	A
E2F3	CDKN2A	1.0	A
CREB1	NR4A2	1.0	A
ATF2	PTGS2	1.0	A
SREBF1	ACACA	1.0	A
CREB1	IFNG	1.0	A
SP1	MET	1.0	A
FOS	STAR	1.0	A
SNAI2	CDH1	-1.0	A
SP1	ITGAX	1.0	A
EGR1	JUN	1.0	A
MAF	IL4	1.0	A
ATF4	ASNS	1.0	A
VDR	EGFR	-1.0	A
USF2	PTGS2	1.0	A
ETS1	FASLG	1.0	A
GATA3	IFNG	1.0	A
TP53	DDB2	1.0	A
PPARG	MYC	-1.0	A
ESR1	CYP19A1	1.0	A
TP53	IRF5	1.0	A
NR2F2	HNF4A	-1.0	A
HNF4A	PPARA	1.0	A
PPARA	NFKBIA	1.0	A
E2F1	TP73	1.0	A
ETS1	FLI1	1.0	A
CEBPB	CYP19A1	-1.0	A
CEBPD	CYP19A1	-1.0	A
NFKB1	IFNB1	1.0	A
RELA	IFNB1	1.0	A
EGR1	PPARG	-1.0	A
MYC	PRDX3	1.0	A
PPARG	DBI	1.0	A
RELA	IL2	1.0	A
LEF1	DCT	1.0	A
CEBPA	SPI1	1.0	A
CEBPE	SPI1	-1.0	A
RARA	CEBPE	1.0	A
SP1	BCL2	1.0	A
ETS1	MMP3	1.0	A
NFKB1	CXCL8	1.0	A
LEF1	EDA	1.0	A
ETS1	MMP2	1.0	A
USF1	TERT	1.0	A
ESR1	OXT	-1.0	A
FOXO3	GADD45A	1.0	A
FOXO4	GADD45A	1.0	A
PAX5	PRDM1	-1.0	A
MEF2D	JUN	1.0	A
SP1	PNOC	1.0	A
AR	AKT1	1.0	A
E2F3	E2F1	1.0	A
E2F1	E2F3	1.0	A
JUN	GJA1	1.0	A
PBX2	UGT2B17	-1.0	A
SP1	KDR	-1.0	A
JUN	DDIT3	1.0	A
CEBPA	HP	1.0	A
E2F1	CDKN2C	1.0	A
SP1	CDKN2C	1.0	A
SP1	MUC5AC	1.0	A
SREBF2	SQLE	1.0	A
MITF	BCL2	1.0	A
USF2	PKLR	1.0	A
TP53	CASP6	1.0	A
SP1	MMP14	-1.0	A
EGR1	APOA1	1.0	A
FOXA2	APOA1	1.0	A
CREB1	CPT1A	1.0	A
E2F1	PPARG	1.0	A
E2F4	PPARG	-1.0	A
ATF2	NR4A2	1.0	A
NR1I3	UGT1A1	1.0	A
SPI1	FCGR1A	1.0	A
ETS1	ATP2A3	1.0	A
ESR1	TERT	1.0	A
SP1	CDKN2A	1.0	A
CREB1	FOS	1.0	A
ESR1	CAV1	-1.0	A
POU2F1	VCAM1	-1.0	A
PITX1	FSHB	1.0	A
STAT3	CCND1	1.0	A
MAFG	NQO1	1.0	A
MAFK	NQO1	1.0	A
HIF1A	CA9	1.0	A
TP53	ATF3	1.0	A
ESR1	CRH	-1.0	A
TP53	SLC6A6	-1.0	A
BCL6	PRDM1	-1.0	A
VDR	CYP3A4	1.0	A
TFAP2A	SP1	1.0	A
CEBPA	HAMP	1.0	A
GATA1	HBB	1.0	A
NFKB1	NOD2	1.0	A
STAT1	CASP4	1.0	A
SP3	LORICRIN	-1.0	A
SP1	CD14	1.0	A
HIF1A	LEP	1.0	A
NFKB1	IRF4	1.0	A
STAT1	JAK2	1.0	A
PITX1	PRL	1.0	A
TFAP2A	SLC19A1	1.0	A
EGR1	LDLR	1.0	A
USF1	SERPINE1	1.0	A
TP53	XPC	1.0	A
LEF1	RAG2	1.0	A
FOXO3	TNFSF10	1.0	A
FOXO1	TNFSF10	1.0	A
HIF1A	BHLHE41	1.0	A
BACH1	HMOX1	-1.0	A
FLI1	GP6	1.0	A
GATA1	GP6	1.0	A
REL	IER3	1.0	A
MYC	IER3	-1.0	A
NFKB1	IER3	1.0	A
RELA	IER3	1.0	A
SP1	TAF7	1.0	A
E2F4	TERT	-1.0	A
MAFA	INS	1.0	A
HIF1A	NT5E	1.0	A
TP53	FDXR	1.0	A
ESR1	GRIN2D	1.0	A
STAT4	PRF1	1.0	A
TP53	MUC2	1.0	A
SP1	ADIPOQ	1.0	A
MYC	BBC3	1.0	A
STAT1	CCL2	1.0	A
JUN	SERPINE1	1.0	A
POU2F1	CCND1	1.0	A
CLOCK	BHLHE40	1.0	A
ATF1	CIITA	1.0	A
STAT3	BIRC5	1.0	A
BMAL1	BHLHE40	1.0	A
CLOCK	BHLHE41	1.0	A
SOX9	COL9A1	1.0	A
TP53	BID	1.0	A
TP53	PTTG1	-1.0	A
SP1	PTTG1	1.0	A
STAT1	CXCL9	1.0	A
CDX2	CDH17	1.0	A
EGR1	RET	1.0	A
REL	SELE	1.0	A
E2F2	CDC6	1.0	A
E2F3	CDC6	1.0	A
E2F1	CDC6	1.0	A
REL	BIRC3	1.0	A
IRF1	IL12B	-1.0	A
HES1	DBF4	1.0	A
NFKB1	IL1RN	1.0	A
ESR1	SP3	1.0	A
SMAD4	CDKN2B	1.0	A
FOS	CSF2	1.0	A
E2F1	MYCN	1.0	A
E2F2	MYCN	1.0	A
E2F3	MYCN	1.0	A
TP53	VCAN	1.0	A
ETS1	TFRC	-1.0	A
JUN	PGR	-1.0	A
MITF	SNAI2	1.0	A
NFKB1	CR2	1.0	A
ETS2	PSEN1	1.0	A
FOS	PGR	1.0	A
LEF1	CDX1	1.0	A
E2F4	STMN1	1.0	A
MYC	ID2	1.0	A
TP53	SFN	1.0	A
NFATC2	CDK4	-1.0	A
EGR1	CHGA	1.0	A
SP1	RPS3A	1.0	A
SP3	SLC9A3	1.0	A
SP1	TBXA2R	1.0	A
E2F1	PCNA	1.0	A
NFKB1	EGFR	1.0	A
ETS1	CSF2	1.0	A
IRF1	IL4	1.0	A
YY1	DEK	1.0	A
HES1	PTGDS	-1.0	A
HOXA10	IGFBP1	1.0	A
CEBPA	CDKN1A	1.0	A
TP53	MGMT	-1.0	A
PPARG	RETN	-1.0	A
ZEB2	CDH1	-1.0	A
HNF4A	CYP3A4	1.0	A
IRF1	IL12A	1.0	A
CEBPA	LTF	1.0	A
E2F1	ATM	1.0	A
MAZ	MMP1	1.0	A
CREB1	STAR	1.0	A
SP1	CAT	1.0	A
CEBPA	CYP3A4	1.0	A
PITX2	FSHB	1.0	A
SMAD4	FSHB	1.0	A
CDX2	MUC2	1.0	A
EGR1	IL2	1.0	A
NFATC1	IL2	1.0	A
EGR1	ABCA2	1.0	A
MAX	ODC1	1.0	A
MXD1	ODC1	1.0	A
GATA1	HBG1	-1.0	A
FOS	MYC	1.0	A
CEBPB	IL3	1.0	A
RELA	CD86	1.0	A
YY1	IFNB1	-1.0	A
TLX1	ALDH1A1	-1.0	A
KLF6	NOS2	1.0	A
HNF4A	MYC	1.0	A
TP53	BRCA2	-1.0	A
RELA	CCL5	1.0	A
TP53	THBS1	1.0	A
ETS1	PF4	1.0	A
GATA1	PF4	1.0	A
E2F1	CCND3	1.0	A
ETS1	NRP1	1.0	A
SP3	CA9	1.0	A
JUN	FASLG	1.0	A
POU2F3	SPRR2A	1.0	A
JUN	IFNG	1.0	A
ETS2	PTHLH	1.0	A
E2F1	CDK1	1.0	A
ESR1	NCOA1	1.0	A
ETS2	BRCA1	-1.0	A
EGR1	COL2A1	-1.0	A
TP63	SFN	1.0	A
MYOD1	ACACB	1.0	A
STAT1	S100A10	1.0	A
ETS2	CSF2	1.0	A
AR	GTF2F1	1.0	A
POU2F1	SPP1	1.0	A
ESR1	CCN5	1.0	A
NR0B1	NR1H4	-1.0	A
NFE2L2	TXN	1.0	A
CEBPB	INSR	1.0	A
SP1	INSR	1.0	A
FOS	CCL2	1.0	A
TP53	NME1	1.0	A
EGR1	CD44	1.0	A
TP53	E2F1	-1.0	A
E2F1	TP53	1.0	A
IRF4	CD68	-1.0	A
SPI1	CD68	-1.0	A
IRF8	CD68	-1.0	A
EHF	SPRR1B	1.0	A
SP1	UGDH	1.0	A
SP1	WT1	1.0	A
RELA	CXCR4	1.0	A
TP53	ARID3A	1.0	A
SP3	DNASE2	1.0	A
PPARA	APOA5	1.0	A
RARA	CYP26A1	1.0	A
NR5A1	AMHR2	1.0	A
ESR1	CDH1	1.0	A
IRF1	CDK2	-1.0	A
AR	IGHG1	1.0	A
ETS1	CDKN1A	1.0	A
ESR1	CAD	1.0	A
RELA	ELF3	1.0	A
NFKB1	ELF3	1.0	A
ELK1	PSEN1	1.0	A
ESR1	MDM2	1.0	A
ETS2	MDM2	1.0	A
ESR1	TP53	-1.0	A
TP53	ESR1	1.0	A
RUNX2	IBSP	1.0	A
SP1	FGL2	1.0	A
TP53	EGR1	1.0	A
EGR1	TP53	1.0	A
NFKB1	IFNG	1.0	A
PPARG	SCARB1	1.0	A
SREBF1	ACACB	1.0	A
TP53	PRKAB1	1.0	A
HNF4A	NR1I2	1.0	A
PPARG	SLC2A4	-1.0	A
NFKB1	MYC	1.0	A
DNMT1	ESR1	-1.0	A
SP1	CYP1B1	1.0	A
SP1	STARD3	1.0	A
NR1H4	UGT2B4	-1.0	A
SP1	PTH	1.0	A
HSF2	HSPA4	1.0	A
TFAP2A	PLAUR	1.0	A
SP1	ATP2A2	1.0	A
MITF	MLANA	1.0	A
FOXO1	PDK4	1.0	A
IRF1	OGN	1.0	A
NFKB2	BCL2	1.0	A
ATF2	IFNG	1.0	A
PPARG	RARB	1.0	A
TFAP2A	ETS1	1.0	A
ETS1	TFAP2A	1.0	A
CEBPB	IL10	1.0	A
MYC	JUN	1.0	A
JUN	MYC	1.0	A
KLF4	GPA33	1.0	A
ETV4	MUC4	1.0	A
USF2	IGF2R	1.0	A
RELA	S100A6	1.0	A
TP53	MAD1L1	-1.0	A
ATF3	ASNS	1.0	A
PPARA	APOA1	1.0	A
EGR1	AR	-1.0	A
TP53	DUSP1	1.0	A
INSM1	NEUROD1	1.0	A
PGR	HLTF	1.0	A
ESR1	EGFR	1.0	A
E2F6	BRCA1	-1.0	A
E2F6	RBBP4	-1.0	A
HNF4A	F2	1.0	A
SP3	F2	1.0	A
FOXO3	BCL2L11	1.0	A
CEBPA	PTGS2	1.0	A
USF1	CYP19A1	-1.0	A
USF2	CYP19A1	-1.0	A
USF1	CD2	1.0	A
TP53	IFI16	1.0	A
RUNX1	ITGAX	1.0	A
MYC	CCNA2	1.0	A
CREB1	HLA-DOB	1.0	A
POU2F2	HLA-DOB	1.0	A
CEBPA	TF	1.0	A
USF2	TERT	1.0	A
TP53	DUSP5	1.0	A
REST	GLRA1	1.0	A
HNF1A	UGT1A6	1.0	A
NR4A1	E2F1	1.0	A
CEBPA	ELANE	1.0	A
ATF6	XBP1	1.0	A
JUN	KRT16	1.0	A
SP1	KRT16	1.0	A
JUN	PLAT	1.0	A
CREB1	NPY	1.0	A
RFX5	COL1A2	-1.0	A
CEBPA	BCL2	1.0	A
NR2F1	LHCGR	-1.0	A
SP1	F2R	1.0	A
FOS	NR3C1	-1.0	A
WT1	PDGFA	-1.0	A
CREB1	VIP	1.0	A
JUN	FOSL1	1.0	A
JUND	FOSL1	1.0	A
CEBPA	AFP	1.0	A
STAT5A	BCL2	1.0	A
TBP	MYC	1.0	A
HIF1A	PTGS2	1.0	A
ETS2	ANPEP	1.0	A
SP1	DCK	1.0	A
TFAP2A	EGFR	1.0	A
CREB1	HMOX1	1.0	A
PPARA	PANK1	1.0	A
SOX10	RET	1.0	A
JUN	MAT2A	1.0	A
GATA4	NOS3	1.0	A
SP3	NOS3	1.0	A
GLI1	BCL2	1.0	A
SP1	TNFRSF10B	1.0	A
RUNX1	PRKCB	1.0	A
SP1	CTSL	1.0	A
FOS	NOS2	1.0	A
NFKB1	NOS3	1.0	A
RELA	NOS3	1.0	A
NFKB1	AR	-1.0	A
EGR1	PSEN2	-1.0	A
LEF1	ELANE	1.0	A
STAT1	FAS	1.0	A
HOXD3	ITGA5	1.0	A
FLI1	TERT	1.0	A
HIF1A	GCK	1.0	A
TP53	KAT2B	1.0	A
ESR1	SERPINB9	1.0	A
TP53	TNFRSF10C	1.0	A
ESR2	TGFA	1.0	A
NFIC	SMUG1	1.0	A
USF1	PIGR	1.0	A
SP3	MYCN	1.0	A
NR5A1	CYP11B2	-1.0	A
TP53	ADA	1.0	A
STAT4	IL2RA	1.0	A
AR	NCOA2	-1.0	A
EGR1	GDF15	1.0	A
PGR	VEGFA	-1.0	A
USF1	CTSB	1.0	A
USF2	CTSB	1.0	A
REL	IL1B	1.0	A
PPARG	PLIN2	1.0	A
NR3C1	NR1I3	1.0	A
E2F1	BBC3	1.0	A
NFIC	CYP17A1	1.0	A
ESR1	JUN	1.0	A
FOS	CXCL8	1.0	A
FOS	IL1B	1.0	A
JUND	NOS2	1.0	A
STAT3	PTGS2	1.0	A
NFKB1	IL4	1.0	A
RELA	IL4	1.0	A
TP53	CASP10	1.0	A
GATA2	GATA1	1.0	A
STAT5A	PIM1	1.0	A
EGR2	IGF2	1.0	A
TFAP2A	BACE1	1.0	A
SP1	APP	1.0	A
PPARG	NR1H3	1.0	A
SP1	ALOX15B	1.0	A
CEBPA	SPP1	1.0	A
TP53	PML	1.0	A
EGR1	PTGES	1.0	A
ESR1	MYC	1.0	A
CEBPD	C3	1.0	A
SP1	KLK3	1.0	A
HIF1A	NR4A1	1.0	A
MYB	ELANE	1.0	A
ETS1	TNC	1.0	A
IRF1	TAP1	1.0	A
MITF	FOS	1.0	A
RBPJ	HEY1	1.0	A
HNF4A	EPO	1.0	A
SMAD3	EPO	1.0	A
SP1	EPO	1.0	A
MITF	TRPM1	1.0	A
SP1	PCK1	1.0	A
ATF4	VEGFA	1.0	A
PPARG	SAT1	1.0	A
LEF1	CLDN2	1.0	A
CREB1	ETV3	1.0	A
USF1	TGFB1	1.0	A
USF2	TGFB1	1.0	A
STAT3	TRH	1.0	A
MYC	MYBL2	1.0	A
MYBL2	MYC	1.0	A
CEBPB	ALB	1.0	A
SP1	NR3C1	1.0	A
ESR1	ABCG2	1.0	A
SPI1	TGFBR2	1.0	A
ETV4	TGFBR2	1.0	A
MITF	BEST1	1.0	A
HNF1A	APOH	1.0	A
ETV4	WT1	1.0	A
GATA4	CYP17A1	1.0	A
GATA6	CYP17A1	1.0	A
SP1	CYP17A1	1.0	A
JUN	SPP1	1.0	A
TFAP4	MDM2	-1.0	A
RARA	CXCR5	1.0	A
SREBF1	LDLR	1.0	A
SMAD3	TNC	1.0	A
SMAD4	TNC	1.0	A
ZNF148	MMP3	1.0	A
RELA	GSTP1	1.0	A
TP53	PLK1	-1.0	A
SP1	TGFA	1.0	A
NR4A1	CYP17A1	1.0	A
CREM	CCNA2	-1.0	A
SP1	IVL	1.0	A
TP53	TP53AIP1	1.0	A
EPAS1	SERPINE1	1.0	A
JUND	PLAUR	1.0	A
ESR1	BMP6	1.0	A
PPARG	CDKN1A	1.0	A
TP53	CHEK2	-1.0	A
MYB	NR3C1	1.0	A
CEBPB	ABCB1	1.0	A
ESR1	HOXA10	1.0	A
PAX6	GCK	1.0	A
HIF1A	TIMP1	1.0	A
TP53	HSP90AB1	-1.0	A
STAT1	CXCL8	-1.0	A
TP53	SLC2A1	-1.0	A
VDR	CDKN1B	1.0	A
PPARG	BCL2	1.0	A
SP1	CYP19A1	1.0	A
STAT3	CYP19A1	1.0	A
FOS	ACP5	1.0	A
FOS	NFATC1	1.0	A
NFKB1	IL2	1.0	A
GLI1	PTCH1	1.0	A
GLI2	PTCH1	1.0	A
ESR1	PELP1	1.0	A
MYC	EIF4E	1.0	A
LEF1	CD1D	-1.0	A
TP53	COP1	1.0	A
TP53	SIVA1	1.0	A
MYB	DHRS2	1.0	A
MYBL1	DHRS2	1.0	A
E2F4	PLK1	-1.0	A
SP3	CNMD	1.0	A
FOXO3	FBXO32	1.0	A
SP3	KDR	1.0	A
MYCN	NES	1.0	A
SP3	SCT	1.0	A
SP1	SCT	1.0	A
CEBPA	CPS1	1.0	A
ESR1	TAC3	1.0	A
SREBF1	NR0B2	1.0	A
GFI1	GFI1B	1.0	A
AR	SCAP	1.0	A
CTCF	IGF2	-1.0	A
CEBPA	NFYA	1.0	A
RELA	SIRT1	1.0	A
EPAS1	EGLN3	1.0	A
HIF1A	EGLN3	1.0	A
ESR1	MTA3	1.0	A
EGR3	NAB2	1.0	A
GLI2	GLI1	1.0	A
NRF1	FMR1	1.0	A
USF1	FMR1	1.0	A
HIF1A	CYGB	1.0	A
TP53	S100B	1.0	A
STAT3	IL21	1.0	A
NFATC2	IL2	1.0	A
ETS1	NOS3	1.0	A
USF2	THBS1	1.0	A
USF1	PF4	1.0	A
USF2	PF4	1.0	A
FOS	IL12B	1.0	A
PPARA	ANGPTL4	1.0	A
PPARD	ANGPTL4	1.0	A
PPARG	ANGPTL4	1.0	A
EPAS1	FLT1	1.0	A
HIF1A	FLT1	1.0	A
STAT1	JUN	1.0	A
ETS1	SOCS1	-1.0	A
STAT6	SOCS1	1.0	A
JUN	F3	1.0	A
PROX1	CYP7A1	-1.0	A
NR4A1	HSD3B2	1.0	A
MYC	CDK4	1.0	A
USF1	CDK4	1.0	A
ESR1	CXCL8	-1.0	A
TP53	EZH2	-1.0	A
E2F3	TP73	1.0	A
JUN	MMP2	1.0	A
ESR2	SERPINE1	-1.0	A
ESR1	SERPINE1	1.0	A
JUN	GNRHR	1.0	A
STAT3	ETV6	1.0	A
HIF1A	ITGB2	1.0	A
JUN	REN	1.0	A
SMAD3	BAMBI	1.0	A
SMAD4	BAMBI	1.0	A
IRF1	TNFSF10	1.0	A
USF1	HMOX1	1.0	A
USF2	HMOX1	1.0	A
EGR1	FGF2	1.0	A
SP1	PDGFC	1.0	A
EGR1	PDGFC	1.0	A
ETS1	PLAU	1.0	A
HIF1A	ID2	1.0	A
SP1	BRCA1	1.0	A
SP1	NKX2-1	1.0	A
HIF1A	RORA	1.0	A
JUN	MYB	1.0	A
JUND	MYB	1.0	A
LHX3	FSHB	1.0	A
E2F1	BIRC5	1.0	A
TP53	AIFM2	1.0	A
TBP	CDKN1A	1.0	A
FLI1	IGFBP3	-1.0	A
GATA1	GFI1B	1.0	A
PGR	CCND1	1.0	A
MYC	WT1	1.0	A
WT1	MYC	-1.0	A
TP53	TNFRSF10A	1.0	A
YY1	HSD3B2	1.0	A
NR1H2	ABCA1	1.0	A
NR1H2	ABCG1	1.0	A
ELK1	TLR9	1.0	A
ETS1	GRPR	1.0	A
SPI1	CTSK	1.0	A
FOXO3	SOD2	1.0	A
FOS	NPPA	-1.0	A
HIF1A	NPM1	1.0	A
BMAL1	NR1D1	1.0	A
NR1D1	BMAL1	-1.0	A
HIF1A	FECH	1.0	A
FOSL1	MMP9	1.0	A
REST	OPRM1	-1.0	A
FOS	CREM	1.0	A
CREM	FOS	-1.0	A
AR	ZBTB16	1.0	A
ESR1	TSC22D3	-1.0	A
SP1	GCLC	1.0	A
ESR1	CRHBP	1.0	A
SREBF2	ABCA1	-1.0	A
GLI2	FOXE1	1.0	A
CDX2	UGT1A8	1.0	A
HNF1A	UGT1A8	1.0	A
MYC	CFLAR	-1.0	A
IRF8	NF1	1.0	A
TP53	SH2D1A	1.0	A
EGR1	SYN1	1.0	A
CEBPB	ASNS	-1.0	A
NR4A1	MDM2	-1.0	A
CREB1	G6PC1	1.0	A
E2F4	CCNA2	1.0	A
STAT1	OPRM1	1.0	A
SP1	NQO2	1.0	A
TP53	CCNA1	1.0	A
SP1	MUC4	1.0	A
SP1	SREBF1	1.0	A
E2F1	ISYNA1	1.0	A
NFKB1	IL10	1.0	A
FOXP3	IL2RA	1.0	A
FLI1	MPL	1.0	A
ETS1	GP9	1.0	A
ETS1	MPL	1.0	A
HES1	E2F1	-1.0	A
ETS1	CHUK	1.0	A
HNF4A	UGT1A9	1.0	A
HIF1A	PFKFB4	1.0	A
JUN	STMN1	1.0	A
GATA3	ZEB1	1.0	A
IRF8	IL12A	1.0	A
TP53	BAK1	1.0	A
RELA	MICA	1.0	A
WT1	NPHS1	1.0	A
BCL6	CCND2	-1.0	A
FOXO3	CCND2	-1.0	A
FOXO3	BCL6	1.0	A
JUN	SPRR1A	1.0	A
IRF1	TP53	1.0	A
FOS	FOSL1	1.0	A
FOXL2	CYP19A1	1.0	A
GLI2	BCL2	1.0	A
STAT5A	IFNG	1.0	A
MYC	NME2	1.0	A
NME2	MYC	1.0	A
ELK1	SRF	1.0	A
SP1	CAV1	1.0	A
RELA	CCL11	1.0	A
ESR1	TFF1	1.0	A
SP3	TFF1	1.0	A
POU5F1	SOX2	1.0	A
IRF1	DST	-1.0	A
FOS	SMAD7	1.0	A
JUN	SMAD7	1.0	A
ETS1	CCND1	1.0	A
TP53	PMAIP1	1.0	A
TP53	NLRC4	1.0	A
JUN	IVL	1.0	A
MYC	NPM1	1.0	A
ETS1	HMOX1	1.0	A
E2F1	TP53BP2	1.0	A
JUN	RELB	1.0	A
VDR	CYP24A1	1.0	A
FOXO3	SIRT1	1.0	A
HIF1A	FURIN	1.0	A
FOXO1	CCND2	-1.0	A
NR5A1	HSD3B2	1.0	A
EGR1	RELA	-1.0	A
RELA	EGR1	-1.0	A
HIF1A	HSP90B1	1.0	A
MITF	CDKN2A	-1.0	A
STAT1	CSF1	1.0	A
SREBF1	HK2	1.0	A
PPARA	SERPINE1	1.0	A
ETS2	CGA	1.0	A
MYCN	MDM2	1.0	A
TP73	BBC3	1.0	A
SP1	HNF4A	1.0	A
CEBPB	SLC19A1	1.0	A
REST	TUBB3	-1.0	A
DDIT3	CXCL8	1.0	A
EGR1	HSD11B2	-1.0	A
NFKB1	HSD11B2	1.0	A
TP53	IGFBP3	1.0	A
CTCF	IRAK2	1.0	A
ATF3	GDF15	1.0	A
SP1	APOE	1.0	A
USF1	APOA5	1.0	A
ELK3	FOS	-1.0	A
FOSL1	CDKN2A	1.0	A
JUN	CYP19A1	-1.0	A
FOXO1	CNR1	-1.0	A
MBD1	SETDB1	-1.0	A
SP1	TIMP2	1.0	A
ESR1	MACROD1	1.0	A
SP1	MACROD1	1.0	A
ETS1	BMP4	1.0	A
SP3	KLK3	1.0	A
STAT5A	BCL6	-1.0	A
KLF2	NOS3	1.0	A
KLF2	THBD	1.0	A
RELA	CXCL2	1.0	A
NFKB1	EBI3	1.0	A
RELA	EBI3	1.0	A
E2F1	PPP1R13B	1.0	A
E2F3	TP53BP2	1.0	A
PPARG	NR1D1	1.0	A
TP73	TERT	-1.0	A
TP53	TRIAP1	1.0	A
E2F1	MT1G	1.0	A
EGR1	VEGFA	1.0	A
TFAP2B	PTGDS	1.0	A
ELK1	DDIT4	1.0	A
CEBPA	CES1	1.0	A
MYB	WT1	1.0	A
WT1	MYB	-1.0	A
RELA	NFKB2	1.0	A
HOXA5	PTN	1.0	A
FOS	PTGS2	1.0	A
E2F1	CCNE2	1.0	A
KLF11	INS	1.0	A
ATF4	TRIB3	1.0	A
DDIT3	TRIB3	1.0	A
IRF2	TAP1	1.0	A
MYC	HIF1A	-1.0	A
YY1	DNAJB4	1.0	A
EGR1	APEX1	1.0	A
HIF1A	LDHA	1.0	A
HIF1A	PGK1	1.0	A
CEBPB	SAA2	1.0	A
NFKB1	SAA2	1.0	A
RELA	SAA2	1.0	A
FOXM1	LAMA4	1.0	A
AR	FKBP5	1.0	A
FOXO4	BCL2L11	1.0	A
SP1	ITGA5	1.0	A
SP1	RARA	1.0	A
PPARA	FABP3	1.0	A
SP1	ATM	1.0	A
SRF	ACTB	1.0	A
SMAD3	EDN1	1.0	A
NKX2-5	GATA4	1.0	A
E2F4	CCNB1	1.0	A
NANOG	POU5F1	1.0	A
POU5F1	NANOG	1.0	A
SOX2	NANOG	1.0	A
SP1	CYP2F1	1.0	A
SP3	CYP2F1	1.0	A
USF2	PIGR	1.0	A
YY1	ERBB2	1.0	A
STAT3	PTPN13	1.0	A
SREBF1	IRS2	-1.0	A
SP1	PTHLH	1.0	A
SP1	RB1	1.0	A
MYB	MYC	1.0	A
SPI1	BCL6	-1.0	A
YY1	HSPA5	1.0	A
TP53	MCM7	-1.0	A
CREB1	FN1	1.0	A
EGR1	LTB	1.0	A
HNF4A	CYP2C9	1.0	A
HIF1A	ABCA1	1.0	A
SP3	ABCA1	-1.0	A
SP1	CCNA1	1.0	A
SP1	MYBL2	1.0	A
HNF4A	APOA4	1.0	A
PAX8	TSHR	-1.0	A
HIF1A	VHL	1.0	A
HNF4A	CYP2C8	1.0	A
ETS1	MMP9	1.0	A
TFAP2A	IGFBP5	1.0	A
TP53	COL18A1	1.0	A
STAT5A	PRF1	1.0	A
LEF1	MYCBP	1.0	A
MITF	HIF1A	1.0	A
VDR	CAMP	1.0	A
FOSL1	GCLC	-1.0	A
HIF1A	CCND1	1.0	A
STAT3	MYC	1.0	A
LHX4	GH1	1.0	A
STAT3	HIF1A	1.0	A
JUN	CYP2J2	1.0	A
ESR1	CYP1B1	1.0	A
ESR1	CYP1A1	-1.0	A
HSF1	HSPA1A	1.0	A
MYB	CTSG	1.0	A
SPI1	CTSG	1.0	A
AR	KLK2	1.0	A
MYB	SP3	1.0	A
ATF4	CEBPB	1.0	A
AR	KRT8	1.0	A
SMAD3	CCND2	1.0	A
ZNF267	MMP10	-1.0	A
ESR1	SOCS3	1.0	A
VDR	CDH1	1.0	A
EGR1	ATF3	1.0	A
FOXA1	TFF1	1.0	A
ESR1	NR5A2	1.0	A
HIF1A	MET	1.0	A
FOXO3	FOXO1	1.0	A
FOXO1	ANGPT2	1.0	A
FOXO1	NOS3	-1.0	A
