gene	MCF7_log2FC	T47D_log2FC	mean_log2FC	concordant	MCF7_WT_FPKM	MCF7_CLDN4KO_FPKM	T47D_WT_FPKM	T47D_CLDN4KO_FPKM
SFT2D2	-0.11873829845107875	0.0776884649212355	-0.020524916764921623	False	6.1015	5.54043	3.65967	3.91747
COQ3	0.25596238167521135	-0.2970450295099164	-0.020541323917352527	False	18.2776	22.02	20.0364	16.1219
TUBGCP6	0.24734293015591458	-0.28851640327325173	-0.020586736558668578	False	3.9472	4.87242	2.97288	2.25277
CTDP1	-0.001015785823465733	-0.040192224350482295	-0.020604005086974013	True	2.28199	2.27968	1.60058	1.52913
KBTBD6	-0.4061437087083599	0.3648724682205411	-0.020635620243909414	False	6.47605	4.64171	6.06389	8.09665
UGGT2	-0.06167464699061981	0.02026108630082959	-0.020706780344895107	False	11.679	11.1484	13.8342	14.044
UBR5	-0.020696244661187566	-0.020767931799250506	-0.020732088230219034	True	56.8103	55.9869	42.2826	41.664
CNPY3	-0.008288059904030108	-0.033196153301954495	-0.0207421066029923	True	24.4697	24.3238	15.0372	14.6724
BEST1	-0.18054145888350034	0.13893403379321617	-0.020803712545142086	False	8.49704	7.37992	5.45773	6.11055
ISOC1	-0.20728754455297058	0.16564412408263898	-0.020821710235165797	False	25.8411	22.2488	61.5405	69.1496
ECE2	0.2018566018271138	-0.2439006006379949	-0.021021999405440556	False	23.7234	27.4363	28.634	24.0247
RASSF3	0.062196768511504776	-0.10432045506414644	-0.021061843276320835	False	13.5593	14.2007	17.0283	15.7707
TERT	0.1635121211601604	-0.20569315703586094	-0.021090517937850273	False	2.07865	2.44812	0.462469	0.268139
CCNE1	-0.008789706282262156	-0.03349481487860546	-0.021142260580433808	True	9.95976	9.89319	8.02638	7.81923
GRHL2	0.20180122852013277	-0.24408667273315465	-0.02114272210651094	False	21.5979	24.9906	23.8892	20.0152
ZYG11A	0.0656285911832789	-0.10797705332388254	-0.021174231070301815	False	7.35546	7.74433	9.44046	8.68758
CENPH	0.10597574902243986	-0.1483500364694265	-0.021187143723493312	False	18.5862	20.0791	23.0426	20.6932
CPT2	0.07540366257811441	-0.11781768192275408	-0.02120700967231983	False	14.8939	15.7467	16.2993	14.9427
TCF3	0.23789083205626205	-0.28047695501302855	-0.02129306147838325	False	7.94184	9.54482	9.90014	7.97429
OVOL2	-0.21828623216727086	0.17564508577757412	-0.02132057319484837	False	5.75146	4.80346	6.2153	7.14946
PTPN6	-0.2642659973656221	0.22162364053607114	-0.021321178414775488	False	2.73604	2.11071	2.01677	2.51769
MUT	0.23575695420099063	-0.2784762884426845	-0.021359667120846942	False	15.0147	17.8577	18.6498	15.2005
POLM	0.2879201964654163	-0.330781365815337	-0.021430584674960368	False	4.65794	5.90766	5.67271	4.30551
EAPP	-0.15586534924210274	0.11287273676223458	-0.02149630623993408	False	59.2366	53.068	84.4246	91.3764
DEPDC1	-0.23545079692599327	0.192414001955656	-0.021518397485168636	False	32.0428	27.0672	32.6389	37.4383
SLC35F6	-0.1339176821900376	0.09075228790567824	-0.021582697142179683	False	12.2323	11.0593	5.34267	5.75447
GATAD2A	0.06826269620105693	-0.11145123656567907	-0.021594270182311068	False	15.3064	16.0965	10.4821	9.62848
PMS2	0.06067708070791729	-0.10402936235289467	-0.02167614082248869	False	5.97961	6.27942	4.9946	4.57756
ZNF451	-0.12498510181424416	0.08158682730564272	-0.02169913725430072	False	73.0482	66.9032	61.3929	65.023
GPR137	-0.28418371982824514	0.2406722931208846	-0.021755713353680275	False	11.9722	9.65285	10.2045	12.2386
SLC38A2	-0.08623091080102877	0.042690014559823984	-0.02177044812060239	False	132.593	124.842	90.4406	93.1868
CENPU	-0.18031997504588018	0.13676151284307375	-0.021779231101403215	False	29.9934	26.3519	69.6848	76.7133
LGALS8	-0.09322558195431527	0.04966259364614106	-0.021781494154087103	False	19.9459	18.6352	19.2782	19.9884
GPATCH8	0.20123387484370883	-0.24481438193299587	-0.02179025354464352	False	5.83987	6.86367	4.91239	3.98961
CD302	0.08639995791783246	-0.13013574475510725	-0.021867893418637395	False	4.98728	5.3568	8.62106	7.7912
DRAP1	0.035451308209843	-0.07930897428431828	-0.021928833037237642	False	106.648	109.326	120.464	113.967
MARVELD1	-0.20712366372746752	0.16314928989455765	-0.02198718691645493	False	5.0716	4.2596	3.18805	3.68948
TBC1D4	0.08874198061166412	-0.13275817976990817	-0.022008099579122024	False	4.93325	5.30967	4.09009	3.6426
LIN9	0.01819553927657892	-0.06227664593114765	-0.022040553327284364	False	12.2839	12.4525	15.4006	14.7077
ANGEL1	0.06674458791502129	-0.1109859441675661	-0.022120678126272407	False	8.56079	9.0135	7.56034	6.92649
NDUFB1	-0.059819110274664716	0.01556949740292105	-0.022124806435871832	False	160.859	154.285	255.304	258.085
SLC25A38	-0.22422591209761095	0.17987025725246789	-0.02217782742257153	False	24.7597	21.0517	16.8842	19.2589
CDR2	-0.03382754028347962	-0.01057830867677934	-0.02220292448012948	True	10.4694	10.2036	9.77543	9.69671
TMEM43	-0.044619473057126324	0.00010685486634307728	-0.022256309095391624	False	39.5753	38.3396	23.3017	23.3035
HS3ST5	-0.21393450630159455	0.16922226838098994	-0.022356118960302304	False	0.159847	0.0	3.98995	4.61096
HIST1H1E,HIST1H2BD	0.044870074574887335	-0.08969715119059816	-0.022413538307855415	False	153.288	158.162	205.138	192.712
DYNLRB1	-0.4577721055362689	0.412926116394899	-0.022422994570684945	False	156.696	113.82	204.822	273.028
SETMAR	0.09049799098219242	-0.1353909366104017	-0.022446472814104633	False	10.5188	11.2645	8.79114	7.91408
HECA	0.04393645212295913	-0.08890099727618332	-0.022482272576612096	False	9.60767	9.93569	11.4077	10.6662
ANXA4	0.02256082289080521	-0.06752798998556227	-0.02248358354737853	False	25.8957	26.3196	44.1318	42.068
HEATR5B	-0.08285418118825674	0.03774917777518083	-0.022552501706537956	False	13.9824	13.1462	15.5893	16.0291
TYMP	0.671925417137273	-0.7170347946668443	-0.022554688764785613	False	5.10599	8.72805	2.80806	1.31662
ZNF318	-0.14538239359929397	0.10018362630603692	-0.02259938364662853	False	5.23741	4.63949	2.98165	3.26797
GNS	-0.07931566577815169	0.034099982884841853	-0.022607841446654918	False	42.7156	40.3771	21.4393	21.976
NT5C3B	0.9770871503411307	-1.0223042342158732	-0.022608541937371274	False	14.2064	28.9336	22.8964	10.7649
CHTF18	0.2659468352024554	-0.3112235013053219	-0.022638333051433257	False	15.9159	19.3401	17.6171	14.0046
NDUFAB1	-0.06643286970355322	0.02108805992071701	-0.022672404891418106	False	535.201	511.07	597.527	606.34
OBFC1	0.30330761130056527	-0.34884051354342177	-0.02276645112142825	False	14.596	18.245	12.2167	9.37795
SDHAP3	-0.09870213731203199	0.053103298150252214	-0.02279941958088989	False	0.937703	0.809568	0.461772	0.51658
BCL2L12	0.19006102020830198	-0.23573038139573177	-0.022834680593714893	False	25.6341	29.3845	21.2601	17.9045
PMM2	-0.07767905867503708	0.031993105062436654	-0.02284297680630021	False	19.1186	18.064	13.3866	13.7092
POLA1	-0.12403382660213054	0.07822448649784908	-0.02290467005214073	False	22.782	20.8228	24.3114	25.7217
FAM86C1	0.022292174010045924	-0.06813782072037765	-0.022922823355165864	False	3.87999	3.95598	2.97927	2.7957
TMEM183A	0.08833608868750735	-0.13419837902626286	-0.022931145169377755	False	33.0036	35.1507	37.1282	33.7415
FLNA	-0.4013078726959469	0.3554101891087864	-0.022948841793580255	False	40.7587	30.6185	28.0876	36.2132
ZBTB43	-0.06297887943965767	0.01707802999532978	-0.022950424722163947	False	4.99515	4.73907	4.37373	4.43772
SNIP1	-0.05417686016093209	0.008219140047149565	-0.02297886005689126	False	7.68728	7.3671	7.57643	7.62543
ZNF768	0.12015519267225291	-0.1662190964618285	-0.023031951894787794	False	21.9529	23.9464	14.547	12.8551
ZNF682	-0.4572604452292364	0.41110297920243905	-0.02307873301339869	False	13.2946	9.41173	9.51777	12.9855
MYO5B	-0.11586038138866939	0.06965366824622994	-0.023103356571219723	False	10.4415	9.55858	6.08788	6.43848
RPL19	-0.02208033155612732	-0.024274343187815017	-0.02317733737197117	True	1334.23	1313.95	2307.67	2269.15
TRIM59	0.05387073181537179	-0.10026163776525546	-0.023195452974941834	False	9.88044	10.2944	12.6305	11.7154
NDUFB7	0.03813136793798477	-0.08457865019946108	-0.023223641130738153	False	205.81	211.349	289.955	273.388
KIAA0753	-0.0934950682336684	0.04700474209496137	-0.02324516306935352	False	8.0839	7.51388	7.53167	7.81422
SRSF5	-0.1290467948524139	0.08252767456748751	-0.0232595601424632	False	42.6641	38.928	67.6307	71.6711
ZSWIM8	-0.008305141972557531	-0.03823195339211458	-0.023268547682336056	True	6.75764	6.71311	4.50391	4.35997
SLC26A10	-0.3289628687380953	0.282382772182753	-0.02329004827767117	False	2.72821	1.96806	1.79794	2.40286
SLC41A1	-0.23615073770560394	0.1894984365656713	-0.023326150569966314	False	4.46014	3.6357	1.69942	2.07833
EML4	-0.09218105923097634	0.04550661377213854	-0.0233372227294189	False	28.4346	26.6127	21.3869	22.1043
C11orf31	-0.0027611700230569525	-0.044057685497577714	-0.023409427760317333	True	62.753	62.6311	61.4932	59.6136
BRAP	-0.14162345701161394	0.09478731446517541	-0.023418071273219265	False	20.7804	18.7439	12.3946	13.3042
ZNF445	0.03528582334226742	-0.08226174486075022	-0.0234879607592414	False	1.92288	1.99525	2.05281	1.88361
MARK2	-0.09834912226137663	0.05136727490965951	-0.023490923675858557	False	9.77775	9.06751	6.20731	6.46855
FXN	-0.19948831274070938	0.1525039032927059	-0.023492204724001736	False	12.4853	10.7438	18.2687	20.4171
ANKRD13A	0.2201330589542669	-0.2671566613738904	-0.023511801209811736	False	9.7085	11.4737	9.90335	8.0602
NPIPB15	-0.06384050913844086	0.016637224918114667	-0.023601642110163096	False	1.26239	1.16446	2.71073	2.75377
TMED1	-0.02560381968930946	-0.021710547639066116	-0.023657183664187786	True	13.9568	13.6937	18.2087	17.9218
DUSP5	0.3364874934276225	-0.3838444453918333	-0.0236784759821054	False	2.49545	3.41363	0.914323	0.467123
SDR42E1	-0.09523321099982117	0.047784191331719565	-0.023724509834050802	False	11.3859	10.5947	0.0	0.0336761
WDSUB1	-0.3285563750483295	0.28105707366139243	-0.023749650693468544	False	12.0213	9.36929	13.2116	16.2683
IARS2	0.035100175262880805	-0.0826756609851593	-0.023787742861139247	False	150.129	153.851	214.853	202.831
DHPS	0.07553394094238033	-0.12312959502893972	-0.023797827043279693	False	41.2039	43.4724	49.8946	45.7311
ANKRD18B	-0.10911499221710384	0.061367990669962756	-0.023873500773570543	False	0.612309	0.494863	1.82524	1.94801
ARHGAP19-SLIT1	0.06858606315224654	-0.11637260635587089	-0.023893271601812177	False	1.97422	2.11903	0.611481	0.486598
POLR2F	-0.026850842945657222	-0.020944155516651564	-0.023897499231154393	True	31.6528	31.0507	24.3044	23.9397
IFT20	-0.0022529811565020043	-0.04554889842884225	-0.02390093979267213	True	24.1213	24.0821	40.6231	39.3295
ZHX2	-0.07147568851734398	0.023634712626686784	-0.023920487945328597	False	10.8835	10.3091	6.56663	6.69161
PGS1	0.002864262715087993	-0.05087194022683258	-0.02400383875587229	False	9.2902	9.31065	3.53744	3.38023
DESI1	0.2329467206646524	-0.28102837021829885	-0.02404082477682322	False	16.8705	20.002	14.4772	11.7378
THOP1	0.2302220413991936	-0.27844391518286554	-0.024110936891835966	False	15.5858	18.4554	26.6538	21.8
NOL9	-0.1367004343859306	0.08838123455752826	-0.02415959991420117	False	7.02961	6.30371	5.30835	5.70689
RAI2	-1.2541892260374552	1.2058264413712985	-0.024181392333078366	False	7.0737	2.38473	0.930369	3.45277
RCC2	-0.19470689047712164	0.146321857732102	-0.024192516372509826	False	56.1281	48.9157	33.6192	37.3146
KLC4	-0.0964983758789305	0.048075576431066754	-0.02421139972393187	False	8.93792	8.29494	7.4306	7.71627
TMEM184B	-0.02101082199172766	-0.027473127194011578	-0.02424197459286962	True	12.9507	12.749	6.47452	6.33353
SMG9	-0.07009890655912102	0.021352395649232157	-0.02437325545494443	False	12.585	11.9407	8.65231	8.79623
SEC24B	-0.07470639927571168	0.025905564441596987	-0.024400417417057348	False	13.4299	12.7017	13.4272	13.6886
RNF139	0.16358447924666766	-0.21248557541700788	-0.02445054808517011	False	44.5464	50.015	49.2501	42.3683
SMIM22	0.6299377466968026	-0.6791206393574767	-0.024591446330337052	False	3.44343	5.8762	4.74957	2.59087
INPP4A	-0.10134219679606839	0.05213186599337501	-0.02460516540134669	False	5.90311	5.43484	4.87403	5.09017
GPBP1L1	-0.14603427427762744	0.09677760228143441	-0.024628335998096516	False	48.8438	44.0454	39.4484	42.2548
MTMR11,SF3B4	-0.054385990899318656	0.004993136172212406	-0.024696427363553125	False	51.979	50.019	17.4599	17.5239
RPL23	0.011447627147942428	-0.06114415571472803	-0.024848264283392804	False	673.202	678.573	1293.09	1239.39
ZNF232	0.11662817116263001	-0.16640089156533994	-0.024886360201354964	False	22.5849	24.5707	21.8921	19.3983
ASH2L	-0.07922835840733163	0.02934751664428667	-0.024940420881522478	False	12.2588	11.5503	27.0529	27.6294
SCMH1	0.3111332959656776	-0.3610288320531338	-0.024947768043728086	False	3.71959	4.85551	3.68714	2.64945
OR7E47P	-0.17436700985064285	0.12439132177861195	-0.02498784403601545	False	1.58398	1.28981	0.910953	1.08303
MECR	0.10646356979380489	-0.15663994401753886	-0.025088187111866986	False	6.82976	7.42941	5.7556	5.06053
DPM2	-0.013126813704599269	-0.03716177219852027	-0.02514429295155977	True	31.3156	31.0229	25.1663	24.5009
ATG14	-0.14031924135345336	0.08982818462609223	-0.025245528363680568	False	8.13169	7.28535	9.64747	10.3315
LIN7B	-0.06898181432362438	0.018474651983323424	-0.025253581170150478	False	8.68763	8.23532	6.57449	6.67211
SLC16A4	-0.19214182967315574	0.141536764255658	-0.025302532708748868	False	5.24846	4.46931	2.89447	3.29591
RPL24	0.018448183347164773	-0.06907824637686943	-0.02531503151485233	False	338.254	342.62	431.42	411.203
FAM201A	-0.21168226579284438	0.1610251696500226	-0.025328548071410897	False	1.91536	1.5175	3.18525	3.67945
RBM14	-0.08367421157026429	0.032892455620232366	-0.025390877975015963	False	13.2825	12.4777	6.57029	6.74487
TOMM22	-0.012751053029257432	-0.0383685269424423	-0.025559789985849866	True	70.6866	70.0558	57.1417	55.6158
SNORD91A	0.23318577795964626	-0.2843672133386747	-0.025590717689514222	False	1.47498	1.90916	5.58469	4.4067
NDUFA5	0.08695227440710138	-0.13814200345049474	-0.02559486452169668	False	30.2874	32.2311	47.8855	43.4217
DOC2A	0.0675355068542156	-0.11888420657977067	-0.025674349862777536	False	9.27918	9.77181	9.40943	8.58604
KLHL36	-0.0976358362475544	0.04601016047081289	-0.025812837888370754	False	13.9228	12.9463	9.55459	9.89662
KATNA1	0.030675974290030675	-0.08231793425190063	-0.02582097998093498	False	20.8793	21.3495	24.7712	23.3419
TMEM214	0.14911553744612605	-0.200763462739376	-0.02582396264662498	False	14.1888	15.8427	14.6339	12.6029
CTBP2	0.22234879914154276	-0.2741474488232515	-0.02589932484085436	False	22.1511	26.0088	21.5585	17.6545
ATRN	-0.10041604298792567	0.04844848341668482	-0.025983779785620425	False	8.73005	8.07584	5.96559	6.20348
CAMTA2	-0.2032697356644992	0.15128688943963572	-0.025991423112431744	False	12.2141	10.4775	13.0033	14.5515
ARAF	0.010557768574609093	-0.0625548064109305	-0.025998518918160705	False	15.3378	15.4578	14.5374	13.8781
PHC3	-0.16575311488271408	0.11367281849202701	-0.026040148195343532	False	16.1103	14.2532	16.4471	17.8774
NUP210L	-0.14234803332807877	0.09026442169605667	-0.02604180581601105	False	10.4076	9.33578	7.75486	8.32012
MTA1	-0.0034126800909907514	-0.04871774972696617	-0.02606521490897846	True	13.6443	13.6097	14.6092	14.0909
ICAM1	-0.31404959534359167	0.2618595134795352	-0.026095040932028246	False	1.47448	0.990424	1.23371	1.67827
ADGRB2	0.055383824728989665	-0.10757643102115347	-0.0260963031460819	False	2.57859	2.71864	0.465025	0.359757
SERPINF1	0.17152483175600544	-0.22377084322589744	-0.026123005734945998	False	1.76693	2.11625	2.18676	1.7289
WWP2	-0.11190194180011283	0.05962285703250955	-0.026139542383801638	False	20.8269	19.1979	15.0855	15.7642
SEC14L2	0.2620907338719196	-0.31437970375332885	-0.02614448494070462	False	2.63466	3.35874	3.28195	2.44353
ADGRG1	-0.4391296896154387	0.38673989336244446	-0.026194898126497113	False	9.25697	6.56533	5.71539	7.77994
CNOT1	-0.2411528356333212	0.1886937430755382	-0.0262295462788915	False	131.306	110.94	88.5211	101.03
ZNF75D	-0.20670142218756057	0.15418368626222442	-0.026258867962668075	False	5.91934	4.99572	8.13187	9.16187
RITA1	0.03810295128213684	-0.09070080218169736	-0.026298925449780262	False	25.6676	26.3813	19.1088	17.8835
BTAF1	0.16715815601934028	-0.2198670958436249	-0.02635446991214231	False	17.8588	20.1755	14.0118	11.8898
CTDSPL2	0.15731518867105923	-0.21006070953824452	-0.026372760433592643	False	19.9713	22.3874	28.35	24.3731
PUM2	0.06368812300342565	-0.11651442565231647	-0.02641315132444541	False	17.7264	18.5716	31.3394	28.8303
ZNF578	-0.04769685356190038	-0.005140541765000058	-0.026418697663450216	True	2.26103	2.15498	1.87336	1.86314
PPP2R4	0.07097690881547472	-0.123865293426574	-0.02644419230554964	False	108.999	114.546	99.9852	91.6767
PKD2	-0.03796157742097563	-0.014933553842003535	-0.026447565631489582	True	5.43979	5.27255	5.72282	5.65359
DVL2	0.09001104660336644	-0.1429306041593766	-0.026459778778005087	False	11.5477	12.3555	10.0664	9.02259
BRAF	-0.03662050660880237	-0.016392662084955552	-0.02650658434687896	True	11.3923	11.0817	10.6036	10.4725
MRPL41	0.17485555353821378	-0.22801976661933437	-0.0265821065405603	False	219.603	248.028	300.654	256.554
FAM98B	-0.0933343236502699	0.04014078712353426	-0.02659676826336782	False	6.76616	6.27964	8.35594	8.61991
CYR61	0.21663243905544324	-0.26991133649141147	-0.026639448717984113	False	1.35875	1.74091	1.56257	1.12532
PC	-0.1844814994673733	0.131146891278108	-0.02666730409463265	False	5.99231	5.15299	4.38355	4.89587
KLHDC3	-0.10168021235892516	0.04819753362612344	-0.02674133936640086	False	65.3997	60.881	52.0285	53.83
FOXRED2	0.1805471277476058	-0.23406347172768033	-0.026758171990037258	False	6.02764	6.96452	2.80988	2.2393
SMC6	0.024628772155625974	-0.07831743438737893	-0.026844331115876474	False	16.8535	17.1609	24.7843	23.4219
RNPC3	-0.019127848707343076	-0.03460967049294626	-0.02686875960014467	True	5.80439	5.71477	6.84378	6.65785
CENPO	0.0683899920343974	-0.12213820783198932	-0.026874107898795963	False	14.0538	14.7846	11.7576	10.722
VAPB	-0.03328088822794505	-0.02047383566741067	-0.026877361947677862	True	14.0365	13.6936	13.3991	13.1962
SNRPD3	-0.10551193996121487	0.051556746132446964	-0.026977596914383953	False	170.372	158.286	201.899	209.281
SERTAD3	0.009492147379405952	-0.06347409504550235	-0.026990973833048198	False	31.5095	31.7241	28.9816	27.6911
ESCO2	-0.14743214506940416	0.09340449847712434	-0.02701382329613991	False	10.7891	9.64386	21.609	23.1212
PANX2	0.09820362465711895	-0.15227376253765126	-0.02703506894026616	False	1.14907	1.30045	0.30896	0.177843
ATRIP,TREX1	-0.19655532222613928	0.14247826850205533	-0.027038526862041973	False	12.6117	10.878	12.4172	13.8099
HNRNPK	-0.15122297921364097	0.09698333915251375	-0.02711982003056361	False	138.69	124.789	144.208	154.305
ALKBH1	-0.14776379599333667	0.0934827163010861	-0.027140539846125286	False	12.4831	11.1705	10.5681	11.3425
NISCH	0.014383844130639038	-0.06898918917914634	-0.027302672524253654	False	7.11977	7.20113	6.85449	6.48773
FAF1	-0.02443245835079327	-0.03034737232205222	-0.027389915336422745	True	17.3294	17.0216	18.9755	18.5597
SH3GLB2	-0.06843425286036404	0.01361166739907981	-0.027411292730642117	False	86.3994	82.3504	114.09	115.181
PSMC3	-0.059995299411421156	0.005156673386018782	-0.027419313012701188	False	187.767	180.078	186.392	187.063
C4orf36	-0.2526723341419719	0.1978311286024189	-0.027420602769776495	False	1.54762	1.13832	1.96293	2.3984
GIGYF2	-0.14152381064153452	0.08667183979554831	-0.027425985422993106	False	18.0242	16.2466	16.0097	17.0629
TMEM79	-0.0363484127633799	-0.01851501591412569	-0.027431714338752793	True	2.96864	2.8699	2.02079	1.98227
CYP4F22	-0.3749630010544795	0.32004556840358894	-0.027458716325445276	False	3.03168	2.10893	0.270689	0.58629
PCNA	-0.011357970181039031	-0.043621136799334194	-0.027489553490186613	True	188.879	187.39	252.296	244.752
WTAP	-0.04132058574533417	-0.013761644850651001	-0.027541115297992587	True	45.4424	44.1311	47.5385	47.0777
ZNF813	0.08281089739147	-0.13793617080334894	-0.027562636705939468	False	6.68913	7.1434	6.76406	6.05612
CEPT1	0.013939190957873774	-0.06913903302862863	-0.02759992103537743	False	16.6954	16.8672	21.8024	20.7354
C16orf70	-0.008001004947338594	-0.04730917175179769	-0.027655088349568143	True	8.23059	8.17954	6.37282	6.13497
SEPT7-AS1	0.1101172335506074	-0.1654711446122352	-0.027676955530813896	False	1.1577	1.32884	2.1485	1.80732
SUV39H1	0.12272516207733064	-0.17810053186337665	-0.027687684893023007	False	6.62139	7.29809	6.41419	5.55315
IL18BP	0.07732094967273634	-0.13276140158355032	-0.02772022595540699	False	1.66996	1.81696	1.14722	0.958445
SUPT20H	-0.33748239776459765	0.2819190057394842	-0.027781696012556728	False	50.8044	39.9991	49.8468	60.8201
FAM49B	-0.08906792786235218	0.033425676037157286	-0.027821125912597448	False	28.5991	26.827	34.0009	34.8213
ZNF207	-0.19099496737563426	0.1353368014316741	-0.027829082971980085	False	139.058	121.691	170.674	187.558
PANX1	-0.10593310574547382	0.05011498124465286	-0.02790906225041048	False	5.07956	4.64915	6.21297	6.46793
SLC8B1	0.06696062780890673	-0.12288379024706632	-0.027961581219079795	False	2.3822	2.54288	1.84532	1.613
DUT	-0.20031228384038963	0.14422385805413648	-0.02804421289312657	False	25.7931	22.3197	33.2585	36.8603
MPZL2	-0.06725029274471746	0.011118256073408838	-0.028066018335654308	False	10.6611	10.13	10.5946	10.6843
EPM2A	-0.26340100763218893	0.20705869718840386	-0.028171155221892535	False	5.439	4.36447	8.90356	10.432
KMT2D	-0.10438316477560257	0.048035157671395295	-0.028174003552103637	False	12.4174	11.4809	10.9595	11.3644
GSE1	-0.07008606150488718	0.013666479123248317	-0.02820979119081943	False	25.7088	24.4423	14.7703	14.9204
ZNF564	0.0040426114752726795	-0.06077753193777848	-0.028367460231252903	False	12.1145	12.1513	8.6573	8.25891
KRBA1	0.265542604209349	-0.3223204739695943	-0.028388934880122646	False	3.40214	4.29176	0.65478	0.323464
FBXL3	-0.22284695321094833	0.16601856717948063	-0.02841419301573385	False	17.7826	15.0943	13.1967	14.9281
ILF3	-0.11541935122534074	0.05846482639462375	-0.028477262415358494	False	40.9673	37.7406	39.5759	41.254
HDAC6	0.030398464596954267	-0.08738264626210508	-0.02849209083257541	False	6.70305	6.86708	7.45499	6.95808
PGD	-0.19848648943216232	0.14148564873037175	-0.028500420350895284	False	76.0362	66.1343	59.7878	66.0514
EXD2	-0.2621317553481325	0.2050876328788118	-0.028522061234660348	False	20.666	17.0663	25.3354	29.3583
HDHD1	0.36438237192507084	-0.4215192813884869	-0.02856845473170802	False	10.3942	13.6681	22.6685	16.6718
EIF4B	-0.08697070368970565	0.029771253253389585	-0.028599725218158033	False	536.653	505.199	794.482	811.068
FAM13A-AS1	-0.3585309199573775	0.30127865837973095	-0.028626130788823284	False	2.21621	1.50851	1.09033	1.57578
RNF14	-0.2330240214555251	0.17573720812577917	-0.02864340666487296	False	27.6677	23.3919	34.8889	39.538
TASP1	-0.19086447745559026	0.1335735057216611	-0.028645485866964582	False	16.1547	14.0289	21.0725	23.2137
ZXDB	-0.3558766084251621	0.2985742456751426	-0.028651181375009743	False	2.77914	1.953	1.73881	2.36854
MFAP3	-0.33274976689370744	0.27540401695555244	-0.0286728749690775	False	16.1251	12.5977	14.0276	17.1884
DUSP22	-0.09635289922339749	0.038946591581295396	-0.028703153821051045	False	9.32732	8.66012	6.85392	7.06883
LOC100132356	-0.18685240062566943	0.12940562588263996	-0.02872338737151474	False	2.68572	2.23798	0.857369	1.03167
BRD7	-0.05875268331403211	0.0012376508718174872	-0.028757516221107313	False	43.0784	41.3194	41.6453	41.6819
TRDMT1	-0.3808219272449168	0.32309140560647864	-0.028865260819219085	False	3.19474	2.22156	6.58178	8.48487
RHOXF1P1	-1.18194475240513	1.124145412319064	-0.028899670043033066	False	40.1331	17.1297	1.69697	4.87865
PRIM1	0.1250134872480428	-0.18320916725315095	-0.029097840002554082	False	58.6821	64.0844	75.4651	66.346
MLLT10	-0.14411179201831478	0.08578657744362353	-0.029162607287345627	False	28.9473	26.1004	23.5127	25.0145
FNBP4	-0.21946190023762913	0.16113525282803232	-0.029163323704798405	False	24.8195	21.176	25.1732	28.266
MATR3,SNHG4,SNORA74A	-0.0243405684299116	-0.03399399064213563	-0.029167279536023615	True	150.942	148.4	213.236	208.247
ACSF3	0.16544463771424278	-0.22383069908958866	-0.02919303068767294	False	15.4083	17.4021	20.4597	17.3757
LOC389906	0.0078044002190509896	-0.06625336231104892	-0.029224481045998965	False	17.1223	17.2206	22.7831	21.7156
L3MBTL2	0.012550407228120623	-0.07110211840006184	-0.02927585558597061	False	10.7543	10.857	5.11402	4.82
ZNF354B	-0.1838736103930113	0.1252932133048396	-0.02929019854408585	False	5.63308	4.83934	7.6305	8.41354
SNX10	0.108724673005834	-0.167355129056751	-0.02931522802545851	False	10.1837	11.0591	25.9086	22.9614
C3orf67	0.2430223202274603	-0.3017939405483461	-0.029385810160442893	False	4.7844	5.84566	8.7376	6.89956
DFFB	-0.1855711778939693	0.1267848002379417	-0.029393188828013797	False	2.69895	2.25249	3.05105	3.42317
CCNB1IP1	0.3554418248052613	-0.41443822298701033	-0.029498199090874505	False	29.578	38.1208	42.0032	31.2658
SPATA7	-0.07836304554695031	0.019019046439772633	-0.02967199955358884	False	5.23209	4.90261	10.2281	10.3771
USP22	-0.11452396526646691	0.05509440573850507	-0.02971477976398092	False	37.5675	34.6243	25.9658	27.0155
PEX7	0.18539279085090798	-0.24487783297933405	-0.02974252106421303	False	10.3027	11.8526	19.719	16.4845
LOC101928885	0.0489288803194836	-0.1085025535121884	-0.029786836596352402	False	0.177305	0.217918	1.39794	1.22421
UBL5	-0.03801563237324698	-0.021597788877874252	-0.029806710625560617	True	410.439	399.739	576.901	568.314
MOV10	-0.38875987894877095	0.3291199248158898	-0.029819977066440573	False	21.0008	15.8039	19.7226	25.0327
FAM46A	-0.3694259839094707	0.30964130825583447	-0.029892337826818105	False	10.6401	8.01049	2.67436	3.554
KANK1	0.05135554821061035	-0.11125106195173368	-0.029947756870561663	False	1.30448	1.38799	3.47254	3.14061
IGBP1	0.07814188971100539	-0.13807486072440825	-0.029966485506701432	False	42.9078	45.3516	88.4575	80.2928
FSIP2	-0.12040883777440992	0.060474678478631964	-0.029967079647888976	False	5.36019	4.85091	10.8527	11.3601
ELMOD3	0.007995368264021079	-0.06795339711345938	-0.02997901442471915	False	8.83382	8.88847	9.20395	8.73447
MPP5	-0.18894953592429464	0.12891624030275783	-0.030016647810768404	False	9.96087	8.61536	10.06	11.0938
TRMT1	-0.04943067396024805	-0.010790425351550776	-0.03011054965589941	True	10.0004	9.62988	9.44897	9.37111
DTYMK	0.12807249662419726	-0.18838633081594955	-0.030156917095876146	False	46.9508	51.4022	62.3224	54.5709
LINC00657	-0.106890849001689	0.04653035537127571	-0.03018024681520665	False	46.8443	43.4276	72.3965	74.8023
