cohort	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Tyrosine metabolism	-0.28969396864570507	-1.083638250589737	0.3299492385786802	0.4412669337642728	1.0	13/34	28.86%	Maoa;Maob;Ddc;Got2;Aldh1a3;Aldh3b2;Adh7;Hgd;Adh5;Aox3;Aox1;Fahd1;Gstz1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Thyroid hormone synthesis	-0.24549926540359038	-1.084386007092053	0.3059299191374663	0.44480452068925724	1.0	19/71	20.21%	Adcy3;Atf2;Tshb;Ttf2;Adcy9;Canx;Gsr;Adcy1;Gnaq;Alb;Itpr2;Prkca;Pdia4;Atp1b2;Ttr;Serpina7;Iyd;Creb3l4;Gpx7
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Basal transcription factors	-0.28239339615651465	-1.0942404168554973	0.2975420439844761	0.4268060245393661	1.0	15/40	21.19%	Taf9;Gtf2h1;Gtf2e2;Taf13;Ccnh;Cdk7;Taf2;Taf3;Taf1;Taf4b;Mnat1;Gtf2h2;Taf7;Gtf2e1;Gtf2a1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Ferroptosis	-0.2881658896925933	-1.094784625287919	0.28914141414141414	0.43064358945445114	1.0	12/38	19.19%	Vdac3;Sat2;Pcbp2;Lpcat3;Acsl1;Gss;Slc39a14;Gclm;Slc39a8;Slc7a11;Vdac2;Acsl4
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Lysine degradation	-0.26770564234388083	-1.1010965666324612	0.26153846153846155	0.4212143864947152	1.0	26/55	25.27%	Aldh9a1;Setdb2;Setd3;Setmar;Prdm9;Acat1;Ezh2;Dhtkd1;Dld;Phykpl;Suv39h1;Setdb1;Dlst;Acat2;Ash1l;Gcdh;Hykk;Kmt5b;Pipox;Kmt5a;Nsd1;Ehhadh;Aldh3a2;Kmt2e;Hadh;Suv39h2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Valine, leucine and isoleucine degradation	-0.26652287738855907	-1.1022795200010822	0.2851351351351351	0.42353022273705854	1.0	12/53	12.78%	Hibadh;Hmgcs2;Aldh6a1;Hmgcs1;Aldh9a1;Hadhb;Acadm;Hibch;Acat1;Pcca;Mut;Dld
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__GnRH signaling pathway	-0.24189941918005245	-1.1084917909264569	0.23773006134969324	0.4146048296448059	1.0	22/89	16.46%	Camk2d;Kras;Adcy3;Calm2;Cdc42;Nras;Sos2;Mapk1;Map2k4;Mapk9;Adcy9;Pla2g4c;Adcy1;Gnaq;Map3k1;Calml4;Mapk8;Mapk14;Itpr2;Prkca;Sos1;Map3k2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Proteasome	-0.2754832413469043	-1.1089372939037847	0.288	0.41896883779108585	1.0	13/45	14.12%	Psmd12;Psma6;Psmc6;Psma2;Psmd1;Psmd14;Psmb7;Psmd8;Psme4;Psmd11;Psma5;Psmc1;Psma1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Phosphatidylinositol signaling system	-0.23931152573232134	-1.111565359451884	0.22033898305084745	0.4180697542018367	1.0	30/95	20.08%	Pik3ca;Inpp5b;Calm2;Ipmk;Impa1;Inpp5f;Pik3c3;Ppip5k2;Pik3r1;Mtmr7;Ippk;Mtmr6;Dgkg;Pten;Ocrl;Calml4;Impad1;Pi4k2b;Itpr2;Inpp5e;Prkca;Pik3c2a;Mtm1;Inpp4b;Inpp5k;Mtmr14;Dgke;Mtmr2;Mtmr1;Pip5k1a
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__One carbon metabolism and related pathways WP1770	-0.273139766208894	-1.1119053050308927	0.2650273224043716	0.48147395915229657	1.0	21/50	28.44%	Pcyt1a;Ahcyl1;Mat2a;Gss;Dhfr;Gsr;Mat1a;Gclm;Chdh;Cept1;Etnk1;Shmt1;Sod1;Gpx7;Pcyt1b;Baat;Dmgdh;Chpt1;Gpx6;Gad1;Dnm1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Purine metabolism	-0.22844271958148624	-1.1133853345946327	0.1993517017828201	0.41923361139302123	1.0	32/128	19.06%	Entpd5;Prps2;Adcy3;Nt5c3;Ak3;Rrm2b;Gmps;Hprt;Nt5c2;Prps1l3;Prune1;Adss;Nme4;Adcy9;Pde6a;Entpd3;Paics;Atic;Adcy1;Papss2;Fhit;Pklr;Ppat;Pnp;Adprm;Ampd1;Pgm1;Xdh;Enpp1;Prps1;Dck;Rrm1
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_XENOBIOTIC_METABOLISM	-0.2172436302526107	-1.116839909412497	0.1781609195402299	0.2703990235250666	0.9395	49/185	18.30%	Maoa;Il1r1;Entpd5;Ugdh;Idh1;Car2;Ddc;Ssr3;Aldh9a1;Arg2;Etfdh;Cat;Acp1;Gsto1;Slc35d1;Gstm4;Abhd6;Ndrg2;Slc6a6;Hnf4a;Gabarapl1;Gcnt2;Pdlim5;Pdk4;Casp6;Gss;Crot;Sar1b;Gsr;Cyp26a1;Rbp4;Acox2;Hsd17b2;Papss2;Ttpa;Pgrmc1;Hacl1;Tgfb2;Ap4b1;Fmo1;Angptl3;Adh7;Dhrs7;Acp2;Xdh;Slc22a1;Tdo2;Ces1d;Acox1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Regulation of Actin Cytoskeleton WP523	-0.22411589761443795	-1.117259041690935	0.18760757314974183	0.48365742439331205	1.0	24/146	7.85%	Kras;Gng12;Pik3ca;Arpc5;F2r;Nckap1;Rock2;Cdc42;Fgf2;Nras;Sos2;Ptk2;Rras2;Cfl2;Apc;Pik3c3;Mapk1;Rock1;Pik3r1;Vcl;Vil1;Pak1;Pak2;Braf
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Glucagon signaling pathway	-0.24070657972463175	-1.1208819174788456	0.2173274596182085	0.4063252836737329	1.0	19/95	15.20%	Camk2d;Prkaa1;Calm2;Ppp3ca;Atf2;Sirt1;Phka2;Ppp3r1;Pfkfb1;Gcgr;Pdha1;Ppp3cb;Slc2a2;Gnaq;Prkag2;Calml4;Pdhb;Itpr2;Cpt1a
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Proteoglycans in cancer	-0.2172623354510881	-1.1234995802177448	0.16635859519408502	0.4063011189413002	1.0	47/196	17.06%	Camk2d;Kras;Rps6;Pik3ca;Cav2;Rock2;Cdc42;Fgf2;Eif4b;Hif1a;Gab1;Nras;Sos2;Ptk2;Rras2;Ppp1cb;Fzd6;Mapk1;Rock1;Smad2;Plau;Tlr4;Pik3r1;Met;Pak1;Braf;Rps6kb1;Frs2;Ctsl;Rdx;Itgb1;Drosha;Nanog;Itgav;Mapk14;Pdpk1;Igf1r;Tgfb2;Itpr2;Myc;Prkca;Timp3;Sos1;Itga2;Rhoa;Gpc3;Casp3
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling WP3675	-0.3130006236178347	-1.1239252813339635	0.28280254777070063	0.4816151419947401	1.0	8/30	14.01%	Pdk1;Jkamp;Ilk;Smad2;Rps6kb1;Itgb1;Pten;Igf1r
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Inositol phosphate metabolism	-0.25707816466113137	-1.1296573043814284	0.22056833558863329	0.39758079820457604	1.0	25/71	20.72%	Pik3ca;Inpp5b;Aldh6a1;Ipmk;Impa1;Inpp5f;Pik3c3;Mtmr7;Ippk;Plch1;Mtmr6;Pten;Ocrl;Impad1;Pi4k2b;Inpp5e;Pik3c2a;Mtm1;Inpp4b;Inpp5k;Mtmr14;Mtmr2;Mtmr1;Pip5k1a;Tpi1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Apelin signaling pathway	-0.23165406707814848	-1.1329396993618315	0.20132013201320131	0.3955496039680246	1.0	27/134	12.93%	Kras;Rps6;Gng12;Adcy3;Mef2a;Gnai1;Prkaa1;Calm2;Jag1;Nras;Rras2;Pik3c3;Mapk1;Acta2;Gabarapl1;Smad2;Gabarap;Adcy9;Tfam;Rps6kb1;Becn1;Adcy1;Gnaq;Gnb1;Prkag2;Calml4;Apln
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Estrogen signaling pathway	-0.2320256731947128	-1.1353275660241133	0.16987179487179488	0.39585025089022713	1.0	28/127	16.09%	Kras;Adcy3;Pik3ca;Gnai1;Calm2;Nras;Atf2;Sos2;Tff1;Shc4;Mapk1;Sp1;Pik3r1;Hsp90aa1;Adcy9;Hspa8;Ncoa1;Adcy1;Gnaq;Calml4;Tgfa;Ebag9;Itpr2;Hsp90ab1;Ncoa2;Krt20;Sos1;Krt23
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Longevity regulating pathway	-0.24393687738455577	-1.1368429251366314	0.19319938176197837	0.3980790168790948	1.0	19/99	8.31%	Kras;Insr;Adcy3;Pik3ca;Prkaa1;Pparg;Appl1;Nras;Atf2;Cat;Sirt1;Eif4e;Hdac2;Rb1cc1;Pik3r1;Eif4e2;Adcy9;Hspa8;Rps6kb1
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Vasopressin-regulated water reabsorption	-0.2888567352369353	-1.139329223158113	0.21176470588235294	0.39817409574785634	1.0	7/42	7.59%	Rab5a;Dync1i2;Adcy3;Dctn4;Aqp3;Dctn5;Adcy9
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Ovarian steroidogenesis	-0.28608014336200405	-1.1429194640442277	0.242503259452412	0.3958697071340247	1.0	27/44	39.54%	Insr;Adcy3;Cyp1b1;Adcy9;Hsd17b2;Pla2g4c;Adcy1;Igf1r;Hsd17b7;Pla2g4e;Acot2;Pla2g4a;Adcy7;Ptgs2;Cyp11a1;Hsd3b2;Pla2g4f;Alox5;Fshr;Prkacb;Igf1;Pla2g4d;Cga;Cyp2j8;Hsd3b4;Cyp2j5;Adcy6
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Homologous recombination	-0.297553918396816	-1.1436999066239717	0.22031662269129287	0.40005310662505145	1.0	17/38	24.97%	Nbn;Rpa1;Rpa3;Ssbp1;Rad50;Rbbp8;Blm;Sycp3;Xrcc3;Brca1;Brca2;Brip1;Atm;Mre11a;Rad52;Rad51b;Xrcc2
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__MAPK signaling pathway WP493	-0.22712015804598867	-1.1455893424036554	0.16635859519408502	0.4474624646803482	1.0	37/158	13.30%	Kras;Il1r1;Casp2;Stk3;Cdc42;Ppp3ca;Nras;Atf2;Sos2;Traf6;Ppp3r1;Map3k7;Casp8;Rap1b;Ppm1a;Map3k12;Mapk1;Tab2;Rap1a;Rasa1;Map2k4;Mapk9;Casp6;Pak1;Pak2;Hspa8;Braf;Taok1;Ppp3cb;Nf1;Egf;Nlk;Acvr1c;Map4k3;Map3k1;Mapk8;Mapk14
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Tight junction	-0.22824727721758878	-1.1482226177198502	0.11301369863013698	0.3957081953666028	1.0	34/161	13.17%	Magi1;Ppp2r2a;Wasl;Afdn;Prkaa1;Ppp2ca;Rock2;Cdc42;F11r;Actr2;Ppp2cb;Ocln;Cldn2;Actr3;Mpp5;Cd1d2;Tuba8;Rap1a;Rock1;Rap2c;Mapk9;Rab13;Cldn6;Epb41l4b;Cldn1;Ppp2r2d;Nedd4;Rdx;Itgb1;Tjp1;Prkag2;Map3k1;Mapk8;Marveld2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Glyoxylate and dicarboxylate metabolism	-0.3148403020996132	-1.1493990357763564	0.24673629242819844	0.399326716007822	1.0	13/31	20.80%	Cat;Acat1;Pcca;Mut;Dld;Acat2;Gldc;Afmid;Acss2;Hoga1;Shmt1;Acss1;Glul
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Non-homologous end-joining	-0.3964543534054115	-1.1499281669998718	0.2772511848341232	0.40423694284433415	1.0	8/13	26.92%	Xrcc4;Xrcc6;Xrcc5;Rad50;Prkdc;Mre11a;Lig4;Dclre1c
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.2631095967570156	-1.1539989435106712	0.18732782369146006	0.21860205486351275	0.8935	22/70	19.52%	Gnai1;Pparg;Hmgcs1;Pdk3;Jag1;S100a11;Avpr1a;Lgmn;Gstm7;Ebp;Alcam;Errfi1;Cd9;Acat2;Fdft1;Gldc;Acss2;Nsdhl;Mal2;Hsd17b7;Antxr2;Stard4
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Bile secretion	-0.2681754460346177	-1.1616488088841768	0.174496644295302	0.3826092788946389	1.0	21/64	24.70%	Adcy3;Car2;Nceh1;Slc4a5;Abcb1a;Slc51a;Adcy9;Abcg2;Adcy1;Slc4a4;Slc51b;Atp1b2;Slc22a1;Nr1h4;Abcg5;Slc10a2;Abcc3;Baat;Adcy7;Abcg8;Abcb11
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Nucleotide Metabolism WP87	-0.35858664775574345	-1.166129444462003	0.25060827250608275	0.4175901842339746	1.0	6/19	9.61%	Prps2;Rrm2b;Hprt;Adss;Dhfr;Mthfd2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Protein export	-0.33453867661629727	-1.170959877441539	0.2342786683107275	0.3678558834640851	1.0	9/27	12.92%	Immp2l;Sec63;Srp54c;Srp54b;Srp19;Immp1l;Spcs1;Sec62;Sec11a
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__RNA polymerase	-0.3305904607205013	-1.1718072854425823	0.2186761229314421	0.37206465506571945	1.0	11/28	16.80%	Polr3f;Polr3gl;Polr1a;Polr3c;Polr2b;Polr1b;Polr3k;Polr3g;Twistnb;Polr2g;Polr3b
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__mTOR signaling pathway	-0.23509946199385567	-1.1726111291280392	0.12252252252252252	0.3765235001201993	1.0	40/146	17.91%	Kras;Insr;Rps6;Pik3ca;Mios;Prkaa1;Eif4b;Gsk3b;Wdr59;Seh1l;Nras;Sos2;Fnip1;Eif4e;Fzd6;Mapk1;Chuk;Pik3r1;Eif4e2;Cab39;Braf;Rps6kb1;Rps6ka6;Lrp6;Rheb;Atp6v1a;Rictor;Pten;Atp6v1c1;Pdpk1;Deptor;Cab39l;Igf1r;Prkca;Atp6v1h;Sos1;Rhoa;Stradb;Rps6ka3;Atp6v1g3
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Protein processing in endoplasmic reticulum	-0.23401243866817853	-1.1749044335110692	0.11805555555555555	0.3776727146711552	1.0	52/158	21.54%	Ube2g1;Ngly1;Atxn3;Cul1;Dnaja2;Sec24a;Sec63;Eif2s1;Ero1l;Bag1;Skp1a;Ssr3;Sec23a;Plaa;Ube2d1;Ube2d3;Mapk9;Hsp90aa1;Erlec1;Hspa8;Ube2d2a;Canx;Sar1b;Eif2ak2;Tram1;Rnf185;Capn2;Atf6;Sec62;Uggt2;Lman1l;Mapk8;Mbtps2;Sel1l;Hsp90ab1;Bag2;Tusc3;March6;Pdia4;Rbx1;Lman1;Sec23b;Yod1;Pdia3;Hspa2;Dnajc5;Ssr1;Man1a2;Eif2ak1;Dnajc10;Eif2ak3;Ganab
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Glutathione metabolism WP164	-0.36397984554250723	-1.1846408466341958	0.246189917936694	0.3925900627103943	1.0	7/20	12.64%	Idh1;Gstm2;G6pdx;Gss;Gsr;Gclm;Gstm7
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Long-term depression	-0.2799916155601292	-1.1887512039033472	0.1729957805907173	0.3535817935392704	1.0	18/56	23.13%	Kras;Gnai1;Ppp2ca;Nras;Ppp2cb;Mapk1;Braf;Pla2g4c;Gnaq;Igf1r;Itpr2;Prkca;Gnai3;Prkg2;Pla2g4e;Grid2;Prkg1;Pla2g4a
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__G13 Signaling Pathway WP298	-0.31091819860961756	-1.1955129344574411	0.19584954604409857	0.3838461135279627	1.0	9/38	8.31%	Wasl;Pik3ca;Rock2;Iqgap2;Cdc42;Cfl2;Ppp1cb;Rock1;Rps6kb1
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_UNFOLDED_PROTEIN_RESPONSE	-0.25412981427615283	-1.1971575290422165	0.1181959564541213	0.1655127645524852	0.799	37/105	19.72%	Hspa9;Eif2s1;Pdia5;Asns;Fkbp14;Eif4e;Xpot;Exosc9;Npm1;Gemin4;Cnot4;Wipi1;Cnot6;Parn;Tatdn2;Mthfd2;Cebpg;Paip1;Dkc1;Atf6;Cnot2;Serp1;Spcs1;Slc30a5;Sec11a;Ddx10;Ywhaz;Nop14;Dnajb9;Exosc1;Dcp2;Psat1;Atp6v0d1;Nfya;Kdelr3;Ssr1;Nabp1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__One Carbon Metabolism WP435	-0.33266385950900546	-1.2043006634835491	0.17912218268090155	0.3789588119091039	1.0	9/29	19.04%	Mat2b;Dhfr;Atic;Mthfd2;Mat1a;Ahcyl2;Ahcy;Shmt1;Mthfd1l
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Nuclear receptors in lipid metabolism and toxicity WP431	-0.33602066142711984	-1.2094490655114918	0.1791907514450867	0.3820168771948216	1.0	13/27	24.70%	Pparg;Abcb1a;Rarb;Vdr;Cyp26a1;Abcd3;Nr1i2;Abca1;Nr1h4;Abcg5;Abcd2;Abcc3;Abcb11
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Purine metabolism WP2185	-0.2405776826401978	-1.2096078725462183	0.0743362831858407	0.3957987548846609	1.0	44/165	18.37%	Entpd5;Prps2;Adcy3;Nt5c3;Polr3f;Rrm2b;Pnpt1;Taf9;Gmps;Hprt;Nt5c2;Polr3gl;Prps1l3;Polr1a;Prune1;Polr3c;Adss;Nme4;Adcy9;Pde6a;Prim2;Entpd3;Polr2b;Paics;Atic;Polr1b;Polr3k;Adcy1;Polr3g;Papss2;Fhit;Pklr;Ppat;Pnp;Polr2g;Adprm;Ampd1;Pgm1;Polr3b;Prim1;Xdh;Enpp1;Prps1;Dck
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Primary Focal Segmental Glomerulosclerosis FSGS WP2573	-0.2763794661479811	-1.2098975310250277	0.12299465240641712	0.41021743600495114	1.0	20/69	15.55%	Cd2ap;Jag1;Irf6;Cdkn1b;Ptk2;Ilk;Tlr4;Vcl;Cr1l;Lims1;Utrn;Lrp6;Ctsl;Cldn1;Itgb1;Col4a3;Itgav;Col4a5;Parva;Cdk5rap2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__AMPK signaling pathway	-0.2522943872171629	-1.2132928511483612	0.10047095761381476	0.3094616910602455	1.0	24/119	9.99%	Insr;Ppp2r2a;Rab10;Ppp2r5e;Pik3ca;Prkaa1;Ppp2ca;Pparg;Ppp2cb;Rab14;Sirt1;Map3k7;Ppp2r5c;Rab2a;Eef2k;Hnf4a;Pik3r1;Pfkfb1;Cab39;Ccna2;Rps6kb1;Ppp2r2d;Rheb;Ppp2r3c
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Butanoate metabolism	-0.3486506747402924	-1.2160274832523394	0.17139334155363747	0.30947732729658023	1.0	7/25	15.21%	Hmgcs2;Hmgcs1;L2hgdh;Acat1;Acsm3;Acat2;Aldh5a1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__EGFR1 Signaling Pathway WP572	-0.23913129838674638	-1.2205338760206952	0.06015037593984962	0.4037538655065779	1.0	53/175	17.90%	Rab5a;Kras;Eps15;Wasl;Pik3ca;Cav2;Klf11;Pitpna;Cdc42;Abi1;Pkn2;Appl1;Gab1;Wnk1;Nras;Sos2;Ctnnd1;Shoc2;Itch;Ptpn12;Sh3bgrl;Mapk1;Rasa1;Arf4;Smad2;Sp1;Pik3r1;Ripk1;Pak1;Hat1;Reps1;Tgif1;Eps8;Atf1;Cblb;Ralb;Egf;Jak2;Map3k1;Asap1;Rbbp7;Mapk8;Mapk14;Errfi1;Myc;Prkca;Ywhab;Sos1;Ptk6;Map3k2;Eef1a1;Rps6ka3;Rac1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Kennedy pathway WP1771	-0.4192727189842437	-1.221026004104267	0.22300469483568075	0.41933867078987375	1.0	7/14	24.69%	Pcyt1a;Ptdss1;Cept1;Sgpl1;Etnk1;Pcyt1b;Chpt1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Estrogen signaling WP1244	-0.27242962031239304	-1.222138600426706	0.10688140556368961	0.4353694136735815	1.0	29/75	21.33%	Hdac3;Pik3ca;Taf9;Gtf2h1;Hdac2;Mapk1;Gtf2e2;Ilk;Chuk;Mapk9;Sp1;Taf13;Braf;Polr2b;Ccnh;Cdk7;Gnb1;Mapk14;Hdac6;Sos1;Polr2g;Mnat1;Gtf2h2;Taf7;Ikbkg;Brca1;Gtf2e1;Hdac8;Sin3a
GSE164758_GEMM_KL_KP_primary	19769	prerank	HALLMARK__HALLMARK_HEME_METABOLISM	-0.23821820373814545	-1.2235369498532385	0.05058365758754864	0.14441124131215796	0.723	54/180	21.17%	Mboat2;Nek7;Aldh6a1;Car2;Usp15;Nudt4;Kat2b;Gmps;Bnip3l;Kdm7a;Cat;Asns;Mospd1;Ctse;Aqp3;Lamp2;Cir1;Xpo7;Sdcbp;Cast;Cdc27;Fech;Top1;Hdgf;Mpp1;Xk;Rnf19a;Abcg2;Ccdc28a;Tcea1;Dcaf10;Gclm;Bach1;Ypel5;Nr3c1;Picalm;Nnt;Hebp1;Slc7a11;Atp6v0a1;Cdr2;Foxj2;Slc22a4;Tnrc6b;Tfdp2;Slc30a1;Blvra;Ell2;Adipor1;Epb42;Eif2ak1;Rcl1;Atg4a;Clcn3
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Histidine metabolism	-0.3662942004956201	-1.225343243152284	0.17333333333333334	0.297958236956727	1.0	9/23	18.19%	Maoa;Maob;Aldh9a1;Carnmt1;Aspa;Aldh1a3;Aldh3b2;Uroc1;Hnmt
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Amphetamine addiction	-0.28311806321372907	-1.229849181589537	0.128099173553719	0.2949835765596664	1.0	10/64	4.54%	Camk2d;Maoa;Maob;Calm2;Ddc;Ppp3ca;Atf2;Sirt1;Ppp3r1;Ppp1cb
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Mecp2 and Associated Rett Syndrome WP2910	-0.31333067758655514	-1.2326062736782626	0.13959390862944163	0.43156921698774	1.0	23/44	30.36%	Sp3;Fgf2;Smc3;Arhgef26;Sp1;Ybx1;Ezh2;Gamt;Nf1;Fut8;Prpf3;Taf1;Tet1;Sin3a;Mecp2;Apoc2;Creb1;Ctcf;Rbfox1;Gad1;Mbp;Ncor1;Gprin1
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Glutathione and one carbon metabolism WP730	-0.3418404773353865	-1.2330785992882747	0.17494089834515367	0.4511242727606269	1.0	13/31	23.43%	Idh1;Mat2b;G6pdx;Gss;Gsr;Mat1a;Gclm;Chdh;Ahcyl2;Ahcy;Shmt1;Ggt1;Dnmt3b
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Fluid shear stress and atherosclerosis	-0.248883339639471	-1.2374197711592818	0.059130434782608696	0.2864716758030949	0.999	35/141	13.80%	Il1r1;Mef2a;Bmpr2;Pik3ca;Prkaa1;Cav2;Calm2;Sumo1;Mgst1;Bmpr1a;Ptk2;Gsto1;Acvr2a;Map3k7;Gstm4;Gstm2;Bmp4;Map2k4;Gsta3;Chuk;Mapk9;Pik3r1;Gstm5;Hsp90aa1;Ctsl;Sumo3;Calml4;Gstm6;Gstm7;Mapk8;Itgav;Bmpr1b;Mapk14;Nox1;Gsto2
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__MAPK Cascade WP251	-0.3443812263842011	-1.24617588653284	0.15279672578444747	0.4421182976046963	0.9995	9/28	16.46%	Kras;Nras;Map3k12;Mapk1;Map2k4;Braf;Map3k1;Mapk14;Map3k2
GSE164758_GEMM_KL_KP_primary	19769	prerank	WIKI__Eukaryotic Transcription Initiation WP567	-0.31660122696394494	-1.2462399188646187	0.109375	0.4653297508144805	0.9995	16/41	18.62%	Taf9;Gtf2h1;Gtf2e2;Polr1a;Ilk;Taf13;Polr2b;Ccnh;Polr1b;Polr3k;Cdk7;Polr2g;Polr3b;Mnat1;Gtf2h2;Taf7
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Colorectal cancer	-0.2739520289614371	-1.249827054833648	0.08592592592592592	0.26995970100211175	0.9985	29/86	18.55%	Kras;Pik3ca;Gsk3b;Appl1;Nras;Msh2;Sos2;Apc;Mapk1;Msh3;Smad2;Mapk9;Pik3r1;Braf;Rps6kb1;Ralb;Egf;Ddb2;Mapk8;Msh6;Tgfa;Tgfb2;Myc;Sos1;Rhoa;Casp3;Smad4;Rac1;Tcf7l2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Fatty acid degradation	-0.3143082845802935	-1.2549064065187365	0.12027027027027028	0.26686759573256763	0.998	18/45	25.12%	Aldh9a1;Hadhb;Acadm;Acsl1;Acadl;Eci2;Acat1;Cpt1a;Acat2;Adh7;Gcdh;Acox1;Acsl4;Adh5;Ehhadh;Aldh3a2;Hadh;Acsl3
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Alanine, aspartate and glutamate metabolism	-0.34074817789058015	-1.2638765394740972	0.13892529488859764	0.2567564058718366	0.9975	13/35	23.98%	Asns;Gfpt1;Glud1;Adss;Gls;Got2;Aspa;Ppat;Aldh5a1;Glul;Gls2;Gpt2;Nit2
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Nicotinate and nicotinamide metabolism	-0.34273539736340636	-1.2681298711751883	0.13670886075949368	0.2544881473963877	0.997	12/32	22.85%	Nt5c3;Nadk2;Nt5c2;Nmrk1;Nampt;Nudt12;Pnp;Nnt;Enpp1;Nmnat2;Aox3;Cd38
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Sphingolipid metabolism	-0.315408813625973	-1.273658067095928	0.11538461538461539	0.25127396770406685	0.997	15/45	16.93%	Asah1;Sgpp2;Acer3;Cers2;Ugcg;Sgpp1;B4galt6;Sgms1;Degs1;Degs2;Cers6;Asah2;Sptlc2;Sgpl1;Kdsr
GSE164758_GEMM_KL_KP_primary	19769	prerank	KEGG__Long-term potentiation	-0.2972525394670007	-1.284497006603917	0.09261939218523878	0.2382082208233738	0.9965	18/64	15.09%	Camk2d;Kras;Calm2;Ppp3ca;Nras;Ppp3r1;Rap1b;Ppp1cb;Mapk1;Rap1a;Braf;Rps6ka6;Ppp3cb;Adcy1;Gnaq;Calml4;Itpr2;Prkca
