sample,patient,fov,n_high_pre,n_low_pre,n_cd8_pre,n_nk_pre,skipped,radius_um,n_cells,n_cldn4_high,n_cldn4_low,n_cd8,n_nk,n_other,z_cldn4_high_cd8,edges_cldn4_high_cd8,mean_n_cldn4_high_cd8,frac_cldn4_high_cd8,z_cldn4_high_nk,edges_cldn4_high_nk,mean_n_cldn4_high_nk,frac_cldn4_high_nk,mean_n_cldn4_high_cd8nk,frac_cldn4_high_cd8nk,z_cldn4_low_cd8,edges_cldn4_low_cd8,mean_n_cldn4_low_cd8,frac_cldn4_low_cd8,z_cldn4_low_nk,edges_cldn4_low_nk,mean_n_cldn4_low_nk,frac_cldn4_low_nk,mean_n_cldn4_low_cd8nk,frac_cldn4_low_cd8nk,delta_mean_n_cd8,ratio_mean_n_cd8,delta_z_cd8,delta_frac_cd8,delta_mean_n_nk,ratio_mean_n_nk,delta_z_nk,delta_frac_nk,delta_mean_n_cd8nk,ratio_mean_n_cd8nk,delta_z_cd8nk,delta_frac_cd8nk,occ_cldn4_high_cd8,occ_cldn4_high_nk,occ_cldn4_low_cd8,occ_cldn4_low_nk,delta_occ_cd8,ratio_occ_cd8,delta_occ_nk,ratio_occ_nk,perm_delta_mean_n_cd8nk,perm_p_high_lt_low_cd8nk
LUAD-5 R3,Lung5,2,254,389,142,26,False,50.0,3354.0,254.0,389.0,142.0,26.0,2543.0,-15.915370693162233,44.0,0.1732283464566929,0.004922250811052691,-6.337836350635948,19.0,0.07480314960629922,0.0021255173956818436,0.24803149606299213,0.007047768206734534,-17.541977861702165,91.0,0.23393316195372751,0.006496287835522558,-6.5192976403804,36.0,0.09254498714652956,0.002569960022844089,0.3264781491002571,0.009066247858366648,-0.0607048154970346,0.7405035908972917,1.6266071685399321,-0.0015740370244698675,-0.017741837540230343,0.8082895888013999,0.18146128974445208,-0.0004444426271622455,-0.07844665303726495,0.7597185194370388,,-0.002018479651632114,0.10169713288861254,0.2703787929896354,0.13421783502139845,0.3269146093181214,-0.032520702132785906,0.7577020808925944,-0.05653581632848598,0.8270624355197572,-0.07844665303726495,0.222
LUAD-5 R3,Lung5,2,254,389,142,26,False,100.0,3354.0,254.0,389.0,142.0,26.0,2543.0,-20.073730751416903,251.0,0.9881889763779528,0.008061666934318291,-7.7969766730041865,97.0,0.38188976377952755,0.003115464910872009,1.3700787401574803,0.0111771318451903,-21.83772854209744,416.0,1.069408740359897,0.008553334978205445,-8.34300290821429,144.0,0.37017994858611825,0.0029607698001480384,1.4395886889460154,0.011514104778353483,-0.0812197639819443,0.9240517110841915,1.7639977906805377,-0.0004916680438871533,0.011709815193409301,1.031632764654418,0.5460262352101033,0.00015469511072397062,-0.06950994878853511,0.9517154105736783,,-0.0003369729331631835,0.1650818424065284,0.40228934558620566,0.17514991730947257,0.38231409417465523,-0.010068074902944174,0.9425173870613088,0.019975251411550432,1.0522482736470213,-0.06950994878853511,0.422
LUAD-5 R3,Lung5,3,425,530,16,30,False,50.0,2466.0,425.0,530.0,16.0,30.0,1465.0,-5.084695302391812,35.0,0.08235294117647059,0.0023573785950023575,-9.071614893861636,36.0,0.08470588235294117,0.0024247322691452818,0.16705882352941176,0.00478211086414764,-6.760437872537694,28.0,0.052830188679245285,0.0017078377554132357,-7.305880774060231,87.0,0.1641509433962264,0.005306495882891125,0.2169811320754717,0.007014333638304361,0.029522752497225302,1.5588235294117647,1.6757425701458821,0.0006495408395891219,-0.07944506104328523,0.5160243407707911,-1.7657341198014045,-0.0028817636137458435,-0.049922308546059946,0.769923273657289,,-0.0022322227741567212,0.33808075047545355,0.21165160310846307,0.2449275951111465,0.4631968546771841,0.09315315536430704,1.3803293594665589,-0.251545251568721,0.4569366155475505,-0.049922308546059946,0.122
LUAD-5 R3,Lung5,3,425,530,16,30,False,100.0,2466.0,425.0,530.0,16.0,30.0,1465.0,-9.151962455129263,88.0,0.20705882352941177,0.001817355747387551,-11.786792263076197,206.0,0.48470588235294115,0.004254264590475404,0.691764705882353,0.006071620337862954,-9.259276524078082,126.0,0.23773584905660378,0.0021726010863005432,-9.828522135713797,341.0,0.6433962264150943,0.005879817225622899,0.881132075471698,0.008052418311923442,-0.03067702552719201,0.8709617180205416,0.10731406894881879,-0.0003552453389129922,-0.15869034406215315,0.753355183715715,-1.9582701273624004,-0.001625552635147495,-0.18936736958934508,0.7850862829071672,,-0.001980797974060488,0.3169905509003388,0.3584325217025731,0.37895388188200424,0.4953894311248592,-0.061963330981665454,0.8364884648392146,-0.1369569094222861,0.723536876611792,-0.1893673695893452,0.027
LUAD-5 R3,Lung5,4,401,320,50,61,False,50.0,3414.0,401.0,320.0,50.0,61.0,2582.0,-11.954469152875431,17.0,0.04239401496259352,0.0011090090677800249,-12.66872029458763,34.0,0.08478802992518704,0.0022180181355600497,0.12718204488778057,0.0033270272033400746,-11.25230390564613,7.0,0.021875,0.0005769864820309924,-11.183225855407084,38.0,0.11875,0.0031322123310253873,0.140625,0.0037091988130563795,0.02051901496259352,1.938012112575704,-0.702165247229301,0.0005320225857490324,-0.033961970074812955,0.7140044625278908,-1.4854944391805454,-0.0009141941954653376,-0.013442955112219435,0.9044056525353285,,-0.00038217160971630495,0.06427351354547439,0.13020506917027055,0.03343971618068907,0.18387132038221946,0.030833797364785323,1.9220711443296092,-0.0536662512119489,0.708131474226698,-0.013442955112219462,0.41
LUAD-5 R3,Lung5,4,401,320,50,61,False,100.0,3414.0,401.0,320.0,50.0,61.0,2582.0,-15.570508732838531,88.0,0.2194513715710723,0.0015953011130850948,-14.16791433270554,276.0,0.6882793017456359,0.005003444400130524,0.9077306733167082,0.006598745513215619,-14.793561413864365,68.0,0.2125,0.0015014020445563137,-13.468117661690592,234.0,0.73125,0.005166589388620256,0.94375,0.006667991433176569,0.006951371571072312,1.0327123368050461,-0.776947318974166,9.389906852878111e-05,-0.04297069825436406,0.9412366519598441,-0.6997966710149477,-0.00016314498848973152,-0.036019326683291775,0.9618338260309491,,-6.92459199609502e-05,0.09153582698968839,0.2941699112316929,0.08614804858168515,0.3037617729461286,0.005387778408003238,1.0625409222461328,-0.009591861714435712,0.9684230783175709,-0.036019326683291775,0.398
LUAD-5 R3,Lung5,5,461,460,24,73,False,50.0,3102.0,461.0,460.0,24.0,73.0,2084.0,-7.938937741175132,18.0,0.039045553145336226,0.001104158998895841,-13.301152480789776,63.0,0.13665943600867678,0.0038645564961354434,0.175704989154013,0.0049687154950312845,-7.2283559479315524,30.0,0.06521739130434782,0.00185002466699556,-13.838800391911354,45.0,0.09782608695652174,0.00277503700049334,0.16304347826086957,0.0046250616674889,-0.0261718381590116,0.5986984815618221,-0.7105817932435796,-0.0007458656680997188,0.03883334905215503,1.3969631236442515,0.537647911121578,0.0010895194956421035,0.012661510893143435,1.0776572668112798,,0.00034365382754238463,0.11837771137784395,0.15021536982604033,0.19834252701874813,0.10786573044718221,-0.07996481564090419,0.5968347442031653,0.04234963937885812,1.392614403140719,0.012661510893143435,0.658
LUAD-5 R3,Lung5,5,461,460,24,73,False,100.0,3102.0,461.0,460.0,24.0,73.0,2084.0,-9.660900400004477,75.0,0.16268980477223427,0.0013846324262452461,-16.669904609157754,241.0,0.5227765726681128,0.0044492855296680575,0.6854663774403471,0.0058339179559133035,-8.661909238275088,110.0,0.2391304347826087,0.0019761780716095073,-16.689828293553628,201.0,0.4369565217391304,0.0036110162944864633,0.6760869565217391,0.005587194366095971,-0.07644063001037443,0.6803391835929796,-0.9989911617293892,-0.0005915456453642611,0.08582005092898243,1.1964040966533926,0.019923684395873664,0.0008382692351815942,0.009379420918607995,1.013873098464822,,0.0002467235898173329,0.15796107088208736,0.17942019156837852,0.22544553957300323,0.1456164660580086,-0.06748446869091587,0.7006617703826284,0.03380372551036992,1.2321421912333985,0.009379420918607995,0.53
LUAD-5 R3,Lung5,6,31,37,156,63,False,50.0,4961.0,31.0,37.0,156.0,63.0,4674.0,-6.969928976907949,4.0,0.12903225806451613,0.004273504273504274,-1.71274437104303,16.0,0.5161290322580645,0.017094017094017096,0.6451612903225806,0.021367521367521368,-5.534668514382319,24.0,0.6486486486486487,0.02003338898163606,-2.626744101686489,15.0,0.40540540540540543,0.012520868113522538,1.0540540540540542,0.0325542570951586,-0.5196163905841326,0.1989247311827957,-1.4352604625256298,-0.015759884708131784,0.11072362685265907,1.2731182795698923,0.9139997306434591,0.004573148980494558,-0.40889276373147354,0.6120760959470636,,-0.011186735727637231,0.1305119500140247,1.440862798489035,0.6118156187635749,1.055389904569389,-0.4813036687495502,0.21331908831908833,0.3854728939196459,1.3652421652421654,-0.4088927637314733,0.142
LUAD-5 R3,Lung5,6,31,37,156,63,False,100.0,4961.0,31.0,37.0,156.0,63.0,4674.0,-9.753086920549476,50.0,1.6129032258064515,0.015669069257286117,-4.239387597996257,47.0,1.5161290322580645,0.01472892510184895,3.129032258064516,0.030397994359135067,-8.844568394476145,93.0,2.5135135135135136,0.023343373493975902,-4.256945955055758,61.0,1.6486486486486487,0.015311244979919678,4.162162162162162,0.03865461847389558,-0.9006102877070621,0.6416926812348248,-0.9085185260733315,-0.007674304236689786,-0.13251961639058418,0.9196192490745637,0.01755835705950126,-0.0005823198780707285,-1.0331299040976463,0.7517804775869291,,-0.00825662411476051,0.4853117464222832,1.1892132936054103,0.7230048684915463,1.2362297958514203,-0.23769312206926313,0.6712427088282569,-0.04701650224601006,0.9619678296027248,-1.0331299040976463,0.182
LUAD-5 R3,Lung5,7,708,900,73,15,False,50.0,3627.0,708.0,900.0,73.0,15.0,1931.0,-16.40250463511557,37.0,0.052259887005649715,0.0013062665489849956,-6.14883617046279,26.0,0.03672316384180791,0.0009179170344218888,0.08898305084745763,0.0022241835834068847,-17.68564785840589,57.0,0.06333333333333334,0.0016192721797676202,-6.0317700420787475,47.0,0.052222222222222225,0.0013351893412118974,0.11555555555555556,0.0029544615209795176,-0.011073446327683624,0.8251561106155217,1.2831432232903204,-0.0003130056307826246,-0.015499058380414314,0.703209520375045,-0.1170661283840424,-0.00041727230679000854,-0.026572504708097938,0.7700456323337679,,-0.0007302779375726329,0.04365524728584679,0.18555215201702926,0.054115852148074566,0.2699015775081462,-0.010460604862227774,0.8066998033477338,-0.08434942549111693,0.6874807984826576,-0.026572504708097924,0.096
LUAD-5 R3,Lung5,7,708,900,73,15,False,100.0,3627.0,708.0,900.0,73.0,15.0,1931.0,-18.88698448122118,193.0,0.2725988700564972,0.001899176367554589,-5.676610405443465,196.0,0.2768361581920904,0.0019286972437341941,0.5494350282485876,0.0038278736112887833,-18.45875132906199,340.0,0.37777777777777777,0.0026633661815162386,-6.179061897939235,219.0,0.24333333333333335,0.0017155211580942831,0.6211111111111112,0.004378887339610522,-0.10517890772128058,0.7215852442671985,-0.42823315215919067,-0.0007641898139616496,0.03350282485875705,1.1376828418853029,0.5024514924957701,0.000213176085639911,-0.07167608286252358,0.8846002243716078,,-0.0005510137283217384,0.06404904773169656,0.3890037962686844,0.08982143800645356,0.34600916434123913,-0.025772390274757,0.7130708342377542,0.04299463192744529,1.1242586508056862,-0.07167608286252347,0.09
LUAD-5 R3,Lung5,8,936,978,9,29,False,50.0,2877.0,936.0,978.0,9.0,29.0,925.0,-3.5270007267003116,63.0,0.0673076923076923,0.0016010978956999085,-9.44093494924665,114.0,0.12179487179487179,0.0028972247636474533,0.1891025641025641,0.004498322659347362,-2.5458383776683835,81.0,0.08282208588957055,0.0020030664226717444,-7.660604901670679,177.0,0.18098159509202455,0.004377071071764182,0.2638036809815951,0.006380137494435926,-0.015514393581878241,0.8126780626780628,-0.9811623490319281,-0.0004019685269718359,-0.05918672329715276,0.6729682746631899,-1.780330047575971,-0.0014798463081167287,-0.07470111687903103,0.7168306499701848,,-0.0018818148350885642,0.46641805737315717,0.3454692840449587,0.5835160686683348,0.5219283047520838,-0.11709801129517766,0.7993234161273199,-0.17645902070712516,0.6619094632337611,-0.07470111687903097,0.002
LUAD-5 R3,Lung5,8,936,978,9,29,False,100.0,2877.0,936.0,978.0,9.0,29.0,925.0,-4.344511598516107,237.0,0.2532051282051282,0.001839890693413657,-10.354069928875342,605.0,0.6463675213675214,0.0046967673819209394,0.8995726495726496,0.006536658075334597,-2.4798458576274203,321.0,0.3282208588957055,0.002406495288217169,-8.872096705092172,729.0,0.745398773006135,0.005465218271371702,1.0736196319018405,0.00787171355958887,-0.07501573069057732,0.7714473999520728,-1.8646657408886864,-0.0005666045948035121,-0.0990312516386136,0.8671432591185678,-1.4819732237831698,-0.0007684508894507626,-0.1740469823291909,0.8378876678876679,,-0.0013350554842542738,0.5621498750724501,0.5149802234070358,0.7352672584507315,0.5992376984462454,-0.17311738337828142,0.7645517580327812,-0.08425747503920966,0.8593922324018004,-0.1740469823291909,0.001
LUAD-5 R3,Lung5,9,108,106,52,55,False,50.0,3125.0,108.0,106.0,52.0,55.0,2804.0,-3.4467792040261,40.0,0.37037037037037035,0.009149130832570906,-5.501391943936394,24.0,0.2222222222222222,0.0054894784995425435,0.5925925925925926,0.01463860933211345,-0.597675677919406,64.0,0.6037735849056604,0.015051740357478834,-4.64364758639652,31.0,0.29245283018867924,0.00729068673565381,0.8962264150943395,0.022342427093132645,-0.23340321453529,0.6134259259259259,-2.8491035261066937,-0.0059026095249079275,-0.07023060796645703,0.7598566308243727,-0.8577443575398735,-0.0018012082361112663,-0.303633822501747,0.6612085769980507,,-0.0077038177610191955,0.4897198961475895,0.33738439314965135,0.8056652440102583,0.44808699408473013,-0.3159453478626688,0.6078453796889295,-0.11070260093507878,0.7529439541953193,-0.3036338225017471,0.043
LUAD-5 R3,Lung5,9,108,106,52,55,False,100.0,3125.0,108.0,106.0,52.0,55.0,2804.0,3.6560102740966065,322.0,2.9814814814814814,0.020013673938715892,-4.776491885886506,181.0,1.6759259259259258,0.011249922307166387,4.657407407407407,0.03126359624588228,4.6937448711190655,334.0,3.150943396226415,0.02092076417162543,-6.863904393938913,134.0,1.2641509433962264,0.00839336047604134,4.415094339622641,0.02931412464766677,-0.16946191474493366,0.9462186737635839,-1.037734597022459,-0.0009070902329095382,0.41177498252969946,1.3257324488667772,2.087412508052407,0.002856561831125046,0.24231306778476647,1.0548828743273189,,0.0019494715982155061,1.1324999253393244,0.6811285792058781,1.183828812988425,0.5081775268942981,-0.051328887649100485,0.9566416300347284,0.17295105231158003,1.3403358927903835,0.24231306778476558,0.765
LUAD-5 R3,Lung5,10,538,360,14,58,False,50.0,3062.0,538.0,360.0,14.0,58.0,2092.0,-7.624323917044841,4.0,0.007434944237918215,0.00020463498235023277,-12.99958695845566,73.0,0.13568773234200743,0.003734588427891748,0.14312267657992564,0.0039392234102419805,-6.310493701159212,4.0,0.011111111111111112,0.0003073376872839032,-9.702495598854334,77.0,0.21388888888888888,0.005916250480215136,0.22499999999999998,0.006223588167499039,-0.0036761668731928963,0.6691449814126393,-1.3138302158856296,-0.00010270270493367044,-0.07820115654688145,0.6343842031574374,-3.2970913596013265,-0.0021816620523233883,-0.08187732342007434,0.6361007847996696,,-0.002284364757257059,0.043562133589336374,0.20147984979642516,0.06542520363202137,0.3191798189083678,-0.021863070042684993,0.6658310738220699,-0.11769996911194261,0.6312424466105337,-0.08187732342007437,0.006
LUAD-5 R3,Lung5,10,538,360,14,58,False,100.0,3062.0,538.0,360.0,14.0,58.0,2092.0,-10.317328428552766,35.0,0.06505576208178439,0.0004993365956657583,-15.419691952741545,470.0,0.8736059479553904,0.006705377141797327,0.9386617100371748,0.007204713737463085,-9.749289561357136,23.0,0.06388888888888888,0.0004950175408389471,-12.95122906139565,357.0,0.9916666666666667,0.007683533133891483,1.0555555555555556,0.008178550674730431,0.001166873192895504,1.0182641021496688,-0.5680388671956305,4.3190548268111926e-06,-0.11806071871127632,0.880947174408797,-2.4684628913458937,-0.0009781559920941565,-0.11689384551838078,0.8892584621404813,,-0.0009738369372673458,0.10654952256433797,0.35513621122827593,0.10562791330573283,0.4069421880848502,0.0009216092586051411,1.008725054105136,-0.05180597685657429,0.8726945045919584,-0.11689384551838089,0.102
LUAD-5 R3,Lung5,11,327,280,89,34,False,50.0,4050.0,327.0,280.0,89.0,34.0,3320.0,-14.534235239444069,36.0,0.11009174311926606,0.0027967681789931634,-7.464343019104507,41.0,0.12538226299694188,0.003185208203853325,0.23547400611620795,0.005981976382846489,-14.79083334518588,11.0,0.039285714285714285,0.0009335483323432063,-7.592729993823987,23.0,0.08214285714285714,0.0019519646948994314,0.12142857142857143,0.002885513027242638,0.07080602883355178,2.8023352793995,0.2565981057418121,0.0018632198466499571,0.04323940585408474,1.5263927669192925,0.12838697471948013,0.0012332435089538935,0.11404543468763652,1.9391976974275948,,0.003096463355603851,0.11579053213628784,0.41186845515203396,0.038650346134829996,0.2524019253833873,0.07714018600145785,2.9958472230069497,0.15946652976864667,1.6317960115653798,0.11404543468763652,0.999
LUAD-5 R3,Lung5,11,327,280,89,34,False,100.0,4050.0,327.0,280.0,89.0,34.0,3320.0,-17.534640107225158,297.0,0.908256880733945,0.006724020828616708,-9.095588341907352,210.0,0.6422018348623854,0.004754358161648178,1.5504587155963303,0.011478378990264885,-19.615435900632903,124.0,0.44285714285714284,0.003302087771623349,-9.828486102084735,136.0,0.4857142857142857,0.003621644652748189,0.9285714285714286,0.006923732424371538,0.4653997378768021,2.0509026339153595,2.080795793407745,0.003421933056993359,0.15648754914809965,1.3221802482460876,0.7328977601773836,0.0011327135088999886,0.6218872870249017,1.6697247706422018,,0.004554646565893347,0.27518966079743995,0.6047979511304656,0.1351424150753776,0.4607064068865576,0.14004724572206234,2.0362937915823762,0.14409154424390802,1.3127621888692087,0.6218872870249017,1.0
LUAD-5 R3,Lung5,12,204,804,36,32,False,50.0,3240.0,204.0,804.0,36.0,32.0,2164.0,-7.807030933437049,7.0,0.03431372549019608,0.000942253331538565,-6.013988560556361,21.0,0.10294117647058823,0.0028267599946156952,0.13725490196078433,0.00376901332615426,-11.101531755526125,19.0,0.0236318407960199,0.000691940711606395,-10.14589955063204,39.0,0.048507462686567165,0.0014202993554026002,0.07213930348258707,0.002112240067008995,0.010681884694176181,1.452012383900929,3.294500822089076,0.0002503126199321701,0.054433713784021065,2.1221719457013575,4.131910990075679,0.001406460639213095,0.06511559847819726,1.9026369168356998,,0.001656773259145265,0.06152384340946668,0.3524201365770457,0.04517983706143513,0.17707272416642653,0.01634400634803155,1.361754433195656,0.17534741241061916,1.9902564792859583,0.06511559847819726,0.989
LUAD-5 R3,Lung5,12,204,804,36,32,False,100.0,3240.0,204.0,804.0,36.0,32.0,2164.0,-9.765812180754214,49.0,0.24019607843137256,0.0019337779707170764,-8.00276017302695,76.0,0.37254901960784315,0.002999329097438731,0.6127450980392157,0.004933107068155807,-12.156943338610242,102.0,0.12686567164179105,0.0010906408049356842,-10.396246489710167,220.0,0.2736318407960199,0.0023523625204495153,0.40049751243781095,0.0034430033253851997,0.1133304067895815,1.8933102652825835,2.3911311578560284,0.0008431371657813922,0.09891717881182327,1.3614973262032086,2.3934863166832177,0.0006469665769892156,0.21224758560140478,1.529959810010961,,0.0014901037427706076,0.12414506978599668,0.34481600315176847,0.07001717926799447,0.27043789324688855,0.05412789051800221,1.7730658544644426,0.07437810990487992,1.2750284326352836,0.21224758560140478,0.997
LUAD-5 R3,Lung5,13,220,191,25,83,False,50.0,2749.0,220.0,191.0,25.0,83.0,2230.0,-5.310304428719782,19.0,0.08636363636363636,0.002518557794273595,-10.864101720141187,48.0,0.21818181818181817,0.006362672322375398,0.30454545454545456,0.008881230116648993,-1.8740652668664985,43.0,0.225130890052356,0.005867103288306727,-9.89548347659908,52.0,0.27225130890052357,0.007095101650975577,0.4973821989528796,0.012962204939282303,-0.13876725368871964,0.383615221987315,-3.4362391618532833,-0.0033485454940331318,-0.0540694907187054,0.8013986013986013,-0.9686182435421067,-0.0007324293286001789,-0.19283674440742504,0.6122966507177033,,-0.00408097482263331,0.2830797532524636,0.20489939107758592,0.6594480995976558,0.22848607224451956,-0.37636834634519223,0.42926767614491107,-0.023586681166933632,0.8967697202055633,-0.19283674440742504,0.015
LUAD-5 R3,Lung5,13,220,191,25,83,False,100.0,2749.0,220.0,191.0,25.0,83.0,2230.0,-6.327865449849248,128.0,0.5818181818181818,0.004800300018751172,-14.565316272320436,286.0,1.3,0.01072567035439715,1.8818181818181818,0.015525970373148321,-5.322532921030332,124.0,0.6492146596858639,0.005193282238137119,-15.263836729855536,226.0,1.1832460732984293,0.00946517569208862,1.8324607329842932,0.01465845793022574,-0.0673964778676821,0.8961876832844574,-1.0053325288189159,-0.00039298221938594696,0.1167539267015707,1.0986725663716814,0.6985204575350998,0.00126049466230853,0.049357448833888595,1.0269350649350648,,0.0008675124429225814,0.5275983292262854,0.35285696468668004,0.5707907883546219,0.31138875749312156,-0.04319245912833658,0.9243287382880785,0.04146820719355848,1.133171818813897,0.049357448833888595,0.609
LUAD-5 R3,Lung5,14,29,26,16,101,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LUAD-5 R3,Lung5,15,196,58,31,79,False,50.0,2545.0,196.0,58.0,31.0,79.0,2181.0,-2.8818256976959353,48.0,0.24489795918367346,0.005784526391901663,-9.071455169584747,43.0,0.2193877551020408,0.005181971559411906,0.4642857142857143,0.010966497951313568,-0.24000612065916177,21.0,0.3620689655172414,0.009762900976290097,-4.973855118132777,16.0,0.27586206896551724,0.007438400743840074,0.6379310344827587,0.017201301720130173,-0.11717100633356792,0.6763848396501457,-2.6418195770367734,-0.003978374584388434,-0.05647431386347643,0.795280612244898,-4.09760005145197,-0.002256429184428168,-0.17364532019704437,0.7277992277992278,,-0.006234803768816605,0.49097242371348787,0.16305366157466336,0.8286443573867288,0.23405348015465932,-0.33767193367324094,0.592500774713356,-0.07099981857999596,0.6966513015184382,-0.17364532019704437,0.074
LUAD-5 R3,Lung5,15,196,58,31,79,False,100.0,2545.0,196.0,58.0,31.0,79.0,2181.0,-3.180299858638637,206.0,1.0510204081632653,0.007987282385328216,-11.528558102357163,307.0,1.566326530612245,0.011903377147066806,2.61734693877551,0.019890659532395022,-0.4533724005709819,75.0,1.293103448275862,0.01037487895974547,-4.416737625973501,131.0,2.2586206896551726,0.018121455249688754,3.5517241379310347,0.028496334209434225,-0.24208304011259685,0.8127891156462584,-2.726927458067655,-0.002387596574417254,-0.6922941590429277,0.693488082255803,-7.111820476383662,-0.0062180781026219475,-0.9343771991555245,0.7369229245096096,,-0.008605674677039203,0.7166752382297077,0.3848192168736535,0.9309072211767592,0.585840819091796,-0.21423198294705148,0.769867524847169,-0.20102160221814247,0.6568665144743965,-0.9343771991555245,0.003
LUAD-5 R3,Lung5,16,234,390,48,22,False,50.0,4301.0,234.0,390.0,48.0,22.0,3607.0,-9.114666869002322,17.0,0.07264957264957266,0.0014827736589620585,-5.285027943196125,17.0,0.07264957264957266,0.0014827736589620585,0.1452991452991453,0.002965547317924117,-10.650253852298771,37.0,0.09487179487179487,0.001890648952478283,-6.047288454645451,33.0,0.08461538461538462,0.0016862544711292796,0.1794871794871795,0.0035769034236075624,-0.022222222222222213,0.7657657657657658,1.535586983296449,-0.0004078752935162246,-0.011965811965811965,0.8585858585858586,0.7622605114493259,-0.00020348081216722109,-0.03418803418803418,0.8095238095238095,,-0.0006113561056834455,0.12693644336402915,0.33103260778571775,0.1618535993183985,0.376460164094765,-0.03491715595436934,0.7842670406996616,-0.04542755630904727,0.8793297122996208,-0.03418803418803418,0.271
LUAD-5 R3,Lung5,16,234,390,48,22,False,100.0,4301.0,234.0,390.0,48.0,22.0,3607.0,-9.686272670819665,194.0,0.8290598290598291,0.0047634247550764845,-4.841552961110487,134.0,0.5726495726495726,0.003290200604021902,1.4017094017094016,0.008053625359098386,-12.677960064842924,224.0,0.5743589743589743,0.003399863398345602,-6.981271325630494,157.0,0.4025641025641026,0.002382939971161873,0.9769230769230769,0.0057828033695074745,0.2547008547008548,1.4434523809523812,2.991687394023259,0.0013635613567308824,0.17008547008547004,1.4225053078556262,2.1397183645200064,0.0009072606328600291,0.4247863247863247,1.4348206474190726,,0.002270821989590912,0.41876390037880107,0.7363165542127071,0.2988900068021478,0.5332799909880382,0.11987389357665329,1.4010635713759565,0.2030365632246689,1.380731635643204,0.4247863247863247,0.995
LUAD-5 R3,Lung5,17,340,479,25,40,False,50.0,3213.0,340.0,479.0,25.0,40.0,2329.0,-8.250016381718583,14.0,0.041176470588235294,0.0009446056271506646,-6.275204786700113,76.0,0.2235294117647059,0.005127859118817893,0.2647058823529412,0.006072464745968557,-8.179252056546744,31.0,0.06471816283924843,0.0014746456093616212,-10.559222820723488,39.0,0.081419624217119,0.00185519931500333,0.14613778705636743,0.003329844924364951,-0.023541692251013137,0.6362428842504744,-0.0707643251718384,-0.0005300399822109566,0.1421097875475869,2.745399698340875,4.284018034023375,0.0032726598038145633,0.11856809529657375,1.811344537815126,,0.0027426198216036063,0.1289817870465832,0.45331684331070127,0.20135643964941388,0.16400471965059676,-0.07237465260283069,0.6405644998052022,0.2893121236601045,2.764047548609994,0.11856809529657375,1.0
LUAD-5 R3,Lung5,17,340,479,25,40,False,100.0,3213.0,340.0,479.0,25.0,40.0,2329.0,-8.606393975036367,149.0,0.43823529411764706,0.0027109639387212984,-6.433029093389213,394.0,1.1588235294117648,0.007168589207088534,1.5970588235294119,0.009879553145809832,-9.013075942104587,232.0,0.48434237995824636,0.0030454587222200342,-14.507637541457804,238.0,0.4968684759916493,0.003124220585725725,0.9812108559498957,0.006169679307945759,-0.046107085840599304,0.9048047667342799,0.40668196706822,-0.0003344947834987358,0.6619550534201155,2.3322540781018293,8.074608448068592,0.00404436862136281,0.6158479675795162,1.6276408010012515,,0.003709873837864073,0.3765280724044423,0.6005628345634136,0.4229863355562298,0.2617378003623743,-0.04645826315178747,0.8901660426200422,0.3388250342010393,2.294520828599989,0.6158479675795162,1.0
LUAD-5 R3,Lung5,18,52,43,6,93,False,50.0,2643.0,52.0,43.0,6.0,93.0,2449.0,-1.9254124685280751,0.0,0.0,0.0,-2.8653999269002717,38.0,0.7307692307692307,0.025435073627844713,0.7307692307692307,0.025435073627844713,-1.3039852555888927,1.0,0.023255813953488372,0.0008237232289950577,-1.8081242228758554,38.0,0.8837209302325582,0.03130148270181219,0.9069767441860466,0.03212520593080725,-0.023255813953488372,0.0,-0.6214272129391825,-0.0008237232289950577,-0.15295169946332743,0.8269230769230769,-1.0572757040244163,-0.0058664090739674775,-0.17620751341681584,0.8057199211045364,,-0.006690132302962535,0.0,0.706986150514392,0.25552850419733375,0.8700472066462122,-0.25552850419733375,0.0,-0.1630610561318202,0.8125836680053548,-0.17620751341681573,0.262
LUAD-5 R3,Lung5,18,52,43,6,93,False,100.0,2643.0,52.0,43.0,6.0,93.0,2449.0,-0.61998685750521,12.0,0.23076923076923078,0.002079002079002079,-4.185752150522401,155.0,2.980769230769231,0.026853776853776854,3.2115384615384617,0.028932778932778933,-1.1795648479159613,8.0,0.18604651162790697,0.001736111111111111,-2.599742280357132,147.0,3.4186046511627906,0.031901041666666664,3.6046511627906974,0.033637152777777776,0.04472271914132381,1.2403846153846154,0.5595779904107513,0.0003428909678909681,-0.4378354203935597,0.8719256933542648,-1.5860098701652685,-0.00504726481288981,-0.39311270125223574,0.8909429280397023,,-0.004704373844998843,0.7403680036399429,0.7347647579063544,0.6182586974840496,0.8728664606398623,0.12210930615589333,1.1975051975051973,-0.13810170273350786,0.841783698926556,-0.3931127012522362,0.253
