tf	target	resource	confidence	effect	reference	note
STAT1	IL4R	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IL6	DoRothEA	A	Activation	CollecTRI2:19703987;CollecTRI2:34434263;CollecTRI2:19437244;CollecTRI:19703987;CollecTRI2:29040650;CollecTRI:23675777;CollecTRI:20693420;CollecTRI:24242046;CollecTRI:18616672;CollecTRI2:24012417;DoRothEA:18616672;CollecTRI2:21426947;CollecTRI2:26673664;CollecTRI2:34895310;CollecTRI2:10103191;CollecT	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IL6R	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IL6ST	DoRothEA	A	Activation	CollecTRI2:9169475;PAZAR:9169475;CollecTRI:9169475	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IL7R	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	INO80	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	INPP4A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	INPP5D	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IPCEF1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IQGAP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IQSEC1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IRF1	DoRothEA	A	Activation	TRRUST:8647845;CollecTRI:12077266;CollecTRI2:10921891;CollecTRI2:30779746;CollecTRI2:11254704;CollecTRI2:23072862;CollecTRI:10068671;CollecTRI:17270146;CollecTRI2:22916047;CollecTRI2:11752148;CollecTRI2:33171124;CollecTRI2:18381204;CollecTRI2:29740424;CollecTRI2:32964498;CollecTRI2:15123634;CollecTR	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IRF2	DoRothEA	A	Activation	CollecTRI2:17558387;CollecTRI:22951020;CollecTRI:17558387;DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IRF7	DoRothEA	A	Activation	CollecTRI2:22305622;CollecTRI2:12768031;CollecTRI2:17508007;CollecTRI2:30574148;ORegAnno:22951020;CollecTRI2:19404407;CollecTRI2:38065246;CollecTRI2:37503164;CollecTRI2:16628196;CollecTRI2:17374731;TRRUST:16628196;CollecTRI2:32373120;CollecTRI2:22951020;CollecTRI:12768031;CollecTRI2:19994902;CollecT	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IRF8	DoRothEA	A	Activation	CollecTRI2:10618376;CollecTRI2:23028998;CollecTRI2:19074829;CollecTRI2:30574148;CollecTRI2:30291166;CollecTRI2:28388578;CollecTRI:19074829;CollecTRI2:10092656;CollecTRI2:23029250;CollecTRI:16918696;CollecTRI2:33407277;TRRUST:16918696;CollecTRI2:28856571;CollecTRI2:35525407;CollecTRI2:20875954;Collec	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	IRF9	DoRothEA	A	Activation	CollecTRI2:8990168;CollecTRI2:25049377;CollecTRI:22951020;DoRothEA:22951020;CollecTRI2:22951020;CollecTRI2:21056555;CollecTRI2:26592235;ORegAnno:22951020;CollecTRI2:38065246	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	ISG15	DoRothEA	A	Activation	PAZAR:347694;CollecTRI2:17508007;CollecTRI2:23558133;CollecTRI2:21185374;CollecTRI2:32127658;CollecTRI:347694;CollecTRI2:29040650;CollecTRI2:38065246;CollecTRI2:347694;CollecTRI2:35095845	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	ISG20	DoRothEA	A	Activation	CollecTRI2:10871365;PAZAR:10871365;CollecTRI:10871365	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	ITGB2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	ITPR1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	JADE2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	JAK2	DoRothEA	A	Activation	CollecTRI2:21239533;DoRothEA:21239533;TRRUST:21239533;CollecTRI:21239533;CollecTRI:12223098;CollecTRI2:24037089	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	JMJD1C	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	JUN	DoRothEA	A	Activation	CollecTRI2:26673664;CollecTRI:15194680	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	JUNB	DoRothEA	A	Activation	DoRothEA:8637711	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	KCNJ15	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	KCNMA1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	KDM6B	DoRothEA	B	Activation	CollecTRI:24097101;CollecTRI2:24097101;CollecTRI2:33771881	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	KIF2A	DoRothEA	A	Activation	CollecTRI:19122651;CollecTRI:22951020;DoRothEA:22951020;CollecTRI2:22951020;CollecTRI2:19122651;ORegAnno:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	KLF6	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	KLF7	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	KLF9	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	KLHL6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	KRT17	DoRothEA	A	Activation	TRRUST:21796151;CollecTRI2:7516473;DoRothEA:21796151;CollecTRI:21796151;CollecTRI2:8823363;CollecTRI2:21796151	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	KYNU	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LAMA3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LAP3	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LAPTM4B	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LAPTM5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LCP2	DoRothEA	B	Activation	CollecTRI2:34112215	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LDLR	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LGALS3	DoRothEA	B	Activation	CollecTRI:14670297	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LHFPL2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LIMD1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LIMS1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LINC00299	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LIPA	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LITAF	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LMNA	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LMO2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LPP	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LRCH1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LRRFIP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LY96	DoRothEA	A	Activation	CollecTRI:21572044;CollecTRI2:21572044;TRRUST:21572044;CollecTRI2:24858600;DoRothEA:21572044	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	LYN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MACF1	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAD1L1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAML3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAN1A1	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAP3K5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAP3K8	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAPKAPK3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MARCHF1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MARK3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MAT2A	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MBNL1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MBP	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MCF2L	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MCF2L2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MCL1	DoRothEA	A	Activation	CollecTRI2:17880940;CollecTRI:19609277;CollecTRI2:16799645;CollecTRI2:19609277;CollecTRI2:20624457;CollecTRI2:35879405;CollecTRI2:34685622;CollecTRI2:22838736	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MCTP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MED15	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MED16	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MEF2D	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MET	DoRothEA	A	Activation	CollecTRI:17558387;PAZAR:17558387;CollecTRI2:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	METTL9	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MGAT1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MGLL	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MGRN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MIDEAS	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MMP13	DoRothEA	A	Repression	CollecTRI2:10645003;CollecTRI:17179173;CollecTRI2:25172660;DoRothEA:17179173;TRRUST:17179173;CollecTRI2:17208315;CollecTRI2:17179173;CollecTRI:17208315;CollecTRI2:31977264;CollecTRI:10645003;CollecTRI2:24657155	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MMP9	DoRothEA	A	Repression	CollecTRI2:21646723;CollecTRI:18028425;CollecTRI:19616522;CollecTRI2:20190134;CollecTRI2:11971185;CollecTRI:15247301;CollecTRI2:21125645;CollecTRI2:19965686;CollecTRI:10817568;CollecTRI:19965686;CollecTRI2:12960156;CollecTRI2:12105194;CollecTRI2:15247301;CollecTRI2:33556719;CollecTRI2:33370709;Colle	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MNT	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MPZL1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MRTFA	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MSN	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MTMR9	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MTSS1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MUC1	DoRothEA	A	Activation	CollecTRI2:17151127;CollecTRI:17151127;CollecTRI2:30824191;CollecTRI2:19915608;CollecTRI:19122651;CollecTRI2:11084045;CollecTRI2:19122651;CollecTRI:11084045;TRRUST:17151127	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MUC4	DoRothEA	A	Activation	CollecTRI2:22537161;CollecTRI:22757586;CollecTRI2:19757157;SIGNOR:19757157;CollecTRI2:25686822;TRRUST:22537161;CollecTRI2:22757586;CollecTRI:17525742;CollecTRI:19757157;CollecTRI2:16007204;CollecTRI:22537161;TRRUST:19757157;CollecTRI2:17525742	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MVP	DoRothEA	A	Activation	TRRUST:16418217;CollecTRI:16418217;PAZAR:16418217;CollecTRI2:16418217	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MX1	DoRothEA	A	Activation	CollecTRI2:24725474;CollecTRI2:28677808;CollecTRI2:9781817;CollecTRI:9781817;CollecTRI2:21166595;CollecTRI2:23558133;CollecTRI2:27063510;PAZAR:9781817;CollecTRI2:25056900;CollecTRI2:38065246;CollecTRI2:30236203;CollecTRI2:17494065	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYC	DoRothEA	A	Repression	CollecTRI2:25613616;CollecTRI2:31382461;CollecTRI2:25267067;CollecTRI2:11369651;CollecTRI2:16367922;CollecTRI2:21530537;CollecTRI2:12637327;CollecTRI2:26255980;CollecTRI2:11843291;CollecTRI2:36155135;CollecTRI2:32714471;CollecTRI2:17981761	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYD88	DoRothEA	A	Activation	CollecTRI2:24489087;CollecTRI2:21206089;CollecTRI2:19619129;CollecTRI:18024894;CollecTRI:7567467;DoRothEA:7567467;CollecTRI2:7567467;CollecTRI2:18024894	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYH9	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYO18A	DoRothEA	B;D	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYO9B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	MYOF	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	N4BP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NAA35	DoRothEA	A	Repression	DoRothEA:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NABP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NCF2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NCOA7	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NCOR2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NEDD4L	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NEDD9	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NEK6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NFE2L2	DoRothEA	B	Repression	CollecTRI2:26827637	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NFKB1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NFKBIZ	DoRothEA	B	Repression	PAZAR:17558387;CollecTRI2:35537286	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NIBAN1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NIBAN2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NLRC5	DoRothEA	B	Activation	CollecTRI2:22473004;CollecTRI2:29311575;CollecTRI2:34782627;CollecTRI2:30796216	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NLRP3	DoRothEA	B	Activation	CollecTRI2:33087357;CollecTRI2:37013491;CollecTRI2:36384075	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NMI	DoRothEA	A	Activation	CollecTRI:22951020;DoRothEA:22951020;CollecTRI2:22951020;CollecTRI2:21067885;ORegAnno:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NOS2	DoRothEA	A	Activation	CollecTRI2:31991739;CollecTRI2:37059259;CollecTRI2:22831798;CollecTRI:24248598;TRRUST:12586443;CollecTRI2:29453519;CollecTRI2:12948935;CollecTRI2:28965604;CollecTRI2:23811074;CollecTRI2:18039960;CollecTRI2:34382871;CollecTRI2:28038357;CollecTRI:20889505;CollecTRI2:23826757;CollecTRI2:24457953;Collec	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NOX5	DoRothEA	A	Activation	CollecTRI2:22348975;TRRUST:22348975;CollecTRI:22348975	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NR1H4	DoRothEA	A	Repression	HTRIdb:19393742;CollecTRI2:22558273;DoRothEA:19393742;TRRUST:19393742;CollecTRI2:31949131;CollecTRI2:19393742;CollecTRI:19393742	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NR3C1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NR4A2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NRP1	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	NRP2	DoRothEA	B	Activation	CollecTRI2:35533267	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OAS1	DoRothEA	A	Activation	CollecTRI2:22305622;CollecTRI2:29417241;CollecTRI:22305621;CollecTRI2:22305621;CollecTRI2:36584854;CollecTRI2:23110939;CollecTRI2:26061044;CollecTRI:2456211;CollecTRI2:23558133;CollecTRI2:2456211;CollecTRI2:38065246;CollecTRI:23110939;PAZAR:2456211	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OAS2	DoRothEA	A	Activation	CollecTRI2:25564224;CollecTRI2:36584854	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OAS3	DoRothEA	A	Activation	CollecTRI2:35934228	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OASL	DoRothEA	A	Repression	CollecTRI2:33176874	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OPRM1	DoRothEA	A	Activation	TRRUST:15448191;CollecTRI:18284609;ORegAnno:15448191;CollecTRI2:15448191;CollecTRI:15448191;DoRothEA:15448191	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	OSBPL3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	P2RY6	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PACSIN2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PARP14	DoRothEA	A	Activation	DoRothEA:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PDE4B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PDE4D	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PFKFB3	DoRothEA	B	Activation	CollecTRI2:36510278	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PGS1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PHACTR2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PIK3AP1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PIK3R5	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PIM1	DoRothEA	A	Activation	CollecTRI2:10068671;DoRothEA:10068671;TRRUST:10068671;CollecTRI:10068671	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PIP4K2A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PKIG	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLAC8	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLAU	DoRothEA	A	Repression	CollecTRI2:18381451	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLB1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLCB1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLCG2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLEC	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLEKHA2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLEKHG3	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLEKHO1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLSCR1	DoRothEA	A	Activation	DoRothEA:16260419;CollecTRI2:38099895;CollecTRI:19122651;TRRUST:16260419;CollecTRI2:20926691;CollecTRI2:19122651;CollecTRI:16260419;CollecTRI2:25588716;CollecTRI2:16260419	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PLXNC1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PMAIP1	DoRothEA	B	Activation	CollecTRI2:14602726;CollecTRI2:22838736	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PML	DoRothEA	A	Activation	TRRUST:21115099;CollecTRI:15519999;TRRUST:15519999;CollecTRI2:15519999;CollecTRI2:21115099;CollecTRI2:22589541;CollecTRI:22589541;CollecTRI:21115099;TRRUST:22589541	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	POLA1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	POLR1A	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	POU2F2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PPARA	DoRothEA	A	Activation	CollecTRI:24242046;TRRUST:24242046;CollecTRI2:24242046;DoRothEA:24242046	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PPFIBP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PPIP5K2	DoRothEA	A	Activation	CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PPM1H	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRDM16	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PREX1	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRF1	DoRothEA	A	Activation	DoRothEA:10072525;CollecTRI2:10072525;CollecTRI:10072525	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRKAG2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRKCB	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRKCD	DoRothEA	B	Activation	CollecTRI2:29859868	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRKCE	DoRothEA	A	Repression	CollecTRI2:24825907;TRRUST:24825907;CollecTRI:24825907	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRKCH	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PROS1	DoRothEA	A	Activation	DoRothEA:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRPF31	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PRUNE2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PSMB9	DoRothEA	A	Activation	CollecTRI2:9632673;CollecTRI:19122651;CollecTRI2:10921891;TRRUST:10921891;TRRUST:16703666;CollecTRI:16703666;CollecTRI2:14735146;CollecTRI:10764778;CollecTRI:10921891;CollecTRI:14735146;CollecTRI2:10764778;CollecTRI2:16703666;CollecTRI2:19122651;CollecTRI2:32331228;CollecTRI:9632673;CollecTRI2:15240	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PSMD1	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PSTPIP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTGFR	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTGS2	DoRothEA	A	Activation	CollecTRI2:18625301;CollecTRI2:17606840;CollecTRI:17505916;TRRUST:12586443;CollecTRI2:38069015;CollecTRI2:25818476;CollecTRI2:21882257;CollecTRI2:18634870;CollecTRI2:10433370;CollecTRI2:16717119;CollecTRI2:17513789;CollecTRI:17270146;CollecTRI:17016440;CollecTRI2:21396905;CollecTRI2:24464587;CollecT	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTK2B	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTP4A2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTPN2	DoRothEA	B	Activation	CollecTRI2:35154122	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTPRE	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTPRJ	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PTTG1IP	DoRothEA	A	Activation	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	PWP2	DoRothEA	A	Activation	DoRothEA:22951020;CollecTRI2:22951020;ORegAnno:22951020;CollecTRI:22951020	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RAB31	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RAB3GAP2	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RAD51B	DoRothEA	B	Unknown	PAZAR:17558387	DoRothEA via OmniPath; not a lung ChIP peak
STAT1	RALGDS	DoRothEA	B	Unknown	nan	DoRothEA via OmniPath; not a lung ChIP peak
