	nusvr	nnls
TCGA-44-3396-01A	0.5086460303837562	0.6541321623561336
TCGA-55-A57B-01A	0.8645606690475336	0.8760999832901312
TCGA-L9-A443-01A	0.9177673191932423	0.9421274597012624
TCGA-55-A4DG-01A	0.7301825182968031	0.7447909517030306
TCGA-67-4679-01B	0.7973606359580255	0.8152760681940208
TCGA-64-5781-01A	0.8593030113438133	0.9242747749864186
TCGA-93-A4JO-01A	0.7959938609911473	0.8845554994018687
TCGA-NJ-A4YP-01A	0.6599392284376168	0.8201567436502667
TCGA-69-7974-01A	0.8577369220837766	0.9294418847399246
TCGA-MP-A4T7-01A	0.9576565970356774	0.970650643693547
TCGA-55-6642-01A	0.5599892492155562	0.5653062639120704
TCGA-49-AAR9-01A	0.9669503800923102	0.9719904236394066
TCGA-69-8253-01A	0.8979894256231897	0.9466937774669804
TCGA-05-4249-01A	0.6227520947920363	0.8112191980700764
TCGA-44-7669-01A	0.9202801350477988	0.92655695787562
TCGA-71-6725-01A	0.8779485589521232	0.9615194948215278
TCGA-73-7499-01A	0.7961916693057239	0.809125087101712
TCGA-MP-A4TH-01A	0.6077902789652544	0.8140983969042477
TCGA-55-8208-01A	0.7198685325184471	0.7939511923932868
TCGA-78-7156-01A	0.6464872373446592	0.6681925251359857
TCGA-75-5122-01A	0.9551835817860895	0.9574554785713084
TCGA-50-6595-01A	0.7460323880498819	0.8334358376200514
TCGA-50-7109-01A	0.7149226925782532	0.7209385287164427
TCGA-NJ-A55R-01A	0.6392989057354767	0.8157753306109946
TCGA-53-A4EZ-01A	0.9289634904534876	0.9759812141644596
TCGA-44-7667-01A	0.8115124606984634	0.8844220278725925
TCGA-55-6968-01A	0.6409197029676327	0.6820384783754708
TCGA-NJ-A4YG-01A	0.780724314890176	0.9607997459132467
TCGA-86-A456-01A	0.967909871887738	0.9789012806282154
TCGA-38-4632-01A	0.9081428991708375	0.9680880889461871
TCGA-MP-A4TJ-01A	0.6468201518134691	0.6733539917872959
TCGA-97-8174-01A	0.8521167115789704	0.8561667350928606
TCGA-MP-A4SY-01A	0.9153215753632523	0.9478038377233456
TCGA-62-8397-01A	0.7972605085954483	0.9387744113155168
TCGA-L9-A8F4-01A	0.595441536100289	0.6455222824630406
TCGA-75-5126-01A	0.9538716063926528	0.9804948657118645
TCGA-91-6828-01A	0.6505613388396012	0.6613682303681787
TCGA-MP-A4TA-01A	0.7113826507128136	0.7303574845842737
TCGA-86-7711-01A	0.7072807731852386	0.7787453888864747
TCGA-50-5045-01A	0.8002074552729137	0.8888586734235154
TCGA-55-6975-01A	0.6494087660961235	0.6547891074182148
TCGA-05-4417-01A	0.6373385334636478	0.6854928377338323
TCGA-44-7660-01A	0.9659183194334632	0.9749124131382109
TCGA-69-7979-01A	0.8916648207819254	0.9490844523765595
TCGA-55-A491-01A	0.673815214707795	0.693143893135127
TCGA-L9-A743-01A	0.5925513683213315	0.6246945474767968
TCGA-55-A494-01A	0.7130198486383647	0.8615584697047901
TCGA-44-7662-01A	0.5972219859019715	0.6169753767593612
TCGA-55-7910-01A	0.36765698485140136	0.5363635571352035
TCGA-69-7980-01A	0.7681286638548374	0.9706402470929555
TCGA-49-4506-01A	0.9687851087706992	0.9731521844257405
TCGA-55-8097-01A	0.8165127563154376	0.8531259468387294
TCGA-73-4668-01A	0.5285485539563232	0.6349768475533026
TCGA-NJ-A55A-01A	0.8421964081345344	0.902294929828367
TCGA-86-8672-01A	0.8139036171987324	0.8706037496029454
TCGA-86-8673-01A	0.725105560211629	0.8814094830570255
TCGA-78-7153-01A	0.6365963019806323	0.8905982718825886
TCGA-97-A4M7-01A	0.8210153464427579	0.8226556397914362
TCGA-62-A46R-01A	0.6263675197713452	0.9366335924079784
TCGA-50-5055-01A	0.8144459795109222	0.8466611843296068
TCGA-38-4628-01A	0.9734283432832107	0.984309303356069
TCGA-86-7713-01A	0.6584751148024282	0.7735164056841034
TCGA-86-8073-01A	0.9665415072425912	0.9757055836316392
TCGA-MN-A4N4-01A	0.7982640200891791	0.8498163536876475
TCGA-53-7626-01A	0.7108860934689013	0.7786519331837678
TCGA-62-A46O-01A	0.8264810280267422	0.8822156312485252
TCGA-44-A47G-01A	0.4934368445940107	0.5739629998816923
TCGA-55-6969-01A	0.6491353683178219	0.6572015415118029
