	nusvr	nnls
TCGA-44-3396-01A	0.6059335925999463	0.6538075570862443
TCGA-55-A57B-01A	0.5721629202839456	0.8518697429352978
TCGA-L9-A443-01A	0.9188116165329189	0.9392798862472785
TCGA-55-A4DG-01A	0.6126408413997406	0.7417883029601537
TCGA-67-4679-01B	0.7964032913530025	0.8152507882856672
TCGA-64-5781-01A	0.7709490135756092	0.9229016889338997
TCGA-93-A4JO-01A	0.8218900363224587	0.882242385867264
TCGA-NJ-A4YP-01A	0.7590446330953676	0.8130712949373898
TCGA-69-7974-01A	0.8959647501030118	0.9253763069587657
TCGA-MP-A4T7-01A	0.892256805050344	0.9655851538935513
TCGA-55-6642-01A	0.5599844522525552	0.565287948110252
TCGA-49-AAR9-01A	0.8625648435216288	0.9542776490715156
TCGA-69-8253-01A	0.8788610926802343	0.9455385578829589
TCGA-05-4249-01A	0.7133596007653433	0.8084922612749776
TCGA-44-7669-01A	0.7796410604932686	0.9254369715457497
TCGA-71-6725-01A	0.8897068464082751	0.9543676943970478
TCGA-73-7499-01A	0.7539797469575374	0.8090065890470988
TCGA-MP-A4TH-01A	0.7994586098755192	0.8135752973093265
TCGA-55-8208-01A	0.7198182587016487	0.7938986732240836
TCGA-78-7156-01A	0.6632298966449436	0.6680839239743949
TCGA-75-5122-01A	0.9506398598863735	0.9573983879624374
TCGA-50-6595-01A	0.7158663524041662	0.8251471829572792
TCGA-50-7109-01A	0.6178421957350168	0.7202853208466499
TCGA-NJ-A55R-01A	0.6588446593123263	0.815524470638726
TCGA-53-A4EZ-01A	0.866645659327869	0.9758837665428874
TCGA-44-7667-01A	0.7689056335529896	0.8814739481341344
TCGA-55-6968-01A	0.6408901268386239	0.6819972213904099
TCGA-NJ-A4YG-01A	0.9129439439089108	0.9589281166645554
TCGA-86-A456-01A	0.9618622920177843	0.9781165039406706
TCGA-38-4632-01A	0.9601862605867382	0.9670961841199437
TCGA-MP-A4TJ-01A	0.6300467805827407	0.6732723550926044
TCGA-97-8174-01A	0.8226416947892458	0.8544646117351238
TCGA-MP-A4SY-01A	0.9078291843356375	0.9330901820840373
TCGA-62-8397-01A	0.9311880200332112	0.9363611462147435
TCGA-L9-A8F4-01A	0.6220041614087541	0.6452290547745251
TCGA-75-5126-01A	0.9550887894651758	0.9770375157957729
TCGA-91-6828-01A	0.5509145396309424	0.6608779070758447
TCGA-MP-A4TA-01A	0.6919824261769382	0.7279287027353805
TCGA-86-7711-01A	0.7750666784944917	0.7784759643576875
TCGA-50-5045-01A	0.8048715227460338	0.8879570883086549
TCGA-55-6975-01A	0.4047256091969798	0.652985845946839
TCGA-05-4417-01A	0.6550560364768651	0.6853496859694511
TCGA-44-7660-01A	0.9631341142838917	0.9736310371515586
TCGA-69-7979-01A	0.9341991018245874	0.9424595719179003
TCGA-55-A491-01A	0.4809655181514401	0.6897441664015531
TCGA-L9-A743-01A	0.5722474532371528	0.624491689748409
TCGA-55-A494-01A	0.5564744640975164	0.8231261279115295
TCGA-44-7662-01A	0.48957020106592697	0.6118428452439697
TCGA-55-7910-01A	0.2993223797678448	0.5348895169102057
TCGA-69-7980-01A	0.9001953787345173	0.9570409032351419
TCGA-49-4506-01A	0.9713620962651546	0.973082529009665
TCGA-55-8097-01A	0.7840798057533633	0.8513264481199566
TCGA-73-4668-01A	0.4982173028295548	0.6301073119190476
TCGA-NJ-A55A-01A	0.8773706450921852	0.9019478507748414
TCGA-86-8672-01A	0.7300565908888882	0.8639788504514349
TCGA-86-8673-01A	0.7816404542050674	0.880028832187176
TCGA-78-7153-01A	0.7311291740123574	0.8890780693009023
TCGA-97-A4M7-01A	0.8147204344658813	0.820728613213644
TCGA-62-A46R-01A	0.9040336946707824	0.9246843986227309
TCGA-50-5055-01A	0.8068833114684795	0.8461707179330293
TCGA-38-4628-01A	0.9546668916634198	0.9839207729243185
TCGA-86-7713-01A	0.6604249647862932	0.7585759305556732
TCGA-86-8073-01A	0.9686002163321175	0.9746414325413709
TCGA-MN-A4N4-01A	0.8246791649931003	0.8461102587210125
TCGA-53-7626-01A	0.7710194371926506	0.7785016712664857
TCGA-62-A46O-01A	0.36828032315961323	0.7820874700173344
TCGA-44-A47G-01A	0.5423848921207758	0.5734045527250468
TCGA-55-6969-01A	0.6424065970395711	0.6571498592773352
