kind	k	combo	score	n	rho	p	I2	stouffer_z	stouffer_p	n_q1	n_q4	n_compared	r_rb	p_q4q1	delta_median	thin_q4	malig_def	unit	source	loo	note	member_rhos	member_ns	parent_triple
triple_loo	2	GSE131907+GSE189357 (LOO drop GSE127465)	pct	30	-0.5424924995584873	0.002910690018538355	0.0	-2.9564687566932566	0.0031118375664090907	9.0	7.0	16.0	-0.6190476190476191	0.04178321678321679	-0.36468164188752433	False	author_malig+marker_malig	mixed	this_pr	drop_GSE127465	leave-one-cohort-out of GSE127465+GSE131907+GSE189357; dropped GSE127465	GSE131907:-0.522,GSE189357:-0.600	GSE131907:21,GSE189357:9	GSE127465+GSE131907+GSE189357
triple_loo	2	GSE127465+GSE189357 (LOO drop GSE131907)	pct	16	-0.2949804516365966	0.48383850262030703	45.41039337215604	-1.0807843246324618	0.2797930628505777	4.0	4.0	8.0	-0.25	0.6857142857142857	-0.13703222270109705	True	tisch_malig+marker_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE127465+GSE131907+GSE189357; dropped GSE131907	GSE127465:0.179,GSE189357:-0.600	GSE127465:7,GSE189357:9	GSE127465+GSE131907+GSE189357
triple_loo	2	GSE127465+GSE131907 (LOO drop GSE189357)	pct	28	-0.3161082726006362	0.3600819849892791	47.05713605415528	-2.032571659566812	0.0420958171660875	7.0	7.0	14.0	-0.4285714285714286	0.20862470862470864	-0.2551411409634277	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE127465+GSE131907+GSE189357; dropped GSE189357	GSE127465:0.179,GSE131907:-0.522	GSE127465:7,GSE131907:21	GSE127465+GSE131907+GSE189357
triple_loo	2	GSE131907+GSE205335 (LOO drop GSE127465)	pct	43	-0.4787109080847739	0.0015191063422345722	0.0	-3.144426482866681	0.001664127187209751	11.0	11.0	22.0	-0.7024793388429752	0.00581685721588046	-0.31764884029144325	False	author_malig+author_malig	mixed	this_pr	drop_GSE127465	leave-one-cohort-out of GSE127465+GSE131907+GSE205335; dropped GSE127465	GSE131907:-0.522,GSE205335:-0.435	GSE131907:21,GSE205335:22	GSE127465+GSE131907+GSE205335
triple_loo	2	GSE127465+GSE205335 (LOO drop GSE131907)	pct	29	-0.28720239210210696	0.30024978012358317	27.701464601441117	-1.68080548421311	0.09280070306913592	8.0	7.0	15.0	-0.5714285714285714	0.0721056721056721	-0.222612480910889	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE127465+GSE131907+GSE205335; dropped GSE131907	GSE127465:0.179,GSE205335:-0.435	GSE127465:7,GSE205335:22	GSE127465+GSE131907+GSE205335
triple_loo	2	GSE127465+GSE131907 (LOO drop GSE205335)	pct	28	-0.3161082726006362	0.3600819849892791	47.05713605415528	-2.032571659566812	0.0420958171660875	7.0	7.0	14.0	-0.4285714285714286	0.20862470862470864	-0.2551411409634277	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE127465+GSE131907+GSE205335; dropped GSE205335	GSE127465:0.179,GSE131907:-0.522	GSE127465:7,GSE131907:21	GSE127465+GSE131907+GSE205335
triple_loo	2	GSE148071+GSE189357 (LOO drop GSE127465)	pct	31	-0.2637066820647359	0.4107558014472008	52.279673253220814	-0.8954851366378808	0.37052780770782257	8.0	8.0	16.0	-0.25	0.4418026418026417	-0.17288997059945566	False	tisch_malig+marker_malig	mixed	this_pr	drop_GSE127465	leave-one-cohort-out of GSE127465+GSE148071+GSE189357; dropped GSE127465	GSE148071:-0.015,GSE189357:-0.600	GSE148071:22,GSE189357:9	GSE127465+GSE148071+GSE189357
triple_loo	2	GSE127465+GSE189357 (LOO drop GSE148071)	pct	16	-0.2949804516365966	0.48383850262030703	45.41039337215604	-1.0807843246324618	0.2797930628505777	4.0	4.0	8.0	-0.25	0.6857142857142857	-0.13703222270109705	True	tisch_malig+marker_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE127465+GSE148071+GSE189357; dropped GSE148071	GSE127465:0.179,GSE189357:-0.600	GSE127465:7,GSE189357:9	GSE127465+GSE148071+GSE189357
triple_loo	2	GSE127465+GSE148071 (LOO drop GSE189357)	pct	29	0.01879506424197658	0.9281691469121212	0.0	0.09855391255271015	0.9214924642514052	8.0	7.0	15.0	-0.0357142857142857	0.9550893550893552	-0.12027171380965734	False	tisch_malig+tisch_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE127465+GSE148071+GSE189357; dropped GSE189357	GSE127465:0.179,GSE148071:-0.015	GSE127465:7,GSE148071:22	GSE127465+GSE148071+GSE189357
triple_loo	2	GSE148071+GSE205335 (LOO drop GSE127465)	pct	44	-0.23630901982013466	0.28571043977399424	48.300920679650815	-1.4795478498519712	0.13899395263005654	12.0	10.0	22.0	-0.35	0.17646171380243192	-0.21305128548809116	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE127465	leave-one-cohort-out of GSE127465+GSE148071+GSE205335; dropped GSE127465	GSE148071:-0.015,GSE205335:-0.435	GSE148071:22,GSE205335:22	GSE127465+GSE148071+GSE205335
triple_loo	2	GSE127465+GSE205335 (LOO drop GSE148071)	pct	29	-0.28720239210210696	0.30024978012358317	27.701464601441117	-1.68080548421311	0.09280070306913592	8.0	7.0	15.0	-0.5714285714285714	0.0721056721056721	-0.222612480910889	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE127465+GSE148071+GSE205335; dropped GSE148071	GSE127465:0.179,GSE205335:-0.435	GSE127465:7,GSE205335:22	GSE127465+GSE148071+GSE205335
triple_loo	2	GSE127465+GSE148071 (LOO drop GSE205335)	pct	29	0.01879506424197658	0.9281691469121212	0.0	0.09855391255271015	0.9214924642514052	8.0	7.0	15.0	-0.0357142857142857	0.9550893550893552	-0.12027171380965734	False	tisch_malig+tisch_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE127465+GSE148071+GSE205335; dropped GSE205335	GSE127465:0.179,GSE148071:-0.015	GSE127465:7,GSE148071:22	GSE127465+GSE148071+GSE205335
triple_loo	2	GSE189357+GSE205335 (LOO drop GSE127465)	pct	31	-0.4783764213621875	0.00920396129366116	0.0	-2.602186713900326	0.009263140509539572	8.0	8.0	16.0	-0.75	0.010411810411810413	-0.46968822827203727	False	marker_malig+author_malig	mixed	this_pr	drop_GSE127465	leave-one-cohort-out of GSE127465+GSE189357+GSE205335; dropped GSE127465	GSE189357:-0.600,GSE205335:-0.435	GSE189357:9,GSE205335:22	GSE127465+GSE189357+GSE205335
triple_loo	2	GSE127465+GSE205335 (LOO drop GSE189357)	pct	29	-0.28720239210210696	0.30024978012358317	27.701464601441117	-1.68080548421311	0.09280070306913592	8.0	7.0	15.0	-0.5714285714285714	0.0721056721056721	-0.222612480910889	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE127465+GSE189357+GSE205335; dropped GSE189357	GSE127465:0.179,GSE205335:-0.435	GSE127465:7,GSE205335:22	GSE127465+GSE189357+GSE205335
triple_loo	2	GSE127465+GSE189357 (LOO drop GSE205335)	pct	16	-0.2949804516365966	0.48383850262030703	45.41039337215604	-1.0807843246324618	0.2797930628505777	4.0	4.0	8.0	-0.25	0.6857142857142857	-0.13703222270109705	True	tisch_malig+marker_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE127465+GSE189357+GSE205335; dropped GSE205335	GSE127465:0.179,GSE189357:-0.600	GSE127465:7,GSE189357:9	GSE127465+GSE189357+GSE205335
triple_loo	2	GSE148071+GSE189357 (LOO drop GSE131907)	pct	31	-0.2637066820647359	0.4107558014472008	52.279673253220814	-0.8954851366378808	0.37052780770782257	8.0	8.0	16.0	-0.25	0.4418026418026417	-0.17288997059945566	False	tisch_malig+marker_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE131907+GSE148071+GSE189357; dropped GSE131907	GSE148071:-0.015,GSE189357:-0.600	GSE148071:22,GSE189357:9	GSE131907+GSE148071+GSE189357
triple_loo	2	GSE131907+GSE189357 (LOO drop GSE148071)	pct	30	-0.5424924995584873	0.002910690018538355	0.0	-2.9564687566932566	0.0031118375664090907	9.0	7.0	16.0	-0.6190476190476191	0.04178321678321679	-0.36468164188752433	False	author_malig+marker_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE131907+GSE148071+GSE189357; dropped GSE148071	GSE131907:-0.522,GSE189357:-0.600	GSE131907:21,GSE189357:9	GSE131907+GSE148071+GSE189357
triple_loo	2	GSE131907+GSE148071 (LOO drop GSE189357)	pct	43	-0.2863879032186589	0.29605893058402	65.98254707403338	-1.741526428194671	0.08159134489169045	11.0	11.0	22.0	-0.4049586776859504	0.11503496229473924	-0.21230425583791482	False	author_malig+tisch_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE131907+GSE148071+GSE189357; dropped GSE189357	GSE131907:-0.522,GSE148071:-0.015	GSE131907:21,GSE148071:22	GSE131907+GSE148071+GSE189357
triple_loo	2	GSE148071+GSE205335 (LOO drop GSE131907)	pct	44	-0.23630901982013466	0.28571043977399424	48.300920679650815	-1.4795478498519712	0.13899395263005654	12.0	10.0	22.0	-0.35	0.17646171380243192	-0.21305128548809116	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE131907+GSE148071+GSE205335; dropped GSE131907	GSE148071:-0.015,GSE205335:-0.435	GSE148071:22,GSE205335:22	GSE131907+GSE148071+GSE205335
triple_loo	2	GSE131907+GSE205335 (LOO drop GSE148071)	pct	43	-0.4787109080847739	0.0015191063422345722	0.0	-3.144426482866681	0.001664127187209751	11.0	11.0	22.0	-0.7024793388429752	0.00581685721588046	-0.31764884029144325	False	author_malig+author_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE131907+GSE148071+GSE205335; dropped GSE148071	GSE131907:-0.522,GSE205335:-0.435	GSE131907:21,GSE205335:22	GSE131907+GSE148071+GSE205335
triple_loo	2	GSE131907+GSE148071 (LOO drop GSE205335)	pct	43	-0.2863879032186589	0.29605893058402	65.98254707403338	-1.741526428194671	0.08159134489169045	11.0	11.0	22.0	-0.4049586776859504	0.11503496229473924	-0.21230425583791482	False	author_malig+tisch_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE131907+GSE148071+GSE205335; dropped GSE205335	GSE131907:-0.522,GSE148071:-0.015	GSE131907:21,GSE148071:22	GSE131907+GSE148071+GSE205335
triple_loo	2	GSE189357+GSE205335 (LOO drop GSE131907)	pct	31	-0.4783764213621875	0.00920396129366116	0.0	-2.602186713900326	0.009263140509539572	8.0	8.0	16.0	-0.75	0.010411810411810413	-0.46968822827203727	False	marker_malig+author_malig	mixed	this_pr	drop_GSE131907	leave-one-cohort-out of GSE131907+GSE189357+GSE205335; dropped GSE131907	GSE189357:-0.600,GSE205335:-0.435	GSE189357:9,GSE205335:22	GSE131907+GSE189357+GSE205335
triple_loo	2	GSE131907+GSE205335 (LOO drop GSE189357)	pct	43	-0.4787109080847739	0.0015191063422345722	0.0	-3.144426482866681	0.001664127187209751	11.0	11.0	22.0	-0.7024793388429752	0.00581685721588046	-0.31764884029144325	False	author_malig+author_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE131907+GSE189357+GSE205335; dropped GSE189357	GSE131907:-0.522,GSE205335:-0.435	GSE131907:21,GSE205335:22	GSE131907+GSE189357+GSE205335
triple_loo	2	GSE131907+GSE189357 (LOO drop GSE205335)	pct	30	-0.5424924995584873	0.002910690018538355	0.0	-2.9564687566932566	0.0031118375664090907	9.0	7.0	16.0	-0.6190476190476191	0.04178321678321679	-0.36468164188752433	False	author_malig+marker_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE131907+GSE189357+GSE205335; dropped GSE205335	GSE131907:-0.522,GSE189357:-0.600	GSE131907:21,GSE189357:9	GSE131907+GSE189357+GSE205335
triple_loo	2	GSE189357+GSE205335 (LOO drop GSE148071)	pct	31	-0.4783764213621875	0.00920396129366116	0.0	-2.602186713900326	0.009263140509539572	8.0	8.0	16.0	-0.75	0.010411810411810413	-0.46968822827203727	False	marker_malig+author_malig	mixed	this_pr	drop_GSE148071	leave-one-cohort-out of GSE148071+GSE189357+GSE205335; dropped GSE148071	GSE189357:-0.600,GSE205335:-0.435	GSE189357:9,GSE205335:22	GSE148071+GSE189357+GSE205335
triple_loo	2	GSE148071+GSE205335 (LOO drop GSE189357)	pct	44	-0.23630901982013466	0.28571043977399424	48.300920679650815	-1.4795478498519712	0.13899395263005654	12.0	10.0	22.0	-0.35	0.17646171380243192	-0.21305128548809116	False	tisch_malig+author_malig	mixed	this_pr	drop_GSE189357	leave-one-cohort-out of GSE148071+GSE189357+GSE205335; dropped GSE189357	GSE148071:-0.015,GSE205335:-0.435	GSE148071:22,GSE205335:22	GSE148071+GSE189357+GSE205335
triple_loo	2	GSE148071+GSE189357 (LOO drop GSE205335)	pct	31	-0.2637066820647359	0.4107558014472008	52.279673253220814	-0.8954851366378808	0.37052780770782257	8.0	8.0	16.0	-0.25	0.4418026418026417	-0.17288997059945566	False	tisch_malig+marker_malig	mixed	this_pr	drop_GSE205335	leave-one-cohort-out of GSE148071+GSE189357+GSE205335; dropped GSE205335	GSE148071:-0.015,GSE189357:-0.600	GSE148071:22,GSE189357:9	GSE148071+GSE189357+GSE205335
full_pool	7	FULL_POOL:GSE123902+GSE127465+GSE131907+GSE148071+GSE189357+GSE205335+GSE207422	mean	106	-0.2522180595231167	0.028089021690579734	11.909051729261641	-2.3260264206670023	0.020017141250188178	27.0	27.0	54.0	-0.3964334705075446	0.012731364269923499	-0.20478743487125278	False	marker_malig+tisch_malig+author_malig+tisch_malig+marker_malig+author_malig+author_DRMref	mixed	this_pr		FULL-POOL one row, not the answer; Fisher-z RE of 7 cohort Spearmans; n=sum of patients	GSE123902:-0.654,GSE127465:0.107,GSE131907:-0.396,GSE148071:0.080,GSE189357:-0.517,GSE205335:-0.200,GSE207422:-0.091	GSE123902:13,GSE127465:7,GSE131907:21,GSE148071:22,GSE189357:9,GSE205335:22,GSE207422:12	
full_pool	6	FULL_POOL:GSE123902+GSE127465+GSE131907+GSE148071+GSE189357+GSE205335	pct	94	-0.3910026723373074	0.002980259336627027	27.201966870964867	-3.508963364889749	0.0004498568651443729	24.0	24.0	48.0	-0.5208333333333333	0.0020517454392337897	-0.2786753734514373	False	marker_malig+tisch_malig+author_malig+tisch_malig+marker_malig+author_malig	mixed	this_pr		FULL-POOL one row, not the answer; Fisher-z RE of 6 cohort Spearmans; n=sum of patients	GSE123902:-0.659,GSE127465:0.179,GSE131907:-0.522,GSE148071:-0.015,GSE189357:-0.600,GSE205335:-0.435	GSE123902:13,GSE127465:7,GSE131907:21,GSE148071:22,GSE189357:9,GSE205335:22	
pair_given	2	GSE131907+GSE205335	pct	23			0.0			12.0	11.0	23.0	-0.705	0.000301		False	author_malig	mixed	PR320_given		GSE131907+GSE205335 author %pos Q4 vs Q1; taken as given, not re-audited		GSE131907+GSE205335:23_compared	
