nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
1219	31	0	31	0.0	1.0	1.6187409162521362	1.6187409162521362	Epithelial cells	1	31			False		
1220	31	0	0	0.0	0.0	0.11569522321224213		B lymphocytes	1	31			False		
1221	31	0	0	0.0	0.0	0.07486892491579056		Myeloid cells	1	31			False		
1222	31	0	0	0.0	0.0	0.050577033311128616		B lymphocytes	1	31			False		
1223	31	0	31	0.0	1.0	1.8420298099517822	1.8420298099517822	Epithelial cells	3	31			False		
1224	31	0	31	0.0	1.0	1.1947720050811768	1.1947720050811768	Epithelial cells	1	31			False		
1225	31	0	0	0.0	0.0	0.052334263920784		MAST cells	1	31			False		
1226	31	0	0	0.0	0.0	0.24192097783088684		Myeloid cells	1	31			False		
1227	31	0	0	0.0	0.0	0.09653370082378387		Myeloid cells	1	31			False		
1228	31	0	31	0.0	1.0	1.698685646057129	1.698685646057129	Epithelial cells	1	31			False		
1229	31	0	31	0.0	1.0	1.5654619932174683	1.5654619932174683	Epithelial cells	1	31			False		
1230	31	0	31	0.0	1.0	1.4283772706985474	1.4283772706985474	Epithelial cells	1	31			False		
1231	31	0	0	0.0	0.0	0.3846132159233093		Myeloid cells	1	31			False		
1232	31	31	0	1.0	0.0	0.06636914610862732		T lymphocytes	2	31			False		
1233	31	0	31	0.0	1.0	1.5944913625717163	1.5944913625717163	Epithelial cells	1	31			False		
1234	31	0	31	0.0	1.0	1.750037431716919	1.750037431716919	Epithelial cells	1	31			False		
1235	31	0	31	0.0	1.0	1.9857392311096191	1.9857392311096191	Epithelial cells	1	31			False		
1236	31	0	31	0.0	1.0	1.9718912839889526	1.9718912839889526	Epithelial cells	1	31			False		
1237	31	0	31	0.0	1.0	1.9197748899459839	1.9197748899459839	Epithelial cells	3	31			False		
1238	31	0	0	0.0	0.0	0.09039420634508133		Myeloid cells	3	31			False		
1239	31	0	31	0.0	1.0	2.007500171661377	2.007500171661377	Epithelial cells	1	31			False		
1240	31	0	31	0.0	1.0	2.061594009399414	2.061594009399414	Epithelial cells	2	31			False		
1241	31	0	31	0.0	1.0	1.6849032640457153	1.6849032640457153	Epithelial cells	1	31			False		
1242	31	31	0	1.0	0.0	0.15013141930103302		T lymphocytes	1	31			False		
1243	31	0	31	0.0	1.0	1.5353213548660278	1.5353213548660278	Epithelial cells	2	31			False		
1244	31	0	0	0.0	0.0	0.07031862437725067		Myeloid cells	1	31			False		
1245	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
1246	31	31	0	1.0	0.0	0.060278575867414474		T lymphocytes	1	31			False		
1247	31	0	31	0.0	1.0	1.394940733909607	1.394940733909607	Epithelial cells	2	31			False		
1248	31	0	31	0.0	1.0	1.620396375656128	1.620396375656128	Epithelial cells	5	31	-0.39999999999999997	0.5046315754686912	True	0.8746947308123981	0.8568013677854431
1249	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
1250	31	31	0	1.0	0.0	0.0		NK cells	2	31			False		
1251	31	0	0	0.0	0.0	0.1740695834159851		B lymphocytes	1	31			False		
1252	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
1253	31	0	31	0.0	1.0	1.4005281925201416	1.4005281925201416	Epithelial cells	1	31			False		
1254	31	0	31	0.0	1.0	1.553692102432251	1.553692102432251	Epithelial cells	1	31			False		
1255	31	31	0	1.0	0.0	0.1969788819551468		T lymphocytes	1	31			False		
1256	31	0	31	0.0	1.0	2.2030177116394043	2.2030177116394043	Epithelial cells	2	31			False		
1257	31	0	0	0.0	0.0	0.13916391134262085		Myeloid cells	4	31			False		
1258	31	0	31	0.0	1.0	1.9819868803024292	1.9819868803024292	Epithelial cells	3	31			False		
1259	31	0	31	0.0	1.0	2.027575969696045	2.027575969696045	Epithelial cells	1	31			False		
1260	31	0	31	0.0	1.0	1.5915404558181763	1.5915404558181763	Epithelial cells	1	31			False		
1261	31	0	31	0.0	1.0	1.9095250368118286	1.9095250368118286	Epithelial cells	1	31			False		
1262	31	31	0	1.0	0.0	0.5821096301078796		T lymphocytes	1	31			False		
1263	31	0	31	0.0	1.0	1.823359727859497	1.823359727859497	Epithelial cells	2	31			False		
1264	31	0	31	0.0	1.0	2.1880111694335938	2.1880111694335938	Epithelial cells	1	31			False		
1265	31	0	31	0.0	1.0	1.1526894569396973	1.1526894569396973	Epithelial cells	1	31			False		
1266	31	0	31	0.0	1.0	1.293981909751892	1.293981909751892	Epithelial cells	1	31			False		
1267	31	0	31	0.0	1.0	2.1169960498809814	2.1169960498809814	Epithelial cells	1	31			False		
1268	31	1	0	0.03225806451612903	0.0	0.0		B lymphocytes	1	31			False		
1269	31	0	31	0.0	1.0	1.2435935735702515	1.2435935735702515	Epithelial cells	1	31			False		
1270	31	0	31	0.0	1.0	1.550217628479004	1.550217628479004	Epithelial cells	1	31			False		
1271	31	0	0	0.0	0.0	0.0203804112970829		Myeloid cells	3	31			False		
1272	31	0	0	0.0	0.0	0.08347249776124954		Myeloid cells	1	31			False		
1273	31	0	31	0.0	1.0	0.5352492928504944	0.5352492928504944	Epithelial cells	1	31			False		
1274	31	0	31	0.0	1.0	2.2663424015045166	2.2663424015045166	Epithelial cells	2	31			False		
1275	31	0	0	0.0	0.0	0.06664277613162994		Myeloid cells	1	31			False		
1276	31	0	31	0.0	1.0	1.2205365896224976	1.2205365896224976	Epithelial cells	1	31			False		
1277	31	0	0	0.0	0.0	0.6914437413215637		Myeloid cells	1	31			False		
1278	31	31	0	1.0	0.0	0.06736832112073898		T lymphocytes	1	31			False		
1279	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
1280	31	0	31	0.0	1.0	1.7311128377914429	1.7311128377914429	Epithelial cells	1	31			False		
1281	31	0	30	0.0	0.967741935483871	2.3044912815093994	2.38130784034729	Epithelial cells	3	31			False		
1282	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1283	31	0	0	0.0	0.0	0.42499324679374695		Myeloid cells	1	31			False		
1284	31	0	31	0.0	1.0	2.610276699066162	2.610276699066162	Epithelial cells	1	31			False		
1285	31	0	0	0.0	0.0	0.09001898020505905		Myeloid cells	4	31			False		
1286	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1287	31	0	30	0.0	0.967741935483871	1.023152232170105	1.0572572946548462	Epithelial cells	5	31	0.09999999999999999	0.8728885715695384	True	0.9456292858669998	0.928253005017017
1288	31	0	0	0.0	0.0	0.09198074042797089		Myeloid cells	1	31			False		
1289	31	0	31	0.0	1.0	2.04068922996521	2.04068922996521	Epithelial cells	3	31			False		
1290	31	0	31	0.0	1.0	2.442958116531372	2.442958116531372	Epithelial cells	1	31			False		
1291	31	0	31	0.0	1.0	0.6714439988136292	0.6714439988136292	Epithelial cells	1	31			False		
1292	31	0	0	0.0	0.0	0.04938066750764847		Myeloid cells	1	31			False		
1293	31	0	31	0.0	1.0	1.7504709959030151	1.7504709959030151	Epithelial cells	1	31			False		
1294	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1295	31	0	31	0.0	1.0	1.2991801500320435	1.2991801500320435	Epithelial cells	1	31			False		
1296	31	0	0	0.0	0.0	0.2662743926048279		Myeloid cells	1	31			False		
1297	31	0	31	0.0	1.0	2.2976880073547363	2.2976880073547363	Epithelial cells	1	31			False		
1298	31	0	0	0.0	0.0	0.571212112903595		Myeloid cells	1	31			False		
1299	31	1	0	0.03225806451612903	0.0	0.0		B lymphocytes	2	31			False		
1300	31	0	31	0.0	1.0	1.8894078731536865	1.8894078731536865	Epithelial cells	2	31			False		
1301	31	0	31	0.0	1.0	1.1654986143112183	1.1654986143112183	Epithelial cells	1	31			False		
1302	31	0	31	0.0	1.0	1.8071128129959106	1.8071128129959106	Epithelial cells	4	31			False		
1303	31	0	0	0.0	0.0	0.12332411855459213		Myeloid cells	1	31			False		
1304	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
1305	31	0	31	0.0	1.0	1.8813625574111938	1.8813625574111938	Epithelial cells	1	31			False		
1306	31	0	31	0.0	1.0	2.0478949546813965	2.0478949546813965	Epithelial cells	2	31			False		
1307	31	0	31	0.0	1.0	2.058668375015259	2.058668375015259	Epithelial cells	1	31			False		
1308	31	0	31	0.0	1.0	0.8009130358695984	0.8009130358695984	Epithelial cells	1	31			False		
1309	31	0	31	0.0	1.0	1.3329588174819946	1.3329588174819946	Epithelial cells	1	31			False		
1310	31	0	31	0.0	1.0	2.0682382583618164	2.0682382583618164	Epithelial cells	2	31			False		
1311	31	0	31	0.0	1.0	1.6962593793869019	1.6962593793869019	Epithelial cells	1	31			False		
1312	31	0	31	0.0	1.0	1.948897123336792	1.948897123336792	Epithelial cells	3	31			False		
1313	31	0	31	0.0	1.0	1.004549264907837	1.004549264907837	Epithelial cells	1	31			False		
1314	31	31	0	1.0	0.0	0.7701852917671204		T lymphocytes	1	31			False		
1315	31	0	31	0.0	1.0	1.6073251962661743	1.6073251962661743	Epithelial cells	1	31			False		
1316	31	0	0	0.0	0.0	0.018385274335741997		Myeloid cells	2	31			False		
1317	31	0	0	0.0	0.0	0.1106501892209053		Myeloid cells	2	31			False		
1318	31	0	31	0.0	1.0	2.0222160816192627	2.0222160816192627	Epithelial cells	1	31			False		
1319	31	0	0	0.0	0.0	0.42779573798179626		Myeloid cells	1	31			False		
1320	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
1321	31	31	0	1.0	0.0	0.27772387862205505		NK cells	1	31			False		
1322	31	0	0	0.0	0.0	0.0		Myeloid cells	4	31			False		
1323	31	31	0	1.0	0.0	0.11161106079816818		NK cells	2	31			False		
1324	31	0	0	0.0	0.0	0.05677059292793274		Myeloid cells	2	31			False		
1325	31	0	31	0.0	1.0	1.4184074401855469	1.4184074401855469	Epithelial cells	1	31			False		
1326	31	0	0	0.0	0.0	0.01790950819849968		B lymphocytes	2	31			False		
1327	31	0	31	0.0	1.0	1.8356202840805054	1.8356202840805054	Epithelial cells	1	31			False		
1328	31	31	0	1.0	0.0	0.07503578811883926		T lymphocytes	1	31			False		
1329	31	1	0	0.03225806451612903	0.0	0.0		B lymphocytes	1	31			False		
1330	31	0	31	0.0	1.0	1.8956260681152344	1.8956260681152344	Epithelial cells	3	31			False		
1331	31	0	31	0.0	1.0	1.8888027667999268	1.8888027667999268	Epithelial cells	2	31			False		
1332	31	0	0	0.0	0.0	0.038174793124198914		Myeloid cells	1	31			False		
1333	31	0	0	0.0	0.0	0.12727294862270355		Myeloid cells	3	31			False		
1334	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1335	31	0	31	0.0	1.0	1.8721871376037598	1.8721871376037598	Epithelial cells	1	31			False		
1336	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
1337	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1338	31	0	31	0.0	1.0	2.37276291847229	2.37276291847229	Epithelial cells	1	31			False		
1339	31	0	31	0.0	1.0	2.1668286323547363	2.1668286323547363	Epithelial cells	1	31			False		
1340	31	0	0	0.0	0.0	0.052334263920784		MAST cells	1	31			False		
1341	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
1342	31	0	31	0.0	1.0	2.0010645389556885	2.0010645389556885	Epithelial cells	1	31			False		
1343	31	0	31	0.0	1.0	1.5591719150543213	1.5591719150543213	Epithelial cells	1	31			False		
1344	31	0	0	0.0	0.0	0.2806164622306824		Myeloid cells	1	31			False		
1345	31	0	31	0.0	1.0	1.7836297750473022	1.7836297750473022	Epithelial cells	2	31			False		
1346	31	0	31	0.0	1.0	2.023923873901367	2.023923873901367	Epithelial cells	1	31			False		
1347	31	0	0	0.0	0.0	0.03390895202755928		Myeloid cells	2	31			False		
1348	31	0	31	0.0	1.0	1.833603024482727	1.833603024482727	Epithelial cells	1	31			False		
1349	31	0	0	0.0	0.0	0.054052598774433136		Myeloid cells	2	31			False		
1350	31	31	0	1.0	0.0	0.04220239818096161		NK cells	2	31			False		
1351	31	0	31	0.0	1.0	1.1691250801086426	1.1691250801086426	Epithelial cells	1	31			False		
1352	31	31	0	1.0	0.0	0.6047120094299316		T lymphocytes	1	31			False		
1353	31	0	31	0.0	1.0	1.4762003421783447	1.4762003421783447	Epithelial cells	1	31			False		
1354	31	0	31	0.0	1.0	2.283052921295166	2.283052921295166	Epithelial cells	2	31			False		
1355	31	31	0	1.0	0.0	0.19905616343021393		T lymphocytes	1	31			False		
1356	31	0	0	0.0	0.0	0.133853942155838		Myeloid cells	5	31	-0.49999999999999994	0.3910022189557703	True	0.7820044379115406	0.7793332993244647
1357	31	0	0	0.0	0.0	0.11013484001159668		Myeloid cells	1	31			False		
1358	31	0	31	0.0	1.0	2.184257745742798	2.184257745742798	Epithelial cells	2	31			False		
1359	31	0	0	0.0	0.0	0.5573294758796692		Myeloid cells	1	31			False		
1360	31	0	0	0.0	0.0	0.6918585300445557		Myeloid cells	1	31			False		
1361	31	0	31	0.0	1.0	2.292419910430908	2.292419910430908	Epithelial cells	2	31			False		
1362	31	0	31	0.0	1.0	2.0658674240112305	2.0658674240112305	Epithelial cells	1	31			False		
1363	31	0	0	0.0	0.0	0.09143564850091934		MAST cells	1	31			False		
1364	31	0	31	0.0	1.0	1.6743109226226807	1.6743109226226807	Epithelial cells	3	31			False		
1365	31	0	31	0.0	1.0	2.401092290878296	2.401092290878296	Epithelial cells	3	31			False		
1366	31	0	30	0.0	0.967741935483871	0.7460408210754395	0.7709088921546936	Epithelial cells	3	31			False		
1367	31	0	31	0.0	1.0	2.135097026824951	2.135097026824951	Epithelial cells	1	31			False		
1368	31	0	31	0.0	1.0	2.0193941593170166	2.0193941593170166	Epithelial cells	2	31			False		
1369	31	0	31	0.0	1.0	1.2920676469802856	1.2920676469802856	Epithelial cells	1	31			False		
1370	31	0	31	0.0	1.0	2.6120903491973877	2.6120903491973877	Epithelial cells	1	31			False		
1371	31	0	1	0.0	0.03225806451612903	0.12946614623069763	2.377244472503662	Myeloid cells	2	31			False		
1372	31	0	31	0.0	1.0	0.9450990557670593	0.9450990557670593	Epithelial cells	1	31			False		
1373	31	0	31	0.0	1.0	1.3504632711410522	1.3504632711410522	Epithelial cells	1	31			False		
1374	31	31	0	1.0	0.0	0.17755495011806488		T lymphocytes	1	31			False		
1375	31	0	31	0.0	1.0	1.8795884847640991	1.8795884847640991	Epithelial cells	1	31			False		
1376	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
1377	31	0	31	0.0	1.0	1.4752986431121826	1.4752986431121826	Epithelial cells	1	31			False		
1378	31	0	31	0.0	1.0	0.9417454600334167	0.9417454600334167	Epithelial cells	1	31			False		
1379	31	0	31	0.0	1.0	1.4134355783462524	1.4134355783462524	Epithelial cells	1	31			False		
1380	31	0	31	0.0	1.0	1.6696501970291138	1.6696501970291138	Epithelial cells	1	31			False		
1381	31	31	0	1.0	0.0	0.06743130832910538		NK cells	2	31			False		
1382	31	0	31	0.0	1.0	2.174173355102539	2.174173355102539	Epithelial cells	1	31			False		
1383	31	0	31	0.0	1.0	1.0234596729278564	1.0234596729278564	Epithelial cells	1	31			False		
1384	31	0	0	0.0	0.0	0.04938066750764847		Myeloid cells	1	31			False		
1385	31	31	0	1.0	0.0	0.03109225444495678		T lymphocytes	1	31			False		
1386	31	0	31	0.0	1.0	2.479872226715088	2.479872226715088	Epithelial cells	1	31			False		
1387	31	0	31	0.0	1.0	2.171189546585083	2.171189546585083	Epithelial cells	2	31			False		
1388	31	0	31	0.0	1.0	1.4482429027557373	1.4482429027557373	Epithelial cells	2	31			False		
1389	31	0	31	0.0	1.0	1.5264776945114136	1.5264776945114136	Epithelial cells	3	31			False		
1390	31	0	31	0.0	1.0	2.1201915740966797	2.1201915740966797	Epithelial cells	1	31			False		
1391	31	0	31	0.0	1.0	1.6255854368209839	1.6255854368209839	Epithelial cells	1	31			False		
1392	31	0	31	0.0	1.0	1.5217018127441406	1.5217018127441406	Epithelial cells	3	31			False		
1393	31	0	30	0.0	0.967741935483871	0.9452407956123352	0.9767488837242126	Epithelial cells	1	31			False		
1394	31	0	31	0.0	1.0	1.3745129108428955	1.3745129108428955	Epithelial cells	1	31			False		
1395	31	31	0	1.0	0.0	0.13860982656478882		T lymphocytes	1	31			False		
1396	31	0	31	0.0	1.0	1.7119863033294678	1.7119863033294678	Epithelial cells	1	31			False		
1397	31	31	0	1.0	0.0	0.0652051568031311		T lymphocytes	1	31			False		
1398	31	0	30	0.0	0.967741935483871	0.9547206163406372	0.9865446090698242	Epithelial cells	1	31			False		
1399	31	31	0	1.0	0.0	0.0		T lymphocytes	3	31			False		
1400	31	0	31	0.0	1.0	1.359851598739624	1.359851598739624	Epithelial cells	1	31			False		
1401	31	0	0	0.0	0.0	0.029055126011371613		Myeloid cells	1	31			False		
1402	31	0	31	0.0	1.0	1.8723200559616089	1.8723200559616089	Epithelial cells	2	31			False		
1403	31	0	28	0.0	0.9032258064516129	0.3331051468849182	0.28889065980911255	Epithelial cells	3	31			False		
1404	31	0	31	0.0	1.0	1.8134597539901733	1.8134597539901733	Epithelial cells	2	31			False		
1405	31	31	0	1.0	0.0	0.13606606423854828		T lymphocytes	1	31			False		
1406	31	0	31	0.0	1.0	1.1327834129333496	1.1327834129333496	Epithelial cells	2	31			False		
1407	31	0	31	0.0	1.0	1.243245244026184	1.243245244026184	Epithelial cells	2	31			False		
1408	31	0	0	0.0	0.0	0.11545437574386597		Myeloid cells	1	31			False		
1409	31	0	0	0.0	0.0	0.02054549567401409		Myeloid cells	3	31			False		
1410	31	0	31	0.0	1.0	1.9010144472122192	1.9010144472122192	Epithelial cells	1	31			False		
1411	31	0	0	0.0	0.0	0.12809371948242188		Myeloid cells	1	31			False		
1412	31	0	31	0.0	1.0	1.2753571271896362	1.2753571271896362	Epithelial cells	2	31			False		
1413	31	0	31	0.0	1.0	1.9328243732452393	1.9328243732452393	Epithelial cells	3	31			False		
1414	31	0	31	0.0	1.0	1.2727774381637573	1.2727774381637573	Epithelial cells	1	31			False		
1415	31	0	31	0.0	1.0	2.1403355598449707	2.1403355598449707	Epithelial cells	1	31			False		
1416	31	0	0	0.0	0.0	0.06100212410092354		Myeloid cells	1	31			False		
1417	31	31	0	1.0	0.0	0.1267067939043045		T lymphocytes	1	31			False		
1418	31	0	0	0.0	0.0	0.03496820479631424		Myeloid cells	2	31			False		
1419	31	0	31	0.0	1.0	1.7783440351486206	1.7783440351486206	Epithelial cells	1	31			False		
1420	31	0	31	0.0	1.0	1.699102520942688	1.699102520942688	Epithelial cells	1	31			False		
1421	31	0	31	0.0	1.0	1.1888337135314941	1.1888337135314941	Epithelial cells	1	31			False		
1422	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
1423	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1424	31	0	31	0.0	1.0	1.7775721549987793	1.7775721549987793	Epithelial cells	2	31			False		
1425	31	0	31	0.0	1.0	1.8429272174835205	1.8429272174835205	Epithelial cells	2	31			False		
1426	31	0	31	0.0	1.0	1.3320224285125732	1.3320224285125732	Epithelial cells	2	31			False		
1427	31	0	31	0.0	1.0	2.1314280033111572	2.1314280033111572	Epithelial cells	1	31			False		
1428	31	0	31	0.0	1.0	2.136719226837158	2.136719226837158	Epithelial cells	1	31			False		
1429	31	0	31	0.0	1.0	1.712549090385437	1.712549090385437	Epithelial cells	1	31			False		
1430	31	0	31	0.0	1.0	2.2313408851623535	2.2313408851623535	Epithelial cells	1	31			False		
1431	31	0	31	0.0	1.0	2.191974401473999	2.191974401473999	Epithelial cells	1	31			False		
1432	31	0	31	0.0	1.0	2.6669864654541016	2.6669864654541016	Epithelial cells	1	31			False		
1433	31	0	31	0.0	1.0	1.9630895853042603	1.9630895853042603	Epithelial cells	3	31			False		
1434	31	0	31	0.0	1.0	1.6631295680999756	1.6631295680999756	Epithelial cells	2	31			False		
1435	31	0	31	0.0	1.0	2.105849504470825	2.105849504470825	Epithelial cells	1	31			False		
1436	31	0	0	0.0	0.0	0.07190775126218796		Myeloid cells	4	31			False		
1437	31	0	0	0.0	0.0	0.07367358356714249		Myeloid cells	1	31			False		
1438	31	0	0	0.0	0.0	0.3164864778518677		Myeloid cells	1	31			False		
1439	31	0	31	0.0	1.0	2.1305649280548096	2.1305649280548096	Epithelial cells	2	31			False		
1440	31	31	0	1.0	0.0	0.0		NK cells	2	31			False		
1441	31	0	31	0.0	1.0	1.762556552886963	1.762556552886963	Epithelial cells	1	31			False		
1442	31	0	0	0.0	0.0	0.04034271463751793		Myeloid cells	3	31			False		
1443	31	0	0	0.0	0.0	0.10807093977928162		Myeloid cells	1	31			False		
1444	31	0	31	0.0	1.0	1.7978488206863403	1.7978488206863403	Epithelial cells	3	31			False		
1445	31	0	31	0.0	1.0	0.8017492890357971	0.8017492890357971	Epithelial cells	3	31			False		
1446	31	0	31	0.0	1.0	1.2705910205841064	1.2705910205841064	Epithelial cells	1	31			False		
1447	31	0	0	0.0	0.0	0.09428559243679047		Myeloid cells	2	31			False		
1448	31	0	31	0.0	1.0	2.078035354614258	2.078035354614258	Epithelial cells	1	31			False		
1449	31	0	31	0.0	1.0	1.9225841760635376	1.9225841760635376	Epithelial cells	1	31			False		
1450	31	31	0	1.0	0.0	0.07170089334249496		T lymphocytes	1	31			False		
1451	31	31	0	1.0	0.0	0.09410736709833145		T lymphocytes	1	31			False		
1452	31	0	31	0.0	1.0	2.4817397594451904	2.4817397594451904	Epithelial cells	1	31			False		
1453	31	0	31	0.0	1.0	1.0776053667068481	1.0776053667068481	Epithelial cells	1	31			False		
1454	31	0	31	0.0	1.0	0.906606912612915	0.906606912612915	Epithelial cells	2	31			False		
1455	31	0	0	0.0	0.0	0.08821835368871689		Myeloid cells	6	31	-0.6	0.208	True	0.4916363636363636	0.4758521052619837
1456	31	0	0	0.0	0.0	0.14659325778484344		Myeloid cells	1	31			False		
1457	31	0	0	0.0	0.0	0.10028371959924698		B lymphocytes	1	31			False		
1458	31	0	0	0.0	0.0	0.4166063070297241		Myeloid cells	1	31			False		
1459	31	0	31	0.0	1.0	1.9532541036605835	1.9532541036605835	Epithelial cells	1	31			False		
1460	31	0	31	0.0	1.0	1.7190829515457153	1.7190829515457153	Epithelial cells	1	31			False		
1461	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
1462	31	0	31	0.0	1.0	2.120020866394043	2.120020866394043	Epithelial cells	1	31			False		
1463	31	0	31	0.0	1.0	2.15061092376709	2.15061092376709	Epithelial cells	1	31			False		
1464	31	0	31	0.0	1.0	1.8765212297439575	1.8765212297439575	Epithelial cells	1	31			False		
1465	31	0	31	0.0	1.0	1.9047735929489136	1.9047735929489136	Epithelial cells	4	31			False		
1466	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1467	31	0	0	0.0	0.0	0.129248708486557		Myeloid cells	1	31			False		
1468	31	0	0	0.0	0.0	0.5989892482757568		Myeloid cells	1	31			False		
1469	31	31	0	1.0	0.0	0.05980503559112549		T lymphocytes	1	31			False		
1470	31	31	0	1.0	0.0	0.7071491479873657		NK cells	1	31			False		
1471	31	0	31	0.0	1.0	1.814549446105957	1.814549446105957	Epithelial cells	2	31			False		
1472	31	0	0	0.0	0.0	0.08203492313623428		Myeloid cells	1	31			False		
1473	31	1	30	0.03225806451612903	0.967741935483871	1.7231651544570923	1.7806040048599243	Epithelial cells	4	31			False		
1474	31	31	0	1.0	0.0	0.0654454380273819		T lymphocytes	1	31			False		
1475	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1476	31	0	0	0.0	0.0	0.07412616908550262		Myeloid cells	1	31			False		
1477	31	0	31	0.0	1.0	1.7121919393539429	1.7121919393539429	Epithelial cells	3	31			False		
1478	31	0	31	0.0	1.0	1.6424925327301025	1.6424925327301025	Epithelial cells	2	31			False		
1479	31	0	0	0.0	0.0	0.08675026148557663		B lymphocytes	1	31			False		
1480	31	0	31	0.0	1.0	1.6413302421569824	1.6413302421569824	Epithelial cells	2	31			False		
1481	31	0	0	0.0	0.0	0.06185179576277733		Myeloid cells	1	31			False		
1482	31	0	31	0.0	1.0	1.6291226148605347	1.6291226148605347	Epithelial cells	3	31			False		
1483	31	0	31	0.0	1.0	1.2119437456130981	1.2119437456130981	Epithelial cells	1	31			False		
1484	31	0	0	0.0	0.0	0.054052598774433136		Myeloid cells	4	31			False		
1485	31	31	0	1.0	0.0	0.5778793692588806		T lymphocytes	1	31			False		
1486	31	0	0	0.0	0.0	0.5495213866233826		Myeloid cells	1	31			False		
1487	31	0	0	0.0	0.0	0.05563453212380409		Myeloid cells	1	31			False		
1488	31	4	27	0.12903225806451613	0.8709677419354839	1.5812832117080688	1.8155473470687866	Epithelial cells	5	31	0.09999999999999999	0.8728885715695384	True	0.9456292858669998	0.928253005017017
1489	31	0	31	0.0	1.0	1.156931757926941	1.156931757926941	Epithelial cells	1	31			False		
1490	31	0	31	0.0	1.0	1.631361722946167	1.631361722946167	Epithelial cells	2	31			False		
1491	31	0	31	0.0	1.0	1.818217396736145	1.818217396736145	Epithelial cells	1	31			False		
1492	31	0	31	0.0	1.0	1.6374214887619019	1.6374214887619019	Epithelial cells	3	31			False		
1493	31	0	31	0.0	1.0	1.7843714952468872	1.7843714952468872	Epithelial cells	2	31			False		
1494	31	1	0	0.03225806451612903	0.0	0.0		B lymphocytes	1	31			False		
1495	31	0	31	0.0	1.0	1.5622152090072632	1.5622152090072632	Epithelial cells	1	31			False		
1496	31	0	1	0.0	0.03225806451612903	0.14177316427230835	0.0	Myeloid cells	3	31			False		
1497	31	0	31	0.0	1.0	1.4563370943069458	1.4563370943069458	Epithelial cells	2	31			False		
1498	31	0	31	0.0	1.0	1.5502524375915527	1.5502524375915527	Epithelial cells	1	31			False		
1499	31	0	31	0.0	1.0	2.1942217350006104	2.1942217350006104	Epithelial cells	1	31			False		
1500	31	0	31	0.0	1.0	1.4926551580429077	1.4926551580429077	Epithelial cells	1	31			False		
1501	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1502	31	0	31	0.0	1.0	1.7484087944030762	1.7484087944030762	Epithelial cells	1	31			False		
1503	31	0	0	0.0	0.0	0.0		B lymphocytes	1	31			False		
1504	31	0	31	0.0	1.0	1.5927070379257202	1.5927070379257202	Epithelial cells	1	31			False		
1505	31	0	0	0.0	0.0	0.030966592952609062		Myeloid cells	4	31			False		
1506	31	0	31	0.0	1.0	1.680827260017395	1.680827260017395	Epithelial cells	1	31			False		
1507	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
1508	31	0	31	0.0	1.0	2.067627429962158	2.067627429962158	Epithelial cells	2	31			False		
1509	31	0	31	0.0	1.0	2.312711238861084	2.312711238861084	Epithelial cells	1	31			False		
1510	31	0	0	0.0	0.0	0.1280101090669632		Myeloid cells	4	31			False		
1511	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1512	31	31	0	1.0	0.0	0.3376464247703552		NK cells	1	31			False		
1513	31	0	31	0.0	1.0	1.3431296348571777	1.3431296348571777	Epithelial cells	2	31			False		
1514	31	0	0	0.0	0.0	0.0		MAST cells	1	31			False		
1515	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1516	31	0	31	0.0	1.0	1.7332638502120972	1.7332638502120972	Epithelial cells	1	31			False		
1517	31	31	0	1.0	0.0	0.0		T lymphocytes	1	31			False		
1518	31	0	31	0.0	1.0	2.0053906440734863	2.0053906440734863	Epithelial cells	1	31			False		
1519	31	0	0	0.0	0.0	0.029366515576839447		Myeloid cells	1	31			False		
1520	31	31	0	1.0	0.0	0.0		NK cells	1	31			False		
