radius_um,class,cutoff,mean_high,mean_low,ratio,sections,patients,min_section_high,min_section_low,max_section_ratio,stable,signed_sparse
50,cytotoxic,pos_top5,0.4377659821734195,0.5390080207456722,0.8121696993818517,4/8,3/5,0.15829145728643215,0.13089246686583922,2.358114982128763,False,False
50,cd8,ge1,0.32784531464683764,0.40567084373505574,0.808155971053601,7/8,4/5,0.06597414955197843,0.07025465053277949,1.169518317372155,False,False
50,cd8,ge2,0.31710384409196135,0.40567084373505574,0.7816776802896448,5/8,4/5,0.06494869402985075,0.07025465053277949,1.404540839620355,False,False
50,cd8,ge5,0.3069739405459749,0.40567084373505574,0.7567069344191273,4/8,3/5,0.08436992969172526,0.07025465053277949,2.106173821736215,False,False
50,cd8,ge10,0.31476978427562846,0.40567084373505574,0.7759240998872601,4/8,3/5,0.10068649885583524,0.07025465053277949,2.8406117931173274,False,False
50,cd8,pos_top50,0.31417684222458997,0.40567084373505574,0.7744624664960624,5/8,4/5,0.06494869402985075,0.07025465053277949,1.169518317372155,False,False
50,cd8,pos_top25,0.3064665609157838,0.40567084373505574,0.7554562169026314,4/8,3/5,0.07667276794793573,0.07025465053277949,1.404540839620355,False,False
50,cd8,pos_top10,0.29576393618962565,0.40567084373505574,0.7290736831528113,4/8,3/5,0.08436992969172526,0.07025465053277949,1.6348527830079944,False,False
50,cd8,pos_top5,0.29759529423278264,0.40567084373505574,0.7335880772026658,4/8,3/5,0.08949416342412451,0.07025465053277949,1.6348527830079944,False,False
100,broad,ge1,30.98796738352116,33.712859903239135,0.9191734985539993,5/8,4/5,6.764381547509649,6.858199827562007,1.2104152690172167,False,False
100,broad,ge2,31.22773383686568,33.712859903239135,0.9262855161648661,4/8,3/5,7.635342185903983,6.858199827562007,1.3270757819412053,False,False
100,broad,ge5,34.47982246866639,33.712859903239135,1.0227498517666123,4/8,3/5,10.468911917098445,6.858199827562007,1.7808447760456536,False,False
100,broad,ge10,42.83202503032485,33.712859903239135,1.2704951509085571,4/8,3/5,10.106849315068493,6.858199827562007,2.5269612047049255,False,False
100,broad,pos_top50,31.118863757066386,33.712859903239135,0.9230561823109075,5/8,4/5,6.764381547509649,6.858199827562007,1.3270757819412053,False,False
100,broad,pos_top25,32.51833742524951,33.712859903239135,0.9645677500687252,4/8,3/5,7.635342185903983,6.858199827562007,1.6261222718246695,False,False
100,broad,pos_top10,35.20324960134769,33.712859903239135,1.0442083437117526,4/8,3/5,8.89412449098313,6.858199827562007,1.9696890772636326,False,False
100,broad,pos_top5,38.03310875238099,33.712859903239135,1.1281483938633983,4/8,3/5,8.89412449098313,6.858199827562007,2.3052580353560237,False,False
100,cytotoxic,ge1,2.280546298671465,2.548103477875379,0.894997522068058,3/8,2/5,0.8592170556882925,0.7782367212720309,1.2286316159792097,False,False
100,cytotoxic,ge2,2.2719655620988695,2.548103477875379,0.8916300228094525,4/8,3/5,0.9850868232890705,0.7782367212720309,1.364175109714097,False,False
100,cytotoxic,ge5,2.3859775515513295,2.548103477875379,0.9363738844470983,4/8,3/5,1.1227553310886644,0.7782367212720309,1.8466870259188377,False,False
100,cytotoxic,ge10,2.6925141346361077,2.548103477875379,1.056673780329023,4/8,3/5,1.088235294117647,0.7782367212720309,2.8034912938250027,False,False
100,cytotoxic,pos_top50,2.256231841148772,2.548103477875379,0.8854553438426406,4/8,3/5,0.8592170556882925,0.7782367212720309,1.364175109714097,False,False
100,cytotoxic,pos_top25,2.3031585161539443,2.548103477875379,0.9038716583340363,4/8,3/5,0.9850868232890705,0.7782367212720309,1.663716420054416,False,False
100,cytotoxic,pos_top10,2.3903481804721873,2.548103477875379,0.9380891322613284,4/8,3/5,1.109365910413031,0.7782367212720309,2.0675477356368095,False,False
100,cytotoxic,pos_top5,2.479757381269485,2.548103477875379,0.9731776604838351,4/8,3/5,1.063621533442088,0.7782367212720309,2.4210398484784124,False,False
100,cd8,ge1,1.7321503878196003,1.90504867653534,0.9092420625019487,3/8,2/5,0.49060344144001267,0.451688640057793,1.119925529020839,False,False
100,cd8,ge2,1.7099459526102079,1.90504867653534,0.897586488824023,4/8,3/5,0.5003498134328358,0.451688640057793,1.255573200508991,False,False
100,cd8,ge5,1.6854803513540837,1.90504867653534,0.8847439816705475,4/8,3/5,0.6111411573823688,0.451688640057793,1.541682157652016,False,False
100,cd8,ge10,1.684934399019237,1.90504867653534,0.8844573998411321,4/8,3/5,0.7116704805491991,0.451688640057793,1.8709136063884306,False,False
100,cd8,pos_top50,1.6981737282405387,1.90504867653534,0.8914070013837971,4/8,3/5,0.5003498134328358,0.451688640057793,1.1722206360370833,False,False
100,cd8,pos_top25,1.686022071077999,1.90504867653534,0.8850283417137252,4/8,3/5,0.5517592027659142,0.451688640057793,1.266820978900507,False,False
100,cd8,pos_top10,1.6643823439108472,1.90504867653534,0.8736691951293412,4/8,3/5,0.6111411573823688,0.451688640057793,1.4166885707039265,False,False
100,cd8,pos_top5,1.6361821871564044,1.90504867653534,0.8588663414795701,4/8,3/5,0.669260700389105,0.451688640057793,1.5129803688280785,False,False
