method	contrast	term	thesis	direction	thesis_sign_match	test	effect	mean_log2FC	pvalue	n_set_in_test	lfc_floor	family	note	gsea_lead	de_fit	fdr_within_family	fdr_global
edgeR_QL	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	gsea				0	1	sensitivity	two-sided gene-set permutation		QLF_common_disp_0.01435		
edgeR_QL	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	mean_stat_perm				0	1	sensitivity	two-sided gene-label permutation of mean statistic		QLF_common_disp_0.01435		
edgeR_QL	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	wilcoxon_log2FC				0	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		QLF_common_disp_0.01435		
edgeR_QL	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	zero	False	wilcoxon_thesis_sided				0	1	sensitivity	one-sided Wilcoxon in the thesis direction		QLF_common_disp_0.01435		
edgeR_QL	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	gsea	-0.965225	-1.92817	0.27972	3	1	sensitivity	two-sided gene-set permutation	BST2	QLF_common_disp_0.01435	0.27972	0.596792
edgeR_QL	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	mean_stat_perm	-24.6086	-1.92817	0.287712	3	1	sensitivity	two-sided gene-label permutation of mean statistic		QLF_common_disp_0.01435	0.35964	0.5975
edgeR_QL	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_log2FC	-1.92817	-1.92817	0.5	3	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		QLF_common_disp_0.01435	0.625	0.74359
edgeR_QL	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-1.92817	-1.92817	0.875	3	1	sensitivity	one-sided Wilcoxon in the thesis direction		QLF_common_disp_0.01435	1	1
edgeR_QL	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	gsea	0.983614	-0.811985	0.23976	4	1	sensitivity	two-sided gene-set permutation	HLA-F	QLF_common_disp_0.01435	0.27972	0.573
edgeR_QL	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	mean_stat_perm	5.89435	-0.811985	0.756244	4	1	sensitivity	two-sided gene-label permutation of mean statistic		QLF_common_disp_0.01435	0.756244	0.938568
edgeR_QL	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.811985	-0.811985	0.625	4	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		QLF_common_disp_0.01435	0.625	0.844011
edgeR_QL	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.811985	-0.811985	0.8125	4	1	sensitivity	one-sided Wilcoxon in the thesis direction		QLF_common_disp_0.01435	1	0.978858
edgeR_QL	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	gsea		1.25099		1	1	sensitivity	two-sided gene-set permutation		QLF_common_disp_0.01435		
edgeR_QL	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	mean_stat_perm		1.25099		1	1	sensitivity	two-sided gene-label permutation of mean statistic		QLF_common_disp_0.01435		
edgeR_QL	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_log2FC	1.25099	1.25099		1	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		QLF_common_disp_0.01435		
edgeR_QL	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_thesis_sided	1.25099	1.25099		1	1	sensitivity	one-sided Wilcoxon in the thesis direction		QLF_common_disp_0.01435		
edgeR_QL	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	gsea	-1.36943	-2.83769	0.0659341	4	1	sensitivity	two-sided gene-set permutation	SAMD9,IFI44,BST2	QLF_common_disp_0.01435	0.231435	0.382418
edgeR_QL	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	mean_stat_perm	-63.8948	-2.83769	0.0839161	4	1	sensitivity	two-sided gene-label permutation of mean statistic		QLF_common_disp_0.01435	0.254745	0.440762
edgeR_QL	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	wilcoxon_log2FC	-2.83769	-2.83769	0.125	4	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		QLF_common_disp_0.01435	0.3125	0.457207
edgeR_QL	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-2.83769	-2.83769	1	4	1	sensitivity	one-sided Wilcoxon in the thesis direction		QLF_common_disp_0.01435	1	1
edgeR_QL	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	gsea	-1.28014	-1.83824	0.12987	7	1	sensitivity	two-sided gene-set permutation	TNFAIP2,IFI44,BST2	QLF_common_disp_0.01435	0.231435	0.470779
edgeR_QL	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	mean_stat_perm	-38.8514	-1.83824	0.150849	7	1	sensitivity	two-sided gene-label permutation of mean statistic		QLF_common_disp_0.01435	0.254745	0.517133
edgeR_QL	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_log2FC	-1.83824	-1.83824	0.03125	7	1	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		QLF_common_disp_0.01435	0.15625	0.291663
edgeR_QL	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-1.83824	-1.83824	0.992188	7	1	sensitivity	one-sided Wilcoxon in the thesis direction		QLF_common_disp_0.01435	1	1
limma_trend	pooled	NHEJ_CORE	down	up	False	gsea	1.15928	0.0470952	0.152847	6	0	primary	two-sided gene-set permutation	XRCC5	limma_trend	0.210165	0.517133
limma_trend	pooled	NHEJ_CORE	down	up	False	mean_stat_perm	0.917938	0.0470952	0.33966	6	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.41514	0.652019
limma_trend	pooled	NHEJ_CORE	down	up	False	wilcoxon_log2FC	0.0470952	0.0470952	0.15625	6	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.286458	0.520897
limma_trend	pooled	NHEJ_CORE	down	up	False	wilcoxon_thesis_sided	0.0470952	0.0470952	0.953125	6	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.999637	1
limma_trend	pooled	STING_AXIS	up	up	True	gsea	1.21081	0.179198	0.123876	4	0	primary	two-sided gene-set permutation	CGAS,STING1,TBK1,IRF3	limma_trend	0.194662	0.457207
limma_trend	pooled	STING_AXIS	up	up	True	mean_stat_perm	1.9074	0.179198	0.112887	4	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.248352	0.457207
limma_trend	pooled	STING_AXIS	up	up	True	wilcoxon_log2FC	0.179198	0.179198	0.125	4	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.275	0.457207
limma_trend	pooled	STING_AXIS	up	up	True	wilcoxon_thesis_sided	0.179198	0.179198	0.0625	4	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.6875	0.375771
limma_trend	pooled	IFN	up	down	False	gsea	-1.65813	-0.261709	0.002997	50	0	primary	two-sided gene-set permutation	IFI27,IFNAR1,IFI35,IFI44L,STAT2,OASL,IFITM3,IRF1,IFNAR2,SOCS3,ISG15,IFIT2,IFIT1,CMPK2,GBP2,IRF9,BST2,LY6E,USP18,IFI6,OAS3,IFI44	limma_trend	0.032967	0.0901321
limma_trend	pooled	IFN	up	down	False	mean_stat_perm	-1.17967	-0.261709	0.001998	50	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.021978	0.0654199
limma_trend	pooled	IFN	up	down	False	wilcoxon_log2FC	-0.261709	-0.261709	0.000754934	50	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.00830427	0.0492917
limma_trend	pooled	IFN	up	down	False	wilcoxon_thesis_sided	-0.261709	-0.261709	0.999637	50	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.999637	1
limma_trend	pooled	APM	up	up	True	gsea	-1.34865	0.0300754	0.0619381	20	0	primary	two-sided gene-set permutation	PSME2,CALR,ERAP1,PSME1,TAPBP	limma_trend	0.136264	0.375771
limma_trend	pooled	APM	up	up	True	mean_stat_perm	-0.617924	0.0300754	0.272727	20	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.406593	0.590545
limma_trend	pooled	APM	up	up	True	wilcoxon_log2FC	0.0300754	0.0300754	0.595819	20	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.655401	0.827018
limma_trend	pooled	APM	up	up	True	wilcoxon_thesis_sided	0.0300754	0.0300754	0.714702	20	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.999637	0.911048
limma_trend	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	gsea	-0.824723	-0.0128591	0.427572	48	0	primary	two-sided gene-set permutation	TDP1,H2BC15,ABRAXAS1,BRCC3,UIMC1,H2BC5,H4C15,H2BC26,H2BC14,KAT5,H2BC13,PAXIP1	limma_trend	0.448551	0.696
limma_trend	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	mean_stat_perm	-0.153383	-0.0128591	0.67033	48	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.67033	0.875093
limma_trend	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	wilcoxon_log2FC	-0.0128591	-0.0128591	0.874845	48	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.874845	1
limma_trend	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	down	True	wilcoxon_thesis_sided	-0.0128591	-0.0128591	0.437423	48	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.999637	0.702604
limma_trend	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	gsea	0.977115	0.0068779	0.241758	14	0	primary	two-sided gene-set permutation	XRCC5,CGAS	limma_trend	0.295482	0.573
limma_trend	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	mean_stat_perm	0.650096	0.0068779	0.295704	14	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.406593	0.601784
limma_trend	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	wilcoxon_log2FC	0.0068779	0.0068779	0.463135	14	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.566054	0.714216
limma_trend	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	up	True	wilcoxon_thesis_sided	0.0068779	0.0068779	0.231567	14	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.84908	0.571528
limma_trend	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	gsea	-1.32509	-0.175466	0.044955	56	0	primary	two-sided gene-set permutation	IFI27,IP6K2,IFNAR1,IFI35,IRF6,IRF8,IRF5,STAT2,OASL,IFITM3,IRF1,IFNAR2,SOCS3,ISG15,RNASEL,IFIT2,IFIT1,PTPN6,GBP2,IRF9,BST2,USP18,IFI6,OAS3	limma_trend	0.123626	0.347652
limma_trend	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	mean_stat_perm	-0.635442	-0.175466	0.0649351	56	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.178571	0.382418
limma_trend	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.175466	-0.175466	0.0104274	56	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.0382338	0.196167
limma_trend	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.175466	-0.175466	0.994786	56	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.999637	1
limma_trend	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	gsea	-0.822633	-0.0312078	0.448551	73	0	primary	two-sided gene-set permutation	IRF6,MT2A,IRF8,IRF5,OASL,IRF1,CAMK2D,SOCS3,CAMK2G,TRIM35,TRIM3,TRIM25,PTPN6,HLA-DRB1,SMAD7,GBP2,IRF9,OAS3	limma_trend	0.448551	0.706553
limma_trend	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	mean_stat_perm	-0.148863	-0.0312078	0.609391	73	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.67033	0.837268
limma_trend	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.0312078	-0.0312078	0.321047	73	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.504502	0.631211
limma_trend	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.0312078	-0.0312078	0.839477	73	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.999637	1
limma_trend	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	gsea	1.26115	0.0892609	0.0829171	26	0	primary	two-sided gene-set permutation	SEC24D,HLA-F,BECN1,HLA-A,SEC23A,SEC13,B2M	limma_trend	0.152015	0.440057
limma_trend	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	mean_stat_perm	0.599108	0.0892609	0.224775	26	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.406593	0.566824
limma_trend	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_log2FC	0.0892609	0.0892609	0.380194	26	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.522767	0.659653
limma_trend	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_thesis_sided	0.0892609	0.0892609	0.190097	26	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.84908	0.520897
limma_trend	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	gsea	-1.49048	-0.137378	0.011988	85	0	primary	two-sided gene-set permutation	TRAFD1,ELF1,IFIT2,CD47,TRIM25,NUB1,PSME2,CMPK2,TMEM140,GBP2,SAMD9,IRF9,BST2,LY6E,USP18,PSME1,IFI44,IL4R,PARP9	limma_trend	0.043956	0.196167
limma_trend	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	mean_stat_perm	-0.723126	-0.137378	0.010989	85	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.040293	0.196167
limma_trend	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	wilcoxon_log2FC	-0.137378	-0.137378	0.0478874	85	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.13169	0.357221
limma_trend	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-0.137378	-0.137378	0.976056	85	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.999637	1
limma_trend	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	gsea	-1.42086	-0.107783	0.00699301	161	0	primary	two-sided gene-set permutation	NFKB1,CFB,IFI35,IFI44L,MT2A,SLC25A28,VAMP8,IRF8,IRF5,STAT2,OASL,NOD1,MYD88,IFITM3,IRF1,LATS2,ST8SIA4,MVP,TNFSF10,IFNAR2,SOCS3,ISG15,TRAFD1,IFIT2,CCL5	limma_trend	0.0384615	0.167009
limma_trend	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	mean_stat_perm	-0.581088	-0.107783	0.003996	161	0	primary	two-sided gene-label permutation of mean statistic		limma_trend	0.021978	0.108159
limma_trend	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_log2FC	-0.107783	-0.107783	0.00323524	161	0	primary	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.0177938	0.0905868
limma_trend	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-0.107783	-0.107783	0.998382	161	0	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.999637	1
limma_trend	pooled	NHEJ_CORE	down	zero	False	gsea				0	0.5	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	pooled	NHEJ_CORE	down	zero	False	mean_stat_perm				0	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
limma_trend	pooled	NHEJ_CORE	down	zero	False	wilcoxon_log2FC				0	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend		
limma_trend	pooled	NHEJ_CORE	down	zero	False	wilcoxon_thesis_sided				0	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend		
limma_trend	pooled	STING_AXIS	up	zero	False	gsea				0	0.5	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	pooled	STING_AXIS	up	zero	False	mean_stat_perm				0	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
limma_trend	pooled	STING_AXIS	up	zero	False	wilcoxon_log2FC				0	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend		
limma_trend	pooled	STING_AXIS	up	zero	False	wilcoxon_thesis_sided				0	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend		
limma_trend	pooled	IFN	up	down	False	gsea	-1.04995	-0.621865	0.23976	17	0.5	sensitivity	two-sided gene-set permutation	IFIT2,IFIT1,CMPK2,GBP2,BST2,IFI6,OAS3,IFI44	limma_trend	0.357809	0.573
limma_trend	pooled	IFN	up	down	False	mean_stat_perm	-2.21974	-0.621865	0.0809191	17	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.282051	0.438042
limma_trend	pooled	IFN	up	down	False	wilcoxon_log2FC	-0.621865	-0.621865	0.0174255	17	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.0591517	0.221087
limma_trend	pooled	IFN	up	down	False	wilcoxon_thesis_sided	-0.621865	-0.621865	0.9925	17	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.9925	1
limma_trend	pooled	APM	up	up	True	gsea	1.0254	0.469266	0.203796	4	0.5	sensitivity	two-sided gene-set permutation	HLA-F,HLA-A	limma_trend	0.357809	0.539915
limma_trend	pooled	APM	up	up	True	mean_stat_perm	1.83805	0.469266	0.43956	4	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.512821	0.702604
limma_trend	pooled	APM	up	up	True	wilcoxon_log2FC	0.469266	0.469266	0.375	4	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.4375	0.65625
limma_trend	pooled	APM	up	up	True	wilcoxon_thesis_sided	0.469266	0.469266	0.1875	4	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.65625	0.520897
limma_trend	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	gsea				0	0.5	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	mean_stat_perm				0	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
limma_trend	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	wilcoxon_log2FC				0	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend		
limma_trend	pooled	REACTOME_NONHOMOLOGOUS_END_JOINING	down	zero	False	wilcoxon_thesis_sided				0	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend		
limma_trend	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	down	False	gsea		-0.568409		1	0.5	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	down	False	mean_stat_perm		-0.568409		1	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
limma_trend	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	down	False	wilcoxon_log2FC	-0.568409	-0.568409		1	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend		
limma_trend	pooled	REACTOME_STING_MEDIATED_INDUCTION	up	down	False	wilcoxon_thesis_sided	-0.568409	-0.568409		1	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend		
limma_trend	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	gsea	-0.731324	-0.512207	0.463536	16	0.5	sensitivity	two-sided gene-set permutation	IFI35,IRF6,IRF8,IFITM3,SOCS3,ISG15,IFIT2,IFIT1,GBP2,BST2,IFI6,OAS3	limma_trend	0.463536	0.714216
limma_trend	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	mean_stat_perm	-1.73324	-0.512207	0.163836	16	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.286713	0.520897
limma_trend	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.512207	-0.512207	0.0506592	16	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.0886536	0.367279
limma_trend	pooled	REACTOME_INTERFERON_ALPHA_BETA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.512207	-0.512207	0.977844	16	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.9925	1
limma_trend	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	gsea	0.737024	-0.0271826	0.306693	13	0.5	sensitivity	two-sided gene-set permutation	HLA-F,BCL11B,HLA-A	limma_trend	0.357809	0.61038
limma_trend	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	mean_stat_perm	0.034044	-0.0271826	0.977023	13	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.977023	1
limma_trend	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_log2FC	-0.0271826	-0.0271826	0.946045	13	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.946045	1
limma_trend	pooled	REACTOME_INTERFERON_GAMMA_SIGNALING	up	down	False	wilcoxon_thesis_sided	-0.0271826	-0.0271826	0.553711	13	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.9925	0.792969
limma_trend	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	gsea	1.04409	0.469266	0.18981	4	0.5	sensitivity	two-sided gene-set permutation	HLA-F,HLA-A	limma_trend	0.357809	0.520897
limma_trend	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	mean_stat_perm	1.83805	0.469266	0.415584	4	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.512821	0.691505
limma_trend	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_log2FC	0.469266	0.469266	0.375	4	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.4375	0.65625
limma_trend	pooled	REACTOME_CLASS_I_MHC_PEPTIDE_LOADING	up	up	True	wilcoxon_thesis_sided	0.469266	0.469266	0.1875	4	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.65625	0.520897
limma_trend	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	gsea	-1.48197	-0.67191	0.03996	16	0.5	sensitivity	two-sided gene-set permutation	CMPK2,GBP2,SAMD9,BST2,IFI44,IL4R,PARP9	limma_trend	0.27972	0.327753
limma_trend	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	mean_stat_perm	-2.7093	-0.67191	0.041958	16	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.282051	0.334019
limma_trend	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	wilcoxon_log2FC	-0.67191	-0.67191	0.0213928	16	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.0591517	0.231768
limma_trend	pooled	HALLMARK_INTERFERON_ALPHA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-0.67191	-0.67191	0.990875	16	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.9925	1
limma_trend	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	gsea	-1.01007	-0.478663	0.284715	26	0.5	sensitivity	two-sided gene-set permutation	BST2,TNFAIP2,OAS3,IFI44,IL4R,ARL4A	limma_trend	0.357809	0.5975
limma_trend	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	mean_stat_perm	-1.72532	-0.478663	0.120879	26	0.5	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend	0.282051	0.457207
limma_trend	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_log2FC	-0.478663	-0.478663	0.0253507	26	0.5	sensitivity	two-sided Wilcoxon of gene log2FC vs 0		limma_trend	0.0591517	0.25731
limma_trend	pooled	HALLMARK_INTERFERON_GAMMA_RESPONSE	up	down	False	wilcoxon_thesis_sided	-0.478663	-0.478663	0.988195	26	0.5	sensitivity	one-sided Wilcoxon in the thesis direction		limma_trend	0.9925	1
limma_trend	pooled	NHEJ_CORE	down	zero	False	gsea				0	1	sensitivity	two-sided gene-set permutation		limma_trend		
limma_trend	pooled	NHEJ_CORE	down	zero	False	mean_stat_perm				0	1	sensitivity	two-sided gene-label permutation of mean statistic		limma_trend		
