cell_index_1based	gene	count
924275	TACSTD2	1
924276	TACSTD2	1
924296	CLDN4	1
924310	TACSTD2	1
924332	TACSTD2	1
924450	TACSTD2	1
924481	TACSTD2	1
924494	CLDN4	1
924503	TACSTD2	1
924531	TACSTD2	1
924548	TACSTD2	1
924553	TACSTD2	7
924559	CLDN4	1
924578	TACSTD2	1
924687	CLDN4	1
924692	TACSTD2	1
924696	TACSTD2	8
924722	TACSTD2	1
924727	TACSTD2	1
924727	CLDN4	1
924744	TACSTD2	1
924767	CLDN4	1
924778	TACSTD2	27
924782	TACSTD2	29
924786	TACSTD2	11
924791	TACSTD2	2
924798	CLDN4	1
924850	TACSTD2	1
924932	CLDN4	1
924972	TACSTD2	1
924984	TACSTD2	1
924992	CLDN4	1
924996	TACSTD2	1
925009	TACSTD2	4
925012	TACSTD2	1
925022	CLDN4	1
925023	TACSTD2	1
925039	TACSTD2	1
925108	TACSTD2	8
925121	TACSTD2	1
925137	TACSTD2	2
925168	TACSTD2	1
925259	TACSTD2	4
925289	CLDN4	1
925304	TACSTD2	1
925305	CLDN4	1
925308	TACSTD2	1
925314	CLDN4	1
925330	CLDN4	1
925331	TACSTD2	6
925436	TACSTD2	1
925441	TACSTD2	2
925458	CLDN4	1
925515	CLDN4	1
925517	CLDN4	1
925544	CLDN4	1
925582	TACSTD2	1
925582	CLDN4	1
925600	TACSTD2	5
925616	CLDN4	1
925711	TACSTD2	1
925712	TACSTD2	1
925714	TACSTD2	1
925725	TACSTD2	1
925730	CLDN4	1
925750	TACSTD2	1
925755	TACSTD2	1
925791	TACSTD2	1
925792	TACSTD2	15
925798	CLDN4	1
925806	TACSTD2	1
925814	TACSTD2	1
925856	CLDN4	1
926080	CLDN4	1
926120	CLDN4	1
926126	CLDN4	1
926137	CLDN4	1
926158	TACSTD2	1
926261	TACSTD2	1
926279	CLDN4	1
926292	CLDN4	1
926316	TACSTD2	2
926316	CLDN4	1
926334	CLDN4	1
926507	CLDN4	1
926518	CLDN4	1
926551	CLDN4	1
926577	CLDN4	1
926795	TACSTD2	1
926985	TACSTD2	1
927155	CLDN4	1
927433	CLDN4	1
927466	TACSTD2	1
927483	CLDN4	1
927486	TACSTD2	1
927563	CLDN4	1
927572	CLDN4	1
927596	TACSTD2	1
927624	CLDN4	1
927766	CLDN4	1
927824	CLDN4	1
928107	CLDN4	1
928122	TACSTD2	1
928392	CLDN4	1
928477	TACSTD2	1
928535	TACSTD2	6
928547	TACSTD2	5
928570	CLDN4	1
928601	CLDN4	1
928604	TACSTD2	41
928676	TACSTD2	1
928678	TACSTD2	2
928720	TACSTD2	4
928742	TACSTD2	16
928746	TACSTD2	2
928789	TACSTD2	1
928793	CLDN4	1
928807	TACSTD2	1
928814	TACSTD2	34
928818	CLDN4	1
928823	TACSTD2	1
928825	TACSTD2	12
928846	TACSTD2	28
928852	CLDN4	1
928869	CLDN4	1
928870	TACSTD2	1
928906	TACSTD2	7
928909	TACSTD2	25
928922	CLDN4	1
928924	CLDN4	1
928957	CLDN4	1
928978	CLDN4	1
928996	TACSTD2	1
929080	TACSTD2	1
929092	TACSTD2	3
929116	TACSTD2	1
929181	CLDN4	1
929199	TACSTD2	2
929211	TACSTD2	1
929318	TACSTD2	37
929328	TACSTD2	1
929331	CLDN4	1
929396	TACSTD2	19
929423	CLDN4	1
929431	TACSTD2	1
929480	TACSTD2	4
929484	TACSTD2	10
929492	CLDN4	1
929508	TACSTD2	17
929540	TACSTD2	19
929544	TACSTD2	1
929554	TACSTD2	37
929604	TACSTD2	1
929611	TACSTD2	1
929624	TACSTD2	1
929999	TACSTD2	1
930461	TACSTD2	1
930600	TACSTD2	1
933513	TACSTD2	2
933516	TACSTD2	1
933520	TACSTD2	2
933562	TACSTD2	2
933565	TACSTD2	16
933573	TACSTD2	3
933619	TACSTD2	1
933665	TACSTD2	1
933685	TACSTD2	1
933689	TACSTD2	1
933690	TACSTD2	1
933711	TACSTD2	3
933712	TACSTD2	1
933748	TACSTD2	2
933750	TACSTD2	2
933755	TACSTD2	1
933800	TACSTD2	1
933831	TACSTD2	18
933843	TACSTD2	1
933847	TACSTD2	1
933872	TACSTD2	2
934236	CLDN4	1
936371	TACSTD2	1
938272	TACSTD2	1
941339	TACSTD2	1
941378	TACSTD2	1
941424	CLDN4	1
941464	CLDN4	2
942407	TACSTD2	1
942596	CLDN4	1
943941	CLDN4	1
943968	CLDN4	1
944099	TACSTD2	1
944205	TACSTD2	1
944414	CLDN4	1
944505	CLDN4	1
944585	TACSTD2	1
944608	CLDN4	1
944630	CLDN4	1
944654	CLDN4	1
945128	TACSTD2	1
945135	TACSTD2	1
945210	TACSTD2	1
945233	CLDN4	1
945265	CLDN4	1
945528	CLDN4	1
946000	TACSTD2	1
946220	TACSTD2	1
946272	CLDN4	1
946817	TACSTD2	12
946841	TACSTD2	21
946846	TACSTD2	1
946872	TACSTD2	12
946894	TACSTD2	1
946939	TACSTD2	16
946964	TACSTD2	9
947022	TACSTD2	5
947027	TACSTD2	5
947042	TACSTD2	9
947074	TACSTD2	18
947097	TACSTD2	12
947111	TACSTD2	8
947137	TACSTD2	9
947142	TACSTD2	5
947166	TACSTD2	1
947182	TACSTD2	1
947187	TACSTD2	1
947201	CLDN4	1
947252	TACSTD2	15
947272	TACSTD2	1
947280	TACSTD2	1
947286	CLDN4	1
947313	TACSTD2	1
947317	TACSTD2	1
947319	TACSTD2	1
947361	TACSTD2	6
947380	TACSTD2	5
947397	TACSTD2	6
947419	TACSTD2	6
947426	TACSTD2	1
947454	TACSTD2	2
947460	TACSTD2	2
947519	TACSTD2	5
947571	TACSTD2	1
947603	TACSTD2	1
947618	TACSTD2	1
947645	TACSTD2	5
947670	TACSTD2	2
947684	TACSTD2	42
947699	TACSTD2	9
947723	TACSTD2	6
947731	TACSTD2	1
947731	CLDN4	2
947747	TACSTD2	7
947752	TACSTD2	1
947763	TACSTD2	1
947806	TACSTD2	1
947850	TACSTD2	1
947852	TACSTD2	3
947895	TACSTD2	1
947913	TACSTD2	1
947921	TACSTD2	1
947957	TACSTD2	3
947999	TACSTD2	1
948076	TACSTD2	2
948789	CLDN4	2
948928	CLDN4	1
948999	CLDN4	1
949014	TACSTD2	1
950323	CLDN4	1
950802	TACSTD2	1
950826	CLDN4	1
951217	CLDN4	1
951821	TACSTD2	1
952375	TACSTD2	1
952834	CLDN4	1
952962	TACSTD2	1
953421	TACSTD2	1
953914	TACSTD2	1
954677	CLDN4	1
955065	CLDN4	1
955105	TACSTD2	3
955111	TACSTD2	1
955153	TACSTD2	17
955174	TACSTD2	2
955178	TACSTD2	4
955193	TACSTD2	22
955219	TACSTD2	1
955236	TACSTD2	1
955259	TACSTD2	11
955336	TACSTD2	1
955338	TACSTD2	1
955345	CLDN4	1
955356	CLDN4	1
955432	TACSTD2	1
955440	CLDN4	2
955455	CLDN4	1
955473	TACSTD2	1
955493	CLDN4	1
955520	CLDN4	1
955541	CLDN4	1
955553	TACSTD2	1
955573	TACSTD2	1
955602	CLDN4	1
955624	CLDN4	1
955652	TACSTD2	1
955654	TACSTD2	1
955671	TACSTD2	1
955688	CLDN4	1
955745	CLDN4	1
955771	CLDN4	1
955778	TACSTD2	1
955779	TACSTD2	1
955819	CLDN4	1
955869	TACSTD2	1
955917	CLDN4	1
955980	CLDN4	1
955994	TACSTD2	1
956036	CLDN4	1
956059	CLDN4	1
956073	TACSTD2	1
956090	TACSTD2	1
956102	TACSTD2	1
956117	TACSTD2	1
956124	CLDN4	1
956145	CLDN4	1
956185	CLDN4	1
956187	CLDN4	1
956216	CLDN4	1
956242	CLDN4	1
956256	TACSTD2	1
956283	TACSTD2	1
956295	TACSTD2	1
956313	CLDN4	2
956350	CLDN4	1
956376	TACSTD2	1
956429	TACSTD2	1
956431	TACSTD2	1
956473	CLDN4	1
956477	TACSTD2	1
956485	TACSTD2	1
956510	TACSTD2	1
956520	TACSTD2	1
956550	CLDN4	1
956559	TACSTD2	1
956572	TACSTD2	1
956594	TACSTD2	1
956613	CLDN4	1
956620	TACSTD2	1
956625	TACSTD2	1
956642	CLDN4	1
956660	TACSTD2	1
956690	CLDN4	1
956699	TACSTD2	1
956703	CLDN4	1
956714	TACSTD2	1
956730	CLDN4	1
956733	TACSTD2	1
956735	TACSTD2	1
956760	TACSTD2	1
956772	TACSTD2	1
956774	CLDN4	1
956777	CLDN4	1
956824	CLDN4	1
956825	TACSTD2	1
956888	TACSTD2	1
956929	TACSTD2	1
956963	CLDN4	1
956968	TACSTD2	1
956982	TACSTD2	1
956989	TACSTD2	1
956995	CLDN4	1
957025	CLDN4	1
957055	CLDN4	1
957057	CLDN4	1
957058	TACSTD2	1
957100	TACSTD2	1
957107	CLDN4	1
957134	TACSTD2	1
957150	TACSTD2	1
957184	CLDN4	1
957211	CLDN4	1
957241	TACSTD2	1
957275	TACSTD2	1
957316	CLDN4	1
957395	TACSTD2	1
957404	TACSTD2	1
957413	TACSTD2	1
957442	CLDN4	1
957462	TACSTD2	1
957480	TACSTD2	1
957482	TACSTD2	1
957516	TACSTD2	1
957525	CLDN4	1
957532	TACSTD2	1
957556	TACSTD2	1
957560	TACSTD2	1
957568	TACSTD2	1
957578	TACSTD2	1
957613	TACSTD2	1
957658	TACSTD2	1
957658	CLDN4	1
957702	TACSTD2	1
957720	TACSTD2	1
957725	TACSTD2	1
957786	TACSTD2	1
957801	TACSTD2	1
957838	TACSTD2	1
957843	TACSTD2	1
957885	CLDN4	1
957902	TACSTD2	1
957914	TACSTD2	2
957958	CLDN4	1
957976	CLDN4	1
958016	TACSTD2	1
958016	CLDN4	1
958021	TACSTD2	1
958023	CLDN4	1
958036	TACSTD2	2
958046	CLDN4	1
958110	TACSTD2	1
958131	CLDN4	1
958149	CLDN4	1
958180	CLDN4	2
958191	TACSTD2	1
958194	TACSTD2	1
958209	TACSTD2	1
958249	TACSTD2	1
958255	TACSTD2	1
958260	CLDN4	1
958262	TACSTD2	1
958262	CLDN4	2
958281	CLDN4	1
958282	TACSTD2	1
958340	CLDN4	1
958407	TACSTD2	1
958409	CLDN4	1
958419	TACSTD2	1
958424	TACSTD2	1
958426	CLDN4	1
958505	CLDN4	1
958542	TACSTD2	1
958590	TACSTD2	1
958682	CLDN4	1
958741	CLDN4	1
958774	CLDN4	1
958789	TACSTD2	1
958800	TACSTD2	1
958801	TACSTD2	1
958857	TACSTD2	1
958867	CLDN4	1
958876	CLDN4	1
958911	TACSTD2	1
958912	CLDN4	1
958913	TACSTD2	1
958918	CLDN4	1
958939	CLDN4	1
958947	CLDN4	1
958972	CLDN4	1
959010	CLDN4	1
959012	TACSTD2	1
959025	TACSTD2	1
959025	CLDN4	1
959030	CLDN4	1
959066	TACSTD2	1
959090	CLDN4	1
959098	TACSTD2	1
959102	CLDN4	1
959221	TACSTD2	1
959250	CLDN4	1
959265	CLDN4	1
959300	CLDN4	1
959335	TACSTD2	2
959340	CLDN4	1
959342	TACSTD2	1
959363	CLDN4	1
959369	TACSTD2	1
959419	TACSTD2	1
959420	TACSTD2	1
959427	CLDN4	1
959484	TACSTD2	1
959496	CLDN4	1
959538	CLDN4	1
959545	TACSTD2	1
959554	CLDN4	1
959609	TACSTD2	1
959614	CLDN4	1
959625	TACSTD2	1
959631	TACSTD2	1
959662	CLDN4	1
959693	TACSTD2	1
959697	TACSTD2	1
959724	TACSTD2	1
959738	TACSTD2	1
959740	CLDN4	1
959746	CLDN4	1
959779	CLDN4	1
959780	CLDN4	2
959800	TACSTD2	1
959813	CLDN4	1
959816	TACSTD2	1
959895	CLDN4	1
959910	CLDN4	1
959940	TACSTD2	1
960045	CLDN4	1
960049	CLDN4	2
960062	CLDN4	1
960076	TACSTD2	1
960104	TACSTD2	1
960126	TACSTD2	1
960141	TACSTD2	1
960166	TACSTD2	1
960166	CLDN4	1
960182	CLDN4	1
960186	TACSTD2	1
960187	CLDN4	1
960237	CLDN4	1
960277	TACSTD2	1
960304	CLDN4	1
960340	CLDN4	1
960354	TACSTD2	1
960358	CLDN4	1
960373	TACSTD2	1
960385	TACSTD2	1
960389	TACSTD2	1
960405	TACSTD2	1
960405	CLDN4	2
960416	TACSTD2	1
960421	TACSTD2	1
960428	TACSTD2	1
960428	CLDN4	1
960435	TACSTD2	1
960447	CLDN4	1
960461	TACSTD2	1
960470	CLDN4	1
960479	TACSTD2	1
960481	CLDN4	1
960525	TACSTD2	1
960566	CLDN4	1
960577	TACSTD2	1
960580	TACSTD2	1
960625	TACSTD2	1
960658	CLDN4	1
960664	TACSTD2	1
960665	TACSTD2	1
960676	CLDN4	1
960699	TACSTD2	1
960700	TACSTD2	1
960822	TACSTD2	1
960826	TACSTD2	1
960830	CLDN4	1
960831	CLDN4	1
960834	TACSTD2	1
960843	CLDN4	1
960852	TACSTD2	1
960869	CLDN4	1
960889	CLDN4	1
960899	TACSTD2	1
960933	CLDN4	1
960934	TACSTD2	1
960966	TACSTD2	1
960978	TACSTD2	1
960986	TACSTD2	1
960999	CLDN4	1
961010	TACSTD2	6
961018	TACSTD2	1
961021	TACSTD2	1
961044	TACSTD2	1
961063	TACSTD2	1
961070	TACSTD2	1
961096	TACSTD2	1
961114	CLDN4	1
961115	TACSTD2	1
961120	TACSTD2	1
961148	TACSTD2	1
961177	TACSTD2	4
961183	TACSTD2	1
961187	TACSTD2	1
961228	TACSTD2	1
961230	CLDN4	1
961231	TACSTD2	3
961236	CLDN4	1
961243	CLDN4	1
961282	CLDN4	1
961324	TACSTD2	1
961326	TACSTD2	16
961409	TACSTD2	1
961575	CLDN4	1
962133	TACSTD2	1
962226	TACSTD2	1
962382	TACSTD2	2
962390	CLDN4	1
962417	TACSTD2	1
962435	TACSTD2	1
962613	TACSTD2	1
962704	CLDN4	1
962923	TACSTD2	1
963005	TACSTD2	1
963095	TACSTD2	1
963095	CLDN4	2
963124	TACSTD2	1
963275	CLDN4	1
963669	CLDN4	1
963696	CLDN4	1
963740	CLDN4	2
963906	CLDN4	1
964140	TACSTD2	1
964236	CLDN4	1
964376	CLDN4	1
964412	TACSTD2	1
964876	TACSTD2	1
964979	TACSTD2	1
964982	CLDN4	1
965048	CLDN4	1
965158	CLDN4	1
965178	CLDN4	1
965800	CLDN4	1
966634	CLDN4	1
966727	TACSTD2	1
966740	CLDN4	1
966744	CLDN4	1
966746	CLDN4	1
966784	TACSTD2	1
966831	CLDN4	1
966857	CLDN4	1
967069	CLDN4	1
967086	CLDN4	1
967200	CLDN4	1
967533	CLDN4	1
967542	TACSTD2	1
967585	CLDN4	1
967727	CLDN4	2
967797	CLDN4	1
967869	CLDN4	1
968134	CLDN4	1
968389	CLDN4	1
968410	TACSTD2	29
968415	TACSTD2	3
968420	TACSTD2	1
968421	TACSTD2	1
968423	TACSTD2	1
968433	TACSTD2	1
968467	CLDN4	1
968479	CLDN4	1
968499	TACSTD2	5
968506	CLDN4	1
968519	TACSTD2	1
968544	TACSTD2	1
968548	CLDN4	1
968576	CLDN4	1
968583	CLDN4	1
968634	CLDN4	1
968680	TACSTD2	1
968694	CLDN4	1
968734	TACSTD2	1
968747	TACSTD2	1
968749	TACSTD2	1
968750	CLDN4	1
968751	TACSTD2	1
968840	TACSTD2	1
968847	TACSTD2	1
968903	CLDN4	1
968934	CLDN4	1
968944	CLDN4	1
968956	CLDN4	1
968966	TACSTD2	1
968969	CLDN4	1
969079	CLDN4	1
969084	CLDN4	1
969161	TACSTD2	1
969196	CLDN4	1
969203	CLDN4	1
969207	CLDN4	1
969269	TACSTD2	1
969357	TACSTD2	2
969381	TACSTD2	1
969399	CLDN4	1
969423	TACSTD2	1
969427	CLDN4	1
969444	CLDN4	1
969520	TACSTD2	1
969535	TACSTD2	1
969542	TACSTD2	2
969592	TACSTD2	1
969701	TACSTD2	1
969704	TACSTD2	1
969710	TACSTD2	1
969735	TACSTD2	1
969780	CLDN4	1
969801	CLDN4	1
969866	TACSTD2	1
969927	TACSTD2	1
969963	TACSTD2	1
970016	CLDN4	1
970035	CLDN4	1
970060	TACSTD2	1
970102	CLDN4	1
970145	TACSTD2	1
970230	TACSTD2	1
970255	TACSTD2	1
970259	TACSTD2	1
970284	TACSTD2	1
970404	TACSTD2	1
970460	TACSTD2	1
970484	CLDN4	1
970491	CLDN4	1
970498	CLDN4	1
970521	TACSTD2	1
970538	TACSTD2	1
970550	TACSTD2	1
970604	TACSTD2	1
970608	CLDN4	1
970714	TACSTD2	1
970717	CLDN4	2
970761	CLDN4	1
970823	CLDN4	1
970837	CLDN4	1
970840	TACSTD2	1
970863	CLDN4	1
970932	TACSTD2	1
970963	CLDN4	1
970967	TACSTD2	1
970971	TACSTD2	1
970973	CLDN4	1
970976	CLDN4	1
970985	TACSTD2	1
971082	CLDN4	1
971111	TACSTD2	1
971150	CLDN4	1
971162	TACSTD2	1
971219	CLDN4	1
971396	TACSTD2	1
971409	TACSTD2	1
971423	TACSTD2	2
971428	TACSTD2	1
971441	CLDN4	1
971534	CLDN4	1
971539	TACSTD2	1
971566	TACSTD2	1
971567	TACSTD2	1
971579	TACSTD2	1
971601	CLDN4	1
971608	CLDN4	1
971656	TACSTD2	1
971673	CLDN4	1
971692	CLDN4	1
971719	TACSTD2	1
971745	CLDN4	1
971748	CLDN4	1
971754	CLDN4	1
971811	TACSTD2	1
971827	CLDN4	1
971934	TACSTD2	2
971959	CLDN4	1
972002	TACSTD2	2
972015	CLDN4	1
972048	TACSTD2	1
972054	TACSTD2	8
972055	TACSTD2	3
972066	CLDN4	1
972077	TACSTD2	1
972103	TACSTD2	1
972110	TACSTD2	1
972110	CLDN4	3
972119	CLDN4	1
972129	TACSTD2	1
972140	TACSTD2	1
972150	TACSTD2	13
972187	CLDN4	1
972214	CLDN4	1
972228	CLDN4	1
972233	CLDN4	1
972276	TACSTD2	1
972277	TACSTD2	1
972291	TACSTD2	6
972301	TACSTD2	1
972306	TACSTD2	2
972310	TACSTD2	1
972315	CLDN4	1
972320	TACSTD2	1
972331	TACSTD2	1
972368	TACSTD2	1
972382	TACSTD2	1
972386	TACSTD2	10
972403	CLDN4	1
972420	CLDN4	1
972562	CLDN4	1
972598	CLDN4	1
972644	TACSTD2	1
972647	TACSTD2	1
972647	CLDN4	1
972654	CLDN4	1
972674	TACSTD2	1
972822	TACSTD2	1
972845	TACSTD2	1
972904	TACSTD2	1
972937	TACSTD2	1
972988	TACSTD2	1
972995	CLDN4	1
973036	TACSTD2	1
973087	TACSTD2	1
973152	TACSTD2	1
973153	CLDN4	1
973199	CLDN4	1
973225	TACSTD2	1
973268	TACSTD2	1
973290	TACSTD2	1
973295	TACSTD2	1
973403	CLDN4	1
973530	TACSTD2	1
973540	TACSTD2	1
973575	TACSTD2	1
973595	TACSTD2	1
973680	TACSTD2	1
973731	TACSTD2	1
973732	CLDN4	1
973798	TACSTD2	1
973801	TACSTD2	1
973804	TACSTD2	1
973821	CLDN4	1
973864	CLDN4	1
973886	CLDN4	1
974009	TACSTD2	2
974016	TACSTD2	1
974083	TACSTD2	1
974346	TACSTD2	1
974353	TACSTD2	1
974355	TACSTD2	1
974433	TACSTD2	1
974486	CLDN4	1
974587	TACSTD2	1
974855	CLDN4	1
974900	TACSTD2	1
974906	CLDN4	1
974916	TACSTD2	1
974928	TACSTD2	1
974979	CLDN4	1
975007	TACSTD2	1
975069	TACSTD2	1
975146	TACSTD2	1
975330	TACSTD2	2
975388	CLDN4	1
975453	TACSTD2	1
975513	TACSTD2	1
975521	TACSTD2	1
975547	TACSTD2	1
975586	TACSTD2	1
975611	TACSTD2	1
975660	CLDN4	1
975699	CLDN4	1
975862	TACSTD2	1
975868	TACSTD2	1
975871	TACSTD2	1
975895	CLDN4	1
975948	TACSTD2	1
976011	TACSTD2	1
976014	TACSTD2	1
976040	CLDN4	1
976055	TACSTD2	1
976082	CLDN4	1
976168	TACSTD2	1
976212	TACSTD2	1
976223	TACSTD2	1
976286	CLDN4	1
976292	TACSTD2	1
976302	TACSTD2	1
976359	TACSTD2	1
976362	TACSTD2	1
976363	TACSTD2	1
976363	CLDN4	1
976370	TACSTD2	1
976383	TACSTD2	1
976394	TACSTD2	2
976402	TACSTD2	1
976422	TACSTD2	1
976444	TACSTD2	1
976617	TACSTD2	1
976795	TACSTD2	1
977910	TACSTD2	1
978311	TACSTD2	1
978648	CLDN4	1
978783	TACSTD2	1
978862	TACSTD2	1
979099	CLDN4	1
979516	TACSTD2	1
979833	CLDN4	1
980194	TACSTD2	1
980223	TACSTD2	1
980460	TACSTD2	1
980691	TACSTD2	1
980695	TACSTD2	1
980749	CLDN4	1
980797	TACSTD2	1
980798	TACSTD2	1
980833	TACSTD2	1
980991	TACSTD2	1
981005	TACSTD2	5
981046	TACSTD2	1
981143	CLDN4	1
981177	TACSTD2	1
981234	TACSTD2	1
981281	TACSTD2	1
981409	TACSTD2	2
981419	TACSTD2	1
981439	TACSTD2	2
981477	TACSTD2	4
981531	TACSTD2	1
981536	TACSTD2	2
981558	TACSTD2	1
981578	TACSTD2	1
981791	TACSTD2	1
981952	TACSTD2	1
982229	CLDN4	1
982304	CLDN4	1
982331	TACSTD2	1
982378	TACSTD2	1
982528	TACSTD2	2
982537	TACSTD2	1
982554	TACSTD2	1
982581	TACSTD2	4
982598	TACSTD2	1
982619	TACSTD2	1
982692	TACSTD2	1
982708	TACSTD2	1
982768	TACSTD2	4
982787	CLDN4	1
982817	CLDN4	1
983091	TACSTD2	1
983146	CLDN4	1
983191	CLDN4	1
983430	CLDN4	1
983447	TACSTD2	1
983457	TACSTD2	1
983461	TACSTD2	2
983465	TACSTD2	1
983476	TACSTD2	1
983511	CLDN4	1
983512	CLDN4	2
983519	CLDN4	1
983539	TACSTD2	1
983544	TACSTD2	1
983555	CLDN4	1
983560	TACSTD2	1
983580	TACSTD2	1
983586	TACSTD2	1
983586	CLDN4	1
983589	CLDN4	2
983593	CLDN4	1
983597	CLDN4	1
983605	CLDN4	1
983616	TACSTD2	1
983643	TACSTD2	1
983652	TACSTD2	1
983653	TACSTD2	1
983653	CLDN4	1
983666	CLDN4	1
983674	TACSTD2	1
983694	CLDN4	1
983696	CLDN4	2
983705	TACSTD2	1
983741	CLDN4	1
983750	TACSTD2	1
983753	CLDN4	1
983758	TACSTD2	1
983783	CLDN4	1
983812	CLDN4	1
983813	CLDN4	1
983816	CLDN4	1
983825	CLDN4	1
983847	CLDN4	1
983861	TACSTD2	1
983868	TACSTD2	1
983870	CLDN4	1
983887	CLDN4	1
983900	TACSTD2	1
983902	CLDN4	1
983905	CLDN4	1
983914	CLDN4	1
983915	TACSTD2	1
983915	CLDN4	1
983920	TACSTD2	1
983921	CLDN4	1
983937	CLDN4	1
983942	TACSTD2	1
983968	TACSTD2	1
983972	CLDN4	1
983975	CLDN4	1
983983	TACSTD2	1
983984	CLDN4	1
983986	CLDN4	1
983994	TACSTD2	1
984000	CLDN4	1
984002	CLDN4	1
984009	CLDN4	1
984031	CLDN4	1
984037	CLDN4	1
984040	CLDN4	1
984041	CLDN4	1
984055	TACSTD2	1
984055	CLDN4	1
984062	CLDN4	1
984081	CLDN4	1
984084	CLDN4	1
984092	CLDN4	1
984112	CLDN4	1
984119	TACSTD2	1
984126	CLDN4	1
984137	CLDN4	1
984158	CLDN4	1
984163	CLDN4	1
984185	TACSTD2	1
984186	TACSTD2	1
984201	CLDN4	1
984205	CLDN4	1
984217	TACSTD2	2
984218	TACSTD2	1
984221	CLDN4	1
984231	TACSTD2	1
984231	CLDN4	1
984236	CLDN4	1
984241	TACSTD2	1
984244	CLDN4	1
984246	TACSTD2	1
984261	TACSTD2	1
984266	TACSTD2	1
984275	TACSTD2	1
984275	CLDN4	1
984279	TACSTD2	1
984282	TACSTD2	1
984303	TACSTD2	1
984307	TACSTD2	1
984311	TACSTD2	1
984319	CLDN4	1
984335	CLDN4	1
984343	CLDN4	1
984381	TACSTD2	1
984383	TACSTD2	1
984398	CLDN4	1
984403	CLDN4	1
984413	CLDN4	1
984419	CLDN4	1
984447	CLDN4	1
984453	TACSTD2	1
984463	CLDN4	1
984470	CLDN4	1
984482	TACSTD2	1
984501	CLDN4	2
984504	TACSTD2	1
984513	CLDN4	1
984519	CLDN4	1
984524	TACSTD2	1
984530	CLDN4	1
984542	CLDN4	1
984556	TACSTD2	1
984557	CLDN4	1
984578	TACSTD2	1
984579	TACSTD2	1
984582	TACSTD2	1
984595	CLDN4	1
984621	CLDN4	1
984625	CLDN4	1
984627	TACSTD2	1
984632	TACSTD2	1
984634	TACSTD2	1
984635	CLDN4	1
984640	TACSTD2	1
984648	TACSTD2	1
984653	CLDN4	1
984656	TACSTD2	1
984665	CLDN4	1
984680	CLDN4	1
984684	CLDN4	1
984692	CLDN4	1
984705	CLDN4	5
984706	TACSTD2	1
984725	TACSTD2	1
984728	CLDN4	1
984743	CLDN4	1
984744	CLDN4	1
984753	CLDN4	1
984764	CLDN4	1
984789	TACSTD2	1
984793	TACSTD2	1
984810	TACSTD2	1
984827	CLDN4	1
984835	CLDN4	1
984840	TACSTD2	1
984862	TACSTD2	1
984885	CLDN4	1
984887	CLDN4	1
984889	TACSTD2	1
984889	CLDN4	1
984890	TACSTD2	1
984895	CLDN4	1
984908	TACSTD2	1
984917	TACSTD2	1
984928	TACSTD2	1
984935	CLDN4	1
984937	CLDN4	1
984947	TACSTD2	1
984948	CLDN4	1
984974	CLDN4	1
984978	CLDN4	1
984997	CLDN4	1
985005	TACSTD2	1
985014	TACSTD2	1
985023	TACSTD2	1
985029	TACSTD2	1
985032	CLDN4	1
985035	CLDN4	1
985044	TACSTD2	1
985057	TACSTD2	1
985071	CLDN4	1
985104	TACSTD2	1
985105	TACSTD2	1
985125	CLDN4	1
985131	TACSTD2	1
985132	TACSTD2	1
985132	CLDN4	1
985168	TACSTD2	1
985182	CLDN4	1
985183	CLDN4	1
985185	TACSTD2	1
985186	CLDN4	1
985191	CLDN4	1
985195	TACSTD2	1
985201	TACSTD2	1
985202	TACSTD2	1
985202	CLDN4	1
985207	CLDN4	2
985226	CLDN4	1
985230	CLDN4	1
985240	CLDN4	1
985244	CLDN4	1
985256	TACSTD2	1
985256	CLDN4	1
985264	TACSTD2	1
985264	CLDN4	1
985298	CLDN4	1
985319	CLDN4	1
985333	TACSTD2	1
985343	TACSTD2	1
985366	CLDN4	1
985367	TACSTD2	1
985369	TACSTD2	1
985375	TACSTD2	1
985380	CLDN4	1
985398	CLDN4	1
985399	CLDN4	1
985408	TACSTD2	1
985418	TACSTD2	1
985424	CLDN4	1
985432	TACSTD2	1
985438	CLDN4	1
985457	CLDN4	1
985462	CLDN4	1
985465	CLDN4	1
985471	CLDN4	1
985478	CLDN4	2
985480	TACSTD2	1
985496	TACSTD2	1
985497	CLDN4	2
985499	CLDN4	1
985502	CLDN4	1
985510	TACSTD2	1
985521	CLDN4	1
985534	CLDN4	1
985540	TACSTD2	1
985546	CLDN4	1
985554	TACSTD2	1
985563	CLDN4	1
985569	CLDN4	1
985582	TACSTD2	1
985582	CLDN4	1
985598	CLDN4	1
985604	CLDN4	1
985607	CLDN4	1
985608	CLDN4	1
985619	CLDN4	1
985623	TACSTD2	1
985642	CLDN4	1
985650	CLDN4	1
985652	TACSTD2	2
985665	CLDN4	1
985670	CLDN4	1
985679	CLDN4	1
985702	CLDN4	1
985704	TACSTD2	1
985715	CLDN4	1
985748	CLDN4	1
985776	TACSTD2	1
985789	TACSTD2	1
985799	TACSTD2	1
985824	CLDN4	1
985828	TACSTD2	1
985834	CLDN4	1
985866	TACSTD2	1
985866	CLDN4	1
985890	TACSTD2	1
985890	CLDN4	1
985910	CLDN4	1
985925	CLDN4	1
985928	CLDN4	2
985935	TACSTD2	1
985936	CLDN4	1
985937	CLDN4	1
985947	CLDN4	1
985955	TACSTD2	1
985957	CLDN4	1
