set	symbol	present	ensembl	baseMean	log2FC	lfcSE	stat	pvalue	padj	welch_p	welch_padj
HALLMARK_INTERFERON_ALPHA_RESPONSE	PSMA3	True	ENSG00000100567	157.618346807636	0.115661039214066	0.177948549003368	0.652248620614215	0.514240799184136	0.803149020096917	0.5221157187641541	0.7738820251000856
HALLMARK_INTERFERON_ALPHA_RESPONSE	PSMB8	True	ENSG00000204264	37.4746382906888	0.201640563646501	0.31744118721341	0.733365650440612	0.463335443634589	0.77556777456076	0.6017674889164983	0.8216539349138519
HALLMARK_INTERFERON_ALPHA_RESPONSE	PSMB9	True	ENSG00000240065	36.947036375449	0.162048231801873	0.354816301855109	0.599775987654496	0.548655538382127	0.822148630562608	0.9590117896694667	0.9845800976696117
HALLMARK_INTERFERON_ALPHA_RESPONSE	PSME1	True	ENSG00000092010	287.087384912109	-0.303692898165271	0.17946146201559	-1.65704011136462	0.0975113658009665	0.410972326388755	0.1610105692063531	0.5759545479245168
HALLMARK_INTERFERON_ALPHA_RESPONSE	PSME2	True	ENSG00000100911	133.411117261998	0.148387776135965	0.220840669522836	0.704993116679666	0.480814519788567	0.784600950840593	0.5550310149094378	0.7960757682365553
HALLMARK_INTERFERON_ALPHA_RESPONSE	RIPK2	True	ENSG00000104312	36.0956046331885	0.0483342599230785	0.254038323336996	0.153722619487097	0.877828448996511	0.96222698562434	0.7236620873106531	0.8869555853466791
HALLMARK_INTERFERON_ALPHA_RESPONSE	RNF31	True	ENSG00000092098	0.157414551731135	0.0	0.160546279937931	0.0	1.0			
HALLMARK_INTERFERON_ALPHA_RESPONSE	RSAD2	True	ENSG00000134321	27.7644204676357	0.689966445111152	0.409879586929925	1.93474685809053	0.053021367192236	0.31071661419106	0.39354527994455485	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	RTP4	True	ENSG00000136514	8.23074185284872	0.231151553202112	0.42559392981974	0.970505642169109	0.331794513915485	0.694884929580203	0.9631652214621098	0.9851370686834835
HALLMARK_INTERFERON_ALPHA_RESPONSE	SAMD9	True	ENSG00000205413	89.0507942777528	0.338190332458773	0.355991263826466	0.962106260343054	0.335996229724766	0.699052189235902	0.8805686799700186	0.9529500549286437
HALLMARK_INTERFERON_ALPHA_RESPONSE	SAMD9L	True	ENSG00000177409	26.9896460369914	-0.148273976790663	0.355536276216363	-0.345032120044356	0.73007022347256	0.908734073086392	0.6211316377202385	0.8300376764646973
HALLMARK_INTERFERON_ALPHA_RESPONSE	SELL	True	ENSG00000188404	1.41604120382177	-0.353402973544566	0.368184304537797	-1.14951196889667	0.250344934291801		0.309923179367746	0.7002310658075471
HALLMARK_INTERFERON_ALPHA_RESPONSE	SLC25A28	True	ENSG00000155287	22.9759664524635	0.114389715761462	0.286253787925194	0.393190241706093	0.69417897651479	0.894978574578711	0.45396726951221816	0.7253323987128434
HALLMARK_INTERFERON_ALPHA_RESPONSE	SP110	True	ENSG00000135899	161.836002034056	0.501603819821065	0.268993049202632	1.86688059967551	0.0619182636342176	0.334565110849152	0.2458096053654021	0.6458438366910352
HALLMARK_INTERFERON_ALPHA_RESPONSE	STAT2	True	ENSG00000170581	73.8312729158261	0.711350351172487	0.219524735455702	3.27561075254264	0.0010543376546247	0.0309293515934681	0.024689556769702855	0.36868633431267683
HALLMARK_INTERFERON_ALPHA_RESPONSE	TAP1	True	ENSG00000168394	172.107979044784	0.260317475145335	0.282849708723348	0.946935608714899	0.343671591545761	0.704189296852322	0.3059920996935153	0.6987607450949969
HALLMARK_INTERFERON_ALPHA_RESPONSE	TDRD7	True	ENSG00000196116	5.31833336916146	0.871079067683131	0.416843973422395	2.06191446533073	0.0392158800978713		0.05432421869797889	0.4296165885588647
HALLMARK_INTERFERON_ALPHA_RESPONSE	TENT5A	False									
HALLMARK_INTERFERON_ALPHA_RESPONSE	TMEM140	True	ENSG00000146859	5.37825611910121	0.404847565975444	0.425784863986257	1.0564091051266	0.290781347929448		0.3442144351350881	0.7015888600946966
HALLMARK_INTERFERON_ALPHA_RESPONSE	TRAFD1	True	ENSG00000135148	10.8790910443422	0.243972165165498	0.36431482193152	0.660392265057278	0.50900213461505	0.800654143265249	0.5033511741871257	0.7605879869682242
HALLMARK_INTERFERON_ALPHA_RESPONSE	TRIM14	True	ENSG00000106785	37.3800138081621	-0.0595260423494398	0.276553259136389	-0.193391627372093	0.846652272056074	0.953701263517457	0.6617183799726739	0.85345012985048
HALLMARK_INTERFERON_ALPHA_RESPONSE	TRIM21	True	ENSG00000132109	32.0638309496193	0.35593888135887	0.287804237830209	1.23863436291471	0.215480936330002	0.577215466174424	0.16773022963977144	0.5822803635994663
HALLMARK_INTERFERON_ALPHA_RESPONSE	TRIM25	True	ENSG00000121060	102.414884011154	0.125210186296397	0.238012175365415	0.515596805087026	0.606136042202468	0.852843245688742	0.7045976465976529	0.8771308409067823
HALLMARK_INTERFERON_ALPHA_RESPONSE	TRIM26	True	ENSG00000234127	73.7372477048752	0.235154531214808	0.224375968734947	1.04370845775887	0.296620295562749	0.665259510624272	0.06512918538336147	0.44507024108629256
HALLMARK_INTERFERON_ALPHA_RESPONSE	TRIM5	True	ENSG00000132256	18.3706216768351	0.484461004480609	0.35606738547705	1.59672439450169	0.110327155433816	0.436357592501865	0.0315397253325794	0.38774504777709934
HALLMARK_INTERFERON_ALPHA_RESPONSE	TXNIP	True	ENSG00000265972	244.040222343846	-0.022708710224309	0.314926979968734	-0.0349857607222411	0.972091095220528	0.99076608565914	0.8651777179758088	0.9459559815706017
HALLMARK_INTERFERON_ALPHA_RESPONSE	UBA7	True	ENSG00000182179	8.90895466699265	-0.0557466362831167	0.420830475813689	-0.0154529355190009	0.987670832019205	0.995151580575187	0.9810775500820729	0.9913235299827705
HALLMARK_INTERFERON_ALPHA_RESPONSE	UBE2L6	True	ENSG00000156587	514.59745320882	0.821854851481958	0.296033823174682	2.86438033947442	0.0041782598633061	0.072710211554486	0.13953237455121423	0.5494858997813304
HALLMARK_INTERFERON_ALPHA_RESPONSE	USP18	True	ENSG00000184979	34.3374530600398	0.37268232155432	0.320096912577984	1.28406020765044	0.199120889819536	0.557028221943239	0.5275579462281447	0.7789084539232918
HALLMARK_INTERFERON_ALPHA_RESPONSE	WARS1	False									
