network	method	feature	n_targets	cutoff	scope	n_low	n_high	n	coef	se	p	note	fdr_within_spec	ifn_vs_thesis	tj_vs_thesis
dorothea_ABCD	wmean	KLF4	482	quartile_equal	GSE205335	5	5	10	-0.18674988902231981	0.20769629961103997	0.39483087358681085		0.43907701693130846		wrong_sign
dorothea_ABCD	wmean	KLF4	482	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wmean	KLF4	482	quartile_equal	meta_ivw	13	13	3	0.06588865672319939	0.1376025888223013	0.632057457303605	cohorts=3	0.632057457303605		match
dorothea_ABCD	wmean	KLF4	482	tertile	stacked	21	21	42	0.0661064306847649	0.0934091727115948	0.48356090443037675		0.634518322017127		match
dorothea_ABCD	wmean	KLF4	482	tertile	GSE123902	4	4	8	0.1702645664963548	0.26318923946124756	0.5416209668498552		0.8729014488461082		match
dorothea_ABCD	wmean	KLF4	482	tertile	GSE131907	7	7	14	0.18013219445881468	0.1592699790726329	0.28015809481786685		0.34805835916213984		match
dorothea_ABCD	wmean	KLF4	482	tertile	GSE205335	7	7	14	-0.06845251137910946	0.1756365735641363	0.7035579953518156		0.7995764952501739		wrong_sign
dorothea_ABCD	wmean	KLF4	482	tertile	GSE189357	3	3	6	-0.024860334387764915	0.09532584906516438	0.8071279576861852		0.9136850278735503		wrong_sign
dorothea_ABCD	wmean	KLF4	482	tertile	meta_ivw	21	21	4	0.023452714241422593	0.0713699928473211	0.7424523856859753	cohorts=4	0.8316198861979145		match
dorothea_ABCD	wmean	KLF4	482	median	stacked	30	30	60	0.08334997051681298	0.07464303013243016	0.26899957013033593		0.4678004070524442		match
dorothea_ABCD	wmean	KLF4	482	median	GSE123902	6	6	12	0.1954103740759623	0.18094956171373805	0.30553643255227125		0.745948089663721		match
dorothea_ABCD	wmean	KLF4	482	median	GSE131907	10	10	20	0.10727114824913625	0.12889716121012978	0.41618846980051877		0.47564396548630716		match
dorothea_ABCD	wmean	KLF4	482	median	GSE205335	10	10	20	0.030329314971214327	0.14658274058901657	0.8384033876450899		0.9821624884926813		match
dorothea_ABCD	wmean	KLF4	482	median	GSE189357	4	4	8	-0.011991940288721192	0.0967879745003506	0.9054416448580692		0.9696356779869909		wrong_sign
dorothea_ABCD	wmean	KLF4	482	median	meta_ivw	30	30	4	0.051455184209679775	0.06401610349027412	0.4215211499346103	cohorts=4	0.620476173689012		match
dorothea_ABCD	wmean	KLF4	482	tail30	stacked	17	17	34	0.07372823989429206	0.10817637320418985	0.5009269549681419		0.629411375197993		match
dorothea_ABCD	wmean	KLF4	482	tail30	GSE123902	3	3	6	0.33737951629599205	0.3325062919454857	0.3676547805784966		0.5982568318184199		match
dorothea_ABCD	wmean	KLF4	482	tail30	GSE131907	6	6	12	0.22815724283699945	0.18000715579875567	0.233699136142024		0.267084727019456		match
dorothea_ABCD	wmean	KLF4	482	tail30	GSE205335	6	6	12	-0.15885970127406324	0.1708101981789559	0.37425851075288064		0.4277240122890064		wrong_sign
dorothea_ABCD	wmean	KLF4	482	tail30	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wmean	KLF4	482	tail30	meta_ivw	15	15	3	0.06265763592203671	0.11610559698113887	0.5894309987568829	cohorts=3	0.6736354271507233		match
dorothea_ABCD	wmean	KLF4	482	tail20	stacked	10	10	20	0.15605058855849716	0.16027740022149922	0.345681731005899		0.460908974674532		match
dorothea_ABCD	wmean	KLF4	482	tail20	GSE123902	2	2	4				tail n<3			
dorothea_ABCD	wmean	KLF4	482	tail20	GSE131907	4	4	8	0.27422424087180663	0.2817849213339474	0.3680531562951363		0.43358064080743436		match
dorothea_ABCD	wmean	KLF4	482	tail20	GSE205335	4	4	8	-0.05444023241742246	0.2337557191522494	0.8235853847485968		0.884044100892425		wrong_sign
dorothea_ABCD	wmean	KLF4	482	tail20	GSE189357	0	0	0				tail n<3			
dorothea_ABCD	wmean	KLF4	482	tail20	meta_ivw	8	8	2	0.07953617385162177	0.1799100941879102	0.6584252053223297	cohorts=2	0.733702486517001		match
dorothea_ABCD	wmean	TFAP2A	721	quartile_locked	stacked	18	16	34	0.05829572622577206	0.07473564298400698	0.441695960373172		0.6909770308092537		match
dorothea_ABCD	wmean	TFAP2A	721	quartile_locked	GSE123902	4	3	7	0.14755156366722977	0.23219214134991792	0.5530623275529112		0.77528942452635		match
dorothea_ABCD	wmean	TFAP2A	721	quartile_locked	GSE131907	6	5	11	0.19771160471743165	0.10968438700861606	0.10496609873598546		0.2565571407274471		match
dorothea_ABCD	wmean	TFAP2A	721	quartile_locked	GSE205335	5	6	11	-0.11949593301483952	0.13167750810661713	0.3878007379526579		0.40396937523270005		wrong_sign
dorothea_ABCD	wmean	TFAP2A	721	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_ABCD	wmean	TFAP2A	721	quartile_locked	meta_ivw	15	14	3	0.07706058315427891	0.07921979951508569	0.33068056058658546	cohorts=3	0.6226513943005967		match
dorothea_ABCD	wmean	TFAP2A	721	quartile_equal	stacked	15	15	30	0.057667946885275545	0.08109298740433574	0.48358422662702977		0.6550568277512397		match
dorothea_ABCD	wmean	TFAP2A	721	quartile_equal	GSE123902	3	3	6	0.2532631276353534	0.23381397320286948	0.339656247846298		0.5982568318184199		match
dorothea_ABCD	wmean	TFAP2A	721	quartile_equal	GSE131907	5	5	10	0.19116173475837184	0.12124584755016045	0.15352754752335004		0.33487195417212945		match
dorothea_ABCD	wmean	TFAP2A	721	quartile_equal	GSE205335	5	5	10	-0.15683978932001819	0.13852001609351725	0.29032132869589483		0.39709473578330884		wrong_sign
dorothea_ABCD	wmean	TFAP2A	721	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wmean	TFAP2A	721	quartile_equal	meta_ivw	13	13	3	0.0683539238172011	0.08499241369072673	0.42126092924918057	cohorts=3	0.6286795039157818		match
dorothea_ABCD	wmean	TFAP2A	721	tertile	stacked	21	21	42	0.044149357935811984	0.06232782296032101	0.4831724538715925		0.634518322017127		match
dorothea_ABCD	wmean	TFAP2A	721	tertile	GSE123902	4	4	8	0.09341410262116678	0.20356887403912452	0.6624723436148906		0.8729014488461082		match
dorothea_ABCD	wmean	TFAP2A	721	tertile	GSE131907	7	7	14	0.1551615799845658	0.08820627156928382	0.1040118869380589		0.21554255543303913		match
dorothea_ABCD	wmean	TFAP2A	721	tertile	GSE205335	7	7	14	-0.07036341447510086	0.11574675268060387	0.5545792806063649		0.7484770851163648		wrong_sign
dorothea_ABCD	wmean	TFAP2A	721	tertile	GSE189357	3	3	6	-0.013369017466290156	0.06276619779161176	0.8417442925354747		0.9136850278735503		wrong_sign
dorothea_ABCD	wmean	TFAP2A	721	tertile	meta_ivw	21	21	4	0.02816545867944211	0.045589673423328106	0.5367048923088753	cohorts=4	0.7246781193924688		match
dorothea_ABCD	wmean	TFAP2A	721	median	stacked	30	30	60	0.06574442034267519	0.05337491135331455	0.2232838555219395		0.4678004070524442		match
dorothea_ABCD	wmean	TFAP2A	721	median	GSE123902	6	6	12	0.13531583531554736	0.14508834442575957	0.3729740448318605		0.745948089663721		match
dorothea_ABCD	wmean	TFAP2A	721	median	GSE131907	10	10	20	0.12023135506126403	0.07926933445912139	0.14669719590281297		0.2962707315807687		match
dorothea_ABCD	wmean	TFAP2A	721	median	GSE205335	10	10	20	0.0024633731365809597	0.10865956289263898	0.9821624884926813		0.9821624884926813		match
dorothea_ABCD	wmean	TFAP2A	721	median	GSE189357	4	4	8	-0.01662742089786884	0.04804792555538028	0.7411101177801568		0.9696356779869909		wrong_sign
dorothea_ABCD	wmean	TFAP2A	721	median	meta_ivw	30	30	4	0.025629084579785567	0.03715170482242816	0.49028884323560085	cohorts=4	0.620476173689012		match
dorothea_ABCD	wmean	TFAP2A	721	tail30	stacked	17	17	34	0.06114246906646936	0.07241310902991584	0.40538218733110504		0.629411375197993		match
dorothea_ABCD	wmean	TFAP2A	721	tail30	GSE123902	3	3	6	0.2532631276353534	0.23381397320286948	0.339656247846298		0.5982568318184199		match
dorothea_ABCD	wmean	TFAP2A	721	tail30	GSE131907	6	6	12	0.19346223177595434	0.09930422112032394	0.07998967531078505		0.17918200779162782		match
dorothea_ABCD	wmean	TFAP2A	721	tail30	GSE205335	6	6	12	-0.13579348210218567	0.12021662509415433	0.28502291690168907		0.38684824139375573		wrong_sign
dorothea_ABCD	wmean	TFAP2A	721	tail30	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wmean	TFAP2A	721	tail30	meta_ivw	15	15	3	0.07864149857844309	0.07275998700449485	0.27977077315417764	cohorts=3	0.5623290400489869		match
dorothea_ABCD	wmean	TFAP2A	721	tail20	stacked	10	10	20	0.14897005350748105	0.09330970858418108	0.13122295406901907		0.40339942970582465		match
dorothea_ABCD	wmean	TFAP2A	721	tail20	GSE123902	2	2	4				tail n<3			
dorothea_ABCD	wmean	TFAP2A	721	tail20	GSE131907	4	4	8	0.24434334120203982	0.1488030026844748	0.1516853020799898		0.35109744896983974		match
dorothea_ABCD	wmean	TFAP2A	721	tail20	GSE205335	4	4	8	-0.04074889512469304	0.14375629396173267	0.7863522242817222		0.884044100892425		wrong_sign
dorothea_ABCD	wmean	TFAP2A	721	tail20	GSE189357	0	0	0				tail n<3			
dorothea_ABCD	wmean	TFAP2A	721	tail20	meta_ivw	8	8	2	0.09688078564235916	0.10338917046397872	0.3487330208729611	cohorts=2	0.6974660417459222		match
dorothea_ABCD	wsum	STAT1	9209	quartile_locked	stacked	18	16	34	85.92434747955508	116.41883043402899	0.4664076238099852		0.6909770308092537	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	quartile_locked	GSE123902	4	3	7	184.94697182755226	420.4356576947888	0.6783782464605594		0.7752894245263536	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	quartile_locked	GSE131907	6	5	11	353.98211441845615	105.50640936049852	0.008455040410250636		0.06764032328200509	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	quartile_locked	GSE205335	5	6	11	-178.49433606782168	203.8353075771324	0.4039693752326989		0.4039693752326989	match	
dorothea_ABCD	wsum	STAT1	9209	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_ABCD	wsum	STAT1	9209	quartile_locked	meta_ivw	15	14	3	238.79317102087634	91.45507378809397	0.00902664253584246	cohorts=3	0.03610657014336984	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	quartile_equal	stacked	15	15	30	76.4924608886704	121.12802303749525	0.5334452555091534		0.65505682775124	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	quartile_equal	GSE123902	3	3	6	378.7806185115014	421.16516380111074	0.4193066166184994		0.5982568318184193	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	quartile_equal	GSE131907	5	5	10	313.54130602555506	105.86937036258836	0.01810227972339214		0.14481823778713712	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	quartile_equal	GSE205335	5	5	10	-252.6885693247782	206.72342089276336	0.2563637394769926		0.39709473578330856	match	
dorothea_ABCD	wsum	STAT1	9209	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wsum	STAT1	9209	quartile_equal	meta_ivw	13	13	3	204.60821321317536	91.95726854482206	0.02607883593931973	cohorts=3	0.10431534375727892	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tertile	stacked	21	21	42	77.67796551397339	98.78194577421519	0.4366654355264716		0.6345183220171265	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tertile	GSE123902	4	4	8	62.72997395890343	375.76392157128674	0.8729014488461069		0.8729014488461069	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tertile	GSE131907	7	7	14	291.4899707904733	100.53877433363462	0.013344168933405186		0.10675335146724149	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tertile	GSE205335	7	7	14	-46.354388642638696	178.56443883426724	0.7995764952501755		0.7995764952501755	match	
dorothea_ABCD	wsum	STAT1	9209	tertile	GSE189357	3	3	6	-111.87723169233595	103.79489782501533	0.3417571843008163		0.913685027873548	match	
dorothea_ABCD	wsum	STAT1	9209	tertile	meta_ivw	21	21	4	75.775502586453	65.90980491418507	0.2502737063652535	cohorts=4	0.6673965503073426	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	median	stacked	30	30	60	97.6679233601044	80.96494806496872	0.23286566851277787		0.46780040705244325	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	median	GSE123902	6	6	12	117.40163876463362	253.29927960058887	0.6529371069108744		0.7462138364695707	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	median	GSE131907	10	10	20	205.12970792908573	104.17411407069531	0.06453238903507877		0.29627073158077	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	median	GSE205335	10	10	20	55.49429937825607	154.7069867366644	0.7239879886576568		0.9821624884926827	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	median	GSE189357	4	4	8	-95.15305121452138	132.40701350038745	0.49937916695837664		0.969635677986989	match	
dorothea_ABCD	wsum	STAT1	9209	median	meta_ivw	30	30	4	85.31906425880668	69.57986020085885	0.22012212534150788	cohorts=4	0.5298254660949238	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tail30	stacked	17	17	34	129.51132337657987	109.9375568833597	0.24835587937314807		0.6294113751979936	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tail30	GSE123902	3	3	6	378.7806185115014	421.16516380111074	0.4193066166184994		0.5982568318184193	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tail30	GSE131907	6	6	12	370.66422251038057	96.88120268921766	0.0033408121655382566		0.026726497324306053	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tail30	GSE205335	6	6	12	-144.23601124776314	187.5316832745919	0.4595973263143304		0.4595973263143304	match	
dorothea_ABCD	wsum	STAT1	9209	tail30	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wsum	STAT1	9209	tail30	meta_ivw	15	15	3	266.86732808983567	84.33056091063513	0.001553289751792559	cohorts=3	0.012426318014340472	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tail20	stacked	10	10	20	249.94076581172135	113.38689229931786	0.04353522735896883		0.34828181887175064	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tail20	GSE123902	2	2	4				tail n<3			
dorothea_ABCD	wsum	STAT1	9209	tail20	GSE131907	4	4	8	338.508336753785	126.1730430312465	0.036395743150423786		0.2911659452033903	wrong_sign	
dorothea_ABCD	wsum	STAT1	9209	tail20	GSE205335	4	4	8	-34.66949402824139	176.49242331109738	0.8507533723958054		0.8840441008924247	match	
dorothea_ABCD	wsum	STAT1	9209	tail20	GSE189357	0	0	0				tail n<3			
dorothea_ABCD	wsum	STAT1	9209	tail20	meta_ivw	8	8	2	212.2930202807946	102.64178085560755	0.03861271451649179	cohorts=2	0.18661160298843585	wrong_sign	
dorothea_ABCD	wsum	STAT2	388	quartile_locked	stacked	18	16	34	-27.221972552637155	11.736045660063288	0.02761098201886752		0.22088785615094017	match	
dorothea_ABCD	wsum	STAT2	388	quartile_locked	GSE123902	4	3	7	-25.036268015971245	23.579516051873153	0.3369059196067454		0.7752894245263536	match	
dorothea_ABCD	wsum	STAT2	388	quartile_locked	GSE131907	6	5	11	7.230287001667477	22.311944613255083	0.7533008899453697		0.7533008899453697	wrong_sign	
dorothea_ABCD	wsum	STAT2	388	quartile_locked	GSE205335	5	6	11	-70.99880188647981	17.44939710443942	0.0028045188932459162		0.02243615114596733	match	
dorothea_ABCD	wsum	STAT2	388	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_ABCD	wsum	STAT2	388	quartile_locked	meta_ivw	15	14	3	-37.18276976218945	11.87484258926911	0.0017408044309478018	cohorts=3	0.013926435447582415	match	
dorothea_ABCD	wsum	STAT2	388	quartile_equal	stacked	15	15	30	-24.82878916674042	12.99692851338872	0.06762223760685046		0.5409779008548037	match	
dorothea_ABCD	wsum	STAT2	388	quartile_equal	GSE123902	3	3	6	-23.581910888977802	28.10776102092425	0.4486926238638144		0.5982568318184193	match	
dorothea_ABCD	wsum	STAT2	388	quartile_equal	GSE131907	5	5	10	9.26782207387214	24.591403184528346	0.7160685422200833		0.7160685422200833	wrong_sign	
dorothea_ABCD	wsum	STAT2	388	quartile_equal	GSE205335	5	5	10	-67.19875085011105	18.762228256550753	0.007171583592660443		0.05737266874128354	match	
dorothea_ABCD	wsum	STAT2	388	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wsum	STAT2	388	quartile_equal	meta_ivw	13	13	3	-35.66214485267668	13.176045122180295	0.006797826422013151	cohorts=3	0.05438261137610521	match	
dorothea_ABCD	wsum	STAT2	388	tertile	stacked	21	21	42	-19.063727385640775	11.002189075469898	0.09147421865036408		0.6345183220171265	match	
dorothea_ABCD	wsum	STAT2	388	tertile	GSE123902	4	4	8	-19.904639268848257	20.578432473243225	0.3707701741067249		0.8729014488461069	match	
dorothea_ABCD	wsum	STAT2	388	tertile	GSE131907	7	7	14	4.85738913150189	20.35154028800909	0.8153854305585903		0.8153854305585903	wrong_sign	
dorothea_ABCD	wsum	STAT2	388	tertile	GSE205335	7	7	14	-49.258922606214014	21.084421051398184	0.03763959345740359		0.30111674765922875	match	
dorothea_ABCD	wsum	STAT2	388	tertile	GSE189357	3	3	6	-3.3029945666926324	7.1954168464564665	0.6700414498129704		0.913685027873548	match	
dorothea_ABCD	wsum	STAT2	388	tertile	meta_ivw	21	21	4	-7.968035519881285	6.161584132301183	0.19594891493691347	cohorts=4	0.6673965503073426	match	
dorothea_ABCD	wsum	STAT2	388	median	stacked	30	30	60	-8.84031950096513	9.395203656913159	0.3508503052893324		0.46780040705244325	match	
dorothea_ABCD	wsum	STAT2	388	median	GSE123902	6	6	12	-7.313198785209053	14.971807938530176	0.6357547427635721		0.7462138364695707	match	
dorothea_ABCD	wsum	STAT2	388	median	GSE131907	10	10	20	4.743538373186929	16.8220459815353	0.7811727079580446		0.7811727079580446	wrong_sign	
dorothea_ABCD	wsum	STAT2	388	median	GSE205335	10	10	20	-23.34111506346563	20.45475249031272	0.26877923615309496		0.8907536290376158	match	
dorothea_ABCD	wsum	STAT2	388	median	GSE189357	4	4	8	-8.838656353728041	9.096598894009407	0.368752380721502		0.969635677986989	match	
dorothea_ABCD	wsum	STAT2	388	median	meta_ivw	30	30	4	-7.942338715578609	6.671123819228494	0.23382839126598676	cohorts=4	0.5298254660949238	match	
dorothea_ABCD	wsum	STAT2	388	tail30	stacked	17	17	34	-20.811898017935036	12.572087453977396	0.10862602721143963		0.6294113751979936	match	
dorothea_ABCD	wsum	STAT2	388	tail30	GSE123902	3	3	6	-23.581910888977802	28.10776102092425	0.4486926238638144		0.5982568318184193	match	
dorothea_ABCD	wsum	STAT2	388	tail30	GSE131907	6	6	12	16.227683363443035	22.09666862185436	0.4795743134246934		0.4795743134246934	wrong_sign	
dorothea_ABCD	wsum	STAT2	388	tail30	GSE205335	6	6	12	-61.398528810940306	18.473939404050896	0.007701570317099706		0.06161256253679765	match	
dorothea_ABCD	wsum	STAT2	388	tail30	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wsum	STAT2	388	tail30	meta_ivw	15	15	3	-28.270148096786244	12.655271387888124	0.02549205967040002	cohorts=3	0.10196823868160008	match	
dorothea_ABCD	wsum	STAT2	388	tail20	stacked	10	10	20	-23.63371489938325	17.818192904693145	0.2045552555284084		0.4033994297058241	match	
dorothea_ABCD	wsum	STAT2	388	tail20	GSE123902	2	2	4				tail n<3			
dorothea_ABCD	wsum	STAT2	388	tail20	GSE131907	4	4	8	5.370959965644403	31.134946657301604	0.8687117132556826		0.8687117132556826	wrong_sign	
dorothea_ABCD	wsum	STAT2	388	tail20	GSE205335	4	4	8	-60.925726934107644	23.30581381226169	0.03989589445017934		0.3191671556014347	match	
dorothea_ABCD	wsum	STAT2	388	tail20	GSE189357	0	0	0				tail n<3			
dorothea_ABCD	wsum	STAT2	388	tail20	meta_ivw	8	8	2	-37.11833512835355	18.65770073703607	0.04665290074710896	cohorts=2	0.18661160298843585	match	
dorothea_ABCD	wsum	IRF1	476	quartile_locked	stacked	18	16	34	-19.539058883242518	15.947883827731129	0.23036488059644916		0.6909770308092537	match	
dorothea_ABCD	wsum	IRF1	476	quartile_locked	GSE123902	4	3	7	-5.704432814595634	38.5376279507255	0.8881092907798632		0.8881092907798632	match	
dorothea_ABCD	wsum	IRF1	476	quartile_locked	GSE131907	6	5	11	21.722601905806187	24.169642841600503	0.3921933397037726		0.4482209596614544	wrong_sign	
dorothea_ABCD	wsum	IRF1	476	quartile_locked	GSE205335	5	6	11	-77.33150540252029	28.363280454567374	0.023359282960237187		0.062291421227299165	match	
dorothea_ABCD	wsum	IRF1	476	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_ABCD	wsum	IRF1	476	quartile_locked	meta_ivw	15	14	3	-17.303949625214322	16.601759506259576	0.29727440770639435	cohorts=3	0.6226513943005982	match	
dorothea_ABCD	wsum	IRF1	476	quartile_equal	stacked	15	15	30	-15.986010570306135	17.62878387031751	0.3731636574196464		0.65505682775124	match	
dorothea_ABCD	wsum	IRF1	476	quartile_equal	GSE123902	3	3	6	-1.4114530009694022	45.65941026645397	0.9768201329865068		0.9768201329865068	match	
dorothea_ABCD	wsum	IRF1	476	quartile_equal	GSE131907	5	5	10	27.27812961321311	25.896758168374582	0.3229564267673506		0.37147899551590197	wrong_sign	
dorothea_ABCD	wsum	IRF1	476	quartile_equal	GSE205335	5	5	10	-72.22285017340187	30.792263998704406	0.047011296236636545		0.1253634566310308	match	
dorothea_ABCD	wsum	IRF1	476	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wsum	IRF1	476	quartile_equal	meta_ivw	13	13	3	-11.956482283853871	18.180480236967327	0.5107598954647181	cohorts=3	0.6286795039157782	match	
dorothea_ABCD	wsum	IRF1	476	tertile	stacked	21	21	42	-12.151510509465353	14.325721657721417	0.4017640310673703		0.6345183220171265	match	
dorothea_ABCD	wsum	IRF1	476	tertile	GSE123902	4	4	8	-9.009956700206573	32.73754781254589	0.7923809979768638		0.8729014488461069	match	
dorothea_ABCD	wsum	IRF1	476	tertile	GSE131907	7	7	14	22.20409936890212	20.701345102061424	0.30455106426687334		0.34805835916214095	wrong_sign	
dorothea_ABCD	wsum	IRF1	476	tertile	GSE205335	7	7	14	-53.080019433914714	30.164885618903483	0.10390884316550134		0.4096773863985083	match	
dorothea_ABCD	wsum	IRF1	476	tertile	GSE189357	3	3	6	-1.0034844809526362	8.695274446257258	0.913685027873548		0.913685027873548	match	
dorothea_ABCD	wsum	IRF1	476	tertile	meta_ivw	21	21	4	-1.6030963689564541	7.5395667986648345	0.8316198861979119	cohorts=4	0.8316198861979119	match	
dorothea_ABCD	wsum	IRF1	476	median	stacked	30	30	60	-5.629364055885517	11.46058588320848	0.6252440719757381		0.6252440719757381	match	
dorothea_ABCD	wsum	IRF1	476	median	GSE123902	6	6	12	-0.3662740774569073	22.95990607607739	0.987585866884236		0.987585866884236	match	
dorothea_ABCD	wsum	IRF1	476	median	GSE131907	10	10	20	17.537067610822056	18.60958839325273	0.3584817230063942		0.47564396548630367	wrong_sign	
dorothea_ABCD	wsum	IRF1	476	median	GSE205335	10	10	20	-31.96618917832847	24.509781758851275	0.20858987367307233		0.8907536290376158	match	
dorothea_ABCD	wsum	IRF1	476	median	GSE189357	4	4	8	-5.598015384189921	9.469740725169311	0.5759983925939397		0.969635677986989	match	
dorothea_ABCD	wsum	IRF1	476	median	meta_ivw	30	30	4	-3.732484444049928	7.53769865810386	0.6204761736890101	cohorts=4	0.6204761736890101	match	
dorothea_ABCD	wsum	IRF1	476	tail30	stacked	17	17	34	-14.506501833826974	16.4079515219165	0.3839060099129009		0.6294113751979936	match	
dorothea_ABCD	wsum	IRF1	476	tail30	GSE123902	3	3	6	-1.4114530009694022	45.65941026645397	0.9768201329865068		0.9768201329865068	match	
dorothea_ABCD	wsum	IRF1	476	tail30	GSE131907	6	6	12	29.99122370363186	23.3736757264255	0.22838895505318638		0.26708472701945624	wrong_sign	
dorothea_ABCD	wsum	IRF1	476	tail30	GSE205335	6	6	12	-68.58188627386696	27.106515968006132	0.029866365489656044		0.07964364130574945	match	
dorothea_ABCD	wsum	IRF1	476	tail30	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wsum	IRF1	476	tail30	meta_ivw	15	15	3	-10.656314959901854	16.50459632453099	0.5185012467763794	cohorts=3	0.6736354271507224	match	
dorothea_ABCD	wsum	IRF1	476	tail20	stacked	10	10	20	-8.728518024643208	24.0874021171169	0.7221313723645348		0.7221313723645348	match	
dorothea_ABCD	wsum	IRF1	476	tail20	GSE123902	2	2	4				tail n<3			
dorothea_ABCD	wsum	IRF1	476	tail20	GSE131907	4	4	8	31.42691876120375	33.124892471828566	0.37938306070650524		0.4335806408074346	wrong_sign	
dorothea_ABCD	wsum	IRF1	476	tail20	GSE205335	4	4	8	-62.23994306124831	38.402083927759286	0.1561995742864283		0.41653219809714215	match	
dorothea_ABCD	wsum	IRF1	476	tail20	GSE189357	0	0	0				tail n<3			
dorothea_ABCD	wsum	IRF1	476	tail20	meta_ivw	8	8	2	-8.533274674873915	25.082775919619355	0.7337024865170017	cohorts=2	0.7337024865170017	match	
dorothea_ABCD	wsum	IRF9	353	quartile_locked	stacked	18	16	34	-0.7266346162953212	6.158216318965252	0.9068856380254869		0.9068856380254869	match	
dorothea_ABCD	wsum	IRF9	353	quartile_locked	GSE123902	4	3	7	8.670908560891576	16.453857808278997	0.6207401326089298		0.7752894245263536	wrong_sign	
dorothea_ABCD	wsum	IRF9	353	quartile_locked	GSE131907	6	5	11	20.594128166885184	9.311338592388244	0.05429215711926252		0.21716862847705007	wrong_sign	
dorothea_ABCD	wsum	IRF9	353	quartile_locked	GSE205335	5	6	11	-25.14252182546855	8.278356539896011	0.014082965001262578		0.05633186000505031	match	
dorothea_ABCD	wsum	IRF9	353	quartile_locked	GSE189357	3	2	5				tail n<3			
dorothea_ABCD	wsum	IRF9	353	quartile_locked	meta_ivw	15	14	3	-3.2635930755785125	5.790949094617373	0.5730482314241871	cohorts=3	0.6226513943005982	match	
dorothea_ABCD	wsum	IRF9	353	quartile_equal	stacked	15	15	30	-0.5389391649487862	6.9683631507724915	0.9389680593693869		0.9389680593693869	match	
dorothea_ABCD	wsum	IRF9	353	quartile_equal	GSE123902	3	3	6	11.298325316964167	19.311905670593685	0.5899301375547724		0.6742058714911685	wrong_sign	
dorothea_ABCD	wsum	IRF9	353	quartile_equal	GSE131907	5	5	10	21.12669929199498	10.294676153252803	0.07425447480375123		0.29701789921500493	wrong_sign	
dorothea_ABCD	wsum	IRF9	353	quartile_equal	GSE205335	5	5	10	-26.396231372299354	9.041502935520016	0.019307482553138466		0.07722993021255387	match	
dorothea_ABCD	wsum	IRF9	353	quartile_equal	GSE189357	2	2	4				tail n<3			
dorothea_ABCD	wsum	IRF9	353	quartile_equal	meta_ivw	13	13	3	-3.8298144848867692	6.408461170765466	0.5500945659263059	cohorts=3	0.6286795039157782	match	
dorothea_ABCD	wsum	IRF9	353	tertile	stacked	21	21	42	0.5652859180725329	5.396289611545926	0.9171363915332625		0.9171363915332625	wrong_sign	
dorothea_ABCD	wsum	IRF9	353	tertile	GSE123902	4	4	8	6.1928041161355765	14.125125513218094	0.6764235247167573		0.8729014488461069	wrong_sign	
dorothea_ABCD	wsum	IRF9	353	tertile	GSE131907	7	7	14	16.14172835253244	8.689546641564503	0.08792419458941796		0.21554255543304052	wrong_sign	
dorothea_ABCD	wsum	IRF9	353	tertile	GSE205335	7	7	14	-14.694505899554187	9.64740893152378	0.1536290198994406		0.4096773863985083	match	
