interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	direction	partner	prob_high	prob_low	pval_high	pval_low	sig_high	sig_low	delta_prob	ligand_class	sig_either	sig_diff	contrast
HLA-F_CD8A	MHC-I	Cell-Cell Contact	HLA-F	CD8A	HLA-F	CD8A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-G_CD8A	MHC-I	Cell-Cell Contact	HLA-G	CD8A	HLA-G	CD8A	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-A_CD8B	MHC-I	Cell-Cell Contact	HLA-A	CD8B	HLA-A	CD8B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-B_CD8B	MHC-I	Cell-Cell Contact	HLA-B	CD8B	HLA-B	CD8B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-C_CD8B	MHC-I	Cell-Cell Contact	HLA-C	CD8B	HLA-C	CD8B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-E_CD8B	MHC-I	Cell-Cell Contact	HLA-E	CD8B	HLA-E	CD8B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-F_CD8B	MHC-I	Cell-Cell Contact	HLA-F	CD8B	HLA-F	CD8B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-G_CD8B	MHC-I	Cell-Cell Contact	HLA-G	CD8B	HLA-G	CD8B	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-A_CD8B2	MHC-I	Cell-Cell Contact	HLA-A	CD8B2	HLA-A	CD8B2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-B_CD8B2	MHC-I	Cell-Cell Contact	HLA-B	CD8B2	HLA-B	CD8B2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-C_CD8B2	MHC-I	Cell-Cell Contact	HLA-C	CD8B2	HLA-C	CD8B2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-E_CD8B2	MHC-I	Cell-Cell Contact	HLA-E	CD8B2	HLA-E	CD8B2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-F_CD8B2	MHC-I	Cell-Cell Contact	HLA-F	CD8B2	HLA-F	CD8B2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-G_CD8B2	MHC-I	Cell-Cell Contact	HLA-G	CD8B2	HLA-G	CD8B2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-C_KIR2DL1	MHC-I	Cell-Cell Contact	HLA-C	KIR2DL1	HLA-C	KIR2DL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-G_LILRB1	MHC-I	Cell-Cell Contact	HLA-G	LILRB1	HLA-G	LILRB1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-G_LILRB2	MHC-I	Cell-Cell Contact	HLA-G	LILRB2	HLA-G	LILRB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-E_KLRC1	MHC-I	Cell-Cell Contact	HLA-E	KLRC1	HLA-E	KLRC1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-E_KLRC2	MHC-I	Cell-Cell Contact	HLA-E	KLRC2	HLA-E	KLRC2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-F_LILRB1	MHC-I	Cell-Cell Contact	HLA-F	LILRB1	HLA-F	LILRB1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-E_KLRK1	MHC-I	Cell-Cell Contact	HLA-E	KLRK1	HLA-E	KLRK1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-E_CD94:NKG2A	MHC-I	Cell-Cell Contact	HLA-E	CD94:NKG2A	HLA-E	KLRC1|KLRD1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
HLA-E_CD94:NKG2C	MHC-I	Cell-Cell Contact	HLA-E	CD94:NKG2C	HLA-E	KLRC2|KLRD1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
ULBP1_KLRK1	MHC-I	Cell-Cell Contact	ULBP1	KLRK1	ULBP1	KLRK1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	recruit	False	False	incoming
ULBP2_KLRK1	MHC-I	Cell-Cell Contact	ULBP2	KLRK1	ULBP2	KLRK1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	recruit	False	False	incoming
HLA-DPA1_CD4	MHC-II	Cell-Cell Contact	HLA-DPA1	CD4	HLA-DPA1	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DPB1_CD4	MHC-II	Cell-Cell Contact	HLA-DPB1	CD4	HLA-DPB1	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DQA1_CD4	MHC-II	Cell-Cell Contact	HLA-DQA1	CD4	HLA-DQA1	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DMA_CD4	MHC-II	Cell-Cell Contact	HLA-DMA	CD4	HLA-DMA	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DMB_CD4	MHC-II	Cell-Cell Contact	HLA-DMB	CD4	HLA-DMB	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DQA2_CD4	MHC-II	Cell-Cell Contact	HLA-DQA2	CD4	HLA-DQA2	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DOA_CD4	MHC-II	Cell-Cell Contact	HLA-DOA	CD4	HLA-DOA	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DOB_CD4	MHC-II	Cell-Cell Contact	HLA-DOB	CD4	HLA-DOB	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DQB1_CD4	MHC-II	Cell-Cell Contact	HLA-DQB1	CD4	HLA-DQB1	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DRA_CD4	MHC-II	Cell-Cell Contact	HLA-DRA	CD4	HLA-DRA	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DRB1_CD4	MHC-II	Cell-Cell Contact	HLA-DRB1	CD4	HLA-DRB1	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DRB3_CD4	MHC-II	Cell-Cell Contact	HLA-DRB3	CD4	HLA-DRB3	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
HLA-DRB5_CD4	MHC-II	Cell-Cell Contact	HLA-DRB5	CD4	HLA-DRB5	CD4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
MPZ_MPZL1	MPZ	Cell-Cell Contact	MPZ	MPZL1	MPZ	MPZL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
MPZ_MPZ	MPZ	Cell-Cell Contact	MPZ	MPZ	MPZ	MPZ	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
MPZL1_MPZL1	MPZ	Cell-Cell Contact	MPZL1	MPZL1	MPZL1	MPZL1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NCAM1_FGFR1	NCAM	Cell-Cell Contact	NCAM1	FGFR1	NCAM1	FGFR1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NCAM1_NCAM1	NCAM	Cell-Cell Contact	NCAM1	NCAM1	NCAM1	NCAM1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NCAM1_NCAM2	NCAM	Cell-Cell Contact	NCAM1	NCAM2	NCAM1	NCAM2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NCAM1_L1CAM	NCAM	Cell-Cell Contact	NCAM1	L1CAM	NCAM1	L1CAM	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NCAM2_L1CAM	NCAM	Cell-Cell Contact	NCAM2	L1CAM	NCAM2	L1CAM	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NECTIN1_CADM3	NECTIN	Cell-Cell Contact	NECTIN1	CADM3	NECTIN1	CADM3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	incoming
NECTIN1_NECTIN4	NECTIN	Cell-Cell Contact	NECTIN1	NECTIN4	NECTIN1	NECTIN4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	incoming
NECTIN3_NECTIN1	NECTIN	Cell-Cell Contact	NECTIN3	NECTIN1	NECTIN3	NECTIN1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	incoming
NECTIN3_NECTIN2	NECTIN	Cell-Cell Contact	NECTIN3	NECTIN2	NECTIN3	NECTIN2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	incoming
NECTIN3_PVR	NECTIN	Cell-Cell Contact	NECTIN3	PVR	NECTIN3	PVR	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	incoming
NECTIN3_TIGIT	NECTIN	Cell-Cell Contact	NECTIN3	TIGIT	NECTIN3	TIGIT	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	incoming
NECTIN2_CD226	NECTIN	Cell-Cell Contact	NECTIN2	CD226	NECTIN2	CD226	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier|inhibitory	False	False	incoming
NECTIN2_TIGIT	NECTIN	Cell-Cell Contact	NECTIN2	TIGIT	NECTIN2	TIGIT	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier|inhibitory	False	False	incoming
NEGR1_NEGR1	NEGR	Cell-Cell Contact	NEGR1	NEGR1	NEGR1	NEGR1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
LRRC4C_NTNG1	NGL	Cell-Cell Contact	LRRC4C	NTNG1	LRRC4C	NTNG1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
LRRC4_NTNG2	NGL	Cell-Cell Contact	LRRC4	NTNG2	LRRC4	NTNG2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
LRRC4B_PTPRF	NGL	Cell-Cell Contact	LRRC4B	PTPRF	LRRC4B	PTPRF	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL1_NOTCH1	NOTCH	Cell-Cell Contact	DLL1	NOTCH1	DLL1	NOTCH1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL1_NOTCH3	NOTCH	Cell-Cell Contact	DLL1	NOTCH3	DLL1	NOTCH3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL1_NOTCH4	NOTCH	Cell-Cell Contact	DLL1	NOTCH4	DLL1	NOTCH4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL3_NOTCH1	NOTCH	Cell-Cell Contact	DLL3	NOTCH1	DLL3	NOTCH1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL3_NOTCH2	NOTCH	Cell-Cell Contact	DLL3	NOTCH2	DLL3	NOTCH2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL3_NOTCH3	NOTCH	Cell-Cell Contact	DLL3	NOTCH3	DLL3	NOTCH3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL3_NOTCH4	NOTCH	Cell-Cell Contact	DLL3	NOTCH4	DLL3	NOTCH4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL4_NOTCH1	NOTCH	Cell-Cell Contact	DLL4	NOTCH1	DLL4	NOTCH1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL4_NOTCH2	NOTCH	Cell-Cell Contact	DLL4	NOTCH2	DLL4	NOTCH2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL4_NOTCH3	NOTCH	Cell-Cell Contact	DLL4	NOTCH3	DLL4	NOTCH3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL4_NOTCH4	NOTCH	Cell-Cell Contact	DLL4	NOTCH4	DLL4	NOTCH4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
JAG1_NOTCH1	NOTCH	Cell-Cell Contact	JAG1	NOTCH1	JAG1	NOTCH1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
JAG1_NOTCH2	NOTCH	Cell-Cell Contact	JAG1	NOTCH2	JAG1	NOTCH2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
JAG1_NOTCH3	NOTCH	Cell-Cell Contact	JAG1	NOTCH3	JAG1	NOTCH3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
JAG1_NOTCH4	NOTCH	Cell-Cell Contact	JAG1	NOTCH4	JAG1	NOTCH4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
JAG2_NOTCH1	NOTCH	Cell-Cell Contact	JAG2	NOTCH1	JAG2	NOTCH1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
JAG2_NOTCH2	NOTCH	Cell-Cell Contact	JAG2	NOTCH2	JAG2	NOTCH2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
JAG2_NOTCH3	NOTCH	Cell-Cell Contact	JAG2	NOTCH3	JAG2	NOTCH3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
JAG2_NOTCH4	NOTCH	Cell-Cell Contact	JAG2	NOTCH4	JAG2	NOTCH4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
DLL1_NOTCH2	NOTCH	Cell-Cell Contact	DLL1	NOTCH2	DLL1	NOTCH2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NRXN1_NLGN1	NRXN	Cell-Cell Contact	NRXN1	NLGN1	NRXN1	NLGN1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NRXN1_NLGN2	NRXN	Cell-Cell Contact	NRXN1	NLGN2	NRXN1	NLGN2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NRXN1_NLGN3	NRXN	Cell-Cell Contact	NRXN1	NLGN3	NRXN1	NLGN3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NRXN2_NLGN1	NRXN	Cell-Cell Contact	NRXN2	NLGN1	NRXN2	NLGN1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NRXN2_NLGN2	NRXN	Cell-Cell Contact	NRXN2	NLGN2	NRXN2	NLGN2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NRXN2_NLGN3	NRXN	Cell-Cell Contact	NRXN2	NLGN3	NRXN2	NLGN3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NRXN3_NLGN1	NRXN	Cell-Cell Contact	NRXN3	NLGN1	NRXN3	NLGN1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NRXN3_NLGN2	NRXN	Cell-Cell Contact	NRXN3	NLGN2	NRXN3	NLGN2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
NRXN3_NLGN3	NRXN	Cell-Cell Contact	NRXN3	NLGN3	NRXN3	NLGN3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
OCLN_OCLN	OCLN	Cell-Cell Contact	OCLN	OCLN	OCLN	OCLN	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	incoming
CD274_PDCD1	PD-L1	Cell-Cell Contact	CD274	PDCD1	CD274	PDCD1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
PDCD1LG2_PDCD1	PDL2	Cell-Cell Contact	PDCD1LG2	PDCD1	PDCD1LG2	PDCD1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
PECAM1_PECAM1	PECAM1	Cell-Cell Contact	PECAM1	PECAM1	PECAM1	PECAM1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
PTPRM_PTPRM	PTPRM	Cell-Cell Contact	PTPRM	PTPRM	PTPRM	PTPRM	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
PVR_CD226	PVR	Cell-Cell Contact	PVR	CD226	PVR	CD226	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier|inhibitory	False	False	incoming
PVR_TIGIT	PVR	Cell-Cell Contact	PVR	TIGIT	PVR	TIGIT	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier|inhibitory	False	False	incoming
SELE_CD44	SELE	Cell-Cell Contact	SELE	CD44	SELE	CD44	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SELE_GLG1	SELE	Cell-Cell Contact	SELE	GLG1	SELE	GLG1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SELL_CD34	SELL	Cell-Cell Contact	SELL	CD34	SELL	CD34	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SELL_PODXL	SELL	Cell-Cell Contact	SELL	PODXL	SELL	PODXL	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SELL_MADCAM1	SELL	Cell-Cell Contact	SELL	MADCAM1	SELL	MADCAM1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SELPLG_SELE	SELPLG	Cell-Cell Contact	SELPLG	SELE	SELPLG	SELE	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SELPLG_SELL	SELPLG	Cell-Cell Contact	SELPLG	SELL	SELPLG	SELL	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SELPLG_SELP	SELPLG	Cell-Cell Contact	SELPLG	SELP	SELPLG	SELP	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA4A_NRP1_PLXNA1	SEMA4	Cell-Cell Contact	SEMA4A	NRP1_PLXNA1	SEMA4A	NRP1|PLXNA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA4A_NRP1_PLXNA2	SEMA4	Cell-Cell Contact	SEMA4A	NRP1_PLXNA2	SEMA4A	NRP1|PLXNA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA4A_NRP1_PLXNA3	SEMA4	Cell-Cell Contact	SEMA4A	NRP1_PLXNA3	SEMA4A	PLXNA3|NRP1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA4A_NRP1_PLXNA4	SEMA4	Cell-Cell Contact	SEMA4A	NRP1_PLXNA4	SEMA4A	PLXNA4|NRP1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA4A_PLXNB1	SEMA4	Cell-Cell Contact	SEMA4A	PLXNB1	SEMA4A	PLXNB1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA4A_PLXNB2	SEMA4	Cell-Cell Contact	SEMA4A	PLXNB2	SEMA4A	PLXNB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA4D_PLXNB1	SEMA4	Cell-Cell Contact	SEMA4D	PLXNB1	SEMA4D	PLXNB1	incoming	TNK	0.03639672718656562	0.040454619729227544	0.7128712871287128	0.27722772277227725	False	False	-0.004057892542661923	other	False	False	incoming
SEMA4D_PLXNB2	SEMA4	Cell-Cell Contact	SEMA4D	PLXNB2	SEMA4D	PLXNB2	incoming	TNK	0.3311522859666979	0.28463136156199853	0.009900990099009901	1.0	True	False	0.04652092440469935	other	True	True	incoming
SEMA4C_PLXNB2	SEMA4	Cell-Cell Contact	SEMA4C	PLXNB2	SEMA4C	PLXNB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA4G_PLXNB2	SEMA4	Cell-Cell Contact	SEMA4G	PLXNB2	SEMA4G	PLXNB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA4D_CD72	SEMA4	Cell-Cell Contact	SEMA4D	CD72	SEMA4D	CD72	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA5A_PLXNA1	SEMA5	Cell-Cell Contact	SEMA5A	PLXNA1	SEMA5A	PLXNA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA5A_PLXNA3	SEMA5	Cell-Cell Contact	SEMA5A	PLXNA3	SEMA5A	PLXNA3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA6D_PLXNA1_KDR	SEMA6	Cell-Cell Contact	SEMA6D	PLXNA1_KDR	SEMA6D	KDR|PLXNA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA6D_PLXNA1_TREM2	SEMA6	Cell-Cell Contact	SEMA6D	PLXNA1_TREM2	SEMA6D	TREM2|TYROBP|PLXNA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA6D_PLXNA1	SEMA6	Cell-Cell Contact	SEMA6D	PLXNA1	SEMA6D	PLXNA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA6A_PLXNA2	SEMA6	Cell-Cell Contact	SEMA6A	PLXNA2	SEMA6A	PLXNA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA6B_PLXNA2	SEMA6	Cell-Cell Contact	SEMA6B	PLXNA2	SEMA6B	PLXNA2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA6A_PLXNA4	SEMA6	Cell-Cell Contact	SEMA6A	PLXNA4	SEMA6A	PLXNA4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA6B_PLXNA4	SEMA6	Cell-Cell Contact	SEMA6B	PLXNA4	SEMA6B	PLXNA4	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA7A_ITGB1_ITGA1	SEMA7	Cell-Cell Contact	SEMA7A	ITGB1_ITGA1	SEMA7A	ITGB1|ITGA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SEMA7A_PLXNC1	SEMA7	Cell-Cell Contact	SEMA7A	PLXNC1	SEMA7A	PLXNC1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
SIGLEC1_SPN	SN	Cell-Cell Contact	SIGLEC1	SPN	SIGLEC1	SPN	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
THY1_ITGAM_ITGB2	THY1	Cell-Cell Contact	THY1	ITGAM_ITGB2	THY1	ITGAM|ITGB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
THY1_ITGAX_ITGB2	THY1	Cell-Cell Contact	THY1	ITGAX_ITGB2	THY1	ITGAX|ITGB2	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
ITGA4_ITGB1_VCAM1	VCAM	Cell-Cell Contact	ITGA4_ITGB1	VCAM1	ITGA4|ITGB1	VCAM1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
ITGA9_ITGB1_VCAM1	VCAM	Cell-Cell Contact	ITGA9_ITGB1	VCAM1	ITGA9|ITGB1	VCAM1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
ITGA4_ITGB7_VCAM1	VCAM	Cell-Cell Contact	ITGA4_ITGB7	VCAM1	ITGA4|ITGB7	VCAM1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
VSIR_IGSF11	VISTA	Cell-Cell Contact	VSIR	IGSF11	VSIR	IGSF11	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	inhibitory	False	False	incoming
CDH3_CDH3	CDH	Cell-Cell Contact	CDH3	CDH3	CDH3	CDH3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
GJA5_GJA5	GAP	Cell-Cell Contact	GJA5	GJA5	GJA5	GJA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
GJA1_GJA5	GAP	Cell-Cell Contact	GJA1	GJA5	GJA1	GJA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
GJC1_GJA5	GAP	Cell-Cell Contact	GJC1	GJA5	GJC1	GJA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
GJA3_GJA5	GAP	Cell-Cell Contact	GJA3	GJA5	GJA3	GJA5	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
GJA1_GJA1	GAP	Cell-Cell Contact	GJA1	GJA1	GJA1	GJA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
GJC1_GJA1	GAP	Cell-Cell Contact	GJC1	GJA1	GJC1	GJA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
GJA3_GJA1	GAP	Cell-Cell Contact	GJA3	GJA1	GJA3	GJA1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
GJC1_GJC1	GAP	Cell-Cell Contact	GJC1	GJC1	GJC1	GJC1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
GJA3_GJC1	GAP	Cell-Cell Contact	GJA3	GJC1	GJA3	GJC1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
GJA3_GJA3	GAP	Cell-Cell Contact	GJA3	GJA3	GJA3	GJA3	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	other	False	False	incoming
CLDN1_CLDN1	CLDN	Cell-Cell Contact	CLDN1	CLDN1	CLDN1	CLDN1	incoming	TNK	0.0	0.0	1.0	1.0	False	False	0.0	barrier	False	False	incoming
