dataset	unit_id	n_tnk	n_fail_all	n_fail_comp	pct_pos	mean_log1p	scvi_mean_seed	seed_k01	seed_k02	seed_k03	seed_k04	seed_k05	seed_k06	seed_k07	seed_k08	seed_k09	seed_k10	seed_k11	seed_k12	seed_k13	seed_k14	seed_k15	seed_k16	seed_k17	seed_k18	seed_k19	seed_k20	seed_antimode	scanvi_k01	scanvi_k02	scanvi_k03	scanvi_k04	scanvi_k05	scanvi_k06	scanvi_k07	scanvi_k08	scanvi_k09	scanvi_k10	scanvi_k11	scanvi_k12	scanvi_k13	scanvi_k14	scanvi_k15	scanvi_k16	scanvi_k17	scanvi_k18	scanvi_k19	scanvi_k20	scanvi_antimode
GSE205335	P1016	763	6161	5336	82.6461769115442	1.69304935632742	4.141336917877197	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.990909090909091	0.9863636363636363	0.9863636363636363	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9956331877729258	0.9956331877729258	0.9956331877729258	0.9956331877729258	0.9912663755458515	0.9868995633187773	0.9868995633187773	1.0
GSE205335	P1017	2370	3896	2186	64.3183897529735	1.55462084717452	4.135249614715576	0.9681818181818181	0.9636363636363636	0.9590909090909091	0.9590909090909091	0.9590909090909091	0.9590909090909091	0.9590909090909091	0.9590909090909091	0.95	0.9454545454545454	0.9454545454545454	0.9363636363636364	0.9227272727272727	0.9090909090909091	0.8954545454545455	0.8863636363636364	0.8727272727272727	0.8681818181818182	0.85	0.8363636363636363	0.9636363636363636	0.9683257918552036	0.9638009049773756	0.9592760180995475	0.9592760180995475	0.9592760180995475	0.9592760180995475	0.9592760180995475	0.9592760180995475	0.9502262443438914	0.9457013574660633	0.9457013574660633	0.9366515837104072	0.9230769230769231	0.9095022624434389	0.8959276018099548	0.8868778280542986	0.8733031674208145	0.8687782805429864	0.8506787330316742	0.8371040723981901	0.9638009049773756
GSE205335	P1018	2546	2483	1180	67.0338983050847	2.10443933372545	3.827852487564087	0.990909090909091	0.9772727272727273	0.9318181818181818	0.9181818181818182	0.8954545454545455	0.8772727272727273	0.8545454545454545	0.8409090909090909	0.8318181818181818	0.8318181818181818	0.8227272727272728	0.8136363636363636	0.7954545454545454	0.7909090909090909	0.7636363636363637	0.7636363636363637	0.7636363636363637	0.759090909090909	0.75	0.740909090909091	0.9681818181818181	0.990909090909091	0.9772727272727273	0.9318181818181818	0.9181818181818182	0.8954545454545455	0.8772727272727273	0.8545454545454545	0.8409090909090909	0.8318181818181818	0.8318181818181818	0.8227272727272728	0.8136363636363636	0.7954545454545454	0.7909090909090909	0.7636363636363637	0.7636363636363637	0.7636363636363637	0.759090909090909	0.75	0.740909090909091	0.9681818181818181
GSE205335	P1025	128	1094	980	92.8571428571429	2.31069442860223	4.3927106857299805	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.990909090909091	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.995575221238938	0.9911504424778761	0.9911504424778761	0.9867256637168141	0.9823008849557522	1.0
GSE205335	P1027	2619	1981	1318	78.0728376327769	2.17399784893951	4.773853778839111	1.0	1.0	0.9954545454545455	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.9954545454545455	1.0	1.0	0.9954954954954955	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.990990990990991	0.9954954954954955
GSE205335	P1030	140	721	603	61.6915422885572	1.48410735953157	4.65230655670166	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.990909090909091	0.9863636363636363	0.9863636363636363	0.9863636363636363	0.9863636363636363	0.9772727272727273	0.9772727272727273	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.995575221238938	0.995575221238938	0.9911504424778761	0.9911504424778761	0.9911504424778761	0.9911504424778761	0.9911504424778761	0.9867256637168141	0.9867256637168141	0.9867256637168141	0.9867256637168141	0.9778761061946902	0.9778761061946902	1.0
GSE205335	P1037	611	4372	3671	86.0528466357941	1.19727181814975	4.480233669281006	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GSE205335	P1056	1354	3749	2386	49.7066219614417	0.996685692136604	3.387401819229126	1.0	1.0	0.990909090909091	0.9636363636363636	0.9318181818181818	0.9045454545454545	0.8909090909090909	0.85	0.8363636363636363	0.8090909090909091	0.7954545454545454	0.7818181818181819	0.759090909090909	0.7318181818181818	0.7227272727272728	0.7	0.6909090909090909	0.6727272727272727	0.6590909090909091	0.6409090909090909	0.9954545454545455	1.0	1.0	0.9910313901345291	0.9641255605381166	0.9327354260089686	0.905829596412556	0.8923766816143498	0.852017937219731	0.8385650224215246	0.8116591928251121	0.7982062780269058	0.7802690582959642	0.757847533632287	0.7309417040358744	0.7219730941704036	0.6995515695067265	0.6905829596412556	0.6681614349775785	0.6591928251121076	0.6412556053811659	0.9955156950672646
GSE205335	P1062	1934	1123	188	45.2127659574468	1.37911187125204	2.333588123321533	0.5797872340425532	0.5797872340425532	0.5691489361702128	0.5691489361702128	0.5691489361702128	0.5691489361702128	0.5638297872340425	0.5638297872340425	0.5638297872340425	0.5585106382978723	0.5531914893617021	0.5478723404255319	0.5478723404255319	0.5478723404255319	0.5478723404255319	0.5478723404255319	0.5478723404255319	0.5425531914893617	0.5425531914893617	0.5372340425531915	0.5797872340425532	0.5891891891891892	0.5891891891891892	0.5783783783783784	0.5783783783783784	0.5783783783783784	0.5783783783783784	0.572972972972973	0.572972972972973	0.572972972972973	0.5675675675675675	0.5621621621621622	0.5567567567567567	0.5567567567567567	0.5567567567567567	0.5567567567567567	0.5567567567567567	0.5567567567567567	0.5513513513513514	0.5513513513513514	0.5459459459459459	0.5891891891891892
GSE205335	P1063	3144	1153	131	35.1145038167939	0.692850004756864	1.9426575899124146	0.46564885496183206	0.44274809160305345	0.44274809160305345	0.44274809160305345	0.44274809160305345	0.44274809160305345	0.4351145038167939	0.4351145038167939	0.4351145038167939	0.42748091603053434	0.42748091603053434	0.42748091603053434	0.42748091603053434	0.4198473282442748	0.4198473282442748	0.4122137404580153	0.4122137404580153	0.4122137404580153	0.4122137404580153	0.4122137404580153	0.44274809160305345	0.4765625	0.453125	0.453125	0.453125	0.453125	0.453125	0.4453125	0.4453125	0.4453125	0.4375	0.4375	0.4375	0.4375	0.4296875	0.4296875	0.421875	0.421875	0.421875	0.421875	0.421875	0.453125
GSE205335	P1072	586	687	406	58.8669950738916	1.47284263818116	3.754155397415161	0.990909090909091	0.990909090909091	0.9818181818181818	0.9681818181818181	0.9590909090909091	0.9454545454545454	0.9136363636363637	0.8954545454545455	0.8727272727272727	0.8545454545454545	0.8409090909090909	0.8318181818181818	0.8136363636363636	0.8045454545454546	0.7954545454545454	0.7772727272727272	0.7772727272727272	0.75	0.7454545454545455	0.7318181818181818	0.9863636363636363	0.9954545454545455	0.9954545454545455	0.9863636363636363	0.9727272727272728	0.9636363636363636	0.95	0.9181818181818182	0.9	0.8772727272727273	0.8590909090909091	0.8454545454545455	0.8363636363636363	0.8181818181818182	0.8090909090909091	0.8	0.7818181818181819	0.7818181818181819	0.7545454545454545	0.75	0.7363636363636363	0.990909090909091
GSE205335	P1076	2089	4886	849	59.3639575971731	1.30621351041308	3.336000919342041	0.8863636363636364	0.8727272727272727	0.8727272727272727	0.8545454545454545	0.8454545454545455	0.8363636363636363	0.8318181818181818	0.8318181818181818	0.8227272727272728	0.8181818181818182	0.8136363636363636	0.8090909090909091	0.8	0.8	0.7909090909090909	0.7772727272727272	0.759090909090909	0.7454545454545455	0.740909090909091	0.7227272727272728	0.8727272727272727	0.8904109589041096	0.8767123287671232	0.8767123287671232	0.8584474885844748	0.8493150684931506	0.8401826484018264	0.8356164383561644	0.8356164383561644	0.8264840182648402	0.821917808219178	0.817351598173516	0.8127853881278538	0.8036529680365296	0.8036529680365296	0.7945205479452054	0.7808219178082192	0.7625570776255708	0.7488584474885844	0.7442922374429224	0.726027397260274	0.8767123287671232
GSE205335	P1079	501	776	543	51.3812154696133	1.17643176882325	3.4997308254241943	0.9863636363636363	0.9772727272727273	0.9727272727272728	0.9545454545454546	0.9409090909090909	0.9272727272727272	0.9136363636363637	0.9045454545454545	0.8909090909090909	0.8772727272727273	0.8636363636363636	0.8545454545454545	0.8454545454545455	0.8181818181818182	0.8045454545454546	0.7863636363636364	0.7818181818181819	0.7772727272727272	0.759090909090909	0.740909090909091	0.9772727272727273	0.9776785714285714	0.96875	0.9642857142857143	0.9464285714285714	0.9330357142857143	0.9196428571428571	0.90625	0.8973214285714286	0.8839285714285714	0.8705357142857143	0.8571428571428571	0.8482142857142857	0.8392857142857143	0.8125	0.7991071428571429	0.78125	0.7767857142857143	0.7723214285714286	0.7544642857142857	0.7366071428571429	0.96875
GSE205335	P1084	2350	1184	196	86.734693877551	2.98159000218484	4.732690334320068	0.9642857142857143	0.9591836734693877	0.9540816326530612	0.9489795918367347	0.9489795918367347	0.9438775510204082	0.9438775510204082	0.9438775510204082	0.9438775510204082	0.9438775510204082	0.9438775510204082	0.9438775510204082	0.9438775510204082	0.9438775510204082	0.9438775510204082	0.9387755102040817	0.9387755102040817	0.9387755102040817	0.9336734693877551	0.9336734693877551	0.9591836734693877	0.9693877551020408	0.9642857142857143	0.9591836734693877	0.9540816326530612	0.9540816326530612	0.9489795918367347	0.9489795918367347	0.9489795918367347	0.9489795918367347	0.9489795918367347	0.9489795918367347	0.9489795918367347	0.9489795918367347	0.9489795918367347	0.9489795918367347	0.9438775510204082	0.9438775510204082	0.9438775510204082	0.9387755102040817	0.9387755102040817	0.9642857142857143
GSE205335	P1089	272	1337	1063	87.7704609595484	2.27182772593754	5.085493564605713	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
GSE205335	P1090	247	729	566	38.1625441696113	0.744988766586046	3.032209873199463	0.9681818181818181	0.9681818181818181	0.9681818181818181	0.9636363636363636	0.9545454545454546	0.9318181818181818	0.9045454545454545	0.8681818181818182	0.8227272727272728	0.7727272727272727	0.7363636363636363	0.7	0.6818181818181818	0.6545454545454545	0.6090909090909091	0.5409090909090909	0.4909090909090909	0.4590909090909091	0.45	0.4318181818181818	0.9681818181818181	0.96875	0.96875	0.96875	0.9642857142857143	0.9553571428571429	0.9330357142857143	0.90625	0.8705357142857143	0.8258928571428571	0.7767857142857143	0.7410714285714286	0.7053571428571429	0.6875	0.6607142857142857	0.6160714285714286	0.5491071428571429	0.5	0.46875	0.45982142857142855	0.4419642857142857	0.96875
GSE205335	P1115	271	4126	3769	88.8829928362961	1.36793347316764	4.403414249420166	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	0.9954545454545455	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.9956521739130435	0.9956521739130435	0.9956521739130435	0.9956521739130435	0.9956521739130435	0.9956521739130435	1.0
GSE205335	P1119	621	1765	1222	36.088379705401	0.867936628428789	2.228041172027588	0.75	0.5954545454545455	0.5590909090909091	0.5181818181818182	0.509090909090909	0.4909090909090909	0.4681818181818182	0.45454545454545453	0.44545454545454544	0.42727272727272725	0.41818181818181815	0.4	0.37727272727272726	0.36363636363636365	0.35909090909090907	0.35454545454545455	0.35454545454545455	0.35	0.35	0.35	0.5863636363636363	0.7466666666666667	0.5955555555555555	0.56	0.5155555555555555	0.5066666666666667	0.48444444444444446	0.4622222222222222	0.4488888888888889	0.44	0.4222222222222222	0.41333333333333333	0.39555555555555555	0.37333333333333335	0.36	0.35555555555555557	0.3511111111111111	0.3511111111111111	0.3466666666666667	0.3466666666666667	0.3466666666666667	0.5866666666666667
GSE205335	P4001	1801	507	27	48.1481481481481	0.806690964854553	1.8225611448287964	0.6296296296296297	0.5925925925925926	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.5555555555555556	0.48148148148148145	0.4444444444444444	0.4074074074074074	0.37037037037037035	0.37037037037037035	0.3333333333333333	0.3333333333333333	0.2962962962962963	0.25925925925925924	0.25925925925925924	0.25925925925925924	0.25925925925925924	0.2222222222222222	0.18518518518518517	0.5925925925925926	0.68	0.68	0.64	0.64	0.64	0.64	0.56	0.52	0.44	0.4	0.4	0.36	0.36	0.32	0.28	0.28	0.28	0.28	0.24	0.2	0.68
GSE189357	TD1	9915	5301	2186	56.1299176578225	0.9674971541301648	3.1002163887023926	0.8772727272727273	0.8454545454545455	0.8409090909090909	0.8272727272727273	0.8227272727272728	0.8045454545454546	0.7954545454545454	0.7954545454545454	0.7909090909090909	0.7818181818181819	0.75	0.7318181818181818	0.7045454545454546	0.6818181818181818	0.6636363636363637	0.6454545454545455	0.6227272727272727	0.5818181818181818	0.5545454545454546	0.5409090909090909	0.8454545454545455	0.988950276243094	0.9834254143646409	0.9834254143646409	0.9779005524861878	0.9779005524861878	0.9779005524861878	0.9613259668508287	0.9613259668508287	0.9558011049723757	0.9447513812154696	0.9060773480662984	0.8839779005524862	0.850828729281768	0.8232044198895028	0.8011049723756906	0.7790055248618785	0.7569060773480663	0.7071823204419889	0.6795580110497238	0.6629834254143646	0.9834254143646409
GSE189357	TD2	11334	6730	1207	35.62551781275891	0.5306434754503818	2.216322183609009	0.7772727272727272	0.6727272727272727	0.6318181818181818	0.6136363636363636	0.6045454545454545	0.5863636363636363	0.5772727272727273	0.5590909090909091	0.5545454545454546	0.5454545454545454	0.5272727272727272	0.5136363636363637	0.4772727272727273	0.44545454545454544	0.4090909090909091	0.38181818181818183	0.35909090909090907	0.32727272727272727	0.3181818181818182	0.3090909090909091	0.6681818181818182	0.9776119402985075	0.9776119402985075	0.9701492537313433	0.9552238805970149	0.9402985074626866	0.917910447761194	0.9029850746268657	0.8805970149253731	0.8656716417910447	0.8507462686567164	0.8208955223880597	0.7985074626865671	0.753731343283582	0.7014925373134329	0.6417910447761194	0.6044776119402985	0.5671641791044776	0.5149253731343284	0.5	0.48507462686567165	0.9776119402985075
GSE189357	TD3	6525	6133	664	48.04216867469879	0.6981268538447051	2.316992998123169	0.759090909090909	0.7227272727272728	0.7181818181818181	0.7181818181818181	0.7045454545454546	0.6818181818181818	0.6636363636363637	0.6227272727272727	0.5954545454545455	0.5590909090909091	0.509090909090909	0.4727272727272727	0.44545454545454544	0.42727272727272725	0.4090909090909091	0.39090909090909093	0.37727272727272726	0.36818181818181817	0.35454545454545455	0.35	0.7227272727272728	1.0	0.9813664596273292	0.9813664596273292	0.9813664596273292	0.968944099378882	0.937888198757764	0.9192546583850931	0.8571428571428571	0.8198757763975155	0.7701863354037267	0.7018633540372671	0.6459627329192547	0.6086956521739131	0.5900621118012422	0.5652173913043478	0.5403726708074534	0.5217391304347826	0.5093167701863354	0.4906832298136646	0.484472049689441	0.9813664596273292
GSE189357	TD4	7096	4660	491	30.346232179226067	0.5108686257635009	1.8310980796813965	0.6136363636363636	0.5545454545454546	0.55	0.5454545454545454	0.5227272727272727	0.5	0.4727272727272727	0.4636363636363636	0.4409090909090909	0.41818181818181815	0.39090909090909093	0.37272727272727274	0.37272727272727274	0.36363636363636365	0.35	0.3409090909090909	0.32272727272727275	0.3181818181818182	0.3090909090909091	0.2863636363636364	0.5545454545454546	0.984	0.984	0.984	0.976	0.936	0.904	0.856	0.84	0.8	0.752	0.704	0.672	0.672	0.656	0.632	0.616	0.584	0.576	0.56	0.52	0.984
GSE189357	TD5	11055	8024	1736	36.86635944700461	0.5360227792318812	2.148876428604126	0.8136363636363636	0.7318181818181818	0.6590909090909091	0.6136363636363636	0.5954545454545455	0.5636363636363636	0.5318181818181819	0.509090909090909	0.4772727272727273	0.4590909090909091	0.42727272727272725	0.42272727272727273	0.4	0.36363636363636365	0.35	0.32727272727272727	0.3181818181818182	0.31363636363636366	0.29545454545454547	0.2818181818181818	0.7272727272727273	0.989247311827957	0.989247311827957	0.967741935483871	0.956989247311828	0.956989247311828	0.9247311827956989	0.8817204301075269	0.8817204301075269	0.8494623655913979	0.8387096774193549	0.8064516129032258	0.8064516129032258	0.7741935483870968	0.7311827956989247	0.7204301075268817	0.6881720430107527	0.6881720430107527	0.6881720430107527	0.6451612903225806	0.6236559139784946	0.989247311827957
GSE189357	TD6	3392	5607	1211	63.501238645747314	1.13970175467227	2.54978609085083	0.8136363636363636	0.7909090909090909	0.7772727272727272	0.7681818181818182	0.7545454545454545	0.7363636363636363	0.7181818181818181	0.6727272727272727	0.65	0.6136363636363636	0.5909090909090909	0.5636363636363636	0.5590909090909091	0.5363636363636364	0.5136363636363637	0.509090909090909	0.509090909090909	0.5045454545454545	0.4909090909090909	0.4681818181818182	0.7863636363636364	0.9941520467836257	0.9941520467836257	0.9883040935672515	0.9766081871345029	0.9649122807017544	0.9415204678362573	0.9181286549707602	0.8538011695906432	0.8304093567251462	0.7953216374269005	0.7660818713450293	0.7309941520467836	0.7251461988304093	0.7017543859649122	0.672514619883041	0.6666666666666666	0.6666666666666666	0.6608187134502924	0.6432748538011696	0.6081871345029239	0.9941520467836257
GSE189357	TD7	1851	1656	849	36.63133097762073	0.4511173921656661	2.29555082321167	0.8818181818181818	0.7818181818181819	0.7272727272727273	0.6863636363636364	0.6454545454545455	0.6136363636363636	0.5818181818181818	0.5545454545454546	0.5318181818181819	0.509090909090909	0.4681818181818182	0.45	0.4409090909090909	0.41363636363636364	0.40454545454545454	0.37727272727272726	0.35	0.32727272727272727	0.31363636363636366	0.3	0.7772727272727272	0.9922480620155039	0.9767441860465116	0.9689922480620154	0.937984496124031	0.9224806201550387	0.8992248062015504	0.875968992248062	0.8527131782945736	0.8294573643410853	0.7984496124031008	0.7209302325581395	0.7131782945736435	0.7054263565891473	0.6744186046511628	0.6589147286821705	0.6124031007751938	0.5736434108527132	0.5503875968992248	0.5193798449612403	0.5038759689922481	0.9767441860465116
GSE189357	TD8	7257	8264	1019	45.338567222767416	0.6825880840310956	1.897457242012024	0.6090909090909091	0.6	0.5954545454545455	0.5909090909090909	0.5909090909090909	0.5818181818181818	0.5772727272727273	0.5590909090909091	0.5363636363636364	0.5181818181818182	0.5	0.4818181818181818	0.4636363636363636	0.4409090909090909	0.41818181818181815	0.39545454545454545	0.36363636363636365	0.33181818181818185	0.3090909090909091	0.2863636363636364	0.6	1.0	1.0	0.9926470588235294	0.9852941176470589	0.9852941176470589	0.9705882352941176	0.9632352941176471	0.9338235294117647	0.9044117647058824	0.875	0.8529411764705882	0.8235294117647058	0.7867647058823529	0.75	0.7132352941176471	0.6764705882352942	0.625	0.5735294117647058	0.5294117647058824	0.4852941176470588	0.9926470588235294
GSE189357	TD9	4345	13228	4889	78.56412354264675	1.286821189923943	3.428180456161499	0.9545454545454546	0.9136363636363637	0.8954545454545455	0.8818181818181818	0.8727272727272727	0.8590909090909091	0.85	0.8454545454545455	0.8409090909090909	0.8409090909090909	0.8363636363636363	0.8318181818181818	0.8090909090909091	0.7909090909090909	0.7772727272727272	0.7681818181818182	0.7545454545454545	0.7454545454545455	0.7272727272727273	0.7181818181818181	0.9090909090909091	1.0	1.0	1.0	1.0	1.0	0.9853658536585366	0.9804878048780488	0.975609756097561	0.975609756097561	0.975609756097561	0.9707317073170731	0.9707317073170731	0.9414634146341463	0.9219512195121952	0.9073170731707317	0.8926829268292683	0.8780487804878049	0.8682926829268293	0.848780487804878	0.8390243902439024	1.0
