tf	target	resource	confidence	effect	reference	note
TFAP2A	COMMD7	CollecTRI		Activation	CollecTRI:21908409	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CRABP2	CollecTRI		Activation	CollecTRI2:8660922;TRRUST:17187826;CollecTRI:17187826;DoRothEA:17187826;CollecTRI2:17187826	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CREBBP	CollecTRI		Activation	CollecTRI:12169688;CollecTRI:17905638;CollecTRI:12586840	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CRH	CollecTRI		Activation	CollecTRI:12062896;CollecTRI:20195529;CollecTRI2:12062896	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CRX	CollecTRI		Activation	DoRothEA:12408971;TRRUST:12408971;CollecTRI2:12408971;CollecTRI:12408971	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CRYAA	CollecTRI		Activation	CollecTRI:11969252	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CRYAB	CollecTRI		Activation	CollecTRI2:21556774;SIGNOR:21556774;TRRUST:21556774;CollecTRI:21556774;DoRothEA:21556774	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CSF2	CollecTRI		Activation	CollecTRI:10608823;CollecTRI2:7867077	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CSH1	CollecTRI		Activation	CollecTRI2:10715552;DoRothEA:10715552;CollecTRI:10715552;TRRUST:10715552;HTRIdb:10715552	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CSTA	CollecTRI		Activation	CollecTRI2:11095974;CollecTRI:11095974	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CTBP1	CollecTRI		Activation	CollecTRI:23343772	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CTNNAL1	CollecTRI		Activation	CollecTRI:22359570;CollecTRI2:22359570	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CTNNB1	CollecTRI		Activation	CollecTRI2:26780928;CollecTRI2:33000225;CollecTRI2:22511755;CollecTRI:22511755;CollecTRI2:36789977;CollecTRI2:22753217	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CTSG	CollecTRI		Activation	CollecTRI:22745243	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CXCL1	CollecTRI		Activation	CollecTRI2:21134476;CollecTRI:21134476	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CYP11A1	CollecTRI		Activation	CollecTRI2:17594537;CollecTRI:17213386;CollecTRI2:12145340;CollecTRI2:17213386;CollecTRI2:10446912;CollecTRI2:21195129;CollecTRI:10446912;TRRUST:10446912;DoRothEA:10446912	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	CYP17A1	CollecTRI		Activation	CollecTRI:15001547	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	DBH	CollecTRI		Activation	TRRUST:11146001;DoRothEA:11146001;CollecTRI2:9763470;CollecTRI:7616204;CollecTRI:11146001;PAZAR:9763470;CollecTRI:9763470;CollecTRI2:11146001	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	DCBLD2	CollecTRI		Activation	TRRUST:22468095;CollecTRI:20525283;TRRUST:20525283;CollecTRI2:20525283;DoRothEA:22468095;CollecTRI:22468095;CollecTRI2:22468095;CollecTRI2:18443366	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	DCC	CollecTRI		Activation	CollecTRI2:19745029;CollecTRI:19745029	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	DEK	CollecTRI		Activation	CollecTRI:12595566;CollecTRI2:27499261	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	DLK1	CollecTRI		Activation	CollecTRI:17549389;CollecTRI:23085542	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	DMD	CollecTRI		Activation	CollecTRI:19943855;CollecTRI2:19943855	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	DRD1	CollecTRI		Activation	PAZAR:8226883;CollecTRI:21978078;CollecTRI2:21978078	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	DST	CollecTRI		Activation	CollecTRI:8049559;CollecTRI2:8049559	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	ECM1	CollecTRI		Activation	CollecTRI2:24023917;TRRUST:17187826;CollecTRI:17187826;DoRothEA:17187826;CollecTRI2:17187826;CollecTRI:24023917	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	EGFR	CollecTRI		Activation	DoRothEA:8621697;CollecTRI2:20726781;CollecTRI2:12192491;CollecTRI:16449191;CollecTRI2:16449191;TRRUST:8621697;CollecTRI2:18042070;CollecTRI:8621697;CollecTRI2:14522076;CollecTRI:14522076;CollecTRI2:8621697	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	ERBB2	CollecTRI		Activation	TRRUST:10698518;CollecTRI2:11485026;CollecTRI2:10818092;CollecTRI2:16108032;CollecTRI2:16153159;CollecTRI2:12741683;CollecTRI2:10645007;CollecTRI:7846046;CollecTRI:15870067;CollecTRI2:10721491;CollecTRI:10645007;CollecTRI:9850080;CollecTRI2:9242460;CollecTRI2:20025767;CollecTRI2:9850080;CollecTRI2:1	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	ERBB3	CollecTRI		Activation	CollecTRI2:9242460;CollecTRI2:16036108;CollecTRI:18358466;CollecTRI2:11859873;CollecTRI:11278550;CollecTRI2:11278550;CollecTRI2:18358466	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	ESR1	CollecTRI		Activation	CollecTRI2:15467710;CollecTRI:9850080;CollecTRI2:22976807;CollecTRI2:9850080;CollecTRI2:10497269;CollecTRI2:17187826;CollecTRI:10497269;CollecTRI2:29181055;CollecTRI2:19458056;CollecTRI:19458056;CollecTRI2:28233809	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	ESR2	CollecTRI		Repression	CollecTRI2:17525739;CollecTRI:17525739	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	ETS1	CollecTRI		Activation	CollecTRI2:8247540;CollecTRI2:8423991;TRRUST:1945412;DoRothEA:1945412;CollecTRI2:1945412;CollecTRI:8247540;CollecTRI:1945412;CollecTRI2:23969311	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	F2R	CollecTRI		Repression	CollecTRI:12975361;CollecTRI2:17535965;CollecTRI2:8621593;CollecTRI:20805990;CollecTRI2:24297163;CollecTRI2:12741683;CollecTRI2:16581796;CollecTRI2:21147226;CollecTRI:12789289;CollecTRI2:20805990;CollecTRI2:12789289;CollecTRI2:16946713;CollecTRI:11310795;HTRIdb:12975361;CollecTRI2:26635365;TRRUST:20	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FABP1	CollecTRI		Activation	CollecTRI:7574486	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FABP2	CollecTRI		Activation	CollecTRI:10090146;CollecTRI:9315651	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FABP4	CollecTRI		Activation	CollecTRI:7477299	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FAS	CollecTRI		Activation	TRRUST:7528667;CollecTRI:7528667;CollecTRI2:7528667;CollecTRI2:9573033;CollecTRI:11310795;DoRothEA:7528667;CollecTRI2:12741683;CollecTRI2:11310795	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FBLN1	CollecTRI		Activation	CollecTRI2:11829738;CollecTRI:11829738	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FGF3	CollecTRI		Activation	CollecTRI:12903198;CollecTRI2:12903198	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FGFR1	CollecTRI		Activation	CollecTRI2:19699737;CollecTRI:19699737;CollecTRI:20046871;CollecTRI:2822255	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FHIT	CollecTRI		Activation	CollecTRI:9776742	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FMR1	CollecTRI		Activation	CollecTRI2:15930016;HTRIdb:16886907;CollecTRI2:10612627;CollecTRI2:16886907;CollecTRI:16886907;CollecTRI:15930016;CollecTRI:10612627	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FOXA1	CollecTRI		Activation	CollecTRI2:22577344;CollecTRI:22577344;TRRUST:22577344;CollecTRI2:24835590;CollecTRI:24835590	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FOXP3	CollecTRI		Activation	CollecTRI:19109157;CollecTRI2:19109157	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FREM2	CollecTRI		Activation	CollecTRI2:24835590;CollecTRI:24835590	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FST	CollecTRI		Activation	CollecTRI:18768463	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	FXN	CollecTRI		Activation	CollecTRI2:20808827;CollecTRI:20808827	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GALNT3	CollecTRI		Activation	CollecTRI:10626815;TRRUST:10626815;DoRothEA:10626815;CollecTRI2:10626815	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GAST	CollecTRI		Activation	TRRUST:2566164;DoRothEA:2566164;CollecTRI2:2566164;CollecTRI:2566164	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GDNF	CollecTRI		Activation	CollecTRI:17555548	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GGT1	CollecTRI		Activation	CollecTRI:9115259;CollecTRI2:9115259	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GH1	CollecTRI		Activation	CollecTRI2:10715552;CollecTRI2:2308836;CollecTRI2:2822255;CollecTRI2:14673137;CollecTRI:1427648;CollecTRI2:1427648	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GIP	CollecTRI		Activation	CollecTRI:2739653;CollecTRI2:2739653	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GJB2	CollecTRI		Activation	CollecTRI2:11335942;CollecTRI2:27053364;CollecTRI:11335942	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GNRH1	CollecTRI		Activation	CollecTRI:10842061;CollecTRI2:10803593;CollecTRI2:10842061	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GPRC5A	CollecTRI		Activation	CollecTRI2:14706456;CollecTRI:14706456	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GPX1	CollecTRI		Activation	CollecTRI2:22964634;CollecTRI:22964634	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GPX4	CollecTRI		Activation	CollecTRI:10428483;TRRUST:10428483;DoRothEA:10428483;CollecTRI2:10428483	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GRIN1	CollecTRI		Activation	CollecTRI:15950782	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GUSB	CollecTRI		Activation	DoRothEA:15526106;CollecTRI:15526106;TRRUST:15526106;CollecTRI2:15526106	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	GZMB	CollecTRI		Activation	CollecTRI:2233710;CollecTRI2:2233710	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	H3C15	CollecTRI		Activation	CollecTRI:11018030;CollecTRI:11835395;CollecTRI:9776742	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HBB	CollecTRI		Activation	CollecTRI2:2740349;CollecTRI:2740349	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HCRT	CollecTRI		Activation	CollecTRI:10608823	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HGF	CollecTRI		Repression	TRRUST:10860846;CollecTRI2:10860846;DoRothEA:10860846;CollecTRI:10860846	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HIF1A	CollecTRI		Activation	CollecTRI2:24450937;CollecTRI2:30926672;CollecTRI:24450937	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HIP1	CollecTRI		Activation	CollecTRI2:11517213;CollecTRI:11517213;CollecTRI2:11577110;DoRothEA:11517213;TRRUST:11517213	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HLA-DQA1	CollecTRI		Activation	CollecTRI:19750005	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HMOX1	CollecTRI		Activation	CollecTRI2:28749936;CollecTRI:8016102;CollecTRI2:32432738;TRRUST:8016102;DoRothEA:8016102;CollecTRI2:8216309;CollecTRI2:8016102;CollecTRI2:22753217	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HOXA4	CollecTRI		Repression	CollecTRI:8759021;DoRothEA:8759021;TRRUST:8759021;CollecTRI2:8759021	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HOXA7	CollecTRI		Activation	CollecTRI2:23660297;CollecTRI:23660297	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HOXA9	CollecTRI		Activation	CollecTRI2:23660297;CollecTRI:23660297	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HPGDS	CollecTRI		Activation	CollecTRI:10998423;CollecTRI2:10998423	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HPN	CollecTRI		Activation	CollecTRI:10411637;CollecTRI2:10411637	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HRK	CollecTRI		Activation	CollecTRI:23159945;CollecTRI2:23159945;CollecTRI2:25674231	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HSD17B1	CollecTRI		Repression	CollecTRI:9231796;CollecTRI2:10419022;CollecTRI:10419022;TRRUST:9231796;CollecTRI2:9231796;TRRUST:10419022;DoRothEA:9231796	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	HTT	CollecTRI		Activation	CollecTRI2:11483245;DoRothEA:11483245;CollecTRI2:7759106;CollecTRI:11483245;TRRUST:11483245	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IAPP	CollecTRI		Activation	CollecTRI:16533807	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	ICAM1	CollecTRI		Activation	CollecTRI2:11060030;CollecTRI:12952965;CollecTRI:8962096;CollecTRI:11060030;CollecTRI2:16117797;CollecTRI:11751911;CollecTRI2:12952965;CollecTRI2:8962096	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IFNGR1	CollecTRI		Activation	CollecTRI2:22182699;CollecTRI:22182699	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IGF2	CollecTRI		Activation	CollecTRI:9771969;CollecTRI2:10051455;CollecTRI2:9771969	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IGFBP3	CollecTRI		Activation	CollecTRI2:17875680;CollecTRI2:23810988;CollecTRI:17875680;CollecTRI:23810988	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IGFBP5	CollecTRI		Activation	CollecTRI2:7559606;CollecTRI2:14573793;CollecTRI2:15956342;DoRothEA:7559606;CollecTRI:7559606;CollecTRI2:18809517;CollecTRI:15956342;HTRIdb:7559606;TRRUST:7559606	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IL3	CollecTRI		Activation	CollecTRI:10480868;CollecTRI2:10480868;CollecTRI2:8454603	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IL6	CollecTRI		Activation	CollecTRI:16616959;CollecTRI2:20728594;CollecTRI:9480831	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	ILK	CollecTRI		Activation	CollecTRI:24361375;CollecTRI2:19147542;CollecTRI:19147542;CollecTRI:19176380;CollecTRI2:24361375	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IMPDH2	CollecTRI		Activation	DoRothEA:7896827;TRRUST:7896827;CollecTRI:7896827;CollecTRI2:7896827	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	INHA	CollecTRI		Activation	CollecTRI:21659426;CollecTRI2:25358080	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	INSR	CollecTRI		Activation	CollecTRI2:31533003;CollecTRI2:27246738;CollecTRI2:16707431;CollecTRI:18310298;CollecTRI:16707431;CollecTRI2:18310298	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IRF6	CollecTRI		Activation	CollecTRI2:21781438;CollecTRI2:36847740;CollecTRI:18836445;CollecTRI2:18836445;CollecTRI2:24641171	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IRS1	CollecTRI		Activation	CollecTRI2:20097161;CollecTRI:20097161	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	ITGA10	CollecTRI		Activation	CollecTRI2:17726260;CollecTRI:17726260	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	ITGAX	CollecTRI		Activation	CollecTRI:7678251;CollecTRI2:7678251	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	IVL	CollecTRI		Activation	CollecTRI:12192491;CollecTRI:9219563;CollecTRI2:9219563;CollecTRI2:12192491	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KCNE1	CollecTRI		Activation	CollecTRI:16790435	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KCTD1	CollecTRI		Activation	CollecTRI:19115315	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KCTD10	CollecTRI		Activation	HTRIdb:19154347;CollecTRI2:19154347;CollecTRI:19154347;CollecTRI:19115315;DoRothEA:19154347	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KCTD13	CollecTRI		Activation	CollecTRI:15757666;CollecTRI2:15757666;CollecTRI:19115315	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KISS1	CollecTRI		Activation	CollecTRI:16260418;DoRothEA:16260418;CollecTRI2:16260418;TRRUST:16260418	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KIT	CollecTRI		Activation	CollecTRI2:11596105;CollecTRI2:20805990;DoRothEA:20805990;CollecTRI2:21147226;CollecTRI2:10721491;CollecTRI2:12789289;CollecTRI2:15700319;CollecTRI2:9632718;CollecTRI:20805990;CollecTRI2:9810513;CollecTRI2:9365536;CollecTRI2:30590801;CollecTRI:11310795;CollecTRI:9687504;CollecTRI2:15671555;TRRUST:20	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KLF12	CollecTRI		Repression	CollecTRI2:10704285;TRRUST:10704285;CollecTRI:10704285;DoRothEA:10704285	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KLF16	CollecTRI		Activation	CollecTRI2:18472212;CollecTRI:18472212;CollecTRI2:12568728	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KLK3	CollecTRI		Activation	CollecTRI:9154804	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KRAS	CollecTRI		Activation	CollecTRI:8759021	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KRT10	CollecTRI		Repression	CollecTRI2:20500798;CollecTRI:10588870;CollecTRI:20500798;CollecTRI2:10588870	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KRT14	CollecTRI		Activation	CollecTRI:12192491;CollecTRI2:12192491;CollecTRI2:9154804;CollecTRI:9154804;CollecTRI2:1716766	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	KRT5	CollecTRI		Activation	CollecTRI2:32659254;CollecTRI2:12024040;CollecTRI:12024040;DoRothEA:12024040;TRRUST:12024040	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	L1CAM	CollecTRI		Activation	TRRUST:12077189;CollecTRI:12077189;DoRothEA:12077189;CollecTRI2:12077189	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	LIPA	CollecTRI		Activation	CollecTRI2:9799798;CollecTRI:9799798	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	LNPEP	CollecTRI		Activation	DoRothEA:15894523;CollecTRI2:11798181;CollecTRI:14527672;CollecTRI2:14985357;CollecTRI2:10448104;CollecTRI:11798181;CollecTRI:11517297;TRRUST:15894523;CollecTRI2:14527672;CollecTRI2:11517297;CollecTRI:15894523;CollecTRI2:15894523	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	LORICRIN	CollecTRI		Activation	CollecTRI:12200429	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	LPL	CollecTRI		Activation	CollecTRI:18948972;CollecTRI:16890192;CollecTRI:17549389;CollecTRI2:36836883	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	LTA	CollecTRI		Activation	CollecTRI:9632747	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	LTF	CollecTRI		Activation	CollecTRI:9666128	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MAP3K8	CollecTRI		Activation	CollecTRI:9603908	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MAPT	CollecTRI		Activation	CollecTRI2:10987820;CollecTRI:10987820	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MCAM	CollecTRI		Repression	CollecTRI2:20805990;DoRothEA:20805990;CollecTRI2:21147226;CollecTRI2:10721491;CollecTRI2:8292890;CollecTRI2:12789289;CollecTRI2:10938273;CollecTRI2:12903198;CollecTRI2:9632718;CollecTRI:10938273;CollecTRI2:9810513;CollecTRI:20805990;CollecTRI2:9365536;CollecTRI2:15671555;TRRUST:20805990;CollecTRI2:1	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MEIS1	CollecTRI		Activation	CollecTRI2:23660297;CollecTRI:23660297	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MIA	CollecTRI		Activation	CollecTRI:9478951;CollecTRI2:9478951;CollecTRI2:12133909	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MIP	CollecTRI		Activation	PAZAR:12760745;CollecTRI:9421492;CollecTRI:12760745;CollecTRI2:12760745;CollecTRI2:9421492;PAZAR:9421492	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MLIP	CollecTRI		Activation	CollecTRI:21084835	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MMP2	CollecTRI		Activation	TRRUST:20145123;CollecTRI2:21303946;CollecTRI2:29051606;CollecTRI2:11739124;CollecTRI2:11773059;CollecTRI2:12903198;CollecTRI2:28179583;CollecTRI2:9632718;CollecTRI:11739124;CollecTRI:19939245;CollecTRI2:23660954;CollecTRI2:10506168;CollecTRI2:11423987;CollecTRI2:21147226;CollecTRI2:10721491;CollecT	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MMP9	CollecTRI		Activation	CollecTRI2:34145699;CollecTRI:9748266;CollecTRI2:10026175;CollecTRI:14673159;TRRUST:17224907;DoRothEA:17224907;CollecTRI2:33038379;CollecTRI2:17224907;CollecTRI2:14673159;CollecTRI2:23660954;CollecTRI2:9748266;CollecTRI:17224907	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MPG	CollecTRI		Activation	TRRUST:10563836;CollecTRI2:10563836;CollecTRI2:7832991;CollecTRI:10563836;DoRothEA:10563836	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MUC4	CollecTRI		Repression	CollecTRI:11418607;TRRUST:11418607;CollecTRI2:17621592;TRRUST:17621592;CollecTRI2:11418607;CollecTRI:17621592;DoRothEA:17621592	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MXI1	CollecTRI		Activation	CollecTRI2:10497252;CollecTRI:10497252	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MYC	CollecTRI		Activation	CollecTRI2:36707053;CollecTRI2:20066163;CollecTRI2:2822255;CollecTRI:8276360;CollecTRI2:30277598;DoRothEA:7555706;CollecTRI:9632747	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MYH11	CollecTRI		Activation	CollecTRI:12600823	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MYH13	CollecTRI		Activation	CollecTRI:15864745	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	MYOD1	CollecTRI		Activation	CollecTRI2:8120060;CollecTRI:8120060	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NEFL	CollecTRI		Activation	CollecTRI:7745611	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NF1	CollecTRI		Activation	CollecTRI:8024598;CollecTRI:7576307;CollecTRI2:7959746	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NGF	CollecTRI		Activation	CollecTRI:11420667	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NME3	CollecTRI		Activation	CollecTRI:9067290;TRRUST:9067290;DoRothEA:9067290;HTRIdb:9067290;CollecTRI2:9067290	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NPM1	CollecTRI		Activation	CollecTRI2:20145123;CollecTRI:20145123;CollecTRI2:17318229	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NPPA	CollecTRI		Activation	CollecTRI:11821706	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NPY	CollecTRI		Activation	CollecTRI2:8123590;CollecTRI:9572272;CollecTRI:10847586;CollecTRI2:10847586;CollecTRI:8123590;CollecTRI2:9572272	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NQO1	CollecTRI		Activation	CollecTRI2:8602872;CollecTRI2:11035254;CollecTRI2:32432738;CollecTRI2:10206277;CollecTRI:10206277	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NR2F2	CollecTRI		Activation	CollecTRI:20195529	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NR3C1	CollecTRI		Activation	DoRothEA:7794935;CollecTRI2:9015328;TRRUST:7794935;CollecTRI2:7794935;CollecTRI:9015328;CollecTRI2:10804232;CollecTRI:7794935	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NRP1	CollecTRI		Activation	CollecTRI2:20459791;CollecTRI:20459791	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	NUP214	CollecTRI		Activation	CollecTRI:8610173;CollecTRI:11835395	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	OAT	CollecTRI		Activation	TRRUST:2373169;DoRothEA:2373169;CollecTRI:2373169;CollecTRI2:2373169;CollecTRI:7523372	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	OGA	CollecTRI		Activation	CollecTRI:17905638	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	OPRD1	CollecTRI		Activation	CollecTRI2:10737590;CollecTRI:10737590	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	PDLIM7	CollecTRI		Activation	CollecTRI:17546492	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	PECAM1	CollecTRI		Activation	CollecTRI2:25335460;CollecTRI2:8955189;CollecTRI:8955189	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	PENK	CollecTRI		Activation	PAZAR:1321139;CollecTRI2:1695733;CollecTRI:1321139;CollecTRI2:1321139;CollecTRI2:2538722;CollecTRI2:19912894	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	PI3	CollecTRI		Activation	CollecTRI:9786898	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	PIGR	CollecTRI		Activation	CollecTRI:15864740;CollecTRI2:15864740	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	PITX2	CollecTRI		Activation	CollecTRI:15475956;CollecTRI2:18358466;CollecTRI:18358466	CollecTRI via OmniPath; not a lung ChIP peak
TFAP2A	PLAUR	CollecTRI		Activation	CollecTRI:17317820;CollecTRI2:7531640;CollecTRI2:11223863;TRRUST:17317820;CollecTRI2:12817472;CollecTRI:9988707;CollecTRI2:17317820;CollecTRI2:16361535;DoRothEA:17317820;HTRIdb:17317820;CollecTRI2:9988707;CollecTRI:12817472;PAZAR:9988707;CollecTRI2:12796395	CollecTRI via OmniPath; not a lung ChIP peak
