family	malignant_def	metric	min_mal_cells	n	n_NMPR	n_MPR	mean_NMPR	mean_MPR	delta_NMPR_minus_MPR	U	p	p_onesided_NMPR_gt_MPR	rho	tnk_def	match_NMPR_gt_MPR	match_rho_window	note
vs_TNK_partial_epi_frac	p95_nnl	mean_log1p_cp10k	5	6	5	1					0.8717434402332361		0.08571428571428573	umi_CD3E_or_NKG7notCD3E		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	p95_nnl	mean_log1p_cp10k	0	8	7	1					0.13895995716070672		-0.5714285714285715	drmref_TNK		MISMATCH	
vs_TNK_residual_on_epi_frac	p95_nnl	mean_log1p_cp10k	0	8	7	1					0.11952980613879269		-0.5952380952380953	drmref_TNK		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	p95_nnl	mean_log1p_cp10k	0	8	7	1					0.10173303745426478		-0.6190476190476191	drmref_TNK		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	p95_nnl	mean_log1p_cp10k	5	6	5	1					0.7040000000000001		-0.2	drmref_TNK		MISMATCH	
vs_TNK_residual_on_epi_frac	p95_nnl	mean_log1p_cp10k	5	6	5	1					0.5440932944606415		0.3142857142857143	drmref_TNK		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	p95_nnl	mean_log1p_cp10k	5	6	5	1					0.26570262390670546		-0.5428571428571429	drmref_TNK		NEAR	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	drmref	mean_log1p_cp10k	0	12	8	4					0.696683109395766		-0.1258741258741259	lineage_TNK		MISMATCH	
vs_TNK_residual_on_epi_frac	drmref	mean_log1p_cp10k	0	12	8	4					0.696683109395766		0.1258741258741259	lineage_TNK		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	drmref	mean_log1p_cp10k	0	12	8	4					0.470531995381542		-0.23076923076923078	lineage_TNK		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	drmref	mean_log1p_cp10k	5	12	8	4					0.696683109395766		-0.1258741258741259	lineage_TNK		MISMATCH	
vs_TNK_residual_on_epi_frac	drmref	mean_log1p_cp10k	5	12	8	4					0.696683109395766		0.1258741258741259	lineage_TNK		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	drmref	mean_log1p_cp10k	5	12	8	4					0.470531995381542		-0.23076923076923078	lineage_TNK		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	drmref	mean_log1p_cp10k	0	12	8	4					0.7787253962454419		-0.09090909090909093	umi_CD3E_CD8A_NKG7		MISMATCH	
vs_TNK_residual_on_epi_frac	drmref	mean_log1p_cp10k	0	12	8	4					0.6020994277865379		0.16783216783216784	umi_CD3E_CD8A_NKG7		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	drmref	mean_log1p_cp10k	0	12	8	4					0.33058925941210965		-0.3076923076923077	umi_CD3E_CD8A_NKG7		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	drmref	mean_log1p_cp10k	5	12	8	4					0.7787253962454419		-0.09090909090909093	umi_CD3E_CD8A_NKG7		MISMATCH	
vs_TNK_residual_on_epi_frac	drmref	mean_log1p_cp10k	5	12	8	4					0.6020994277865379		0.16783216783216784	umi_CD3E_CD8A_NKG7		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	drmref	mean_log1p_cp10k	5	12	8	4					0.33058925941210965		-0.3076923076923077	umi_CD3E_CD8A_NKG7		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	drmref	mean_log1p_cp10k	0	12	8	4					0.7954145018538978		-0.08391608391608392	umi_CD3E_or_NKG7notCD3E		MISMATCH	
vs_TNK_residual_on_epi_frac	drmref	mean_log1p_cp10k	0	12	8	4					0.5868236643627043		0.17482517482517487	umi_CD3E_or_NKG7notCD3E		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	drmref	mean_log1p_cp10k	0	12	8	4					0.45680085263992326		-0.2377622377622378	umi_CD3E_or_NKG7notCD3E		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	drmref	mean_log1p_cp10k	5	12	8	4					0.7954145018538978		-0.08391608391608392	umi_CD3E_or_NKG7notCD3E		MISMATCH	
vs_TNK_residual_on_epi_frac	drmref	mean_log1p_cp10k	5	12	8	4					0.5868236643627043		0.17482517482517487	umi_CD3E_or_NKG7notCD3E		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	drmref	mean_log1p_cp10k	5	12	8	4					0.45680085263992326		-0.2377622377622378	umi_CD3E_or_NKG7notCD3E		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	drmref	mean_log1p_cp10k	0	12	8	4					0.10625237175934595		-0.4895104895104896	drmref_TNK		MATCH	
vs_TNK_residual_on_epi_frac	drmref	mean_log1p_cp10k	0	12	8	4					0.28612290291498743		-0.3356643356643357	drmref_TNK		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	drmref	mean_log1p_cp10k	0	12	8	4					0.03858845292201946		-0.6013986013986015	drmref_TNK		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	drmref	mean_log1p_cp10k	5	12	8	4					0.10625237175934595		-0.4895104895104896	drmref_TNK		MATCH	
vs_TNK_residual_on_epi_frac	drmref	mean_log1p_cp10k	5	12	8	4					0.28612290291498743		-0.3356643356643357	drmref_TNK		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	drmref	mean_log1p_cp10k	5	12	8	4					0.03858845292201946		-0.6013986013986015	drmref_TNK		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	all_epi	mean_log1p_cp10k	0	12	8	4					0.7621216559962992		-0.0979020979020979	lineage_TNK		MISMATCH	
vs_TNK_residual_on_epi_frac	all_epi	mean_log1p_cp10k	0	12	8	4					0.6646331617926677		0.1398601398601399	lineage_TNK		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	all_epi	mean_log1p_cp10k	0	12	8	4					0.7787253962454419		-0.09090909090909093	lineage_TNK		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	all_epi	mean_log1p_cp10k	5	12	8	4					0.7621216559962992		-0.0979020979020979	lineage_TNK		MISMATCH	
vs_TNK_residual_on_epi_frac	all_epi	mean_log1p_cp10k	5	12	8	4					0.6646331617926677		0.1398601398601399	lineage_TNK		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	all_epi	mean_log1p_cp10k	5	12	8	4					0.7787253962454419		-0.09090909090909093	lineage_TNK		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	all_epi	mean_log1p_cp10k	0	12	8	4					0.9140933424107599		-0.034965034965034975	umi_CD3E_CD8A_NKG7		MISMATCH	
vs_TNK_residual_on_epi_frac	all_epi	mean_log1p_cp10k	0	12	8	4					0.49855598552418845		0.21678321678321683	umi_CD3E_CD8A_NKG7		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	all_epi	mean_log1p_cp10k	0	12	8	4					0.6646331617926677		-0.1398601398601399	umi_CD3E_CD8A_NKG7		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	all_epi	mean_log1p_cp10k	5	12	8	4					0.9140933424107599		-0.034965034965034975	umi_CD3E_CD8A_NKG7		MISMATCH	
vs_TNK_residual_on_epi_frac	all_epi	mean_log1p_cp10k	5	12	8	4					0.49855598552418845		0.21678321678321683	umi_CD3E_CD8A_NKG7		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	all_epi	mean_log1p_cp10k	5	12	8	4					0.6646331617926677		-0.1398601398601399	umi_CD3E_CD8A_NKG7		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	all_epi	mean_log1p_cp10k	0	12	8	4					0.9655902689187796		-0.013986013986013986	umi_CD3E_or_NKG7notCD3E		MISMATCH	
vs_TNK_residual_on_epi_frac	all_epi	mean_log1p_cp10k	0	12	8	4					0.470531995381542		0.23076923076923078	umi_CD3E_or_NKG7notCD3E		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	all_epi	mean_log1p_cp10k	0	12	8	4					0.7787253962454419		-0.09090909090909093	umi_CD3E_or_NKG7notCD3E		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	all_epi	mean_log1p_cp10k	5	12	8	4					0.9655902689187796		-0.013986013986013986	umi_CD3E_or_NKG7notCD3E		MISMATCH	
vs_TNK_residual_on_epi_frac	all_epi	mean_log1p_cp10k	5	12	8	4					0.470531995381542		0.23076923076923078	umi_CD3E_or_NKG7notCD3E		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	all_epi	mean_log1p_cp10k	5	12	8	4					0.7787253962454419		-0.09090909090909093	umi_CD3E_or_NKG7notCD3E		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	all_epi	mean_log1p_cp10k	0	12	8	4					0.49855598552418845		-0.21678321678321683	drmref_TNK		MISMATCH	
vs_TNK_residual_on_epi_frac	all_epi	mean_log1p_cp10k	0	12	8	4					0.6646331617926677		-0.1398601398601399	drmref_TNK		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	all_epi	mean_log1p_cp10k	0	12	8	4					0.49855598552418845		-0.21678321678321683	drmref_TNK		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
vs_TNK	all_epi	mean_log1p_cp10k	5	12	8	4					0.49855598552418845		-0.21678321678321683	drmref_TNK		MISMATCH	
vs_TNK_residual_on_epi_frac	all_epi	mean_log1p_cp10k	5	12	8	4					0.6646331617926677		-0.1398601398601399	drmref_TNK		MISMATCH	; residual = TACSTD2 ~ epithelial_fraction (OLS)
vs_TNK_partial_epi_frac	all_epi	mean_log1p_cp10k	5	12	8	4					0.49855598552418845		-0.21678321678321683	drmref_TNK		MISMATCH	; partial Spearman controlling epithelial_fraction (rank residuals)
