question	cohort	accession	model	kras	response_family	confounded	subset	module	score	association	transform	sample_filter	effect_name	effect	p	n	n_resistant	n_reference	n_genes	thesis_aligned	eligible_headline	pre_specified	q_bh
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_isg	pct	pearson	rank_within_sample	all	rho	-0.134961	0.453956	33			10	1	1	0	0.888119
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_isg	pct	mwu_median	rank_within_sample	all	median_high_minus_low	-0.00313057	0.928244	33	17	16	10	1	1	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_isg	pct	mwu_tertile	rank_within_sample	all	median_high_minus_low	0.000840662	0.895514	33	11	11	10	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_isg	pct	mwu_quartile	rank_within_sample	all	median_high_minus_low	-0.0139737	1	33	8	8	10	1	1	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	sting_pair	zmean	spearman	log2_count	all	rho	0.166161	0.3554	33			2	0	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	sting_pair	zmean	pearson	log2_count	all	rho	0.156336	0.384948	33			2	0	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	sting_pair	zmean	mwu_median	log2_count	all	median_high_minus_low	-0.00479794	0.732194	33	17	16	2	1	1	0	0.981026
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	sting_pair	zmean	mwu_tertile	log2_count	all	median_high_minus_low	0.0747302	0.189082	33	11	11	2	0	0	0	0.73623
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	sting_pair	zmean	mwu_quartile	log2_count	all	median_high_minus_low	0.220936	0.234499	33	8	8	2	0	0	0	0.73623
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	sting_pair	mean	spearman	log2_count	all	rho	0.145306	0.419763	33			2	0	0	0	0.864706
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	sting_pair	mean	pearson	log2_count	all	rho	0.17371	0.33365	33			2	0	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	sting_pair	mean	mwu_median	log2_count	all	median_high_minus_low	0.0909872	0.759463	33	17	16	2	0	0	0	0.99603
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	sting_pair	mean	mwu_tertile	log2_count	all	median_high_minus_low	0.137733	0.293424	33	11	11	2	0	0	0	0.831061
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	sting_pair	mean	mwu_quartile	log2_count	all	median_high_minus_low	0.174699	0.382284	33	8	8	2	0	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	sting_pair	pct	spearman	rank_within_sample	all	rho	-0.0590042	0.744297	33			2	1	1	0	0.987597
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	sting_pair	pct	pearson	rank_within_sample	all	rho	-0.164524	0.360227	33			2	1	1	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	sting_pair	pct	mwu_median	rank_within_sample	all	median_high_minus_low	0.0013544	0.899671	33	17	16	2	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	sting_pair	pct	mwu_tertile	rank_within_sample	all	median_high_minus_low	-0.00181784	0.393302	33	11	11	2	1	1	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	sting_pair	pct	mwu_quartile	rank_within_sample	all	median_high_minus_low	0.000736478	0.95913	33	8	8	2	0	0	0	1
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_core	zmean	spearman	log2_count	drop_cldn4_floor	rho	0.180563	0.357846	28			10	1	0	0	0.786803
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_core	zmean	pearson	log2_count	drop_cldn4_floor	rho	-0.00918562	0.962999	28			10	0	0	0	1
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_core	zmean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	0.225163	0.476348	28	14	14	10	1	0	0	0.856378
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_core	zmean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	0.302002	0.216373	28	9	9	10	1	0	0	0.654035
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_core	zmean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	0.301384	0.317599	28	7	7	10	1	0	0	0.753017
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_core	mean	spearman	log2_count	drop_cldn4_floor	rho	0.180842	0.35709	28			10	1	0	0	0.786803
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_core	mean	pearson	log2_count	drop_cldn4_floor	rho	0.0262984	0.894323	28			10	1	0	0	1
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_core	mean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	0.11731	0.448369	28	14	14	10	1	0	0	0.825352
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_core	mean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	0.11686	0.185326	28	9	9	10	1	0	0	0.637152
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_core	mean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	0.11686	0.259324	28	7	7	10	1	0	0	0.706872
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_core	pct	spearman	rank_within_sample	drop_cldn4_floor	rho	-0.350225	0.0676877	28			10	0	0	0	0.53945
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_core	pct	pearson	rank_within_sample	drop_cldn4_floor	rho	-0.537955	0.00315025	28			10	0	0	0	0.324161
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_core	pct	mwu_median	rank_within_sample	drop_cldn4_floor	median_high_minus_low	-0.00479106	0.0508461	28	14	14	10	0	0	0	0.53945
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_core	pct	mwu_tertile	rank_within_sample	drop_cldn4_floor	median_high_minus_low	-0.00622377	0.289315	28	9	9	10	0	0	0	0.722806
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_core	pct	mwu_quartile	rank_within_sample	drop_cldn4_floor	median_high_minus_low	-0.00692361	0.0728438	28	7	7	10	0	0	0	0.53945
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_extended	zmean	spearman	log2_count	drop_cldn4_floor	rho	0.239539	0.219558	28			14	1	0	0	0.654035
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_extended	zmean	pearson	log2_count	drop_cldn4_floor	rho	0.0710892	0.719241	28			14	1	0	0	0.955478
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_extended	zmean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	0.214007	0.34623	28	14	14	14	1	0	0	0.771148
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_extended	zmean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	0.32627	0.111961	28	9	9	14	1	0	0	0.53945
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_extended	zmean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	0.32627	0.0378788	28	7	7	14	1	0	0	0.53945
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_extended	mean	spearman	log2_count	drop_cldn4_floor	rho	0.213265	0.275872	28			14	1	0	0	0.722806
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_extended	mean	pearson	log2_count	drop_cldn4_floor	rho	0.0519061	0.793078	28			14	1	0	0	0.992795
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_extended	mean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	0.161597	0.395307	28	14	14	14	1	0	0	0.788806
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_extended	mean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	0.165749	0.185326	28	9	9	14	1	0	0	0.637152
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_extended	mean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	0.165749	0.0973193	28	7	7	14	1	0	0	0.53945
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_extended	pct	spearman	rank_within_sample	drop_cldn4_floor	rho	0.0846912	0.668299	28			14	1	0	0	0.945276
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_extended	pct	pearson	rank_within_sample	drop_cldn4_floor	rho	-0.331255	0.0850839	28			14	0	0	0	0.53945
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_extended	pct	mwu_median	rank_within_sample	drop_cldn4_floor	median_high_minus_low	0.00330619	0.908549	28	14	14	14	1	0	0	1
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_extended	pct	mwu_tertile	rank_within_sample	drop_cldn4_floor	median_high_minus_low	0.00415301	0.216373	28	9	9	14	1	0	0	0.654035
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_extended	pct	mwu_quartile	rank_within_sample	drop_cldn4_floor	median_high_minus_low	0.0053437	0.382867	28	7	7	14	1	0	0	0.788806
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_union	zmean	spearman	log2_count	drop_cldn4_floor	rho	0.198731	0.310679	28			24	1	0	0	0.75035
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_union	zmean	pearson	log2_count	drop_cldn4_floor	rho	0.0437982	0.824861	28			24	1	0	0	1
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_union	zmean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	0.166932	0.448369	28	14	14	24	1	0	0	0.825352
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_union	zmean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	0.346695	0.185326	28	9	9	24	1	0	0	0.637152
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_union	zmean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	0.346695	0.128205	28	7	7	24	1	0	0	0.568634
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_union	mean	spearman	log2_count	drop_cldn4_floor	rho	0.197892	0.312767	28			24	1	0	0	0.75035
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_union	mean	pearson	log2_count	drop_cldn4_floor	rho	0.044344	0.822712	28			24	1	0	0	0.99967
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_union	mean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	0.136019	0.448369	28	14	14	24	1	0	0	0.825352
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_union	mean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	0.152611	0.157704	28	9	9	24	1	0	0	0.619381
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_union	mean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	0.152611	0.128205	28	7	7	24	1	0	0	0.568634
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_union	pct	spearman	rank_within_sample	drop_cldn4_floor	rho	0.00894429	0.96397	28			24	1	0	0	1
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	nhej_union	pct	pearson	rank_within_sample	drop_cldn4_floor	rho	-0.439079	0.0194082	28			24	0	0	0	0.53945
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	nhej_union	pct	mwu_median	rank_within_sample	drop_cldn4_floor	median_high_minus_low	0.000136218	0.7652	28	14	14	24	1	0	0	0.984238
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	nhej_union	pct	mwu_tertile	rank_within_sample	drop_cldn4_floor	median_high_minus_low	0.00263455	0.331387	28	9	9	24	1	0	0	0.764568
cldn4_nhej	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	nhej_union	pct	mwu_quartile	rank_within_sample	drop_cldn4_floor	median_high_minus_low	0.00227769	0.710373	28	7	7	24	1	0	0	0.95091
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine	zmean	spearman	log2_count	drop_cldn4_floor	rho	0.155966	0.428049	28			16	0	0	0	0.864706
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine	zmean	pearson	log2_count	drop_cldn4_floor	rho	0.0768245	0.697603	28			16	0	0	0	0.976585
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_chemokine	zmean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	0.156866	0.505257	28	14	14	16	0	0	0	0.909916
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_chemokine	zmean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	0.319469	0.426777	28	9	9	16	0	0	0	0.864706
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_chemokine	zmean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	0.547662	0.259324	28	7	7	16	0	0	0	0.77684
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine	mean	spearman	log2_count	drop_cldn4_floor	rho	0.093356	0.636566	28			16	0	0	0	0.976585
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine	mean	pearson	log2_count	drop_cldn4_floor	rho	0.0469877	0.812323	28			16	0	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_chemokine	mean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	0.0291604	0.662472	28	14	14	16	0	0	0	0.976585
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_chemokine	mean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	0.0999308	0.658843	28	9	9	16	0	0	0	0.976585
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_chemokine	mean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	0.165537	0.455711	28	7	7	16	0	0	0	0.888119
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine	pct	spearman	rank_within_sample	drop_cldn4_floor	rho	-0.0198451	0.92016	28			16	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine	pct	pearson	rank_within_sample	drop_cldn4_floor	rho	-0.0690308	0.727059	28			16	1	0	0	0.981026
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_chemokine	pct	mwu_median	rank_within_sample	drop_cldn4_floor	median_high_minus_low	-0.00500535	0.836194	28	14	14	16	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_chemokine	pct	mwu_tertile	rank_within_sample	drop_cldn4_floor	median_high_minus_low	-0.00661123	1	28	9	9	16	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_chemokine	pct	mwu_quartile	rank_within_sample	drop_cldn4_floor	median_high_minus_low	-0.00677649	1	28	7	7	16	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine_only	zmean	spearman	log2_count	drop_cldn4_floor	rho	-0.140872	0.474597	28			4	1	0	0	0.895699
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine_only	zmean	pearson	log2_count	drop_cldn4_floor	rho	-0.176105	0.370034	28			4	1	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_chemokine_only	zmean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	-0.423311	0.421348	28	14	14	4	1	0	0	0.864706
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_chemokine_only	zmean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	-0.578101	0.791082	28	9	9	4	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_chemokine_only	zmean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	-0.578101	0.710373	28	7	7	4	1	0	0	0.976585
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine_only	mean	spearman	log2_count	drop_cldn4_floor	rho	-0.128854	0.51345	28			4	1	0	0	0.916063
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine_only	mean	pearson	log2_count	drop_cldn4_floor	rho	-0.145079	0.461368	28			4	1	0	0	0.894098
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_chemokine_only	mean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	-0.547016	0.421348	28	14	14	4	1	0	0	0.864706
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_chemokine_only	mean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	-0.736367	0.791082	28	9	9	4	1	0	0	1
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_chemokine_only	mean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	-0.736367	0.710373	28	7	7	4	1	0	0	0.976585
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine_only	pct	spearman	rank_within_sample	drop_cldn4_floor	rho	-0.162954	0.407378	28			4	1	0	0	0.862852
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_chemokine_only	pct	pearson	rank_within_sample	drop_cldn4_floor	rho	-0.18956	0.333982	28			4	1	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_chemokine_only	pct	mwu_median	rank_within_sample	drop_cldn4_floor	median_high_minus_low	-0.0226099	0.323214	28	14	14	4	1	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_chemokine_only	pct	mwu_tertile	rank_within_sample	drop_cldn4_floor	median_high_minus_low	-0.0282412	0.658843	28	9	9	4	1	0	0	0.976585
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_chemokine_only	pct	mwu_quartile	rank_within_sample	drop_cldn4_floor	median_high_minus_low	-0.0403662	0.534965	28	7	7	4	1	0	0	0.931081
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_isg	zmean	spearman	log2_count	drop_cldn4_floor	rho	0.259943	0.181589	28			10	0	0	0	0.73623
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_isg	zmean	pearson	log2_count	drop_cldn4_floor	rho	0.195811	0.317986	28			10	0	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_isg	zmean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	0.624465	0.206388	28	14	14	10	0	0	0	0.73623
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_isg	zmean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	0.769092	0.250998	28	9	9	10	0	0	0	0.763405
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_isg	zmean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	0.769483	0.0728438	28	7	7	10	0	0	0	0.670085
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_isg	mean	spearman	log2_count	drop_cldn4_floor	rho	0.275037	0.156631	28			10	0	0	0	0.73623
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	continuous	ifn_isg	mean	pearson	log2_count	drop_cldn4_floor	rho	0.194256	0.321922	28			10	0	0	0	0.851687
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	median	ifn_isg	mean	mwu_median	log2_count	drop_cldn4_floor	median_high_minus_low	0.490766	0.190362	28	14	14	10	0	0	0	0.73623
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	tertile	ifn_isg	mean	mwu_tertile	log2_count	drop_cldn4_floor	median_high_minus_low	0.556018	0.216373	28	9	9	10	0	0	0	0.73623
cldn4_ifn	GSE155972_LLC	GSE155972	LLC	KrasG12C and NrasQ61; not Stk11/Lkb1	tismo_label	0	quartile	ifn_isg	mean	mwu_quartile	log2_count	drop_cldn4_floor	median_high_minus_low	0.617383	0.0728438	28	7	7	10	0	0	0	0.670085
