stratum	covariates	method	outcome	effect_TACSTD2	fe_TACSTD2	p_TACSTD2	I2_TACSTD2	ci_low_TACSTD2	ci_high_TACSTD2	neg_TACSTD2	cohorts_TACSTD2	effect_CLDN4	fe_CLDN4	p_CLDN4	I2_CLDN4	ci_low_CLDN4	ci_high_CLDN4	neg_CLDN4	cohorts_CLDN4	effect_CLDN7	fe_CLDN7	p_CLDN7	I2_CLDN7	ci_low_CLDN7	ci_high_CLDN7	neg_CLDN7	cohorts_CLDN7	min_abs	mean_abs	worst_p	k	eligible	q_worst
krt_low	KRT5_6_14_KRT13	pearson	CD8A	-0.11588207305806517	-0.11596729564571596	1.1001331375953648e-05	0.21164490652987217	-0.16672735426851276	-0.0644221279199418	7	8	-0.12371670626466105	-0.09861837378282301	0.000862050348554271	0.5907265598577169	-0.1949718472831268	-0.05116248534908071	7	8	-0.160943512393037	-0.1575223075794061	1.8735559341391993e-05	0.6039731098511124	-0.23238854029842126	-0.08777097147097326	8	8	0.11588207305806517	0.13351409723858773	0.000862050348554271	5	True	0.004918666338953159
krt_low	KRT5_6_14_KRT13	pearson	CD8B	-0.10812840643931036	-0.11067705399122553	5.3956807426523e-05	0.23264250832535538	-0.159861786854123	-0.055802696520797675	7	8	-0.08112927334808755	-0.07388668813728076	0.00278933205524297	0.24812112172671358	-0.13379790877534717	-0.02800362142286972	7	8	-0.11968348700563124	-0.12053606475179306	0.00014965787184135855	0.4360641588299952	-0.1804273421874088	-0.058030160578173264	7	8	0.08112927334808755	0.1029803889310097	0.00278933205524297	5	True	0.011529476518087124
krt_low	KRT5_6_14_KRT13	pearson	CD3_mean	-0.0831919518118093	-0.0831919518118093	0.0002712195823903777	0.0	-0.12756789866693155	-0.03848360287703214	7	8	-0.12043280580428184	-0.10895426244037329	3.8976543318504906e-05	0.34929757972229886	-0.17680563006053737	-0.06327241926106611	7	8	-0.16234969615422054	-0.16311668195049742	2.6803961179981504e-05	0.6255007169260931	-0.23573616705571349	-0.08712213575600812	8	8	0.0831919518118093	0.1219914845901039	0.0002712195823903777	5	True	0.0026135293935000753
krt_low	KRT5_6_14_KRT13	pearson	CD3_z	-0.0838817339769585	-0.0838817339769585	0.0002409642449002214	0.0	-0.1282511635082412	-0.039177185086382155	7	8	-0.12101485734186052	-0.11013208482729782	2.8465374709376052e-05	0.3339560306679559	-0.17668557016239322	-0.06457233707243969	8	8	-0.1643866138531792	-0.1652726932600864	2.6336938735459632e-05	0.6342556678396483	-0.23856395267363062	-0.08830223143800421	8	8	0.0838817339769585	0.1230944017239994	0.0002409642449002214	5	True	0.002487009324158163
krt_low	KRT5_6_14_KRT13	pearson	CD3_rank	-0.07147095051752103	-0.07147095051752103	0.0017695427675386503	0.0	-0.11595119967154327	-0.02670461151507491	7	8	-0.11786310614501255	-0.10010293551783486	0.0004735664302094534	0.5040518733317743	-0.18273756041994024	-0.0519667280284724	7	8	-0.14820260235557361	-0.14664792364357282	0.0002688420688759907	0.6608932874523252	-0.2256625618489293	-0.06888054621412049	8	8	0.07147095051752103	0.1125122196727024	0.0017695427675386503	5	True	0.008106557519115468
krt_low	KRT5_6_14_KRT13	pearson	CD3_pc1	-0.08382435691678314	-0.08382435691678314	0.00024335493537313272	0.0	-0.12819433017438112	-0.03911949029051425	7	8	-0.12107111421934055	-0.11013631050729207	2.890816045283477e-05	0.3355772902984608	-0.1768130719892273	-0.0645549829919874	8	8	-0.1644109379635974	-0.1652838492842083	2.6521179476787472e-05	0.634643154035697	-0.23862592212768652	-0.08828664330040413	8	8	0.08382435691678314	0.1231021363665737	0.00024335493537313272	5	True	0.002487009324158163
krt_low	KRT5_6_14_KRT13	pearson	CD8_mean	-0.11872212331690044	-0.11977618615590149	8.292037015142065e-06	0.22633232036075787	-0.17006555482306027	-0.06673585596849493	7	8	-0.11167266564241562	-0.0928760749334306	0.0008852950405139087	0.49976286775869716	-0.1763857714743193	-0.045998357792706786	7	8	-0.15172780058156016	-0.1499161111299546	3.881287653157319e-05	0.5872722845520925	-0.2219900996205764	-0.07989789257055945	8	8	0.11167266564241562	0.1273741965136254	0.0008852950405139087	5	True	0.005009100757275296
krt_low	KRT5_6_14_KRT13	pearson	CD8_z	-0.11949554804555566	-0.1208150993122946	9.485075999181088e-06	0.24411606391452342	-0.1714967369705468	-0.0668303643320178	7	8	-0.10909937893966315	-0.09182199208013249	0.0008300531977181823	0.4706780361403117	-0.17203494154543747	-0.04527681781009465	7	8	-0.14857273727933132	-0.14721049986758972	3.8968102426737085e-05	0.5695010384969589	-0.21746992279248317	-0.07820237683004816	8	8	0.10909937893966315	0.12572255475485006	0.0008300531977181823	5	True	0.004795369634172586
krt_low	KRT5_6_14_KRT13	pearson	CD8_rank	-0.10550560918938523	-0.10550560918938523	3.75399349311903e-06	0.0	-0.14964939216685832	-0.060942051398597145	7	8	-0.10431793771336229	-0.08262038994583587	0.003794806905157247	0.5642961113112972	-0.17380568722473103	-0.03379654630579259	7	8	-0.1402365341808007	-0.1374514224051859	9.638962226038696e-05	0.5650746992050113	-0.20899474117719102	-0.07009859507693367	8	8	0.10431793771336229	0.11668669369451608	0.003794806905157247	5	True	0.014796195641752375
krt_low	KRT5_6_14_KRT13	pearson	CD8_pc1	-0.11949554804555568	-0.12081509931229463	9.485075999181071e-06	0.24411606391452342	-0.1714967369705468	-0.06683036433201782	7	8	-0.10909937893966316	-0.09182199208013252	0.0008300531977181767	0.4706780361403114	-0.17203494154543744	-0.04527681781009469	7	8	-0.14857273727933137	-0.1472104998675898	3.896810242673688e-05	0.5695010384969591	-0.21746992279248326	-0.0782023768300482	8	8	0.10909937893966316	0.12572255475485006	0.0008300531977181767	5	True	0.004795369634172586
krt_low	KRT5_6_14_KRT13	pearson	CD3CD8_mean	-0.10001945707899275	-0.10001945707899275	1.1736625242240776e-05	0.0	-0.14422440034907869	-0.055416113881411926	7	8	-0.12130777921234938	-0.10684807231721011	8.543176934070502e-05	0.41182565849214947	-0.1807202941525962	-0.06101317319414995	7	8	-0.1642207708352711	-0.16387818532338164	2.4026161615057576e-05	0.6298474390495474	-0.23797043595516498	-0.08858832668401555	8	8	0.10001945707899275	0.12851600237553773	8.543176934070502e-05	5	True	0.0018164786292778155
krt_low	KRT5_6_14_KRT13	pearson	CD3CD8_z	-0.1027088986596507	-0.1027088986596507	6.760623367045933e-06	0.0	-0.14688419177436426	-0.05812471783286171	7	8	-0.12199184494071562	-0.10762465404447803	7.488473485632988e-05	0.4091989824649159	-0.18125518438610047	-0.061845697042358906	7	8	-0.16488291100669797	-0.1645246717595608	2.4182126663522972e-05	0.6331451462548874	-0.2389352997752798	-0.08892376617406696	8	8	0.1027088986596507	0.12986121820235477	7.488473485632988e-05	5	True	0.001787001689085796
krt_low	KRT5_6_14_KRT13	pearson	CD3CD8_rank	-0.08821001710421365	-0.08821001710421365	0.0001124166512032993	0.0	-0.13253759021327	-0.0435302963644637	7	8	-0.11718955521171273	-0.09695522535924185	0.0008214495818250234	0.5399167937695893	-0.18456417061419	-0.048718645988985024	7	8	-0.15053073781139675	-0.14805322674129018	0.00014697146306687754	0.6432003982949565	-0.2260268711226482	-0.0732370671095014	8	8	0.08821001710421365	0.11864343670910771	0.0008214495818250234	5	True	0.0047644075745851356
krt_low	KRT5_6_14_KRT13	pearson	CD3CD8_pc1	-0.10215259115152327	-0.10215259115152327	7.586325737746418e-06	0.0	-0.1463340697604565	-0.05756439276235472	7	8	-0.12307335110783398	-0.10830423260294014	7.319989603257067e-05	0.41768319364351353	-0.1827611520144687	-0.06248164815729493	7	8	-0.16545919206637422	-0.16501975774878497	2.2001993992055858e-05	0.6320617621913204	-0.2393873223179485	-0.0896235855959189	8	8	0.10215259115152327	0.13022837810857715	7.319989603257067e-05	5	True	0.0017742794549147644
krt_low	KRT5_6_14_KRT13	pearson	DanaherT_mean	-0.09183790387645462	-0.09183790387645462	5.774986322748259e-05	0.0	-0.1361291168760557	-0.04718030105487316	7	8	-0.12004424589090733	-0.11323474529997214	5.355327317923018e-06	0.21333288564047984	-0.1708894713515757	-0.06856136160312087	8	8	-0.17608154387966984	-0.17680523107300997	4.633035847186644e-06	0.6223059449226741	-0.2487400246024188	-0.10145237883080539	8	8	0.09183790387645462	0.12932123121567726	5.774986322748259e-05	5	True	0.0016584342810687773
krt_low	KRT5_6_14_KRT13	pearson	DanaherT_z	-0.09299555830773365	-0.09299555830773365	4.6449183486335015e-05	0.0	-0.13727492387111034	-0.048345264329901064	7	8	-0.11914613635818229	-0.11396873552514573	2.8182967421602756e-06	0.16202782645439792	-0.16819826376909128	-0.06950541577384826	8	8	-0.1785672592711686	-0.1793740921777369	3.599312400700392e-06	0.6245183144464862	-0.2513547216115783	-0.1037714473654351	8	8	0.09299555830773365	0.13023631797902815	4.6449183486335015e-05	5	True	0.0015941518833349237
krt_low	KRT5_6_14_KRT13	pearson	DanaherT_rank	-0.07534829725461263	-0.07534829725461263	0.000978457215630061	0.0	-0.11979539022745928	-0.03059976610208056	7	8	-0.11182582053383223	-0.09852415733128309	0.00029233405521454094	0.4108443725374929	-0.17135435196864152	-0.05148374214489069	7	8	-0.15467168439281198	-0.15374934056362707	0.00016044733668493935	0.6664340546047096	-0.2325583626561758	-0.0748137729139175	8	8	0.07534829725461263	0.11394860072708561	0.000978457215630061	5	True	0.005365198800758258
krt_low	KRT5_6_14_KRT13	pearson	DanaherT_pc1	-0.09308987123546256	-0.09308987123546256	4.562731898291219e-05	0.0	-0.1373682663802977	-0.048440178053438754	7	8	-0.11997306476331214	-0.11441301994509495	2.9585000874174527e-06	0.17500637932394197	-0.16945873586061094	-0.06988395521294538	8	8	-0.17886607044031555	-0.17964064036318833	3.5991353548543184e-06	0.6258053209344957	-0.25176601110934715	-0.10394778907731032	8	8	0.09308987123546256	0.1306430021463634	4.562731898291219e-05	5	True	0.0015941518833349237
krt_low	KRT5_6_14_KRT13	pearson	SigH_mean	-0.09519062730272647	-0.09519062730272647	3.052366292395792e-05	0.0	-0.13944720320953405	-0.050554525473089876	7	8	-0.13379733344022107	-0.1263356071782281	7.332244171365423e-07	0.24747882162775464	-0.18569631756747446	-0.08115391662873564	8	8	-0.18720362914727234	-0.1887700941312474	2.070854119790812e-06	0.6423817622362508	-0.26144959917447624	-0.11075535203430445	8	8	0.09519062730272647	0.13873052996340662	3.052366292395792e-05	5	True	0.0015794593302169506
krt_low	KRT5_6_14_KRT13	pearson	SigH_z	-0.09650844974869419	-0.09650844974869419	2.3619115996979507e-05	0.0	-0.1407511391577615	-0.05188107814491858	7	8	-0.13583514757844353	-0.12950163648367807	2.6374083899950293e-07	0.2155603483702163	-0.1865115540774785	-0.08443783872519921	8	8	-0.19222117287815502	-0.1940506294268469	1.5663517106399708e-06	0.653281085469648	-0.26741481107120824	-0.11470062319244367	8	8	0.09650844974869419	0.1415215900684309	2.3619115996979507e-05	5	True	0.0015794593302169506
krt_low	KRT5_6_14_KRT13	pearson	SigH_rank	-0.08026534432183256	-0.08026534432183256	0.0004436100992596994	0.0	-0.12466847434589598	-0.0355413516026927	7	8	-0.12872680679741438	-0.11468333165375387	7.590243130340966e-05	0.4688881500061804	-0.1911797557216591	-0.06523580146445208	8	8	-0.1696663908125509	-0.16994169891763258	6.211801459853236e-05	0.689237326386724	-0.2497753121303432	-0.08725071214961805	8	8	0.08026534432183256	0.12621951397726594	0.0004436100992596994	5	True	0.0033550674474231586
krt_low	KRT5_6_14_KRT13	pearson	SigH_pc1	-0.09672036399385175	-0.09672036399385175	2.2657950393946596e-05	0.0	-0.14096080604117583	-0.05209441096589556	7	8	-0.13574723699011843	-0.12910933699542845	3.262718746548989e-07	0.22541635225199733	-0.18678596722485663	-0.08397768273062994	8	8	-0.19231046600892118	-0.19401165094301367	1.6021133074022769e-06	0.6542727460890939	-0.26760554864643465	-0.11468088840544793	8	8	0.09672036399385175	0.14159268899763044	2.2657950393946596e-05	5	True	0.0015794593302169506
krt_low	KRT5_6_14_KRT13	pearson	Tsig_mean	-0.08109556692020557	-0.0811466505710143	0.0004419528179824567	0.015051043691720068	-0.12593733492706602	-0.03592308738530104	7	8	-0.11198344121295363	-0.10163528026903261	9.984319282826734e-05	0.32732184104349554	-0.16750747246556336	-0.05575125156935642	7	8	-0.15286945520665457	-0.15573555690282126	9.887272120570709e-05	0.636207236600738	-0.22758582025154356	-0.07636359437270024	8	8	0.08109556692020557	0.11531615444660459	0.0004419528179824567	5	True	0.0033499918482772176
krt_low	KRT5_6_14_KRT13	pearson	Tsig_z	-0.08162408950753795	-0.08165369699989951	0.00037891017075630855	0.007587086516269186	-0.12623904581051656	-0.03667959292693174	7	8	-0.11114181994022027	-0.10122027188392889	9.586828195634066e-05	0.3145689148548056	-0.16612368489871218	-0.0554710614002133	7	8	-0.15360876175915225	-0.15669838590213636	0.00011680125853487878	0.647320875057109	-0.22944303894709947	-0.07592080121135546	8	8	0.08162408950753795	0.11545822373563681	0.00037891017075630855	5	True	0.0030949226092007527
krt_low	KRT5_6_14_KRT13	pearson	Tsig_rank	-0.0716393301848553	-0.0716393301848553	0.001725575534541441	0.0	-0.11611816716360485	-0.026873736285271	7	8	-0.10869568713661029	-0.09283507390375112	0.0008117965681089282	0.4648932698534437	-0.17129157971218603	-0.04522578209500099	7	8	-0.139680508083243	-0.13984152813713768	0.0005917097168688888	0.660062714084225	-0.21729468086062945	-0.06031117543737767	7	8	0.0716393301848553	0.10667184180156952	0.001725575534541441	5	True	0.007970595613276418
krt_low	KRT5_6_14_KRT13	pearson	Tsig_pc1	-0.08223127168730772	-0.08223127168730772	0.0003193181820526657	0.0	-0.12661622522811808	-0.03751770209024327	7	8	-0.1121098846326113	-0.10179518619870394	9.343758610050692e-05	0.32358934957959246	-0.16746809085298825	-0.056046945012905657	7	8	-0.15465170325373184	-0.15730131822205287	0.00011257386914165998	0.6505377712106523	-0.23079416309981515	-0.07662663905587141	8	8	0.08223127168730772	0.11633095319121696	0.0003193181820526657	5	True	0.0028411325831801926
krt_low	KRT5_6_14_MKI67	pearson	CD3D	-0.09710158983661696	-0.09710158983661696	2.1021740738104766e-05	0.0	-0.14133797897290973	-0.05247819902826951	7	8	-0.12672410578375448	-0.11060221287433229	5.9201742731382634e-05	0.4363541569096835	-0.18735073313859824	-0.06513568309933503	7	8	-0.15032632735553556	-0.14703070974316515	0.00013955924668786895	0.6397658651961525	-0.22547616666925324	-0.0733981877164231	7	8	0.09710158983661696	0.124717340991969	0.00013955924668786895	5	True	0.0020766932650384986
krt_low	KRT5_6_14_MKI67	pearson	CD3E	-0.07410939737874307	-0.07410939737874307	0.001185927211636015	0.0	-0.11856722937599813	-0.02935502844056021	6	8	-0.12667150635051347	-0.11475696874208746	1.803880277297629e-05	0.36080593353582224	-0.18346797770605897	-0.0690321378977769	8	8	-0.18118038463414202	-0.1778764427605067	7.571734915420187e-05	0.7352503092994446	-0.26728081337799514	-0.09220991621816113	8	8	0.07410939737874307	0.1273204294544662	0.001185927211636015	5	False	0.00612201837122718
krt_low	KRT5_6_14_MKI67	pearson	CD3G	-0.0902690889612266	-0.0902690889612266	7.726148819204643e-05	0.0	-0.13457616809638903	-0.04560177527925935	8	8	-0.13675079928985812	-0.1309228426632825	1.593845749440969e-07	0.19994846880175285	-0.18685079839677338	-0.08594131899124632	8	8	-0.1976263291099138	-0.19432701193346064	2.4068571510231247e-05	0.7478902691033786	-0.2850753829253969	-0.10691443244268067	8	8	0.0902690889612266	0.14154873912033283	7.726148819204643e-05	5	True	0.001787001689085796
krt_low	KRT5_6_14_MKI67	pearson	CD8A	-0.1164939262424542	-0.11592232361001248	7.538421672347804e-05	0.3551350020261539	-0.17320212597171852	-0.05901586008377635	7	8	-0.1373518809626616	-0.11094443625189318	0.0002452451794840927	0.5987815022380838	-0.20897735752487753	-0.06426062358013897	7	8	-0.17795418763653492	-0.1712766885141394	1.0499988457019444e-05	0.658227373047382	-0.25417488555749546	-0.0995366420009663	8	8	0.1164939262424542	0.14393333161388358	0.0002452451794840927	5	True	0.002487009324158163
krt_low	KRT5_6_14_MKI67	pearson	CD8B	-0.11493681561074866	-0.11636205043643152	1.6856468516901212e-05	0.22988348064388595	-0.16646890020851784	-0.06277860022617841	8	8	-0.10262617010957722	-0.08850298987066715	0.0010921773146985532	0.4298382973308442	-0.16332442073749365	-0.04115391812942776	7	8	-0.14312959799242728	-0.13702400786570718	0.0002702640351970416	0.6360990119348203	-0.21811150105388652	-0.06646779139573819	8	8	0.10262617010957722	0.12023086123758438	0.0010921773146985532	5	True	0.00579905793689047
krt_low	KRT5_6_14_MKI67	pearson	CD3_mean	-0.08974999426493023	-0.08974999426493023	8.498613287602532e-05	0.0	-0.13406227531279022	-0.04507951653133746	7	8	-0.13213983570367568	-0.12141923583466142	2.7285697047837962e-06	0.30242941653720684	-0.18626046648799713	-0.07721972383097944	8	8	-0.17984548295644096	-0.17619232917087457	5.159434573459687e-05	0.718461778983491	-0.26348713495223447	-0.09351990321238926	8	8	0.08974999426493023	0.1339117709750156	8.498613287602532e-05	5	True	0.0018163937289835505
krt_low	KRT5_6_14_MKI67	pearson	CD3_z	-0.09008543016460772	-0.09008543016460772	7.991539798396585e-05	0.0	-0.1343943524919185	-0.04541699423106398	7	8	-0.13306546110144027	-0.12302066414935671	1.6895378712615118e-06	0.2850497177183829	-0.18645438116065538	-0.07889295975305742	8	8	-0.1827693256867078	-0.17904977320142748	4.3003695965883084e-05	0.7219111776103347	-0.26679552961258807	-0.09598545126994733	8	8	0.09008543016460772	0.13530673898425194	7.991539798396585e-05	5	True	0.001809648737635009
krt_low	KRT5_6_14_MKI67	pearson	CD3_rank	-0.07740539374697786	-0.07740539374697786	0.0007065936597794209	0.0	-0.12183435498313612	-0.032666862383401316	8	8	-0.13145865572343501	-0.11399137875614489	4.937860799239701e-05	0.46462735835536945	-0.19360294973703196	-0.06826367351818213	7	8	-0.16587322541319582	-0.16020903054662847	0.00023657996093847067	0.7262757857339395	-0.2511838911998322	-0.07800541051896151	8	8	0.07740539374697786	0.1249124249612029	0.0007065936597794209	5	True	0.004329347346398825
krt_low	KRT5_6_14_MKI67	pearson	CD3_pc1	-0.09001571928958538	-0.09001571928958538	8.094509235773891e-05	0.0	-0.13432534045127922	-0.04534685818630654	7	8	-0.1331083041979615	-0.12300308114972101	1.7301618377083064e-06	0.28677407980452996	-0.18656651226664983	-0.07886419876996577	8	8	-0.18276457391705642	-0.1790304072187858	4.331818983482592e-05	0.7221297389727651	-0.2668227747630425	-0.09594664669396359	8	8	0.09001571928958538	0.13529619913486776	8.094509235773891e-05	5	True	0.001809648737635009
krt_low	KRT5_6_14_MKI67	pearson	CD8_mean	-0.12167757763970914	-0.12212643752297467	2.126200931821318e-05	0.3213579619371205	-0.1767836888200057	-0.06581101720139296	7	8	-0.12998703598261144	-0.10703052346266655	0.0002865562621956928	0.5612176632765807	-0.19868759351172247	-0.06001527841957372	7	8	-0.1727990566947744	-0.165615897429341	3.063089560195815e-05	0.6753985220076796	-0.25112851963585575	-0.09222117217769281	8	8	0.12167757763970914	0.14148789010569832	0.0002865562621956928	5	True	0.0026551430434012344
krt_low	KRT5_6_14_MKI67	pearson	CD8_z	-0.12326718367807558	-0.12385467502294814	1.6795366665997868e-05	0.32240701128104987	-0.17839218468420243	-0.06737081876927051	7	8	-0.12826426682619052	-0.10617097627508901	0.00028554364774149166	0.5490626968678951	-0.19607717918516873	-0.05923035671191331	7	8	-0.17040391886729606	-0.16317532192064207	3.7608402272319876e-05	0.6734902292613181	-0.24859235266674704	-0.09000911890990822	8	8	0.12326718367807558	0.14064512312385405	0.00028554364774149166	5	True	0.002654716089737828
krt_low	KRT5_6_14_MKI67	pearson	CD8_rank	-0.10759414118126266	-0.10762383263564944	8.81096814727518e-06	0.0886288653219936	-0.15439972748233954	-0.06030669686322286	8	8	-0.11999683654843661	-0.09601307508435449	0.0010639142048003492	0.5799766570556901	-0.1904286943007626	-0.048335984478753306	7	8	-0.15760771061695072	-0.15113368730691704	4.18186424236673e-05	0.6212538955677769	-0.2307302344695444	-0.08271498624256345	8	8	0.10759414118126266	0.12839956278221668	0.0010639142048003492	5	True	0.005693622124222185
krt_low	KRT5_6_14_MKI67	pearson	CD8_pc1	-0.1232671836780756	-0.12385467502294815	1.679536666599805e-05	0.3224070112810509	-0.17839218468420248	-0.06737081876927048	7	8	-0.1282642668261904	-0.10617097627508895	0.0002855436477414937	0.5490626968678947	-0.1960771791851686	-0.05923035671191323	7	8	-0.1704039188672961	-0.16317532192064213	3.7608402272319876e-05	0.6734902292613183	-0.24859235266674715	-0.09000911890990823	8	8	0.1232671836780756	0.14064512312385405	0.0002855436477414937	5	True	0.002654716089737828
krt_low	KRT5_6_14_MKI67	pearson	CD3CD8_mean	-0.10521970146773031	-0.10521970146773031	3.989439952088032e-06	0.0	-0.1493667374116093	-0.060654002795398884	7	8	-0.1366695055798062	-0.12041465771388177	1.3860731038685139e-05	0.4335737362571916	-0.19694548867030848	-0.07536424524301376	8	8	-0.18365229948342127	-0.17830794522435367	3.037445324949557e-05	0.7136395485824837	-0.26646656655796713	-0.09814631975399088	8	8	0.10521970146773031	0.1418471688436526	3.037445324949557e-05	5	True	0.0015794593302169506
krt_low	KRT5_6_14_MKI67	pearson	CD3CD8_z	-0.10782263828188969	-0.10782263828188969	2.2796831992525968e-06	0.0	-0.1519397927042236	-0.0632767042972121	8	8	-0.13787800639425518	-0.12142713463973785	1.2566157261515526e-05	0.4379172086692875	-0.19836723559408506	-0.0763424567830904	8	8	-0.18514111556262414	-0.1794739441432311	3.0135643373896265e-05	0.7181618641509815	-0.2685347399790653	-0.09899288434091494	8	8	0.10782263828188969	0.14361392007958967	3.0135643373896265e-05	5	True	0.0015794593302169506
krt_low	KRT5_6_14_MKI67	pearson	CD3CD8_rank	-0.0928068273130177	-0.0928068273130177	4.8136121694855413e-05	0.0	-0.13708813243382134	-0.04815533349510021	8	8	-0.1322725507182116	-0.11096276996438138	0.0001398054150509208	0.5332261875792285	-0.19883992036708553	-0.06449027428851621	7	8	-0.1686019807072139	-0.161965345287195	9.955046735158535e-05	0.7029194912855611	-0.25051177442485745	-0.08429548557961289	8	8	0.0928068273130177	0.13122711957948108	0.0001398054150509208	5	True	0.0020766932650384986
krt_low	KRT5_6_14_MKI67	pearson	CD3CD8_pc1	-0.107213119376117	-0.107213119376117	2.601919690959674e-06	0.0	-0.1513373246431271	-0.06266250200120045	8	8	-0.13843847671316586	-0.12185897571760668	1.1850390378182385e-05	0.4392011227514455	-0.19898690309230685	-0.07683715836296018	8	8	-0.18541524755199187	-0.17975884698172195	2.952437324694894e-05	0.7183892179455876	-0.2688305345055148	-0.0992393830455505	8	8	0.107213119376117	0.1436889478804249	2.952437324694894e-05	5	True	0.0015794593302169506
krt_low	KRT5_6_14_MKI67	pearson	DanaherT_mean	-0.0965402204869605	-0.0965402204869605	2.34725861499385e-05	0.0	-0.14078257321855683	-0.051913061300241516	6	8	-0.1310848112707803	-0.12557889553344376	2.4859360955853945e-07	0.16185955798398738	-0.17995355039057578	-0.0815706100902948	8	8	-0.19485535401691148	-0.1910298047031548	9.495958996838708e-06	0.7140560376987025	-0.2772848393951682	-0.10957834292575774	8	8	0.0965402204869605	0.14082679525821742	2.34725861499385e-05	5	False	0.0015794593302169506
krt_low	KRT5_6_14_MKI67	pearson	DanaherT_z	-0.09718556042180172	-0.09718556042180172	2.067676162338537e-05	0.0	-0.14142105511908215	-0.05256273575145658	6	8	-0.13022103278367408	-0.12646510430277672	1.1064693165308563e-07	0.11079105488550153	-0.17742256119732092	-0.08242175902268724	8	8	-0.19789739754684602	-0.19406174722456995	6.991850247395387e-06	0.714752445114545	-0.2802996981278136	-0.11259977548272974	8	8	0.09718556042180172	0.1417679969174406	2.067676162338537e-05	5	False	0.0015794593302169506
krt_low	KRT5_6_14_MKI67	pearson	DanaherT_rank	-0.07930241142806752	-0.07930241142806752	0.000519759529706338	0.0	-0.1237143196119708	-0.03457344096918904	7	8	-0.1233785530527905	-0.1115542377756323	2.3759252131045802e-05	0.3460627577854968	-0.17955326865829777	-0.06640184611300097	8	8	-0.1717256116069624	-0.16731615995061747	0.00012675456011697347	0.7227513567410522	-0.2562964313705889	-0.08454562252600824	8	8	0.07930241142806752	0.12480219202927346	0.000519759529706338	5	True	0.003651497816813493
krt_low	KRT5_6_14_MKI67	pearson	DanaherT_pc1	-0.09731801626193226	-0.09731801626193226	2.01435123408329e-05	0.0	-0.1415520987977634	-0.052696085922092344	6	8	-0.1310681981403985	-0.12693183420190965	1.1526695272843781e-07	0.12243178414019273	-0.178631612757151	-0.08289363944071945	8	8	-0.19824381272059627	-0.19436362003515542	6.849562312218829e-06	0.7152294525231102	-0.28069827397514663	-0.1128846159128906	8	8	0.09731801626193226	0.14221000904097567	2.01435123408329e-05	5	False	0.0015794593302169506
krt_low	KRT5_6_14_MKI67	pearson	SigH_mean	-0.09996405734476384	-0.09996405734476384	1.186901763724527e-05	0.0	-0.14416960466255344	-0.05536032632190037	8	8	-0.14505420300623645	-0.13892147753234896	2.168300643978006e-08	0.19142319039445166	-0.19471318802608806	-0.09465351506574851	8	8	-0.20601038233222876	-0.2032835772688885	4.457323414887594e-06	0.7263500193442937	-0.2897278164717117	-0.11916457915586502	8	8	0.09996405734476384	0.1503428808944097	1.186901763724527e-05	5	True	0.0015001665669693055
krt_low	KRT5_6_14_MKI67	pearson	SigH_z	-0.1008088555463202	-0.1008088555463202	9.996584473948098e-06	0.0	-0.14500516220554385	-0.0562110687819461	7	8	-0.1473544336648049	-0.142530704956449	5.207571358868118e-09	0.15387630573482627	-0.1956909815409322	-0.09830363825103511	8	8	-0.21172803811262994	-0.20913515283683065	2.8340743618624805e-06	0.7307670545774901	-0.2958492007974563	-0.12434818028782262	8	8	0.1008088555463202	0.15329710910791836	9.996584473948098e-06	5	True	0.0015001665669693055
krt_low	KRT5_6_14_MKI67	pearson	SigH_rank	-0.08458668101992506	-0.08458668101992506	0.00021333278530920666	0.0	-0.12894940642671562	-0.039886060228315416	8	8	-0.14074700631766676	-0.12814510862617606	3.894857160568101e-06	0.3992320488406433	-0.19913967337766939	-0.08135842947047937	8	8	-0.18703841502931237	-0.1839947240869109	5.000420393831821e-05	0.7395747973134158	-0.2735840405186407	-0.09748853919160128	8	8	0.08458668101992506	0.13745736745563472	0.00021333278530920666	5	True	0.0023644852497852575
krt_low	KRT5_6_14_MKI67	pearson	SigH_pc1	-0.10104061105840272	-0.10104061105840272	9.53439418553352e-06	0.0	-0.14523437168755077	-0.05644446631716271	7	8	-0.14731501889619864	-0.1421939070746389	6.4899914517434654e-09	0.16253924447468415	-0.1959427666556334	-0.09796453241613243	8	8	-0.21193513380983087	-0.2091729820841906	2.731009028020894e-06	0.7304323651677171	-0.2959969233414061	-0.12461571951772034	8	8	0.10104061105840272	0.15343025458814408	9.53439418553352e-06	5	True	0.0015001665669693055
krt_low	KRT5_6_14_MKI67	pearson	Tsig_mean	-0.08781753259860554	-0.08781753259860554	0.00012063779112326694	0.0	-0.13214896955271216	-0.043135490508706374	6	8	-0.12677179175039036	-0.1170380838300458	3.915727119661231e-06	0.2686159724541996	-0.17960894502917144	-0.07320531294953575	8	8	-0.17622671745830767	-0.1731880384476211	6.742338442115205e-05	0.7155495038656434	-0.2595914323145951	-0.09025500363863964	7	8	0.08781753259860554	0.13027201393576784	0.00012063779112326694	5	False	0.0020501938588206817
