score	adjust	covariate	keratin_scale	k	fail_reason	n_GSE123902	rho_GSE123902	p_GSE123902	n_GSE131907	rho_GSE131907	p_GSE131907	n_GSE205335	rho_GSE205335	p_GSE205335	n_GSE189357	rho_GSE189357	p_GSE189357	n_total	pooled_rho	pooled_p	I2	ci_lo	ci_hi	cliff	cliff_p	r_rb	n_q1	n_q4	median_q1	median_q4	consistent	histology	min_mal	panel_id	abs_rho	abs_cliff	joint
pct_gt_cohort_median	semipartial	KRT5	raw	1		8	-0.5221961779951163	0.1843172238926634	21	-0.4200597237882802	0.05797790030334445	14	-0.022373234079554164	0.9394854534023936	9	-0.47006030271517246	0.20166401056169678	52	-0.33893319598095345	0.03423264256996882	0.0	-0.5912290102125596	-0.026214103082025878	-0.4564102564102564	0.04267518404909314	-0.45641025641025645	15.0	13.0	0.4334841628959276	0.170195101701951	True	adc	20	pct_gt_cohort_median|semipartial|KRT5_raw|adc|min20	0.33893319598095345	0.4564102564102564	0.7953434523912098
mean_log1p_raw	partial	KRT_JOINT	raw	3		13	-0.07421115619982176	0.8095999738173066	21	-0.45598434239065355	0.0377535935697981	22	-0.24608459220472276	0.26961517835948856	9	-0.6862036437640586	0.04124032341250956	65	-0.3384497480566348	0.024065547251937852	0.0	-0.577325142353302	-0.046207184518395866	-0.27631578947368424	0.16937888057339012	-0.2763157894736842	19.0	16.0	0.4086294416243655	0.26788182290198503	True	all	20	mean_log1p_raw|partial|KRT_JOINT_raw|all|min20	0.3384497480566348	0.27631578947368424	0.614765537530319
pct_gt_cohort_median	partial	KRT_SIMPLE	raw	1		12	-0.2496751224612254	0.43385384397051	21	-0.3507675775549081	0.11899529902518978	21	-0.24029137660226996	0.294086894492852	9	-0.6775639980524758	0.044925859739250375	63	-0.3383995753963636	0.015729266891094253	0.0	-0.5636586570524597	-0.06629127687191805	-0.4	0.053076673224012334	-0.4	18.0	15.0	0.38462826679689377	0.170195101701951	True	all	50	pct_gt_cohort_median|partial|KRT_SIMPLE_raw|all|min50	0.3383995753963636	0.4	0.7383995753963637
mean_log1p_raw	partial	KRT18	cp10k	1		12	-0.48525483463621566	0.10979180720904651	21	-0.34478587183662135	0.12585909771513595	21	-0.1557566730415899	0.5001881521321341	9	-0.6089237468972734	0.08178999009113574	63	-0.33837519817950945	0.015737419387303754	0.0	-0.5636398736801835	-0.06626386828948384	-0.562962962962963	0.006339039560481336	-0.5629629629629629	18.0	15.0	0.4015878262704655	0.170195101701951	True	all	50	mean_log1p_raw|partial|KRT18_cp10k|all|min50	0.33837519817950945	0.562962962962963	0.9013381611424724
pct_ge3	semipartial	KRT18	raw	1		13	-0.4084084851239916	0.16590444134464974	21	-0.392189178173063	0.07867572639912279	14	-0.051486713425733445	0.8612376854264796	9	-0.5337605126836246	0.13885024792933354	57	-0.3383230617840606	0.024122967647013615	0.0	-0.5772297514122785	-0.04606442067374726	-0.42016806722689076	0.0494300544117492	-0.4201680672268907	17.0	14.0	0.4086294416243655	0.21180585840894178	True	adc	20	pct_ge3|semipartial|KRT18_raw|adc|min20	0.3383230617840606	0.42016806722689076	0.7584911290109513
pct_ge2	partial	KRT18	raw	1		12	-0.42349177370166813	0.17011786853606173	21	-0.3996137092784767	0.07269172362424005	16	-0.06435761626637443	0.8128175275078793	9	-0.5661385170722982	0.11204202428119811	58	-0.33832089913339586	0.022460686366708844	0.0	-0.5747784281399873	-0.049719578832601724	-0.29464285714285715	0.1766817023157824	-0.2946428571428571	16.0	14.0	0.3940708315449062	0.2673088214605807	True	nsclc	50	pct_ge2|partial|KRT18_raw|nsclc|min50	0.33832089913339586	0.29464285714285715	0.632963756276253
pct_ge2	partial	KRT_JOINT	raw	3		11	-0.14126857555681308	0.6786411896919318	19	-0.4065418767609757	0.08411607188697552	16	-0.0743990296490698	0.7842115673057789	9	-0.8410613029833832	0.004495235058954233	55	-0.33805808725058945	0.06899856714210666	10.616091258566552	-0.6237948723268865	0.027389629340054174	-0.2761904761904762	0.21355772865776912	-0.2761904761904762	15.0	14.0	0.3889374090247453	0.2087247061460304	True	nsclc	100	pct_ge2|partial|KRT_JOINT_raw|nsclc|min100	0.33805808725058945	0.2761904761904762	0.6142485634410657
p90_log1p_cp10k	semipartial	KRT5	raw	1		8	-0.3565835101165096	0.38591930266226054	21	-0.4609280603484864	0.03546974886133545	14	-0.1781949505687573	0.5421984149470548	9	-0.17735915622565762	0.6480246304291143	52	-0.33794214712557324	0.034806262513728016	0.0	-0.5905005157398139	-0.025095592166540115	-0.4461538461538462	0.047612608427450895	-0.4461538461538461	15.0	13.0	0.4675600798917596	0.1690490988191423	True	adc	20	p90_log1p_cp10k|semipartial|KRT5_raw|adc|min20	0.33794214712557324	0.4461538461538462	0.7840959932794194
pct_ge2	semipartial	KRT_JOINT	raw	3		12	-0.024426713769208023	0.9399351811496885	21	-0.4164410894499985	0.06040069703484374	21	-0.3615685263034569	0.1072909642525227	9	-0.3903958368488835	0.298902096133586	63	-0.3378393417323195	0.028087452375304498	0.0	-0.5820137525392112	-0.037782298692857784	-0.43703703703703706	0.034423814325388775	-0.437037037037037	18.0	15.0	0.3829340895551552	0.1690490988191423	True	all	50	pct_ge2|semipartial|KRT_JOINT_raw|all|min50	0.3378393417323195	0.43703703703703706	0.7748763787693566
mean_log1p_raw	none	none	none	0		12	-0.5874125874125874	0.04460929646336318	21	-0.39610389610389607	0.07547637795047248	21	-0.06623376623376624	0.7754535475659063	6	-0.6	0.208	60	-0.33783620368327577	0.014838851106126242	0.0	-0.5611769884227522	-0.06863820418590118	-0.44313725490196076	0.034454351419742055	-0.44313725490196076	17.0	15.0	0.4073597529593412	0.170195101701951	True	drop_ais	50	mean_log1p_raw|none|none|drop_ais|min50	0.33783620368327577	0.44313725490196076	0.7809734585852366
mean_log1p_raw	partial	KRT_SIMPLE	raw	1		13	-0.2702191531643304	0.37191297412737323	21	-0.3944357998035827	0.0768275062420583	22	-0.24633590415900078	0.2691107311721654	9	-0.5526833588699896	0.12276742097803407	65	-0.3376771648863982	0.01388290865338751	0.0	-0.5590625035461717	-0.07134698070455948	-0.3355263157894737	0.09448053396497642	-0.3355263157894737	19.0	16.0	0.3958158995815899	0.2087247061460304	True	all	20	mean_log1p_raw|partial|KRT_SIMPLE_raw|all|min20	0.3376771648863982	0.3355263157894737	0.6732034806758719
pct_gt_cohort_median	semipartial	KRT_SIMPLE	raw	1		13	-0.2075263485153536	0.4963025393116553	21	-0.34723531309787925	0.12301504638004038	22	-0.2842533576763733	0.1998131953983484	9	-0.6530286059226323	0.056522661228286676	65	-0.33761601713795275	0.013901609415161493	0.0	-0.5590150567794467	-0.07127831576052127	-0.3618421052631579	0.07112550144524823	-0.36184210526315785	19.0	16.0	0.3889374090247453	0.2087247061460304	True	all	20	pct_gt_cohort_median|semipartial|KRT_SIMPLE_raw|all|min20	0.33761601713795275	0.3618421052631579	0.6994581224011107
pct_ge2	partial	KRT_SIMPLE	raw	1		12	-0.2496751224612254	0.43385384397051	21	-0.42007928720759513	0.05796500661979917	16	-0.08169146751596593	0.7635959289802795	9	-0.6775639980524758	0.044925859739250375	58	-0.33760815314648107	0.022770056283003864	0.0	-0.5742393589501604	-0.04891688243715416	-0.2857142857142857	0.19037440994809907	-0.2857142857142857	16.0	14.0	0.38462826679689377	0.20815170470462604	True	nsclc	50	pct_ge2|partial|KRT_SIMPLE_raw|nsclc|min50	0.33760815314648107	0.2857142857142857	0.6233224388607668
mean_log1p_cp10k	semipartial	KRT7	cp10k	1		13	-0.043994686752208974	0.8865199247443484	21	-0.601699987925374	0.0039062873437208144	14	-0.029216314940247567	0.9210229243130537	9	-0.4978501158528918	0.17261183333896998	57	-0.33723613377351425	0.06030602385343689	26.429039052192948	-0.6151463445236379	0.015216267020676764	-0.06722689075630252	0.7659271287306254	-0.0672268907563025	17.0	14.0	0.4223951578037181	0.46745818509448783	True	adc	20	mean_log1p_cp10k|semipartial|KRT7_cp10k|adc|min20	0.33723613377351425	0.06722689075630252	0.40446302452981675
pct_gt_cohort_median	partial	KRT7	cp10k	1		13	-0.10082363586699185	0.7431142250893112	21	-0.3381287471552584	0.13382570876071515	22	-0.33120844392332816	0.13214512193557337	9	-0.6753416591885754	0.04590684844387303	65	-0.33713481703890047	0.014049521509844396	0.0	-0.5586416254761823	-0.07073804743173835	-0.3157894736842105	0.11574610344611347	-0.3157894736842105	19.0	16.0	0.3958158995815899	0.2087247061460304	True	all	20	pct_gt_cohort_median|partial|KRT7_cp10k|all|min20	0.33713481703890047	0.3157894736842105	0.652924290723111
pct_ge2	partial	KRT_JOINT	raw	3		12	-0.07093363824553205	0.8266025645830786	21	-0.43064214940200307	0.051316800865492805	16	-0.0743990296490698	0.7842115673057789	9	-0.8410613029833832	0.004495235058954233	58	-0.3369869932847054	0.0749848613835896	19.019554355978215	-0.627160254274952	0.035327505532192056	-0.2857142857142857	0.19037440994809907	-0.2857142857142857	16.0	14.0	0.367437347659605	0.2087247061460304	True	nsclc	50	pct_ge2|partial|KRT_JOINT_raw|nsclc|min50	0.3369869932847054	0.2857142857142857	0.6227012789989911
pct_ge3	partial	KRT_SIMPLE	raw	1		11	-0.2793378544270556	0.40547895561887276	19	-0.44660777688561115	0.05525273265159949	16	-0.027014360768179146	0.9208927245298287	9	-0.6775639980524758	0.044925859739250375	55	-0.3366666474960259	0.028684217231322733	0.0	-0.5811381034451854	-0.036460928267972724	-0.4666666666666667	0.034284167396226625	-0.4666666666666667	15.0	14.0	0.3958158995815899	0.2087247061460304	True	nsclc	100	pct_ge3|partial|KRT_SIMPLE_raw|nsclc|min100	0.3366666474960259	0.4666666666666667	0.8033333141626926
pct_gt_cohort_q75	partial	KRT5	raw	1		8	-0.5315126805303456	0.17520053805327862	21	-0.24699293707099276	0.28041358569735214	14	-0.3160797895228394	0.2709265912902499	9	-0.4897535827957785	0.18081275770322652	52	-0.33657446832002236	0.03561061124205578	0.0	-0.5894944939166671	-0.023553296954692427	-0.4666666666666667	0.0381778192667244	-0.4666666666666667	15.0	13.0	0.5278015397775877	0.2472543105901098	True	adc	20	pct_gt_cohort_q75|partial|KRT5_raw|adc|min20	0.33657446832002236	0.4666666666666667	0.803241134986689
pct_gt_cohort_median	semipartial	KRT_SIMPLE	raw	1		11	-0.23300743608664548	0.4904996540347465	19	-0.36785752948045103	0.12125830024054207	21	-0.23348264120928763	0.30839164705391536	9	-0.6530286059226323	0.056522661228286676	60	-0.33632127787006383	0.020274354425666944	0.0	-0.5685786198110997	-0.05440392335264471	-0.396078431372549	0.05900752319680944	-0.39607843137254906	17.0	15.0	0.3958158995815899	0.170195101701951	True	all	100	pct_gt_cohort_median|semipartial|KRT_SIMPLE_raw|all|min100	0.33632127787006383	0.396078431372549	0.7323997092426129
pct_ge3	partial	KRT8	cp10k	1		11	-0.12255816248845358	0.719603193300236	19	-0.43133762894938077	0.06519679134876467	21	-0.2684505103951289	0.23934762165243867	9	-0.5254575793832301	0.14627807238224125	60	-0.3360299713269887	0.020392164837364366	0.0	-0.5683563284684335	-0.05407646662050704	-0.5215686274509804	0.012690406022878976	-0.5215686274509803	17.0	15.0	0.3923257635082224	0.1101964182553437	True	all	100	pct_ge3|partial|KRT8_cp10k|all|min100	0.3360299713269887	0.5215686274509804	0.8575985987779691
pct_ge3	semipartial	KRT5	raw	1		7	-0.06185895741317414	0.895185778532233	21	-0.45584795585010207	0.037818188036404306	21	-0.20757732892801292	0.3665885886766173	9	-0.47006030271517246	0.20166401056169678	58	-0.33600346577175816	0.023479523484254545	0.0	-0.5730249387239476	-0.04711104319944678	-0.42857142857142855	0.04501036653860838	-0.4285714285714286	17.0	14.0	0.3958158995815899	0.14702454940957116	True	all	50	pct_ge3|semipartial|KRT5_raw|all|min50	0.33600346577175816	0.42857142857142855	0.7645748943431867
pct_ge3	semipartial	KRT18	raw	1		12	-0.36603112361424706	0.24193663396617718	21	-0.392189178173063	0.07867572639912279	13	-0.059391057417704014	0.8471711993756882	9	-0.5337605126836246	0.13885024792933354	55	-0.33585907197007386	0.029101184009939177	0.0	-0.5805347586417836	-0.03555157687804587	-0.47115384615384615	0.03343124376031458	-0.47115384615384615	16.0	13.0	0.48064285133675766	0.1690490988191423	True	adc	50	pct_ge3|semipartial|KRT18_raw|adc|min50	0.33585907197007386	0.47115384615384615	0.8070129181239201
pct_ge3	semipartial	KRT5	cp10k	1		7	-0.03456333593766483	0.9413585004415782	21	-0.454887344673252	0.03827559319295566	21	-0.21836252889729027	0.3416383854865845	9	-0.4495811569000849	0.2247010214685502	58	-0.33514806147778475	0.02386513519965457	0.0	-0.572377146968183	-0.046149182682568075	-0.42857142857142855	0.04501036653860838	-0.4285714285714286	17.0	14.0	0.3958158995815899	0.14702454940957116	True	all	50	pct_ge3|semipartial|KRT5_cp10k|all|min50	0.33514806147778475	0.42857142857142855	0.7637194900492132
pct_ge2	partial	KRT_SIMPLE	cp10k	1		12	-0.3832840302175949	0.21875139759601298	21	-0.4064071599346902	0.06752205367547177	16	-0.02377014165780872	0.930369980895705	9	-0.6382876699120444	0.06432094376042632	58	-0.3347913086391402	0.02402749898586103	0.0	-0.5721068929831546	-0.04574818976177097	-0.30357142857142855	0.16373672456800648	-0.3035714285714286	16.0	14.0	0.3940708315449062	0.20815170470462604	True	nsclc	50	pct_ge2|partial|KRT_SIMPLE_cp10k|nsclc|min50	0.3347913086391402	0.30357142857142855	0.6383627372105687
pct_ge3	semipartial	KRT_SIMPLE	raw	1		13	-0.2225335457780301	0.46493112906009404	21	-0.41753448912578767	0.05966065406138117	14	-0.07685483998351426	0.7939852118352403	9	-0.6530286059226323	0.056522661228286676	57	-0.33463725808309397	0.025843781157052464	0.0	-0.5744515950233555	-0.04191607684080528	-0.40336134453781514	0.05936574445070884	-0.40336134453781514	17.0	14.0	0.3958158995815899	0.25090846429442554	True	adc	20	pct_ge3|semipartial|KRT_SIMPLE_raw|adc|min20	0.33463725808309397	0.40336134453781514	0.7379986026209091
mean_log1p_raw	partial	KRT8	raw	1		13	-0.07331494459958304	0.8118621554956496	21	-0.40546842573026254	0.06821937287327197	22	-0.22541397625866774	0.31315327299427	9	-0.7526178090063815	0.0192745056553074	65	-0.33400411262910096	0.015853990168238092	1.2225855645732615	-0.5577342640021118	-0.06502655906745546	-0.3684210526315789	0.06609355542809922	-0.368421052631579	19.0	16.0	0.3923257635082224	0.2087247061460304	True	all	20	mean_log1p_raw|partial|KRT8_raw|all|min20	0.33400411262910096	0.3684210526315789	0.7024251652606799
pct_ge2	partial	KRT18	raw	1		13	-0.4527389469491199	0.12030291421776651	21	-0.3996137092784767	0.07269172362424005	17	-0.03675037004345939	0.8886360551841921	9	-0.5661385170722982	0.11204202428119811	60	-0.33384465528786034	0.021294289895264416	0.0	-0.5666876666568625	-0.051621892374045734	-0.30158730158730157	0.15429970067620744	-0.3015873015873016	18.0	14.0	0.41465003123875877	0.37190013544073186	True	nsclc	20	pct_ge2|partial|KRT18_raw|nsclc|min20	0.33384465528786034	0.30158730158730157	0.6354319568751619
pct_ge3	semipartial	KRT8	cp10k	1		13	-0.08686239336493971	0.7778187862713832	21	-0.41649650924947956	0.06036302020537137	22	-0.31014157369139733	0.16011077027320664	9	-0.5242885955561646	0.14734208543090807	65	-0.3337690684245527	0.015121871205440653	0.0	-0.5560271512297813	-0.06696351162700048	-0.3618421052631579	0.07112550144524823	-0.36184210526315785	19.0	16.0	0.3923257635082224	0.14702454940957116	True	all	20	pct_ge3|semipartial|KRT8_cp10k|all|min20	0.3337690684245527	0.3618421052631579	0.6956111736877106
mean_log1p_raw	partial	KRT_SIMPLE	cp10k	1		13	-0.3714900125329642	0.21137519107400057	21	-0.3514335319308832	0.11824815749242919	14	-0.09148285341803374	0.7557728808029891	9	-0.6063019971084491	0.08347795205397106	57	-0.33278748010045783	0.026744796363643936	0.0	-0.5730552486337902	-0.039837962475103544	-0.29411764705882354	0.17085858498744178	-0.2941176470588235	17.0	14.0	0.4334841628959276	0.30641142734606447	True	adc	20	mean_log1p_raw|partial|KRT_SIMPLE_cp10k|adc|min20	0.33278748010045783	0.29411764705882354	0.6269051271592814
pct_gt_cohort_median	semipartial	KRT19	cp10k	1		12	-0.5718154052061112	0.052074669994436336	21	-0.30181624410709773	0.1836290496248833	21	-0.13230885240035886	0.5675171866056455	9	-0.6016572731853205	0.08652082032379471	63	-0.33238305228071746	0.017852546224170207	0.0	-0.5590156690810545	-0.05953901798578161	-0.48148148148148145	0.019700563768777556	-0.4814814814814815	18.0	15.0	0.4015878262704655	0.1690490988191423	True	all	50	pct_gt_cohort_median|semipartial|KRT19_cp10k|all|min50	0.33238305228071746	0.48148148148148145	0.8138645337621989
p90_log1p_cp10k	semipartial	KRT5	cp10k	1		7	-0.29536374926961134	0.5201577549952114	19	-0.49619224536584733	0.030712387825078534	13	-0.08206649376191932	0.7898318404798337	9	-0.24228851786566596	0.5299266278132613	48	-0.3323011280229286	0.05070714108757783	0.0	-0.5991980862008451	0.0010695142773268602	-0.2619047619047619	0.2687954862687779	-0.26190476190476186	14.0	12.0	0.3923766543031676	0.16962210026054664	True	adc	100	p90_log1p_cp10k|semipartial|KRT5_cp10k|adc|min100	0.3323011280229286	0.2619047619047619	0.5942058899276905
pct_ge2	semipartial	KRT8	cp10k	1		12	-0.04744104676970944	0.8836001900510949	21	-0.4181814791381766	0.059226016481675706	21	-0.3057388863181207	0.17771650512406315	9	-0.5242885955561646	0.14734208543090807	63	-0.332284122451155	0.01788937761103104	0.0	-0.5589392053662581	-0.05942819869503833	-0.362962962962963	0.0795125836719213	-0.36296296296296293	18.0	15.0	0.37513484437093364	0.125	True	all	50	pct_ge2|semipartial|KRT8_cp10k|all|min50	0.332284122451155	0.362962962962963	0.695247085414118
pct_ge2	semipartial	KRT19	raw	1		12	-0.46885764655149803	0.1241571738078301	21	-0.4451207447186814	0.04317502650369696	16	-0.01984186941381741	0.9418571833614122	9	-0.38975597778895205	0.299764876328608	58	-0.3321608578294165	0.02525309176535862	0.0	-0.5701126333460169	-0.042794415579212465	-0.5178571428571429	0.01683431251446775	-0.5178571428571428	16.0	14.0	0.4210568022601465	0.16962210026054664	True	nsclc	50	pct_ge2|semipartial|KRT19_raw|nsclc|min50	0.3321608578294165	0.5178571428571429	0.8500180006865594
pct_ge2	semipartial	KRT_SIMPLE	raw	1		11	-0.23300743608664548	0.4904996540347465	19	-0.4317016542463798	0.06494516334458295	16	-0.08061553836504792	0.7666285682630404	9	-0.6530286059226323	0.056522661228286676	55	-0.33213140894219273	0.03109062244823516	0.0	-0.5777463110530133	-0.03136056528110159	-0.3238095238095238	0.1437248058279078	-0.32380952380952377	15.0	14.0	0.3923257635082224	0.2087247061460304	True	nsclc	100	pct_ge2|semipartial|KRT_SIMPLE_raw|nsclc|min100	0.33213140894219273	0.3238095238095238	0.6559409327517165
pct_ge2	semipartial	KRT5	raw	1		8	-0.5221961779951163	0.1843172238926634	21	-0.45797834142960314	0.03681900832401316	17	-0.013297504021650388	0.9596023088906408	9	-0.47006030271517246	0.20166401056169678	55	-0.33186051306412273	0.031239419042176902	0.0	-0.5775434459176453	-0.031056408708348422	-0.4519230769230769	0.04143407208113038	-0.45192307692307687	16.0	13.0	0.41465003123875877	0.1690490988191423	True	nsclc	20	pct_ge2|semipartial|KRT5_raw|nsclc|min20	0.33186051306412273	0.4519230769230769	0.7837835899871997
pct_ge2	semipartial	KRT5	cp10k	1		8	-0.5116346756718833	0.1949511358958369	21	-0.4566100168175046	0.037458369002965994	17	-0.029162813841263718	0.9115327908709329	9	-0.4495811569000849	0.2247010214685502	55	-0.33161907523931333	0.03137252413720551	0.0	-0.5773626153862491	-0.03078537400287731	-0.5288461538461539	0.016849147977088683	-0.5288461538461539	16.0	13.0	0.41465003123875877	0.1344984802431611	True	nsclc	20	pct_ge2|semipartial|KRT5_cp10k|nsclc|min20	0.33161907523931333	0.5288461538461539	0.8604652290854672
mean_log1p_raw	semipartial	KRT18	raw	1		13	-0.3743272857337009	0.20763359477681723	21	-0.35517070309055737	0.11411795471137179	14	-0.1862626846509778	0.5237523927173721	9	-0.4429403980178329	0.23246575014997073	57	-0.33134736511541973	0.02746403055749641	0.0	-0.5719671788437369	-0.03822183249164452	-0.3697478991596639	0.08422189624865307	-0.3697478991596639	17.0	14.0	0.4086294416243655	0.21237885985034616	True	adc	20	mean_log1p_raw|semipartial|KRT18_raw|adc|min20	0.33134736511541973	0.3697478991596639	0.7010952642750836
mean_log1p_raw	none	none	none	0		11	-0.5818181818181819	0.06041989621564838	19	-0.38947368421052625	0.09929910161688718	21	-0.06623376623376624	0.7754535475659063	9	-0.5166666666666667	0.15439012098622507	60	-0.3312880911529722	0.01706968200120855	0.0	-0.556104665978477	-0.06129588005671062	-0.45098039215686275	0.03135984426245813	-0.4509803921568627	17.0	15.0	0.4073597529593412	0.170195101701951	True	all	100	mean_log1p_raw|none|none|all|min100	0.3312880911529722	0.45098039215686275	0.782268483309835
pct_ge3	semipartial	KRT7	cp10k	1		12	-0.05933763198768198	0.8546571630604218	21	-0.40516961262328866	0.06844247621115244	21	-0.24527423347777724	0.28388181270538587	9	-0.6749663651005833	0.04607385460081157	63	-0.3304687154597791	0.018576669759081	0.0	-0.5575353770165702	-0.05739580812179301	-0.23703703703703705	0.2547511629904379	-0.23703703703703705	18.0	15.0	0.3940708315449062	0.2472543105901098	True	all	50	pct_ge3|semipartial|KRT7_cp10k|all|min50	0.3304687154597791	0.23703703703703705	0.5675057524968161
pct_gt_cohort_median	semipartial	KRT18	cp10k	1		12	-0.4289470645450867	0.1640971405533816	21	-0.2963293868304081	0.19212159659596784	21	-0.23556732127354912	0.30396772961590546	9	-0.5640774738142328	0.11364686439716358	63	-0.33046473849077845	0.01857819937436398	0.0	-0.5575323002568823	-0.057391358295213774	-0.5111111111111111	0.013263201735826236	-0.5111111111111111	18.0	15.0	0.3940708315449062	0.1690490988191423	True	all	50	pct_gt_cohort_median|semipartial|KRT18_cp10k|all|min50	0.33046473849077845	0.5111111111111111	0.8415758496018895
pct_ge2	semipartial	KRT7	cp10k	1		12	-0.02774091118458118	0.9318013518103038	21	-0.40778008696653684	0.06651191404799965	21	-0.2559796129656861	0.2627115052676592	9	-0.6749663651005833	0.04607385460081157	63	-0.3303564745586536	0.018619880290806967	0.0	-0.5574485400785815	-0.05727022605928693	-0.32592592592592595	0.11577768575893191	-0.32592592592592595	18.0	15.0	0.3940708315449062	0.1690490988191423	True	all	50	pct_ge2|semipartial|KRT7_cp10k|all|min50	0.3303564745586536	0.32592592592592595	0.6562824004845795
pct_ge3	partial	KRT_SIMPLE	raw	1		13	-0.2979069561355642	0.3228684264909163	21	-0.4217818746303461	0.05685123382657273	17	-0.042868709981796815	0.870232555484478	9	-0.6775639980524758	0.044925859739250375	60	-0.3301770568976183	0.022882937113625965	0.0	-0.5638828655130325	-0.04751004938979179	-0.47619047619047616	0.02380771805731315	-0.47619047619047616	18.0	14.0	0.3940708315449062	0.2087247061460304	True	nsclc	20	pct_ge3|partial|KRT_SIMPLE_raw|nsclc|min20	0.3301770568976183	0.47619047619047616	0.8063675330880944
pct_ge2	semipartial	KRT19	raw	1		11	-0.48356069619730097	0.13183057785980415	19	-0.4552631578947369	0.050151642245259344	16	-0.01984186941381741	0.9418571833614122	9	-0.38975597778895205	0.299764876328608	55	-0.32973804218300257	0.0324254579053814	0.0	-0.5759529454307315	-0.028675266681414853	-0.47619047619047616	0.030745034758993203	-0.47619047619047616	15.0	14.0	0.4675600798917596	0.16962210026054664	True	nsclc	100	pct_ge2|semipartial|KRT19_raw|nsclc|min100	0.32973804218300257	0.47619047619047616	0.8059285183734788
mean_log1p_raw	semipartial	KRT8	raw	1		13	-0.049169940507908474	0.8732624269973492	21	-0.4040211606667544	0.06930507340752783	22	-0.22483363883376511	0.31443389178392134	9	-0.7499999999999999	0.01994212613199254	65	-0.32954818330491864	0.019420097782929024	3.8443138660294625	-0.5576216649712752	-0.055211467193938484	-0.3684210526315789	0.06609355542809922	-0.368421052631579	19.0	16.0	0.3923257635082224	0.2087247061460304	True	all	20	mean_log1p_raw|semipartial|KRT8_raw|all|min20	0.32954818330491864	0.3684210526315789	0.6979692359364975
pct_ge2	partial	KRT_SIMPLE	cp10k	1		13	-0.35998212843058086	0.22697583784957578	21	-0.4064071599346902	0.06752205367547177	17	-0.04262282101603961	0.8709710190302278	9	-0.6382876699120444	0.06432094376042632	60	-0.32939780049172224	0.023232855520278668	0.0	-0.5632862328035463	-0.04663763633456212	-0.3412698412698413	0.10643169625957863	-0.3412698412698413	18.0	14.0	0.4015878262704655	0.20815170470462604	True	nsclc	20	pct_ge2|partial|KRT_SIMPLE_cp10k|nsclc|min20	0.32939780049172224	0.3412698412698413	0.6706676417615636
mean_log1p_raw	semipartial	KRT_SIMPLE	raw	1		13	-0.20185103117710124	0.5084118620012148	21	-0.3904637919973371	0.08011753510049505	14	-0.21690510252279377	0.4563591806489836	9	-0.5326700420873822	0.13981284274610756	57	-0.3293322678696694	0.028497051050293085	0.0	-0.5704432621574319	-0.035963015387430394	-0.2857142857142857	0.18359867349944814	-0.2857142857142857	17.0	14.0	0.3958158995815899	0.2087247061460304	True	adc	20	mean_log1p_raw|semipartial|KRT_SIMPLE_raw|adc|min20	0.3293322678696694	0.2857142857142857	0.6150465535839551
pct_gt_cohort_median	partial	KRT_SIMPLE	cp10k	1		12	-0.3832840302175949	0.21875139759601298	21	-0.3214857154999179	0.15529504208962716	21	-0.19726516033559213	0.3913913309229496	9	-0.6382876699120444	0.06432094376042632	63	-0.329220542940153	0.019061957424929336	0.0	-0.5565694290185748	-0.05599976162116054	-0.3925925925925926	0.057677443816419115	-0.3925925925925926	18.0	15.0	0.3940708315449062	0.1690490988191423	True	all	50	pct_gt_cohort_median|partial|KRT_SIMPLE_cp10k|all|min50	0.329220542940153	0.3925925925925926	0.7218131355327456
mean_log1p_cp10k	partial	KRT8	cp10k	1		13	-0.03789084126387363	0.9021909806615852	21	-0.6167457974152549	0.0029027704661459164	14	-0.012288836435251922	0.9667421070957463	9	-0.4569079640611037	0.2163011423321897	57	-0.32913719064885555	0.08024892640091359	32.24353690006024	-0.619941111109783	0.04116553293678408	-0.15126050420168066	0.4872755078332215	-0.1512605042016807	17.0	14.0	0.4086294416243655	0.3712496570937921	True	adc	20	mean_log1p_cp10k|partial|KRT8_cp10k|adc|min20	0.32913719064885555	0.15126050420168066	0.4803976948505362
pct_ge3	partial	KRT5	raw	1		7	-0.09352195295828244	0.8419256095422064	19	-0.44670522458847317	0.05519320004707431	21	-0.209009585372618	0.3632165910789946	9	-0.47331979903601773	0.1981244994526392	56	-0.3289951100246928	0.030687095495754668	0.0	-0.5727489045963559	-0.03178705411437429	-0.4375	0.043782028935725754	-0.4375	16.0	14.0	0.41465003123875877	0.14702454940957116	True	all	100	pct_ge3|partial|KRT5_raw|all|min100	0.3289951100246928	0.4375	0.7664951100246928
mean_log1p_raw	semipartial	KRT_SIMPLE	raw	1		11	-0.2107008388349521	0.5340195211569696	19	-0.4170426384325275	0.07566671940863082	13	-0.1294897393669818	0.6733013474338159	9	-0.5326700420873822	0.13981284274610756	52	-0.3289706404399594	0.04036040777079215	0.0	-0.5838870118411619	-0.015005744915275232	-0.26153846153846155	0.2494716685110525	-0.2615384615384615	15.0	13.0	0.4073597529593412	0.2472543105901098	True	adc	100	mean_log1p_raw|semipartial|KRT_SIMPLE_raw|adc|min100	0.3289706404399594	0.26153846153846155	0.590509101978421
