cohort	study_id	sample_id	tacstd2_group	TACSTD2	LGALS1	LGALS2	LGALS3	LGALS4	LGALS7	LGALS7B	LGALS8	LGALS9	LGALS9B	LGALS9C	LGALS12	LGALS13	LGALS14	LGALS16
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-7140-01	high	13116.7	4483.24	4.4952	1948.3	0	94.3997	2.2476	1325.56	367.11	15.3587	59.1871	0.7492	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8629-01	high	13225.9	2388.75	4.4401	6902.32	1.9734	161.815	61.1741	1217.04	1363.59	12.3335	26.6404	0.9867	0	4.4401	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-7335-01	high	13243.9	13196.3	34.5333	8942.82	1.9547	1.9547	3.2579	1001.47	4403.97	7.1673	65.1572	3.2579	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-79-5596-01	high	13355.5	1813.59	9.2863	2177.82	3.0954	629.751	360.791	884.595	1022.53	4.4712	34.3938	9.2863	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BW-01	high	13386.4	5061.99	5.2144	7730.59	7.5319	6633.84	187.138	812.81	1692.93	4.0556	33.6037	2.3175	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-A62T-01	high	13462.7	4453.73	4.9401	2767.62	1.14	1495.34	435.493	917.096	798.023	1.14	12.9204	0.76	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-AASI-01	high	13464	2166.35	77.7481	7011.47	6.479	103.075	226.176	1576.62	1265.17	249.736	536.58	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52W-01	high	13500.3	1150.46	39.7636	3019.34	9.6722	550.242	869.962	1121.44	2512.63	13.4336	45.137	0.5373	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-52-7811-01	high	13534.3	3188.01	2.3819	4748.49	0	294.335	47.638	817.642	1038.85	0.6805	26.5412	1.0208	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A4CL-01	high	13548.6	4169	135.201	10388.3	3.1132	244.607	185.012	892.777	2856.13	0	69.3796	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-8021-01	high	13603.5	2342.36	12.4083	3608.57	21.4326	3852.23	699.38	794.625	539.199	0.564	21.9966	2.8201	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-A5DR-01	high	13607.9	3377	8.881	2904.97	1.7762	483.126	803.286	737.429	762.433	9.325	30.1954	3.9964	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-4547-01	high	13612.3	3741.22	10.1965	3203.47	3.9899	2826.64	5738.84	1804.78	1802.56	6.2065	46.1058	10.1965	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MN-01	high	13648.4	8718.64	10.8415	6800.72	0	4.1301	6.7114	772.328	2036.65	0.5163	29.9432	9.2927	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-7142-01	high	13664	1917.89	3.3213	5346.99	6.6427	43.9155	214.042	1174.64	809.669	1.8452	16.9757	1.1071	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G7-01	high	13718.9	1909.66	12.5471	1922.21	4.3915	696.361	174.404	706.399	2199.5	2.5094	60.2258	0	0	1.2547	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8072-01	high	13722.9	2027.51	13.5858	2581.94	2.5878	78.2799	269.775	1040.62	1803.67	2.5878	40.1104	3.8816	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MM-01	high	13816.7	16269.8	29.4251	2697.15	1.8108	18.5604	23.9928	1086.43	2100.5	13.5808	65.1879	58.8502	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-94-8035-01	high	13839.7	2459.18	1.4577	1862.49	0.9718	629.738	76.7736	778.406	469.388	0.4859	23.8095	0.9718	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2722-01	high	13955.6	1526.91	1.0425	1375.75	3.8225	731.486	66.0248	1033.11	371.824	0	21.1974	1.0425	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HL-01	high	13988.3	1972.07	59.4241	1827.54	49.3522	19.6402	22.6617	764.566	1821.5	1.5108	27.6977	0.5036	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2720-01	high	14024.3	43471	27.6091	4775.81	6.6262	6923.25	2277.19	837.659	1446.16	7.7305	227.499	6.074	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2763-01	high	14104.2	2838.08	33.1414	4224.97	2.2469	1496.7	652.156	1987	2055.33	2.8086	17.975	0.2809	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-37-3783-01	high	14248.1	7156.14	101.695	6600.41	1.0272	2361.58	3319.47	1670.78	974.319	0	11.813	2.0544	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BX-01	high	14272.8	490.192	0.3894	5807.94	81.3742	285.394	66.5789	955.247	1135.73	0.3894	29.98	0.3894	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8624-01	high	14343.7	4035.71	18.7354	7507.03	16.9789	18082.6	5576.7	1042.11	471.312	0.5855	15.2225	7.6112	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2793-01	high	14441.4	418.808	0.5139	1679.86	35.4573	3444.5	1566.29	1172.15	216.341	0	1.5416	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8153-01	high	14473.7	1586.08	1.0309	2026.8	0.5155	260.825	536.082	1120.04	335.567	2.5773	10.8247	1.5464	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HT-01	high	14476	3185.29	0.7072	3009.55	4.2433	432.108	351.132	1188.41	1286.07	35.7143	76.7327	2.4752	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-8393-01	high	14591.2	2338.4	5.6473	3893.14	1.3032	20.8514	12.5977	1603.06	2024.76	14.3354	42.5717	1.3032	0	0.4344	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-2576-01	high	14599.2	12332.8	113.946	15716	204.649	81.6327	47.619	399.66	1900.79	1.7007	38.5488	3.4014	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-4086-01	high	14720	4151.34	25.7404	2976.78	1.98	323.933	70.0932	1082.26	1169.01	3.9601	16.2363	3.1681	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2710-01	high	14838.8	2769.55	13.3503	1681.5	12.3967	127.781	112.206	860.134	2678.64	14.9396	82.9625	3.4965	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-5898-01	high	15276	3842.74	5.2478	7514.04	3.0612	5219.86	2682.09	1000.59	1353.07	3.9359	38.0469	3.4986	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5039-01	high	15305.4	12414.1	2.6846	7665.77	5.3691	311.409	247.651	1119.45	965.772	4.0268	15.4362	3.3557	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5029-01	high	15362.4	5052.22	33.8423	9089.95	1.945	5673.05	3199.84	1583.57	1313.24	2.3339	26.4514	0.389	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-1622-01	high	15385.5	1302.56	2.3878	7479.45	8.7553	270.62	345.04	1794.6	888.27	2.3878	23.4803	0.7959	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-8455-01	high	15460.7	3769.42	0.9588	4593.96	1.9175	66.1553	29.722	971.654	732.502	1.4382	11.9847	5.2733	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-52-7810-01	high	15461.2	22198.7	4.5632	5160.57	0.7605	1056.37	2035.93	2340.44	214.089	3.8026	68.4476	7.6053	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-94-A5I4-01	high	15474.5	2064.34	37.2314	1669.11	12.0286	30.9307	1.1456	767.517	2138.23	1.1456	54.4151	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8008-01	high	15549.7	13178.3	11.9186	2826.35	1.9864	3584.51	1178.94	1141.81	1019.7	17.2157	162.887	2.6486	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8070-01	high	15560.9	863.178	1.2501	2011.37	3.1252	20.6263	0	766.684	1588.85	1.8751	91.2556	0.625	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2777-01	high	15570.7	3912.8	19.7999	6298.89	3.3702	289.416	37.0721	930.09	1756.71	1.6851	37.0721	4.2127	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MU-01	high	15696.5	917.485	5.4028	4110.51	1.9646	292.731	36.3458	2083.3	582.515	5.4028	84.9705	3.4381	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-58-8391-01	high	15791.7	1740.35	9.0549	2162.76	2.7165	59.7623	3.1692	713.512	885.569	47.9909	88.2852	2.2637	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-94-7033-01	high	16000.9	3557.26	1.7029	9023.41	7.2371	2271.6	795.658	1331.15	1942.95	1.2771	37.037	0.8514	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-A4ZJ-01	high	16156.5	7674.12	55.4314	4981.67	9.8346	3662.05	1025.03	877.018	1565.49	10.7287	51.8552	1.7881	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2786-01	high	16179.4	3645.12	2.8494	3270.78	23.5077	1651.95	209.788	1530.48	1357.75	2.8494	16.7403	5.3427	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8140-01	high	16229.6	1286.81	2.251	5343.84	1.5007	198.087	105.796	1467.54	887.638	0	25.5112	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MY-01	high	16299.4	715.316	0	1459.82	18.0682	32.8934	0.4633	993.492	695.394	0	9.729	0.4633	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HG-01	high	16305.8	4487.19	0.8006	4959.57	181.745	11997.2	17309.4	867.894	152.122	6.0048	38.8311	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HD-01	high	16418.5	2860.32	1.7104	1338.65	2.2805	3.9909	1.7104	2470.45	697.263	0	10.8324	0.5701	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-A5DS-01	high	16588.3	2313.16	46.023	4430.22	7.0035	429.715	286.643	957.414	2391.2	70.035	174.587	1.5008	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52V-01	high	16608.5	4930.35	33.617	2068.7	0.8404	322.303	147.494	1156.35	4066.39	53.7872	124.383	0.8404	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-4589-01	high	16615.9	41603.3	80.0722	24718.2	3.0102	16750.2	4815.77	717.628	812.161	3.6123	74.0518	0.602	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MP-01	high	16630	2456.59	81.178	2009.22	6.146	3.3291	1.7926	1122.37	2686.04	1.2804	61.9718	1.5365	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8052-01	high	16638.5	2999.28	28.6944	2266.86	4.3042	1999.28	807.747	968.35	906.743	0	17.2166	0.7174	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8350-01	high	16675.1	6771.87	5.7474	3867.52	13.8895	1028.3	2124.14	971.607	1178.22	17.2422	47.895	1.9158	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-A53J-01	high	16806	1220.04	12.0482	2073.56	12.6823	92.5808	288.522	826.157	1310.72	92.5808	228.916	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8154-01	high	16806.2	1719.97	1.8648	4898.21	4.9728	1279.25	394.095	1391.76	243.046	0	15.54	0.6216	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-7020-01	high	16813.8	3160.34	15.9742	12743.6	6.3897	631.94	517.564	1047.06	1786.56	3.8338	30.6705	4.4728	0	0.639	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-1081-01	high	16971.7	2929.97	0.8076	1867.97	8.076	405.145	92.6046	1211.92	769.641	1.8844	26.9199	1.0768	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-L3-A4E7-01	high	16975	5553.14	6.1408	5649.98	12.2815	1271.14	528.106	1207.75	1399.62	3.7789	46.2919	5.196	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A4QR-01	high	17194.9	504.513	1.3538	2412.45	4.0614	10.3791	5.4152	1260.65	2883.57	69.9458	135.379	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2782-01	high	17216.3	8282.62	23.5736	3445.73	3.6522	6585.99	2456.3	897.761	1412.42	10.6247	93.2982	1.9921	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52N-01	high	17478.1	19482	12.0219	6315.85	21.3115	1138.8	359.563	905.306	983.06	0	13.6612	0.5464	0	1.0929	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-6771-01	high	17501.4	10999.5	2.9891	4826.36	1.087	674.185	117.935	1213.29	483.152	16.0326	30.4348	1.3587	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HF-01	high	17919.3	4288.99	2.9895	7329.35	17.9372	4774.29	1724.96	1130.47	161.435	0.9965	27.4041	4.9826	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-90-A59Q-01	high	18075.9	4902.6	4.2812	4566.83	25.0757	62.995	22.0177	1189.57	1505.76	15.2901	74.6155	1.2232	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-5782-01	high	18521.3	6968.54	1.1236	2891.01	5.618	5011.24	875.281	1037.99	1025.84	8.9888	41.573	8.9888	0	1.1236	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-7731-01	high	18708.9	5958.53	44.5736	6612.02	3.4884	1189.53	1996.51	1131.17	3420.16	5.0388	48.062	2.7132	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-7843-01	high	18737.5	2894.38	29.7023	4228.1	6.9209	634.129	94.2975	1243.36	883.57	0	11.8232	2.5953	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3414-01	high	18759.5	8677.13	5.9073	8777.55	16.2452	2606.61	309.396	2993.13	798.966	0	19.568	2.9537	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A50Z-01	high	18961.1	1063.6	19.1093	5276.04	0.4661	104.868	14.9146	1100.35	685.606	0.9322	24.7023	3.7287	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-4605-01	high	19602.7	5766.45	12.6825	5008.48	2.9841	468.881	2134.02	948.157	1444.32	26.1111	47.373	5.9683	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3407-01	high	19713.6	4301.62	19.0295	1731.68	0.9515	330.162	29.9715	1563.75	2632.73	3.3302	28.5442	2.3787	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A4QQ-01	high	19961.7	3004.05	22.0621	8152.63	7.6542	43136	9069.34	944.62	330.482	0	19.3606	0.9005	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8071-01	high	19966.2	1046.73	0.7189	3682.96	122.933	1115.03	785.766	1068.3	916.607	9.3458	227.175	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5024-01	high	19975.6	6486.51	32.717	7057.21	9.1039	154.481	291.039	1290.47	4713.25	7.9659	131.437	1.4225	0	0.2845	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-96-8170-01	high	20010.8	2151.48	7.4906	4188.51	14.5651	2735.75	862.255	1104.81	2358.72	8.7391	72.4095	1.2484	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-8454-01	high	20133.8	2888.11	68.9513	2508.26	3.3031	5.7803	5.7803	767.118	2893.89	3.3031	103.633	8.2576	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-7697-01	high	20298.8	2900.61	13.1664	4985.47	2.576	2308.12	1007.8	1383.8	626.547	10.8766	91.5921	0.8587	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-A5GW-01	high	20336.4	729.215	4.3695	2206.58	0.971	170.409	44.1801	1135.51	1039.93	5.8259	27.6733	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-7139-01	high	20387.3	1923.82	9.256	8316.13	1.424	14.9519	67.9957	741.42	1267.71	0	16.0199	2.492	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-O2-A52Q-01	high	20392.4	16270.9	97.9186	11470.4	2.4852	1.9882	3.9764	784.805	3266.11	2.4852	44.2373	3.4793	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2783-01	high	20407.9	4711.18	11.3872	3907.87	0	370.083	162.008	1030.96	1097.31	18.6335	27.4327	5.176	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-4583-01	high	20900.9	1183.66	9.5534	1734.89	0.9553	159.541	0	1858.12	1346.07	0	33.4368	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-7338-01	high	21018.7	3553.28	15.4788	2437.72	2.1598	2262.06	858.531	1307.77	742.981	0.36	9.3593	2.1598	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-92-8063-01	high	21028.6	4944.03	8.0846	3167.91	1.8657	92.0398	246.891	1022.11	850.746	0	10.5721	6.8408	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-68-7757-01	high	21076.1	11093.4	9.1371	6854.82	3.0457	1431.98	1117.77	1414.44	1424.87	29.9492	117.766	5.5838	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-4601-01	high	21342.7	1728.1	4.5697	3320.64	1.5232	106.626	120.335	598.629	936.786	3.8081	29.703	0.7616	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-94-A4VJ-01	high	21480.3	5550.12	4.7506	3948.69	0.4751	5326.84	2118.76	904.005	761.045	2.3753	21.8527	0.9501	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-98-A538-01	high	21495.2	1994.67	29.4253	3652.41	2.9425	3544.28	639.632	638.462	1318.99	1.1034	32.3678	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-6844-01	high	21567.9	1079.09	26.1536	3371.1	5.7742	28.5313	1.019	1677.82	3893.16	52.647	94.4249	1.3586	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-5241-01	high	21861.2	14004.2	77.1327	9366.17	2.5152	7872.56	10563.8	1436.47	1307.06	6.288	20.1216	0.8384	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2785-01	high	22066.4	6335.64	20.3666	10145.4	6.9246	9668.43	3380.45	819.552	1945.01	0	29.3279	4.4807	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8138-01	high	22131.9	8009.44	14.1108	4849.22	3.0676	6752.34	1000.03	1000.01	1075.49	0.6135	28.2217	12.2703	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3416-01	high	22292.1	1257.51	5.579	3057.86	2.2316	1.6737	1.6737	1338.93	3690.52	17.2949	75.8745	1.6737	0	0.5579	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2768-01	high	22488.7	11358.8	13.346	4967.91	2.2243	1612.65	1828.41	1128.67	1336.51	19.0658	37.8138	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-A4WN-01	high	22500.8	1147.2	0.8	2899.6	2.4	11.6	31.2	955.54	1087.2	80.8	178	2.8	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5035-01	high	23028.9	3978.75	27.248	7447.96	1.6349	4939.51	6943.32	1116.62	1727.52	0	31.6076	1.6349	0	0.545	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-21-1082-01	high	23218.3	3113.14	31.2532	5541.96	9.7412	1838.25	709.894	950.389	1009.84	0.8118	23.1355	1.6235	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8479-01	high	23615.8	11465.2	0.4515	7077.6	6.3209	7785.99	1441.16	899.753	167.052	0.903	11.2873	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-5240-01	high	23783.1	4086.09	8.7178	5622.96	2.1794	2845.62	1849.98	973.12	1290.96	19.615	87.1776	0.7265	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-60-2716-01	high	23835.1	545.205	0.6452	4235.18	19.0338	1315.91	631.664	1076.5	2496.01	3.8713	52.2623	0.3226	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-A4JC-01	high	23878.7	16675.4	55.1041	4175.1	1.9222	6686.82	4451.26	1135.36	838.095	8.9704	67.2783	1.9222	0	0.6407	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HQ-01	high	24068.7	1746.99	13.7378	5780.88	7.7848	104.408	48.9983	868.011	1819.81	8.2427	74.1843	1.8317	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-34-A5IX-01	high	24203.3	10454.4	4.5045	2383.45	1.6892	342.342	1152.03	826.537	397.522	0	3.9414	2.8153	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-7579-01	high	24205.2	2474.08	38.6643	5847.1	1.7575	894.991	1918.28	908.576	860.281	21.9684	165.202	1.7575	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-7021-01	high	24415	5662.05	20.738	4352.68	1.7282	235.607	307.614	929.726	1674.59	9.793	110.603	1.1521	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-XC-AA0X-01	high	24439.5	3553.18	13.5717	3280.18	60.5507	387.838	508.417	945.269	1409.89	12.0057	65.2486	1.566	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5016-01	high	24856.1	1318.93	20	3733.57	0.7143	12.1429	15.7143	1374.59	3967.14	3.9286	52.1429	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-A5G1-01	high	25199.9	10834.2	16.6102	5886.13	9.6164	11177.4	5991.91	516.149	854.114	0	13.9875	11.802	0	0.8742	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-18-3419-01	high	25507.2	1537.25	51.749	4366.7	3.0441	1.0147	0.5073	1401.15	890.387	9.6395	20.2937	1.0147	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-37-3792-01	high	25579.4	7008.44	8.4356	6100.46	0.7669	6.135	5.3681	1116.5	4033.36	0	30.6748	6.9018	0	1.1503	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-92-7340-01	high	25580.4	8350.88	38.3101	6469.39	2.8643	13.9635	17.1858	1292.61	1359.47	1.4322	19.334	4.2965	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-1000-01	high	25642.1	13466.3	13.7244	8088.54	3.9845	1660.21	514.444	1111.19	2393.36	8.8545	70.8356	7.0836	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-68-7756-01	high	25768.9	5491.89	17.3363	5802.4	4.3341	375.517	111.138	864.31	912.322	26.0044	46.1269	4.3341	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-85-8481-01	high	25796.6	23660.6	4.3668	5403.62	24.3294	373.674	18.7149	591.379	1205.86	0	18.0911	4.9906	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-90-7964-01	high	25855.8	3388.35	2.1575	8038.84	8.2704	1067.96	112.549	2366.48	1521.75	9.7087	26.9687	5.3937	0	1.4383	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-A4ZK-01	high	25981.3	2117.25	47.1538	2600.25	4.6729	204.333	160.153	1085.37	1508.07	0	22.5149	2.124	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8304-01	high	25994	3643.14	14.4702	4111.2	11.6874	967.832	1788.74	1737.59	2723.73	0	42.2974	1.1131	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-43-5670-01	high	26036.2	16497.7	3.9441	7346.72	6.8125	12860.9	2636.07	475.016	440.66	0	9.6809	0.7171	0	96.4503	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-39-5028-01	high	26220.6	5731.44	31.6931	12772.3	1.251	39.1993	141.785	704.337	1127.19	15.4295	115.096	2.0851	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NK-A5CT-01	high	26632	2221.75	1.056	4020.06	22.7033	208.025	61.774	1101.83	556.494	0	7.9197	3.1679	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-A4BY-01	high	26770.9	1213.11	9.1963	2083.17	7.9968	14.7941	0.3998	711.819	1339.06	11.1955	34.7861	1.9992	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-63-A5MG-01	high	26802.4	4290.2	26.4863	7072.41	4.0305	4312.08	2146.54	1283.39	1047.36	7.4852	21.8799	2.8789	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-22-5491-01	high	26923.7	798.303	2.9263	6571.07	3.219	972.127	525.569	927.623	2038.19	8.4864	33.6528	1.7558	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-92-8065-01	high	27637.8	2423.98	3.8423	2488.34	1.9211	115.748	85.0099	1316.45	1320.78	3.8423	42.2648	0.9606	0	0.4803	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NK-A5CR-01	high	27716	1177.33	5.3333	3135.33	1.3333	162	54	1194.65	948	17.3333	26.6667	2	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2759-01	high	28191.9	3181.95	57.0902	1927.07	4.4199	546.225	340.332	1252.29	1661.14	9.9448	69.6133	5.1565	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-51-4079-01	high	28939.1	3382.52	12.4461	3259.26	3.2119	19.2713	54.602	701.383	1116.13	11.6431	21.2787	0.803	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-56-8622-01	high	28959.4	9870.98	24.2245	4909.5	9.0842	9527.29	2538.53	790.784	679.8	0	14.6356	2.5234	0	4.5421	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-77-8143-01	high	29263.3	3802.25	3.6701	9104.2	0.4588	1.8351	0.4588	1052.37	1437.31	4.5877	39.4538	1.3763	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-NC-A5HO-01	high	29485.5	1749.38	23.9868	2924.73	11.5798	6.617	2.4814	1204.25	5177.01	14.8883	143.094	0	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-33-6738-01	high	29650.3	2687.79	15.9584	17838.3	2.3938	13.9636	8.7771	1090.01	972.664	0.399	27.5282	6.7823	0	0	
LUSC	lusc_tcga_pan_can_atlas_2018	TCGA-66-2742-01	high	30301.4	2153.19	18.8257	4700.79	6.1184	114.366	123.779	1156.79	1470.76	0	13.6487	0.4706	0	0	
