accession	n_quant	median	mean	hits
Q5T1R4_ZEP3	126	12.2906104131236	12.34121422838291	
Q6ZYL4_TF2H5	134	12.2693654734286	12.287249361121384	
Q96QD9_UIF	119	11.2389716092876	11.50237610805595	
Q9NXS2_QPCTL	133	12.2713081306934	12.274397325459104	
Q9H944_MED20	132	12.37886127263655	12.41994157345639	
O95619_YETS4	134	13.4766526815424	13.756395879265114	
O43809_CPSF5	132	13.230377705136949	13.180787363352259	
O00189_AP4M1	124	11.19279651307195	11.265077649124432	
Q86Y91_KI18B	133	12.3596387861552	12.29630483399384	
O95994_AGR2	127	12.84035186727	12.844022369884444	
Q96FX8_PERP	122	12.849372059239101	13.111937311060554	
P22466_GALA	55	9.16224964153307	9.569625584698981	
Q9BUR5_MIC26	100	11.49002233282315	11.529566480261854	
O95696_BRD1	127	11.6780609746372	11.657700291053875	
Q8NF64_ZMIZ2	127	12.7322767156578	12.642149804760235	
Q96HP4_OXND1	124	11.6019162234995	11.646957723941853	
Q969P0_IGSF8	127	11.6744403656238	11.686361002817948	
P01282_VIP	129	14.301995452	14.23366665205202	
P53611_PGTB2	134	14.46256915873785	14.380130978460372	
A6ND91_ASPD	129	13.7810934097146	13.815055503952578	
O43167_ZBT24	125	12.0096817356699	12.219602179454114	
P41182_BCL6	129	12.1114709050657	12.056487318748596	
Q9NV66_TYW1	123	11.3564317708908	11.47919558360652	
Q9H469_FXL15	119	12.2533169375006	12.17073263957949	
Q9H9L4_KANL2	134	11.6181525618575	11.85526941889856	
Q9Y4K4_M4K5	133	13.856037585278	14.02029699048431	
P46527_CDN1B	128	13.2996511213004	13.477964293435523	
Q09328_MGT5A	66	11.273749361433701	11.620575615127292	
Q9UBC1_IKBL1	119	12.4739867458952	12.38009310759185	
O76064_RNF8	117	12.074391070165	12.188976812198923	
O75716_STK16	64	9.79444031318087	10.310763495802053	
Q9NRK6_ABCBA	134	13.9193651410509	13.92798644022451	
O00244_ATOX1	130	12.12993857356945	12.125709343386776	
Q9BYC9_RM20	121	12.1359538464355	12.078902423572476	
Q9Y2R5_RT17	126	12.63731680429445	12.880659080017084	
Q16832_DDR2	120	12.896251336915249	13.3819046269462	
Q8NB91_FANCB	134	13.147046312033801	13.05554274726167	
P14920_OXDA	127	13.6498814288456	13.868961173636807	
O95926_SYF2	120	14.00063961485835	13.895339844286967	
Q5VYY1_ANR22	132	12.510002850215901	12.740730203433456	
Q12772_SRBP2	85	12.4516214679082	12.596339077094816	
Q9NVX7_KBTB4	125	13.6668448599507	13.64423983378344	
P54259_ATN1	62	13.250728105157	13.409563623311104	
O14684_PTGES	117	12.5377397987522	12.694191560773339	
P49069_CAMLG	131	12.4294064750789	12.462975775466148	
Q96MG8_PCMD1	106	11.2260567151815	11.289930426796912	
Q9NRD1_FBX6	122	13.5483731057074	13.823319340718255	
Q9UGK8_SRGEF	98	12.748218677104799	12.670459288667761	
Q9NWW5_CLN6	134	13.07053683888645	12.851532717549263	
Q99435_NELL2	117	12.0859508612057	12.041409646309958	
P60896_DSS1	119	11.7442450786004	11.886341624609297	
Q9P2B7_CFA97	124	12.19932393065725	12.43982542810563	
Q9Y286_SIGL7	115	12.4296784553564	12.339586298808271	
Q9UBV7_B4GT7	134	12.39096899179105	12.535396778222394	
P49418_AMPH	56	12.5018406502013	12.89414393361412	
O75319_DUS11	126	12.012241649397001	11.846147332920525	
Q9NUM3_S39A9	120	13.447498881636651	13.56164451209209	
Q8N323_NXPE1	117	12.8346097935924	12.857964196060532	
Q13277_STX3	134	13.778274703024	13.957846170343707	
Q9Y5W7_SNX14	90	9.27644939506746	9.656874080224988	
Q13342_SP140	88	9.75584121937803	10.107286141370563	
Q69YU5_CL073	133	12.4122832873709	12.575255402879892	
Q15399_TLR1	84	11.9292255510497	12.032063106920567	
Q6NW34_NEPRO	124	11.8060098811153	12.02525200227005	
P07476_INVO	127	15.4602169605769	15.683255455450636	
Q9NS56_TOPRS	124	12.71401805495315	12.574805764317661	
Q9UHF7_TRPS1	134	13.140853420691599	13.174281380660664	
Q8TB40_ABHD4	120	9.976633085905771	10.489595485340507	
O14662_STX16	134	14.4331794447768	14.663018469541553	
Q49AR2_CE022	133	13.4756770616485	13.534160986359687	
A2RUC4_TYW5	134	13.587797099380051	13.730653262165184	
Q5VW38_GP107	134	14.51437824222465	14.692051839355987	
Q96HV5_TM41A	78	12.41365794974855	12.396664863885208	
Q9NYZ1_TV23B	132	12.9555623486067	12.926153511896393	
Q99735_MGST2	134	13.3587165385169	13.4025236177348	
Q9HAJ7_SP30L	130	12.12012910325975	12.41015496759737	
Q9C0H5_RHG39	118	12.073342917918001	12.122904462435073	
P17947_SPI1	49	11.8710858561144	12.367650572690131	
Q9NYA1_SPHK1	134	10.788080629039548	11.197937332838032	
Q8N960_CE120	133	11.7013912248154	11.910412109711247	
Q9UKT4_FBX5	132	12.55107391639655	12.514323557098226	
Q8N5K1_CISD2	118	12.3731022705148	12.150048707050752	
Q9HBZ2_ARNT2	133	11.5054848543221	11.640142124334304	
Q9HAW0_BRF2	57	12.3887660154208	12.512194145811053	
Q8WUM9_S20A1	131	11.4996462096526	11.51134271075499	
Q9UIK4_DAPK2	82	12.1311184466485	12.104453974747354	
Q92546_RGP1	134	13.414948361677151	13.299057467295068	
O15360_FANCA	72	10.654979084784799	10.703248007158377	
Q8NCF5_NF2IP	131	13.6497431089821	13.794606369447951	
Q9C019_TRI15	125	12.1086123476061	12.381664519978045	
Q96F46_I17RA	126	12.02794844517045	12.200889595900232	
Q7Z6M1_RABEK	134	14.54478452133895	14.919813277786508	
Q9BTM9_URM1	112	9.38309562906184	9.66605736710762	
Q8IYL3_CA174	118	12.6976040406938	12.543069221165249	
Q16649_NFIL3	128	11.7971614069679	11.743553314603595	
Q8N668_COMD1	134	13.185827007284399	13.24229499858747	
Q6UWZ7_F175A	120	12.2944963747612	12.244190666064949	
Q96MN5_TEAN2	124	11.9592392324996	11.950189465118278	
Q8NEN9_PDZD8	127	12.6454097917651	12.602239308081781	
Q96CB9_NSUN4	134	14.0684821134403	14.382459532761953	
P55317_FOXA1	124	12.1323173398299	12.436210368855765	
Q86SQ7_SDCG8	125	12.1581234898863	12.280917639289386	
Q7Z6M3_MILR1	121	12.1686378410932	12.396079603463098	
O14683_P5I11	130	12.310327387634452	12.290167262854554	
Q8IWL3_HSC20	134	11.006224656565749	11.087007035689055	
Q9HBL8_NMRL1	56	11.561057038536351	11.55602998937559	
Q9NRS4_TMPS4	134	12.40921695010855	12.426766755776155	
Q9UK39_NOCT	134	13.11204247057145	13.212780807796415	
Q9UJ98_STAG3	82	10.50002504868695	10.784512223960812	
P0CW18_PRS56	120	12.804649571452149	13.057166931263104	
Q96HJ9_CG055	121	13.2676042319656	13.199798161483686	
Q92643_GPI8	85	11.8719184238989	11.909757487830056	
Q96N46_TTC14	124	11.75650291413255	11.744091903169748	
Q9BSF8_BTBDA	125	12.2518168246071	12.353664086215801	
Q8WVC6_DCAKD	134	13.9226567437908	13.935767364772536	
P04216_THY1	129	11.7499412719273	11.673756218101232	
O94886_CSCL1	134	14.2120461238475	14.492235068727338	
Q9H1U9_S2551	43	12.5475388082828	12.285700617232312	
Q96FN9_DTD2	134	12.40749986692975	12.3531740964591	
Q7L1W4_LRC8D	134	13.3926931300659	13.350013685597322	
Q07890_SOS2	134	13.502565887288899	13.657209836999211	
Q96MP8_KCTD7	124	12.2586925433501	12.2707280375628	
Q9H875_PKRI1	118	12.95135843248695	12.56357814485769	
Q8WVE0_N6MT2	130	12.34252348808425	12.448359389379563	
Q6P444_MTFR2	110	11.6499716033683	11.855307266784815	
Q9H0K1_SIK2	121	12.8795665703639	12.8477507875877	
O95183_VAMP5	125	12.1929661284551	12.472353617168748	
Q9NX61_T161A	123	12.566015235351	12.536595454031495	
Q92485_ASM3B	124	12.0561018339614	12.007277420241822	
Q92743_HTRA1	117	9.75763165079408	10.034652059461315	
P11684_UTER	124	12.604596128137299	12.4969851848001	
Q15390_MTFR1	134	14.2130420473917	14.097512965162903	
P35968_VGFR2	58	11.6798923006381	11.854791311860323	
Q9ULY5_CLC4E	132	12.21376375992015	12.088055100604423	
Q5W111_SPRY7	91	10.6728014668424	10.759949506038723	
Q6PIU2_NCEH1	134	13.9853086110495	13.973090128481479	
O96006_ZBED1	134	12.41870737163495	12.554592749453889	
Q8WZ73_RFFL	132	12.26469376488695	12.360369708489864	
P62068_UBP46	120	11.5105887730534	11.453587643448621	
O75317_UBP12	122	11.5541498253924	11.538475463319738	
P28289_TMOD1	116	11.716901306127749	11.804999188895666	
Q8IX19_MCEM1	130	12.03753192699415	12.220980528450802	
P56962_STX17	134	12.03612240437825	12.13043325873279	
Q8WTW4_NPRL2	39	12.375110314852	12.275458981333271	
Q96GU1_PAGE5	127	12.0208412375676	12.035075634440993	
Q9UNA4_POLI	90	11.058587182192401	11.388000621364085	
Q8N4H5_TOM5	134	9.88867236318237	10.098859539283342	
O43676_NDUB3	134	13.090398503125801	13.481847222013876	
Q9H7B2_RPF2	82	10.50206349599975	10.87758405390249	
O60760_HPGDS	134	12.99091775381235	13.022767656976365	
Q9ULZ2_STAP1	119	11.9532057598289	12.080267077131964	
Q9BYC5_FUT8	127	11.9205304764974	12.182445388011123	
P00403_COX2	90	13.77996269295895	13.62202398553435	
P54274_TERF1	120	11.8630729792383	11.91308114570106	
Q9NS18_GLRX2	133	12.1466238243632	12.301393092347233	
P09471_GNAO	129	13.043018686629	13.195410815075206	
A6NMZ7_CO6A6	134	12.521857664528	12.946575863860092	
Q8TF76_HASP	72	11.4025392083753	11.679121706229452	
P52823_STC1	119	10.4145331451343	10.85541202202967	
Q96AT9_RPE	119	12.6090336333852	12.58528929493208	
Q96HR3_MED30	88	10.6429628202049	10.949441752187166	
Q9Y5N6_ORC6	134	10.9920084167625	11.054254209659899	
P04839_CY24B	134	13.0773522106392	13.047224041861053	
Q7LBR1_CHM1B	119	11.9289601304155	12.113796749152366	
Q96IY1_NSL1	134	13.304662948897949	13.240633676743169	
Q9NWB7_IFT57	116	12.34246937301215	12.210457822137444	
P11473_VDR	133	11.090945937622	11.079227471158081	
Q5SZL2_CE85L	124	12.195064020782649	12.1031995127453	
Q14134_TRI29	134	15.1462627363832	15.207484158232306	
O43745_CHP2	132	13.344516237104099	13.697569924115957	
Q9BSB4_ATGA1	134	12.065295335442851	11.848979638529448	
Q8IZT6_ASPM	131	12.4652316721664	12.516392909480047	
O75665_OFD1	132	12.2429151093284	12.20975638782921	
O60347_TBC12	127	12.8729932304595	13.082140285184806	
Q8NEZ2_VP37A	134	14.03566208443385	14.078729801994932	
P55283_CADH4	131	11.5714011466849	11.564511335973332	
Q7RTS9_DYM	125	12.1103040756119	11.963104427293406	
Q15723_ELF2	127	11.9106722965512	11.968599764334753	
Q969G6_RIFK	134	14.026984939145	14.067093262094106	
Q5JS54_PSMG4	134	11.70700759724485	11.681081698184594	
Q96F85_CNRP1	134	12.76219301226525	12.876722723760539	
Q92575_UBXN4	121	11.5896110900332	11.485441953226633	
O15347_HMGB3	129	13.2380897026437	13.302386763878408	
Q6EMB2_TTLL5	121	11.4153926634475	11.670295640604591	
Q9Y587_AP4S1	84	9.198920677120014	9.576821009066208	
Q96FZ7_CHMP6	134	13.65647986439855	14.056616104229644	
O14653_GOSR2	93	12.6927913723856	12.582196774618314	
Q16718_NDUA5	134	14.04964489257355	14.285823372920797	
Q96AQ8_MCUR1	125	11.299117352412	11.153336969667919	
O43805_SSNA1	134	12.1238481015361	12.44044998823218	
P41212_ETV6	55	10.1103848617856	10.142046542471887	
Q9HC52_CBX8	134	14.36939035942145	14.643128953663371	
Q9UM00_TMCO1	133	13.5761372220032	13.531996015303443	
Q7Z422_SZRD1	134	12.863814724896901	12.810245179627797	
O60238_BNI3L	125	11.5548746947177	11.633700498985359	
P52429_DGKE	122	12.050200159907451	12.04256431492631	
Q06547_GABP1	125	13.5982608315795	13.583355522540854	
P16220_CREB1	134	13.6508461727889	13.72987821575637	
Q86TJ2_TAD2B	82	12.402036444490449	12.391573572856077	
P22735_TGM1	127	13.0078191834463	13.027406138528367	
Q8NAN2_MIGA1	85	10.9460663283926	11.059289608305818	
Q5VTE6_ANGE2	59	11.3887930044185	11.45355155102941	
Q8IVQ6_ZDH21	133	12.6808651351427	12.959812803630527	
Q9H694_BICC1	134	13.84822545938345	13.955324538265904	
Q5VST6_AB17B	130	13.03750242738475	13.239318334094682	
O00193_SMAP	134	13.53169737132675	13.4349477318594	
P55061_BI1	122	10.613499517786	10.656233189751005	
P46776_RL27A	132	12.77317900030955	12.904838591624001	
Q9GZR1_SENP6	35	13.5884571495797	13.502060694994718	
Q96IW7_SC22A	130	12.944997125112	13.132891871017646	
O75570_RF1M	77	11.4907746295417	11.673762477431005	
Q687X5_STEA4	130	12.7013511340064	12.625451634872952	
Q8NFT2_STEA2	124	12.86739085081015	12.88713555904841	
Q5T9L3_WLS	134	13.5849802819826	13.54354365268663	
P59666_DEF3	123	13.0751675269692	12.912502878526391	
P59665_DEF1	123	13.9825253690187	13.95775181763946	
P01040_CYTA	130	12.98954219916855	13.102603118421488	
O75298_RTN2	128	11.7370000815189	11.79430580850886	
Q9H081_MIS12	132	14.15668613967795	14.221936624432047	
Q8IW75_SPA12	124	10.006038619377895	10.473213450677362	
Q8TET4_GANC	134	13.094483287188751	13.713351110636165	
P54750_PDE1A	48	12.9913052855291	13.018364797067706	
Q9NWZ8_GEMI8	124	14.0049181400022	14.217461771444672	
O94986_CE152	127	13.6334078637384	13.546379798895538	
Q9HCM1_K1551	59	11.71328935499	11.627258254772718	
Q8IZ40_RCOR2	132	10.68438642399705	10.819685754932083	
Q6ZN04_MEX3B	131	12.0895227887665	12.210007550510412	
O60503_ADCY9	131	12.2694458477258	12.338995824590654	
Q92826_HXB13	124	12.57997246266995	12.615746774457458	
O95236_APOL3	119	12.464709859502	12.384649646955394	
Q68D91_MBLC2	134	14.0852398379008	13.980857935309972	
O14933_UB2L6	100	13.70329970205345	13.716058505365028	
Q9Y289_SC5A6	126	12.834121153952449	12.810584022138398	
O95428_PPN	118	12.3409548632498	12.344899981722556	
Q9GZZ9_UBA5	128	12.238285582801499	12.287395798717718	
Q12770_SCAP	124	12.6123687623439	12.473034664240897	
O43505_B4GA1	134	13.3511833642686	13.557314202755235	
P43360_MAGA6	118	10.1231293121995	10.358781495185463	
Q8TBN0_R3GEF	98	12.94609658658695	13.094178478950823	
P01714_LV301	134	15.21712931739215	16.024417720560916	
P07478_TRY2	134	12.6248777150421	12.635865729004834	
Q6PCB8_EMB	134	13.3603650842982	13.571164382954088	
Q9P266_JCAD	127	12.0715556361468	12.011646755400886	
Q6UXT9_ABH15	59	11.5062247240109	11.693589887663027	
P04180_LCAT	134	15.00226076421775	15.151641395648001	
Q8NCN4_RN169	118	12.043000021561749	11.884812041152452	
O75503_CLN5	134	12.8549031263874	13.13496773025158	
P17342_ANPRC	118	12.4309663906901	12.492215685154575	
Q9BXS4_TMM59	129	13.5831279567858	13.623359929835337	
P78504_JAG1	134	12.5799184099224	12.37632164203519	
O75964_ATP5L	134	14.682775134004249	14.83779857377337	
O00338_ST1C2	124	10.052804914368899	10.324001589290571	
A8MW92_P20L1	126	13.08671715131955	13.011061333684294	
Q07820_MCL1	134	13.774505482166251	13.960055161571686	
Q7Z5G4_GOGA7	133	12.4825567013258	12.771505949596888	
Q8N5X7_IF4E3	120	9.314254957089085	9.793080759376174	
P10620_MGST1	131	14.3962460937105	14.43826993285621	
Q6PID8_KLD10	114	11.635439039493	11.723857455647288	
Q6PIY7_GLD2	118	12.215621359581249	12.19979110647001	
Q8NHV1_GIMA7	134	12.60122629983435	12.786745934864868	
Q9H4I2_ZHX3	134	12.59010779034895	12.687983173819495	
Q8WYH8_ING5	124	12.685432128966301	12.478515819892866	
O60427_FADS1	134	12.624992524608249	12.831939804770869	
A6H8Y1_BDP1	118	12.8991828552555	12.844830705985046	
Q6ZMV7_LEKR1	123	13.2278216213704	13.019963531249859	
Q8IWE5_PKHM2	119	10.5221046292745	11.094151274990153	
P63302_SELW	117	11.7894266820967	11.674953000097878	
A4D1U4_LCHN	117	12.0246551239373	12.199057722719147	
Q13530_SERC3	134	12.92393644057005	13.04662676504139	
Q9C002_NMES1	134	15.391745302020698	15.494977777820267	
O15217_GSTA4	124	11.543807758895	11.360400153753282	
O95568_MET18	78	11.965787238395	11.956112563297081	
Q2M2I5_K1C24	125	12.6422273545572	12.723670803223401	
Q9H204_MED28	124	12.229529896395249	12.131184273562349	
P46779_RL28	124	14.2266441176366	14.056820351841512	
O95497_VNN1	127	13.37659505001	13.471691541616023	
Q9P0T7_TMEM9	127	11.6266909168782	11.784237404758237	
Q13433_S39A6	124	14.16191802027485	14.173243157777327	
Q8NEY8_PPHLN	133	13.265408047949	13.154844469194025	
Q8N6N3_CA052	134	14.022167728269249	14.131791814838259	
Q9BT92_TCHP	124	12.0543105835063	11.914359599094764	
P62847_RS24	134	14.32819767824505	14.453382664925313	
Q8N8K9_K1958	131	10.1964182362655	10.384258730897995	
Q8TCT0_CERK1	63	10.5593734545709	10.799873644704935	
P54277_PMS1	134	12.73143910687315	12.814552142761782	
P58335_ANTR2	78	9.98368622327685	10.167661640766097	
Q4VC05_BCL7A	119	11.9062945633496	12.002514522571982	
P42766_RL35	134	13.96720804554445	13.982771450658344	
Q5BJF6_ODFP2	65	11.4820227193331	11.357549801076127	
Q9H5Q4_TFB2M	134	12.7380051828905	12.936455587481523	
Q9H3F6_BACD3	119	11.6695282559135	11.49320830167857	
Q6PCT2_FXL19	132	12.3974296775867	12.39783354636703	
Q8TED9_AF1L1	123	12.5137803434329	12.563023225628948	
Q9HBM0_VEZA	133	11.8026567328127	12.057315186077448	
Q9NRN5_OLFL3	120	12.49724610943695	12.219232342382389	
Q53FT3_HIKES	127	11.8835342247332	12.119459899947481	
Q9NQX5_NPDC1	96	12.4283883192683	13.434067933470438	
P42680_TEC	120	12.3378405782932	12.445428708659694	
Q6P1A2_MBOA5	131	11.9573302174323	12.064218319815255	
Q5SXM8_DNLZ	134	12.27559759581205	12.288232966452838	
O94806_KPCD3	117	11.8016697415709	12.19658969029718	
Q96LW7_CAR19	134	13.40696133136355	13.418871866427523	
Q9NZC7_WWOX	125	12.0134531012209	12.091156560468077	
O43583_DENR	131	14.2085961262399	14.073980498989641	
Q9NTX7_RN146	118	11.77951445793175	11.887370103533327	
Q8NHZ8_CDC26	134	13.1442931136878	13.266120433134445	
Q9Y2Q0_AT8A1	132	13.0253671032685	13.220717988054732	
Q9H173_SIL1	134	11.2492824440248	11.153750985345818	
Q16625_OCLN	125	12.1048350410409	12.290069538822326	
Q8IX03_KIBRA	127	13.3346428297712	13.416389401302004	
Q8NEY4_VATC2	134	13.7450406700608	13.711387919117369	
P00540_MOS	124	11.71429492177395	11.967174831701968	
Q9Y2C3_B3GT5	116	11.4110777671377	11.634135953529325	
Q68DA7_FMN1	134	12.1595403391756	12.190377825501583	
Q9NV64_TM39A	64	11.6712226637616	11.786915458375894	
Q99720_SGMR1	83	13.6685441241023	13.769972266803208	
Q8NCN2_ZBT34	130	12.29967165982765	12.297136575108263	
Q9P0P0_RN181	134	13.520600427582949	13.406840333434703	
Q2I0M4_LRC26	97	9.53118814283604	9.758640992005045	
Q8ND90_PNMA1	126	12.607917982847852	12.586786715009902	
O60237_MYPT2	127	11.9342259481506	12.044386305383522	
O14682_ENC1	134	11.34388050399605	11.438636859349437	
P34910_EVI2B	129	11.8184660002415	11.795468498474659	
P38936_CDN1A	118	12.1601628314025	12.076216532713495	
Q6ZUS6_CC149	119	9.96615509869345	10.462184902080692	
Q6NTF9_RHBD2	85	11.3500353150374	11.468720877398942	
O95197_RTN3	131	12.4286874883475	12.528693753066447	
Q9NSK7_CS012	132	11.4244334098168	11.468921463394508	
Q9Y6K0_CEPT1	121	12.0065177370031	11.891898638132638	
Q6UWJ1_TMCO3	123	10.5205577911302	10.645667269204559	
Q92993_KAT5	118	11.76641573460375	11.83430258942929	
Q96DA0_ZG16B	86	11.0184361926071	11.113174393984139	
Q92959_SO2A1	121	13.6430722104841	13.466341748521776	
Q15485_FCN2	134	14.355001184004049	14.178311539662634	
Q9H2H9_S38A1	118	12.56907909479885	12.236290563289401	
Q8WV44_TRI41	123	12.0636608930877	12.230223915524443	
Q96MD2_CL066	134	11.9933739409809	12.109574888289778	
Q6PJ61_FBX46	126	12.375515045157549	12.11744573622191	
Q9UBT7_CTNL1	47	11.2895231427352	11.202301672465998	
Q7Z3V4_UBE3B	64	11.1895378004794	11.331598782107212	
Q8IY22_CMIP	134	13.80390880141715	13.927296253602051	
O15258_RER1	134	11.822718516111351	11.710322107175612	
O95450_ATS2	112	10.14851327719005	10.395394579665332	
P05413_FABPH	134	14.9154679373069	14.772410038117487	
Q9Y4F9_FA65B	132	12.253023633022949	12.2067732805396	
P33552_CKS2	125	12.215275020416	12.23748176513268	
Q9Y576_ASB1	88	11.82680903998585	11.875675177611782	
Q99956_DUS9	121	10.891224540005	11.075520180913141	
P48431_SOX2	124	12.45683712186755	12.272221866983566	
P17152_TMM11	121	11.5242115280822	11.872385178617826	
Q9P296_C5AR2	123	12.3752679288121	13.00601449079978	
A0JLT2_MED19	134	13.896535880606901	14.178546522613797	
Q9GZY4_COA1	117	11.3027214092483	11.307650323726484	
Q8WYP3_RIN2	127	14.2375613803222	14.26289298106281	
Q9NWB6_ARGL1	134	13.760234756756951	13.777726384910219	
Q2TAA5_ALG11	115	9.45639121301933	9.86174459254118	
Q9BT88_SYT11	134	11.7483124642664	11.584643341349652	
Q68CP4_HGNAT	128	12.378817542115002	12.421807164894041	
Q9H1N7_S35B3	88	11.91286211008485	12.143773054786996	
Q9H9Q4_NHEJ1	77	12.7888467515314	13.04124239282463	
O15155_BET1	134	13.3823980009669	13.549935973282544	
Q8WUY8_NAT14	134	12.374171426275101	12.478309288084526	
Q8WWW0_RASF5	71	12.3442170272077	12.752278375243323	
Q8NHY2_RFWD2	124	12.350009862888001	12.611443684281374	
Q96JZ2_HSH2D	125	12.3388486894585	12.410013730223987	
Q8WUA7_TB22A	134	13.82560243456845	13.904675024838648	
O95563_MPC2	131	10.762709998056	11.163791069259103	
O95365_ZBT7A	59	12.615963474269	13.115810556400351	
Q86W34_AMZ2	132	12.2258357530931	12.27171722272995	
Q01974_ROR2	124	10.31335019264265	10.624136452227035	
Q86VQ1_GLCI1	80	11.733679920189601	11.831107977784761	
Q8TBK6_ZCH10	131	13.0729324983453	13.082942912606311	
Q8N0S6_CENPL	132	11.911143204335549	12.016970549583592	
Q8N4J0_CARME	116	9.468792288639971	10.007478451972311	
Q9BWE0_REPI1	124	12.55215374606375	12.42612685312422	
Q9NU19_TB22B	132	13.093136000377651	13.066609823382755	
Q96EV8_DTBP1	132	11.987909343513	12.134808050365157	
