protein	n_R	n_NR	median_R	median_NR	p_val	foldchange	hits
Q9UHI6_DDX20	30	18	12.749233905	13.57890287	0.597405683542421	-0.261849824688889	
P22732_GTR5	30	18	13.510548570000001	13.468499795	0.776356550005872	-0.163675780888889	
Q0VDF9_HSP7E	30	18	12.270466070000001	12.431521605	0.282571814003312	-0.546102528211112	
Q7Z478_DHX29	30	18	15.013667795	14.639810109999999	0.0741838778992761	0.571198680777778	
P56182_RRP1	30	18	15.40701937	15.561016135	0.0874308785285892	-0.507286553444445	
Q9H4A6_GOLP3	30	18	15.483717975000001	15.598125025	0.413516713745826	-0.223044122999999	
Q92499_DDX1	30	18	13.82982099	13.84176929	0.567107397947252	0.177104938333335	
P46926_GNPI1	30	18	13.02031592	13.513483435	0.894756280090432	-0.0843156620555536	
Q8IYS2_K2013	30	18	13.960973445	14.15479166	0.555053336427185	-0.245986639744444	
Q14761_PTCA	30	18	12.27316824	13.23329833	0.101878515454533	-1.86734209016667	
Q96IR7_HPDL	30	18	13.227844005	12.582681585	0.60006642403728	0.20152571301111	
P28838_AMPL	30	18	13.26553385	13.249185415	0.868520861687891	-0.0707695682222216	
Q99459_CDC5L	30	18	13.699523150000001	13.65969587	0.516497471140952	0.175836143000001	
P30566_PUR8	30	18	14.02339606	13.808729450000001	0.878961147677688	0.0918307364444448	
P47736_RPGP1	30	18	12.157777955	11.322299260000001	0.315844528603966	0.625148693111111	
P62424_RL7A	30	18	12.847777975	12.47624753	0.317667485712243	0.340285624388889	
O75533_SF3B1	30	18	13.23534768	13.26172343	0.88685503875648	-0.0420403686666653	
Q6ICB4_SESQ2	30	18	11.83941913	11.951138725	0.416576299006216	0.301515291844446	
P39059_COFA1	30	18	12.988170905	13.143626065	0.994490973530575	0.0022544528888897	
O00329_PK3CD	30	18	13.708776505	13.067257545	0.253051802491418	0.327914046	
O75446_SAP30	30	18	13.535026095	14.477210634999999	0.0961441553720105	-0.803455407777779	
P48740_MASP1	30	18	13.145814009999999	12.72924226	0.841516579269453	0.131947350111112	
Q15785_TOM34	30	18	13.173921795	13.22756768	0.481220835174238	0.250858926777777	
Q9BQ69_MACD1	30	18	11.645911875	12.40286528	0.300821204249368	-0.533889179544444	
P20618_PSB1	30	18	13.088678745	12.59952585	0.0751836858774067	0.893065092666667	
P27694_RFA1	30	18	14.065508185	14.03299796	0.407181222298997	0.196227237222223	
Q7L1T6_NB5R4	30	18	13.249520765	13.099024125	0.339650784698264	0.402297591611111	
O75369_FLNB	30	18	13.20755815	13.018713345	0.603908446977476	0.176365730000001	
Q9C026_TRIM9	30	18	12.660198965	12.479412535	0.723865902782078	0.175846998611112	
Q9Y520_PRC2C	30	18	15.688261745	15.361682174999999	0.143024706263008	0.349280096999999	
Q14674_ESPL1	30	18	13.429213614999998	13.399321825	0.895289110345511	-0.0409704887777789	
Q5T653_RM02	30	18	13.77221039	13.98257683	0.839965544977709	-0.115633299433334	
Q8N5M9_JAGN1	30	18	13.571085545	14.06688981	0.235399537927446	-0.469440523333333	
Q9NVU0_RPC5	30	18	14.453882665	13.816441385000001	0.039348005388463	0.656621704666668	
Q9UBN7_HDAC6	30	18	12.94564776	13.399466454999999	0.329083536454013	-0.471107373333334	
Q8IUC4_RHPN2	30	18	13.71937297	12.982758709999999	0.0471694616002011	0.774641246777778	
Q96SB3_NEB2	30	18	12.515266415	12.73480626	0.733949243747509	0.0962839404444438	
Q9Y230_RUVB2	30	18	12.605414785	12.59377235	0.971369607035792	0.013588968644445	
Q9H0N5_PHS2	30	18	12.91882232	13.093617434999999	0.552640800371731	-0.208626025677779	
P33316_DUT	30	18	14.28519456	13.818076175	0.141709320620449	0.431361350111112	
Q5JSZ5_PRC2B	30	18	12.765164845000001	12.90991835	0.559405486835775	0.158300016777776	
Q9H444_CHM4B	30	18	15.025032395	14.965422735	0.567183905190404	0.155332838555555	
Q8TEX9_IPO4	30	18	13.356835565	13.323577415	0.933527266475724	-0.0310455394444453	
P21757_MSRE	30	18	13.78657453	13.230069015000002	0.113517199864145	0.606782782555555	
Q9UJX2_CDC23	30	18	14.249635045	14.061982055	0.283314612374832	0.384908011666667	
O75410_TACC1	30	18	12.567678735	12.4300926	0.300683651905639	0.397099757222223	
Q15021_CND1	30	18	13.4684216	13.179260035	0.255532452054119	0.362089159888889	
Q15833_STXB2	30	18	12.95663201	12.282910484999999	0.0318119819297921	0.707729209666667	
O43795_MYO1B	30	18	13.345168645000001	13.300985234999999	0.708222999448368	0.187548280222222	
Q05823_RN5A	30	18	13.883291125	13.999454010000001	0.854741336757632	0.0573735053333326	
Q9UQ80_PA2G4	30	18	11.961496525000001	12.37971766	0.454904386827356	-0.236118145199999	
Q3B7T1_EDRF1	30	18	11.89273412	12.1496253	0.447115134003508	-0.362556868333334	
Q9Y2U9_KLDC2	30	18	12.822241815	13.12898887	0.781808977037636	-0.149151584577778	
P04049_RAF1	30	18	12.151953030000001	12.62389909	0.233271570697031	-0.740457567688889	
Q5K4L6_S27A3	30	18	12.436572720000001	12.770264615	0.559997046342961	-0.237493002888888	
P61764_STXB1	30	18	13.54469691	14.48665712	0.478894827794722	-0.324652267777779	
P36269_GGT5	30	18	14.249995179999999	14.36036681	0.731746614579674	0.146606773333334	
P0CAP2_GRL1A	30	18	13.03004063	12.63054872	0.790787723388943	0.230267883122222	
Q96PK6_RBM14	30	18	13.60906753	14.47698377	0.149150995462602	-0.636475891222222	
Q8TEW0_PARD3	30	18	14.77194255	14.56095873	0.125962865555001	0.527832634222221	
Q92804_RBP56	30	18	13.79001983	14.51617206	0.30055776064226	-0.494294876888889	
P35637_FUS	30	18	11.114992855	11.534054415	0.948978333684039	-0.0259271718111123	
Q9UHB9_SRP68	30	18	12.971367095	13.004946655000001	0.853520846711666	0.0959373475111107	
Q8NB49_AT11C	30	18	11.762737014999999	11.455811225000001	0.20042701295363	0.550218160422222	
Q5THJ4_VP13D	30	18	12.106882445	12.30485876	0.677373312301766	0.175000313444444	
Q9Y2W6_TDRKH	30	18	12.29307121	12.580710785	0.515943409855364	-0.400186165011112	
O43432_IF4G3	30	18	13.121129605	13.667926770000001	0.155252551973985	-0.598018128	
Q7Z6B0_CCD91	30	18	13.201958085000001	13.611209435	0.309386308896008	-0.270153989111112	
Q15075_EEA1	30	18	14.134611915	13.792049859999999	0.184069964889608	0.467413949666668	
Q9ULL1_PKHG1	30	18	12.189734175	12.350170685	0.33592137915828	-0.535056446555554	
Q7Z406_MYH14	30	18	13.838881825000001	13.406566445	0.780157534719018	0.103971047222222	
Q9P2E9_RRBP1	30	18	13.1582979	13.386599995000001	0.40678136454114	-0.284299901666667	
Q6YHU6_THADA	30	18	12.29810685	12.26731815	0.936198066013962	-0.0313450769888899	
O14744_ANM5	30	18	13.018978019999999	12.492334	0.195964151712259	0.480044772088888	
O15083_ERC2	30	18	11.884957635	11.644555775	0.603884775530664	0.251408859222224	
Q12980_NPRL3	30	18	12.730930749999999	13.183592355	0.610174570617631	-0.256788256133333	
P28332_ADH6	30	18	12.90675553	13.945979095	0.0232067584890508	-0.992940659377776	
Q96GE4_CEP95	30	18	11.961578225	12.678885225	0.418812933337306	-0.414397647366666	
Q96I25_SPF45	30	18	11.506563885	11.752801869999999	0.791393422831371	-0.103048059822223	
Q96DI7_SNR40	30	18	11.40524878	12.389075335000001	0.320087558827672	-0.456045347533333	
Q9NTJ3_SMC4	30	18	12.999194185	12.75408703	0.843658080067068	-0.0789999933777779	
P19827_ITIH1	30	18	14.777736185	15.228403955000001	0.670290437833267	0.143359626666665	
Q7Z3J2_CP062	30	18	14.105076545	13.88181947	0.99751296019267	0.00108461299999973	
P22234_PUR6	30	18	14.597267855	14.183105225	0.227587541999798	0.263116378111112	
O95747_OXSR1	30	18	13.429544625	12.85849698	0.0369619018406034	0.682526467166667	
Q8NDI1_EHBP1	30	18	13.666577499999999	13.71508162	0.695396605241663	-0.147377089888888	
O00534_VMA5A	30	18	14.977415525	14.55736706	0.636039627496953	0.145474613777779	
P30273_FCERG	30	18	12.740213365	12.464259040000002	0.408679921047351	-0.874361520233332	
Q7Z417_NUFP2	30	18	12.74965912	13.355508825000001	0.0923067475714456	-0.631030823000001	
Q9BY89_K1671	30	18	13.091123549999999	13.215659385	0.395407402381456	0.293909797166666	
Q96AT1_K1143	30	18	14.76741256	14.658366220000001	0.428463755367566	-0.249847459111113	
P19338_NUCL	30	18	14.15240726	13.701366015000001	0.207299589490845	0.496279762333334	
P62913_RL11	30	18	12.850489970000002	12.672310315	0.465417918644608	0.2073238311	
P02765_FETUA	30	18	15.559547365	16.42271355	0.174817119694524	-0.610639681888891	
P50479_PDLI4	30	18	14.202870415	15.20214731	0.121033823331802	-0.521968196777777	
A6NKD9_CC85C	30	18	13.708762029999999	14.062310705000002	0.876840643773324	0.0552749420111116	
Q69YQ0_CYTSA	30	18	12.334239505	12.58359213	0.789321395561071	-0.1581830736	
P15144_AMPN	30	18	13.13357596	13.152352605	0.474328059104077	0.251321752000001	
Q9HA77_SYCM	30	18	12.655316299999999	13.05580099	0.613401975371385	-0.147562683222221	
Q9HC35_EMAL4	30	18	14.65799474	14.746414875	0.364145780971264	-0.30430098188889	
Q32P44_EMAL3	30	18	13.2197852	13.12739369	0.534049013915918	0.232263384444444	
Q9Y4F1_FARP1	30	18	12.7205867	12.55734938	0.343379006433992	0.339185857222223	
Q96SY0_VWA9	30	18	12.00830996	13.87173627	0.00778581722286641	-1.39652362436667	
Q14195_DPYL3	30	18	14.13727539	13.52068469	0.0875103924581131	0.630188618111111	
P24941_CDK2	30	18	12.98302164	12.14933109	0.236759949297538	0.557124637777779	
P54098_DPOG1	30	18	13.27241235	13.1637327	0.258077612114224	-0.441206734	
Q9BRR9_RHG09	30	18	12.457941980000001	12.305680145	0.796779354476715	0.108699229244444	
Q8IVF2_AHNK2	30	18	12.767571925	12.497724269999999	0.845011084148882	0.0609797479999994	
Q9NWZ5_UCKL1	30	18	14.047629	14.48629317	0.911461600512861	0.0345579182222231	
O43747_AP1G1	30	18	13.42027891	13.262562915	0.842556026324656	0.0590814445555559	
P54920_SNAA	30	18	14.605126345	14.684983944999999	0.999665949278242	0.000142129000000324	
Q9H115_SNAB	30	18	13.849222635	14.480191495	0.854697009227734	0.0715045510000003	
Q68EM7_RHG17	30	18	13.80355869	13.18339752	0.107737450785449	0.747844378888889	
Q12756_KIF1A	30	18	15.23408846	15.01967978	0.824536700013781	0.130772602999999	
P09417_DHPR	30	18	12.36994227	12.414654595	0.618681100194153	-0.197632703166667	
Q8NFW8_NEUA	30	18	14.439614989999999	14.33582106	0.335548353303461	-0.388557137222222	
Q86UK7_ZN598	30	18	14.555299900000001	14.316803870000001	0.246702593205296	0.302547831777776	
P11766_ADHX	30	18	12.894928915000001	12.311065150000001	0.208732319849306	0.453650781333334	
P46019_KPB2	30	18	12.685152725	12.43333232	0.485565133571957	0.221322817822223	
P46020_KPB1	30	18	11.54461532	11.80586504	0.659650941428426	-0.220431556166666	
O95319_CELF2	30	18	13.708569775	13.486841225	0.940642117931677	0.0433484974333336	
Q92879_CELF1	30	18	13.723137265	13.45793971	0.65782206766979	0.133386090222222	
P52815_RM12	30	18	13.942876264999999	14.3881242	0.219197779936615	-0.401821686222222	
P08727_K1C19	30	18	12.961992815	12.73929475	0.287253708330461	0.447799416388889	
Q8NB16_MLKL	30	18	12.819990189999999	12.949272045	0.768021930038679	-0.108936445711112	
Q96FS4_SIPA1	30	18	14.326441840000001	13.802976905	0.00953776512510087	0.903448571555556	
Q92922_SMRC1	30	18	14.105414979999999	13.824383735000001	0.727987165744766	0.132067773555555	
Q96RT7_GCP6	30	18	13.304299955	13.607950665	0.499653029920623	-0.349480351222221	
Q96CW5_GCP3	30	18	12.549931445	12.70654898	0.774687351174036	-0.133750997377778	
Q15057_ACAP2	30	18	13.200964540000001	13.462251380000001	0.326687780156869	-0.548104015988889	
P78549_NTH	30	18	12.02495477	10.78792011	0.212897510719853	0.654316191533335	
Q9NRV9_HEBP1	30	18	14.58259321	14.83711634	0.93916400837793	-0.0226903968888887	
O14967_CLGN	30	18	12.11991244	12.02589929	0.634127139269823	-0.231912253966668	
Q9H7J1_PPR3E	30	18	13.1272732	12.875747035	0.405944992379788	0.388993736044444	
P09601_HMOX1	30	18	13.614298389999998	14.300865285	0.0103553054184231	-1.06725139033333	
Q14168_MPP2	30	18	11.425597114999999	12.417700735	0.290800829525794	-0.452612764055555	
Q5M775_CYTSB	30	18	12.35611724	12.61924069	0.768180243952749	-0.0813739835555563	
P42345_MTOR	30	18	13.839677775	13.528664735	0.392314347111409	0.270307154777779	
Q9BRX8_F213A	30	18	12.704523120000001	12.52345592	0.614444570953987	0.188642166000001	
Q12872_SFSWA	30	18	14.393666715	14.548143015	0.555208139343723	-0.271470245	
Q15024_EXOS7	30	18	12.785731134999999	12.372014895	0.0705033736735042	0.550663998666668	
Q96GD0_PLPP	30	18	13.060729485	13.079358135	0.52374455425108	0.321728739222221	
P42684_ABL2	30	18	13.4190454	13.325491245	0.484161234537864	-0.462137179188888	
Q02833_RASF7	30	18	14.240535439999999	14.27048263	0.99009701631898	-0.00310645500000106	
P04114_APOB	30	18	16.15868846	16.0847822	0.583284046748096	0.147614962666665	
P14317_HCLS1	30	18	15.677120375000001	15.279236350000001	0.092690829123652	0.533052266444443	
Q9UIF9_BAZ2A	30	18	12.747589475	13.10782752	0.675061692878148	-0.229851748588889	
P41227_NAA10	30	18	12.219231874999998	12.939610655	0.252891109080044	-0.5582695206	
Q8NDH3_PEPL1	30	18	13.18000821	12.957686435	0.617207386782066	-0.219778241333334	
Q9NQX4_MYO5C	30	18	12.74061115	12.713093955	0.950346682348047	0.0194753845555553	
P33240_CSTF2	30	18	14.21965672	14.643613734999999	0.213089454190452	-0.512513946111111	
Q9H0L4_CSTFT	30	18	14.82757664	15.081760715	0.519965086546532	-0.218991346666666	
Q9UKF6_CPSF3	30	18	13.718882785000002	13.81614342	0.29041604417873	-0.330950403333334	
O00401_WASL	30	18	13.49999902	13.644528574999999	0.389577271002762	-0.332735475111111	
Q9C0C9_UBE2O	30	18	12.706194159999999	12.02336947	0.764902328235747	0.117996395666665	
Q96EV2_RBM33	30	18	13.657075410000001	14.1704392	0.0941621569193495	-0.711498048777777	
Q13813_SPTN1	30	18	12.266944345	12.25271841	0.235920826591694	0.439361309166667	
P78346_RPP30	30	18	13.64793802	13.662442299999999	0.913832699371894	-0.0300632394444449	
Q14004_CDK13	30	18	11.379389750000001	11.934080525	0.546553308223198	-0.231736633077778	
P0C7T5_ATX1L	30	18	12.763495800000001	12.73938737	0.875489444018218	-0.0779004191333339	
Q8ND30_LIPB2	30	18	12.62650901	12.579195174999999	0.679753684823682	0.143833910866666	
P15289_ARSA	30	18	13.892020615	13.202015419999999	0.0830416232269652	0.598806673666667	
Q99959_PKP2	30	18	14.66162959	14.439624555	0.256635809908608	0.330991676333333	
Q9BRR8_GPTC1	30	18	13.844033295	13.66340717	0.512749941717312	-0.255216444444445	
Q9P287_BCCIP	30	18	13.203346	13.28435124	0.614110129718604	0.156282295555554	
Q3ZAQ7_VMA21	30	18	10.697888735	10.622053585	0.622137431090007	0.345533341555555	
Q8WVV9_HNRLL	30	18	12.05537752	11.535716260000001	0.0577144291203462	0.735458007166667	
O95602_RPA1	30	18	12.91458807	12.78093941	0.800190035987206	0.0984909060333337	
O14772_FPGT	30	18	12.57528732	12.252171075	0.618587189018902	0.22568253911111	
Q99988_GDF15	30	18	13.89740634	14.096132775000001	0.81432572411294	-0.0895396093333325	
P78316_NOP14	30	18	11.966234584999999	12.58669253	0.359249368493089	-0.381428462977778	
Q14147_DHX34	30	18	11.910249619999998	12.383802435	0.414957825624505	-0.460501441544444	
Q9H3S7_PTN23	30	18	12.35917821	12.027186624999999	0.401559547015187	0.324473565811111	
O00459_P85B	30	18	15.084053625	15.133264645	0.815110064728478	-0.054448818777777	
Q9BY43_CHM4A	30	18	14.655957505	14.770551525	0.190862942970392	-0.454560805888889	
O00139_KIF2A	30	18	12.39718098	12.16462237	0.518718186942404	0.287524807977778	
P50583_AP4A	30	18	13.692032359999999	14.044230065	0.316781009083986	-0.365007082555556	
P62851_RS25	30	18	14.605528825	14.236999404999999	0.695109127079386	0.260062540111111	
A6NC98_CC88B	30	18	13.39084534	12.89944724	0.283379419302023	0.475942770222224	
Q9NRY2_SOSSC	30	18	12.551610875000001	12.327079744999999	0.593868945338931	-0.296026934233334	
Q03001_DYST	30	18	12.540402385	11.82957829	0.102529841237238	0.615636120666668	
O96013_PAK4	30	18	13.22665468	13.498873285	0.284706937073529	-0.406610827555555	
O43524_FOXO3	30	18	13.52583732	13.205884605	0.11549621559569	0.664603916666668	
Q6NXE6_ARMC6	30	18	13.48597989	13.132170684999998	0.728496223003687	0.149629765111111	
P53041_PPP5	30	18	13.280147635	13.037843405	0.210745822053327	0.26986317411111	
P62910_RL32	30	18	14.905427719999999	14.89307445	0.684872570325964	-0.109168845000001	
P42765_THIM	30	18	14.44462618	14.090848975	0.307196316508717	0.375722244	
P78527_PRKDC	30	18	13.79059736	14.340405815	0.0459275663868218	-0.6373231944	
O95831_AIFM1	30	18	11.022354505	10.94068603	0.937428230543266	0.0317096252111124	
Q07954_LRP1	30	18	11.863935205	12.256670105000001	0.237218859021307	-0.388308604222221	
Q14978_NOLC1	30	18	11.778363769999999	11.2900442	0.932059548628626	-0.0497770367555539	
P61201_CSN2	30	18	13.915831655	14.13165248	0.369572221013863	-0.325879810677778	
Q6Y7W6_PERQ2	30	18	13.45080449	13.771329654999999	0.761251870331475	-0.146993804666668	
Q9BUE6_ISCA1	30	18	14.50718557	13.90525871	0.0154653527561833	0.945013704777779	
P15336_ATF2	30	18	11.653040115	11.20644576	0.340778186674822	0.416312201666667	
Q9BS40_LXN	30	18	12.486520200000001	12.34020996	0.784781166589558	0.0989004827222217	
Q9BUF5_TBB6	30	18	12.374298335	11.886466729999999	0.729368678974877	0.0808630724000015	
Q96C11_FGGY	30	18	14.258789284999999	14.048508625	0.608652062975982	0.272297506955555	
Q9BPU6_DPYL5	30	18	13.00873292	12.90047402	0.743944932535776	0.112420241666666	
O95248_MTMR5	30	18	13.411453805	13.782262715	0.386839627107806	-0.302273515111112	
P02792_FRIL	30	18	12.730275110000001	12.691591594999998	0.945812590958008	-0.0282858795555558	
Q96G03_PGM2	30	18	14.259990904999999	14.153133005	0.457381757646913	0.256431665777779	
P14923_PLAK	30	18	12.480909435000001	12.304973105	0.507306955404833	0.228877803555557	
O60343_TBCD4	30	18	13.25619713	14.200250515	0.0317011314405405	-1.11670920355556	
Q9P0K7_RAI14	30	18	12.989487709999999	12.76560205	0.332972406281998	0.464703245022223	
Q9NX74_DUS2L	30	18	13.509852875	13.942621545000002	0.788202326135057	-0.0883930002222222	
A1L0T0_ILVBL	30	18	14.484047845	13.945015654999999	0.221211655431531	0.393030901000001	
Q14534_ERG1	30	18	12.687031085000001	12.51152217	0.243140796456692	0.445618179	
P48728_GCST	30	18	12.080099265	12.10215388	0.225594473275758	-0.60929059411111	
O60725_ICMT	30	18	10.342602045	11.04866464	0.618570828282275	-0.316192610022222	
Q8IZ69_TRM2A	30	18	13.598002274999999	13.142311235	0.626657841568749	0.161143885222224	
Q14191_WRN	30	18	13.859880915	14.282192435	0.311582758213358	-0.431853557188889	
O14920_IKKB	30	18	12.549277565	12.33015172	0.717530492185707	0.124890092999999	
Q01082_SPTB2	30	18	14.329680175	13.95717475	0.683562291813633	0.132804964222222	
P11277_SPTB1	30	18	14.568072635	14.412679075	0.842121845467873	-0.0645986982222215	
Q9BTW9_TBCD	30	18	12.302431980000001	11.913960775	0.362100194345639	0.347371298055556	
P01019_ANGT	30	18	13.76483353	15.08655859	0.206568998651663	-0.829837123000001	
Q9Y2V7_COG6	30	18	11.83931587	12.27169661	0.829476848298059	-0.0915539260111107	
Q9NYL9_TMOD3	30	18	12.644141235	12.139037134999999	0.0502279627402909	0.856348262555555	
Q8WWA0_ITLN1	30	18	13.70513398	13.83926711	0.97979873212266	-0.00972062911111138	
Q8N3Z6_ZCHC7	30	18	13.43314065	14.04829152	0.352419877937793	0.485858042666665	
Q16566_KCC4	30	18	14.123575185	14.16684578	0.829987100894954	-0.0676512561111124	
Q86V48_LUZP1	30	18	15.059376324999999	14.609246535	0.501604073419534	0.172289937111112	
P12931_SRC	30	18	13.753102065	13.227393405	0.222411531606957	0.551493791166667	
P06239_LCK	30	18	14.181978245	14.08631632	0.398415227341949	-0.388000577666666	
Q8NEZ5_FBX22	30	18	12.918821855000001	13.08833123	0.915080013031922	-0.0400767748888882	
Q9H7U1_CCSE2	30	18	14.438300105	14.362402415	0.743475578113733	-0.111733129333334	
Q8WXI9_P66B	30	18	13.261050315	13.40827423	0.776454304419921	-0.0858674631111107	
P39880_CUX1	30	18	12.246161985	12.088910644999999	0.183197135166474	0.407693645722224	
Q8N8E3_CE112	30	18	14.09950378	14.163168474999999	0.3815381033229	0.194666106333333	
Q9Y4P8_WIPI2	30	18	12.315445695000001	12.473740875	0.88798267412619	-0.0513265458444447	
Q9BV44_THUM3	30	18	12.85936504	13.628781095	0.189285778486064	-0.553690921666666	
