id	gse	study	cell	lineage	modality	label	prkdc_lfc	qc	perturbation_ok	epi_combined	epi_drug	epi_genetic	nonepi_combined	nonepi_drug	nonepi_genetic	hek	IFN_lfc	IFN_se	IFN_p	IFN_g	IFN_gvar	IFN_ng	IFN_cov	IFN_frac_up	IFN_lfc_w	IFN_lfc_med	n_treat	n_ctrl	IFN_alpha_lfc	IFN_alpha_se	IFN_alpha_p	IFN_alpha_g	IFN_alpha_gvar	IFN_alpha_ng	IFN_alpha_cov	IFN_alpha_frac_up	IFN_alpha_lfc_w	IFN_alpha_lfc_med	IFN_gamma_lfc	IFN_gamma_se	IFN_gamma_p	IFN_gamma_g	IFN_gamma_gvar	IFN_gamma_ng	IFN_gamma_cov	IFN_gamma_frac_up	IFN_gamma_lfc_w	IFN_gamma_lfc_med	STING_lfc	STING_se	STING_p	STING_g	STING_gvar	STING_ng	STING_cov	STING_frac_up	STING_lfc_w	STING_lfc_med	APM_lfc	APM_se	APM_p	APM_g	APM_gvar	APM_ng	APM_cov	APM_frac_up	APM_lfc_w	APM_lfc_med	MHCI_lfc	MHCI_se	MHCI_p	MHCI_g	MHCI_gvar	MHCI_ng	MHCI_cov	MHCI_frac_up	MHCI_lfc_w	MHCI_lfc_med	global_median_lfc
GSE63480_NU	GSE63480	GSE63480_drug	C4-2	epithelial_cancer	selective_inhibitor	NU7441 vs control (array)	-0.21929914257621874	inhibitor_mRNA_not_required	True	False	False	False	False	False	False	False	-0.16628817439334398	0.08792061034956031	0.3061008714841238	-1.0807683609253846	0.47253814349206574	198	0.9611650485436893	0.3888888888888889	-0.16628817439334534	-0.17505912799360335	2	2	-0.10714170268455181	0.06990658692139495	0.3596328512511105	-0.8757948685765488	0.4224076937230247	85	0.9550561797752809	0.4117647058823529	-0.10714170268455019	-0.10181266921504495	-0.17703158810904718	0.0995666351355657	0.3218360383992566	-1.0160121144311818	0.455565689328763	177	0.9672131147540983	0.3785310734463277	-0.17703158810904837	-0.18310474738364668	-0.1735374477571865	0.08125421398197057	0.23103037323714218	-1.2204198527260741	0.5127086893608895	16	1.0	0.25	-0.17353744775718621	-0.305111017041245	0.033712447695388725	0.12129687802853352	0.8273309112315395	0.1588190573330729	0.32968354886641865	21	1.0	0.42857142857142855	0.033712447695389655	-0.09911192695834359	0.4118336632834252	0.11274028538166085	0.16252143915484274	2.087395123043781	0.8711829122082682	4	1.0	1.0	0.41183366328342563	0.35205090608684975	-0.2308222133194331
GSE285698_normoxia	GSE285698	GSE285698	HCT116	epithelial_cancer	genetic	DNA-PK KO vs WT, normoxia	-1.95007779601415	PRKDC_down	True	True	False	True	False	False	False	False	0.18069404519425847	0.009348375056707775	0.00042527618462896374	12.625601279379561	13.710483972155902	162	0.7864077669902912	0.6481481481481481	0.1845010135320503	0.14125115164823354	3	3	0.22467554522462185	0.01826754271699602	0.00029016646532306547	8.033781766314899	5.8051374557311455	79	0.8876404494382022	0.7088607594936709	0.22467554522462152	0.1734627403976834	0.18484980399223883	0.008934623628164908	0.0016906119263406963	13.514098789257929	15.645905507151891	141	0.7704918032786885	0.6453900709219859	0.1892237676143829	0.1466365035350421	0.48415326583667095	0.021053237734867798	0.0003604038310685684	15.021327975447063	19.230024512162384	4	0.25	0.75	0.4841532658366708	0.3515075696364841	0.3285519174058278	0.05036588193141065	0.003108286816611685	4.261003789580119	1.9396794412346783	20	0.9523809523809523	0.8	0.3285519174058277	0.36714922475860035	0.5792870197436937	0.05244503041681243	0.0029269214251381004	7.214958095932946	4.764635027172364	4	1.0	1.0	0.5792870197436928	0.6103420261092842	0.0015491796427464163
GSE285698_hypoxia	GSE285698	GSE285698_hyp	HCT116	epithelial_cancer	genetic	DNA-PK KO vs WT, CoCl2	-1.8119193022003826	PRKDC_down	True	False	False	False	False	False	False	False	0.20324500174931126	0.025735628947817068	0.008618431667035575	5.158571390827838	2.644238232855622	163	0.7912621359223301	0.6687116564417178	0.20584583002775786	0.18855063821636886	3	3	0.22378019851038156	0.03016159080646608	0.006283077802437553	4.846316446250137	2.3838985914328803	79	0.8876404494382022	0.6582278481012658	0.223780198510382	0.1662633748902138	0.1923850230152775	0.022222677003606823	0.006542124512787971	5.654825959561254	3.0914213860773225	142	0.7759562841530054	0.6549295774647887	0.19537048082786068	0.19378053198499945	0.43873825207828254	0.00756939313522611	0.00020687249674770973	37.86071367618812	119.8794700058582	5	0.3125	0.8	0.4387382520782822	0.507594041225448	0.2771827761857537	0.024470241988868335	0.004498196586118056	7.398988180032771	4.988752174022056	21	1.0	0.7619047619047619	0.2771827761857538	0.22099412773725735	0.553683978654842	0.023063818588085195	0.00024033844313733533	15.68104860899953	20.917940456483844	4	1.0	1.0	0.5536839786548415	0.46250897545673775	0.013334132004470764
GSE85202_TC32	GSE85202	GSE85202	TC32	non_epithelial_cancer	selective_inhibitor	NU7441 vs vehicle	-0.49129286201656086	inhibitor_mRNA_not_required	True	False	False	False	False	True	False	False	-0.7175274873597255	0.1911305128855015	0.023099901153109	-2.45218298766076	0.9277667837477377	138	0.6699029126213593	0.16666666666666666	-0.5508851844387754	-0.3669686020978373	3	3	-0.8650869986559284	0.20742982540238789	0.022404286842860065	-2.7241620639168223	1.0450882458736301	64	0.7191011235955056	0.125	-0.628165022273516	-0.3986578557607494	-0.6881261786929764	0.16506350343146134	0.014115199768906066	-2.7230861357936593	1.044599841912637	121	0.6612021857923497	0.1652892561983471	-0.5371151520417614	-0.3651053495475276	-1.1726398320505993	0.4810372161178839	0.12755364169016412	-1.592319897834002	0.6379568880865074	5	0.3125	0.4	-0.713224545511508	-0.023971846538882957	-0.8429663016516518	0.1536169817674254	0.006580051742425214	-3.5843907110629822	1.4973213974628827	19	0.9047619047619048	0.05263157894736842	-0.5978256197024187	-0.46641379074862854	-0.5499744490236864	0.17378037323097337	0.03480498944136155	-2.0672173681137616	0.7827823039192657	4	1.0	0.0	-0.5499744490236884	-0.49756632262938094	-0.2357843598074525
GSE85202_SKNMC	GSE85202	GSE85202	SK-N-MC	non_epithelial_cancer	selective_inhibitor	NU7441 vs vehicle	-0.17562074142166484	inhibitor_mRNA_not_required	True	False	False	False	True	True	False	False	-0.9169713287951424	0.25100720185899966	0.036678407465439315	-2.386238958005876	0.9011780303920809	145	0.7038834951456311	0.32413793103448274	-0.46509666292502905	-0.17318379028919928	3	3	-1.0705424672125412	0.3046096294936268	0.04866025686540018	-2.2956444697300955	0.8658319609501977	65	0.7303370786516854	0.23076923076923078	-0.5649382232488334	-0.3109225992229465	-0.9030664494706002	0.2498373938021194	0.0451067767366279	-2.361057829244875	0.8912161727532102	129	0.7049180327868853	0.3488372093023256	-0.43807418636847756	-0.17205951356485905	1.867566630703899	0.3555582503060299	0.0067981186278051045	3.430912976564587	1.40759698772994	8	0.5	0.75	0.9533072309685212	1.1489566844419024	-0.3582300013826556	0.3014164853257905	0.3247322042819421	-0.7763173829023367	0.4768890565830278	18	0.8571428571428571	0.3333333333333333	-0.22046295355423393	-0.10483573652002454	-0.22375243667032407	0.8138081090826723	0.7970212111962959	-0.1795932947598662	0.42935447929355874	4	1.0	0.25	-0.22375243667032518	-0.14011958945925063	-0.08089089200008193
GSE93075_TC32	GSE93075	GSE93076_TC32	TC32	non_epithelial_cancer	genetic	siPRKDC vs siNeg	-0.2257798246572369	PRKDC_not_down	False	False	False	False	False	False	False	False	-0.8681890259754637	0.16238798975463584	0.007739959434162764	-3.492245318777718	1.4429814472104072	131	0.6359223300970874	0.4198473282442748	-0.4099756248442523	-0.08828380389012214	3	3	-1.0548774566017283	0.14060925825880097	0.0029426331747694203	-4.900410384230934	2.4278351611565308	63	0.7078651685393258	0.36507936507936506	-0.5216530204677741	-0.21263194197767277	-0.8279795523591895	0.17773461719881953	0.020620451269848884	-3.042929888320428	1.1982851921028141	116	0.6338797814207651	0.4224137931034483	-0.4213923332861114	-0.0828531682575262	-0.9100203988748063	0.5288814439310554	0.2264616166176657	-1.123924543440969	0.5319338649457493	4	0.25	0.5	0.10828436127249708	0.21656872254499415	-0.4166184551761205	0.17053449735186024	0.07248286675583634	-1.59577117584993	0.6388738038061224	17	0.8095238095238095	0.35294117647058826	-0.27968419636355507	-0.03042807803989689	-1.120836568109823	0.5430913051787635	0.17430641147842318	-1.3480742069169436	0.5781086722795623	4	1.0	0.25	-0.5733102577134275	-0.256336339838922	0.025891026485944657
GSE268415_si	GSE268415	GSE268415	HOS	non_epithelial_cancer	genetic	siPRKDC vs siNC	-0.7669508542453674	PRKDC_down	True	False	False	False	True	False	True	False	-0.023119379297627418	0.01209017537777012	0.12871373535336197	-1.2490733052155705	0.5566820101501793	184	0.8932038834951457	0.40217391304347827	-0.023119379297627297	-0.021810366347031707	3	3	-0.06078788984632055	0.011642494054899	0.007227867761124824	-3.4104791627836506	1.3959473433151228	87	0.9775280898876404	0.3103448275862069	-0.06078788984632084	-0.034443147110813754	-0.026042060001485012	0.01226337480939803	0.10694260181618151	-1.387106129071885	0.5870052844423991	161	0.8797814207650273	0.391304347826087	-0.026042060001484936	-0.02228794808101142	-0.019121690466764374	0.02167232258968433	0.4351769472275979	-0.5763219820326165	0.454345585581167	7	0.4375	0.42857142857142855	-0.019121690466763912	-0.026046483570006718	-0.03646413861780484	0.012678680985492368	0.0795802051068152	-1.8786083216056946	0.7207641021671805	20	0.9523809523809523	0.4	-0.03646413861780362	-0.03083503787864128	-0.09153460875677943	0.03836018475875788	0.1165477981788358	-1.5586514101844495	0.6291161848724978	4	1.0	0.25	-0.09153460875677788	-0.11577944645037652	0.017583050744754802
GSE268415_AZD	GSE268415	GSE268415_drug	HOS	non_epithelial_cancer	selective_inhibitor	AZD7648 vs DMSO	0.04930052942473928	inhibitor_mRNA_not_required	True	False	False	False	False	True	False	False	-0.2657823872111744	0.0726432171736726	0.06707842119575717	-2.3898766477802083	0.9026258659670972	186	0.9029126213592233	0.3387096774193548	-0.25347841503022317	-0.19199716232584496	3	3	-0.3224541659720823	0.07162046216514935	0.043021403391669794	-2.940865959954339	1.1473910495348465	87	0.9775280898876404	0.3333333333333333	-0.30618080955900906	-0.3896130861623681	-0.2629327356559199	0.0690997033805852	0.06182891683965901	-2.485494659733679	0.9414736419637199	163	0.8907103825136612	0.34355828220858897	-0.248892620161091	-0.1745882064553195	-0.20094513173299644	0.01775887321487565	0.005620365172084816	-7.391055098096186	4.97897462192447	7	0.4375	0.14285714285714285	-0.20094513173299555	-0.1745882064553195	-0.1110951644054543	0.08961145322056525	0.3353869662551423	-0.8097966823181925	0.4813142222244627	20	0.9523809523809523	0.35	-0.1110951644054536	-0.38316080655384654	-0.4891127436327878	0.28760910469660295	0.22907829462129395	-1.1108379431468467	0.5294967446612264	4	1.0	0.0	-0.48911274363278756	-0.49345676369526936	0.04881161034322051
GSE315862_LPS853	GSE315862	GSE315862	LPS853	non_epithelial_cancer	selective_inhibitor	peposertib vs NTC	0.06857693521213193	inhibitor_mRNA_not_required	True	False	False	False	True	True	False	False	0.04370399536758107	0.009420513180707987	0.018569869837736765	3.030337061771773	1.1919118923289653	180	0.8737864077669902	0.6833333333333333	0.04370399536758074	0.03953284092087867	3	3	0.05347649816206923	0.013587027715670668	0.028298772536071326	2.570886220182386	0.9774546630936398	85	0.9550561797752809	0.6941176470588235	0.05347649816206953	0.05650821320938704	0.04371494938248466	0.00832278395853712	0.014845393441699746	3.430881482354474	1.4075789788302362	158	0.8633879781420765	0.6708860759493671	0.043714949382484436	0.038501149453405215	0.028716824297287058	0.02208074613657196	0.2642360222115804	0.8495071211385183	0.4868051957387545	8	0.5	0.625	0.028716824297286857	0.018988099176982985	0.03969376374465483	0.022007828584175243	0.15402580252160156	1.1781197679799422	0.5423305156420928	21	1.0	0.6190476190476191	0.0396937637446544	0.030520066876158047	0.0036656767584180017	0.020231895428379786	0.8720590786257321	0.11834828034297387	0.42783385962167836	4	1.0	0.5	0.0036656767584184458	0.007163522446881565	0.014868830503371289
GSE315862_T778	GSE315862	GSE315862	T778	non_epithelial_cancer	selective_inhibitor	peposertib vs NTC	-0.1130310235512546	inhibitor_mRNA_not_required	True	False	False	False	True	True	False	False	-0.047869561350136536	0.017643682347896986	0.055012748490711895	-1.7722075200500411	0.6883932911768265	185	0.8980582524271845	0.42162162162162165	-0.04786956135013619	-0.031086461736390625	3	3	-0.10240146514717807	0.023260644281821088	0.01720305722671812	-2.8756020740149406	1.1157572740065855	88	0.9887640449438202	0.29545454545454547	-0.10240146514717828	-0.08467353427308422	-0.04932767690280837	0.01673439892090785	0.043050689798086565	-1.9254174459020534	0.7356026950819989	163	0.8907103825136612	0.4233128834355828	-0.04932767690280686	-0.031074299324281185	-0.12512361524680582	0.052310442790240635	0.1035860342572307	-1.5624108471342313	0.6300939712702256	10	0.625	0.2	-0.12512361524680576	-0.0849515519513839	0.0035422866811858356	0.019219396061633094	0.8661533588153744	0.12038942137740816	0.42787446773163235	21	1.0	0.42857142857142855	0.003542286681186079	-0.005571199217377476	0.016944295680328736	0.01254652462184618	0.3063153834940339	0.8821540565984134	0.49151631496441983	4	1.0	0.75	0.01694429568032918	0.021553716817019897	0.016598118694988825
GSE129436_U937	GSE129436	GSE129436	U937	non_epithelial_cancer	selective_inhibitor	NU7441 vs DMSO, no DNA, 8 h	-0.051093364727556434	inhibitor_mRNA_not_required	True	False	False	False	True	True	False	False	-0.24402229336561287	0.041824075175572385	0.004390653919139643	-3.811075173650889	1.6370244982681796	170	0.8252427184466019	0.23529411764705882	-0.2483318339618365	-0.22666627296108155	3	3	-0.4155259345060687	0.06115254279673687	0.006027681485149358	-4.438415664103599	2.068294467280016	78	0.8764044943820225	0.11538461538461539	-0.41552593450607034	-0.3565566672555893	-0.22284486345277887	0.04035833343059535	0.005850875143688962	-3.606731073757638	1.510709086534077	150	0.819672131147541	0.25333333333333335	-0.22772900946183242	-0.21566475127488838	-0.02911575920171572	0.11230817067930975	0.8131373847958603	-0.16934061125221755	0.42905635355160626	12	0.75	0.4166666666666667	-0.029115759201716274	-0.24802216339839323	-0.11813123323228414	0.029137859612908996	0.019180340845007405	-2.648204070341631	1.0110820665144986	20	0.9523809523809523	0.2	-0.11813123323228561	-0.0973893854961232	0.01081110544397923	0.04277059501976124	0.8133621784764057	0.16510839986172243	0.42893839864207495	4	1.0	0.25	0.010811105443981006	-0.01998316348060669	-0.01095316297599691
GSE129436_U937_DNA	GSE129436	GSE129436_DNA	U937	non_epithelial_cancer	selective_inhibitor	NU7441 vs DMSO on transfected DNA, 8 h	0.00039486000472344074	inhibitor_mRNA_not_required	True	False	False	False	False	False	False	False	-0.045990972776367656	0.03785509049504304	0.29200165937461664	-0.793583563729407	0.47914790605178886	170	0.8252427184466019	0.47058823529411764	-0.04239720268497052	-0.009974006686555903	3	3	-0.066707858040286	0.0500868997030172	0.25519688270045926	-0.8699558301089994	0.48973526219505326	78	0.8764044943820225	0.3974358974358974	-0.06670785804028664	-0.03602336202506162	-0.041525887671139294	0.035828674971784616	0.31112683327552154	-0.757063895445201	0.47442881181555524	150	0.819672131147541	0.48	-0.037452948234228414	-0.007975220985026343	-0.06540500918255177	0.053985190763971444	0.29560574593173405	-0.7913720873056916	0.47885581504721403	12	0.75	0.5833333333333334	-0.06540500918255358	0.13707163330475058	0.09373028678118622	0.04632261917673991	0.11406074071406935	1.3216948444856884	0.5722397718283374	20	0.9523809523809523	0.75	0.09373028678118463	0.11514201758500153	0.16053088755570677	0.09904701813046597	0.1843438978755554	1.0586723218653746	0.520065590423652	4	1.0	1.0	0.16053088755570766	0.17145357192014643	0.0013390433277864489
GSE180581_HEK	GSE180581	GSE180581	HEK293T	epithelial_noncancer	genetic	siDNA-PKcs vs siControl in DNA-PKcs+/-	-1.7209313826199075	PRKDC_down	True	False	False	False	False	False	False	True	-0.09077139738257145	0.05044789481968067	0.15916029387927	-1.1753043154536242	0.5417783528269927	165	0.8009708737864077	0.36363636363636365	-0.090771397382572	-0.07716895325139994	3	3	-0.09304888343084228	0.03549598085036892	0.05900339597186446	-1.7122861430580394	0.6709936529757148	76	0.8539325842696629	0.3815789473684211	-0.0930488834308425	-0.07482108546348165	-0.09430826723001307	0.05344921858633415	0.17811159826520526	-1.1525313901028575	0.5373607170977022	144	0.7868852459016393	0.375	-0.09430826723001298	-0.08389671432293522	-0.04750404021543897	0.11915459487347692	0.7109734875225904	-0.26041386961095087	0.4323179486238125	4	0.25	0.25	-0.04750404021543839	-0.1265218085701849	-0.13078401330784306	0.047381132062990015	0.05238205420483464	-1.8029911073276517	0.6975647444252161	20	0.9523809523809523	0.4	-0.13078401330784162	-0.1043173600216114	-0.08011178003805597	0.0439557309909002	0.1500307245880611	-1.1904885760020374	0.5447719207992799	4	1.0	0.5	-0.08011178003805597	-0.0364009437214321	-0.027244218818781363
