cell_line	cancer_type	n_baseline_samples	studies	treatments	genotypes	is_lung	line_class	Tacstd2	Cldn4	Cldn3	Cldn6	Cldn7	Cdh1	F11r	Ocln	Tjp1	Nectin2	tj_core_score	tj_core_ssgsea	go_tj_score	go_tj_ssgsea	go_tj_assembly_score	reactome_keratin_score	reactome_keratin_ssgsea	go_krt_diff_score	trop2_group	trop2_tertile	trop2_expr_split	sets_used
Pten-Smad4	Prostate adenocarcinoma	3	GSE131828	no_treatment	WT	False	other	0.0	0.04034820584776234	0.061907502776613145	0.023079307921416378	0.07525467595344482	0.0	6.834826342178353	0.19381210675886396	5.750259428478653	5.736441169383694	-0.18548410857977882	0.5337746278654741	0.06291658461365983	0.5223519440958363	-0.038477039244698245	-0.31180282659726144	0.24139152983221218	0.1414004361783908	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Py8119	Mammary adenocarcinoma	2	GSE126606	no_treatment	WT	False	other	0.0	0.03402238093206891	0.0	0.0	0.0	0.03616199473053779	6.107798848351667	0.09620882760617544	4.656182365914143	5.578545656078682	-0.3122699742559231	0.4491923236228082	0.08634084696443585	0.5152571435367532	-0.016530185173565845	-0.16575878996105964	0.2798056308032647	0.33849219479571635	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
RM-1	Prostate carcinoma	7	GSE131828;GSE147099	no_treatment	WT	False	other	0.0	0.0842177811492698	0.0472427002058878	3.66069719772569	0.0	0.04779437985848357	5.930178333949118	1.9008953187334112	6.05630994091686	3.0686169880225367	-0.12388635677027764	0.5708832538185017	-0.07072170176431698	0.5417577400057191	-0.20151413402669033	-0.23540195763899394	0.2751139824261555	-0.03762087387289826	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Renca	Renal adenocarcinoma	4	GSE162105;RTM28723893	no_treatment	WT	False	other	0.09307438198913434	4.982742698737728	6.802440165505758	0.1148488559929428	1.5803856217447825	2.287179580843483	7.480851691348683	0.0	5.7887136683402325	5.425722708657769	0.4033524352065548	0.6681904878784626	0.1992804970863575	0.5288911261861511	0.3353446047389809	-0.07128427523001137	0.29883962478239	0.1883712207762003	TROP2-positive	T3_high	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
S91-M3	Melanoma	1	GSE109268	no_treatment	WT	False	other	0.0	0.04707905423700195	0.036653837400237886	0.08773438181972541	0.21773076383159837	1.0272092664496641	3.9510362352531354	0.05037910233956051	4.04843211865763	4.201629940797365	-0.4935174861359828	0.49418084382877975	0.016021159892937308	0.5371320675884401	-0.06212155740850912	-0.30815762158796095	0.21831193336094618	-0.5111951254559661	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
T11	Mammary cancer, NOS	6	GSE124821	no_treatment	WT	False	other	1.8827269553719364	1.8243447477876606	1.8335148361262437	2.6429650757232084	1.2426654655764227	1.6148094588412325	3.5927991247355218	1.6953841871792015	4.9580513125349	3.9828018769120064	-0.0396711973761721	0.4192962809558143	1.1347403963422455	0.5367191673117425	1.3435246475214018	2.975421630130314	0.31765017670648316	0.8635732075727104	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
TS/A	Mammary adenocarcinoma	1	GSE154541	sh_control	WT	False	other	0.0	0.0	0.0	0.2055876952988799	0.0	0.0	6.946942605942122	0.5727907373686739	4.322035860181933	4.483776316194305	-0.3440693345210354	0.4834501766712177	-0.26316076178163944	0.5228884300533487	-0.2945512768779478	-0.2831618361963115	0.2822233436643545	-0.1898508896461282	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
UPPL1541	Bladder carcinoma	1	GSE112973	no_treatment	WT	False	other	9.273257937815211	10.674114477061984	7.390567652553199	7.530028404898641	8.217859988609154	9.534251969889217	7.8563580830012425	6.027148963481699	6.106711020747427	6.940626013618403	2.0614449432440485	0.9537075388242032	1.0274813871665256	0.6590669229388986	1.0274849113009656	1.0012274872992961	0.4443426153829064	1.4423109606580407	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
YUMM1.1	Melanoma	1	GSE84264	no_treatment	WT	False	other	0.0	0.0	0.0	0.0	0.0	0.009319937818611887	0.025349200265211282	0.0	2.5625159760114022	2.1433816628685887	-0.9599819114687586	0.3277340574040837	-0.6125016288287216	0.49971301233116205	-0.5494832285789533	-0.3509697541429406	0.25016766088859477	-0.5263769942726103	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
YUMM1.7	Melanoma	1	GSE84264	no_treatment	WT	False	other	0.0	0.009878857543512634	0.0	0.0	0.0	0.0	0.02741594979391872	0.0	1.8106355874485884	1.65886817375443	-1.0464920386334058	0.3373193019057992	-1.0150855248758577	0.49418268238841995	-0.9149407800437553	-0.39701608912407055	0.2545531873025244	-0.8970766160553836	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
YUMM2.1	Melanoma	1	GSE84264	no_treatment	WT	False	other	0.0	0.0	0.0	0.01825101865761733	0.11501459302830647	0.0	0.8358472901220707	0.0	3.429594541192883	2.995658355417634	-0.8005999262911213	0.3665940550518764	-0.36563640538838027	0.500420915247629	-0.4170003575907883	-0.32714792810502746	0.25054106937971027	-0.43989233207637585	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
