gene	t
Isoc2b	1.2462263944860883
Gbp7	1.245334480208615
B230369F24Rik	1.2443472338339032
Cdca5	1.2437485133692423
Tmem198	1.243698214666174
Ctcf	1.2435933427335204
Cabin1	1.2433419523385396
Mest	1.2429445367850442
Zrsr1	1.2426090276077038
Gm45185	1.2415717285716228
Sdc1	1.2411360734387062
Gm13415	1.2409665357670299
Pigx	1.240719832446491
Serpinb8	1.2404632464076615
Gm15785	1.2401398212483004
8430429K09Rik	1.2399980612016972
Gm16098	1.239409929748705
Gm48602	1.239170621345015
Nectin4	1.2391627909209544
Pikfyve	1.238558832617868
Samd4b	1.2382696929349581
Pcgf6	1.2382693513310217
Prox1	1.238191527803504
AI987944	1.2375700705804222
Gm15387	1.2375075471016133
Vwce	1.2374955250901165
Acbd6	1.2370658382181272
2210016L21Rik	1.236464430573434
Plec	1.2362805410578734
Glipr2	1.2358649647006101
Elf2	1.2355539137961193
Id1	1.2351452697457024
Ccdc73	1.235112973804695
Rmi1	1.2348697421226351
A930001C03Rik	1.2346027611156234
Slc25a46	1.2345372897184397
Trpa1	1.2343559963632051
Gm5530	1.2341743366610074
Pdzrn4	1.2340348712248919
Gm6136	1.2334070891456197
Efl1	1.232984029062958
Arl8a	1.232529859576517
Pmpca	1.2318903833013928
Tmem167	1.2317902535795906
Gm50388	1.230173657630728
Slc4a7	1.2301373571946994
Ap3m1-ps	1.230096251120109
Frrs1	1.2282321575858324
Rhbdd3	1.2272223637128952
Cep152	1.2268350657779712
Tas1r3	1.2268124624907517
Tmem177	1.22664367930276
Ube2w	1.2264226891060828
Wipi2	1.2263285596398787
Gm7108	1.2254251720138438
Limd1	1.225194336531834
Zfp952	1.2248473247439262
Vwa2	1.2246413147709316
Anp32a	1.2245483874937428
Gm12186	1.2243350274647022
Ubtf	1.2243176782883882
Dgcr8	1.224221504990128
Ppp1r18	1.2234076488579126
Mapk13	1.2222787028727653
Tmem14a	1.2222315497382419
Ccp110	1.2220601734657004
Rmdn1	1.2217544068618902
Klhdc1	1.2214955821395888
Gm2607	1.2214742317031089
Pxn	1.2210910324942685
Gm38302	1.220084351549512
Gdf9	1.2195420384123778
Gm44321	1.2194582593585976
St8sia4	1.2192995956204151
Mov10	1.2185105335728756
A330074K22Rik	1.2181364405635393
Tbc1d8	1.218089907498637
Gm46348	1.2180285114055693
Lrp4	1.2176823139206745
B230317F23Rik	1.2174833595917116
Nova2	1.2173935571633825
Gm38162	1.2168234104731814
Psmc4	1.2150742963309022
Tlcd3b	1.2144348030380492
Tbc1d9	1.2143998253915724
Hypk	1.2132004482236884
2410002F23Rik	1.212980137866526
Ifnar1	1.2125248910979722
Fan1	1.2124338945574062
Crry-ps	1.2120236165409157
Scarna9	1.2119875037095278
Calm1	1.2116120296510495
Ypel1	1.2111958792253736
Chd8	1.211116615919018
Gm37578	1.210653775104286
Fam149b	1.2100841340457196
Tnfaip8	1.2099682897188417
Neu2	1.2089016455483328
Zfp622	1.208803663160236
Tmem74	1.208596326410295
Pate14	1.2084843432120997
Iws1	1.208317565685882
Plekhn1	1.2082934214997805
Xpr1	1.207709267101069
Gm5206	1.2076974940475538
Fosl2	1.2071519973459208
Gm42635	1.2061497325102366
Epg5	1.2060536216501427
H1f3	1.205360182285096
Llph-ps2	1.2052603443895988
Gm49125	1.2049259685698637
Gm6548	1.2047621583832153
Car9	1.204318310388894
Gm12204	1.20367959248937
Tmco6	1.2036746957309967
Tctn2	1.2025987736391193
9530053A07Rik	1.2021753046552193
Dnajc8	1.201836415794175
Eloa	1.2016302181732759
Zzef1	1.2015316881263989
Polr2m	1.2011240105541445
Dnajc1	1.2004693359637686
Naca	1.2003547081027994
Fmnl2	1.1999187444119035
Gm5867	1.1997230466932802
Slc2a9	1.1990872286724004
Gm7496	1.1990872286724004
Cmpk2	1.1990872286724004
Snora5c	1.1990143121746109
Il33	1.1987659084426174
Rdh14	1.198289003308272
Papolg	1.1978517690837431
Hlcs	1.197509549827272
Tmem94	1.1974406296469708
Ago2	1.195831808631341
Gm37285	1.195476674077269
Gm8437	1.195323232132305
Grb2	1.1936646572256018
Cmc1	1.1930984960732425
Pcsk7	1.1923330023805634
Tchh	1.1921521439070653
E230015B07Rik	1.1919577936394063
Orai1	1.191887939393227
Gm4849	1.1917851289565276
Gm45344	1.191692344486617
Mon1a	1.190016615883585
Nubpl	1.1893228514443115
Ythdf2	1.1890817142672765
Gm10146	1.1887691131811222
Sub1	1.1884714167678996
Gm13416	1.1884159849975613
Ticam1	1.1880431388768142
Atrx	1.1876163474007206
Gbp8	1.187488961480797
Gtf2f1	1.187456664980709
Inka2	1.1873709926168146
Gm48062	1.1857240608228592
Rpsa-ps8	1.1853846557354406
Nudt17	1.1842997755649594
Pde9a	1.1839480196896184
Celsr1	1.183944636025693
Dnmt1	1.18346993707158
Vps26c	1.1832706423454278
G3bp2	1.183266333984579
C9orf72	1.1827701101153052
Lyrm7	1.181840070752644
Gm6598	1.1816654089976855
Pik3c3	1.181333257028749
Arhgap23	1.1810329651798797
4933408J17Rik	1.1806196728066913
Gm7527	1.1804158656133523
St8sia1	1.179498810421728
Gm37144	1.179498810421728
Gm5446	1.1794481222004198
Sirt6	1.179122843161562
Gm48027	1.1787091020159035
Cep95	1.1781142269778746
Sema4f	1.1780721469615296
Gm12057	1.1777000302533556
Sf3a3	1.1774185912913093
B630019K06Rik	1.1769543112603702
Gm16196	1.1768232163847305
Gm28900	1.1764789783850467
Gm29920	1.1763316557622794
Gm44291	1.1763316557622794
Gm10101	1.1758530975590484
Dhps	1.175803630285979
Txk	1.175683856517537
Kansl1	1.1752916942546205
Pygm	1.1748809020943083
Hexim1	1.1748286188643313
Nacc2	1.1746022248262344
Plekhg3	1.1743625812618403
Ankrd23	1.1740142139749594
Gm23248	1.1739460687990029
Or2k2	1.1730575591619288
Gm18537	1.172980526266336
Rngtt	1.1727948480321668
1700105P06Rik	1.1720907576000024
Copb1	1.1720296314431626
Gm9949	1.1709122212589758
Kansl3	1.1703148295322403
Gm17230	1.1701849868723173
Atp2c1	1.170083600166539
Oasl2	1.1698472494928702
Rnd2	1.1697333149240432
Mex3a	1.1694072985870523
A930029G22Rik	1.1693703356493947
Gm48204	1.1692467683843155
Pum3	1.1688212232762232
Tars2	1.1684669178063782
Cnp	1.1681820395543652
Rora	1.1681382943062624
Cetn4	1.1680260301830818
Zbtb37	1.1678944191923675
mt-Tf	1.167652993202834
Chic2	1.1673577018092909
Siglecg	1.1668134537365507
Gpbp1	1.166740876547096
Gm49599	1.1656477752110974
Shroom2	1.1656231126232623
Zfp52	1.1650820121736543
Gm16638	1.1649512423817059
Trim40	1.164847911170202
4933427D14Rik	1.164697436435652
Gm16096	1.1642457660752854
Gm31410	1.1637715292376343
Tmprss11e	1.1631257411889804
Vangl1	1.1625231141012227
Atg4b	1.1612698410692686
Csgalnact1	1.161037808673949
Sh3d21	1.1607813379669905
St3gal2	1.1607435135596047
Ces1a	1.1607244103177534
Gm5391	1.16060523143645
Ano1	1.159802952560659
Gm379	1.1593263844808455
Mrps12	1.1588594443654694
Lacc1	1.1587260818997598
1700016K19Rik	1.1584696940980799
Rfx2	1.1581986244772597
Trp53bp2	1.157812261000079
Uggt1	1.1575422833220188
Usp7	1.1574878718662385
Crhbp	1.1570818176335274
Tmem127	1.1570814085624852
Gng11	1.1568380376931071
Pank4	1.1564343463492457
Trpt1	1.156248627592993
4933431K14Rik	1.1559086590675915
Ndufv1	1.1557730511584516
Gm16861	1.155507529756218
Casp4	1.155507529756218
Adnp2	1.1553808058669315
Swap70	1.15514623988995
Gm37488	1.1550612685473605
Elmo3	1.1550131255229434
Myef2l	1.154864856160094
Slc35c2	1.1548463959242266
Gm12732	1.1536819518545693
Naa60	1.1536268127576794
Gm30624	1.1535485424599636
Kif7	1.1534667560622207
Dnajb6	1.153254534131755
Mapkap1	1.1531770427995294
Ccpg1	1.152951003156246
Prpf38b	1.152944163527938
Sap30bp	1.1527850005617815
Gm16030	1.152551473640738
Gm43275	1.152230395195848
Myo1e	1.1519147780207697
Myl12b	1.1513890616876183
Gm26204	1.1512414822982864
Snhg20	1.1511758892662503
Gmpr2	1.1509499012978055
Orc3	1.1488178368617035
Gm13387	1.1486584335535377
4930455G09Rik	1.148527037610473
Caprin1	1.148345919345052
Adtrp	1.1482122824420868
Cpe	1.1480140987383538
Gm25636	1.147844281225856
Xrn2	1.1473714072565937
Rpl15	1.1468433329624008
Bckdha	1.1467229691461132
Dock10	1.1465837238808685
Mdm4	1.146051498966319
Gsap	1.145138289106472
Gm16741	1.1448429270738336
6330403L08Rik	1.1447877490379472
Gm22208	1.1445137470145017
Gm47175	1.1443289398738206
Rps27	1.1434374039769548
Gm29670	1.143312600677614
Emp2	1.1430774145330937
Dock3	1.1427246779571287
1110002E22Rik	1.1426040185530006
Prpf4	1.142596206502817
Samd8	1.1424284213270983
Gm46447	1.1423427279654463
Efcab11	1.142102188742443
2810457G06Rik	1.142045587145553
Chfr	1.1414306148366444
Tatdn1	1.139986042947827
Gm42856	1.1399168888460116
Gpr137b-ps	1.1395508163204198
Gm15506	1.1393948166722483
Nsd1	1.1384327980410833
Gm15445	1.1384062993745687
Foxp4	1.1379220628961255
Mrtfb	1.1376231809514907
4933421O10Rik	1.1372537550466593
Map4	1.136922716474693
Zbtb40	1.1367229181108418
Gm12096	1.1363561967690343
Usp33	1.136152753058649
Slc2a8	1.1358228812730113
Kdm5b	1.1355468397660966
Gm7034	1.135317079989146
Fdx1	1.135110865556384
Gm15638	1.134917379704648
H1f4	1.134729733494431
Mpi	1.1347050882797218
Parvb	1.134535411244876
Ppil4	1.1344946200680657
Gm43237	1.1343908083211574
Ap2b1	1.1340021886797325
Ing4	1.133346319367631
Nrbp1	1.1332612467021892
Abcd4	1.132549215203312
Drc3	1.1324528547263093
Unc13d	1.1320275815177312
Scamp2	1.1316990654000598
Elmo2	1.131432681342742
Eif3h	1.131247257819509
Mtif3	1.1312254458190503
Krtap4-16	1.1309683263125279
Gm37499	1.1309683263125279
Gm49493	1.1309683263125279
Gm4832	1.1309683263125279
1110032A03Rik	1.130784783433462
Nhp2	1.1295053040265057
Acp2	1.1294588001730164
Ubap2	1.1294383915284039
1700025G04Rik	1.1293735213093044
Ssb	1.1288024446621518
Gm19815	1.1283671860579736
Blm	1.128218150585664
Ncapg2	1.1278289733656592
Rpl35a	1.1269809636478207
Herc1	1.126847910948892
5430405H02Rik	1.1267159653784717
Gm37238	1.1266117963337623
Stimate	1.1256176756744543
Gm49787	1.1248134643441732
Gm38077	1.1246447758524383
Stub1	1.1242974941382058
Plekhm2	1.12259720061996
Ncor2	1.122446451647798
Clec7a	1.1223304530278386
Mrpl12	1.122034898857264
Syncrip	1.1218956449700677
Gm17249	1.1217678247789504
Rasgrp2	1.121022466079583
Rom1	1.1206898317435756
Cpsf7	1.120446749123716
Slc66a1	1.1202218347968422
Gm48624	1.1198334446114575
Rbp1	1.1195748351622514
2610306O10Rik	1.1182835519132008
Gm10811	1.1181565237197053
S1pr1	1.1180484287886778
Fam111a	1.11765040039203
Esrp1	1.1174344147586563
Gm12428	1.1174299009196942
Elof1	1.1173699990875814
Sdr42e1	1.1172962066754788
Gm48286	1.1172205441754572
Lclat1	1.1169995283166816
Ezh1	1.1166816119680738
Gm5617	1.1163220992010916
Grhpr	1.1162905973266914
E2f1	1.1162360907346478
Exoc3l	1.1157863495987397
Rnf144a	1.1153485761336084
Sh3tc2	1.114709600732427
Gpr137c	1.114709600732427
Ero1b	1.11445922405368
Hmgb1-rs17	1.1144502861953285
Gm13858	1.113992693737452
Ppp3cb	1.1137234324484666
Hic1	1.11293789681216
AW011738	1.112914498672489
Kat7	1.1123378046655055
Gm23805	1.1119081552061398
4932441J04Rik	1.111480364778585
Rbm4b	1.1114083355429882
Flnb	1.1109150206639162
Slc35e2	1.1109106428926063
Smad3	1.1107905496706665
H2bc9	1.1101177043383734
Jmjd4	1.1096130520439202
Eme2	1.109557701239034
Nat2	1.1093391921654008
Gm47856	1.1088792202815647
Pla2g6	1.1082933269831117
Gm19224	1.1080505604659185
Zfp444	1.1078802039934763
A530064N14Rik	1.1077798719860086
1810034E14Rik	1.107658804471157
Cope	1.1072738586703548
Nr1d1	1.1060867548995093
Hpcal1	1.1053033134605923
Rpl35	1.1047972411083082
Crebzf	1.1034822186020696
Chrm3	1.1033841908338011
Gm47240	1.1033841908338011
Gstm4	1.103212291039556
Sco2	1.1028529356130408
Rcor1	1.1013254088877054
Osbpl8	1.1005359757468016
Mesd	1.1001137228826496
Gbe1	1.1000551117622286
2610028D06Rik	1.0994690929938045
Gm336	1.0992916249656464
Ptpn12	1.0984287448883492
Fkbp15	1.09783826844812
Gm14746	1.0978275322969462
Prrx1	1.0967232832855944
Trmt10b	1.0957498211789076
Fam25c	1.0953917435607197
Efhb	1.095123083880952
Gpalpp1	1.0947296262388748
Lrr1	1.0947004087181111
Kif24	1.094095231493857
Pla2g1b	1.0940697136110784
Gm8722	1.0937349561759044
Rbbp8nl	1.0930191984446564
Osbpl9	1.0926052585634696
A930030B08Rik	1.0925598792410252
Adrm1b	1.0925399354103122
Zmiz1	1.0923021676746372
Scarna17	1.0919658581792797
Zfp11	1.0913708878295576
Aff2	1.0912520192024782
Ttll3	1.0906534654384012
Gm17060	1.0906501143599732
Ttc7b	1.090331005433922
Maged2	1.0902366979056093
Gm7094	1.0901996356626478
Dennd2d	1.0897878083181853
D330050I16Rik	1.0896653670957257
Meis3	1.0893579418628219
Gm24873	1.0892742775658797
Yipf2	1.0890936952817898
Phf1	1.0890685763348205
Gmfg-ps	1.0889504373632428
Tomm40l	1.0875755675770495
Gm3565	1.0872864788722472
Gm20605	1.0872530793078559
Gpaa1	1.0869949881211638
Bscl2	1.0867435926711435
Gm7822	1.086474086656512
H2-Q4	1.086474086656512
Gm37730	1.086440743483919
Gm25328	1.086440743483919
5430427N15Rik	1.0861613256397318
Gm9801	1.0859888159448703
Ccdc57	1.0859356661298936
Wdr6	1.0855388626881397
Gm14828	1.0854864599745202
Bcorl1	1.0852253701159402
Sars2	1.0851849670507432
Lmf1	1.0851043821922584
Slc35f6	1.0850743538458898
Lmbrd1	1.0833202610410897
Gm4796	1.0830604091482476
Gm25432	1.0829392845798649
Nedd9	1.081828794271564
1700028J19Rik	1.0817417763973163
Gm44432	1.081644436394709
Ubr2	1.0812187047424375
Ak1	1.0807470165086974
Fktn	1.0807166878876169
4732490B19Rik	1.0803930821541285
Rps6ka5	1.0801722686161332
Dgke	1.079886654017763
Pno1	1.0794115236199375
Snx6	1.078671127149741
Gm5184	1.0767852737439432
Ivns1abp	1.0765832607977341
Gm11624	1.0764608800387891
Csta1	1.0762022364276687
Gm7366	1.0757900523555972
Rbp2	1.075689833342841
Gm20667	1.0756033146181518
Gm49338	1.0751982892754985
A130010J15Rik	1.0749765279342474
Tbc1d13	1.0746566545868197
Gm47370	1.0742083329651244
Slc26a10	1.0737261958156203
Snora23	1.0735489750916287
Snf8	1.073282060696767
Epn1	1.0731301335418506
Gpi1	1.0730959690125634
E2f2	1.072990521663324
Apobec1	1.0726406721552644
Gm6501	1.0719523852088744
Supt4a	1.0719247229892883
Gm6650	1.0718958945116974
Slc39a4	1.0716397015628405
Gm45737	1.071444559872072
Ube2l6	1.071444559872072
Gm22633	1.0714116454021172
Gm20039	1.0714116454021172
P4ha1	1.0712860202667027
D430041D05Rik	1.0712276007160095
Paqr4	1.0701043609254095
4632404H12Rik	1.0695827931094148
Uba7	1.0688117520281377
Gm37531	1.0685100878415372
Nipa1	1.0680420903788765
Pdcd5-ps	1.0680360006717804
Gm11502	1.0679350760044268
Slc35b1	1.0677381150871237
Gm7004	1.0673624734513592
Gm15247	1.0666122847821762
Gm15921	1.0665140217313107
Fut11	1.0657261212147378
Ahsa2	1.0652921671188196
n-R5s152	1.0650017613517144
Xrn1	1.0648245582000857
Gm26531	1.0644819738093951
Sorl1	1.06434823403822
Slc25a14	1.0637431562499706
4931428F04Rik	1.063655941541731
Dctn3	1.0635100097809587
H2az1	1.0627515164404127
B230219D22Rik	1.0622441409172434
Rnf6	1.0619967649007163
Tpst2	1.06187500791355
Gm37524	1.061338175073192
Gm9143	1.0609625479570055
Nkpd1	1.0609625479570055
Katnip	1.0599062237910533
Acads	1.0598418078341347
Glis3	1.0596345568589438
Gcnt3	1.0590511293495695
Dennd10	1.059033828345168
Clba1	1.0588592465519178
Atn1	1.058801854136713
Ppia	1.0587825802515918
Nrde2	1.0587417140240245
Nsun3	1.0587075979987108
Zbtb4	1.0583542266581978
Atp6ap1	1.0573134926889736
Ptpn13	1.057059333756262
Ppdpf	1.0548526487379464
Gm9687	1.054834817616083
Aatk	1.0535725411048797
Brwd1	1.0535346563089085
Atg12	1.0534919278111312
Jaml	1.0533023365925278
Gm37855	1.0525192417470774
Ngrn	1.0524061466210257
Gm19427	1.0520542296845288
Gm42869	1.0518063037254544
Dus3l	1.0517741060387895
Eps15	1.0514050724350823
Eno3	1.051331551594291
Cyb561d2	1.0510414879290955
Zmynd19	1.0505702912245216
Odr4	1.050473991603235
H2bc12	1.0503604627196317
Gm16136	1.0502615815405174
Csnk1g3	1.0502289042679707
Hrob	1.0501001365877594
Ifit3b	1.049174934436192
Arpp21	1.049062133611032
Rasl10a	1.04888382763732
Gm13207	1.04888382763732
Akap4	1.04888382763732
Pcyt2	1.0486191115036891
Gm45220	1.0481086043112324
Arrdc4	1.0480795651613384
Mis18bp1	1.0480718579491548
Tasor	1.0478183563111636
Man2b1	1.047286179974539
Eef1g	1.046869517360769
Ptges2	1.0464148428734559
Trim21	1.0461368568178029
Cnot3	1.0458774841529335
Gm55878	1.0452859638440566
Gm21781	1.0451268381802652
Gm9967	1.0449872351960685
Gm25517	1.0445825671210562
Prrc2c	1.0441682182178582
Asap2	1.043854517821576
Marveld2	1.0435059432517573
Nap1l3	1.043462994132321
Txnrd2	1.0432038879781964
Ndufaf1	1.0429634334794327
Abhd5	1.0424140903204873
Slc30a1	1.0424051607103217
Thpo	1.0412274380240072
Rps19-ps4	1.0402123406917045
H1f0	1.0397534030915436
Tasp1	1.0394471404073093
Ypel4	1.0387412827027036
Maff	1.0385781311780653
Gm43060	1.0384185700139037
Gtf2f2	1.037981203839955
Tspan4	1.0377661698583214
Mrpl44	1.037166772888739
Ptp4a3	1.0370426874601097
Mapk12	1.0364299342827608
Slc22a15	1.0363505045112436
Spata7	1.0361340252699995
Fam89a	1.0357621410829867
Septin2	1.0356271375515866
Gm12466	1.0353709320238096
Slc36a4	1.0347502672728004
Snord3a	1.034330467681723
Gm17511	1.0339684423539053
Lrrc20	1.0337823354973983
Ankrd49	1.0336212541139107
Gspt1	1.033612551392458
Spice1	1.0335497148394586
Sgsm2	1.0332925668664643
Borcs6	1.03327607813905
Aurkaip1	1.032169178237519
Stoml1	1.0317152511006946
Actr1a	1.0316749574457942
Gm21814	1.0315591635282948
8030456M14Rik	1.0315390300033458
Ei24	1.031461777162219
Plcd3	1.03133962095827
Lrrc71	1.0311830924550278
Gm24707	1.0311327944428974
Rassf2	1.0310198143514557
Usp17lb	1.031014806834359
Rft1	1.0305252822713804
Ippk	1.0303740591762718
Acvrl1	1.0301779650278546
Gm38297	1.0295115593739526
Olfml3	1.0295115593739526
AI839979	1.0293239947654145
Gm6776	1.0291373158250605
Bclaf1	1.02894710150185
Gm5466	1.0286077287577453
Snrnp35	1.028218477799793
Blcap	1.0272740835023977
Gm44027	1.025236369667245
Taco1	1.0250928419376728
Pla1a	1.0249376820692018
Hmmr	1.0246556463354424
Gm44951	1.0244551213448518
Crip2	1.0239979279519786
Rap1gapos	1.02391673278217
Phax	1.0233044341694477
Lrrc57	1.0232457063287914
Zfp653	1.0229230476272142
Gm23442	1.0224786195197726
Nsun6	1.022149069504862
Eif3a	1.0219219189387285
Mapre2	1.021715956500187
Aldoart1	1.0213847428541072
Rabggta	1.021299580913147
Itga10	1.0212333186857747
Gm20559	1.021085823272261
Capn1	1.021044771591483
Gm8675	1.0208959946186644
Gm45133	1.0207506395098138
Gm2719	1.0206793376219903
Gm12011	1.0206793376219903
Gm48809	1.020241170617576
Pola1	1.019711226629909
Me3	1.0194857924819989
Cby1	1.0188226988716516
Acbd5	1.0186894214514985
Or5p56	1.0186721869269035
Pkm	1.018445622720925
Mms19	1.0183809268332915
Rasef	1.0180448210596393
Ttc5	1.0170647053019637
Whrn	1.0167787260014818
Tafazzin	1.0167136834891144
5330431K02Rik	1.016451590748139
Mtfr1l	1.016285276540764
Pdzd4	1.0161443692803123
Tmem183a	1.0156862450307922
B230307C23Rik	1.0155210300653499
Pmaip1	1.0154263070616438
Inpp4a	1.0152998583292037
Yipf5	1.0152583979734426
2410022M11Rik	1.0146738264241222
Vpreb1	1.0144023957802597
Gm7614	1.0142325771476504
Mcm3ap	1.013730307618945
Pcbp3	1.0124416820992994
9430037G07Rik	1.012315382585502
Lipe	1.011578283987413
G6pdx	1.0114772831070573
Nudt15	1.0113450950188416
Nasp-ps1	1.01102294872494
Kat8	1.0103563129046929
Fbxo48	1.010347596126876
Gadd45g	1.0103001251450066
Sapcd2	1.0096893596274694
Gm44280	1.009002804589031
Chd4	1.0078800903528373
Bcam	1.0073571498221239
Gm8373	1.007073176907991
Plscr2	1.0066568644052374
Prdx2	1.00620512909382
Gm12222	1.0062017614430638
Grk5	1.006183840991749
Lzic	1.0057542653845997
Gm11199	1.0056762980099703
Krtap5-4	1.0056762980099703
Slc1a6	1.0056762980099703
Cavin3	1.0055289263966025
Taldo1	1.0050421631783855
Ecd	1.0050084215324917
Mgat4b	1.0046861662336304
Gm12925	1.0044567605095267
E130102H24Rik	1.0044567605095267
Gm13615	1.0044567605095267
Cox20b	1.0042190081549833
Gm5575	1.0038586257477429
Prss46	1.003649966603037
Psmd12	1.0031362832174566
Esco1	1.002712848532384
Sdcbp2	1.0026994233185007
Trmt2b	1.0023266681196477
Ppic	1.0023175386303884
Gm5421	1.0021488780208403
Yy1	1.0020980375604234
Cdan1	1.0016999112671583
Scn8a	1.001585432646945
Gm45286	1.0013664178988293
1500009L16Rik	1.000675386914484
Gm47583	1.0001093220319364
Kcnk12	1.0000000000000002
Kit	1.0000000000000002
Slc7a8	1.0000000000000002
Dusp27	1.0000000000000002
Brinp3	1.0000000000000002
5830416I19Rik	1.0000000000000002
Laptm5	1.0000000000000002
Igfbpl1	1.0000000000000002
Gvin-ps1	1.0
Robo3	1.0
Cyp11a1	1.0
Mfsd4b3-ps	1.0
Gm15661	1.0
L3mbtl1	1.0
Zfp750	1.0
Gm49410	1.0
Speer2	1.0
Rph3a	1.0
Gm7676	1.0
Tnf	1.0
Gm29865	1.0
Gbp3	1.0
B3gnt5	1.0
Ppp1r14c	1.0
Tbx18	1.0
Gm26744	1.0
H2-Q2	1.0
Nkx2-9	1.0
Oas1b	1.0
Col13a1	1.0
Gm4951	1.0
Gm32468	1.0
Oas2	1.0
Il15ra	1.0
Bank1	1.0
Ddx60	1.0
Gm10701	1.0
Dmkn	1.0
Wfdc21	1.0
Gm19569	1.0
Chrna5	1.0
Pigr	1.0
Flvcr2	1.0
Tdrd12	1.0
Serpinb1b	1.0
Gm31600	1.0
Astn2	1.0
Rhbdl3	1.0
Itprid1	1.0
Gm38078	1.0
Ces1c	1.0
Ascl2	1.0
Gm38103	1.0
F830016B08Rik	1.0
Nsg1	1.0
2400006E01Rik	1.0
Gm24424	1.0
Sprr2f	1.0
Gm50393	1.0
Gvin1	1.0
Apoa4	1.0
Gm54720	1.0
Saa3	0.9999999999999999
Gm14617	0.9999999999999999
Mgam	0.9999999999999999
Ak3l2-ps	0.9999999999999999
Nap1l2	0.9999999999999999
Gm13525	0.9999999999999999
Cdh11	0.9999999999999999
Ntn1	0.9999999999999999
Diras2	0.9999999999999999
Entrep2	0.9999999999999999
Ptprh	0.9999999999999999
Ms4a4d	0.9999999999999999
Plg	0.9999999999999999
Ptprq	0.9999999999999999
Awat2	0.9999999999999999
Or11i1	0.9999999999999999
H4c1	0.9999999999999999
Gm1600	0.9999999999999999
Trim30b	0.9999999999999999
Cntn1	0.9999999999999999
Steap4	0.9999999999999999
Gm20560	0.9999999999999999
Il6	0.9999999999999999
Gm26651	0.9999999999999999
Hspa1l	0.9999999999999999
Gm3294	0.9999999999999999
0610043K17Rik	0.9999999999999999
Gm15133	0.9999999999999999
Gm24928	0.9999999999999999
