cell_line	cancer_type	n_naive_samples	is_lung	line_class	Tacstd2	Cldn4	Cldn3	Cldn6	Cldn7	Cdh1	F11r	Ocln	Tjp1	Nectin2	tj_core_score	tj_core_ssgsea	go_tj_score	go_tj_ssgsea	go_tj_assembly_score	reactome_keratin_score	reactome_keratin_ssgsea	go_krt_diff_score	trop2_group	trop2_tertile	trop2_expr_split	sets_used
Met1	Mammary carcinoma	32	False	other	3.7220363545920825	3.183738716468823	7.686131239917959	0.03835688469005311	6.332146897601063	5.918983378079683	6.397790683374689	3.4128589195387327	4.348736541033405	4.425897508829991	0.6017197298826505	0.7852332520287787	0.24360737942990576	0.6210415739127692	0.33395847190366207	-0.15695260955919746	0.2812457846735889	-0.20793014806635085	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Mut3	Glioblastoma multiforme	3	False	other	0.0	0.0	0.0	0.0	0.0	0.051349825919953615	0.36528939960896817	0.11098055000351734	1.1382456650091834	0.4193911088267649	-1.4951291510542442	0.3649858611890919	-1.3684269736192294	0.5122833307737136	-1.2721300789057128	-0.5061492614504461	0.21337049961833934	-1.2886293563750812	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Mvt1	Mammary carcinoma	25	False	other	3.020037160884184	2.1773123111151063	3.674124620584658	1.6157236876884702	2.1326168164485884	2.7076190905883633	5.457412233235638	3.7567925882709257	5.437842748110084	3.586951623447822	0.19096621801882793	0.6123613603939435	0.8885179633093517	0.5585444502531438	1.2077289034032601	3.0627114840896366	0.29476894853691477	0.65894523135714	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
NDL(UCD)	Mammary carcinoma	3	False	other	1.142522575340996	1.7284072955977294	4.340816890063787	0.0	4.850632125596339	4.179033576153876	4.587117959272818	2.552976306978992	4.565094582040269	1.994484144765955	-0.06581958724282609	0.7472502186018686	-0.34963508634207735	0.6315900513009849	-0.35217518445782403	-0.2618529835902187	0.2749486226098603	-0.6671644295777008	TROP2-positive	T2_mid	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
P815	Mastocytoma	2	False	other	0.008641709351485664	0.0	0.02532499711239395	0.0	0.6291891290162168	0.0	3.261838204456997	0.007603187402852507	0.002354958130330889	1.4721107838096266	-1.312686681856678	0.3892954116618344	-0.6733853336681814	0.4590230732914796	-0.5891462996826209	-0.3660734569817489	0.23392478826167482	-0.31779583686199564	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Py230	Mammary adenocarcinoma	9	False	other	5.4945712005717615	6.130213626016268	7.485593178351143	1.4836383229208057	6.272488685533986	6.663365101049464	7.477829845004471	3.829765552371182	5.165023383155456	5.058039793748028	1.0208753112716762	0.8081314781577104	0.9917689468312786	0.6225543350392294	1.1562369925962626	0.12797013189885853	0.3138978419115722	0.6105205790223499	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Py8119	Mammary adenocarcinoma	2	False	other	0.378573280414378	0.11310364549552779	0.0	0.05221328690999648	0.09237944570028406	1.0024775641995678	3.8772310221333406	0.2022352985617484	3.4614671830776045	4.49641871062984	-0.6730393807029278	0.46300387091495754	-0.16346119611169083	0.5331843065834971	-0.16570363527744167	-0.2642157857776329	0.2706381587612931	-0.055524935128284894	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
R3T	Mammary cancer, NOS	4	False	other	1.5236088156122305	3.769123720312768	4.924235137676298	9.026583469362233	4.87427305693722	4.281407402455727	5.737537097544594	0.8173985363878125	4.95366074961413	4.695510976975501	0.6624967769837701	0.7874831893884773	0.1256627811961883	0.5843909216751186	0.25211436430357165	-0.14912279156503505	0.29431397100014123	0.049662563502014215	TROP2-positive	T2_mid	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
RM-1	Prostate carcinoma	2	False	other	0.0	0.16904743333254887	0.0	4.222035420091173	0.09251905271139836	0.2573434098981527	4.043612809253654	0.9441744535101332	5.820073982655236	3.4458194213133515	-0.33929494079921085	0.5543820086827128	-0.03693958796398864	0.5325630170625804	-0.3046563154709212	-0.2346645811466811	0.2685978217573527	0.09457017733825977	TROP2-floor	T1_low	floor	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
Renca	Renal adenocarcinoma	27	False	other	0.39135529270050873	4.028350607745989	4.830075668019334	0.0	1.6710906587933136	3.624184472789045	6.202326392450275	0.1716790184092808	3.998123585566786	3.894339068670433	-0.057060086098740616	0.6481839426061433	-0.21678786002048345	0.5497088497172267	-0.12517942934309378	-0.25547750704874983	0.24317954235639322	-0.29513358197348244	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
T11	Mammary cancer, NOS	36	False	other	0.1428747782461707	0.18024494141400088	0.21011009931748015	0.4486253266592063	0.16901035416609758	0.5893836249635611	4.2592305153211445	0.10324786202686029	4.850222858481707	4.194465107055208	-0.5499442766183347	0.5036280239925139	0.23045839571445553	0.5561115187542564	0.0634144572735155	-0.30566197053990174	0.23543365691170703	-0.004327979652220248	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
TSAE1	Mammary adenocarcinoma	4	False	other	3.7300037056883517	5.926468497729651	6.6898807919147645	0.936360362274011	5.244503432907528	6.271930278221015	6.423595042863752	3.6444797959173876	4.964141809259461	4.883946997278768	0.7966809522751558	0.8102638051554245	0.2119631568082246	0.5901024933798925	0.23310513450999765	-0.08946292284703934	0.31174705343724657	0.04096087500480568	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
UPPL1541	Bladder carcinoma	8	False	other	8.33271251746024	7.652548740761138	2.368063302327148	1.9258572124426672	4.844514315795049	7.324070272340416	6.519558692824637	3.3791707956457344	4.303202003168532	4.343878981677221	0.6626032037805429	0.7597987328761869	0.494305329414232	0.6081209236762759	0.5582509284791507	1.7414310387585386	0.5345103714882858	1.9778922856476466	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
YTN16	Gastric adenocarcinoma	17	False	other	2.163338674423407	1.854175224593909	4.88057910666136	0.0	0.5107017044955454	7.147129577144768	7.063320134705251	2.9107046518602653	5.322995294402482	5.0937679204450514	0.42229880276167037	0.6386140385864256	0.6718209237631042	0.5930675155296525	0.5740676649162466	0.7963274675721496	0.38027171696493317	0.5397074672414872	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
YTN2	Gastric adenocarcinoma	15	False	other	3.103894389225177	1.8907653539749811	4.547479072665976	0.0	0.0	6.066704982137228	6.113117119759402	2.453569465260648	4.969307541520767	4.604140312740231	0.1868025317072194	0.5886245212491243	0.46495930970546046	0.5642725689946796	0.4466932661199214	1.2623993441801424	0.4088659522233913	0.5938464916370652	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
YUMM1.7	Melanoma	4	False	other	1.355812616034412	0.4749343661762311	0.02203671720415393	0.0	0.08259090290597441	1.7357428881068577	3.8961855710606126	0.12948926919632175	4.971451129380371	3.6174904979541456	-0.5831010450846213	0.464312925378782	0.077025051225042	0.547120789748697	-0.08315142969602754	-0.023892188181180017	0.31934313114049073	0.41087885844815036	TROP2-positive	T2_mid	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-2153F	Mammary cancer, NOS	4	False	other	0.27163954049961236	3.5993255383483937	7.529028848434002	0.13548739168744273	8.94479194403987	4.903236029381948	5.274202155997106	0.9597228975173407	1.6394121202867717	5.209596390352479	0.2701110312571515	0.7545778555028867	-0.426220064715318	0.5784890590475835	-0.034975879230108066	-0.08046456860498795	0.3074997500559398	-0.48794881776935134	TROP2-positive	T2_mid	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-2224	Mammary cancer, NOS	1	False	other	4.4148524392290645	7.004225366134902	8.387058289366776	3.1105670372046244	7.0170386103248035	5.342483099610522	6.263234622232391	4.004561345979354	4.6100526763863146	4.69148123535312	0.9961729624731812	0.8837702813955749	0.15988596488985968	0.626799167063537	0.30553613147169395	0.050076365495223846	0.33781582217313266	-0.22082313056315264	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-2225L	Mammary cancer, NOS	14	False	other	3.8726868293748256	7.114214009451636	8.29526482813085	4.696204143063414	7.3165858959845345	6.802189318411457	6.943434603254211	3.366493710535807	5.193377531362186	5.907352766509793	1.2906199395418692	0.8820623743998035	0.6143035723686303	0.6307994132007089	0.6410565426002206	0.07914335400941352	0.32605115363069537	-0.056162897940818815	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-2245	Mammary cancer, NOS	1	False	other	0.11931898856392335	0.31726701632809173	0.6949782258881424	0.030532426928871568	0.4754512186997972	0.8219411909975285	4.685681852646455	0.08496906798335697	3.944483483737069	4.066672438128029	-0.5903745976075854	0.5060467066541897	-0.12224705607756679	0.5285201105962569	-0.0031799773990499737	-0.28274371791294023	0.254970554209296	0.002829536947317756	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-2336R	Mammary cancer, NOS	11	False	other	0.02727155769798867	1.322731163932449	6.898334969809309	0.055097064398157015	4.0159096377605	5.256849135979208	6.54688762442863	1.7673751298025293	4.317692333807337	4.872723286301412	0.3164403721279713	0.6851314934981925	0.3391047300924245	0.5916343870176085	0.33199333039453877	0.0033090917617496153	0.3005752680749229	-0.08541191047713732	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-9263-3	Mammary cancer, NOS	5	False	other	4.393996086312659	4.787504973583927	3.2717810767526845	0.08951984533825554	5.501515545462664	5.628478203185157	6.362833269576332	0.269693881155414	4.394590829393569	4.7610750246056	0.2730358443903881	0.7022259039379017	0.15708613190176282	0.5745338001666079	0.22889041057900872	1.043247499873001	0.45534126489150833	0.5018488860196353	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-T1	Mammary cancer, NOS	1	False	other	5.380394740719656	5.301964366149331	7.5812122213758535	0.145837854405272	6.9770914104821635	6.465394283268546	7.159449957850882	1.1707743384639175	5.753961849985786	4.998435089806308	0.7885076875716478	0.7857548284167089	0.5038385867914041	0.5997566551406213	0.4863267272825207	0.1974925598164314	0.3541846983452909	0.22213432510997524	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-T12	Mammary cancer, NOS	1	False	other	0.05188435023914154	0.16589393527521137	0.275501771295447	0.0	0.25906755705208045	1.4348593071929112	5.300348899241789	0.0	4.166901232203129	4.279495142260366	-0.5280280184850277	0.4708863219149012	-0.09575237210545869	0.5258294072903142	0.04216152444426338	-0.24646420038511208	0.25011116559627133	0.004174528985038337	TROP2-positive	T1_low	TROP2-low_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-T2	Mammary cancer, NOS	1	False	other	4.5009680426501	6.138572463866278	6.983146412439688	0.16804121538017688	4.4377010788617115	7.104429750483314	6.9557444685127265	3.2869693919068923	4.633794395955339	5.099669591513664	0.7800570348268588	0.778790249589642	0.4064389726913193	0.5932350542768661	0.3582496359917676	0.23047820846382328	0.3530381295614791	0.1784785608662665	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-T6	Mammary cancer, NOS	1	False	other	3.1203529357846405	6.999122585928708	8.822512105454777	0.0	8.346220545971422	7.281146721797203	7.724032396958432	4.233825339606869	5.060684476535385	6.148937621802802	1.2692337428578582	0.8257270110093526	0.6381728933458446	0.6351137944889059	0.7608851273187435	0.019089087579039314	0.30478162823875926	0.22073970478591085	TROP2-positive	T3_high	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
p53-T7	Mammary cancer, NOS	1	False	other	0.6293071887117837	8.261196057807684	8.451800806251152	7.705711607285768	8.723218683347001	7.344201823375136	7.49701146881606	3.668793442893444	4.552170649609232	5.802678687453572	1.5414567295358461	0.9048327631787524	0.5385345224924966	0.6254766968598379	0.6226219447892878	0.10837101656333108	0.3211370153664021	0.10290380596486272	TROP2-positive	T2_mid	TROP2-high_expressed	"{""TJ_CORE"": 9, ""GO_CC_TIGHT_JUNCTION"": 89, ""GO_BP_TIGHT_JUNCTION_ASSEMBLY"": 50, ""REACTOME_KERATINIZATION"": 145, ""GO_BP_KERATINOCYTE_DIFFERENTIATION"": 37}"
