cohort	CLDN4	quartile	ImmuneScore	StromalScore	ESTIMATEScore	MKI67	KRT_mean	MHC_I	PRKDC	LIG4	TMEM173	HLA-A	HLA-B	HLA-C	NHEJ	IFNg	STING	APM	APM_nonIFN
TCGA-LUSC	11.3196	Q1	295.73	-122.58	173.15	11.1272	14.042866666666667	13.646666666666667	13.3064	8.0448	9.397	13.8868	13.9532	13.1	0.44039494977106675	0.550286614560879	0.4571496897185393	0.932690370346103	1.0331469549922971
TCGA-LUSC	12.0266	Q2	-880.53	-1298.01	-2178.54	12.0053	13.341766666666667	12.443166666666665	12.6103	8.2801	7.3303	13.1058	12.401	11.8227	0.5733479415198145	0.366876081675796	0.25706777050725005	0.8430966836751235	0.92202126310224
TCGA-LUSC	11.3846	Q2	1984.26	460.99	2445.25	11.5269	12.634233333333333	14.973133333333335	12.9489	8.0301	10.2032	14.9077	15.2944	14.7173	0.45738602147125407	0.7499075168781025	0.5779446860907502	1.096087872106889	1.0773668314793934
TCGA-LUSC	13.5221	Q4	-260.32	-722.41	-982.73	9.876	14.258733333333334	13.527033333333334	13.0369	7.0802	8.234	14.3308	13.3168	12.9335	0.4281764758530994	0.5122387562770183	0.4589069421442123	0.9425753766342265	0.9248162817904035
TCGA-LUSC	13.3826	Q4	426.18	-311.95	114.23	11.3158	14.13	13.986966666666666	12.2487	7.796	9.3332	14.0614	14.2393	13.6602	0.4871310072668753	0.6250358668464462	0.5179622282482296	1.0207038695054944	0.9753190780972447
TCGA-LUSC	12.2091	Q3	1214.38	-411.0	803.38	10.9003	13.9985	14.2318	12.3862	7.8694	9.6276	14.2713	14.7756	13.6485	0.44436157683642646	0.6531404661857984	0.5095472907686294	1.0465684403667888	1.0117254352030562
TCGA-LUSC	11.8966	Q2	788.32	-138.27	650.05	10.9267	13.092966666666667	13.897833333333333	12.2533	6.5743	10.3448	13.4829	14.1583	14.0523	0.43160302283800706	0.6136907034384451	0.4748368248711167	1.0458935554549718	1.119426635298373
TCGA-LUSC	11.3814	Q2	274.63	-589.05	-314.41	10.6272	13.794833333333335	13.457233333333333	13.6675	7.9632	8.8671	13.5184	14.0477	12.8056	0.4808297082565476	0.6630508422667313	0.5184305564765813	1.0592537607338828	1.1024577683620582
TCGA-LUSC	9.5291	Q1	1071.81	-56.79	1015.03	10.911	14.075533333333334	16.030866666666665	11.8823	7.3443	10.7524	16.4535	16.3598	15.2793	0.4913799918840499	0.7025468928225473	0.6236738044802608	1.1362212951602164	1.1233506684915457
TCGA-LUSC	12.132	Q3	-69.03	-630.45	-699.48	9.7646	14.685066666666666	15.0223	11.3251	8.6437	10.0429	15.2966	14.5762	15.1941	0.4159155378236098	0.4789975457834247	0.5321162162031067	1.007824578982704	1.0194318223941643
TCGA-LUSC	13.1592	Q4	2123.97	489.17	2613.14	10.9185	13.173433333333335	15.5567	12.0653	8.1713	10.1836	15.5041	15.8325	15.3335	0.4064417985950784	0.7903990721646668	0.6216444020658118	1.1294662428915303	1.088385121355241
TCGA-LUSC	12.5951	Q3	849.41	-667.23	182.18	11.2805	13.674033333333332	16.4431	11.3765	7.9481	10.0766	16.0457	16.7889	16.4947	0.4454796983412563	0.7898174489116859	0.5419031887526583	1.1832511289876992	1.136240934911726
TCGA-LUSC	9.8656	Q1	1543.33	725.46	2268.79	10.5839	12.514133333333334	14.262033333333335	13.1296	8.0667	11.2375	14.3311	14.027	14.428	0.3990091765629348	0.6552785986556954	0.48717449474418706	1.0626038775944275	1.1397560579726793
TCGA-LUSC	11.6122	Q2	779.04	292.79	1071.83	11.219	12.353766666666667	15.1041	12.5976	8.1392	10.173	14.9892	15.5723	14.7508	0.47068299677240305	0.6719743702415383	0.5805716576341382	1.0993288662233367	1.0410710661229778
TCGA-LUSC	11.7395	Q2	1937.25	87.09	2024.34	9.8427	13.414700000000002	15.081133333333334	11.3719	7.7821	9.8391	14.8009	15.3098	15.1327	0.4347350221248783	0.714709309006267	0.5546613518498257	1.1088115729810797	1.120296330560739
TCGA-LUSC	11.9621	Q2	1097.84	-144.78	953.06	11.049	14.1533	14.176433333333334	12.7447	8.2083	9.6554	14.3594	14.7695	13.4004	0.4711723235868524	0.6395998898797396	0.5369545034656352	1.103680902187055	1.160396829726796
TCGA-LUSC	12.8525	Q4	1055.07	-24.35	1030.72	10.888	13.819533333333334	13.885666666666665	11.827	7.9237	10.1062	14.0828	14.1228	13.4514	0.45083349611315454	0.549446263742685	0.47979259213456527	0.9630377110350986	1.0329437132729475
TCGA-LUSC	12.977	Q4	961.02	-710.07	250.95	8.1948	14.459433333333335	14.011633333333334	11.1023	7.3907	9.7827	14.5681	14.1126	13.3542	0.42751332385879376	0.5545782283289754	0.45919728564182066	0.9317928257460122	0.9110021948468051
TCGA-LUSC	13.087	Q4	548.61	157.45	706.06	10.6863	14.251233333333333	15.212066666666667	11.9525	6.7622	10.4363	15.4048	15.6713	14.5601	0.4246771873503968	0.7001360618522121	0.5562347089878776	1.0718196933027024	1.033507180877161
TCGA-LUSC	12.8683	Q4	235.55	-368.57	-133.01	11.1512	14.6528	15.680866666666667	13.019	6.8784	9.3135	15.6816	15.5538	15.8072	0.4612802660546974	0.5442782268137526	0.47298355141938125	1.0112602087225842	1.011602303185501
TCGA-LUSC	12.004	Q2	1215.03	257.12	1472.16	10.3515	14.017466666666666	14.229	12.9515	7.5793	10.0523	14.3354	14.2918	14.0598	0.44892738477759325	0.7183102771936989	0.5991126999255636	1.003762780452874	0.9806923702647189
TCGA-LUSC	12.1832	Q3	447.98	-269.12	178.87	10.2684	13.859700000000002	13.998800000000001	12.6306	7.6384	10.0128	13.7465	14.0782	14.1717	0.4591817758370477	0.5845391264308106	0.5200266441532309	0.9966736694717682	1.0209745952947737
TCGA-LUSC	13.5702	Q4	1761.48	-9.41	1752.07	9.9666	14.3377	17.1096	11.424	7.5543	10.3569	16.978	17.5286	16.8222	0.4292572893641697	0.802955625139436	0.6441533568644516	1.174361970619066	1.1442662780817445
TCGA-LUSC	12.8634	Q4	924.4	-239.56	684.84	11.612	14.578566666666667	15.286233333333334	12.6961	7.473	10.556	14.9953	15.6177	15.2457	0.48349874088795325	0.6690528147995618	0.6415742747800104	1.0698672203118644	1.0577265861402647
TCGA-LUSC	11.8175	Q2	863.94	84.22	948.16	11.4849	15.358933333333335	13.714733333333333	11.9674	7.911	8.3833	13.853	14.0224	13.2688	0.47190490223382164	0.5740623191896004	0.4283631931009994	0.9917346640198057	1.0324838355390447
TCGA-LUSC	11.6551	Q2	1084.91	774.19	1859.09	10.6334	14.118866666666667	15.083599999999999	12.8867	7.9835	10.3396	15.2091	15.335	14.7067	0.4584268118983119	0.7194258733099225	0.5183005452012	1.05399004262138	1.0342139762027696
TCGA-LUSC	12.8311	Q4	332.36	371.21	703.56	9.2638	13.778966666666667	14.722499999999998	12.2849	8.0258	11.3017	14.3505	14.9549	14.8621	0.39654562025514617	0.5463347622953425	0.5234269483145749	0.9595687023513961	1.0457148643345078
TCGA-LUSC	11.4114	Q2	553.44	20.31	573.75	11.6357	13.445833333333335	15.050266666666666	13.067	7.81	11.0993	14.748	15.3712	15.0316	0.48807245813638783	0.719541429598857	0.6264079155670419	1.097444646844892	1.104925761536538
TCGA-LUSC	11.1762	Q1	1485.14	413.12	1898.26	11.42	13.440066666666667	15.083266666666665	11.7574	8.3089	10.459	15.1086	15.3241	14.8171	0.4473095582338362	0.7088345244364415	0.579467169440624	1.135067917651139	1.1370697889225287
TCGA-LUSC	11.0859	Q1	-151.88	-296.68	-448.56	11.8668	14.338566666666665	13.4561	13.0905	7.2692	9.5524	13.4178	13.7532	13.1973	0.4695648749387849	0.5080025707691783	0.48093165932298865	0.9027431880642722	0.9702020867108406
TCGA-LUSC	12.4197	Q3	-1200.28	-1673.39	-2873.67	11.3435	14.010966666666667	12.156333333333334	12.953	8.0672	8.685	11.0896	12.4447	12.9347	0.49011876024983503	0.3108890774556357	0.433083248576818	0.8457689024267634	0.9738705243645984
TCGA-LUSC	12.5123	Q3	1468.99	-678.05	790.94	11.5619	14.187033333333332	15.269633333333333	12.0155	7.4203	8.9452	15.2043	15.839	14.7656	0.4562494855674219	0.7637093973075179	0.5347616278856577	1.1821047908280262	1.181408471672783
TCGA-LUSC	11.7738	Q2	838.06	480.65	1318.7	10.6858	13.938766666666666	14.327433333333332	12.3159	8.2929	9.7602	14.1293	14.7662	14.0868	0.5542608965094686	0.6047545490090082	0.48862278229087847	1.006547237305176	1.0184029647724018
TCGA-LUSC	12.244	Q3	882.69	-15.82	866.87	10.4463	14.6875	14.200933333333333	12.2329	8.159	9.6433	14.3827	14.4753	13.7448	0.4468088142509928	0.5086587098267483	0.44685845838217	0.8809494746929043	0.8687769529522952
TCGA-LUSC	14.9244	Q4	-610.12	-294.37	-904.49	12.4503	15.011433333333335	13.392066666666667	12.7695	7.5455	8.3732	13.1187	13.482	13.5755	0.49169931957280666	0.5010300949785912	0.39443834564783825	0.9822784708313518	1.0492180789266696
TCGA-LUSC	13.3038	Q4	117.41	-230.82	-113.42	11.1525	15.131366666666667	14.124866666666668	12.8638	7.9544	10.0449	14.1518	14.3132	13.9096	0.45001245858434047	0.5757688183020085	0.5536065153637582	1.0183683998718682	1.1100982216033877
TCGA-LUSC	12.7639	Q4	334.93	300.51	635.44	8.9181	14.843966666666667	14.1654	12.0149	8.3705	11.1234	14.3221	14.6411	13.533	0.40001089871375783	0.5333136997435005	0.6023166199331443	1.0005470746228824	1.005846057853565
TCGA-LUSC	12.4741	Q3	612.42	-388.59	223.83	11.952	14.363966666666665	14.768866666666668	13.2087	7.8422	10.3542	14.8368	14.8977	14.5721	0.3851681188718017	0.6448938724499768	0.5989403846979845	1.0818952102023793	1.1079414440393744
TCGA-LUSC	12.3626	Q3	668.93	466.58	1135.51	11.5062	14.0231	14.623600000000001	14.0709	8.0695	10.2793	14.4104	15.0459	14.4145	0.4576057679149229	0.6326211539188248	0.5263447249033493	1.0818234312739627	1.1556093991315513
TCGA-LUSC	12.3862	Q3	781.78	292.3	1074.09	10.6025	13.998366666666668	13.876033333333334	12.6088	8.0688	10.6229	13.8899	13.925	13.8132	0.37299288591330554	0.5651075868683769	0.5670513731706512	0.9301610746502833	1.0216547195467476
TCGA-LUSC	12.3359	Q3	689.42	-550.23	139.19	10.6065	13.187833333333336	15.507200000000003	12.5943	8.1505	9.2707	15.7049	15.7725	15.0442	0.4368557913848915	0.723192687036153	0.5932360906477847	1.150252823391009	1.1054747573527164
TCGA-LUSC	11.5091	Q2	-581.12	-2114.97	-2696.09	11.7044	14.991433333333333	14.900933333333333	11.7014	8.1639	9.0785	15.2626	14.4567	14.9835	0.508599513257185	0.45084905457377195	0.4569815741313122	1.0088842618383844	0.9871856409355533
TCGA-LUSC	13.0172	Q4	919.39	595.7	1515.1	12.455	14.192233333333334	15.379233333333334	12.7715	8.1494	10.7087	15.1594	16.099	14.8793	0.48978669320560125	0.7226088018262408	0.5631576721640232	1.1480872440066223	1.2255807111358827
TCGA-LUSC	11.3832	Q2	-927.62	-1592.0	-2519.62	12.8028	13.202466666666666	14.86036666666667	13.0925	8.0527	9.722	14.7095	14.9404	14.9312	0.5156817752853412	0.5387033229136979	0.4720178157268142	1.0544731784350123	1.1078899849621493
TCGA-LUSC	10.4328	Q1	1732.01	185.32	1917.33	12.2093	12.982966666666668	14.6291	13.6175	7.9617	10.7483	14.831	15.0998	13.9565	0.4900732177793853	0.7251182728809851	0.6021743585678185	1.1202634284374102	1.1910606866697881
TCGA-LUSC	11.7549	Q2	-985.18	-1361.11	-2346.29	11.3847	13.405266666666668	13.605033333333333	12.805	8.3305	7.4729	14.067	13.413	13.3351	0.47439493374109837	0.3482038070085884	0.4845710676261128	0.9132582389712327	1.0718666666576424
TCGA-LUSC	11.9136	Q2	67.21	-946.02	-878.82	12.6269	14.312666666666667	14.029433333333332	13.8123	8.1818	10.2515	14.0979	13.9497	14.0407	0.5012717356870912	0.5238785362315633	0.507311951355616	0.964809923773793	0.9985693725068552
TCGA-LUSC	12.0068	Q2	-1043.43	-1095.83	-2139.25	11.9207	14.631033333333335	11.727133333333333	12.0749	7.7412	8.9377	11.4812	11.8006	11.8996	0.49355870971541943	0.3525225513280622	0.41915539075301383	0.7622680406880679	0.8769691669960955
TCGA-LUSC	11.0182	Q1	-123.48	-1036.81	-1160.3	11.1876	11.866466666666668	13.747033333333334	11.8585	10.0017	10.0772	13.7354	14.2417	13.264	0.6499423668074608	0.5689082394817266	0.4701841370486294	1.0656924716785734	1.1902273697738495
TCGA-LUSC	13.1127	Q4	-186.02	-719.15	-905.17	11.9417	15.033533333333333	13.1423	13.5269	8.1589	8.1767	13.337	13.578	12.5119	0.4725971391072978	0.553278343308647	0.40057746723084403	0.9691601977142218	0.9731504398028858
TCGA-LUSC	11.0787	Q1	-513.92	-508.55	-1022.47	12.7642	14.356	12.777566666666667	13.2707	6.8627	8.7765	12.7789	13.2342	12.3196	0.4606522637278245	0.4551045227048006	0.36764393274983553	0.901296496185967	1.0137581697736726
TCGA-LUSC	13.0565	Q4	-427.67	-937.73	-1365.41	10.6421	13.432366666666667	13.634333333333332	13.1945	8.0242	8.3321	13.31	14.0553	13.5377	0.45846555546315665	0.5278381366896411	0.4270427259595741	0.9027827444940112	0.9716107157512535
TCGA-LUSC	10.8082	Q1	28.09	-361.23	-333.14	12.6117	13.003133333333333	14.574599999999998	12.7717	8.0531	9.5882	14.8523	14.6182	14.2533	0.5109352476057655	0.5460459744766735	0.4631497378471747	0.9868403438887929	1.1065424470285783
TCGA-LUSC	11.3404	Q2	2137.29	1757.3	3894.59	10.6849	13.4353	15.7391	11.241	7.6652	9.8025	15.6559	16.4174	15.144	0.4203564438354893	0.7952643369411274	0.5711271127653046	1.143647994280004	1.1777955516633167
TCGA-LUSC	10.9798	Q1	388.75	572.18	960.93	12.8097	13.261833333333334	14.239566666666667	13.2885	8.8025	10.3794	14.4767	14.4866	13.7554	0.4605357078194064	0.5858940662115962	0.4227227023265059	1.012108282538694	1.0789875224391277
TCGA-LUSC	12.3552	Q3	360.18	362.65	722.84	11.0367	12.168999999999999	13.515166666666667	13.0204	8.5214	9.9358	13.5622	13.7878	13.1955	0.45043136133609085	0.5238069764269088	0.4900740878340499	0.9133164232245902	1.006029512397105
TCGA-LUSC	10.3483	Q1	3.75	-1059.84	-1056.1	12.0827	12.850800000000001	12.151233333333336	14.4392	7.8453	9.2532	12.4395	12.7573	11.2569	0.49601911592716896	0.4514566356300431	0.4495344536814868	0.8632760714353742	0.895541230048479
TCGA-LUSC	9.626	Q1	1279.72	-289.16	990.55	10.9635	13.448100000000002	14.277033333333334	12.5827	8.548	9.9921	14.6119	14.773	13.4462	0.49056020016482205	0.6799679603664595	0.45223037041663666	1.1050604552942869	1.1201171576027662
TCGA-LUSC	12.339	Q3	1595.48	656.29	2251.77	12.1888	15.5944	15.569666666666665	14.0991	8.5062	10.7563	15.7518	15.691	15.2662	0.5315858695831408	0.7053277215565655	0.5933842283787416	1.1359953227547408	1.1739969841780644
TCGA-LUSC	10.667	Q1	1233.87	1514.55	2748.41	10.9784	10.576766666666666	15.090866666666665	12.675	8.478	10.7951	14.9667	15.5209	14.785	0.42037760695821835	0.6400863364448468	0.6246567640157554	1.0525852092093733	1.16586537635818
TCGA-LUSC	6.2592	Q1	-336.43	-559.73	-896.16	11.9988	13.0237	13.790066666666666	13.0766	6.9975	9.9982	14.069	14.0146	13.2866	0.4214060333152429	0.5605099760339753	0.5369072198012178	1.0040127606138283	1.0025121056205404
TCGA-LUSC	11.4458	Q2	-1112.47	-185.18	-1297.66	12.2576	14.164133333333332	13.244666666666667	12.733	7.8344	8.7377	13.6722	12.7809	13.2809	0.4876872966226715	0.352580912427743	0.4075520177038887	0.8448378489555821	0.941423045472
TCGA-LUSC	10.2458	Q1	-105.27	299.5	194.23	10.9046	12.1866	14.385333333333334	13.4432	7.161	10.4444	14.2496	14.4354	14.471	0.36269772269225714	0.510593919151555	0.5282543307009148	0.9348822138965972	0.9963306509842652
TCGA-LUSC	12.8112	Q4	2383.49	831.53	3215.02	11.6362	12.256866666666667	15.845766666666668	11.9907	7.6961	10.9898	15.7895	16.3467	15.4011	0.4164880574698907	0.765420885079515	0.6170687432285543	1.1569410877428064	1.1609592984074526
TCGA-LUSC	12.4907	Q3	1251.92	-454.48	797.43	12.0688	13.871899999999998	14.530066666666665	12.7845	8.1779	9.409	14.3944	14.964	14.2318	0.4783622734069566	0.557720725236576	0.5277770614651673	1.0673380344728727	1.0986901091677561
TCGA-LUSC	10.7799	Q1	1510.21	657.03	2167.24	11.8725	13.252866666666668	15.5981	12.9566	7.6031	10.436	15.3101	16.015	15.4692	0.4366927210288543	0.818074454554008	0.6616122238199018	1.1802689516430116	1.2157803785806618
TCGA-LUSC	13.2934	Q4	790.55	214.7	1005.25	10.8225	14.517499999999998	14.999233333333335	13.3355	7.3593	10.862	14.8845	15.085	15.0282	0.408096045428723	0.6185208705085767	0.5824397903457242	0.9924292789803627	0.9987813574305195
TCGA-LUSC	11.4444	Q2	61.41	-108.36	-46.95	11.8178	13.923366666666666	13.443399999999999	14.151	7.0236	10.3251	13.4317	13.7722	13.1263	0.49456307236585173	0.5233337436759834	0.497217283984647	1.0119341219701257	1.1269748564744733
TCGA-LUSC	13.8002	Q4	-516.46	-1326.32	-1842.79	9.5562	14.792266666666668	12.503766666666666	13.2602	8.5232	11.1824	12.897	12.8386	11.7757	0.4431469741251072	0.3990580428886908	0.5565488639699415	0.8039779037592498	0.9185138663602388
TCGA-LUSC	12.2064	Q3	-189.7	-1462.18	-1651.88	12.2452	15.267533333333333	12.580599999999999	13.4677	6.7778	9.1192	12.4992	13.3796	11.863	0.4850376551379782	0.5133453841435646	0.48853012709893257	0.996502034201578	1.0874988634307363
TCGA-LUSC	8.6742	Q1	-48.41	-1108.94	-1157.35	12.3353	13.8827	14.330866666666667	13.08	7.5535	9.6174	14.2895	14.4494	14.2537	0.5554162791345902	0.513820644778674	0.4801923153487988	1.076082071455154	1.0437702204016195
TCGA-LUSC	12.1259	Q3	-184.95	525.03	340.08	10.8506	13.920233333333334	14.651666666666666	12.7581	7.8114	10.0453	14.8824	14.3987	14.6739	0.40525068653713125	0.5454749476224005	0.49637895843180413	0.9567740233883836	0.9991344375927246
TCGA-LUSC	12.6329	Q3	198.97	-430.68	-231.71	11.0637	14.971733333333333	14.079166666666666	12.6907	6.917	10.0524	14.6478	14.2531	13.3366	0.4481856404825646	0.5048997118726046	0.5950441664258086	1.0392334963155159	1.1275495434646432
TCGA-LUSC	11.0739	Q1	-141.97	-214.04	-356.01	12.71	14.092466666666667	14.551066666666665	13.0653	8.0251	9.223	14.5036	14.7007	14.4489	0.4648215596555551	0.48171647601336237	0.40713957230133485	1.0225110254878038	1.051616902568102
TCGA-LUSC	12.9248	Q4	547.17	-583.77	-36.61	11.4622	14.674066666666668	14.019733333333335	12.6719	6.9646	9.4644	14.3974	14.0016	13.6602	0.4489677691151214	0.5646739504057015	0.4490030880289402	1.0219556939880141	0.99922549346478
TCGA-LUSC	12.5481	Q3	-1045.84	-1304.56	-2350.4	12.2923	14.3713	12.1265	13.1826	7.8185	9.0111	12.2506	11.8363	12.2926	0.4829426712583317	0.3449889759841813	0.43494817709913597	0.7799109160510093	0.9102385277802485
TCGA-LUSC	10.4489	Q1	-938.14	-1054.21	-1992.35	11.5921	14.541833333333335	13.012833333333333	13.1092	7.1758	9.2457	13.5322	13.5426	11.9637	0.45634662370885865	0.40834731004823627	0.4479610733982375	0.8635813237351172	0.911995935387215
TCGA-LUSC	12.2364	Q3	1495.19	405.16	1900.36	11.2511	13.918133333333335	14.805333333333332	12.6875	8.323	9.4973	15.1111	15.1688	14.1361	0.45036797660488115	0.6386487536792576	0.4957770108032199	1.0374847569146812	1.0034321054612403
TCGA-LUSC	11.7378	Q2	3087.39	1482.1	4569.49	10.6242	12.720766666666668	15.5452	11.7226	8.696	11.6072	15.1379	16.0693	15.4284	0.4376687546830274	0.7787016004311523	0.6817065324901559	1.1505915388339856	1.180942339219811
TCGA-LUSC	11.9368	Q2	875.55	-159.91	715.65	11.0573	13.598033333333333	13.869133333333332	11.7229	7.9966	10.6544	14.0775	14.328	13.2019	0.4366204723987124	0.5935583025392592	0.5775488116713752	1.0422893165675458	1.1435867612134594
TCGA-LUSC	12.5064	Q3	-246.64	-728.07	-974.7	11.7957	14.7806	13.331066666666667	13.0523	7.9418	8.5981	13.5664	13.6864	12.7404	0.5024816841943555	0.4711414418867596	0.458522448007082	0.9541454562074989	1.0179241056982316
TCGA-LUSC	11.6478	Q2	-547.64	-1294.32	-1841.96	12.4357	14.175666666666666	12.443366666666668	13.0947	8.071	9.2079	13.0805	12.5689	11.6807	0.4697182681982063	0.3755609952431823	0.5033227552652074	0.787526727510597	0.8729879422992046
TCGA-LUSC	10.0643	Q1	-592.97	-1590.81	-2183.78	12.0292	14.332966666666666	13.3774	12.5495	7.9733	8.9115	13.4046	13.1194	13.6082	0.5750160070589104	0.42885595942267707	0.4666076095625108	0.9130909186678653	0.988389351710484
TCGA-LUSC	11.8979	Q2	186.26	-508.37	-322.11	12.0609	13.138933333333332	13.373266666666666	12.852	7.3251	9.6135	13.626	13.6841	12.8097	0.45623783927376904	0.5024100991420232	0.47052285444690506	0.9431553754934479	0.9621120871968212
TCGA-LUSC	12.0802	Q3	-194.29	-1069.48	-1263.77	11.7441	15.030466666666667	13.125633333333333	12.1359	7.1463	9.6109	13.1642	13.2519	12.9608	0.47397185012641835	0.46421740200440764	0.48959538301481176	1.0245278937345534	1.1079956098120545
TCGA-LUSC	7.9753	Q1	870.02	193.94	1063.96	11.8677	9.742666666666667	15.270666666666665	13.4323	8.1396	10.1609	15.1471	15.8268	14.8381	0.5086989147830913	0.614432826410683	0.5492681921459194	1.1049804240259382	1.1270378375465657
TCGA-LUSC	12.0983	Q3	-14.87	-503.14	-518.01	11.7097	13.979899999999999	14.670866666666667	12.8704	7.88	8.1925	14.8726	14.9313	14.2087	0.486512670209227	0.6154708914429263	0.46649686859697337	1.02957976793583	1.000235400745309
TCGA-LUSC	12.319	Q3	1743.87	461.22	2205.09	11.6857	12.670566666666666	14.9298	13.5875	9.1451	11.4935	14.45	15.678	14.6614	0.5018943087381904	0.7782203350957055	0.6081706150842247	1.108395646530322	1.1311827200620173
TCGA-LUSC	13.3607	Q4	-642.05	-1054.01	-1696.06	11.6424	14.908366666666666	13.266633333333331	13.0905	8.1057	8.6622	13.865	12.9941	12.9408	0.4882320262805275	0.4068896683870274	0.42251894127741885	0.9124803735652502	0.9982151617451933
TCGA-LUSC	11.098	Q1	1396.45	1713.28	3109.73	10.6913	12.4791	14.971233333333332	12.7363	8.1717	10.2028	14.65	15.4562	14.8075	0.4106328336610577	0.6936432848384316	0.6167971468553294	1.0842071771523003	1.1656031655940207
TCGA-LUSC	7.8907	Q1	810.7	501.66	1312.36	12.191	9.7081	14.010533333333333	14.1068	8.1452	9.3706	14.0771	14.3654	13.5891	0.5605703767563295	0.5801167159021857	0.37903623041880796	0.8984598318387123	0.9994777024533741
TCGA-LUSC	11.2714	Q1	1436.56	1311.09	2747.64	12.0582	12.373366666666668	14.409366666666665	13.132	7.7138	9.9193	14.1845	14.7828	14.2608	0.4683065592760323	0.6510492854897503	0.5089979883478774	1.0512858938547929	1.128992189620863
TCGA-LUSC	12.0303	Q2	-755.71	-257.86	-1013.57	11.1767	14.3212	13.3234	12.3806	7.2023	8.8829	13.6119	13.3153	13.043	0.435297349840522	0.37697477933582246	0.48922273668469435	0.8703322890538017	0.9723258505167872
TCGA-LUSC	12.4373	Q3	9.04	-448.61	-439.56	12.0125	13.612033333333335	14.448666666666668	12.5071	8.7607	10.0014	14.6299	14.4738	14.2423	0.532608903068305	0.5259260390748237	0.5382427832722952	1.0480252641666803	1.0665655796311495
TCGA-LUSC	12.0665	Q2	344.73	-363.76	-19.04	11.8004	13.277633333333334	14.859366666666666	12.8557	7.7641	9.8234	15.1344	15.1087	14.335	0.4591197892668138	0.5842778439239187	0.5434161977694143	1.0796163663324614	1.114544007437498
TCGA-LUSC	12.4781	Q3	533.76	335.72	869.49	11.5107	13.450833333333335	14.358666666666666	12.8196	8.1004	9.8113	14.4045	14.5127	14.1588	0.4203824234902581	0.6580183038681348	0.5078719281836166	1.0510327043136307	1.1288439056538435
TCGA-LUSC	10.156	Q1	1416.13	411.88	1828.01	12.7909	12.793966666666668	14.700833333333334	13.9572	8.0214	10.008	14.6082	15.0713	14.423	0.4220263309520313	0.6248751595476162	0.5237856718157666	1.0570504694036273	1.1268599927544678
TCGA-LUSC	11.3047	Q1	440.05	-837.8	-397.75	11.7923	13.166733333333333	15.3344	12.4915	7.9103	9.0162	15.5317	15.5604	14.9111	0.513558073124269	0.6469076931025582	0.4961270725037484	1.050092649337342	1.0507395365984094
TCGA-LUSC	9.9286	Q1	314.79	99.46	414.25	12.8354	13.582566666666667	14.242433333333333	13.4156	8.379	9.887	14.0629	14.4566	14.2078	0.5117223097256787	0.5183791883873372	0.48472601364281726	0.9707112119539373	1.0354815239633919
TCGA-LUSC	10.1288	Q1	315.9	370.99	686.89	11.388	13.375366666666666	13.689866666666667	12.277	7.5514	10.2134	13.5472	14.0137	13.5087	0.44328620377965566	0.529711912230064	0.5200044278821884	1.0001485842658924	1.1350150359580893
TCGA-LUSC	10.9204	Q1	913.51	535.88	1449.39	12.1934	12.147566666666668	15.179566666666666	13.4782	9.1565	10.4423	15.1065	16.1247	14.3075	0.5859746596146708	0.7720867010467751	0.6402479693280659	1.0855326710608955	1.0841408923259763
TCGA-LUSC	12.0344	Q2	1838.92	713.78	2552.69	11.4726	13.448266666666669	15.615533333333332	12.4894	8.6089	12.3756	15.8018	15.9942	15.0506	0.49289980821419793	0.7464674865416734	0.6954493579088717	1.156079373582087	1.1784070308673373
TCGA-LUSC	13.0595	Q4	1729.98	985.87	2715.85	11.0357	12.229766666666668	14.5959	12.4599	7.8312	10.3649	14.4684	14.9586	14.3607	0.4201057598534562	0.6779953495349895	0.5629546902293556	1.0802560709420126	1.128934676634949
TCGA-LUSC	11.6893	Q2	-122.06	-636.86	-758.92	11.3238	13.7453	13.863833333333332	13.5035	7.6725	9.1177	14.372	13.7896	13.4299	0.4683131628137162	0.48904407150056006	0.486533829267248	0.9206430994712351	0.984580959317613
TCGA-LUSC	14.0617	Q4	-1076.64	-1912.11	-2988.75	11.4007	14.639866666666668	13.537533333333334	12.6194	7.4179	8.6896	13.8935	13.8135	12.9056	0.4648346423826549	0.44268715421943	0.48329010836377784	0.9643623464536525	0.9975056883981429
TCGA-LUSC	9.3351	Q1	-399.77	-1188.35	-1588.12	11.9257	13.484	13.825533333333334	12.575	6.8036	9.6158	14.554	13.932	12.9906	0.43925025629771425	0.5127716643883425	0.5451749762626025	0.9932527470015472	1.0001379661749865
TCGA-LUSC	12.8368	Q4	350.33	-739.94	-389.61	12.0495	13.333533333333333	14.945066666666667	11.9533	7.5293	10.1763	14.7884	15.1946	14.8522	0.4073577370700338	0.5597838064995025	0.5524862892790683	1.069981822833758	1.0482605421705615
TCGA-LUSC	11.4107	Q2	1164.1	816.27	1980.37	11.6209	13.177	15.156766666666664	12.2101	7.3995	9.8234	14.8067	15.5658	15.0978	0.44584244196353356	0.62986999080841	0.5631298581148975	1.0979622921804757	1.1099178990070384
TCGA-LUSC	10.9902	Q1	80.91	-839.79	-758.89	12.2715	13.180533333333331	13.922433333333332	12.3351	7.4489	9.0704	13.5511	14.4732	13.743	0.449130291192327	0.5623068033545753	0.4691874778534345	1.049429901309284	1.0482903558990821
