cohort	stratum	method	geneset	family	contrast	n	n_low	n_high	effect	p	thesis_stat	thesis_match	sig_raw	sig_wrong	p_bonferroni
LUSC	krt_high	aucell	NHEJ_reactome	NHEJ	mw_q1q4	126	63	63	0.0061840424816831385	0.0011459667392873486	-0.0061840424816831385	False	False	True	1.0
LUSC	krt_high	aucell	NHEJ_reactome	NHEJ	mw_t1t3	167	84	83	0.007293137057202401	4.127464207924365e-05	-0.007293137057202401	False	False	True	0.2228830672279157
LUSC	krt_high	aucell	NHEJ_reactome	NHEJ	mw_d1d10	50	25	25	0.008469449485783417	0.010429996896207714	-0.008469449485783417	False	False	True	1.0
LUSC	krt_high	aucell	NHEJ_reactome	NHEJ	mw_p20	100	50	50	0.004268333669422586	0.004860413064809047	-0.004268333669422586	False	False	True	1.0
LUSC	krt_high	aucell	NHEJ_reactome	NHEJ	mw_median	250	125	125	0.0022349936143039456	0.015706151444884398	-0.0022349936143039456	False	False	True	1.0
LUSC	krt_high	aucell	IFNg	IFN	spearman	250	250	250	0.0673240088890009	0.28898319829816704	-0.0673240088890009	False	False	False	1.0
LUSC	krt_high	aucell	IFNg	IFN	partial_immune	250	250	250	0.050682149538906526	0.4258933750647731	-0.050682149538906526	False	False	False	1.0
LUSC	krt_high	aucell	IFNg	IFN	partial_krt	250	250	250	0.10069650908583466	0.11296631435701619	-0.10069650908583466	False	False	False	1.0
LUSC	krt_high	aucell	IFNg	IFN	partial_mki67	250	250	250	0.034913298155770246	0.583473795851	-0.034913298155770246	False	False	False	1.0
LUSC	krt_high	aucell	IFNg	IFN	partial_immune_krt	250	250	250	0.05359942809962965	0.40067036168808745	-0.05359942809962965	False	False	False	1.0
LUSC	krt_high	aucell	IFNg	IFN	mw_q1q4	126	63	63	-0.006800682261208585	0.23384062705543007	-0.006800682261208585	False	False	False	1.0
LUSC	krt_high	aucell	IFNg	IFN	mw_t1t3	167	84	83	-0.004984161793372313	0.24723727419551367	-0.004984161793372313	False	False	False	1.0
LUSC	krt_high	aucell	IFNg	IFN	mw_d1d10	50	25	25	-0.0006310916179337184	0.953582510349677	-0.0006310916179337184	False	False	False	1.0
LUSC	krt_high	aucell	IFNg	IFN	mw_p20	100	50	50	-0.006123294346978572	0.5789271506797158	-0.006123294346978572	False	False	False	1.0
LUSC	krt_high	aucell	IFNg	IFN	mw_median	250	125	125	-0.0035380116959064095	0.09586192943838531	-0.0035380116959064095	False	False	False	1.0
LUSC	krt_high	aucell	IFNa	IFN	spearman	250	250	250	0.05135242293710153	0.41885027460157315	-0.05135242293710153	False	False	False	1.0
LUSC	krt_high	aucell	IFNa	IFN	partial_immune	250	250	250	0.026022376132346314	0.6828117785548427	-0.026022376132346314	False	False	False	1.0
LUSC	krt_high	aucell	IFNa	IFN	partial_krt	250	250	250	0.0732634071533313	0.24939975443528195	-0.0732634071533313	False	False	False	1.0
LUSC	krt_high	aucell	IFNa	IFN	partial_mki67	250	250	250	0.0177770236764061	0.7801471465899908	-0.0177770236764061	False	False	False	1.0
LUSC	krt_high	aucell	IFNa	IFN	partial_immune_krt	250	250	250	0.014650093919588988	0.8184362783931273	-0.014650093919588988	False	False	False	1.0
LUSC	krt_high	aucell	IFNa	IFN	mw_q1q4	126	63	63	-0.007096734892787518	0.2787279209106628	-0.007096734892787518	False	False	False	1.0
LUSC	krt_high	aucell	IFNa	IFN	mw_t1t3	167	84	83	-0.0030584998375568634	0.3004560837976388	-0.0030584998375568634	False	False	False	1.0
LUSC	krt_high	aucell	IFNa	IFN	mw_d1d10	50	25	25	0.0059748619233268435	0.7710186241805638	0.0059748619233268435	True	False	False	1.0
LUSC	krt_high	aucell	IFNa	IFN	mw_p20	100	50	50	0.0026726973684210453	0.7174076711831379	0.0026726973684210453	True	False	False	1.0
LUSC	krt_high	aucell	IFNa	IFN	mw_median	250	125	125	-0.003248862897985705	0.15961400726428454	-0.003248862897985705	False	False	False	1.0
LUSC	krt_high	aucell	STING_reactome	STING	spearman	250	250	250	-0.04412476599845957	0.4873588308285323	0.04412476599845957	True	False	False	1.0
LUSC	krt_high	aucell	STING_reactome	STING	partial_immune	250	250	250	-0.04666606903871363	0.4635142758114148	0.04666606903871363	True	False	False	1.0
LUSC	krt_high	aucell	STING_reactome	STING	partial_krt	250	250	250	-0.015217508761427481	0.8111569020484344	0.015217508761427481	True	False	False	1.0
LUSC	krt_high	aucell	STING_reactome	STING	partial_mki67	250	250	250	-0.04370686230688583	0.49237231543965837	0.04370686230688583	True	False	False	1.0
LUSC	krt_high	aucell	STING_reactome	STING	partial_immune_krt	250	250	250	-0.016751133883266957	0.7929492265953911	0.016751133883266957	True	False	False	1.0
LUSC	krt_high	aucell	STING_reactome	STING	mw_q1q4	126	63	63	-0.007841573631047316	0.6670286693869627	-0.007841573631047316	False	False	False	1.0
LUSC	krt_high	aucell	STING_reactome	STING	mw_t1t3	167	84	83	-0.005604288499025334	0.49143742019986403	-0.005604288499025334	False	False	False	1.0
LUSC	krt_high	aucell	STING_reactome	STING	mw_d1d10	50	25	25	-0.005360623781676399	0.961233884856845	-0.005360623781676399	False	False	False	1.0
LUSC	krt_high	aucell	STING_reactome	STING	mw_p20	100	50	50	0.0053163211057947884	0.3593643206971302	0.0053163211057947884	True	False	False	1.0
LUSC	krt_high	aucell	STING_reactome	STING	mw_median	250	125	125	-0.007841573631047302	0.8768337775540238	-0.007841573631047302	False	False	False	1.0
LUSC	krt_high	aucell	STING_core	STING	spearman	250	250	250	-0.2016242262406734	0.0013508100252667033	0.2016242262406734	True	True	False	1.0
LUSC	krt_high	aucell	STING_core	STING	partial_immune	250	250	250	-0.20464867496186684	0.0011642720955461635	0.20464867496186684	True	True	False	1.0
LUSC	krt_high	aucell	STING_core	STING	partial_krt	250	250	250	-0.16446473184565696	0.009325667630758816	0.16446473184565696	True	True	False	1.0
LUSC	krt_high	aucell	STING_core	STING	partial_mki67	250	250	250	-0.19935707196917746	0.0015681319008282622	0.19935707196917746	True	True	False	1.0
LUSC	krt_high	aucell	STING_core	STING	partial_immune_krt	250	250	250	-0.16491482039563157	0.009273611742477712	0.16491482039563157	True	True	False	1.0
LUSC	krt_high	aucell	STING_core	STING	mw_q1q4	126	63	63	0.023294346978557506	0.002439622737598166	0.023294346978557506	True	True	False	1.0
LUSC	krt_high	aucell	STING_core	STING	mw_t1t3	167	84	83	0.02461013645224172	0.001294270027247377	0.02461013645224172	True	True	False	1.0
LUSC	krt_high	aucell	STING_core	STING	mw_d1d10	50	25	25	0.023391812865497075	0.199039213135359	0.023391812865497075	True	False	False	1.0
LUSC	krt_high	aucell	STING_core	STING	mw_p20	100	50	50	0.025097465886939563	0.006828053342439523	0.025097465886939563	True	True	False	1.0
LUSC	krt_high	aucell	STING_core	STING	mw_median	250	125	125	0.015984405458089684	0.006549336548422475	0.015984405458089684	True	True	False	1.0
LUSC	krt_high	aucell	APM	APM	spearman	250	250	250	0.047614119535475216	0.45355732418668265	-0.047614119535475216	False	False	False	1.0
LUSC	krt_high	aucell	APM	APM	partial_immune	250	250	250	0.020528938809697226	0.7471912046403987	-0.020528938809697226	False	False	False	1.0
LUSC	krt_high	aucell	APM	APM	partial_krt	250	250	250	0.06913591907063708	0.27714380353446044	-0.06913591907063708	False	False	False	1.0
LUSC	krt_high	aucell	APM	APM	partial_mki67	250	250	250	0.02085682907669356	0.74329365431153	-0.02085682907669356	False	False	False	1.0
LUSC	krt_high	aucell	APM	APM	partial_immune_krt	250	250	250	0.008676103741551987	0.8918657823932016	-0.008676103741551987	False	False	False	1.0
LUSC	krt_high	aucell	APM	APM	mw_q1q4	126	63	63	-0.009002770083102574	0.40408805549519256	-0.009002770083102574	False	False	False	1.0
LUSC	krt_high	aucell	APM	APM	mw_t1t3	167	84	83	-0.012747512054991361	0.3218590737886545	-0.012747512054991361	False	False	False	1.0
LUSC	krt_high	aucell	APM	APM	mw_d1d10	50	25	25	0.010926438904278246	0.3721083307918155	0.010926438904278246	True	False	False	1.0
LUSC	krt_high	aucell	APM	APM	mw_p20	100	50	50	-0.003680619677849606	0.712262370771201	-0.003680619677849606	False	False	False	1.0
LUSC	krt_high	aucell	APM	APM	mw_median	250	125	125	-0.008643685236483012	0.14008756430790462	-0.008643685236483012	False	False	False	1.0
LUSC	krt_high	aucell	APM_nonIFN	APM	spearman	250	250	250	0.027153521018056723	0.6691884836942493	-0.027153521018056723	False	False	False	1.0
LUSC	krt_high	aucell	APM_nonIFN	APM	partial_immune	250	250	250	-0.006101950528421617	0.9236765921142593	0.006101950528421617	True	False	False	1.0
LUSC	krt_high	aucell	APM_nonIFN	APM	partial_krt	250	250	250	0.05303882010598454	0.4046676876948394	-0.05303882010598454	False	False	False	1.0
LUSC	krt_high	aucell	APM_nonIFN	APM	partial_mki67	250	250	250	0.0067312897171953046	0.9158325211521237	-0.0067312897171953046	False	False	False	1.0
LUSC	krt_high	aucell	APM_nonIFN	APM	partial_immune_krt	250	250	250	-0.007852921605984834	0.9020714216616129	0.007852921605984834	True	False	False	1.0
LUSC	krt_high	aucell	APM_nonIFN	APM	mw_q1q4	126	63	63	0.006700779727095596	0.6499973619161016	0.006700779727095596	True	False	False	1.0
LUSC	krt_high	aucell	APM_nonIFN	APM	mw_t1t3	167	84	83	0.003624512670565405	0.38134713293663636	0.003624512670565405	True	False	False	1.0
LUSC	krt_high	aucell	APM_nonIFN	APM	mw_d1d10	50	25	25	0.008162768031189205	0.3223963931070317	0.008162768031189205	True	False	False	1.0
LUSC	krt_high	aucell	APM_nonIFN	APM	mw_p20	100	50	50	0.006274366471734849	0.9039747211325873	0.006274366471734849	True	False	False	1.0
LUSC	krt_high	aucell	APM_nonIFN	APM	mw_median	250	125	125	-0.0024975633528265817	0.2511798772226038	-0.0024975633528265817	False	False	False	1.0
LUSC	all	zmean	NHEJ_KEGG	NHEJ	spearman	501	501	501	-0.1924085583240359	1.4476064296060987e-05	-0.1924085583240359	False	False	True	0.07817074719872932
LUSC	all	zmean	NHEJ_KEGG	NHEJ	partial_immune	501	501	501	-0.1927134645808283	1.4302954396903884e-05	-0.1927134645808283	False	False	True	0.07723595374328097
LUSC	all	zmean	NHEJ_KEGG	NHEJ	partial_krt	501	501	501	-0.17279342646925577	0.00010302445688715882	-0.17279342646925577	False	False	True	0.5563320671906576
LUSC	all	zmean	NHEJ_KEGG	NHEJ	partial_mki67	501	501	501	-0.13800369020903408	0.0019818138581431366	-0.13800369020903408	False	False	True	1.0
LUSC	all	zmean	NHEJ_KEGG	NHEJ	partial_immune_krt	501	501	501	-0.16772143354809357	0.00016727574559032522	-0.16772143354809357	False	False	True	0.9032890261877562
LUSC	all	zmean	NHEJ_KEGG	NHEJ	mw_q1q4	251	126	125	0.15015006391849875	0.00014665063791957137	-0.15015006391849875	False	False	True	0.7919134447656854
LUSC	all	zmean	NHEJ_KEGG	NHEJ	mw_t1t3	334	167	167	0.15556484193837786	3.114299744894098e-05	-0.15556484193837786	False	False	True	0.16817218622428132
LUSC	all	zmean	NHEJ_KEGG	NHEJ	mw_d1d10	101	51	50	0.2789320456538263	0.003095707260170312	-0.2789320456538263	False	False	True	1.0
LUSC	all	zmean	NHEJ_KEGG	NHEJ	mw_p20	201	101	100	0.133912711763238	0.0006188339032244753	-0.133912711763238	False	False	True	1.0
LUSC	all	zmean	NHEJ_KEGG	NHEJ	mw_median	501	251	250	0.11284878063836837	5.5469817864875176e-05	-0.11284878063836837	False	False	True	0.29953701647032593
LUSC	all	zmean	NHEJ_core	NHEJ	spearman	501	501	501	-0.16880271370617742	0.00014695862149109132	-0.16880271370617742	False	False	True	0.7935765560518931
LUSC	all	zmean	NHEJ_core	NHEJ	partial_immune	501	501	501	-0.16878251123580124	0.00014950913114104863	-0.16878251123580124	False	False	True	0.8073493081616626
LUSC	all	zmean	NHEJ_core	NHEJ	partial_krt	501	501	501	-0.12940370512332697	0.003749420935292951	-0.12940370512332697	False	False	True	1.0
LUSC	all	zmean	NHEJ_core	NHEJ	partial_mki67	501	501	501	-0.15663010237554306	0.0004392412402621746	-0.15663010237554306	False	False	True	1.0
LUSC	all	zmean	NHEJ_core	NHEJ	partial_immune_krt	501	501	501	-0.13089329022421686	0.0033982074284845095	-0.13089329022421686	False	False	True	1.0
LUSC	all	zmean	NHEJ_core	NHEJ	mw_q1q4	251	126	125	0.22611911653640665	0.0006317242764964764	-0.22611911653640665	False	False	True	1.0
LUSC	all	zmean	NHEJ_core	NHEJ	mw_t1t3	334	167	167	0.221807070022976	0.0002221916385924391	-0.221807070022976	False	False	True	1.0
LUSC	all	zmean	NHEJ_core	NHEJ	mw_d1d10	101	51	50	0.30373792649835113	0.007522284703943935	-0.30373792649835113	False	False	True	1.0
LUSC	all	zmean	NHEJ_core	NHEJ	mw_p20	201	101	100	0.2362480160610535	0.00104653481496145	-0.2362480160610535	False	False	True	1.0
LUSC	all	zmean	NHEJ_core	NHEJ	mw_median	501	251	250	0.17389477825203126	0.00047306746457358227	-0.17389477825203126	False	False	True	1.0
LUSC	all	zmean	NHEJ_reactome	NHEJ	spearman	501	501	501	-0.21165803118697446	1.7531733453995359e-06	-0.21165803118697446	False	False	True	0.009467136065157493
LUSC	all	zmean	NHEJ_reactome	NHEJ	partial_immune	501	501	501	-0.22487365906370113	3.7552997191549484e-07	-0.22487365906370113	False	False	True	0.002027861848343672
LUSC	all	zmean	NHEJ_reactome	NHEJ	partial_krt	501	501	501	-0.23044960494662378	1.884292775283398e-07	-0.23044960494662378	False	False	True	0.0010175180986530348
LUSC	all	zmean	NHEJ_reactome	NHEJ	partial_mki67	501	501	501	-0.13406045411525724	0.0026667457542902907	-0.13406045411525724	False	False	True	1.0
LUSC	all	zmean	NHEJ_reactome	NHEJ	partial_immune_krt	501	501	501	-0.21108394767801564	1.9635728152348482e-06	-0.21108394767801564	False	False	True	0.010603293202268181
LUSC	all	zmean	NHEJ_reactome	NHEJ	mw_q1q4	251	126	125	0.15185048593880282	1.868424676650539e-05	-0.15185048593880282	False	False	True	0.1008949325391291
LUSC	all	zmean	NHEJ_reactome	NHEJ	mw_t1t3	334	167	167	0.14368050380690628	1.2102097130938794e-05	-0.14368050380690628	False	False	True	0.06535132450706949
LUSC	all	zmean	NHEJ_reactome	NHEJ	mw_d1d10	101	51	50	0.12225854504201816	0.0036874337810515042	-0.12225854504201816	False	False	True	1.0
LUSC	all	zmean	NHEJ_reactome	NHEJ	mw_p20	201	101	100	0.1537949037438627	5.3074584364790525e-05	-0.1537949037438627	False	False	True	0.28660275556986886
LUSC	all	zmean	NHEJ_reactome	NHEJ	mw_median	501	251	250	0.12303769861984247	3.0376651472401165e-06	-0.12303769861984247	False	False	True	0.01640339179509663
LUSC	all	zmean	IFNg	IFN	spearman	501	501	501	0.008260373263425158	0.8536734031033231	-0.008260373263425158	False	False	False	1.0
LUSC	all	zmean	IFNg	IFN	partial_immune	501	501	501	0.027217853725630816	0.5437189010566684	-0.027217853725630816	False	False	False	1.0
LUSC	all	zmean	IFNg	IFN	partial_krt	501	501	501	0.09785885885977046	0.02867196242996483	-0.09785885885977046	False	False	True	1.0
LUSC	all	zmean	IFNg	IFN	partial_mki67	501	501	501	-0.02392503089625628	0.5935370932676282	0.02392503089625628	True	False	False	1.0
LUSC	all	zmean	IFNg	IFN	partial_immune_krt	501	501	501	0.024411414180980424	0.5864255227190458	-0.024411414180980424	False	False	False	1.0
LUSC	all	zmean	IFNg	IFN	mw_q1q4	251	126	125	0.048865362984985075	0.5228166539190886	0.048865362984985075	True	False	False	1.0
LUSC	all	zmean	IFNg	IFN	mw_t1t3	334	167	167	0.04069463398980649	0.9277584387098046	0.04069463398980649	True	False	False	1.0
LUSC	all	zmean	IFNg	IFN	mw_d1d10	101	51	50	0.06790337822064105	0.2726564687950038	0.06790337822064105	True	False	False	1.0
LUSC	all	zmean	IFNg	IFN	mw_p20	201	101	100	-0.005446658534354172	0.6650838815985284	-0.005446658534354172	False	False	False	1.0
LUSC	all	zmean	IFNg	IFN	mw_median	501	251	250	-0.03013878569329197	0.10861853187280551	-0.03013878569329197	False	False	False	1.0
LUSC	all	zmean	IFNa	IFN	spearman	501	501	501	0.027082477673970994	0.5453220972486884	-0.027082477673970994	False	False	False	1.0
LUSC	all	zmean	IFNa	IFN	partial_immune	501	501	501	0.04617831436697	0.302754752818712	-0.04617831436697	False	False	False	1.0
LUSC	all	zmean	IFNa	IFN	partial_krt	501	501	501	0.1038674584565002	0.020178064755493066	-0.1038674584565002	False	False	True	1.0
LUSC	all	zmean	IFNa	IFN	partial_mki67	501	501	501	0.007823105619951854	0.8614766162461208	-0.007823105619951854	False	False	False	1.0
LUSC	all	zmean	IFNa	IFN	partial_immune_krt	501	501	501	0.04713280072522076	0.2933455874044876	-0.04713280072522076	False	False	False	1.0
LUSC	all	zmean	IFNa	IFN	mw_q1q4	251	126	125	0.035233992423424	0.731287518022735	0.035233992423424	True	False	False	1.0
LUSC	all	zmean	IFNa	IFN	mw_t1t3	334	167	167	0.019025119727759394	0.6675393969139084	0.019025119727759394	True	False	False	1.0
LUSC	all	zmean	IFNa	IFN	mw_d1d10	101	51	50	0.08966333426890156	0.5165516939087949	0.08966333426890156	True	False	False	1.0
LUSC	all	zmean	IFNa	IFN	mw_p20	201	101	100	-0.010488702516268138	0.9796840714639767	-0.010488702516268138	False	False	False	1.0
LUSC	all	zmean	IFNa	IFN	mw_median	501	251	250	-0.03545545322773503	0.07809943271848366	-0.03545545322773503	False	False	False	1.0
LUSC	all	zmean	STING_reactome	STING	spearman	501	501	501	0.07142225281814243	0.11033420876215555	-0.07142225281814243	False	False	False	1.0
LUSC	all	zmean	STING_reactome	STING	partial_immune	501	501	501	0.092314686201929	0.039068891220535064	-0.092314686201929	False	False	True	1.0
LUSC	all	zmean	STING_reactome	STING	partial_krt	501	501	501	0.11660904568348913	0.009058451429466922	-0.11660904568348913	False	False	True	1.0
LUSC	all	zmean	STING_reactome	STING	partial_mki67	501	501	501	0.04194317957872303	0.3493027805440257	-0.04194317957872303	False	False	False	1.0
LUSC	all	zmean	STING_reactome	STING	partial_immune_krt	501	501	501	0.07327796658258019	0.10204920613603377	-0.07327796658258019	False	False	False	1.0
LUSC	all	zmean	STING_reactome	STING	mw_q1q4	251	126	125	-0.05965314967370909	0.5273513023345509	-0.05965314967370909	False	False	False	1.0
LUSC	all	zmean	STING_reactome	STING	mw_t1t3	334	167	167	-0.07516986613894974	0.16026499433376362	-0.07516986613894974	False	False	False	1.0
LUSC	all	zmean	STING_reactome	STING	mw_d1d10	101	51	50	-0.004721999928978149	0.4015501328997144	-0.004721999928978149	False	False	False	1.0
LUSC	all	zmean	STING_reactome	STING	mw_p20	201	101	100	0.016572649435596276	0.3599149787337659	0.016572649435596276	True	False	False	1.0
LUSC	all	zmean	STING_reactome	STING	mw_median	501	251	250	-0.08802321043361028	0.021446663214704842	-0.08802321043361028	False	False	True	1.0
LUSC	all	zmean	STING_core	STING	spearman	501	501	501	0.0712893711457171	0.11099999101078319	-0.0712893711457171	False	False	False	1.0
LUSC	all	zmean	STING_core	STING	partial_immune	501	501	501	0.07958141279276597	0.07542665365740389	-0.07958141279276597	False	False	False	1.0
LUSC	all	zmean	STING_core	STING	partial_krt	501	501	501	0.10726397755447213	0.016421137901759416	-0.10726397755447213	False	False	True	1.0
LUSC	all	zmean	STING_core	STING	partial_mki67	501	501	501	0.05942904855716758	0.18460107490846042	-0.05942904855716758	False	False	False	1.0
LUSC	all	zmean	STING_core	STING	partial_immune_krt	501	501	501	0.07537167582108911	0.0925986724047088	-0.07537167582108911	False	False	False	1.0
LUSC	all	zmean	STING_core	STING	mw_q1q4	251	126	125	-0.052717154358404315	0.47107359942816895	-0.052717154358404315	False	False	False	1.0
LUSC	all	zmean	STING_core	STING	mw_t1t3	334	167	167	-0.0789231820070348	0.20071544079219772	-0.0789231820070348	False	False	False	1.0
LUSC	all	zmean	STING_core	STING	mw_d1d10	101	51	50	-0.0002336391842965302	0.9810334803139485	-0.0002336391842965302	False	False	False	1.0
LUSC	all	zmean	STING_core	STING	mw_p20	201	101	100	-0.08567131517726274	0.29310227859286486	-0.08567131517726274	False	False	False	1.0
LUSC	all	zmean	STING_core	STING	mw_median	501	251	250	-0.1031045113562308	0.011398249795580214	-0.1031045113562308	False	False	True	1.0
LUSC	all	zmean	APM	APM	spearman	501	501	501	-0.004603908601075275	0.9181276096034873	0.004603908601075275	True	False	False	1.0
LUSC	all	zmean	APM	APM	partial_immune	501	501	501	-0.0021838766325440674	0.9611497681124288	0.0021838766325440674	True	False	False	1.0
LUSC	all	zmean	APM	APM	partial_krt	501	501	501	0.05420903319553048	0.22627627883311308	-0.05420903319553048	False	False	False	1.0
LUSC	all	zmean	APM	APM	partial_mki67	501	501	501	-0.028106632372959527	0.5306367695781002	0.028106632372959527	True	False	False	1.0
LUSC	all	zmean	APM	APM	partial_immune_krt	501	501	501	-0.02700736927697353	0.5472435581905725	0.02700736927697353	True	False	False	1.0
LUSC	all	zmean	APM	APM	mw_q1q4	251	126	125	0.10278156699386146	0.6898526742519953	0.10278156699386146	True	False	False	1.0
LUSC	all	zmean	APM	APM	mw_t1t3	334	167	167	0.0761503302699599	0.7587450700016638	0.0761503302699599	True	False	False	1.0
LUSC	all	zmean	APM	APM	mw_d1d10	101	51	50	0.24724916600593244	0.24682456984448897	0.24724916600593244	True	False	False	1.0
LUSC	all	zmean	APM	APM	mw_p20	201	101	100	0.12672141760779954	0.5323001746719968	0.12672141760779954	True	False	False	1.0
LUSC	all	zmean	APM	APM	mw_median	501	251	250	0.010788209624636325	0.23031620585054702	0.010788209624636325	True	False	False	1.0
LUSC	all	zmean	APM_nonIFN	APM	spearman	501	501	501	-0.05439202316807565	0.22424521539331016	0.05439202316807565	True	False	False	1.0
LUSC	all	zmean	APM_nonIFN	APM	partial_immune	501	501	501	-0.06763461602923718	0.13096675433079868	0.06763461602923718	True	False	False	1.0
LUSC	all	zmean	APM_nonIFN	APM	partial_krt	501	501	501	-0.0009349098836621537	0.9833629973583832	0.0009349098836621537	True	False	False	1.0
LUSC	all	zmean	APM_nonIFN	APM	partial_mki67	501	501	501	-0.07003406154635294	0.11781509338891367	0.07003406154635294	True	False	False	1.0
LUSC	all	zmean	APM_nonIFN	APM	partial_immune_krt	501	501	501	-0.0816998897267534	0.06822623579310137	0.0816998897267534	True	False	False	1.0
LUSC	all	zmean	APM_nonIFN	APM	mw_q1q4	251	126	125	0.15630413271269067	0.19190281536144738	0.15630413271269067	True	False	False	1.0
LUSC	all	zmean	APM_nonIFN	APM	mw_t1t3	334	167	167	0.1586491560232251	0.20676312193731794	0.1586491560232251	True	False	False	1.0
LUSC	all	zmean	APM_nonIFN	APM	mw_d1d10	101	51	50	0.30193638472644824	0.0603693377640207	0.30193638472644824	True	False	False	1.0
LUSC	all	zmean	APM_nonIFN	APM	mw_p20	201	101	100	0.2157950469970054	0.1180371930189616	0.2157950469970054	True	False	False	1.0
LUSC	all	zmean	APM_nonIFN	APM	mw_median	501	251	250	0.07455360951061579	0.8489887846482793	0.07455360951061579	True	False	False	1.0
LUSC	immune_low	zmean	NHEJ_KEGG	NHEJ	spearman	251	251	251	-0.1632908986116219	0.009555345140079979	-0.1632908986116219	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_KEGG	NHEJ	partial_immune	251	251	251	-0.1634910657471228	0.009611193707462095	-0.1634910657471228	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_KEGG	NHEJ	partial_krt	251	251	251	-0.13072902104036044	0.0388737527847846	-0.13072902104036044	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_KEGG	NHEJ	partial_mki67	251	251	251	-0.12555833631933397	0.04734985266837528	-0.12555833631933397	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_KEGG	NHEJ	partial_immune_krt	251	251	251	-0.1305999308650055	0.0394664012101256	-0.1305999308650055	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_KEGG	NHEJ	mw_q1q4	126	63	63	0.14222385238323731	0.022117574369630855	-0.14222385238323731	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_KEGG	NHEJ	mw_t1t3	168	84	84	0.09606247424758044	0.03503419577973123	-0.09606247424758044	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_KEGG	NHEJ	mw_d1d10	51	26	25	0.3011625241334167	0.028155015715720665	-0.3011625241334167	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_KEGG	NHEJ	mw_p20	101	51	50	0.153119132125343	0.017599960157451047	-0.153119132125343	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_KEGG	NHEJ	mw_median	251	126	125	0.08594430619931528	0.004266957761084117	-0.08594430619931528	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_core	NHEJ	spearman	251	251	251	-0.1753842441222832	0.005330214226621367	-0.1753842441222832	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_core	NHEJ	partial_immune	251	251	251	-0.17396748366536197	0.005816620879353011	-0.17396748366536197	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_core	NHEJ	partial_krt	251	251	251	-0.12835362278561843	0.042593643131382995	-0.12835362278561843	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_core	NHEJ	partial_mki67	251	251	251	-0.16256017365520656	0.01003652541850509	-0.16256017365520656	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_core	NHEJ	partial_immune_krt	251	251	251	-0.12930257744008328	0.04148400024070764	-0.12930257744008328	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_core	NHEJ	mw_q1q4	126	63	63	0.35464515036463595	0.013370244306845762	-0.35464515036463595	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_core	NHEJ	mw_t1t3	168	84	84	0.3510010138263323	0.0284922299314161	-0.3510010138263323	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_core	NHEJ	mw_d1d10	51	26	25	0.4344660088280396	0.05344244710807162	-0.4344660088280396	False	False	False	1.0
LUSC	immune_low	zmean	NHEJ_core	NHEJ	mw_p20	101	51	50	0.39006401721704287	0.03157256487001624	-0.39006401721704287	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_core	NHEJ	mw_median	251	126	125	0.35142310260896265	0.0016046740555725413	-0.35142310260896265	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_reactome	NHEJ	spearman	251	251	251	-0.17442237693887688	0.005591044847719435	-0.17442237693887688	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_reactome	NHEJ	partial_immune	251	251	251	-0.17995647597586675	0.004311252370341794	-0.17995647597586675	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_reactome	NHEJ	partial_krt	251	251	251	-0.17432578303106802	0.005714788102926214	-0.17432578303106802	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_reactome	NHEJ	partial_mki67	251	251	251	-0.11793413568890038	0.06262283830238502	-0.11793413568890038	False	False	False	1.0
LUSC	immune_low	zmean	NHEJ_reactome	NHEJ	partial_immune_krt	251	251	251	-0.17488699108520916	0.005655012213744844	-0.17488699108520916	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_reactome	NHEJ	mw_q1q4	126	63	63	0.16147341771404866	0.004312779857023498	-0.16147341771404866	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_reactome	NHEJ	mw_t1t3	168	84	84	0.12441052627163864	0.026703861139127125	-0.12441052627163864	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_reactome	NHEJ	mw_d1d10	51	26	25	0.1342250743354264	0.009575132495491287	-0.1342250743354264	False	False	True	1.0
LUSC	immune_low	zmean	NHEJ_reactome	NHEJ	mw_p20	101	51	50	0.15894546205078974	0.004020321731740721	-0.15894546205078974	False	False	True	1.0
