contrast	label	term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	fdr
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.4980725356072434	-1.968527032224078	0.000999000999000999	149	-0.23052754618810634	IFIT2,PSME2,SRI,CASP4,RAPGEF6,HIF1A,BPGM,CSF2RB,PSME1,LAP3,IFI27,TRAFD1,IRF1,IL4R,SECTM1,RNF213,UBE2L6,PSMA3,BTG1,ST3GAL5,PLA2G4A,PIM1,PSMB8,CASP1,ISOC1	62	0.004540913631822723
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_KRAS_SIGNALING_DN	-0.32396790614360427	-1.1635615315397285	0.16983016983016982	73	-0.08466179555718563	CPEB3,CAMK1D,P2RX6,SHOX2,CHST2,CELSR2,ADRA2C,LFNG,FGGY,SLC30A3,LYPD3,SYNPO,FGFR3,NRIP2,MTHFR,CLSTN3,EDN1,GPRC5C,NR4A2,TFF2,NPY4R	21	0.22950022950022947
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_KRAS_SIGNALING_UP	-0.36217499176316614	-1.3780133181696042	0.03696303696303696	109	-0.10799119978233612	GNG11,BPGM,TRIB1,GPNMB,AVL9,PECAM1,LAPTM5,MMD,CCSER2,PSMB8,SCN1B,SEMA3B,PLAUR,CTSS,BIRC3,CXCR4,TSPAN1,TNFAIP3,PIGR,USH1C,KCNN4,GFPT2,SPP1,MPZL2,BMP2	34	0.077006327006327
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_MITOTIC_SPINDLE	0.2562642045862732	1.2671992915330552	0.004995004995004995	193	0.04985978071116589	BRCA2,RAB3GAP1,CEP131,MARK4,KIFAP3,CENPF,RASAL2,PLK1,NIN,CEP72,INCENP,BCL2L11,ATG4B,NDC80,DYNC1H1,TPX2,SPTAN1,ALS2,CKAP5,ARFGEF1,MAP3K11,KIF2C,CENPJ,TRIO,FLNA	71	0.016650016650016652
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_MTORC1_SIGNALING	-0.34562248368455833	-1.4136053509515945	0.015984015984015984	187	-0.10694925625612707	CXCR4,PLOD2,CYP51A1,POLR3G,SHMT2,FADS1,IDI1,ACLY,HSP90B1,GAPDH,CTH,SLC2A1,SLC2A3,LDHA,NAMPT,PGM1,VLDLR,ITGB2,P4HA1,HK2,INSIG1,GBE1,TPI1,PDK1,EGLN3	28	0.03996003996003996
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_MYC_TARGETS_V1	0.18250834046833264	0.8979617851246722	0.0979020979020979	193	0.018082227779238663	RRP9,PABPC1,ODC1,CAD,SNRPD3,SF3A1,NOP56,CDC20,HNRNPA3,ABCE1,PABPC4,CCT5,AIMP2,HSP90AB1,DHX15,APEX1,PSMD1,HNRNPA2B1,EIF2S2,SSB,TARDBP,RRM1,XRCC6,PSMB2,RFC4	42	0.14699586128157555
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_MYC_TARGETS_V2	0.2947464386154527	1.1939864526339823	0.04195804195804196	57	0.07953399935599657	RRP9,RRP12,NOP56,PLK1,NOP2,AIMP2,BYSL,NIP7,SRM,DDX18,WDR43,NDUFAF4,RCL1,MPHOSPH10,MCM4,WDR74,MRTO4,IPO4,PES1,HSPD1,IMP4,GNL3,PPAN	23	0.07955007955007956
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_MYOGENESIS	-0.523141327238154	-2.009564974785332	0.000999000999000999	123	-0.25746922663479505	COL6A3,PTP4A3,PFKM,MAPRE3,ACSL1,AGL,PICK1,COL1A1,SPEG,EPHB3,DMPK,PGAM2,TPD52L1,FDPS,TPM2,CHRNB1,PDLIM7,ITGB4,TGFB1,TNNI2,TAGLN,GPX3,PSEN2,CACNA1H,MB	38	0.004540913631822723
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_NOTCH_SIGNALING	-0.28391573423572697	-0.8367592922134158	0.45254745254745254	27	-0.0448568297673443	HES1,PSEN2,SAP30,DTX4	4	0.47299639136373833
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.29973966929868007	-1.2186462902604134	0.1008991008991009	184	-0.10099133286633545	ECI1,COX6B1,COX7A2,NDUFS6,ALDH6A1,SLC25A3,CYCS,VDAC2,MRPS11,NQO2,ATP1B1,NDUFA4,ETFDH,BCKDHA,PDHB,NDUFC2,ETFA,NDUFB3,ACAA2,TIMM9,BDH2,COX6C,NDUFB5,VDAC3,IDH3G	78	0.14699586128157555
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_P53_PATHWAY	0.3039697206857576	1.4687622308018267	0.000999000999000999	176	0.052858214616970045	CLCA2,SLC3A2,NUPR1,SLC7A11,CDKN1A,ZMAT3,SAT1,GADD45A,RRP8,FDXR,PHLDA3,DDB2,PLXNB2,MDM2,TCN2,OSGIN1,XPC,NOTCH1,MKNK2,SESN1,RETSAT,CCNK,TSPYL2,CCND2,TGFA	36	0.004540913631822723
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_PANCREAS_BETA_CELLS	0.3344339859957056	0.945016409979106	0.1838161838161838	14	0.05508229996633691	PAX6,FOXO1,PCSK1,SEC11A,SRPRB,ELP4,SRP14	7	0.22977022977022976
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_PEROXISOME	-0.2962948378074549	-1.0944745580069475	0.23776223776223776	84	-0.0888377485169893	TSPO,CTPS1,MLYCD,FIS1,ABCD1,SLC27A2,ECH1,DLG4,PRDX5,ATXN1,ISOC1,ACSL1,SLC25A4,FADS1,ACSL5,DHRS3,HSD3B7,IDI1,FDPS,SOD2,IDH2,STS	22	0.28305028305028307
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_PI3K_AKT_MTOR_SIGNALING	-0.26133337249259686	-0.9650996278989247	0.3946053946053946	85	-0.04816935848041855	PTEN,ARPC3,THEM4,SFN,PRKAA2,VAV3,CXCR4,MAPK9,ATF1,HSP90B1,SLC2A1,MAP2K6,PDK1,IL2RG	14	0.4289189071797768
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_PROTEIN_SECRETION	0.2483260923807721	1.107432521883556	0.04995004995004995	90	0.0551280828528974	SCRN1,RER1,CLN5,ATP6V1H,GOLGA4,COPB2,ZW10,ARCN1,ARFGEF1,STAM,VPS4B,AP1G1,STX16,MAPK1,SNAP23,ARFGEF2,RAB5A,VAMP7,DNM1L,RAB2A,VAMP4,LAMP2,VAMP3,YKT6,RAB14	41	0.0861207757759482
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.3703889563218308	-1.2155648164522281	0.12787212787212787	44	-0.13345403203392897	SBNO2,ATOX1,HHEX,NDUFB4,PRDX2,TXN,LAMTOR5,ERCC2,GPX3,SOD2,JUNB,PFKP,LSP1	13	0.1776001776001776
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_SPERMATOGENESIS	0.2669808687777078	1.075268892458462	0.08091908091908091	63	0.06031446650633087	CLPB,NF2,PARP2,PGS1,TSN,PHKG2,KIF2C,NCAPH,STRBP,ZC3H14,RFC4,CCNB2,STAM2,TLE4,JAM3,ZC2HC1C,MLF1,CSNK2A2,RAD17,HSPA4L,BRAF,OAZ3,TALDO1,TTK,IFT88	32	0.12643606393606394
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_TGF_BETA_SIGNALING	0.2356132008949989	0.9083018201183988	0.17682317682317683	51	0.011848187478922419	SKI,SMAD7,ID3,SLC20A1,ID2,CDK9,MAP3K7,RHOA,SMAD1,PPP1CA,SPTBN1,PMEPA1,TJP1,FURIN,FNTA,TRIM33	16	0.22977022977022976
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.49947027860116433	-2.0118361292238345	0.000999000999000999	171	-0.24300855726336296	VEGFA,F3,PLAUR,MCL1,IER3,TAP1,STAT5A,RHOB,TNIP1,BIRC3,TNFAIP3,FOSB,TNF,CCNL1,MAP3K8,GFPT2,TNFAIP8,PTGER4,CXCL3,SOCS3,FJX1,ZFP36,KLF6,SERPINE1,CEBPB	52	0.004540913631822723
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_UNFOLDED_PROTEIN_RESPONSE	0.2513924797767803	1.1208032458422987	0.04595404595404595	104	0.03903328775329468	RRP9,ASNS,CHAC1,PSAT1,NOP56,TSPYL2,TUBB2A,SDAD1,PARN,DDIT4,DCTN1,SLC1A4,ATP6V0D1,DDX10,BANF1,EIF4A3,SLC7A5,DNAJC3,ATF4,DKC1,FUS,EEF2,EXOSC4,KHSRP,ZBTB17	31	0.08206079634651063
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_UV_RESPONSE_DN	-0.2448704579380995	-0.9453624407030251	0.46153846153846156	113	-0.05013962562430337	SNAI2,SRI,MET,SMAD3,PIAS3,MGLL,RBPMS,PIK3CD,ATRX,PPARG,ID1,PTEN,ADD3,ATXN1,F3,COL1A1,ZMIZ1,COL1A2,NR3C1,ATP2B4,IRS1,DBP,SLC22A18,SERPINE1,FBLN5	29	0.47299639136373833
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_UV_RESPONSE_UP	-0.3303590694468323	-1.2831636785248153	0.06793206793206794	131	-0.08546455417650836	SHOX2,ARRB2,IRF1,ALDOA,SULT1A1,DLG4,TYRO3,BTG1,FGF18,CDKN1C,OLFM1,BID,HSPA2,TAP1,RHOB,SLC25A4,FOSB,MGAT1,GPX3,SOD2,BMP2,NFKBIA,AQP3,FOS,MRPL23	31	0.10956785150333538
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.3370958314493307	-1.075631290735597	0.26373626373626374	37	-0.11384649201584959	AXIN2,PPARD,CSNK1E,TCF7,JAG2,NCSTN,HEY1,DVL2,MAML1,FRAT1,PSEN2,DKK1,HDAC5,WNT6	14	0.3066700741119346
XRCC4_KO_plus_mirin_vs_WT	XRCC4 KO + mirin vs scrambled	HALLMARK_XENOBIOTIC_METABOLISM	-0.33186390574386154	-1.3014637407933476	0.06293706293706294	136	-0.10748461312552188	ARG2,PINK1,TNFRSF1A,MAN1A1,SLC6A6,ACOX3,CYB5A,DHPS,PTGES3,PC,MPP2,GABARAPL1,ECH1,CSAD,DDT,NDRG2,GSTO1,TPST1,ABCC3,LONP1,HPRT1,FAH,ABCC2,SHMT2,SAR1B	41	0.10489510489510491
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_ADIPOGENESIS	-0.4624838815773174	-2.014946486130061	0.000999000999000999	167	-0.1617655471316947	STAT5A,ALDH2,COQ5,GPD2,SLC19A1,ITSN1,COQ3,RMDN3,MDH2,IDH3G,PPARG,FZD4,AIFM1,ATL2,RAB34,ECH1,NDUFAB1,ACO2,MGST3,ESRRA,HIBCH,ACAA2,MRPL15,DHCR7,COQ9	60	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_ALLOGRAFT_REJECTION	-0.20631251745749843	-0.8238838845773957	0.48151848151848153	90	-0.012045987706536034	SRGN,AKT1,NCK1,RPS3A,EIF5A,IFNAR2,MRPL3,GBP2,RPL39,RPL9,TGFB1,DEGS1,NME1,PSMB10,INHBB,CAPG	16	0.5015817515817517
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_ANDROGEN_RESPONSE	-0.33906982831545146	-1.3380560952210916	0.03796203796203796	83	-0.0947015737891092	ALDH1A3,XRCC5,SEC24D,ADAMTS1,TSC22D1,VAPA,CCND3,B2M,ZMIZ1,HMGCR,SRP19,HMGCS1,ELOVL5,PA2G4,CAMKK2,NGLY1,FKBP5,TNFAIP8,AKT1,SCD,UAP1,ARID5B,HERC3,MAP7,SORD	34	0.06993006993006994
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_ANGIOGENESIS	-0.34978854603324516	-1.1025725778812163	0.18681318681318682	28	-0.036935706821658844	LPL,SPP1,LRPAP1,LUM,JAG2,SLCO2A1,S100A4,STC1	8	0.2278209595282766
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_APICAL_JUNCTION	0.3264498387724408	1.4419052519830213	0.003996003996003996	133	0.06700215442141108	ITGA2,CLDN5,COL17A1,ITGA3,MAPK13,CD274,FBN1,MAPK11,WNK4,EGFR,NLGN3,LAMB3,JUP,ICAM4,CLDN15,AMH,ACTC1,PARVA,GRB7,RHOF,PKD1,PIK3R3,COL16A1,CDSN,ICAM1	33	0.011752952929423518
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_APICAL_SURFACE	-0.4531981050529782	-1.438922298895298	0.04195804195804196	28	-0.09769018910336211	PCSK9,IL2RB,ATP8B1,SCUBE1,GATA3,AKAP7,FLOT2,SLC2A4,GSTM3,GAS1,HSPB1	11	0.06993006993006994
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_APOPTOSIS	0.26733439643079127	1.1883759803150338	0.06393606393606394	132	0.03358977801411103	CDKN1A,SAT1,FDXR,EMP1,GADD45A,SMAD7,BTG2,IL18,SLC20A1,CCND1,ATF3,PEA15,IRF1,DDIT3,IER3,BCL2L1,SQSTM1,RELA,CD44,CYLD,BCL10,ANXA1,CFLAR,ISG20,RETSAT	36	0.09549274255156606
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_BILE_ACID_METABOLISM	-0.35850664374643515	-1.344134673269847	0.04195804195804196	69	-0.10731420321286114	SLC29A1,BMP6,EPHX2,AR,ALDH9A1,PFKM,PEX13,SCP2,AMACR,ISOC1,CYP39A1,NEDD4,PEX7,PNPLA8,SLC27A2,ACSL1,LONP2,ATXN1,SOD1,SLC22A18,PRDX5,ABCD1,DIO2,ABCA3,IDH1	31	0.06993006993006994
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_CHOLESTEROL_HOMEOSTASIS	-0.4072324780373933	-1.5310757783209945	0.00999000999000999	67	-0.13118690092982016	SEMA3B,FDFT1,FASN,GUSB,MVK,HMGCR,HMGCS1,LGALS3,HSD17B7,PPARG,ECH1,NSDHL,FBXO6,SCD,SC5D,DHCR7,LSS,ACAT2,LPL,NFIL3,EBP,CYP51A1,MVD,CXCL16,PDK3	32	0.024975024975024976
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_COAGULATION	0.3132249486196245	1.271105684041518	0.03996003996003996	79	0.08041670555062519	C2,ITGA2,MMP14,DUSP6,F8,FBN1,GP1BA,OLR1,CTSK,MAFF,MASP2,SPARC,CTSO,USP11,GNG12,ANXA1,PLAT,CTSB,RAPGEF3,LGMN,APOC1,FURIN,C1S,PDGFB,RABIF	26	0.06993006993006994
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_COMPLEMENT	0.20055709323794138	0.905764294131233	0.3086913086913087	135	0.02686998850962544	C2,MMP14,IRF7,DUSP6,F8,RCE1,PLSCR1,GP1BA,CCL5,IRF1,APOBEC3F,HSPA1A,OLR1,PLAUR,MAFF,MMP12,CTSO,PLAT,VCPIP1,CTSB,LGMN,EHD1,SH2B3,CD55,APOC1	32	0.35894338219919614
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_DNA_REPAIR	-0.16655971631014144	-0.7183683783411716	0.5734265734265734	144	-0.012517164513358726	POLR2K,POLR2C,UMPS,COX17,RBX1,AK1,NT5C,SDCBP,GTF2H5,GUK1,RPA3,MRPL40,SAC3D1,POLA1,PDE4B,POLR2H,NME4,CETN2,IMPDH2,MPC2,ERCC8,RFC2,ITPA,NME1,ADA	31	0.5784215784215784
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_E2F_TARGETS	-0.375904133397163	-1.7080456517484053	0.000999000999000999	195	-0.11518713512841555	MSH2,RFC3,PRDX4,BUB1B,PLK4,LIG1,DIAPH3,SUV39H1,PMS2,TMPO,DUT,PSIP1,CKS1B,ATAD2,RANBP1,PRKDC,PLK1,SRSF1,WEE1,CCNB2,EXOSC8,MCM5,UNG,CTPS1,NUP107	87	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.3090581998522862	-1.3301183890788975	0.025974025974025976	144	-0.06936125203789041	DAB2,LAMA3,VEGFC,PDGFRB,SDC1,MEST,ITGB3,LRP1,PPIB,CALD1,COL1A1,SPP1,SNTB1,BASP1,LUM,COL5A1,COL12A1,PLOD2,TGFB1,CRLF1,LOXL2,GAS1,PTX3,IL32,LGALS1	39	0.05411255411255411
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.3685050808201901	-1.6156643147821639	0.000999000999000999	159	-0.10688471312308674	ABLIM1,NXT1,SEMA3B,KCNK5,FDFT1,SLC16A1,FASN,AKAP1,SIAH2,TMEM164,ASB13,MYBL1,TBC1D30,ELOVL5,MREG,MYC,HR,FKBP5,SLC22A5,SLC19A2,BAG1,ESRP2,ALDH3B1,ADD3,MYB	60	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.47776208664800723	-2.056232745884204	0.000999000999000999	146	-0.16491858388706487	BAG1,MEST,ALDH3B1,ADD3,UNC13B,MYB,SLC27A2,GPER1,FARP1,IL17RB,DHCR7,OPN3,BTG3,COX6C,TSPAN13,CAV1,PDLIM3,CISH,ABCA3,SORD,HOMER2,PKP3,TJP3,FKBP4,DLG5	52	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_FATTY_ACID_METABOLISM	-0.40784104679882455	-1.7057112042834561	0.000999000999000999	122	-0.1247568368509023	ALDH9A1,AADAT,REEP6,GCDH,ADSL,PTS,PDHA1,RDH11,S100A10,FASN,HSD17B10,ETFDH,EHHADH,D2HGDH,SDHD,HMGCS1,GPD2,ELOVL5,NTHL1,HSD17B7,MDH2,HSDL2,FH,IDH3G,ECI2	56	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_G2M_CHECKPOINT	-0.33290967658803944	-1.4913470745263706	0.005994005994005994	188	-0.09237001478007033	CUL1,CDK4,CDC25A,TTK,SYNCRIP,ESPL1,NOTCH2,TNPO2,KIF11,ABL1,TFDP1,MCM6,SMAD3,MNAT1,SLC7A5,HOXC10,FANCC,PRC1,PLK4,HIF1A,UCK2,SUV39H1,GINS2,TMPO,CCNF	85	0.016650016650016652
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_GLYCOLYSIS	-0.509466534563175	-2.224845195878923	0.000999000999000999	165	-0.21782407851424068	NT5E,KDELR3,GUSB,PLOD1,QSOX1,MPI,SLC37A4,BPNT1,SLC35A3,P4HA2,NOL3,B4GALT4,HDLBP,PAM,MDH2,NDUFV3,ME2,DPYSL4,PYGB,B4GALT7,SDC1,PGLS,NSDHL,GNE,HSPA5	81	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_HEDGEHOG_SIGNALING	-0.3130088098406368	-0.929195876645977	0.3176823176823177	20	-0.06241335988952923	VEGFA,NRP1,RASA1,TLE3,ETS2,CELSR1,VLDLR	7	0.36100263372990643
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_HEME_METABOLISM	-0.2494299025994886	-1.096974267881783	0.14285714285714285	156	-0.03354056196799702	PGLS,HDGF,FN3K,MGST3,ABCG2,GMPS,UCP2,TCEA1,CPOX,PC,NNT,MOSPD1,ABCB6,PRDX2,UROS,MXI1,SLC2A1,HAGH,BLVRB,BNIP3L,MOCOS,TNS1,SLC6A8,SNCA,AQP3	25	0.1984126984126984
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_HYPOXIA	-0.5169592970905796	-2.2426152847740144	0.000999000999000999	157	-0.2029450013671863	PRDX5,ALDOA,CAV1,GAPDH,GALK1,NFIL3,TGFB3,PGM2,ANKZF1,KLF6,SLC25A1,ENO3,COL5A1,UGP2,GYS1,ENO1,GPI,MIF,ZFP36,MXI1,PDK3,SLC2A1,SCARB1,S100A4,P4HA1	50	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_IL2_STAT5_SIGNALING	-0.2854644587574126	-1.2153191643573495	0.052947052947052944	132	-0.07184210336142306	AMACR,APLP1,CCND3,UMPS,FLT3LG,DCPS,NT5E,SLC2A3,IL2RB,TRAF1,IGF2R,SHE,HUWE1,CCNE1,SNX14,PDCD2L,MYC,MAP3K8,HIPK2,ANXA4,GALM,ENPP1,AHCY,SPP1,RABGAP1L	46	0.08272977022977022
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_IL6_JAK_STAT3_SIGNALING	0.28578602716639184	1.0942437487089647	0.13186813186813187	56	0.02815104937337466	IRF9,IL10RB,CSF1,EBI3,IRF1,ACVR1B,TYK2,CD44,ACVRL1,STAT2,TNFRSF21,IL3RA	12	0.18838304552590268
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_INFLAMMATORY_RESPONSE	0.4597534586129672	1.9660346063068823	0.000999000999000999	113	0.13718001079093453	CDKN1A,LTA,MMP14,TNFRSF9,IRF7,BTG2,IL18,BEST1,TPBG,CSF1,ICAM4,LAMP3,GP1BA,EBI3,CCL5,IRF1,HRH1,OLR1,IL7R,ACVR1B,CHST2,PLAUR,RELA,NFKB1,HBEGF	35	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_INTERFERON_ALPHA_RESPONSE	0.5126537586645032	2.1026902395088	0.000999000999000999	85	0.1899891502539313	RSAD2,IFI27,HERC6,ISG15,IFIT3,IFI44L,IFIT2,IRF7,IRF9,HELZ2,UBA7,CSF1,IFIH1,PLSCR1,TRIM5,LAMP3,OGFR,PARP14,IFI44,GBP4,IRF1,OAS1,PARP12,DHX58,TRIM26	35	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_INTERFERON_GAMMA_RESPONSE	0.42859967769315266	1.938487908599589	0.000999000999000999	149	0.11958524859769194	RSAD2,CDKN1A,OAS2,IFI27,HERC6,ISG15,IFIT3,IFI44L,IFIT2,OAS3,VAMP5,IRF7,IRF9,HELZ2,ZNFX1,XAF1,IFIT1,CD274,IFIH1,PLSCR1,OGFR,PARP14,IFI44,GBP4,CCL5	44	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_KRAS_SIGNALING_DN	0.32630356920526715	1.3141822330093875	0.03496503496503497	73	0.03301755991991531	RSAD2,SLC6A3,IFI44L,BTG2,GPR3,IDUA,GP1BA,KCND1,ACTC1,HTR1D,CHST2,KMT2D,SKIL,MAST3	14	0.06724045185583648
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_KRAS_SIGNALING_UP	0.3139191479270741	1.3467649342970947	0.017982017982017984	109	0.05202716601238278	ETV5,ETV4,ITGA2,EMP1,ANXA10,DUSP6,PPP1R15A,PLEK2,KLF4,HKDC1,JUP,TFPI,PDCD1LG2,GNG11,IL7R,FUCA1,PLAUR,HBEGF,LIF,MAP3K1,TOR1AIP2,F2RL1,EVI5,CPE,PLAT	27	0.03909134343916953
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_MITOTIC_SPINDLE	0.14364324291516462	0.6673470645324815	0.4085914085914086	193	-0.0013017292794730985	BRCA2,KIFAP3,CEP72,ARL8A,CENPF,ALS2,RICTOR,ARHGEF2,FLNB,CEP131,RHOF,PXN,CYTH2,CENPJ,PDLIM5,APC,ARHGAP4,ARHGEF11,MAP3K11,MARK4,WASF2,ATG4B,ARAP3,TAOK2,DYNC1H1	50	0.43467171126745596
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_MTORC1_SIGNALING	-0.4426181921866388	-1.9933323995653491	0.000999000999000999	187	-0.1605087474728077	SDF2L1,ADD3,CACYBP,PRDX1,SCD,HSPA5,SC5D,DHCR7,GMPS,AURKA,TCEA1,ME1,EEF1E1,ELOVL6,NAMPT,ALDOA,GAPDH,HSPE1,NFIL3,PSMA4,SERP1,EBP,CTH,SORD,CYP51A1	55	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_MYC_TARGETS_V1	-0.502345701115443	-2.275073354452108	0.000999000999000999	193	-0.16558574155795247	CDK2,PSMC4,DUT,VDAC1,PPIA,CYC1,EXOSC7,RANBP1,CNBP,RPL14,SRSF1,EIF1AX,SNRPG,EIF4A1,FAM120A,PSMD14,SMARCC1,MCM5,CTPS1,HSPD1,XPO1,USP1,SERBP1,UBE2E1,NCBP1	92	0.00333000333000333
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_MYC_TARGETS_V2	-0.42107105727665656	-1.5667582845284358	0.011988011988011988	57	-0.14772868744794254	PLK4,MRTO4,IPO4,WDR43,PLK1,MCM5,UNG,PRMT3,HSPD1,NOP16,NPM1,SRM,SLC19A1,PA2G4,IMP4,MYC,GNL3,DCTPP1,CBX3,MYBBP1A,MAP3K6,TBRG4,HSPE1,SORD,EXOSC5	27	0.02854288568574283
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_MYOGENESIS	-0.34300026845760045	-1.4410417746223723	0.012987012987012988	123	-0.07686167924649182	LSP1,IFRD1,DAPK2,TSC2,GNAO1,PICK1,HDAC5,TNNI2,AKT2,BAG1,SCD,ACSL1,AGL,PC,COL1A1,ENO3,BDKRB2,TGFB1,CKB,TPD52L1,FDPS,EPHB3,MB,ITGB5,DES	33	0.0295159386068477
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_NOTCH_SIGNALING	-0.25873892199256426	-0.8037958184255507	0.4005994005994006	27	-0.03427002117101555	DTX4,LFNG,RBX1,PSENEN,PPARD,PRKCA,ARRB1,FZD5,SAP30,PSEN2	10	0.43467171126745596
mirin_on_XRCC4_KO	mirin on XRCC4 KO vs KO	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.5221204435459759	-2.3297910018746077	0.000999000999000999	184	-0.18844565836637986	ISCA1,NDUFS3,ETFA,DLAT,HSD17B10,ETFDH,PRDX3,COX17,TIMM10,SDHD,OPA1,MRPL35,MFN2,HADHA,MRPL34,TIMM50,UQCRB,NDUFS6,NDUFA9,NDUFB6,TIMM13,MAOB,MDH2,FH,IDH3G	82	0.00333000333000333
