subset,gene,measure,cutoff,endpoint,k,n_total,re_or,re_or_lo,re_or_hi,re_p,I2,fe_or,matches_user_0.42_at_2dp,user_0.42_in_re_ci,cohorts
lung_LUSC_ORR,CLDN4,residual,median,ORR,2,21.0,1.3495303116628268,0.09065731046551946,20.089191403813516,0.8277666342864181,37.00782517595328,1.2194845145656197,False,True,"GSE207422,GSE283829"
lung_LUSC_ORR,CLDN4,residual,tertile,ORR,2,14.0,0.9676712688082093,0.0833753803909512,11.230985455012288,0.9790389761556113,11.432223579491318,0.942876034300154,False,True,"GSE207422,GSE283829"
lung_LUSC_ORR,CLDN4,residual,continuous,ORR,2,21.0,1.4997862667736712,0.5163264750389741,4.356466218070875,0.4562660265140239,0.0,1.4997862667736712,False,False,"GSE207422,GSE283829"
lung_LUSC_ORR,TACSTD2,raw,median,ORR,2,21.0,1.4894476867274384,0.18867846102984143,11.757857252963525,0.7054728242559876,0.0,1.4894476867274384,False,True,"GSE207422,GSE283829"
lung_LUSC_ORR,TACSTD2,raw,tertile,ORR,2,14.0,2.2181600866743305,0.1516599086583602,32.44255000310425,0.5605406674919484,0.0,2.2181600866743305,False,True,"GSE207422,GSE283829"
lung_LUSC_ORR,TACSTD2,raw,continuous,ORR,2,21.0,1.996666397156897,0.6634261519219653,6.009224523311272,0.2186752688632927,0.0,1.996666397156897,False,False,"GSE207422,GSE283829"
lung_LUSC_ORR,TACSTD2,residual,median,ORR,2,21.0,0.5241923583835342,0.06640300854118367,4.138029806545171,0.5400594280860596,0.0,0.5241923583835342,False,True,"GSE207422,GSE283829"
lung_LUSC_ORR,TACSTD2,residual,tertile,ORR,2,14.0,0.290342059707185,0.02914007823391317,2.892871836455955,0.29171666998337287,0.0,0.290342059707185,False,True,"GSE207422,GSE283829"
lung_LUSC_ORR,TACSTD2,residual,continuous,ORR,2,21.0,1.2067178142877582,0.43317473081498675,3.3616177946939567,0.7192372980584865,0.0,1.2067178142877582,False,False,"GSE207422,GSE283829"
lung_nonLUSC_ORR,CLDN4,raw,median,ORR,2,24.0,0.5861407517302415,0.030045480369923588,11.434697552141893,0.7245140435798196,51.70855500978555,0.6814948877569931,False,True,"GSE207422,GSE283829"
lung_nonLUSC_ORR,CLDN4,raw,tertile,ORR,2,18.0,0.9930272118629567,0.10873554636593885,9.068819502517456,0.995052739419503,6.637209979251109,1.0092543146491388,False,True,"GSE207422,GSE283829"
lung_nonLUSC_ORR,CLDN4,raw,continuous,ORR,2,24.0,1.5977046068398977,0.573827974872862,4.448476063375965,0.3697861550114383,0.0,1.5977046068398977,False,False,"GSE207422,GSE283829"
lung_nonLUSC_ORR,CLDN4,residual,median,ORR,2,24.0,0.5861407517302415,0.030045480369923588,11.434697552141893,0.7245140435798196,51.70855500978555,0.6814948877569931,False,True,"GSE207422,GSE283829"
lung_nonLUSC_ORR,CLDN4,residual,tertile,ORR,2,18.0,0.9410551996607197,0.06997096858285105,12.65646176899604,0.9634554830543627,14.653490870163305,0.9409841929047241,False,True,"GSE207422,GSE283829"
lung_nonLUSC_ORR,CLDN4,residual,continuous,ORR,2,24.0,1.709968866639915,0.6485267414586408,4.508670711559658,0.27812531038980026,0.0,1.709968866639915,False,False,"GSE207422,GSE283829"
lung_nonLUSC_ORR,TACSTD2,raw,median,ORR,2,24.0,0.24832599099394884,0.03245076798622945,1.9002877783753769,0.17970582762980403,0.0,0.24832599099394884,False,True,"GSE207422,GSE283829"
lung_nonLUSC_ORR,TACSTD2,raw,tertile,ORR,2,18.0,0.540029869446153,0.05617160592606891,5.191809190534188,0.5936287241613372,0.0,0.540029869446153,False,True,"GSE207422,GSE283829"
lung_nonLUSC_ORR,TACSTD2,raw,continuous,ORR,2,24.0,1.566596332557122,0.6095799528450474,4.026090519753819,0.3512552226054164,0.0,1.566596332557122,False,False,"GSE207422,GSE283829"
lung_nonLUSC_ORR,TACSTD2,residual,median,ORR,2,24.0,4.026964700704115,0.5262360845444869,30.81591167347263,0.17970582762980403,0.0,4.026964700704115,False,False,"GSE207422,GSE283829"
lung_nonLUSC_ORR,TACSTD2,residual,tertile,ORR,2,18.0,1.851749424574581,0.19261108474926628,17.802588754826857,0.5936287241613372,0.0,1.851749424574581,False,True,"GSE207422,GSE283829"
lung_nonLUSC_ORR,TACSTD2,residual,continuous,ORR,2,24.0,1.6986683611787123,0.6389617271762583,4.515879556700916,0.28818030243017034,0.0,1.6986683611787123,False,False,"GSE207422,GSE283829"
lung_PFS,CLDN4,raw,continuous,PFS_Cox,3,140.0,0.9602753624985235,0.7754955404221775,1.1890832683830348,0.7100811481352456,22.963361927720616,0.9471138554395725,False,False,"GSE135222,GSE190265,GSE190266"
lung_PFS,CLDN4,raw,median,PFS_Cox,3,140.0,0.8335506366451705,0.5691375779774508,1.2208061648656368,0.34969490080851573,0.0,0.8335506366451705,False,False,"GSE135222,GSE190265,GSE190266"
lung_PFS,CLDN4,residual,continuous,PFS_Cox,3,140.0,1.048996620467933,0.8775945008099562,1.2538751197022784,0.5992233503566893,0.0,1.048996620467933,False,False,"GSE135222,GSE190265,GSE190266"
lung_PFS,CLDN4,residual,median,PFS_Cox,3,140.0,1.0990599323133674,0.7508209428209321,1.608815985177908,0.6270691943917193,0.0,1.0990599323133674,False,False,"GSE135222,GSE190265,GSE190266"
lung_PFS,TACSTD2,raw,continuous,PFS_Cox,2,70.0,1.129632345040003,0.8513578410030822,1.49886354891275,0.39824883333374794,0.0,1.129632345040003,False,False,"GSE135222,GSE190265"
lung_PFS,TACSTD2,raw,median,PFS_Cox,2,70.0,1.1003374315652235,0.6479677719950557,1.8685226575015388,0.7234024936878463,0.0,1.1003374315652235,False,False,"GSE135222,GSE190265"
lung_PFS,TACSTD2,residual,continuous,PFS_Cox,2,70.0,1.0973963993270188,0.8339253387368976,1.4441087245051971,0.5070147013014092,0.0,1.0973963993270188,False,False,"GSE135222,GSE190265"
lung_PFS,TACSTD2,residual,median,PFS_Cox,2,70.0,1.1003374315652235,0.6479677719950557,1.8685226575015388,0.7234024936878463,0.0,1.1003374315652235,False,False,"GSE135222,GSE190265"
all_open_PFS,CLDN4,raw,continuous,PFS_Cox,8,541.0,1.0274222682008687,0.931839636653171,1.132809204152698,0.5871207567481829,0.0,1.0274222682008687,False,False,"GSE135222,GSE190265,GSE190266,Gide,Liu,Braun,Snyder,Miao1"
all_open_PFS,CLDN4,raw,median,PFS_Cox,8,541.0,0.9440079920025751,0.7555919524345177,1.17940786173469,0.6119611276476522,12.994320481552332,0.9411898755633935,False,False,"GSE135222,GSE190265,GSE190266,Gide,Liu,Braun,Snyder,Miao1"
all_open_PFS,CLDN4,residual,continuous,PFS_Cox,8,541.0,1.0610866063288367,0.9634729889513909,1.1685898816487232,0.22849331383158988,0.0,1.0610866063288367,False,False,"GSE135222,GSE190265,GSE190266,Gide,Liu,Braun,Snyder,Miao1"
all_open_PFS,CLDN4,residual,median,PFS_Cox,8,541.0,1.0744933935899708,0.8832692836999468,1.307116724394886,0.472395694564375,0.0,1.0744933935899708,False,False,"GSE135222,GSE190265,GSE190266,Gide,Liu,Braun,Snyder,Miao1"
all_open_PFS,TACSTD2,raw,continuous,PFS_Cox,7,471.0,1.0733417778459082,0.9689023228754053,1.1890389205079477,0.17537523228434448,0.0,1.0733417778459082,False,False,"GSE135222,GSE190265,Gide,Liu,Braun,Snyder,Miao1"
all_open_PFS,TACSTD2,raw,median,PFS_Cox,7,471.0,1.069784229977448,0.8571984345581322,1.3350914474060787,0.550644183422544,5.014300106119721,1.0732544172882004,False,False,"GSE135222,GSE190265,Gide,Liu,Braun,Snyder,Miao1"
all_open_PFS,TACSTD2,residual,continuous,PFS_Cox,7,471.0,1.100080198956798,0.9938536407573139,1.2176606237661687,0.06562123800480202,0.0,1.100080198956798,False,False,"GSE135222,GSE190265,Gide,Liu,Braun,Snyder,Miao1"
all_open_PFS,TACSTD2,residual,median,PFS_Cox,7,471.0,1.1099478705811794,0.9003075122076806,1.3684038605728124,0.3287198969939942,0.0,1.1099478705811794,False,False,"GSE135222,GSE190265,Gide,Liu,Braun,Snyder,Miao1"
