gene,counts_bg,counts_fg,freq_bg,freq_fg,n_cells_with_min_umis_above_thresh,log2_FC,p.value,adj.p.value,neglog10_p,neglog10_padj
RP11-463J10.2,7.0,0.0,1.9141090068672762e-07,0.0,7,-0.25267106403862033,0.0,0.0,300.0,300.0
C14orf166,5920.0,5296.0,0.00016187893315220393,0.0001256899836617261,6661,-0.36249755006703666,0.0,0.0,300.0,300.0
NID2,4.0,5.0,1.0937765753527293e-07,1.1866501478637284e-07,9,0.012027509185654421,1.0,1.0,-0.0,-0.0
PTGDR,353.0,186.0,9.652578277487835e-06,4.41433855005307e-06,469,-0.9763456478632578,0.0,0.0,300.0,300.0
PTGER2,966.0,869.0,2.641470429476841e-05,2.0623979569871597e-05,1463,-0.3423178583300596,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
TXNDC16,106.0,90.0,2.8985079246847328e-06,2.135970266154711e-06,191,-0.31401018663085534,0.03774,0.07439541159279105,1.4231981041710875,1.1284538491501126
GPR137C,21.0,12.0,5.742327020601828e-07,2.847960354872948e-07,33,-0.29310946862604953,0.04014,0.07824979768786128,1.3964226318485333,1.1065167766333868
ERO1A,918.0,1703.0,2.5102172404345138e-05,4.0417304036238585e-05,2051,0.6660637648044048,0.0,0.0,300.0,300.0
RP11-841O20.2,218.0,491.0,5.961082335672374e-06,1.1652904452021811e-05,641,0.8620850466877298,0.0,0.0,300.0,300.0
PSMC6,1888.0,1563.0,5.1626254356648825e-05,3.7094683622220146e-05,2825,-0.46619304184628385,0.0,0.0,300.0,300.0
STYX,529.0,503.0,1.4465195209039845e-05,1.1937700487509107e-05,965,-0.25744382458998294,0.0027,0.007102769110764431,2.5686362358410126,2.1485723026798693
GNPNAT1,195.0,233.0,5.3321608048445555e-06,5.529789689044974e-06,409,0.04433863321656973,0.7123,0.790597910153036,0.14733705565543073,0.1020443379948241
RP11-589M4.3,1.0,5.0,2.7344414383818233e-08,1.1866501478637284e-07,6,0.12285816241413078,0.2192,0.32253577661431065,0.6591594501876684,0.49142210513907897
FERMT2,110.0,50.0,3.0078855822200054e-06,1.1866501478637283e-06,155,-0.8741189073388163,0.0,0.0,300.0,300.0
DDHD1,1049.0,1060.0,2.8684290688625326e-05,2.515698313471104e-05,1778,-0.18250348560469895,0.0059,0.014460574127906977,2.2291479883578558,1.8398144639134064
RP11-547D23.1,10.0,9.0,2.7344414383818234e-07,2.135970266154711e-07,19,-0.0694462250943565,0.64288,0.7347459361762214,0.19187008493184488,0.13386280729838923
CDKN3,349.0,431.0,9.543200619952562e-06,1.0228924274585339e-05,393,0.09090682967470906,0.60304,0.7120981792717087,0.21965387989447024,0.14746012465466518
CNIH1,2706.0,2242.0,7.399398532261214e-05,5.320939263020958e-05,3751,-0.46823205017991304,0.0,0.0,300.0,300.0
GMFB,1362.0,1082.0,3.724309239076043e-05,2.567910919977108e-05,2077,-0.5194886898426113,0.0,0.0,300.0,300.0
CGRRF1,524.0,436.0,1.4328473137120754e-05,1.034758928937171e-05,922,-0.43382815761979815,0.0,0.0,300.0,300.0
SAMD4A,219.0,183.0,5.988426750056193e-06,4.343139541181246e-06,386,-0.38728001447551785,0.00172,0.004695022258195063,2.7644715530924513,2.3283623444866075
GCH1,375.0,562.0,1.0254155393931836e-05,1.3337947661988307e-05,842,0.34938074209208475,0.00034,0.0010405172413793103,3.4685210829577446,2.9827507191295695
WDHD1,77.0,67.0,2.105519907554004e-06,1.590111198137396e-06,136,-0.26182077929647507,0.11102,0.18677167442633852,0.9545987770041582,0.7286889877050526
SOCS4,288.0,309.0,7.87519134253965e-06,7.333497913797841e-06,571,-0.09085604177191488,0.39284,0.5109672430417176,0.40578429762942086,0.2916069406132715
MAPK1IP1L,1946.0,2027.0,5.321223039091028e-05,4.8106796994395546e-05,3260,-0.14269563788930625,0.00244,0.0064751999999999995,2.612610173661271,2.1887468129525085
LGALS3,36464.0,18517.0,0.000997086726091548,0.00043946401575985315,7390,-1.180141018913031,0.0,0.0,300.0,300.0
DLGAP5,89.0,156.0,2.4336528801598227e-06,3.702348461334832e-06,155,0.4536372522843787,0.02724,0.05621062614725678,1.5647928967592524,1.2501815769418263
RP11-698F20.3,6.0,4.0,1.6406648630290938e-07,9.493201182909826e-08,10,-0.08833217031694426,0.34516,0.4649698821649691,0.46197953968287114,0.3325751770738572
FBXO34,631.0,554.0,1.7254325476189306e-05,1.314808363833011e-05,1076,-0.3676317072172159,0.0,0.0,300.0,300.0
ATG14,242.0,244.0,6.617348280884012e-06,5.790852721574995e-06,469,-0.16569611638057993,0.14772,0.23239886487327008,0.830560701021059,0.6337659975402224
TBPL2,11.0,4.0,3.0078855822200055e-07,9.493201182909826e-08,15,-0.2485451819795702,0.03444,0.06867974770868236,1.462936857218383,1.1631713088653484
KTN1-AS1,20.0,19.0,5.468882876763647e-07,4.5092705618821675e-07,39,-0.09239402152374998,0.52468,0.6373454076119583,0.2801054901282903,0.19562513914949442
KTN1,4031.0,4012.0,0.0001102253343811713,9.521680786458556e-05,5243,-0.20912459397465302,0.0,0.0,300.0,300.0
LINC00520,35.0,76.0,9.57054503433638e-07,1.803708224752867e-06,77,0.5186522841311323,0.03418,0.06823523086029992,1.466227941615282,1.1659913347630815
CTD-2588E21.1,15.0,7.0,4.1016621575727346e-07,1.6613102070092197e-07,21,-0.27413533085585223,0.064,0.11678037501126837,1.193820026016113,0.932630134453262
PELI2,127.0,55.0,3.4727406267449155e-06,1.3053151626501011e-06,173,-0.9561951023336888,0.0,0.0,300.0,300.0
TMEM260,191.0,245.0,5.222783147309282e-06,5.814585724532268e-06,417,0.13106598290839028,0.2796,0.3934153396843057,0.5534628329263562,0.4051487104808195
EXOC5,732.0,604.0,2.0016111328954945e-05,1.4334733786193839e-05,1201,-0.45469262664364307,0.0,0.0,300.0,300.0
AP5M1,670.0,602.0,1.8320757637158215e-05,1.428726778027929e-05,1172,-0.3378210847976191,0.0,0.0,300.0,300.0
NAA30,252.0,273.0,6.8907924247221945e-06,6.479109807335957e-06,508,-0.07730362351065316,0.47936,0.596473348911573,0.31933820831664633,0.22440895631755495
C14orf105,19.0,18.0,5.195438732925464e-07,4.271940532309422e-07,37,-0.0904568208974442,0.51598,0.6294601374570448,0.28736713181847395,0.20103176774928708
C14orf37,14.0,11.0,3.8282180137345524e-07,2.6106303253002025e-07,25,-0.13297486559008204,0.40002,0.5189718984420081,0.39791829449079247,0.28485615791644886
ACTR10,1627.0,1205.0,4.4489362202472266e-05,2.8598268563515854e-05,2377,-0.6200164233281346,0.0,0.0,300.0,300.0
PSMA3,3918.0,3118.0,0.00010713541555579984,7.39995032207821e-05,4444,-0.5278861545183384,0.0,0.0,300.0,300.0
PSMA3-AS1,2092.0,1882.0,5.720451489094774e-05,4.466551156559073e-05,3278,-0.35002607140729836,0.0,0.0,300.0,300.0
ARID4A,1508.0,1569.0,4.1235376890797895e-05,3.7237081639963794e-05,2513,-0.14347950805392348,0.00964,0.022439365006326928,2.015922966097169,1.6489894369947613
TOMM20L,2.0,2.0,5.4688828767636465e-08,4.746600591454913e-08,4,-0.009913990678032765,0.62522,0.7228593643393222,0.20396713789739446,0.14094618850414395
TIMM9,1371.0,1535.0,3.74891921202148e-05,3.643015953941646e-05,2435,-0.04025219212818857,0.45776,0.5740795537651069,0.3393621595388126,0.24102792055115088
KIAA0586,295.0,311.0,8.066602243226379e-06,7.3809639197123905e-06,572,-0.11344581236112943,0.28874,0.40335891612012426,0.5394930478617846,0.3943083386739798
DACT1,7.0,4.0,1.9141090068672762e-07,9.493201182909826e-08,10,-0.12182977342878727,0.27574,0.388632646095981,0.5595002287465889,0.4104607204016265
DAAM1,555.0,620.0,1.517614998301912e-05,1.4714461833510232e-05,1003,-0.04177541326461318,0.6434,0.7352571864234484,0.19151894343404902,0.13356072199424127
GPR135,10.0,10.0,2.7344414383818234e-07,2.3733002957274567e-07,20,-0.041505323458585805,0.82462,0.8750425140280035,0.08374613620419077,0.057970846224281024
L3HYPDH,193.0,183.0,5.277471976076919e-06,4.343139541181246e-06,364,-0.23249598801583854,0.06452,0.1174383556714941,1.1903056412830761,0.9301900382164581
JKAMP,1273.0,932.0,3.480943951060061e-05,2.2119158756179897e-05,1879,-0.6312510347572887,0.0,0.0,300.0,300.0
CCDC175,2.0,3.0,5.4688828767636465e-08,7.11990088718237e-08,5,0.022409116264320638,1.0,1.0,-0.0,-0.0
RTN1,468.0,170.0,1.2797185931626933e-05,4.034610502736676e-06,532,-1.4544219704181762,0.0,0.0,300.0,300.0
RP11-16B13.1,3.0,3.0,8.203324315145469e-08,7.11990088718237e-08,6,-0.014518292637377882,0.69012,0.7703968058696972,0.16107538635465016,0.11328552650143559
PCNXL4,598.0,636.0,1.6351959801523303e-05,1.5094189880826625e-05,1094,-0.10855865693878235,0.20428,0.30567224728240777,0.6897741508164976,0.5147439901232578
DHRS7,4077.0,3363.0,0.00011148317744282693,7.981408894531436e-05,5072,-0.47703051737547825,0.0,0.0,300.0,300.0
CTD-2184C24.2,6.0,12.0,1.6406648630290938e-07,2.847960354872948e-07,18,0.14236588530412972,0.23624,0.34174409493851876,0.626646566042978,0.4662989809525996
PPM1A,940.0,869.0,2.5703749520789138e-05,2.0623979569871597e-05,1649,-0.3044102735615451,0.0,0.0,300.0,300.0
SIX1,3.0,10.0,8.203324315145469e-08,2.3733002957274567e-07,12,0.193485534091936,0.11856,0.1975349197200494,0.926061809364747,0.7043561197783109
SIX4,2.0,5.0,5.4688828767636465e-08,1.1866501478637284e-07,7,0.08496067004204882,0.44984,0.5691710516443667,0.3469419294986535,0.24475719648448305
MNAT1,626.0,524.0,1.7117603404270213e-05,1.2436093549611873e-05,1067,-0.431278382801452,0.0,0.0,300.0,300.0
TRMT5,199.0,124.0,5.4415384623798285e-06,2.942892366702046e-06,310,-0.7081509668001702,0.0,0.0,300.0,300.0
SLC38A6,967.0,643.0,2.644204870915223e-05,1.5260320901527545e-05,1167,-0.7550324614952866,0.0,0.0,300.0,300.0
PRKCH,1378.0,1313.0,3.768060302090152e-05,3.11614328829015e-05,2205,-0.2662786021461338,6e-05,0.00020463509185909322,4.221848749616356,3.6890198892262247
TMEM30B,28.0,18.0,7.656436027469105e-07,4.271940532309422e-07,45,-0.3070126536441847,0.05816,0.10864730428360414,1.2353756021490185,0.9639810447625021
RP11-902B17.1,263.0,210.0,7.191580982944195e-06,4.983930621027659e-06,408,-0.45304847185121694,0.00044,0.0013221562221562224,3.3565473235138126,2.878717226838297
RP11-47I22.2,27.0,32.0,7.382991883630922e-07,7.594560946327861e-07,54,0.01745309979755332,0.93106,0.9629439867109635,0.031022331017279105,0.01639897452639253
FLJ22447,5.0,14.0,1.3672207191909117e-07,3.3226204140184395e-07,19,0.22899831368792864,0.064,0.11678037501126837,1.193820026016113,0.932630134453262
HIF1A-AS1,1.0,3.0,2.7344414383818233e-08,7.11990088718237e-08,4,0.06030660863640274,0.62422,0.7228593643393222,0.20466232065868886,0.14094618850414395
HIF1A,2722.0,4481.0,7.443149595275322e-05,0.00010634758625154734,4206,0.5090508092935642,0.0,0.0,300.0,300.0
HIF1A-AS2,38.0,123.0,1.0390877465850928e-06,2.9191593637447715e-06,142,0.9426203789208976,0.0,0.0,300.0,300.0
SNAPC1,631.0,736.0,1.7254325476189306e-05,1.746749017655408e-05,1162,0.016749450153212317,0.84642,0.8921867323019221,0.07241408327318756,0.04954423943435568
SYT16,3.0,1.0,8.203324315145469e-08,2.3733002957274565e-08,4,-0.07990532456334597,0.12808,0.20632901839025555,0.8925186810887566,0.6854396879720641
LINC00643,3.0,9.0,8.203324315145469e-08,2.135970266154711e-07,12,0.1655446324561652,0.14716,0.23160788675429728,0.8322102208409106,0.6352466560173413
RHOJ,15.0,5.0,4.1016621575727346e-07,1.1866501478637284e-07,19,-0.33408713786639804,0.01754,0.03816774922034628,1.7559704109699783,1.4183034499540974
RP11-696D21.2,8.0,1.0,2.1875531507054586e-07,2.3733002957274565e-08,9,-0.2515690115679211,0.00364,0.009357819845000635,2.438898616350944,2.0288253200195854
PPP2R5E,975.0,1160.0,2.6660804024222776e-05,2.7530283430438498e-05,1900,0.044650986946804805,0.47552,0.5928618114602587,0.3228312122555375,0.22704652335418396
CTD-2302E22.4,17.0,37.0,4.6485504452490993e-07,8.781211094191589e-07,50,0.35853218815349946,0.03518,0.07000366801062052,1.4537041648785576,1.1548792034852164
WDR89,182.0,208.0,4.976683417854918e-06,4.9364646151131095e-06,381,-0.009741117552744625,0.93652,0.9673055076310552,0.028482943545667504,0.014436339439550566
CTD-2302E22.6,24.0,20.0,6.562659452116375e-07,4.7466005914549135e-07,44,-0.1675519231801505,0.2892,0.4036114214773433,0.5388017113775068,0.3940365525084642
SGPP1,524.0,335.0,1.4328473137120754e-05,7.95055599068698e-06,774,-0.7761647902845447,0.0,0.0,300.0,300.0
SYNE2,1401.0,2580.0,3.8309524551729346e-05,6.123114762976838e-05,2759,0.6627579373067367,0.0,0.0,300.0,300.0
ESR2,47.0,100.0,1.2851874760394568e-06,2.3733002957274566e-06,138,0.5618482263531006,0.00048,0.0014334120425029517,3.318758762624413,2.8436289512194777
RP11-544I20.2,74.0,41.0,2.023486664402549e-06,9.730531212482572e-07,113,-0.6157834169505383,0.0001,0.0003311242022582229,4.0,3.480009074992241
CTD-2555O16.1,3.0,1.0,8.203324315145469e-08,2.3733002957274565e-08,4,-0.07990532456334597,0.12518,0.20420791720360826,0.9024650527827226,0.6899274241923777
MTHFD1,609.0,432.0,1.6652748359745303e-05,1.0252657277542612e-05,918,-0.6496270851440569,0.0,0.0,300.0,300.0
CTD-2555O16.2,3.0,6.0,8.203324315145469e-08,1.423980177436474e-07,9,0.07832055760113922,0.50836,0.6225268486022025,0.2938286289730691,0.20584191339152447
CTD-2555O16.4,25.0,15.0,6.836103595954558e-07,3.559950443591185e-07,40,-0.31220638602579986,0.04022,0.0783906472741283,1.395557933739277,1.105735749554522
ZBTB25,661.0,675.0,1.807465790770385e-05,1.601977699616033e-05,1231,-0.1644450493922072,0.03684,0.07283413776257938,1.4336803784751888,1.1376650167461277
AKAP5,266.0,362.0,7.273614226095649e-06,8.591347070533393e-06,550,0.21321576027010145,0.06664,0.12058127514978093,1.1762650116012687,0.918720127772165
ZBTB1,906.0,863.0,2.4774039431739317e-05,2.0481581552127952e-05,1556,-0.2628184473537114,8e-05,0.00026859133897461426,4.096910013008056,3.5709079957483825
HSPA2,82.0,193.0,2.242241979473095e-06,4.580469570753991e-06,246,0.7833947552113578,0.0,0.0,300.0,300.0
PPP1R36,15.0,12.0,4.1016621575727346e-07,2.847960354872948e-07,26,-0.13432587633336945,0.38828,0.5064032097969707,0.4108549790479156,0.2955035502405146
PLEKHG3,106.0,47.0,2.8985079246847328e-06,1.1154511389919045e-06,148,-0.88195670331358,0.0,0.0,300.0,300.0
SPTB,15.0,7.0,4.1016621575727346e-07,1.6613102070092197e-07,22,-0.27413533085585223,0.05236,0.09892666666666666,1.2810003621212818,1.0046866242255519
CHURC1,2449.0,1928.0,6.696647082597084e-05,4.5757229701625365e-05,3463,-0.5396337576977288,0.0,0.0,300.0,300.0
GPX2,2.0,3.0,5.4688828767636465e-08,7.11990088718237e-08,5,0.022409116264320638,1.0,1.0,-0.0,-0.0
RAB15,5.0,21.0,1.3672207191909117e-07,4.983930621027658e-07,26,0.39853656570735696,0.00242,0.00642718204488778,2.616184634019569,2.1919793988649947
FNTB,111.0,73.0,3.0352299966038237e-06,1.7325092158810434e-06,181,-0.5624245436951455,0.0002,0.0006366210476639925,3.6989700043360187,3.1961190070388903
RP11-840I19.5,2.0,3.0,5.4688828767636465e-08,7.11990088718237e-08,5,0.022409116264320638,1.0,1.0,-0.0,-0.0
MAX,1667.0,1616.0,4.558313877782499e-05,3.83525327789557e-05,2738,-0.24335135939466662,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
RP11-840I19.3,4.0,3.0,1.0937765753527293e-07,7.11990088718237e-08,7,-0.050524044592073686,0.45388,0.5714137418351478,0.3430589538092658,0.24304931955108192
CTD-2509G16.2,2.0,2.0,5.4688828767636465e-08,4.746600591454913e-08,4,-0.009913990678032765,0.62544,0.7228593643393222,0.2038143469118281,0.14094618850414395
CTD-2509G16.5,3.0,17.0,8.203324315145469e-08,4.0346105027366765e-07,20,0.37524420227597854,0.00256,0.006771450980392157,2.5917600346881504,2.1693182611141824
FUT8,351.0,910.0,9.5978894487202e-06,2.1597032691119854e-05,1102,1.092356355704025,0.0,0.0,300.0,300.0
FUT8-AS1,43.0,78.0,1.175809818504184e-06,1.851174230667416e-06,116,0.390003742610469,0.0208,0.04439278557114228,1.6819366650372385,1.3526876028858719
RP11-72M17.1,31.0,36.0,8.476768458983652e-07,8.543881064618844e-07,65,0.005230763406019197,0.98684,1.0,0.005753255384974273,-0.0
GPHN,96.0,104.0,2.62506378084655e-06,2.4682323075565548e-06,196,-0.06380584297591962,0.66516,0.7545415741675076,0.17707387535991392,0.12231682622090982
FAM71D,4.0,8.0,1.0937765753527293e-07,1.8986402365819652e-07,12,0.10104613785061421,0.38794,0.5061228820116054,0.4112354385395302,0.29574402762554974
MPP5,145.0,217.0,3.964940085653644e-06,5.150061641728581e-06,349,0.30882456242107154,0.0146,0.032561556265843714,1.8356471442155629,1.4872948463652567
ATP6V1D,2079.0,1603.0,5.684903750395811e-05,3.804400374051113e-05,2761,-0.5671919552214051,0.0,0.0,300.0,300.0
EIF2S1,1253.0,1174.0,3.4262551222924244e-05,2.786254547184034e-05,2045,-0.28893831558114197,0.0,0.0,300.0,300.0
PLEK2,282.0,316.0,7.711124856236742e-06,7.499628934498763e-06,367,-0.03545916482678362,0.84714,0.8928737225897183,0.07204481138933409,0.049209958200323936
TMEM229B,84.0,81.0,2.2969308082407314e-06,1.92237323953924e-06,163,-0.17398316191920063,0.25446,0.36360413106419043,0.5943804771566468,0.4393711912141227
PLEKHH1,8.0,4.0,2.1875531507054586e-07,9.493201182909826e-08,12,-0.15456721995227019,0.14968,0.2348615694789082,0.8248362255080465,0.6291880412414764
PIGH,437.0,629.0,1.1949509085728568e-05,1.4928058860125702e-05,993,0.29867305091808866,0.0002,0.0006366210476639925,3.6989700043360187,3.1961190070388903
ARG2,18.0,100.0,4.921994589087281e-07,2.3733002957274566e-06,96,1.1767203644766473,0.0,0.0,300.0,300.0
VTI1B,2049.0,1842.0,5.602870507244356e-05,4.371619144729975e-05,2927,-0.3508909577236783,0.0,0.0,300.0,300.0
RDH11,958.0,904.0,2.6195948979697865e-05,2.1454634673376207e-05,1628,-0.2763785179872532,6e-05,0.00020463509185909322,4.221848749616356,3.6890198892262247
RDH12,6.0,1.0,1.6406648630290938e-07,2.3733002957274565e-08,7,-0.1853339619325952,0.01494,0.033224629080118695,1.82564940252062,1.4785398588233605
ZFYVE26,239.0,156.0,6.5353150377325574e-06,3.702348461334832e-06,372,-0.6802863775568317,0.0,0.0,300.0,300.0
RAD51B,115.0,104.0,3.1446076541390967e-06,2.4682323075565548e-06,219,-0.25703500091190434,0.07042,0.1262245283018868,1.1523039792658345,0.8988562435777758
CTD-2325P2.4,5.0,6.0,1.3672207191909117e-07,1.423980177436474e-07,11,0.007185822159819224,1.0,1.0,-0.0,-0.0
ZFP36L1,5431.0,9697.0,0.00014850751451851683,0.00023013892967669146,6219,0.6285422681102054,0.0,0.0,300.0,300.0
ACTN1,2023.0,1140.0,5.531775029846428e-05,2.7055623371293005e-05,2018,-1.005299735812994,0.0,0.0,300.0,300.0
DCAF5,645.0,640.0,1.763714727756276e-05,1.5189121892655723e-05,1193,-0.203156313498448,0.0094,0.021951413733410273,2.0268721464003012,1.6585375047226516
RP11-817G13.3,1.0,4.0,2.7344414383818233e-08,9.493201182909826e-08,5,0.09192136832608558,0.3731,0.4945391623036649,0.4281747509591709,0.3057993111468095
EXD2,107.0,118.0,2.9258523390685506e-06,2.8004943489583987e-06,222,-0.046818821338064906,0.7441,0.8162228817693934,0.12836869546244642,0.0881912344991717
GALNT16,16.0,18.0,4.375106301410917e-07,4.271940532309422e-07,34,-0.010391115549874458,0.88138,0.9208345879801736,0.0548368085891882,0.03581837629527912
ERH,7643.0,5894.0,0.00020899335913552274,0.0001398823194301763,7237,-0.5758531381562974,0.0,0.0,300.0,300.0
SLC39A9,276.0,323.0,7.547058369933832e-06,7.665759955199685e-06,571,0.01989829903886661,0.85154,0.8966960813905079,0.06979494679561248,0.04735472812685778
PLEKHD1,52.0,40.0,1.4219095479585481e-06,9.493201182909827e-07,92,-0.31317395499193074,0.05202,0.09837614018691587,1.283829652140146,1.0071102210977703
SUSD6,949.0,796.0,2.59498492502435e-05,1.8891470353990554e-05,1535,-0.43812728055006567,0.0,0.0,300.0,300.0
SRSF5,10615.0,9808.0,0.00029026095868423055,0.00023277329300494895,10002,-0.31720221087084044,0.0,0.0,300.0,300.0
SLC10A1,3.0,2.0,8.203324315145469e-08,4.746600591454913e-08,5,-0.04684139957973136,0.3772,0.49578707372523545,0.42342831593470925,0.3047048004463407
SMOC1,12.0,16.0,3.2813297260581876e-07,3.7972804731639305e-07,25,0.05498433469811477,0.72236,0.7999208996880643,0.14124631067384208,0.09695295616734032
SLC8A3,13.0,4.0,3.5547738698963703e-07,9.493201182909826e-08,17,-0.30795975473101916,0.01232,0.02801069662921348,1.9093892921715934,1.5526760900889207
RP11-486O13.2,0.0,4.0,0.0,9.493201182909826e-08,4,0.13084129060983296,0.12406,0.20401664244186046,0.9063682231710524,0.6903344040159614
COX16,483.0,359.0,1.3207352147384206e-05,8.520148061661569e-06,788,-0.5775817854068653,0.0,0.0,300.0,300.0
SYNJ2BP-COX16,7.0,1.0,1.9141090068672762e-07,2.3733002957274565e-08,8,-0.2188315650444381,0.00754,0.018032372060040183,2.122628654130226,1.7439471404530593
SYNJ2BP,728.0,554.0,1.9906733671419674e-05,1.314808363833011e-05,1174,-0.5633610296197193,0.0,0.0,300.0,300.0
ADAM20P1,5.0,6.0,1.3672207191909117e-07,1.423980177436474e-07,11,0.007185822159819224,1.0,1.0,-0.0,-0.0
ADAM20,4.0,3.0,1.0937765753527293e-07,7.11990088718237e-08,7,-0.050524044592073686,0.45584,0.5725588081936686,0.3411875681045983,0.2421798997962309
MED6,917.0,817.0,2.5074827989961317e-05,1.9389863416093322e-05,1612,-0.3548056243033099,0.0,0.0,300.0,300.0
TTC9,73.0,77.0,1.996142250018731e-06,1.8274412277101416e-06,150,-0.08360908519342392,0.58506,0.6934395712528555,0.23279959317813603,0.15899137888037376
MAP3K9,42.0,102.0,1.1484654041203657e-06,2.420766301642006e-06,131,0.6710129999307604,0.00012,0.00039348565872630045,3.9208187539523753,3.405071091639176
RP6-65G23.3,17.0,32.0,4.6485504452490993e-07,7.594560946327861e-07,46,0.26437160451688163,0.10788,0.18268907858398192,0.9670590622191464,0.7382874146205514
RP6-65G23.5,4.0,68.0,1.0937765753527293e-07,1.6138442010946706e-06,58,1.236422575947553,0.0,0.0,300.0,300.0
RP1-292L20.3,17.0,49.0,4.6485504452490993e-07,1.1629171449064538e-06,65,0.5622204917984424,0.00092,0.002629778217262325,3.036212172654445,2.5800808762557095
PCNX,976.0,850.0,2.6688148438606593e-05,2.0173052513683382e-05,1590,-0.38703930372895495,0.0,0.0,300.0,300.0
RP6-91H8.3,802.0,492.0,2.193022033582222e-05,1.1676637454979086e-05,827,-0.8550781040549041,0.0,0.0,300.0,300.0
RP6-91H8.2,4.0,2.0,1.0937765753527293e-07,4.746600591454913e-08,6,-0.08284715153442722,0.21814,0.321701253552948,0.6612646912004818,0.4925472468068664
RP6-91H8.5,6.0,6.0,1.6406648630290938e-07,1.423980177436474e-07,12,-0.02710807976810996,0.77742,0.8396633947157726,0.10934429084919542,0.0758947795514267
RP1-261D10.2,17.0,6.0,4.6485504452490993e-07,1.423980177436474e-07,22,-0.3586925279312909,0.01424,0.03184993920636675,1.8464900106991624,1.4968913922882745
SIPA1L1,603.0,673.0,1.6488681873442393e-05,1.597231099024578e-05,1100,-0.04323853800699429,0.60824,0.7169833624606781,0.215925022521303,0.14449092198262378
RGS6,3.0,9.0,8.203324315145469e-08,2.135970266154711e-07,12,0.1655446324561652,0.14628,0.2307433582787652,0.8348150483339932,0.6368707908628106
AC005477.1,2.0,2.0,5.4688828767636465e-08,4.746600591454913e-08,4,-0.009913990678032765,0.62452,0.7228593643393222,0.20445364896229481,0.14094618850414395
DPF3,46.0,113.0,1.2578430616556387e-06,2.681829334172026e-06,151,0.7054775435852922,2e-05,7.137566137566138e-05,4.698970004336019,4.1464498545013395
DCAF4,103.0,98.0,2.816474681533278e-06,2.3258342898129077e-06,198,-0.19852433261082086,0.18066,0.2753581726423621,0.743137994103597,0.560102029112578
ZFYVE1,85.0,98.0,2.3242752226245496e-06,2.3258342898129077e-06,181,0.0006764575945882924,0.996,1.0,0.00174066157630127,-0.0
RP11-109N23.4,6.0,6.0,1.6406648630290938e-07,1.423980177436474e-07,12,-0.02710807976810996,0.7765,0.8389832069628363,0.10985853993542269,0.07624673189640514
RBM25,4171.0,4474.0,0.00011405355239490585,0.0001061814552308464,5799,-0.10225021977425507,0.00364,0.009357819845000635,2.438898616350944,2.0288253200195854
PSEN1,896.0,787.0,2.4500595287901136e-05,1.8677873327375086e-05,1477,-0.3739566150359829,0.0,0.0,300.0,300.0
PAPLN,17.0,21.0,4.6485504452490993e-07,4.983930621027658e-07,38,0.03265821561624708,0.86714,0.9099506249027641,0.061910779895168536,0.040982172419603016
RP4-647C14.2,55.0,65.0,1.5039427911100027e-06,1.5426451922228468e-06,120,0.022128557757850505,0.88912,0.9272932275023194,0.05103962055869603,0.03278291208062817
RP4-647C14.3,12.0,5.0,3.2813297260581876e-07,1.1866501478637284e-07,17,-0.24762151177251418,0.0499,0.09487235741802123,1.30189945437661,1.02286030780007
NUMB,1312.0,1219.0,3.587587167156952e-05,2.8930530604917696e-05,2158,-0.3010592971888197,0.0,0.0,300.0,300.0
HEATR4,8.0,10.0,2.1875531507054586e-07,2.3733002957274567e-07,18,0.02182184708736082,0.81558,0.8685469870006842,0.08853343271750815,0.06120668194556747
C14orf169,209.0,170.0,5.71498260621801e-06,4.034610502736676e-06,369,-0.41550349266408976,0.0008,0.0023066400683955544,3.0969100130080562,2.637020168159858
ACOT1,26.0,2.0,7.109547739792741e-07,4.746600591454913e-08,25,-0.7078982012977111,0.0,0.0,300.0,300.0
ACOT2,148.0,45.0,4.046973328805098e-06,1.0679851330773554e-06,180,-1.287192648570172,0.0,0.0,300.0,300.0
ACOT4,439.0,149.0,1.2004197914496204e-05,3.5362174406339104e-06,494,-1.519415716384981,0.0,0.0,300.0,300.0
RP3-414A15.10,45.0,19.0,1.2304986472718205e-06,4.5092705618821675e-07,64,-0.6203912818902079,0.00018,0.0005762221167536783,3.744727494896694,3.239410076496871
DNAL1,190.0,184.0,5.195438732925464e-06,4.36687254413852e-06,359,-0.20712482462601337,0.10166,0.17331621029572836,0.9928498946333152,0.7611608157468654
PNMA1,335.0,376.0,9.160378818579108e-06,8.923609111935236e-06,644,-0.034017378289085264,0.75302,0.8227516036717062,0.12319348890648447,0.08473126252481457
ELMSAN1,667.0,675.0,1.823872439400676e-05,1.601977699616033e-05,1204,-0.17680101165775006,0.02666,0.05512621091354997,1.5741398549221597,1.2586418576184937
RP5-1021I20.1,39.0,59.0,1.066432160968911e-06,1.4002471744791993e-06,97,0.216040978267362,0.1894,0.285965452917475,0.7226200253327454,0.5436864302050559
RP5-1021I20.2,2.0,4.0,5.4688828767636465e-08,9.493201182909826e-08,6,0.054023875954003396,0.68938,0.7703868484982332,0.1615413203125106,0.11329113978980199
PTGR2,163.0,80.0,4.457139544562372e-06,1.8986402365819654e-06,232,-0.9127686502797819,0.0,0.0,300.0,300.0
