pair	ligand	receptor	family	axis	thesis_direction	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	cpdb_mean_score_high	pass_expr_prop_high	gene_missing_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	cpdb_mean_score_low	pass_expr_prop_low	gene_missing_low	delta_high_minus_low	pass_either	pass_both	gene_missing	cohort	patient_id	unit_id	n_high	n_low	n_tnk
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	133	370	0.0	0.21469265222549438	0.0	0.12972972972972974	0.10734632611274719	False	False	622	370	0.0019841655157506466	0.21469265222549438	0.001607717041800643	0.12972972972972974	0.10833840887062252	False	False	-0.0009920827578753233	False	False	False	GSE131907	P3019	GSE131907:P3019	133	622	370
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	133	370	0.013285212218761444	0.21469265222549438	0.03759398496240601	0.12972972972972974	0.11398893222212791	False	False	622	370	0.060191281139850616	0.21469265222549438	0.0819935691318328	0.12972972972972974	0.1374419666826725	False	False	-0.023453034460544586	False	False	False	GSE131907	P3019	GSE131907:P3019	133	622	370
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	133	370	0.0	0.21469265222549438	0.0	0.12972972972972974	0.10734632611274719	False	False	622	370	0.010155925527215004	0.21469265222549438	0.006430868167202572	0.12972972972972974	0.1124242888763547	False	False	-0.005077962763607502	False	False	False	GSE131907	P3019	GSE131907:P3019	133	622	370
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	133	370	0.010743075050413609	0.09487923234701157	0.015037593984962405	0.05945945945945946	0.05281115369871259	False	False	622	370	0.034139279276132584	0.09487923234701157	0.04501607717041801	0.05945945945945946	0.06450925581157207	False	False	-0.011698102112859488	False	False	False	GSE131907	P3019	GSE131907:P3019	133	622	370
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	133	370	2.916496515274048	0.24356408417224884	0.9699248120300752	0.12162162162162163	1.5800302997231483	True	False	622	370	2.862016439437866	0.24356408417224884	0.9678456591639871	0.12162162162162163	1.5527902618050575	True	False	0.02724003791809082	True	True	False	GSE131907	P3019	GSE131907:P3019	133	622	370
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	133	370	2.916496515274048	0.1823897510766983	0.9699248120300752	0.08648648648648649	1.549443133175373	False	False	622	370	2.862016439437866	0.1823897510766983	0.9678456591639871	0.08648648648648649	1.5222030952572823	False	False	0.02724003791809082	False	False	False	GSE131907	P3019	GSE131907:P3019	133	622	370
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	133	370	2.31998872756958	0.24356408417224884	0.9172932330827067	0.12162162162162163	1.2817764058709145	True	False	622	370	2.275256872177124	0.24356408417224884	0.9067524115755627	0.12162162162162163	1.2594104781746864	True	False	0.022365927696228027	True	True	False	GSE131907	P3019	GSE131907:P3019	133	622	370
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	133	370	2.31998872756958	0.1823897510766983	0.9172932330827067	0.08648648648648649	1.2511892393231392	False	False	622	370	2.275256872177124	0.1823897510766983	0.9067524115755627	0.08648648648648649	1.2288233116269112	False	False	0.022365927696228027	False	False	False	GSE131907	P3019	GSE131907:P3019	133	622	370
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	133	370	2.085874557495117	0.24356408417224884	0.8872180451127819	0.12162162162162163	1.164719320833683	True	False	622	370	1.9468663930892944	0.24356408417224884	0.8713826366559485	0.12162162162162163	1.0952152386307716	True	False	0.06950408220291138	True	True	False	GSE131907	P3019	GSE131907:P3019	133	622	370
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	133	370	2.085874557495117	0.1823897510766983	0.8872180451127819	0.08648648648648649	1.1341321542859077	False	False	622	370	1.9468663930892944	0.1823897510766983	0.8713826366559485	0.08648648648648649	1.0646280720829964	False	False	0.06950408220291138	False	False	False	GSE131907	P3019	GSE131907:P3019	133	622	370
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	117	5182	0.6116310954093933	0.21793268620967865	0.6581196581196581	0.1167502894635276	0.414781890809536	True	False	202	5182	0.33167168498039246	0.21793268620967865	0.32673267326732675	0.1167502894635276	0.27480218559503555	True	False	0.13997970521450043	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	117	5182	0.6116310954093933	0.21793268620967865	0.6581196581196581	0.1167502894635276	0.414781890809536	True	False	202	5182	0.33167168498039246	0.21793268620967865	0.32673267326732675	0.1167502894635276	0.27480218559503555	True	False	0.13997970521450043	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	117	5182	0.6116310954093933	0.9963207244873047	0.6581196581196581	0.4675800849093014	0.803975909948349	True	False	202	5182	0.33167168498039246	0.9963207244873047	0.32673267326732675	0.4675800849093014	0.6639962047338486	True	False	0.13997970521450043	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	117	5182	0.7753970623016357	0.29741793870925903	0.6837606837606838	0.14550366653801622	0.5364075005054474	True	False	202	5182	0.3364291787147522	0.29741793870925903	0.30198019801980197	0.14550366653801622	0.3169235587120056	True	False	0.21948394179344177	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	117	5182	0.603327751159668	0.17127196490764618	0.6324786324786325	0.09359320725588575	0.3872998580336571	False	False	202	5182	0.35262662172317505	0.17127196490764618	0.3465346534653465	0.09359320725588575	0.2619492933154106	False	False	0.12535056471824646	False	False	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	117	5182	0.603327751159668	0.17127196490764618	0.6324786324786325	0.09359320725588575	0.3872998580336571	False	False	202	5182	0.35262662172317505	0.17127196490764618	0.3465346534653465	0.09359320725588575	0.2619492933154106	False	False	0.12535056471824646	False	False	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	117	5182	0.1471676528453827	1.415178894996643	0.28205128205128205	0.6316094172134311	0.7811732739210129	True	False	202	5182	0.10538265854120255	1.415178894996643	0.10396039603960396	0.6316094172134311	0.7602807767689228	True	False	0.020892497152090073	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	117	5182	0.1471676528453827	1.178415298461914	0.28205128205128205	0.5372443072172907	0.6627914756536484	True	False	202	5182	0.10538265854120255	1.178415298461914	0.10396039603960396	0.5372443072172907	0.6418989785015583	True	False	0.020892497152090073	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	117	5182	0.013178752735257149	0.3487900495529175	0.017094017094017096	0.18216904670011577	0.18098440114408731	False	False	202	5182	0.008598984219133854	0.3487900495529175	0.009900990099009901	0.18216904670011577	0.17869451688602567	False	False	0.0022898842580616474	False	False	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	117	5182	0.003377253422513604	0.3487900495529175	0.008547008547008548	0.18216904670011577	0.17608365148771554	False	False	202	5182	0.016542285680770874	0.3487900495529175	0.009900990099009901	0.18216904670011577	0.18266616761684418	False	False	-0.006582516129128635	False	False	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	117	5182	0.0	0.3487900495529175	0.0	0.18216904670011577	0.17439502477645874	False	False	202	5182	0.002312627388164401	0.3487900495529175	0.0049504950495049506	0.18216904670011577	0.17555133847054094	False	False	-0.0011563136940822005	False	False	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	117	5182	0.17381492257118225	0.06475710868835449	0.2564102564102564	0.03473562331146276	0.11928601562976837	False	False	202	5182	0.4480006992816925	0.06475710868835449	0.22277227722772278	0.03473562331146276	0.2563789039850235	False	False	-0.13709288835525513	False	False	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	117	5182	1.9648323059082031	0.5405083894729614	0.9230769230769231	0.24932458510227712	1.2526703476905823	True	False	202	5182	2.1823184490203857	0.5405083894729614	0.8217821782178217	0.24932458510227712	1.3614134192466736	True	False	-0.10874307155609131	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	117	5182	1.9648323059082031	0.3686330318450928	0.9230769230769231	0.17309918950212272	1.166732668876648	True	False	202	5182	2.1823184490203857	0.3686330318450928	0.8217821782178217	0.17309918950212272	1.2754757404327393	True	False	-0.10874307155609131	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	117	5182	1.5555386543273926	0.5405083894729614	0.8803418803418803	0.24932458510227712	1.048023521900177	True	False	202	5182	1.8772051334381104	0.5405083894729614	0.7673267326732673	0.24932458510227712	1.2088567614555359	True	False	-0.1608332395553589	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	117	5182	1.5555386543273926	0.3686330318450928	0.8803418803418803	0.17309918950212272	0.9620858430862427	True	False	202	5182	1.8772051334381104	0.3686330318450928	0.7673267326732673	0.17309918950212272	1.1229190826416016	True	False	-0.1608332395553589	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	117	5182	1.690194845199585	0.5405083894729614	0.8803418803418803	0.24932458510227712	1.1153516173362732	True	False	202	5182	2.0311248302459717	0.5405083894729614	0.8168316831683168	0.24932458510227712	1.2858166098594666	True	False	-0.17046499252319336	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	117	5182	1.690194845199585	0.3686330318450928	0.8803418803418803	0.17309918950212272	1.0294139385223389	True	False	202	5182	2.0311248302459717	0.3686330318450928	0.8168316831683168	0.17309918950212272	1.1998789310455322	True	False	-0.17046499252319336	True	True	False	GSE205335	P0031	GSE205335:P0031	117	202	5182
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	735	2998	0.8452088832855225	0.19760197401046753	0.7360544217687075	0.12608405603735823	0.521405428647995	True	False	547	2998	0.5971716642379761	0.19760197401046753	0.47714808043875684	0.12608405603735823	0.3973868191242218	True	False	0.1240186095237732	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	735	2998	0.8452088832855225	0.19760197401046753	0.7360544217687075	0.12608405603735823	0.521405428647995	True	False	547	2998	0.5971716642379761	0.19760197401046753	0.47714808043875684	0.12608405603735823	0.3973868191242218	True	False	0.1240186095237732	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	735	2998	0.8452088832855225	1.0301201343536377	0.7360544217687075	0.5476984656437625	0.9376645088195801	True	False	547	2998	0.5971716642379761	1.0301201343536377	0.47714808043875684	0.5476984656437625	0.8136458992958069	True	False	0.1240186095237732	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	735	2998	0.9042546153068542	0.3280777633190155	0.7537414965986394	0.1894596397598399	0.6161661893129349	True	False	547	2998	0.5209096074104309	0.3280777633190155	0.44424131627056673	0.1894596397598399	0.4244936853647232	True	False	0.19167250394821167	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	735	2998	1.0089199542999268	0.15337876975536346	0.745578231292517	0.10073382254836558	0.5811493620276451	True	False	547	2998	0.6496641039848328	0.15337876975536346	0.45886654478976235	0.10073382254836558	0.4015214368700981	True	False	0.179627925157547	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	735	2998	1.0089199542999268	0.15337876975536346	0.745578231292517	0.10073382254836558	0.5811493620276451	True	False	547	2998	0.6496641039848328	0.15337876975536346	0.45886654478976235	0.10073382254836558	0.4015214368700981	True	False	0.179627925157547	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	735	2998	0.012390432879328728	1.3561761379241943	0.02312925170068027	0.6974649766511007	0.6842832854017615	False	False	547	2998	0.02335357293486595	1.3561761379241943	0.027422303473491772	0.6974649766511007	0.6897648554295301	False	False	-0.005481570027768612	False	False	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	735	2998	0.012390432879328728	0.9094232320785522	0.02312925170068027	0.510006671114076	0.4609068324789405	False	False	547	2998	0.02335357293486595	0.9094232320785522	0.027422303473491772	0.510006671114076	0.4663884025067091	False	False	-0.005481570027768612	False	False	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	735	2998	0.001667734351940453	0.3632463216781616	0.005442176870748299	0.22348232154769845	0.18245702801505104	False	False	547	2998	0.0030411940533667803	0.3632463216781616	0.005484460694698354	0.22348232154769845	0.1831437578657642	False	False	-0.0006867298507131636	False	False	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	735	2998	0.00645081140100956	0.3632463216781616	0.014965986394557823	0.22348232154769845	0.1848485665395856	False	False	547	2998	0.007074490189552307	0.3632463216781616	0.010968921389396709	0.22348232154769845	0.18516040593385696	False	False	-0.00031183939427137375	False	False	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	735	2998	0.00030653743306174874	0.3632463216781616	0.0027210884353741495	0.22348232154769845	0.18177642955561168	False	False	547	2998	0.0	0.3632463216781616	0.0	0.22348232154769845	0.1816231608390808	False	False	0.00015326871653087437	False	False	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	735	2998	0.09194372594356537	0.06679333746433258	0.15374149659863945	0.04269513008672448	0.07936853170394897	False	False	547	2998	0.17050985991954803	0.06679333746433258	0.1170018281535649	0.04269513008672448	0.11865159869194031	False	False	-0.03928306698799133	False	False	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	735	2998	0.17666032910346985	0.4826086759567261	0.2693877551020408	0.24449633088725817	0.32963450253009796	True	False	547	2998	0.2823792099952698	0.4826086759567261	0.19744058500914077	0.24449633088725817	0.3824939429759979	True	False	-0.05285944044589996	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	735	2998	0.17666032910346985	0.42272263765335083	0.2693877551020408	0.21514342895263508	0.29969148337841034	True	False	547	2998	0.2823792099952698	0.42272263765335083	0.19744058500914077	0.21514342895263508	0.3525509238243103	True	False	-0.05285944044589996	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	735	2998	0.24502795934677124	0.4826086759567261	0.3673469387755102	0.24449633088725817	0.36381831765174866	True	False	547	2998	0.3537024259567261	0.4826086759567261	0.2522851919561243	0.24449633088725817	0.4181555509567261	True	False	-0.05433723330497742	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	735	2998	0.24502795934677124	0.42272263765335083	0.3673469387755102	0.21514342895263508	0.33387529850006104	True	False	547	2998	0.3537024259567261	0.42272263765335083	0.2522851919561243	0.21514342895263508	0.38821253180503845	True	False	-0.05433723330497742	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	735	2998	0.2133128046989441	0.4826086759567261	0.2789115646258503	0.24449633088725817	0.3479607403278351	True	False	547	2998	0.2681092321872711	0.4826086759567261	0.1809872029250457	0.24449633088725817	0.3753589540719986	True	False	-0.027398213744163513	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	735	2998	0.2133128046989441	0.42272263765335083	0.2789115646258503	0.21514342895263508	0.31801772117614746	True	False	547	2998	0.2681092321872711	0.42272263765335083	0.1809872029250457	0.21514342895263508	0.345415934920311	True	False	-0.027398213744163513	True	True	False	GSE205335	P1006	GSE205335:P1006	735	547	2998
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	88	473	0.5434027910232544	0.33588504791259766	0.6590909090909091	0.22832980972515857	0.439643919467926	True	False	203	473	0.1659821718931198	0.33588504791259766	0.16748768472906403	0.22832980972515857	0.25093360990285873	True	False	0.1887103095650673	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	88	473	0.5434027910232544	0.33588504791259766	0.6590909090909091	0.22832980972515857	0.439643919467926	True	False	203	473	0.1659821718931198	0.33588504791259766	0.16748768472906403	0.22832980972515857	0.25093360990285873	True	False	0.1887103095650673	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	88	473	0.5434027910232544	1.4238498210906982	0.6590909090909091	0.7251585623678647	0.9836263060569763	True	False	203	473	0.1659821718931198	1.4238498210906982	0.16748768472906403	0.7251585623678647	0.794915996491909	True	False	0.1887103095650673	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	88	473	0.8149470686912537	0.45596542954444885	0.7045454545454546	0.27061310782241016	0.6354562491178513	True	False	203	473	0.28342512249946594	0.45596542954444885	0.22660098522167488	0.27061310782241016	0.3696952760219574	True	False	0.26576097309589386	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	88	473	0.8810443878173828	0.23637287318706512	0.7272727272727273	0.17124735729386892	0.558708630502224	True	False	203	473	0.25105026364326477	0.23637287318706512	0.2019704433497537	0.17124735729386892	0.24371156841516495	True	False	0.314997062087059	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	88	473	0.8810443878173828	0.23637287318706512	0.7272727272727273	0.17124735729386892	0.558708630502224	True	False	203	473	0.25105026364326477	0.23637287318706512	0.2019704433497537	0.17124735729386892	0.24371156841516495	True	False	0.314997062087059	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	88	473	0.24590255320072174	1.3517332077026367	0.48863636363636365	0.733615221987315	0.7988178804516792	True	False	203	473	0.09061708301305771	1.3517332077026367	0.12315270935960591	0.733615221987315	0.7211751453578472	True	False	0.07764273509383202	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	88	473	0.24590255320072174	0.7388017177581787	0.48863636363636365	0.4799154334038055	0.4923521354794502	True	False	203	473	0.09061708301305771	0.7388017177581787	0.12315270935960591	0.4799154334038055	0.4147094003856182	True	False	0.07764273509383202	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
CXCL9–CXCR3	CXCL9	CXCR3	ifn_recruit	T_recruit	low>high	88	473	0.0024615370202809572	0.14659734070301056	0.022727272727272728	0.11205073995771671	0.07452943886164576	False	False	203	473	0.004045343026518822	0.14659734070301056	0.0049261083743842365	0.11205073995771671	0.07532134186476469	False	False	-0.0007919030031189322	False	False	False	GSE205335	P1015	GSE205335:P1015	88	203	473
CXCL10–CXCR3	CXCL10	CXCR3	ifn_recruit	T_recruit	low>high	88	473	0.010388516820967197	0.14659734070301056	0.06818181818181818	0.11205073995771671	0.07849292876198888	False	False	203	473	0.01731160841882229	0.14659734070301056	0.014778325123152709	0.11205073995771671	0.08195447456091642	False	False	-0.0034615457989275455	False	False	False	GSE205335	P1015	GSE205335:P1015	88	203	473
CXCL11–CXCR3	CXCL11	CXCR3	ifn_recruit	T_recruit	low>high	88	473	0.010697324760258198	0.14659734070301056	0.011363636363636364	0.11205073995771671	0.07864733273163438	False	False	203	473	0.0	0.14659734070301056	0.0	0.11205073995771671	0.07329867035150528	False	False	0.005348662380129099	False	False	False	GSE205335	P1015	GSE205335:P1015	88	203	473
CCL5–CCR5	CCL5	CCR5	ifn_recruit	T_recruit	low>high	88	473	0.06073650345206261	0.07489626854658127	0.2727272727272727	0.052854122621564484	0.06781638599932194	False	False	203	473	0.15307897329330444	0.07489626854658127	0.08866995073891626	0.052854122621564484	0.11398762091994286	False	False	-0.04617123492062092	False	False	False	GSE205335	P1015	GSE205335:P1015	88	203	473
HLA-A–CD8A	HLA-A	CD8A	ifn_recruit	MHC_I	low>high	88	473	2.887284994125366	0.44910210371017456	0.9545454545454546	0.23890063424947147	1.6681935489177704	True	False	203	473	1.7013239860534668	0.44910210371017456	0.6108374384236454	0.23890063424947147	1.0752130448818207	True	False	0.5929805040359497	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
HLA-A–CD8B	HLA-A	CD8B	ifn_recruit	MHC_I	low>high	88	473	2.887284994125366	0.3463326096534729	0.9545454545454546	0.18604651162790697	1.6168088018894196	True	False	203	473	1.7013239860534668	0.3463326096534729	0.6108374384236454	0.18604651162790697	1.0238282978534698	True	False	0.5929805040359497	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
HLA-B–CD8A	HLA-B	CD8A	ifn_recruit	MHC_I	low>high	88	473	2.834221839904785	0.44910210371017456	0.8977272727272727	0.23890063424947147	1.6416619718074799	True	False	203	473	1.9277325868606567	0.44910210371017456	0.6600985221674877	0.23890063424947147	1.1884173452854156	True	False	0.4532446265220642	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
HLA-B–CD8B	HLA-B	CD8B	ifn_recruit	MHC_I	low>high	88	473	2.834221839904785	0.3463326096534729	0.8977272727272727	0.18604651162790697	1.590277224779129	True	False	203	473	1.9277325868606567	0.3463326096534729	0.6600985221674877	0.18604651162790697	1.1370325982570648	True	False	0.4532446265220642	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
HLA-C–CD8A	HLA-C	CD8A	ifn_recruit	MHC_I	low>high	88	473	2.1191534996032715	0.44910210371017456	0.8977272727272727	0.23890063424947147	1.284127801656723	True	False	203	473	1.1993274688720703	0.44910210371017456	0.4827586206896552	0.23890063424947147	0.8242147862911224	True	False	0.4599130153656006	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
HLA-C–CD8B	HLA-C	CD8B	ifn_recruit	MHC_I	low>high	88	473	2.1191534996032715	0.3463326096534729	0.8977272727272727	0.18604651162790697	1.2327430546283722	True	False	203	473	1.1993274688720703	0.3463326096534729	0.4827586206896552	0.18604651162790697	0.7728300392627716	True	False	0.4599130153656006	True	True	False	GSE205335	P1015	GSE205335:P1015	88	203	473
F11R–ITGAL+ITGB2	F11R	ITGAL+ITGB2	barrier_inhibitory	barrier	high>low	2965	763	0.720249593257904	0.517902672290802	0.7453625632377741	0.36959370904325034	0.619076132774353	True	False	2371	763	0.5842505693435669	0.517902672290802	0.5832981864192324	0.36959370904325034	0.5510766208171844	True	False	0.06799951195716858	True	True	False	GSE205335	P1016	GSE205335:P1016	2965	2371	763
F11R–ITGAL	F11R	ITGAL	barrier_inhibitory	barrier	high>low	2965	763	0.720249593257904	0.517902672290802	0.7453625632377741	0.36959370904325034	0.619076132774353	True	False	2371	763	0.5842505693435669	0.517902672290802	0.5832981864192324	0.36959370904325034	0.5510766208171844	True	False	0.06799951195716858	True	True	False	GSE205335	P1016	GSE205335:P1016	2965	2371	763
F11R–ITGB2	F11R	ITGB2	barrier_inhibitory	barrier	high>low	2965	763	0.720249593257904	1.2829151153564453	0.7453625632377741	0.6592398427260813	1.0015823543071747	True	False	2371	763	0.5842505693435669	1.2829151153564453	0.5832981864192324	0.6592398427260813	0.9335828423500061	True	False	0.06799951195716858	True	True	False	GSE205335	P1016	GSE205335:P1016	2965	2371	763
NECTIN2–TIGIT	NECTIN2	TIGIT	barrier_inhibitory	inhibitory	high>low	2965	763	0.5453066229820251	0.4218769073486328	0.6327150084317033	0.254259501965924	0.483591765165329	True	False	2371	763	0.3873744010925293	0.4218769073486328	0.47617039223956137	0.254259501965924	0.40462565422058105	True	False	0.07896611094474792	True	True	False	GSE205335	P1016	GSE205335:P1016	2965	2371	763
CDH1–ITGAE	CDH1	ITGAE	barrier_inhibitory	barrier	high>low	2965	763	0.1862453669309616	0.3549642264842987	0.28229342327150087	0.22280471821756226	0.27060479670763016	True	False	2371	763	0.1490527093410492	0.3549642264842987	0.20160269928300295	0.22280471821756226	0.25200846791267395	True	False	0.018596328794956207	True	True	False	GSE205335	P1016	GSE205335:P1016	2965	2371	763
CDH1–ITGAE+ITGB7	CDH1	ITGAE+ITGB7	barrier_inhibitory	barrier	high>low	2965	763	0.1862453669309616	0.3549642264842987	0.28229342327150087	0.22280471821756226	0.27060479670763016	True	False	2371	763	0.1490527093410492	0.3549642264842987	0.20160269928300295	0.22280471821756226	0.25200846791267395	True	False	0.018596328794956207	True	True	False	GSE205335	P1016	GSE205335:P1016	2965	2371	763
LGALS9–PTPRC	LGALS9	PTPRC	barrier_inhibitory	inhibitory	high>low	2965	763	0.006028174422681332	2.0274736881256104	0.012478920741989882	0.8086500655307994	1.0167509312741458	False	False	2371	763	0.0064070760272443295	2.0274736881256104	0.009700548291859975	0.8086500655307994	1.0169403820764273	False	False	-0.0001894508022814989	False	False	False	GSE205335	P1016	GSE205335:P1016	2965	2371	763
LGALS9–CD44	LGALS9	CD44	barrier_inhibitory	inhibitory	high>low	2965	763	0.006028174422681332	1.0649381875991821	0.012478920741989882	0.6002621231979031	0.5354831810109317	False	False	2371	763	0.0064070760272443295	1.0649381875991821	0.009700548291859975	0.6002621231979031	0.5356726318132132	False	False	-0.0001894508022814989	False	False	False	GSE205335	P1016	GSE205335:P1016	2965	2371	763
