cohort	term	nes	fdr	nom_p	lead_genes
TCGA-SKCM	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.519700087506673	0.0	0.0	SFN;KRT16;CLDN4;TP63;KRT1;GRHL3;GRHL1;ALOX12B;ABCA12;ALOXE3;FLG2;ALOX12;FA2H;KLF4;TMEM79;FLG;CLDN1;CYP26B1;ELOVL1;PLEC;IL18;TMPRSS11F;LSR
TCGA-SKCM	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.510837096704764	0.0	0.0	LAMC2;LAMA3;LRRC15;GJA1;COL1A1;SDC1;MMP3;MMP1;COL5A1;COL6A2;COL3A1;LOXL1;TAGLN;COL6A3;COL12A1;GREM1;DCN;PMEPA1;MXRA5;CXCL6;ANPEP;CDH11;WNT5A;FBLN2;COL7A1;MFAP5;PTHLH;THY1;PDGFRB;COMP;IGFBP4;AREG;LUM;COL1A2;SLIT3;COL5A2;COL5A3;THBS1;BGN;CRLF1;FBLN5;COL8A2;ELN;LAMA2;TNC;MYL9;NTM;HTRA1;CXCL1;LOXL2;BASP1;ABI3BP;TNFRSF12A;ACTA2;ITGA5;VCAN;NNMT;COL4A2;FBN1;BMP1;FBLN1;GPC1;COL4A1;TIMP1;GADD45B;IL6;FMOD;MMP2;FN1;INHBA;NT5E;ECM2;LGALS1;FAP;CTHRC1;GAS1;TPM1;ADAM12;CXCL12;PLAUR;EMP3;VEGFC;PDLIM4;CAPG;PRRX1;FLNA;SPARC;FZD8;SDC4;TGFB1;EDIL3;EFEMP2;SPOCK1;LOX;NID2;PCOLCE;ECM1;APLP1;GEM;DPYSL3;POSTN
TCGA-SKCM	CUSTOM_TJ_CORE	2.067869052387253	0.0	0.0	CLDN4;CRB3;TJP3;CLDN8;MARVELD2;CLDN7;CLDN1;JAM2;CGNL1;TJP2;CGN;CLDN3;MAGI1;F11R;INADL;OCLN
TCGA-SKCM	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.999543115589682	0.0	0.0	GRHL2;CLDN4;POF1B;MARVELD3;MPP7;CLDN8;MARVELD2;CLDN7;ESAM;CLDN1;CLDN17;CLDN5;CDH5;PLEC;CLDN23;PECAM1;TGFB3;TNF;LSR;CLDN10;ILDR1;MICALL2;RAMP2;WNT11;IL17A;SVEP1;SNAI1;CLDN3;CLDN14;EPHB2;PRKACA;MYO1C;F11R;OCLN
TCGA-SKCM	CUSTOM_EMT_CORE	1.7176190092869412	0.0017758013490121	0.00557880055788	COL1A1;COL3A1;ITGA5;MMP2;FN1;SPARC;SNAI1;AXL;MMP9
TCGA-SKCM	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.664996255654737	0.0027768658349748	0.001025641025641	SERPINB3;ZNF750;FGFR2;PDPN;OVOL2;COL1A1;SP6;SFRP2;GREM1;EDN1;WNT5A;LRG1;ENG;WNT2;TNXB;GATA3;EMP2;ELL3;WNT16;LOXL2;ACVRL1;EDNRA;NOTCH4;TGFB3;S100A4;IL6;IL1B;CRB2;VASN;JAG1;FOXC1;TIAM1;WNT4;EPHA4;WNT11;PEF1;FLNA;TGFB1;SNAI1;BMP2;ADAM8;ADAM15;BMP7;SOX9;NOTCH1;TGFB1I1;TBX5;GLIPR2;OLFM1;TGFB2;FOXA1;TRIM62;BMP4;MSX2;HNRNPAB;HEYL;GSC;IGF1;BCL9L;SPRED3;MSX1
TCGA-SKCM	CUSTOM_CLAUDIN_PAR_FOCAL	1.5151455016077493	0.0160866710439921	0.0208333333333333	CLDN4;CLDN7;CLDN1
TCGA-SKCM	KEGG_TIGHT_JUNCTION	1.4941724837142247	0.0183847669074195	0.0041322314049586	CLDN4;PPP2R2C;CRB3;TJP3;CLDN8;CLDN7;MYH11;ACTB;CLDN1;CLDN17;JAM2;MYL9;CLDN5;LLGL2;CLDN23;MYH9;CLDN10;GNAI2;TJP2;CGN;RRAS;MYL2;CLDN3;CLDN14;MYL12B;MAGI1;LLGL1;HRAS;MYL12A;ACTN1;PARD6G;F11R;OCLN;MYH14;RHOA;MYL5
TCGA-KIRC	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.644119846419942	0.0	0.0	FMOD;PDLIM4;LAMC2;TAGLN;CRLF1;DCN;LUM;FBLN5;LOXL1;MYL9;MMP2;IGFBP2;MGP;GREM1;SFRP1;GAS1;ELN;LRRC15;TNC;SGCD;COL1A2;COL11A1;COMP;ACTA2;RGS4;COL16A1;PCOLCE;LAMA2;FAP;COL1A1;TIMP1;EFEMP2;SLIT2;TPM2;CXCL6;COL5A1;MATN3;COL8A2;SLIT3;FBLN2;THBS2;DPYSL3;INHBA;TGFBI;MATN2;MXRA5;MEST;FUCA1;COL3A1;GPC1;BGN;COL12A1;ADAM12;ITGB5;CAPG;CD59;TPM4;POSTN;FBN1;FN1;COL6A2;CTHRC1;QSOX1;PTX3;ITGB1;GJA1;CD44;COL4A2;ITGB3;MAGEE1;MFAP5;ECM2;ABI3BP;SPARC;VEGFC;HTRA1;FSTL1;FBLN1;PMEPA1;SNAI2;VCAN;ITGA5;WNT5A;PFN2;SNTB1;LAMA3;PRRX1;SPOCK1;COL7A1;COL6A3;IL6;PVR;CADM1;SAT1;ECM1;GPX7;MMP3;OXTR;LAMC1;GEM;GADD45B;FLNA;COL4A1;DST
TCGA-KIRC	CUSTOM_TJ_CORE	2.221278391648418	0.0	0.0	CLDN8;CLDN7;CLDN3;TJP3;MARVELD2;JAM2;MAGI1;OCLN;MAGI3;CLDN4;CGN;JAM3;TJP1;PARD6A;CGNL1;CLDN1
TCGA-KIRC	CUSTOM_BARRIER_KERATIN	2.04692181659341	0.0	0.0	KRT17;TGM1;KRT16;KRT5;PPL;KRT14;PKP1;KRT6B;KRT6A;SPRR3;SPRR2A;SPRR1A;CNFN
TCGA-KIRC	KEGG_TIGHT_JUNCTION	2.0365440468363083	0.0	0.0	CLDN16;CLDN8;CLDN7;AKT1;MYH11;MYL9;CLDN3;CLDN19;CLDN5;MYH10;RHOA;TJP3;JAM2;CLDN14;MYL12B;MAGI1;OCLN;MYL12A;ACTN4;GNAI2;MYH9;MAGI3;CLDN11;SPTAN1;MRAS;CLDN4;CGN;JAM3;PRKCQ;TJP1;MYLPF;PARD6A;CTNNB1;MAGI2;RAB13;ACTG1;PRKCD;IGSF5;GNAI1;CLDN1;ACTN1;ACTB;PPP2R2B;CDC42;VAPA;MYH14
TCGA-KIRC	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	2.016322343086098	0.0002184769038701	0.0	GATA3;OVOL2;TGFB2;SFRP2;GREM1;WNT4;SFRP1;TNXB;HAS2;BMP4;ZNF703;DACT3;COL1A1;BMP7;DAG1;TGFB1I1;PEF1;MARK1;SNAI1;MAD2L2;S100A4;TGFB3;TRIM62;VASN;ACVRL1;ENG;PDPN;FGFR2;IGF1;LRG1;RBPJ;OLFM1;ZNF750;ALX1;FOXA1;ADAM15;EMP2;AXIN2;HEYL;GLIPR2;SNAI2;CTNNB1;TBX3;WNT5A;LEF1;WNT2;TIAM1;SMAD7;FOXC1;IL6;TBX5;HEY2;DAB2IP;TRIM28;FLNA;MTOR;HEY1;MSX2;SP6;EFNA1;GSC;TGFB1;SMAD2;MDK;HIF1A;TGFBR1;NOTCH1;JAG1;FERMT2;EDN1;LOXL2;SDHAF2
TCGA-KIRC	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.9416680586277133	0.0001872659176029	0.0	GRHL2;CLDN16;CLDN8;CLDN7;CLDN3;CLDN19;CLDN5;MARVELD2;ILDR1;CLDN14;SVEP1;OCLN;SNAI1;TGFB3;RAMP2;CLDN11;PRKACA;EXT1;CLDN4;TJP1;PECAM1;POF1B;ESAM;SNAI2;LSR;RAB13;ACTG1;ARL2;CLDN1;PLEC;EPHB2;MPP7;CDH5;MYO1C;TGFBR1;PDCD6IP;TBCD
TCGA-KIRC	GOBP_KERATINIZATION	1.9064904757474948	0.0002913025384935	0.0	KRT7;CDH3;KRT17;KRT81;SFN;TGM1;KRT16;KRT5;KRT86;PPL;KLK5;KRT80;KRT6B;KRT6A;CASP14;KRT4;SPRR3;KRT6C;KRT83;SPRR1A;CNFN
TCGA-KIRC	CUSTOM_EMT_CORE	1.852070763809531	0.0003575076608784	0.0	MMP2;COL1A1;SNAI1;COL3A1;FN1;SPARC;SNAI2;ITGA5
TCGA-KIRC	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.5176675145667635	0.0181335830212234	0.0286944045911047	GRHL3;SFN;GRHL1;KRT16;FA2H;CLDN4;LSR;CLDN1;PLEC;CYP26B1;ELOVL1;TP63;KRT1;FLG;STMN1;HRNR
TCGA-KIRC	CUSTOM_CLAUDIN_PAR_FOCAL	1.3593784844486445	0.0645347162201094	0.1072056239015817	CLDN7;CLDN4;CLDN1
TCGA-GBM	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3.007279626142393	0.0	0.0	PLAUR;CXCL6;MYL9;TAGLN;ITGA5;LGALS1;ITGB1;TIMP1;SERPINE1;IL6;CXCL1;LOX;FAS;GLIPR1;ANPEP;SPP1;SAT1;PTX3;TPM4;TGFBI;COL1A1;MMP1;COL6A3;FN1;CD59;LRRC15;PLOD2;NNMT;TGFB1;ACTA2;IL15;LUM;CAPG;THBS1;CD44;COL3A1;SDC4;ECM1;TNFRSF12A;DAB2;COL6A2;TGM2;ADAM12;ITGB3;TNFAIP3;ITGB5;TFPI2;MGP;VIM;AREG;IGFBP4;EMP3;IL32;DKK1;COL1A2;LOXL2;COL5A1;FUCA1;BGN;SERPINH1;INHBA;DCN;WIPF1;PDLIM4;COL4A1;LOXL1;MXRA5;MFAP5;TNFRSF11B;GADD45B;EFEMP2;CTHRC1;VEGFC;LAMC2;FAP;FSTL3;TNC;PMP22;PCOLCE;IGFBP3;PLOD1;COL8A2;PPIB;MYLK;COL12A1;TPM2;MMP14;COL5A2;QSOX1;CALD1;PMEPA1;GADD45A;ITGAV;PRRX1;CALU;COL4A2;POSTN;TPM1;FBLN2;FOXC2;LAMA2;LAMC1;SPARC;EDIL3;CDH11;PDGFRB;FSTL1;PVR;GEM;VEGFA;SNAI2;NID2;CXCL12;ENO2;FBN1;GREM1;FMOD;FLNA;PLOD3;PCOLCE2;SDC1
TCGA-GBM	CUSTOM_EMT_CORE	1.989815804669892	0.0004232420339802	0.0	ITGA5;COL1A1;FN1;COL3A1;MMP9;VIM;SNAI1;SPARC;SNAI2;AXL
TCGA-GBM	CUSTOM_BARRIER_KERATIN	1.7383500910819292	0.0053963359332486	0.0	S100A8;S100A9;CSTA;PI3;KRT17;KRT16;PPL;KRT1;KRT6B;PKP1;FLG;CNFN
TCGA-GBM	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.7373297776137782	0.0045710139669871	0.0028449502133712	NFKBIZ;CLDN1;SFN;ELOVL1;IL18;KRT16;UGCG;MET;KRT1;SRF;FLG;KLF4;TP63
TCGA-GBM	CUSTOM_CLAUDIN_PAR_FOCAL	1.5529177067263027	0.0219481226192635	0.0180831826401446	CLDN7;CLDN1;F11R
TCGA-GBM	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.5373887992654898	0.0219027752584799	0.0072992700729927	CLDN7;CLDN1;PECAM1;CLDN23;CLDN14;GPBAR1;ACTG1;SNAI1;RAB13;MYO1C;ILDR1;MICALL2;F11R;CLDN2;PRKCH;EPHA2;SRF;SNAI2;CLDN11;OCEL1;CLDN16
TCGA-GBM	GOBP_KERATINIZATION	1.4569051579971195	0.0358062760747324	0.028894472361809	KRT80;KRT7;KRT17;IL1A;KRT75;SFN;TCHH;KRT16;KRT86;CDSN;PPL;KRT1;LIPN;KRT6B;CNFN;LCE1C;KRT3;KRT81;TGM3;KRT6A;KRT79;SPRR3;SPRR2G;PPHLN1;KLK5;LCE2B;KRT4
TCGA-GBM	KEGG_TIGHT_JUNCTION	1.319588772856514	0.1001929324076975	0.058890147225368	MYL12A;MYL9;CLDN7;CLDN1;RRAS;CLDN23;MYL12B;MYH9;ACTB;HCLS1;CLDN14;EPB41L3;ACTG1;PRKCD;RAB13;GNAI2;ACTN1;EXOC3;RHOA;F11R;CLDN2;CTNNA1;PRKCH;PRKCB;CDC42;MYLPF;CLDN11
TCGA-GBM	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.1651354872920294	0.2539452203881734	0.1581291759465478	ADAM8;S100A4;IL6;COL1A1;WWTR1;TGFB1;DAB2;PDPN;ENG;LRG1;IL1B;LIMS1;VASN;SPRED3;LOXL2;SNAI1;SP6;TGFBR2;ADIPOR1;WNT2;SDCBP;SFRP2;LEF1;TGFB1I1;MDK;CRB2;WNT4;SNAI2;EFNA1;HMGA2;GREM1;FLNA;LOXL3;EOMES;HEYL;EMP2;EDNRA;ELL3;HGF;ACVRL1;BMP5;CTNNB1;PTEN;PHLDB2;TGFBR1
TCGA-GBM	CUSTOM_TJ_CORE	0.7970137295700368	0.8174315254852168	0.7571428571428571	CLDN7;CLDN1
GSE207422_bulk	CUSTOM_TJ_CORE	2.599284799740962	0.0	0.0	F11R;CLDN4;CLDN1;CLDN7;MARVELD2;CRB3;TJP2;INADL;MAGI3;CGN;TJP3;CLDN3;AMOT;PARD3;CLDN8;TJP1;PARD6B;AMOTL1
GSE207422_bulk	CUSTOM_BARRIER_KERATIN	2.583455066889662	0.0	0.0	KRT17;KRT6A;KRT5;EVPL;PKP1;PPL;KRT16;SPRR1B;KRT6B;KRT14;SPRR2A;SPRR3;SPRR2D;SPRR1A;TGM1;S100A7;CNFN;S100A8;CSTA;KRT10;S100A9
GSE207422_bulk	GOBP_TIGHT_JUNCTION_ORGANIZATION	2.474312857949612	0.0	0.0	GRHL2;F11R;CLDN4;CLDN1;MARVELD3;POF1B;CLDN7;MARVELD2;ILDR1;CLDN12;LSR;FZD5;DLG1;ECT2;CLDN3;SLC39A9;PARD3;CLDN8;TJP1;EPHA2;CLDN10;MICALL2;CLDN22;OCLN;CLDN16;EXT1;SNAI2;ROCK2;MPP7;PAK2
GSE207422_bulk	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.4704848919579123	0.0	0.0	KDF1;CLDN4;CLDN1;SFN;GRHL1;LSR;KRT16;TP63;MET;KLF4;ABCA12;ALOX12;TMEM79;GRHL3;CYSRT1
GSE207422_bulk	GOBP_KERATINIZATION	2.4639495672135663	0.0	0.0	CDH3;KRT17;KRT6A;SFN;KRT5;EVPL;KRT80;PPL;KRT16;SPRR1B;KRT6B;KRT4;CERS3;ABCA12;SPRR3;SPRR2D;KAZN;TMEM79;SPRR1A;TGM1;CNFN;SPRR2E;KRT84;TGM3;KRT74;KRT78;KRT6C;IL1A;SPRR2B;LCE1E;KRT82;LIPK;SPRR2F;SPRR2G;KRT83;CYP26B1;KRT77;IVL;KRT7;KRT71;CASP14;LCE1C;KRT85;KRT3
GSE207422_bulk	KEGG_TIGHT_JUNCTION	1.9587751036828769	0.0	0.0	F11R;CLDN4;CLDN1;CLDN7;CRB3;YBX3;TJP2;LLGL2;HRAS;MAGI3;MYH14;ACTN4;PRKCI;CGN;CTTN;YES1;TJP3;CLDN3;CASK;PARD3;CLDN8;TJP1;EXOC4;CLDN10;PARD6B;AMOTL1;AKT1;CLDN22;OCLN;GNAI1;PRKCE;RRAS2;CSNK2A1;CLDN16;PARD6G
GSE207422_bulk	CUSTOM_CLAUDIN_PAR_FOCAL	1.909932106779819	0.0002375926382834	0.0	F11R;CLDN4;CLDN1;CLDN7;PARD3
GSE207422_bulk	CUSTOM_EMT_CORE	-1.6337681992038415	0.0228136882129277	0.0192307692307692	VIM;MMP9;ZEB2
GSE207422_bulk	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.5943699764722514	0.0113153493982509	0.0020811654526534	FOXA1;OVOL2;DLG5;BMP7;LRG1;EFNA1;EPB41L5;ZNF750;JAG1;SMAD3;ADAM15;SERPINB3;PTK2;MARK1;HMGA2;DAB2IP;FGFR2;BMP2;WNT4;EMP2;WNT5A;IL17RD;EPHA4;ELL3;SOX9;TCF7L2;ALX1;GSK3B;FOXC1;FGF8;KLHL12;FOXF2;MDK;BAMBI;SNAI2;FAM83D;ROCK2;ZNF703;TCOF1;HDAC2;WWTR1;HEY2;DAG1;PHLDB2;PEF1;NOLC1;HAS2;TBX3;ADIPOR1;ACVR1;CTNNB1;TGFBR3;SPRED2
GSE207422_bulk	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.1588821367294564	0.2394933793897524	0.1957186544342507	LAMA3;IGFBP3;LAMC2;ITGA2;SDC1;IGFBP2;SLC6A8;CXCL1;AREG;PTHLH;MEST;COL7A1;MMP1;GPC1;MMP3;WNT5A;DKK1;SDC4;CXCL6;PFN2;MCM7;ITGAV;LAMA2;RHOB;CXCL8;VEGFA;SAT1;GPX7
GSE31210	CUSTOM_TJ_CORE	2.45153355870142	0.0	0.0	CLDN4;CGN;F11R;CLDN3;OCLN;CLDN1;MARVELD2;AMOT;CRB3;PATJ;MAGI3;TJP3;PARD6B;CLDN7
GSE31210	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.1740926278997468	0.0	0.0	CLDN4;GRHL1;MET;GRHL3;KDF1;CLDN1;SFN;CYSRT1;LSR;PLEC;FA2H;ABCA12;TMEM79;ALOX12B;KRT16
GSE31210	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-2.1647709414284377	0.0	0.0	FMOD;WIPF1;SLIT3;PDGFRB;PMP22;FBLN1;ABI3BP;GLIPR1;CXCL12;COL6A2;ID2;ECM2;HTRA1;THY1;NID2;CALD1;GAS1;MYL9;SLIT2;TGFBR3;LRP1;EMP3;TPM2;SGCB;SNAI2;FERMT2;EFEMP2;TGFB1;COL5A3;TAGLN;EDIL3;DCN;FBLN5;FBLN2;LAMC1;SGCG;SPARC;NNMT;COL4A2;COL4A1;MSX1;PFN2;PRRX1;PCOLCE;DAB2;ACTA2;LAMA2;MMP2;CDH6;SERPINE2;TIMP3;ADAM12;MYLK;POSTN;TGM2;VEGFC;BASP1;LUM;FOXC2;LGALS1;IGFBP4;VCAN;FBN1;FSTL1;COL16A1;CDH2;ITGA5;DPYSL3;RGS4;TNFAIP3;CDH11;VCAM1;SGCD;LOX
GSE31210	GOBP_KERATINIZATION	1.9987370058193956	0.0	0.0	PPL;EVPL;KRT7;SFN;KRT80;IVL;CDH3;SHARPIN;ABCA12;SPRR1A;TMEM79;KRT16;SPRR3;KRT4;KRT6B;KLK5;CASP14;KRT73;SPRR1B;CNFN;KRT76;KRT81;KRT78;KRT6A;KRT71;KRT75
GSE31210	CUSTOM_EMT_CORE	-1.8489870020963568	0.0013255274494642	0.0034904013961605	ZEB2;SNAI1;SNAI2;ZEB1;SPARC;MMP2;CDH2;ITGA5
GSE31210	CUSTOM_CLAUDIN_PAR_FOCAL	1.8316631692187992	0.003032140691328	0.0	CLDN4;F11R;CLDN1;CLDN7;PARD3
GSE31210	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.7542457266041005	0.0066418319905281	0.0	CLDN4;F11R;ILDR1;CLDN3;OCLN;CLDN1;MARVELD2;PATJ;MARVELD3;GRHL2;CLDN23;EPHA2;STRN;FZD5;AFDN;MICALL2;CLDN7;LSR;EPHB2;MPP7;POF1B;CLDN16;CLDN12;PLEC;CLDN9;PARD3;CLDN6
GSE31210	CUSTOM_BARRIER_KERATIN	1.7127930821969175	0.0080857085102082	0.012531328320802	PPL;EVPL;IVL;SPRR1A;KRT10;KRT16;SPRR3;KRT6B;SPRR1B;CNFN
GSE31210	KEGG_TIGHT_JUNCTION	1.6336471820276588	0.0128023718078296	0.0	CLDN4;CGN;F11R;CTTN;CLDN3;MYH14;LLGL2;OCLN;CLDN1;CTNNA1;CRB3;PATJ;MAGI3;EPB41L1;CDC42;CLDN23;TJP3;PARD6B;AFDN;CLDN7;EXOC4;PRKCZ;PRKCI;ACTB;PPP2CB;CASK;CLDN16;MYH4;EXOC3;GNAI3;CLDN9;PARD3;CLDN6
GSE31210	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-1.4664477463624226	0.0377038918958724	0.0098314606741573	CLASP2;NOTCH1;WNT2;AKNA;SNAI1;HGF;ENG;ZNF703;GLIPR2;TGFB3;EOMES;IGF1;ACVRL1;KBTBD8;FGFR1;TGFBR3;NOTCH4;SNAI2;FERMT2;RGCC;TGFB1;DACT3;BMP5;PDCD4;HEY2;TGFB1I1;WWTR1;SPRY1;LEF1;HEYL;SFRP2;MSX1;DAB2;LOXL3;TBX3;TMEM100;AXIN2;MARK1
GSE131907_malignant_pseudobulk	CUSTOM_TJ_CORE	1.5320790525459795	0.3393665158371041	0.0283842794759825	INADL;CLDN3;TJP3;CLDN4;MAGI3;PARD3;PARD6B;AMOTL1;CGN;OCLN;TJP1;CRB3;CLDN1;AMOT;MAGI1;CGNL1;TJP2;PARD6A
GSE131907_malignant_pseudobulk	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.2720709281413167	0.7680995475113122	0.1572769953051643	LSR;CYSRT1;KDF1;MET;CLDN4;ELOVL1;TP63;TMPRSS11F;TMEM79;KLF4;IL18;NFKBIZ
GSE131907_malignant_pseudobulk	CUSTOM_CLAUDIN_PAR_FOCAL	1.270308559095446	0.5150829562594268	0.2125813449023861	CLDN4;PARD3;CLDN1;F11R
GSE131907_malignant_pseudobulk	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.2609695661417897	0.4021493212669683	0.0604395604395604	VASN;TGFB2;SP6;KBTBD8;BCL9L;PDCD6;ADAM8;CLASP1;ADIPOR1;GSK3B;BMP4;TGFBR2;SERPINB3;PTK2;POLR1B;IL1B;RBPJ;IL17RD;SLC39A6;HPN;ACVR1;AXIN2;KLHL12;WNT2;TRIM62;HAS2;EPB41L5;DAG1
GSE131907_malignant_pseudobulk	KEGG_TIGHT_JUNCTION	1.238038003180705	0.2963800904977375	0.0913838120104438	PRKCZ;GNAI2;PRKCD;PRKCI;CLDN6;CLDN3;TJP3;CLDN9;CLDN4;CLDN16;CLDN23;CTTN;MAGI3;MYH9;MYH14;YBX3;IGSF5;RHOA;EPB41L1;MYH15;PPP2R2A;PRKCE;CTNNB1;EXOC3;PTEN;LLGL2;MYL7
GSE131907_malignant_pseudobulk	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.180143874739625	0.3484162895927601	0.1775	EPHB2;LSR;GRHL2;CLDN6;CLDN3;ARL2;CLDN9;CLDN4;CLDN16;CLDN23
GSE131907_malignant_pseudobulk	GOBP_KERATINIZATION	0.9850604870640434	0.6192307692307691	0.4593301435406698	KRT86;SHARPIN;EVPL;KRT81;KRT80;KRT17;PPL;KLK5;KRT7;SPRR1A;KRT72;LIPN;KRT73;TMEM79;SPRR3;IVL;CDH3;KRT83
GSE131907_malignant_pseudobulk	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.943632889388662	0.6637186343068696	0.6091644204851752	FN1;ANPEP;ITGB1;LAMA3;PDLIM4;CXCL6;JUN;LAMC2;COL6A3;MCM7;CAPG;SERPINH1;CTHRC1;OXTR;PTX3;CALU;QSOX1;IGFBP4;GPC1;IGFBP3;MEST;SDC1;BDNF;CXCL12;FAS;ITGB5;FBLN2;FUCA1;SDC4;THBS1;MMP3;FMOD
GSE131907_malignant_pseudobulk	CUSTOM_EMT_CORE	0.8196315602947544	0.8616138763197586	0.722707423580786	FN1;AXL
GSE131907_malignant_pseudobulk	CUSTOM_BARRIER_KERATIN	-0.7495178529041072	0.8939907923431064	0.8398576512455516	S100A7;CNFN;DSG1;KRT6B;PI3;FLG
GSE207422_sc_epithelial_pseudobulk	GOBP_KERATINIZATION	2.608404452415575	0.0	0.0	TMEM79;SPRR2D;PPL;CNFN;KRT16;SFN;EVPL;CERS3;CDH3;KRT5;IL1A;TCHH;IVL;ABCA12;KRT17;TGM1;KRT80;KRT1
GSE207422_sc_epithelial_pseudobulk	CUSTOM_BARRIER_KERATIN	2.564785642286726	0.0	0.0	SPRR2D;PPL;CNFN;KRT16;PKP1;PI3;CSTA;EVPL;KRT5;IVL;KRT17;TGM1;KRT1
GSE207422_sc_epithelial_pseudobulk	GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.5014022596707903	0.0	0.0	TMEM79;ALOXE3;KRT16;CLDN1;GRHL3;SFN;KLF4;CYSRT1;CLDN4;TP63;ABCA12;GRHL1;LSR;KRT1;STMN1
GSE207422_sc_epithelial_pseudobulk	CUSTOM_CLAUDIN_PAR_FOCAL	1.747068711957132	0.0065731814198071	0.0044642857142857	CLDN1;CLDN4;PARD3;CLDN7
GSE207422_sc_epithelial_pseudobulk	HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.7348439163169809	0.0063266871165644	0.0	GJA1;SPP1;CALU;GADD45A;ECM1;TPM4;CAPG;TGFB1;CALD1;PTHLH;SERPINE1;GPC1;SERPINH1;DST;COL7A1;SNAI2;MATN2;PLAUR;PPIB;SDC1;FLNA;COLGALT1;TGFBI;LAMA3;CTHRC1;VEGFA;P3H1;FBLN1;CD44;GLIPR1;MMP2;PFN2;APLP1;LRP1;SLC6A8;ADAM12;MMP14;BGN;MXRA5;LAMC1;FBN2;TNFRSF12A;ITGA5;SGCD;EMP3;COL5A1;BMP1;FAP;PVR;SERPINE2;IGFBP3;CDH11;COL4A1;BDNF;LAMA1;COL4A2;ITGAV;JUN
GSE207422_sc_epithelial_pseudobulk	CUSTOM_EMT_CORE	1.694420470433991	0.0076687116564417	0.0093896713615023	SNAI1;SNAI2;MMP9;MMP2;ITGA5;ZEB2;TWIST1
GSE207422_sc_epithelial_pseudobulk	GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.6889083367341062	0.0078220858895705	0.0	BMP7;PEF1;HAS2;TGFB1;SNAI1;TIAM1;PPP3R1;ZNF750;RTN4;TRIM62;SNAI2;MDK;PHLDB2;FAM83D;HDAC2;RFLNB;TGFB1I1;SPRED3;FLNA;IL1B;HMGA2;DAB2IP;TRIM28;PDCD6;HIF1A;JAG1;NOLC1;DDX5;MARK1;KBTBD8;HNRNPAB;EDN1;TBX3;ZNF703;WWTR1;OLFM1;PDPN;BAMBI;FOXF2;PTK2;EZH2;IL17RD;FGFR1;SDHAF2;MAD2L2;KLHL12;TGFBR3L;SOX9;TBX5;GSK3B;SLC39A6;NOTCH1;POLR1B;TWIST1
GSE207422_sc_epithelial_pseudobulk	KEGG_TIGHT_JUNCTION	1.6349276189389386	0.0129670942554378	0.0	AMOTL1;PRKCI;CLDN1;PRKCH;KRAS;LLGL1;PPP2R2C;SRC;CLDN4;GNAI3;CSNK2B;ACTG1;CASK;CSNK2A1;NRAS;ACTN4;PARD6G;MYL12A;YBX3;YES1;CSNK2A2;MYL12B;MYH9;ACTB;PARD3;CRB3;CLDN11;EPB41;MYL5;PPP2R1B;RRAS;CLDN7
GSE207422_sc_epithelial_pseudobulk	GOBP_TIGHT_JUNCTION_ORGANIZATION	1.3837870694854275	0.0630751533742331	0.0443864229765013	PRKACA;CLDN1;SNAI1;PRKCH;ECT2;SNAI2;MARVELD3;CLDN4;ACTG1;TNF;EPHB2;LSR;GPBAR1;PARD3;SVEP1;CLDN11
GSE207422_sc_epithelial_pseudobulk	CUSTOM_TJ_CORE	-0.9321965361371836	0.5899280575539568	0.5578583765112263	AMOT;MPDZ;CGNL1;JAM3;CLDN8;CGN;MAGI1
