term	nes	fdr	nom_p	es	lead_genes	cohort	split	n_high	n_low	n_rank_genes	bucket	expected	primary
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.2435631204530362	0.15062439961575408	0.16989567809239942	0.3918115409472499	GRHL3;KRT16;SFN;FA2H;GRHL1;STMN1;CLDN4;CYP26B1;PLEC;TP63;ELOVL1;KRT1;LSR;FLG	TCGA-KIRC	median	266	266	20244	KERATIN_BARRIER	UP	True
GOBP_CORNIFICATION	0.9827658603568256	0.5414616123549841	0.48408710217755446	0.4357363066966821	KLK5;CASP14;CYP26B1	TCGA-KIRC	median	266	266	20244	KERATIN_BARRIER	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	0.8682246538924302	0.7094140249759846	0.6358792184724689	0.44030552580161253	CLDN7;CLDN4	TCGA-KIRC	median	266	266	20244	TJ	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	3.007279626142393	0.0	0.0	0.7048524129388618	PLAUR;CXCL6;MYL9;TAGLN;ITGA5;LGALS1;ITGB1;TIMP1;SERPINE1;IL6;CXCL1;LOX;FAS;GLIPR1;ANPEP;SPP1;SAT1;PTX3;TPM4;TGFBI;COL1A1;MMP1;COL6A3;FN1;CD59;LRRC15;PLOD2;NNMT;TGFB1;ACTA2;IL15;LUM;CAPG;THBS1;CD44;COL3A1;SDC4;ECM1;TNFRSF12A;DAB2;COL6A2;TGM2;ADAM12;ITGB3;TNFAIP3;ITGB5;TFPI2;MGP;VIM;AREG;IGFBP4;EMP3;IL32;DKK1;COL1A2;LOXL2;COL5A1;FUCA1;BGN;SERPINH1;INHBA;DCN;WIPF1;PDLIM4;COL4A1;LOXL1;MXRA5;MFAP5;TNFRSF11B;GADD45B;EFEMP2;CTHRC1;VEGFC;LAMC2;FAP;FSTL3;TNC;PMP22;PCOLCE;IGFBP3;PLOD1;COL8A2;PPIB;MYLK;COL12A1;TPM2;MMP14;COL5A2;QSOX1;CALD1;PMEPA1;GADD45A;ITGAV;PRRX1;CALU;COL4A2;POSTN;TPM1;FBLN2;FOXC2;LAMA2;LAMC1;SPARC;EDIL3;CDH11;PDGFRB;FSTL1;PVR;GEM;VEGFA;SNAI2;NID2;CXCL12;ENO2;FBN1;GREM1;FMOD;FLNA;PLOD3;PCOLCE2;SDC1	TCGA-GBM	quartile	39	39	19867	EMT	DOWN	True
HALLMARK_APICAL_JUNCTION	1.9979867485377383	0.0006348630509704335	0.0	0.46616011435845245	VASP;ICAM1;PFN1;MYL9;ITGB1;CLDN7;ICAM4;MPZL2;MAPK13;ARPC2;CAP1;RAC2;TGFBI;RRAS;PECAM1;CNN2;ITGA3;MMP9;SYK;B4GALT1;ADAM9;LAYN;ACTG2;CD86;PTPRC;MSN;MYL12B;MYH9;ACTB;CLDN14;CD276;RSU1;ACTG1;GNAI2;YWHAH;TNFRSF11B;ACTN1;LAMC2;DMP1;SHC1;TSPAN4;ZYX;CD274;LDLRAP1;CD99;SGCE;CDSN;ALOX15B;CTNNA1;NEXN;RHOF;MDK;STX4;CDH11;CD209;LAMB3;PARVA;VCL;AMIGO2	TCGA-GBM	quartile	39	39	19867	TJ	UP	True
CUSTOM_EMT_CORE	1.989815804669892	0.000423242033980289	0.0	0.7185462742357024	ITGA5;COL1A1;FN1;COL3A1;MMP9;VIM;SNAI1;SPARC;SNAI2;AXL	TCGA-GBM	quartile	39	39	19867	EMT	DOWN	True
CUSTOM_BARRIER_KERATIN	1.7383500910819292	0.005396335933248685	0.0	0.5418177440139623	S100A8;S100A9;CSTA;PI3;KRT17;KRT16;PPL;KRT1;KRT6B;PKP1;FLG;CNFN	TCGA-GBM	quartile	39	39	19867	KERATIN_BARRIER	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.7373297776137782	0.004571013966987121	0.002844950213371266	0.5376203293032592	NFKBIZ;CLDN1;SFN;ELOVL1;IL18;KRT16;UGCG;MET;KRT1;SRF;FLG;KLF4;TP63	TCGA-GBM	quartile	39	39	19867	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	1.698267425221433	0.00613700949271419	0.0	0.4035257871668406	VDR;CSTA;KRT80;ST14;KRT7;FOSL2;NFKBIZ;KRT17;EREG;CFLAR;MAFB;IL1A;AQP3;ADAM9;KRT75;SFN;CDKN1A;ANXA1;TCHH;KRT16;CLIC4;CD109;UGCG;KRT86;MAP2K1;ZFP36;CDSN;LATS2;ERRFI1;PPL;ALOX15B;ZBED2;KRT1;PRKCH;LIPN;EPHA2;OPN3;PALLD;KRT6B;NME2;FLG;CNFN;LCE1C;IL20;ASAH1;POU2F3;TP63;KRT14;KRT3;KRT81;TGM3;SGPP1;KRT6A;KRT79;CASP3;SPRR3;TSG101;SPRR2G;KRT36;PPHLN1;KLK5;YAP1;LCE2B;FLNB;REG3G;KRT4	TCGA-GBM	quartile	39	39	19867	KERATIN_BARRIER	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.5529177067263027	0.021948122619263558	0.018083182640144666	0.7881476357973591	CLDN7;CLDN1;F11R	TCGA-GBM	quartile	39	39	19867	TJ	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.5373887992654898	0.021902775258479956	0.0072992700729927005	0.40124832683868816	CLDN7;CLDN1;PECAM1;CLDN23;CLDN14;GPBAR1;ACTG1;SNAI1;RAB13;MYO1C;ILDR1;MICALL2;F11R;CLDN2;PRKCH;EPHA2;SRF;SNAI2;CLDN11;OCEL1;CLDN16	TCGA-GBM	quartile	39	39	19867	TJ	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	1.461940193164589	0.0385150250922063	0.0021253985122210413	0.33759879561998624	VDR;CSTA;KRT80;ST14;MAFF;KRT7;FOSL2;NFKBIZ;KCNQ1;KRT17;EREG;CFLAR;MAFB;IL1A;AQP3;ADAM9;KRT75;SFN;CDKN1A;ANXA1;TCHH;KRT16;CLIC4;CD109;UGCG;KRT86;MAP2K1;ZFP36;CDSN;LATS2;ERRFI1;PPL;ALOX15B;ZBED2;KRT1;SLC4A7;SOD1;PRKCH;LIPN;MYO7A;EPHA2;OPN3;PALLD;TMC1;KRT6B;NME2;FLG;CNFN;LCE1C;IL20;ASAH1;POU2F3;KLF4;TP63;CTNNB1;KRT14;HDAC1;KRT3;GATA6;GDF3;KRT81;MAFG;TGM3;SGPP1;KRT6A;KRT79;CASP3;OVOL1;SPRR3;TSG101;SPRR2G;GRXCR1;KRT36;SFRP4;CDH23;TMEM132E;PPHLN1;KLK5;YAP1;LCE2B;FLNB;REG3G;KRT4	TCGA-GBM	quartile	39	39	19867	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	1.4569051579971197	0.03580627607473245	0.028894472361809045	0.3870640633714045	KRT80;KRT7;KRT17;IL1A;KRT75;SFN;TCHH;KRT16;KRT86;CDSN;PPL;KRT1;LIPN;KRT6B;CNFN;LCE1C;KRT3;KRT81;TGM3;KRT6A;KRT79;SPRR3;SPRR2G;PPHLN1;KLK5;LCE2B;KRT4	TCGA-GBM	quartile	39	39	19867	KERATIN_BARRIER	UP	True
KEGG_TIGHT_JUNCTION	1.319588772856514	0.1001929324076975	0.05889014722536806	0.32561509272303474	MYL12A;MYL9;CLDN7;CLDN1;RRAS;CLDN23;MYL12B;MYH9;ACTB;HCLS1;CLDN14;EPB41L3;ACTG1;PRKCD;RAB13;GNAI2;ACTN1;EXOC3;RHOA;F11R;CLDN2;CTNNA1;PRKCH;PRKCB;CDC42;MYLPF;CLDN11	TCGA-GBM	quartile	39	39	19867	TJ	UP	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.1651354872920294	0.2539452203881734	0.15812917594654788	0.27546118713753953	ADAM8;S100A4;IL6;COL1A1;WWTR1;TGFB1;DAB2;PDPN;ENG;LRG1;IL1B;LIMS1;VASN;SPRED3;LOXL2;SNAI1;SP6;TGFBR2;ADIPOR1;WNT2;SDCBP;SFRP2;LEF1;TGFB1I1;MDK;CRB2;WNT4;SNAI2;EFNA1;HMGA2;GREM1;FLNA;LOXL3;EOMES;HEYL;EMP2;EDNRA;ELL3;HGF;ACVRL1;BMP5;CTNNB1;PTEN;PHLDB2;TGFBR1	TCGA-GBM	quartile	39	39	19867	EMT	DOWN	True
GOBP_CORNIFICATION	0.9568600213194888	0.5979433227755375	0.5258764607679466	0.4439263232088604	CDSN;LIPN	TCGA-GBM	quartile	39	39	19867	KERATIN_BARRIER	UP	True
CUSTOM_TJ_CORE	0.7970137295700368	0.8174315254852168	0.7571428571428571	0.2585722700974702	CLDN7;CLDN1	TCGA-GBM	quartile	39	39	19867	TJ	UP	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	2.7158639346146174	0.0	0.0	0.5864416358262101	TIMP1;PLAUR;CD59;SERPINE1;FAS;MYL9;SPP1;IL15;SDC4;LGALS1;CXCL1;TGFB1;CAPG;SAT1;EMP3;ACTA2;TNFRSF11B;PTX3;ITGA5;PLOD2;TGFBI;CXCL6;TNFAIP3;TAGLN;LOX;IL6;EFEMP2;MMP1;TNFRSF12A;LRRC15;GLIPR1;NNMT;ITGB5;CD44;TGM2;COL6A3;ANPEP;COL1A1;MGP;LUM;DAB2;FUCA1;FSTL3;ITGB1;COL6A2;THBS1;AREG;COL3A1;ADAM12;PDLIM4;FAP;IL32;PMP22;FN1;TFPI2;VIM;SPARC;DKK1;TPM1;ECM1;ITGAV;IGFBP3;COL8A2;DCN;PPIB;FBLN5;INHBA;VEGFC;SERPINH1;COL5A1;BGN;TPM4;CTHRC1;GADD45A;PMEPA1;FOXC2;MFAP5;ITGB3;LOXL2;HTRA1;FBLN2;TPM2;WIPF1;LOXL1;COL12A1;GJA1;CALU;GREM1;GADD45B;QSOX1	TCGA-GBM	median	77	77	19989	EMT	DOWN	True
CUSTOM_BARRIER_KERATIN	1.8025155171787917	0.001947468291221412	0.0015151515151515152	0.5373505514982576	CSTA;S100A8;S100A9;PI3;PPL;KRT17;KRT1;CNFN;PKP1;KRT6A;KRT16;KRT6B;DSG1;KRT14	TCGA-GBM	median	77	77	19989	KERATIN_BARRIER	UP	True
CUSTOM_EMT_CORE	1.774736812093858	0.002596624388295216	0.001584786053882726	0.6426385007755077	ITGA5;COL1A1;COL3A1;MMP9;AXL;FN1;VIM;SPARC	TCGA-GBM	median	77	77	19989	EMT	DOWN	True
HALLMARK_APICAL_JUNCTION	1.6113997540364458	0.021746729251972435	0.0012048192771084338	0.3500493939482658	VASP;MPZL2;MYL9;CLDN7;RRAS;ARPC2;PECAM1;PFN1;CAP1;ICAM1;MYL12B;MAPK13;ICAM4;RAC2;TNFRSF11B;CD86;TGFBI;PTPRC;LAYN;ITGA3;CLDN14;SYK;PARVA;B4GALT1;YWHAH;NEXN;MSN;ITGB1;ADAM9;CDSN;MMP9;GNAI2;ALOX15B;ACTG2;TSPAN4;CNN2;LDLRAP1;CD99;RSU1;ACTB;COL17A1;AMIGO2;SGCE;ZYX;SKAP2;ACTN1;CD274;DMP1;MYH9;LAMB3;CERCAM;SHC1;ICAM2;CD276;CD209;ACTG1;RHOF;BAIAP2;PTEN	TCGA-GBM	median	77	77	19989	TJ	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	1.6088338631209482	0.01765704584040747	0.022354694485842028	0.47079860180445593	CLDN1;IL18;ELOVL1;NFKBIZ;KLF4;KRT1;SFN;TP63;MET;KRT16;UGCG	TCGA-GBM	median	77	77	19989	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	1.563104682584361	0.022287692666200606	0.0	0.3465282322302455	CSTA;KRT7;VDR;KRT80;ST14;ANXA1;IL1A;NFKBIZ;CD109;CFLAR;CDKN1A;PPL;KRT17;ADAM9;EREG;CDSN;KRT1;LIPN;PRKCH;MAFB;KRT75;ALOX15B;ZFP36;SFN;AQP3;LATS2;TCHH;FOSL2;TP63;OPN3;MAP2K1;ERRFI1;ASAH1;TSG101;CNFN;ZBED2;KLK5;KRT86;YAP1;KRT6A;KRT78;KRT16;UGCG;KRT6B;LCE1C;KRT79;SGPP1;TGM3;LCE1F;KRT3;NME2;KRT76;KRT14;SPRR2G;CLIC4;EPHA2;PALLD	TCGA-GBM	median	77	77	19989	KERATIN_BARRIER	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.5333137187950663	0.02652266339472971	0.03874538745387454	0.7661359182297156	CLDN7;CLDN1;F11R	TCGA-GBM	median	77	77	19989	TJ	UP	True
GOBP_KERATINIZATION	1.4667777142177432	0.04446719264955557	0.02351313969571231	0.36910235559547006	KRT7;KRT80;IL1A;PPL;KRT17;CDSN;KRT1;LIPN;KRT75;SFN;TCHH;CNFN;KLK5;KRT86;KRT6A;KRT78;KRT16;KRT6B;LCE1C;KRT79;TGM3;LCE1F;KRT3;KRT76;SPRR2G;LCE2B;PPHLN1;SPRR3	TCGA-GBM	median	77	77	19989	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	1.356661537429566	0.09376699179954948	0.020118343195266272	0.2886753856116748	CSTA;KRT7;KCNQ1;VDR;KRT80;ST14;ANXA1;IL1A;SOD1;NFKBIZ;CD109;CFLAR;MAFF;CDKN1A;PPL;KRT17;ADAM9;EREG;CDSN;KLF4;KRT1;LIPN;PRKCH;MAFB;KRT75;ALOX15B;ZFP36;SFN;AQP3;LATS2;TCHH;FOSL2;TP63;OPN3;MAP2K1;ERRFI1;ASAH1;TSG101;GATA6;CNFN;ZBED2;KLK5;KRT86;FGF20;YAP1;KRT6A;KRT78;KRT16;UGCG;MYO7A;OVOL1;KRT6B;SFRP4;LCE1C;GDF3;KRT79;SGPP1;TGM3;LCE1F;KRT3;NME2;KRT76;KRT14;TMC1;SPRR2G;CLIC4;EPHA2;SULT2B1;PALLD	TCGA-GBM	median	77	77	19989	KERATIN_BARRIER	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	1.328705500661374	0.10152801358234295	0.06872370266479663	0.32799838345601756	CLDN7;PECAM1;CLDN23;CLDN1;MICALL2;CLDN14;RAB13;NPHP1;PRKCH;CLDN16;F11R;GPBAR1;CLDN10;MYO1C;SNAI1;TNF;OCEL1;MARVELD2;MPP7;ACTG1;SNAI2;CDH5;EPHA2;ILDR1;CLDN11;ESAM;CLDN2	TCGA-GBM	median	77	77	19989	TJ	UP	True
GOBP_CORNIFICATION	1.174323613413034	0.24172212487402742	0.29604130808950085	0.5267806466231626	CDSN;LIPN;KLK5	TCGA-GBM	median	77	77	19989	KERATIN_BARRIER	UP	True
KEGG_TIGHT_JUNCTION	1.1470751686798266	0.25403641932154863	0.20614596670934698	0.2593722460879773	MYL12A;MYL9;CLDN7;RRAS;MYL12B;CLDN23;CLDN1;CLDN14;RAB13;PRKCD;EXOC3;HCLS1;PRKCH;GNAI2;CLDN16;F11R;EPB41L3;ACTB;RHOA;VAPA;MYL5;CLDN10;PRKCB	TCGA-GBM	median	77	77	19989	TJ	UP	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-1.1176262104040728	0.2568347128166541	0.16176470588235295	-0.21115090557278393	NOTCH1;NCAM1;EPB41L5;MTOR;GSK3B;POLR1B;TRIM62;PTK2;LRP6;EZH2;BMP4;TCF7L2;HNRNPAB;NKX2-1;IL17RD;NOG;SMAD4;FAM83D;DAB2IP;BCL9L;HDAC2;NOLC1;TRIM28;AXIN2;RBPJ;TCOF1;BMP7;TBX3;SLC39A6;DLG5;CLASP2;DACT3;MARK1;CLASP1;TMEM100	TCGA-GBM	median	77	77	19989	EMT	DOWN	True
CUSTOM_TJ_CORE	0.7419851912862638	0.8972335963247778	0.8327974276527331	0.232673072453728	CLDN7;CLDN1;F11R	TCGA-GBM	median	77	77	19989	TJ	UP	True
CUSTOM_TJ_CORE	2.599284799740962	0.0	0.0	0.8533472367115797	F11R;CLDN4;CLDN1;CLDN7;MARVELD2;CRB3;TJP2;INADL;MAGI3;CGN;TJP3;CLDN3;AMOT;PARD3;CLDN8;TJP1;PARD6B;AMOTL1	GSE207422_bulk	quartile	6	6	36675	TJ	UP	True
CUSTOM_BARRIER_KERATIN	2.583455066889662	0.0	0.0	0.8122158860449374	KRT17;KRT6A;KRT5;EVPL;PKP1;PPL;KRT16;SPRR1B;KRT6B;KRT14;SPRR2A;SPRR3;SPRR2D;SPRR1A;TGM1;S100A7;CNFN;S100A8;CSTA;KRT10;S100A9	GSE207422_bulk	quartile	6	6	36675	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.5176766740536305	0.0	0.0	0.6181436045588562	KDF1;GRHL2;IRF6;ST14;CDH3;KRT17;OVOL2;KRT6A;DSP;SFN;GRHL1;KRT5;EVPL;KRT80;PPL;KRT16;EXPH5;TP63;FOSL2;SPRR1B;KRT6B;POU2F3;KRT4;CERS3;JAG1;AQP3;TRIM16;ABCA12;KRT14;FOXN1;SPRR3;AKR1C3;SPRR2D;KAZN;TMEM79;SPRR1A;TGM1;S100A7;CNFN;SPRR2E;WNT5A;YAP1;VDR;EPHA2;CSTA;KRT84;EXTL3;KRT10;TGM3;SAV1;KRT74;KRT78;KRT6C;IL1A;FOXC1;SPRR2B;BCR;LCE1E;KRT82;LIPK;SPRR2F;SPRR2G;POU3F1;KRT83;SLC39A2;ANXA1;CYP26B1;KRT77;IVL;ROCK2;KRT7;KRT71;CASP14;ZFP36L1;LCE1C;KRT85;KRT3;SCEL;FLG	GSE207422_bulk	quartile	6	6	36675	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.4875768375992813	0.0	0.0	0.5949647713897904	KDF1;ESRP1;GRHL2;IRF6;ST14;CDH3;KRT17;OVOL2;KRT6A;DSP;SFN;OVOL1;HES1;GRHL1;KRT5;EVPL;KRT80;PPL;KRT16;EXPH5;MYO6;TP63;FOSL2;KLF4;DLX3;SPRR1B;KRT6B;POU2F3;SULT2B1;KRT4;CERS3;JAG1;AQP3;SPINK5;TRIM16;ABCA12;SCRIB;KRT14;MYCL;PLS1;FOXN1;SPRR3;AKR1C3;SPRR2D;KAZN;TMEM79;SPRR1A;JAG2;TGM1;SLITRK6;S100A7;CNFN;TPRN;SPRR2E;WNT5A;USH1C;YAP1;VDR;SLC44A4;TMC1;EPHA2;CSTA;KRT84;EXTL3;STRC;KRT10;FA2H;TGM3;SAV1;KRT74;KRT78;KRT6C;IL1A;FOXC1;SPRR2B;DLL1;BCR;LCE1E;KRT82;LIPK;SPRR2F;SPRR2G;POU3F1;HDAC1;KRT83;SLC39A2;ANXA1;CYP26B1;KRT77;IVL;ROCK2;KRT7;KRT71;CASP14;ZFP36L1;LCE1C;KRT85;HDAC2;KRT3;HEY2;SCEL;FLG;PITX2;FLNB;SLC4A7;OVOL3;ETV4;KRT86;CDSN;LHFPL5;LCE1B;IL20	GSE207422_bulk	quartile	6	6	36675	KERATIN_BARRIER	UP	True
GOBP_TIGHT_JUNCTION_ORGANIZATION	2.474312857949612	0.0	0.0	0.6527737644585087	GRHL2;F11R;CLDN4;CLDN1;MARVELD3;POF1B;CLDN7;MARVELD2;ILDR1;CLDN12;LSR;FZD5;DLG1;ECT2;CLDN3;SLC39A9;PARD3;CLDN8;TJP1;EPHA2;CLDN10;MICALL2;CLDN22;OCLN;CLDN16;EXT1;SNAI2;ROCK2;MPP7;PAK2	GSE207422_bulk	quartile	6	6	36675	TJ	UP	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.4704848919579123	0.0	0.0	0.7732049159659048	KDF1;CLDN4;CLDN1;SFN;GRHL1;LSR;KRT16;TP63;MET;KLF4;ABCA12;ALOX12;TMEM79;GRHL3;CYSRT1	GSE207422_bulk	quartile	6	6	36675	KERATIN_BARRIER	UP	True
GOBP_KERATINIZATION	2.4639495672135663	0.0	0.0	0.6646992793581217	CDH3;KRT17;KRT6A;SFN;KRT5;EVPL;KRT80;PPL;KRT16;SPRR1B;KRT6B;KRT4;CERS3;ABCA12;SPRR3;SPRR2D;KAZN;TMEM79;SPRR1A;TGM1;CNFN;SPRR2E;KRT84;TGM3;KRT74;KRT78;KRT6C;IL1A;SPRR2B;LCE1E;KRT82;LIPK;SPRR2F;SPRR2G;KRT83;CYP26B1;KRT77;IVL;KRT7;KRT71;CASP14;LCE1C;KRT85;KRT3	GSE207422_bulk	quartile	6	6	36675	KERATIN_BARRIER	UP	True
KEGG_TIGHT_JUNCTION	1.9587751036828769	0.0	0.0	0.4948142300525436	F11R;CLDN4;CLDN1;CLDN7;CRB3;YBX3;TJP2;LLGL2;HRAS;MAGI3;MYH14;ACTN4;PRKCI;CGN;CTTN;YES1;TJP3;CLDN3;CASK;PARD3;CLDN8;TJP1;EXOC4;CLDN10;PARD6B;AMOTL1;AKT1;CLDN22;OCLN;GNAI1;PRKCE;RRAS2;CSNK2A1;CLDN16;PARD6G	GSE207422_bulk	quartile	6	6	36675	TJ	UP	True
CUSTOM_CLAUDIN_PAR_FOCAL	1.909932106779819	0.0002375926382834846	0.0	0.9490591764385057	F11R;CLDN4;CLDN1;CLDN7;PARD3	GSE207422_bulk	quartile	6	6	36675	TJ	UP	True
HALLMARK_APICAL_JUNCTION	1.8983041762200161	0.0002138333744551361	0.0	0.4635269717704824	CLDN4;GRB7;ITGB4;LAMB3;JUP;COL17A1;MPZL2;CDH3;CLDN7;CRB3;CDH1;LAMA3;LAMC2;CDH8;ITGA2;HRAS;CTNND1;EGFR;DLG1;DSC3;ADAM15;ACTN4;SHROOM2;KRT31;PTK2;HADH;MPZL1;CNTN1;WASL;CLDN8;TJP1;PIK3R3;NF1;EXOC4;CX3CL1;B4GALT1;GNAI1;BAIAP2;PIK3CB;MDK;MAPK13;PARD6G;NRTN	GSE207422_bulk	quartile	6	6	36675	TJ	UP	True
GOBP_CORNIFICATION	1.6353351210213534	0.008650531966594143	0.01608187134502924	0.6882155364161607	CERS3;TMEM79;LIPK;CYP26B1;CASP14;CDSN;KLK5	GSE207422_bulk	quartile	6	6	36675	KERATIN_BARRIER	UP	True
CUSTOM_EMT_CORE	-1.6337681992038415	0.022813688212927757	0.019230769230769232	-0.4809225174514598	VIM;MMP9;ZEB2	GSE207422_bulk	quartile	6	6	36675	EMT	DOWN	True
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	1.5943699764722514	0.011315349398250952	0.002081165452653486	0.3922230296246812	FOXA1;OVOL2;DLG5;BMP7;LRG1;EFNA1;EPB41L5;ZNF750;JAG1;SMAD3;ADAM15;SERPINB3;PTK2;MARK1;HMGA2;DAB2IP;FGFR2;BMP2;WNT4;EMP2;WNT5A;IL17RD;EPHA4;ELL3;SOX9;TCF7L2;ALX1;GSK3B;FOXC1;FGF8;KLHL12;FOXF2;MDK;BAMBI;SNAI2;FAM83D;ROCK2;ZNF703;TCOF1;HDAC2;WWTR1;HEY2;DAG1;PHLDB2;PEF1;NOLC1;HAS2;TBX3;ADIPOR1;ACVR1;CTNNB1;TGFBR3;SPRED2	GSE207422_bulk	quartile	6	6	36675	EMT	DOWN	True
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	1.1588821367294564	0.23949337938975246	0.19571865443425077	0.27878501782267306	LAMA3;IGFBP3;LAMC2;ITGA2;SDC1;IGFBP2;SLC6A8;CXCL1;AREG;PTHLH;MEST;COL7A1;MMP1;GPC1;MMP3;WNT5A;DKK1;SDC4;CXCL6;PFN2;MCM7;ITGAV;LAMA2;RHOB;CXCL8;VEGFA;SAT1;GPX7	GSE207422_bulk	quartile	6	6	36675	EMT	DOWN	True
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	2.2365703455198167	0.0	0.0	0.7178294851425165	KDF1;SFN;CLDN1;TP63;LSR;GRHL1;KRT16;GRHL3;MET;KLF4;CLDN4;TMEM79;CYSRT1;ABCA12;ALOX12;SRF;ELOVL1;STMN1;ALOX12B;TMPRSS11F;PLEC;ALOXE3	GSE207422_bulk	median	12	12	39215	KERATIN_BARRIER	UP	True
CUSTOM_TJ_CORE	2.213510779292638	0.0	0.0	0.7422361908324216	F11R;CLDN1;TJP2;INADL;MARVELD2;CLDN4;CRB3;MAGI3;PARD3;CLDN7;AMOTL1;TJP1;PARD6B;MAGI1;CGN;AMOT	GSE207422_bulk	median	12	12	39215	TJ	UP	True
CUSTOM_BARRIER_KERATIN	2.200831766809705	0.0	0.0	0.7060234944616838	KRT17;KRT5;PPL;PKP1;KRT6A;KRT16;KRT6B;EVPL;CNFN;KRT10;TGM1;KRT14;SPRR3;SPRR2A;SPRR1B;SPRR1A;SPRR2D;CSTA;IVL;FLG;LCE3D;LOR;DSG1	GSE207422_bulk	median	12	12	39215	KERATIN_BARRIER	UP	True
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	2.0148620507837363	0.0	0.0	0.5299232438131023	IRF6;KDF1;KRT17;HES1;SFN;OVOL1;GRHL2;DSP;OVOL2;JAG1;TP63;CDH3;KRT5;SPINK5;TRIM16;ESRP1;PPL;GRHL1;SCRIB;KRT6A;KRT16;KRT6B;KLF4;EPHA2;JAG2;EVPL;BCR;DLX3;ST14;EXTL3;FOSL2;CERS3;CNFN;HDAC1;TMEM79;KAZN;TPRN;KRT10;FOXN1;SAV1;SPRR2E;MYCL;AQP3;KRT80;KRT4;AKR1C3;KRT74;YAP1;SULT2B1;TGM1;KRT14;SPRR3;KRT84;ABCA12;SPRR1B;ETV4;FLNB;ROCK2;KRT78;NME2;SPRR1A;KRT6C;HDAC2;SLC39A2;SPRR2D;MYO6;WNT5A;PLS1;STRC;SHARPIN;PAX6;DLL1;SPRR2B;HOXA7;PITX2;KRT82;HEY2;CSTA;KEAP1;TSG101;SPRR2G;FOXC1;EXPH5;GLI1;CD109;CTNNB1;SFRP4;KRT71;KRT75;POU3F1;PLEC;CASP14;SOD1;KRT77;ANXA1;WDPCP;EZH2;IVL;LCE1C;FOXI3;SPRR4;USH1C;CASP3;KRT85;ERCC3;PALLD;FLG;LCE3D;INTU;FA2H;PTCH1;LCE1B;TCHH;PPHLN1;OVOL3;ZBED2;LCE3E;MED1;LCE1E;KRT3;TGM3;MSX2;PAFAH1B1;CYP26B1;ADAM9;SRSF6;ZFP36L1;KLK5;ERCC2	GSE207422_bulk	median	12	12	39215	KERATIN_BARRIER	UP	True
GOBP_KERATINOCYTE_DIFFERENTIATION	2.014756231839988	0.0	0.0	0.5371439229536449	IRF6;KDF1;KRT17;SFN;GRHL2;DSP;OVOL2;JAG1;TP63;CDH3;KRT5;TRIM16;PPL;GRHL1;KRT6A;KRT16;KRT6B;EPHA2;EVPL;BCR;ST14;EXTL3;FOSL2;CERS3;CNFN;TMEM79;KAZN;KRT10;FOXN1;SAV1;SPRR2E;AQP3;KRT80;KRT4;AKR1C3;KRT74;YAP1;TGM1;KRT14;SPRR3;KRT84;ABCA12;SPRR1B;ETV4;FLNB;ROCK2;KRT78;NME2;SPRR1A;KRT6C;SLC39A2;SPRR2D;WNT5A;SHARPIN;PAX6;SPRR2B;HOXA7;KRT82;CSTA;TSG101;SPRR2G;FOXC1;EXPH5;CD109;KRT71;KRT75;POU3F1;PLEC;CASP14;KRT77;ANXA1;EZH2;IVL;LCE1C;SPRR4;CASP3;KRT85;PALLD;FLG;LCE3D;INTU;LCE1B;TCHH;PPHLN1;ZBED2;LCE3E;MED1;LCE1E;KRT3;TGM3;MSX2;CYP26B1;ADAM9;SRSF6;ZFP36L1;KLK5	GSE207422_bulk	median	12	12	39215	KERATIN_BARRIER	UP	True
