tf	target	resource	confidence	effect	reference	program	note
TP63	CDKN1C	CollecTRI		Activation	CollecTRI:19089994;CollecTRI2:19089994;CollecTRI:16258268;CollecTRI2:30487319;CollecTRI2:16258268;CollecTRI2:17045206	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CDKN2A	CollecTRI		Repression	CollecTRI:19340300;CollecTRI:21093383;CollecTRI2:21093383;CollecTRI2:19340300;CollecTRI:19672307;HTRIdb:19340300;CollecTRI:19554267;CollecTRI2:19494829;CollecTRI:9151818;CollecTRI2:16107615;CollecTRI:8995628;CollecTRI2:20922462;DoRothEA:19340300;CollecTRI2:17224650	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CFC1	CollecTRI		Activation	CollecTRI:11423969	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CHN1	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CHUK	CollecTRI		Activation	CollecTRI2:27838789;CollecTRI2:17632082;CollecTRI2:17264679;CollecTRI2:17093266;CollecTRI:18633439;CollecTRI2:28803895;CollecTRI2:28513979;CollecTRI2:18633439	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CKAP5	CollecTRI		Activation	CollecTRI:16473849	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CKS1B	CollecTRI		Repression	CollecTRI:17377499;CollecTRI2:17377499	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CKS2	CollecTRI		Repression	CollecTRI:17336302;CollecTRI2:17336302	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CLDN1	CollecTRI		Activation	CollecTRI2:33649777;CollecTRI2:18648642;CollecTRI2:23313968;CollecTRI:18648642	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CLDN20	CollecTRI		Activation	CollecTRI2:17404570;HTRIdb:17404570;CollecTRI:17404570;DoRothEA:17404570	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CRABP1	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CSF1	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CSF2	CollecTRI		Activation	CollecTRI:2854202;CollecTRI:2196176	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CSN2	CollecTRI		Activation	CollecTRI:22777354	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CTBP1	CollecTRI		Activation	CollecTRI:23343772	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	CTNNB1	CollecTRI		Activation	CollecTRI2:20107313;CollecTRI:23837456;CollecTRI2:14989490;CollecTRI2:29311933;CollecTRI2:30986748;CollecTRI2:16273222;CollecTRI2:17107393;CollecTRI2:25045846;CollecTRI2:23837456	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	DDB2	CollecTRI		Activation	DoRothEA:17984111;TRRUST:17984111;CollecTRI:17984111;CollecTRI2:17984111	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	DDR1	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	DELEC1	CollecTRI		Activation	TRRUST:21317427;CollecTRI:21317427;CollecTRI2:21317427	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	DES	CollecTRI		Activation	CollecTRI:17234757	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	DHRS3	CollecTRI		Activation	CollecTRI2:20543567;CollecTRI:20543567	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	DLX5	CollecTRI		Activation	CollecTRI2:24509616;CollecTRI:18326838;CollecTRI2:22342398;CollecTRI2:18326838;CollecTRI2:20808887;CollecTRI2:17878916	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	DLX6	CollecTRI		Activation	CollecTRI:18326838;CollecTRI2:22342398;CollecTRI2:18326838;CollecTRI2:20808887;CollecTRI2:17878916	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	DYNC1H1	CollecTRI		Activation	CollecTRI:9032395	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	EBP	CollecTRI		Activation	CollecTRI:22249251	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	EEF1A2	CollecTRI		Activation	CollecTRI:9426609	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	EGFR	CollecTRI		Repression	CollecTRI2:30190462;CollecTRI2:11546792;CollecTRI:23837456;CollecTRI:22053213;CollecTRI2:33649777;CollecTRI2:32350443;CollecTRI:19597475;CollecTRI2:19597475;CollecTRI2:27612592;CollecTRI:11546792;CollecTRI2:26181203	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	EPHA2	CollecTRI		Activation	CollecTRI2:11641774;CollecTRI:11641774;CollecTRI2:18339848	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	ERBB2	CollecTRI		Activation	CollecTRI:21127199	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	EVPL	CollecTRI		Activation	CollecTRI2:15988020;CollecTRI:15988020;DoRothEA:15988020;TRRUST:15988020	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	FAS	CollecTRI		Activation	CollecTRI:19615968;CollecTRI2:19615968	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	FASN	CollecTRI		Repression	HTRIdb:16582625;CollecTRI2:19861536;CollecTRI2:31295330;HTRIdb:19861536;CollecTRI2:16582625;CollecTRI:16582625;CollecTRI2:19517019;CollecTRI:19861536	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	FBXO32	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	FDXR	CollecTRI		Activation	DoRothEA:12370809;TRRUST:12370809;CollecTRI2:12370809;CollecTRI:12370809	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	FGFR3	CollecTRI		Activation	CollecTRI2:20298673;CollecTRI:20298673	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	FLOT2	CollecTRI		Activation	CollecTRI:18296650;CollecTRI2:18296650	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	FLT1	CollecTRI		Activation	CollecTRI:20422012;CollecTRI2:20422012	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	GADD45A	CollecTRI		Activation	CollecTRI:9032395;CollecTRI2:18760377;PAZAR:18260640;CollecTRI:9405685;CollecTRI2:9405685;CollecTRI2:16007146	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	GATA3	CollecTRI		Activation	CollecTRI:17632082;CollecTRI:19719829;CollecTRI2:19719829;CollecTRI2:17632082	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	GDF15	CollecTRI		Activation	CollecTRI2:17276395;CollecTRI2:17637746;CollecTRI:17637746	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	GLS2	CollecTRI		Activation	CollecTRI2:23574722;CollecTRI:23574722	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	GPR158	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	GRB10	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	H2AZ1	CollecTRI		Activation	CollecTRI:23324337	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	HBP1	CollecTRI		Activation	CollecTRI2:20523354;CollecTRI:20523354	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	HES1	CollecTRI		Activation	CollecTRI2:31712410;CollecTRI:16618808;CollecTRI2:16618808;CollecTRI2:11641404	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	HGF	CollecTRI		Activation	CollecTRI:22521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	HLA-DQB1	CollecTRI		Activation	CollecTRI:9426609	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	HSF2	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;PAZAR:17521434;CollecTRI:17521434;CollecTRI2:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	HSPA4	CollecTRI		Activation	CollecTRI2:12446784;CollecTRI:15705872;CollecTRI2:15705872	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	ID2	CollecTRI		Repression	CollecTRI:21478550;CollecTRI2:21478550;DoRothEA:21478550;TRRUST:21478550	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	ID3	CollecTRI		Activation	CollecTRI2:19267405;CollecTRI2:38187542;CollecTRI:19267405	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IFNG	CollecTRI		Activation	CollecTRI:8551218	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IGF1R	CollecTRI		Activation	CollecTRI2:16181796;CollecTRI:16181796	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IGFBP2	CollecTRI		Activation	CollecTRI:9032395	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IGFBP3	CollecTRI		Activation	CollecTRI2:18087216;CollecTRI2:15713654;CollecTRI2:15781645;CollecTRI:15781645;CollecTRI:15713654	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IGFBP7	CollecTRI		Activation	CollecTRI2:24145187;CollecTRI:24145187	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IL12A	CollecTRI		Activation	CollecTRI:11254706;CollecTRI:12517966;CollecTRI:8551218;CollecTRI:24224652;CollecTRI:11602633	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IL12B	CollecTRI		Activation	CollecTRI:11254706;CollecTRI:14688340;CollecTRI:17635610;CollecTRI:15270850;CollecTRI:15482860;CollecTRI:19554267;CollecTRI:11449355;CollecTRI:12417340;CollecTRI:15251981;CollecTRI:10352297	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IL13	CollecTRI		Activation	CollecTRI:9616381	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IL16	CollecTRI		Activation	CollecTRI:19100623	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IL17A	CollecTRI		Activation	CollecTRI:24613343	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IL1A	CollecTRI		Activation	CollecTRI:21151771;CollecTRI2:21151771;CollecTRI2:37461590;CollecTRI2:32329713	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IL2	CollecTRI		Activation	CollecTRI:9032395;CollecTRI:2196176	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IL2RB	CollecTRI		Activation	CollecTRI:11602633	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IL6	CollecTRI		Activation	CollecTRI:23071313;CollecTRI:8258457;CollecTRI2:27132513;CollecTRI:27132513	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IL7	CollecTRI		Activation	CollecTRI:24224652	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	INS	CollecTRI		Activation	CollecTRI:15001545	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	INSR	CollecTRI		Activation	CollecTRI:16181796	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	IREB2	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	ITCH	CollecTRI		Activation	CollecTRI:16908849	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	JAG1	CollecTRI		Activation	CollecTRI2:15149848;CollecTRI2:17498688;CollecTRI:23837456;DoRothEA:11641404;CollecTRI2:23863842;CollecTRI2:11641404;HTRIdb:11641404;CollecTRI:23863842;CollecTRI:11641404;CollecTRI2:22184109;CollecTRI2:23837456	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	JAG2	CollecTRI		Activation	CollecTRI:11641404;CollecTRI2:17626181;CollecTRI2:11641404;CollecTRI2:19049519	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	KLF12	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	KLF4	CollecTRI		Activation	CollecTRI2:22922031;TRRUST:20972454;CollecTRI2:22364861;CollecTRI2:30713093;CollecTRI2:20972454;HTRIdb:20972454;CollecTRI2:24441097;CollecTRI:20972454;DoRothEA:20972454	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	KMT5A	CollecTRI		Activation	CollecTRI:22117221	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	KRT14	CollecTRI		Activation	CollecTRI2:22577164;CollecTRI2:18353300;CollecTRI:22577164;CollecTRI:17159913;CollecTRI2:30643195;CollecTRI2:19461998;CollecTRI2:33674599;CollecTRI:16324689;CollecTRI2:17159913;CollecTRI:19461998	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	KRT5	CollecTRI		Activation	CollecTRI:19461998;CollecTRI:18927586;CollecTRI:17626181;CollecTRI:15750631	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	LGALS1	CollecTRI		Activation	CollecTRI2:18194839;CollecTRI:8811088	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	LRMDA	CollecTRI		Activation	CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	LYN	CollecTRI		Activation	CollecTRI:1508184	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	MARK3	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;PAZAR:17521434;CollecTRI:17521434;CollecTRI2:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	MCCC1	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	MDM2	CollecTRI		Activation	CollecTRI2:10606233;CollecTRI:11714701;CollecTRI:12374749;CollecTRI2:11511106;CollecTRI:9405685;CollecTRI2:9405685;CollecTRI2:12446784	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	ME3	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	MFGE8	CollecTRI		Activation	CollecTRI2:21127199;CollecTRI:17637751;CollecTRI2:17637751;CollecTRI:21127199	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	MGMT	CollecTRI		Activation	CollecTRI:16247226	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	MMP2	CollecTRI		Activation	CollecTRI2:19267405;CollecTRI:19267405	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	MRPL41	CollecTRI		Activation	CollecTRI:12374749	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	MRPL42	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	MXD3	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;PAZAR:17521434;CollecTRI:17521434;CollecTRI2:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	NAPA	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	NFYA	CollecTRI		Activation	CollecTRI:16645595	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	NHERF2	CollecTRI		Activation	CollecTRI:9032395	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	NOS2	CollecTRI		Activation	CollecTRI:21129360;CollecTRI2:21129360	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	NOTCH1	CollecTRI		Activation	CollecTRI2:32487029;CollecTRI:20442293;CollecTRI2:20442293;CollecTRI:20950370;CollecTRI2:17237812;CollecTRI2:31712410	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	NOTCH2NLA	CollecTRI		Activation	HTRIdb:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	NQO1	CollecTRI		Activation	CollecTRI2:22249251;CollecTRI:22249251	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	NR3C1	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;PAZAR:17521434;CollecTRI:17521434;CollecTRI2:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	OGG1	CollecTRI		Activation	CollecTRI:17399686	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	PERP	CollecTRI		Activation	CollecTRI2:21285247;CollecTRI:15797384;CollecTRI:21965674;CollecTRI2:32679166;CollecTRI2:33034918;CollecTRI2:16061634;CollecTRI2:23463580;CollecTRI2:22241473;CollecTRI2:21965674;CollecTRI2:16485031;CollecTRI2:15797384;CollecTRI2:32774712;CollecTRI:15970683;CollecTRI2:23217540;CollecTRI2:22515648;Col	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	PJA2	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	PLEC	CollecTRI		Activation	CollecTRI:28595999;CollecTRI2:28595999;SIGNOR:28595999	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	PMAIP1	CollecTRI		Activation	CollecTRI:24117128;CollecTRI2:16413471;CollecTRI2:20818419;CollecTRI2:16413463;CollecTRI2:24117128;CollecTRI2:21933882;CollecTRI2:21930790;CollecTRI2:20195489	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	POF1B	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	POLD2	CollecTRI		Activation	HTRIdb:19861536;DoRothEA:19861536;CollecTRI2:19861536;CollecTRI:19861536	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	POLI	CollecTRI		Activation	CollecTRI:21741828	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	PPARA	CollecTRI		Activation	CollecTRI:19458633;CollecTRI2:19458633;TRRUST:19458633;HTRIdb:19458633;DoRothEA:19458633	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	PRODH	CollecTRI		Activation	CollecTRI2:23861960;CollecTRI:23861960	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	PTEN	CollecTRI		Activation	CollecTRI2:20922462;CollecTRI2:29441939;CollecTRI:21637289;CollecTRI2:21637289	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	PTGS2	CollecTRI		Activation	CollecTRI2:17171435;CollecTRI:21150337;CollecTRI2:19391123;CollecTRI2:21150337;CollecTRI2:10567537	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	RBL2	CollecTRI		Activation	CollecTRI:21511729;CollecTRI2:21511729	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	RGS20	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	RNGTT	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	RUNX1	CollecTRI		Activation	CollecTRI2:38187542;CollecTRI2:18275068;CollecTRI:18275068	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	S100A2	CollecTRI		Activation	CollecTRI:16449968;CollecTRI2:18388131;CollecTRI2:24556685;CollecTRI2:16449968	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SAMD9L	CollecTRI		Activation	CollecTRI:23019126;CollecTRI2:23019126	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SATB1	CollecTRI		Activation	CollecTRI2:26551942;CollecTRI2:21930775;CollecTRI:21930775	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SENP2	CollecTRI		Activation	CollecTRI:18023281	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SERPINB5	CollecTRI		Activation	CollecTRI2:15578720;CollecTRI2:23475637;CollecTRI:15466179;CollecTRI:15578720;CollecTRI2:23600201;CollecTRI2:24228118;CollecTRI2:15466179	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SERPINF1	CollecTRI		Activation	CollecTRI2:15856012;CollecTRI:15856012	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SFN	CollecTRI		Activation	CollecTRI2:27838789;CollecTRI2:21093383;CollecTRI:17404570;CollecTRI2:17404570;CollecTRI:12640112;HTRIdb:17404570;DoRothEA:17404570;CollecTRI2:12640112	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SGIP1	CollecTRI		Activation	CollecTRI:3025015	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SHH	CollecTRI		Activation	CollecTRI2:17050669;CollecTRI:17050669;CollecTRI2:36680528;CollecTRI2:25739959	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SHQ1	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SKP2	CollecTRI		Activation	CollecTRI:21511729;CollecTRI2:21511729	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SLC22A4	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SLC38A4	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SMARCA1	CollecTRI		Activation	CollecTRI:9032395	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SMARCA4	CollecTRI		Activation	CollecTRI:23449535;CollecTRI2:26551942;CollecTRI2:24346698	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SMARCD3	CollecTRI		Activation	CollecTRI2:15988020;CollecTRI:15988020;DoRothEA:15988020;TRRUST:15988020	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SPATA18	CollecTRI		Activation	CollecTRI:21300779;CollecTRI2:21300779	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SPPL2A	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	STAT6	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;PAZAR:17521434;CollecTRI:17521434;CollecTRI2:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	STXBP1	CollecTRI		Activation	CollecTRI:9083043	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SULT1E1	CollecTRI		Activation	CollecTRI:12757742	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SUN1	CollecTRI		Activation	CollecTRI:28595999;CollecTRI2:28595999;SIGNOR:28595999	keratin	CollecTRI via OmniPath; not a lung ChIP peak
TP63	SYN3	CollecTRI		Activation	HTRIdb:17521434;DoRothEA:17521434;CollecTRI2:17521434;CollecTRI:17521434	keratin	CollecTRI via OmniPath; not a lung ChIP peak
