gene	rho	z	p	I2	k	n_pos	n_neg	epithelial_leak	fdr
TPRA1	0.09593845529527265	0.0962344367516031	0.5747032118159906	0.0	2	2	0	False	0.9609529722438025
TPRG1	-0.05338835815782776	-0.0534391696613302	0.7553436011732694	0.0	2	1	1	False	0.9782426030123866
TPRG1-AS1	0.14664061812990817	0.1477054853627586	0.3890928897301442	0.0	2	1	0	False	0.9383971014302187
TPRG1-AS2					1	1	0	False	
TPRG1L	-0.2368513774231828	-0.24143570906812137	0.15919029882408753	0.0	2	0	2	False	0.8585180631750298
TPRKB	-0.049256520905066006	-0.049296414465156986	0.7737715929244277	0.0	2	1	1	False	0.9809913580148296
TPRN	0.1244883491774333	0.1251374755976665	0.4655915558694328	0.0	2	2	0	False	0.9492480042901589
TPRX1					0	0	0	False	
TPRXL					0	0	0	False	
TPSAB1	-0.09043463176021621	-0.0906823861916418	0.6575890321482109	0.2960826873393942	2	1	1	False	0.9690226825814666
TPSB2	-0.009905999584908898	-0.009906323625363478	0.9539371744785996	0.0	2	1	1	False	0.9946489047814141
TPSD1	0.04740447426635188	0.04744003108185805	0.7820714919463155	0.0	2	1	1	False	0.9839745039204005
TPSG1	0.15165282758390614	0.1528317387238476	0.37284628141171283	0.0	2	2	0	False	0.9342359186021466
TPST1	-0.0336359660076446	-0.033648659625191674	0.9217383968390791	0.7484585716349061	2	1	1	False	0.9931288736013624
TPST2	-0.35497998910068895	-0.3711303120243822	0.030461049727646454	0.0	2	0	2	False	0.7550862728896691
TPT1	0.005332031652338005	0.005332082184084673	0.9812139217915482	0.42507900655866787	2	1	1	False	0.9987893767216821
TPT1-AS1	-0.08898235550895796	-0.08921832749570209	0.6029048281986789	0.0	2	1	1	False	0.9646477251178862
TPTE	-0.12945524459809618	-0.13018576985525465	0.4477885751739059	0.0	2	0	1	False	0.9479825127003558
TPTE2	-0.01689686001197752	-0.016898468327182618	0.9215081514160377	0.0	2	1	1	False	0.9931288736013624
TPTEP1					1	0	1	False	
TPX2	0.15798258065384377	0.15931695665931928	0.3529048876085694	0.0	2	2	0	False	0.930274646445858
TRA2A	-0.3010508737222839	-0.31067481121713053	0.07005886822769467	0.0	2	0	2	False	0.8071419990287222
TRA2B	-0.13215777437937204	-0.1329353476454504	0.4382571638382895	0.0	2	0	2	False	0.9471608332191436
TRABD	-0.1907880953954997	-0.19315490759258813	0.2600483008053529	0.0	2	0	2	False	0.9021411030429491
TRABD2A	-0.11445605470743886	-0.11495981894859082	0.5026505226304434	0.0	2	0	2	False	0.9543539491940481
TRABD2B	0.23325097508304696	0.23762474974525252	0.16587565169617657	0.0	2	2	0	False	0.8607389717069659
TRAC	-0.027151453291694872	-0.027158128274364073	0.9219464242195862	0.6160279915094514	2	1	1	False	0.9931288736013624
TRADD	-0.025453374454506805	-0.025458873454402224	0.8819880639452765	0.0	2	0	1	False	0.9913593701936366
TRAF1	-0.09360159615581154	-0.09387639811147791	0.7966139536295532	0.7775793825716649	2	1	1	False	0.9857689295457011
TRAF2	-0.254931720381745	-0.260680289670643	0.12850739951134105	0.0	2	0	2	False	0.8492078107637074
TRAF3	0.10605678614261532	0.10645713524637655	0.7598081335594409	0.7566273318512794	2	1	1	False	0.9790782320412
TRAF3IP1	0.012031895886966489	0.012032476542629733	0.9440656809225083	0.0	2	1	1	False	0.9941530568513902
TRAF3IP2	0.1552742130514065	0.15654047323513248	0.4217257117226698	0.22417320786803246	2	1	1	False	0.9447400198634964
TRAF3IP2-AS1	-0.14337044636206187	-0.14436507282947722	0.3999078645344307	0.0	2	0	2	False	0.940190975406701
TRAF3IP3	-0.22321236679732326	-0.22703438404792287	0.18556064910425507	0.0	2	0	2	False	0.8779817782894398
TRAF4	0.3415883745713484	0.35588961941361663	0.03797029551246843	0.0	2	2	0	False	0.7695248544867458
TRAF5	-0.16994794418917225	-0.17161305899382884	0.5852866012792536	0.7016908837001636	2	1	1	False	0.9612644473204667
TRAF6	-0.2669582878523835	-0.27358582573238505	0.1106528124630397	0.0	2	0	2	False	0.8308879183358759
TRAF7	-0.059719209036794146	-0.05979035521547858	0.7273635847078784	0.0	2	0	2	False	0.975473810490329
TRAFD1	-0.22093672828545952	-0.22464069444820306	0.1902401277775212	0.0	2	0	2	False	0.8788741958966746
TRAIP	-0.005658416371889966	-0.0056584767628305	0.9842506206272638	0.6409650030860511	2	1	1	False	0.9992430091274364
TRAJ10					1	1	0	False	
TRAJ13					1	1	0	False	
TRAJ17					1	0	1	False	
TRAJ18					1	1	0	False	
TRAJ23					1	0	1	False	
TRAJ24					0	0	0	False	
TRAJ28					1	0	1	False	
TRAJ32					1	1	0	False	
TRAJ37					1	0	1	False	
TRAJ38					1	0	1	False	
TRAJ39					1	1	0	False	
TRAJ4					1	1	0	False	
TRAJ40					1	0	1	False	
TRAJ42					1	0	1	False	
TRAJ45					1	0	1	False	
TRAJ52					1	0	1	False	
TRAJ53					1	0	1	False	
TRAJ57					1	1	0	False	
TRAJ6					1	0	1	False	
TRAJ9					0	0	0	False	
TRAK1	0.018718223987799893	0.018720410560778722	0.9130773203042747	0.0	2	2	0	False	0.9926851990835633
TRAK2	-0.3452938987831638	-0.3600906728826544	0.035757757880581914	0.0	2	0	2	False	0.7695248544867458
TRAM1	-0.23363615156276824	-0.23803212659830006	0.1651510895105599	0.0	2	0	2	False	0.8599112605595348
TRAM1L1	0.15412082663372975	0.1553588078582171	0.36499421803559684	0.0	2	2	0	False	0.9329190236952104
TRAM2	-0.11508282133815945	-0.11559495158346224	0.5002931297802335	0.0	2	0	2	False	0.9536518639743821
TRAM2-AS1	0.19900570750669572	0.20169704683608367	0.4135268890422692	0.5153087359256712	2	1	1	False	0.9416005089951425
TRANK1	-0.3147217541053403	-0.3257776871070644	0.057486417346712615	0.0	2	0	2	False	0.785763937429989
TRAP1	-0.11104299614259333	-0.11150280977985225	0.5155840188656493	0.0	2	1	1	False	0.9567582350825796
TRAPPC1	-0.17527578151473247	-0.17710452844214739	0.30174993774340797	0.0	2	0	2	False	0.9133814746240588
TRAPPC10	-0.199037553621578	-0.20173020638786418	0.2394833530170355	0.0	2	0	2	False	0.8916013632692958
TRAPPC11	-0.1526483784465418	-0.15385088266311508	0.3696671082986027	0.0	2	0	2	False	0.9342359186021466
TRAPPC12	-0.06640422800157754	-0.06650209067249303	0.6981858844559383	0.0	2	0	2	False	0.9736714060557092
TRAPPC13	-0.14114988400915354	-0.1420986415346812	0.4073475753752481	0.0	2	0	2	False	0.9412707248585347
TRAPPC2	-0.4483666881903241	-0.48265412162408566	0.00488785720102339	0.0	2	0	2	False	0.6548568065690044
TRAPPC2B					1	1	0	False	
TRAPPC2L	-0.1414331760815887	-0.14238770425396852	0.40639414203209545	0.0	2	0	2	False	0.9412707248585347
TRAPPC3	-0.1335099206878316	-0.13431178111470554	0.4335299111916123	0.0	2	0	2	False	0.9466461493134414
TRAPPC3L	0.27130573530075364	0.2782727676300233	0.10467598403590661	0.0	2	2	0	False	0.8240064055242581
TRAPPC4	0.14640655795796778	0.14746628986272559	0.3898613454913349	0.0	2	2	0	False	0.9384603790476029
TRAPPC5	-0.15772668076147314	-0.1590545172787252	0.5663861448095551	0.6166446977920782	2	1	1	False	0.9605181743522738
TRAPPC6A	-0.02450542740168213	-0.024510334470053536	0.886354483525724	0.0	2	0	2	False	0.9922272016197714
TRAPPC6B	-0.13916372304056357	-0.1400726820410916	0.41406726962648666	0.0	2	0	2	False	0.9416005089951425
TRAPPC8	-0.21663642668755898	-0.2201241904342873	0.19930520791993167	0.0	2	0	2	False	0.8788741958966746
TRAPPC9	-0.050640502019708496	-0.05068385727042577	0.7675851175011412	0.0	2	1	1	False	0.9796586536472153
TRARG1					1	1	0	False	
TRAT1	-0.34563022055367043	-0.3604725720456628	0.03556219190172811	0.0	2	0	2	False	0.7695248544867458
TRAV1-1	-0.32941471366597885	-0.3421715833506968	0.04602259277593252	0.0	2	0	2	False	0.7695248544867458
TRAV1-2	-0.25079284009825753	-0.256258687027832	0.13511497136611747	0.0	2	0	2	False	0.8532169099606133
TRAV10	-0.26122539633500974	-0.2674230957463321	0.1189180092273031	0.0	2	0	2	False	0.839771499897056
TRAV12-1	-0.18829116781163638	-0.19056493291799353	0.2664930486054865	0.0	2	0	2	False	0.9048632262347431
TRAV12-2	-0.2200656245459858	-0.2237250723906235	0.25250091533003527	0.22948558247168735	2	0	2	False	0.8993880299831639
TRAV12-3	0.0735384334899425	0.07367142815149268	0.6675051507932095	0.0	2	1	1	False	0.9709694884816714
TRAV13-1	-0.31459291560204655	-0.3256346906313331	0.05759601019340176	0.0	2	0	2	False	0.785763937429989
TRAV13-2	-0.2357463681406828	-0.24026535012180444	0.16122134023245593	0.0	2	0	2	False	0.8588201517178233
TRAV14DV4	-0.3209806258627776	-0.33273998882910466	0.05235649787958954	0.0	2	0	2	False	0.7795658577853419
TRAV19	-0.32647662041685926	-0.33887941979914044	0.048155955672937026	0.0	2	0	2	False	0.7746910572018622
TRAV2	-0.22505948005821522	-0.2289791995019039	0.1818217939275234	0.0	2	0	2	False	0.8749754009043578
TRAV20	-0.2909408774879936	-0.2995938411230689	0.186635235326306	0.4271920929941504	2	0	2	False	0.8782629869563074
TRAV21	-0.24639853884457086	-0.25157492032721884	0.15026550363627536	0.0379991103537209	2	0	2	False	0.8554572790294186
TRAV22	-0.22587677992696334	-0.2298402728481216	0.18018437023411948	0.0	2	0	2	False	0.8727678761295474
TRAV23DV6	-0.08527638716084585	-0.0854840055355225	0.6181647011104996	0.0	2	0	2	False	0.965550226045901
TRAV24	0.11325507045599173	0.11374306160937128	0.6323837069920308	0.47844080418032614	2	1	1	False	0.9661675786212743
TRAV25	-0.2899493752085054	-0.2985109912722738	0.08175315105287008	0.0	2	0	2	False	0.8106386717871958
TRAV26-1	-0.2792148292094262	-0.28683031060014635	0.13135647399366202	0.18524657950161946	2	0	2	False	0.8492078107637074
TRAV26-2	-0.13338908390097143	-0.13418875335464375	0.4711410474017802	0.1509628500790117	2	1	1	False	0.9496857471762905
TRAV27	-0.07928097552633753	-0.07944771093185272	0.6431810376245847	0.0	2	1	1	False	0.9665701678460429
TRAV28					1	0	1	False	
TRAV29DV5	-0.3455379642434237	-0.36036780338552665	0.03561575163529515	0.0	2	0	2	False	0.7695248544867458
TRAV3	-0.2968144300058978	-0.3060226360401943	0.07435816019324047	0.0	2	0	2	False	0.8071419990287222
TRAV30	-0.3475536221247916	-0.3626585697288503	0.034460243040123205	0.0	2	0	2	False	0.7695248544867458
TRAV31					1	1	0	False	
TRAV33					1	0	0	False	
TRAV35	-0.32004753509589245	-0.3317000675971851	0.05309749806532648	0.0	2	0	2	False	0.7795658577853419
TRAV36DV7	-0.36327137015111305	-0.38064947878106	0.06702548912500836	0.3178319253828805	2	0	2	False	0.8010423344170703
TRAV37					1	1	0	False	
TRAV38-1	-0.2129579158240361	-0.2162677464436833	0.20729197683439238	0.0	2	0	2	False	0.8816567228587483
TRAV38-2DV8	-0.07750560532497702	-0.07766136222946926	0.7237504258935331	0.38946001770819094	2	1	1	False	0.9750034872677579
TRAV39	-0.06828992670427943	-0.06839638174795509	0.7171697786730543	0.17408368699685597	2	1	1	False	0.9747225240422419
TRAV4	-0.45684023333257445	-0.49331081969694485	0.004021483068305591	0.0	2	0	2	False	0.6106640831198995
TRAV40	-0.14321100980333795	-0.14420229405877194	0.40043945780101975	0.0	2	0	2	False	0.940190975406701
TRAV41	-0.3242586129994175	-0.3363988026118569	0.04981778416187439	0.0	2	0	2	False	0.7795658577853419
TRAV5	-0.4724303626916182	-0.5131943760126456	0.0027678270535972807	0.0	2	0	2	False	0.5169155628373404
TRAV6	-0.3582189035414796	-0.37484110818452215	0.02883899070611562	0.0	2	0	2	False	0.745539030190368
TRAV7					1	0	1	False	
TRAV8-1	-0.14362114267592552	-0.1446210397711073	0.39907280163707093	0.0	2	0	2	False	0.940190975406701
TRAV8-2	-0.0969008935091826	-0.09720590655875459	0.5708480558997213	0.0	2	1	1	False	0.9609529722438025
TRAV8-3	-0.24018156305325902	-0.24496678185618173	0.15317977370402447	0.0	2	0	2	False	0.8561351132968809
TRAV8-4	-0.03795875175464361	-0.03797699870092587	0.8699230108690358	0.4518123360558387	2	1	1	False	0.9909303701701492
TRAV8-5	-0.26835666552231124	-0.2750921150831679	0.10870327652906475	0.0	2	0	2	False	0.8308879183358759
TRAV8-6	-0.13751243893985104	-0.13838917962739128	0.5875755689446582	0.5470218044872026	2	1	1	False	0.9618162230924131
TRAV8-7					0	0	0	False	
TRAV9-2	-0.15542643099428838	-0.15669645561379508	0.36088002559809174	0.0	2	0	2	False	0.9315149972888792
TRBC1	-0.12467519684543937	-0.12532726897682808	0.4649152053997271	0.0	2	0	2	False	0.9492480042901589
TRBC2	-0.37592913390839783	-0.3953102931356786	0.34366018945926957	0.8306565062612142	2	1	1	False	0.9280596205374749
TRBV1					1	0	1	False	
TRBV10-1					1	0	1	False	
TRBV10-2					1	1	0	False	
TRBV10-3	-0.06974216500028389	-0.0698555707355894	0.6837696909003876	0.0	2	0	1	False	0.9724727600272187
TRBV11-1					1	0	1	False	
TRBV11-2	-0.21774384392631146	-0.22128643258471634	0.19694285763684405	0.0	2	0	2	False	0.8788741958966746
TRBV11-3	0.12402641933503672	0.12466830175027065	0.5819760412235597	0.42517826974955875	2	1	1	False	0.9609529722438025
TRBV12-1					1	0	1	False	
TRBV12-2					1	0	1	False	
TRBV12-3	-0.24490844763020672	-0.24998913342025406	0.14493025322709313	0.0	2	0	2	False	0.854344315076325
TRBV12-4	-0.1722829783430687	-0.17401852770166684	0.3102518754065915	0.0	2	0	2	False	0.9183121364704337
TRBV12-5	-0.19017562282235367	-0.19251937578062736	0.26161964457077724	0.0	2	0	2	False	0.9037409914272114
TRBV13	-0.18249656973266068	-0.1845640603466356	0.2860053151074492	0.017016613584453236	2	0	2	False	0.9112454309869482
TRBV14	-0.4192875442822318	-0.4468272868360895	0.009175944574260284	0.0	2	0	2	False	0.7173109125527216
TRBV15	-0.24475502963753562	-0.2498259327584132	0.1451928593487623	0.0	2	0	2	False	0.854344315076325
TRBV16	-0.12824151635280648	-0.12895155106492617	0.4521050089769315	0.0	2	0	2	False	0.9485008736435319
TRBV17					1	0	1	False	
TRBV18	0.01881752742564482	0.01881974898899373	0.9126179153782572	0.0	2	1	1	False	0.9926851990835633
TRBV19	-0.15676011416143681	-0.1580634458714548	0.356705768961168	0.0	2	0	2	False	0.9310452764093771
TRBV2	-0.14526051853119698	-0.14629534736983607	0.39363649426864866	0.0	2	0	2	False	0.9387336232302955
TRBV20-1	0.015257714575207216	0.015258898728349584	0.9616636230846862	0.7072292776164445	2	1	1	False	0.9957624538601684
TRBV20OR9-2					1	1	0	False	
TRBV21-1	-0.19647346858314632	-0.1990617642359944	0.24575596008193135	0.0	2	0	2	False	0.8985752994583488
TRBV21OR9-2					0	0	0	False	
TRBV22-1					1	1	0	False	
TRBV23-1	-0.167025087014805	-0.16860480191003033	0.325545188644485	0.0	2	0	2	False	0.9208672556193621
TRBV23OR9-2					0	0	0	False	
TRBV24-1	-0.1732290255736712	-0.17499367802046653	0.30754840887074697	0.0	2	0	2	False	0.9158803712564366
TRBV25-1	0.13342642479115102	0.1342267708663947	0.5353355728222524	0.3714037173090532	2	1	1	False	0.9599596183047737
TRBV27	-0.022796198880553658	-0.022800148920604828	0.9159975225951831	0.3692370111312002	2	1	1	False	0.9931288736013624
TRBV28	-0.11893640897155426	-0.11950203720658295	0.4859213125847909	0.0	2	0	2	False	0.9512478901474614
TRBV29-1	0.017568940980121177	0.017570748969766525	0.9479504029178984	0.5928372266252535	2	1	1	False	0.9943804057995589
TRBV3-1	-0.45909242827150215	-0.4961607398870066	0.07408114403908399	0.6177220010365941	2	0	2	False	0.8071419990287222
TRBV30	-0.2190510137798503	-0.2226590741577205	0.19417933717726898	0.0	2	0	2	False	0.8788741958966746
TRBV4-2	-0.29042929423062214	-0.29903504040718404	0.08121857992496269	0.0	2	0	2	False	0.8106386717871958
TRBV5-1	-0.19132218234317844	-0.19370922841057248	0.2586830939517133	0.0	2	0	2	False	0.9013688420603555
TRBV5-3					1	0	1	False	
TRBV5-4	-0.18942500639638152	-0.19174070847756491	0.3906245372953102	0.40906673147549505	2	1	1	False	0.9384603790476029
TRBV5-6	-0.007305065697697121	-0.007305195644329562	0.9790120056007507	0.6174354841220521	2	1	1	False	0.9987136917456819
TRBV5-7					1	1	0	False	
TRBV6-1	-0.19385188405355075	-0.19633637187236927	0.25228043911967357	0.0	2	0	2	False	0.8993880299831639
TRBV6-2	-0.16111380417830104	-0.16252997240956488	0.34327993458727246	0.0	2	0	2	False	0.9280596205374749
TRBV6-4	-0.3523059049105819	-0.3680739913140041	0.03185529213353878	0.0	2	0	2	False	0.7628626061570831
TRBV6-5	-0.2406764419058964	-0.24549202285884195	0.1523006639857245	0.0	2	0	2	False	0.8561351132968809
TRBV6-6	-0.024621636459267716	-0.024626613686824218	0.9318931594991696	0.6447079490329075	2	1	1	False	0.9938937656369384
TRBV6-8	-0.009238759280213005	-0.00923902215076802	0.9570369110111913	0.0	2	1	1	False	0.9954232687336096
TRBV7-1					1	0	1	False	
TRBV7-2	-0.4080232728831996	-0.43323737190459666	0.01153083243647628	0.0	2	0	2	False	0.7173109125527216
TRBV7-3	-0.29460718733494506	-0.30360388457336096	0.076677237015501	0.0	2	0	2	False	0.8071419990287222
TRBV7-4					1	0	1	False	
TRBV7-5					1	0	1	False	
TRBV7-6	-0.3056388995225846	-0.31572781762571595	0.06562247952455136	0.0	2	0	2	False	0.8008214976929113
TRBV7-7					1	0	1	False	
TRBV7-9	-0.23231746738860373	-0.23663775838779588	0.16764103040623146	0.0	2	0	2	False	0.8637085196974454
TRBV8-2					0	0	0	False	
TRBV9	-0.24958474773823192	-0.25496992515074024	0.13708947354841203	0.0	2	0	2	False	0.8542653695586591
TRBVA					1	1	0	False	
TRBVB	-0.05615721356318371	-0.05621635859039471	0.7430667568063096	0.0	2	1	1	False	0.9759849521259829
TRDC	-0.03521614197894574	-0.035230710900369146	0.8372372924172607	0.0	2	0	2	False	0.9904209339057629
TRDMT1	-0.16685994199661935	-0.1684349223824207	0.3260328866562867	0.0	2	0	2	False	0.9208672556193621
TRDN					0	0	0	False	
TRDN-AS1					1	0	1	False	
TRDV1	-0.05980588816004317	-0.05987734502831145	0.7564908797989414	0.21015041128511616	2	1	1	False	0.9782426030123866
TRDV2	-0.1782024834388493	-0.18012560120777749	0.29357849739892017	0.0	2	0	2	False	0.9128681961017631
TRDV3	-0.5561589035550707	-0.6272546075736511	0.017420379454042262	0.5761740386734512	2	0	2	False	0.7346821715595565
TREH					1	0	1	False	
TREM1	-0.3145516223627507	-0.32558886242968516	0.05763116977181691	0.0	2	0	2	False	0.785763937429989
TREM2	-0.23991382339451528	-0.24468267089949383	0.15365690341743646	0.0	2	0	2	False	0.8561351132968809
TREML1	-0.33711537751901816	-0.3508344587848251	0.06716889732519464	0.19829513248018768	2	0	2	False	0.8010423344170703
TREML2	-0.35911418655030086	-0.3758685650966238	0.02840323347394355	0.0	2	0	2	False	0.745539030190368
TREML4					0	0	0	False	
TRERF1	-0.3202425723968245	-0.33191737762431683	0.05294193291130849	0.0	2	0	2	False	0.7795658577853419
TRERNA1					0	0	0	False	
TREX1					1	0	1	False	
TREX2	-0.06200471224694698	-0.06208435682993982	0.717343886510586	0.0	2	1	1	False	0.9747225240422419
TRG-AS1	-0.2253520123725079	-0.22928736104121825	0.1812345277818368	0.0	2	0	2	False	0.8735385960840357
TRGC1	-0.21437307480205922	-0.21775060245899303	0.2304059041305041	0.10715953685327943	2	0	2	False	0.8870612030282746
TRGC2	-0.17685930844623032	-0.17873871518910955	0.29731115262589836	0.0	2	0	2	False	0.9128681961017631
TRGV1					1	0	1	False	
TRGV10	-0.2303128387896774	-0.23451980417864582	0.17147687642667786	0.0	2	0	2	False	0.8656118290240384
TRGV11	-0.15537006839948658	-0.15663869825878873	0.4172493617850903	0.21014316256204707	2	1	1	False	0.942091654339042
TRGV2	-0.30573971872287686	-0.3158390290872257	0.06552750615790075	0.0	2	0	2	False	0.8008214976929113
TRGV3	-0.3746174631446081	-0.39378362064901923	0.021668258016204492	0.0	2	0	2	False	0.7414413732555972
TRGV4	-0.1607242811470862	-0.1621300945605315	0.34446859272323915	0.0	2	0	2	False	0.9280596205374749
TRGV5	-0.23455828973833237	-0.23900772936241096	0.1634255659162912	0.0	2	0	2	False	0.8595421779718969
TRGV5P					1	0	1	False	
TRGV6					1	1	0	False	
TRGV7	-0.3813249285112774	-0.4016091003572562	0.019192880476184004	0.0	2	0	2	False	0.7414413732555972
TRGV8	-0.2642651431998637	-0.27068825649406864	0.11448058664567974	0.0	2	0	2	False	0.8371199693154836
TRGVA					1	0	1	False	
TRGVB					1	1	0	False	
TRH					1	1	0	False	
TRHDE					0	0	0	False	
TRHDE-AS1					1	0	1	False	
TRHR					0	0	0	False	
TRIAP1	0.05887394974079088	0.05894211337843045	0.7727419322938808	0.29272623006953014	2	1	1	False	0.9807120290763969
TRIB1	0.2404278588397038	0.24522817197036442	0.15274179694468892	0.0	2	2	0	False	0.8561351132968809
TRIB2	-0.21597152558941035	-0.2194266533518646	0.2592918093530435	0.22159496132409703	2	0	2	False	0.9021356142116169
TRIB3	-0.2856032196738488	-0.2937723980518579	0.08671755824763747	0.0	2	0	2	False	0.8142101525446653
TRIL	0.083947726879703	0.08414576431502623	0.7236734153435167	0.4794467410134272	2	1	1	False	0.9750034872677579
TRIM10					1	1	0	False	
TRIM11	-0.05956536408681976	-0.059635961053921584	0.7280396444592827	0.0	2	0	2	False	0.975473810490329
TRIM13	-0.22004136957700782	-0.22369958314195137	0.19210353689368898	0.0	2	0	2	False	0.8788741958966746
TRIM14	-0.2884773836249624	-0.29690463676809126	0.08340956430836707	0.0	2	0	2	False	0.812946918224137
TRIM15					1	0	0	False	
TRIM16	0.13186778249608286	0.13264021232645865	0.4392746280186538	0.0	2	2	0	False	0.9471608332191436
TRIM16L	-0.11772306832967694	-0.11827146603742056	0.49042360731570434	0.0	2	0	2	False	0.9521408825571492
TRIM17	-0.30412048155184895	-0.3140537961873489	0.08219731987429617	0.09856724192723142	2	0	2	False	0.8109012220408096
TRIM2	0.5162736205328047	0.5712458116086288	0.0008656356456097225	0.0	2	2	0	False	0.3968729219221072
TRIM21	-0.3041472187186915	-0.31408325854570424	0.06704020930156813	0.0	2	0	2	False	0.8010423344170703
TRIM22	-0.29948628422486867	-0.30895517690297786	0.07162367043821861	0.0	2	0	2	False	0.8071419990287222
TRIM23	-0.10949008058853567	-0.10993078004143389	0.6447981612525837	0.4814548528786251	2	1	1	False	0.9665701678460429
TRIM24	0.19831032102308224	0.20097308933075358	0.24125149549626523	0.0	2	2	0	False	0.8938900196372865
TRIM25	-0.18967518360478222	-0.19200020935649473	0.2629081373541592	0.0	2	0	2	False	0.9043853603159294
TRIM26	-0.1621503067964351	-0.16359428008760157	0.34012901007232543	0.0	2	0	2	False	0.9265695400575942
TRIM27	-0.056027193151874544	-0.056085927799902076	0.7436419071467053	0.0	2	0	2	False	0.9759849521259829
TRIM28	0.04932478281538603	0.04936484262639938	0.7734661375567277	0.0	2	1	1	False	0.9808224305800133
TRIM29	0.09937850613365805	0.0997076154737019	0.5609774271403466	0.0	2	2	0	False	0.9603547905665863
TRIM3	-0.10119632636144564	-0.10154390482882572	0.553785217710475	0.0	2	0	2	False	0.9599596183047737
TRIM31	-0.21972120658802338	-0.22336315457487696	0.19277291442814048	0.0	2	0	2	False	0.8788741958966746
TRIM31-AS1	0.05938780940759597	0.059457776051124164	0.7288201424142471	0.0	2	2	0	False	0.975473810490329
TRIM32	-0.16150850772635414	-0.16293522105559055	0.34207798828632474	0.0	2	0	2	False	0.9280486147397236
TRIM33	0.039574417719240924	0.039595096775233374	0.8174102781516515	0.0	2	1	1	False	0.9883920312815334
TRIM34	-0.4433266224116188	-0.4763636052501312	0.017673063776034285	0.26933013522137844	2	0	2	False	0.7347982593517525
TRIM35	-0.350605886080276	-0.3661343897504337	0.032768197822676044	0.0	2	0	2	False	0.7638704135191396
TRIM36	-0.052630900295154666	-0.05267957729157873	0.9286427550874874	0.9147121211371223	2	1	1	False	0.9938165871317062
TRIM37	0.08560589162882364	0.08581593314061131	0.6168014943879934	0.0	2	2	0	False	0.965550226045901
TRIM38	-0.3873875100969284	-0.4087225929946531	0.017160919234790153	0.0	2	0	2	False	0.7337647782286063
TRIM39	-0.2627365167534615	-0.2690455737552278	0.11669646016771472	0.0	2	0	2	False	0.8382310806803543
TRIM39-RPP21					0	0	0	False	
TRIM4	-0.23429971444295505	-0.238734117171752	0.16390811968143193	0.0	2	0	2	False	0.8595421779718969
TRIM40					0	0	0	False	
TRIM41	-0.07737371820380466	-0.07752867942241319	0.6706385425896502	0.11436540982921767	2	1	1	False	0.9716036593844526
TRIM43					0	0	0	False	
TRIM44	0.18242174838812156	0.1844866623175894	0.2820467499790501	0.0	2	2	0	False	0.9103531140921653
TRIM45	0.04632872784074188	0.0463619164960772	0.8756256998020824	0.663755252673007	2	1	1	False	0.9913592033664288
TRIM46	0.13992047221925344	0.1408444593040966	0.4114997431612262	0.0	2	2	0	False	0.9416005089951425
TRIM47	0.16028609079792044	0.16168031707415895	0.34580871459493756	0.0	2	2	0	False	0.9280596205374749
TRIM48					0	0	0	False	
TRIM49					0	0	0	False	
TRIM49B					0	0	0	False	
TRIM49C					0	0	0	False	
TRIM5	-0.20346183911363197	-0.2063412547722067	0.22891211604801487	0.0	2	0	2	False	0.8867816147889503
TRIM50					0	0	0	False	
TRIM51					0	0	0	False	
TRIM52	-0.06447219880684836	-0.06456175202370767	0.7811988633795381	0.45429458393651717	2	1	1	False	0.9833142721706899
TRIM52-AS1					1	0	1	False	
TRIM54	-0.14435411185381483	-0.1453695269484483	0.39663697609784154	0.0	2	0	2	False	0.940190975406701
TRIM55	0.2701729885453848	0.2770504230897045	0.10620945192402388	0.0	2	2	0	False	0.8256485278288546
TRIM56	-0.04323931928420011	-0.04326629685568889	0.8008217896368899	0.0	2	1	1	False	0.9857689295457011
TRIM58	-0.14688080939799908	-0.14795096392294182	0.38830520779568756	0.0	2	0	2	False	0.9382594764828827
TRIM59	-0.1645004573652223	-0.16600884073037328	0.33304958148856545	0.0	2	0	2	False	0.923005356534916
TRIM6	-0.16537970259168794	-0.16691267504189156	0.33042420713439113	0.0	2	0	2	False	0.9223994859952717
TRIM60	0.03660587095624209	0.0366222346122972	0.8309038524028857	0.0	2	1	1	False	0.9897020595148512
TRIM61	-0.12563755474111327	-0.1263049413282299	0.5394050283980327	0.30435365701046985	2	1	1	False	0.9599596183047737
TRIM62	-0.11549801068692118	-0.11601573392702125	0.49873456672308447	0.0	2	0	2	False	0.9536518639743821
TRIM63					0	0	0	False	
TRIM64B					0	0	0	False	
TRIM65	-0.38407107362460574	-0.40482645550898094	0.018249157725838527	0.0	2	0	2	False	0.7414413732555972
TRIM66	-0.34573199520458026	-0.36058815878347206	0.03550318149906757	0.0	2	0	2	False	0.7695248544867458
TRIM67					1	1	0	False	
TRIM68	-0.26104721570407935	-0.2672318753831743	0.11918200358838822	0.0	2	0	2	False	0.8404814211389461
TRIM69	-0.22724887170996055	-0.23128660623250386	0.17745870788686624	0.0	2	0	2	False	0.8720486705326768
TRIM7	-0.06876657762087954	-0.06887528164582558	0.6879722071366956	0.0	2	0	2	False	0.9725085656518488
TRIM71	-0.054379179858937726	-0.05443287663368785	0.7509435325858749	0.0	2	1	1	False	0.9770265437206682
TRIM72	0.06357425274938064	0.06366011009835564	0.7104892883811018	0.0	2	1	1	False	0.9747225240422419
