ligand	family	n_patients	frac_patients_pct10	best_receptor	best_receptor_frac	sender_expressed	receptor_expressed	potential
MXRA5	other	59	0.11864406779661017	CD69	0.9830508474576272	True	True	True
MXRA8	other	59	0.22033898305084745	JAM3	0.01694915254237288	True	False	False
MYEOV	other	59	0.288135593220339		0.0	True	False	False
MYOC	other	59	0.0	FZD3	0.01694915254237288	False	False	False
NAALADL1	other	59	0.01694915254237288	CD96	0.9491525423728814	False	True	False
NAMPT	other	59	1.0	ITGB1	0.9661016949152542	True	True	True
NCAM1	other	59	0.1016949152542373	NPTN	0.3050847457627119	True	True	True
NCAN	other	59	0.0	CDH2	0.01694915254237288	False	False	False
NCR2	other	59	0.0		0.0	False	False	False
NCR3LG1	other	59	0.03389830508474576	NCR3	0.3389830508474576	False	True	False
NDP	other	59	0.0	LGR4	0.01694915254237288	False	False	False
NECTIN1	ext_barrier	59	0.5084745762711864	CD96	0.9491525423728814	True	True	True
NECTIN2	core_barrier	59	0.9661016949152542	CD96	0.9491525423728814	True	True	True
NECTIN3	ext_barrier	59	0.423728813559322	TIGIT	0.864406779661017	True	True	True
NECTIN4	other	40	0.625	TIGIT	0.864406779661017	True	True	True
NEGR1	other	59	0.05084745762711865		0.0	False	False	False
NELL2	other	59	0.11864406779661017		0.0	True	False	False
NEO1	other	59	0.4745762711864407		0.0	True	False	False
NETO2	other	59	0.5084745762711864	IL18R1	0.2033898305084746	True	True	True
NFASC	other	59	0.05084745762711865	NRCAM	0.01694915254237288	False	False	False
NGF	other	59	0.06779661016949153	SORT1	0.03389830508474576	False	False	False
NID1	other	59	0.13559322033898305	ITGB1	0.9661016949152542	True	True	True
NID2	other	59	0.0		0.0	False	False	False
NLGN1	other	59	0.01694915254237288	NRXN1	0.01694915254237288	False	False	False
NLGN2	other	59	0.1016949152542373	NRXN1	0.01694915254237288	True	False	False
NLGN3	other	59	0.0	CD2	0.9830508474576272	False	True	False
NLGN4X	other	59	0.01694915254237288	NRXN1	0.01694915254237288	False	False	False
NLGN4Y	other	59	0.03389830508474576	NRXN1	0.01694915254237288	False	False	False
NMB	other	59	0.8813559322033898		0.0	True	False	False
NMS	other	59	0.0	NMUR1	0.01694915254237288	False	False	False
NMU	other	59	0.4067796610169492	NMUR1	0.01694915254237288	True	False	False
NODAL	other	59	0.0		0.0	False	False	False
NOG	other	59	0.0	BMPR2	0.1864406779661017	False	True	False
NPB	other	59	0.1864406779661017		0.0	True	False	False
NPFF	other	59	0.01694915254237288		0.0	False	False	False
NPHS1	other	59	0.0		0.0	False	False	False
NPNT	other	59	0.5084745762711864	ITGB1	0.9661016949152542	True	True	True
NPPA	other	59	0.01694915254237288		0.0	False	False	False
NPPB	other	59	0.03389830508474576	DPP4	0.13559322033898305	False	True	False
NPPC	other	59	0.03389830508474576		0.0	False	False	False
NPS	other	40	0.0	ADRB2	0.3050847457627119	False	True	False
NPTX2	other	59	0.1864406779661017		0.0	True	False	False
NPVF	other	19	0.0		0.0	False	False	False
NPW	other	59	0.3389830508474576		0.0	True	False	False
NPY	other	59	0.0		0.0	False	False	False
NRG1	other	59	0.05084745762711865	ITGAV	0.1016949152542373	False	True	False
NRG2	other	59	0.01694915254237288	ERBB2	0.01694915254237288	False	False	False
NRG3	other	59	0.0	EGFR	0.01694915254237288	False	False	False
NRG4	other	59	0.03389830508474576	EGFR	0.01694915254237288	False	False	False
NRP1	other	59	0.6949152542372882	PLXNA1	0.01694915254237288	True	False	False
NRTN	other	59	0.01694915254237288		0.0	False	False	False
NRXN1	other	59	0.05084745762711865	DAG1	0.05084745762711865	False	False	False
NRXN2	other	59	0.01694915254237288	DAG1	0.05084745762711865	False	False	False
NRXN3	other	59	0.0847457627118644	DAG1	0.05084745762711865	False	False	False
NT5E	other	59	0.6271186440677966		0.0	True	False	False
NTF3	other	59	0.06779661016949153	NGFR	0.01694915254237288	False	False	False
NTF4	other	59	0.0847457627118644	NGFR	0.01694915254237288	False	False	False
NTM	other	59	0.13559322033898305	CD79B	0.3220338983050847	True	True	True
NTN1	other	59	0.13559322033898305	NEO1	0.01694915254237288	True	False	False
NTN3	other	59	0.01694915254237288	NEO1	0.01694915254237288	False	False	False
NTN4	other	59	0.711864406779661		0.0	True	False	False
NTNG1	other	59	0.05084745762711865		0.0	False	False	False
NTNG2	other	59	0.0		0.0	False	False	False
NTS	other	59	0.0847457627118644	SORT1	0.03389830508474576	False	False	False
NUCB2	other	59	1.0	ERAP1	0.22033898305084745	True	True	True
NXPH1	other	59	0.0	NRXN1	0.01694915254237288	False	False	False
NXPH2	other	59	0.0	NRXN1	0.01694915254237288	False	False	False
NXPH3	other	59	0.0	NRXN1	0.01694915254237288	False	False	False
NYX	other	59	0.0		0.0	False	False	False
OBP2A	other	59	0.0		0.0	False	False	False
OCLN	other	59	0.9322033898305084	TGFBR2	0.5423728813559322	True	True	True
OGN	other	59	0.0	HLA-DRB1	0.9322033898305084	False	True	False
OLFM2	other	59	0.1694915254237288		0.0	True	False	False
OMG	other	59	0.05084745762711865	TNFRSF1B	0.9152542372881356	False	True	False
OPCML	other	59	0.01694915254237288		0.0	False	False	False
ORM1	other	59	0.06779661016949153	CCR5	0.13559322033898305	False	True	False
OSM	other	59	0.0	IL6ST	0.5932203389830508	False	True	False
OSTN	other	59	0.0		0.0	False	False	False
OXT	other	59	0.0847457627118644		0.0	False	False	False
PAEP	other	59	0.1864406779661017	PTPRC	0.9830508474576272	True	True	True
PAM	other	59	0.9322033898305084	DPP4	0.13559322033898305	True	True	True
PAPLN	other	59	0.05084745762711865	SIRPA	0.03389830508474576	False	False	False
PATJ	other	40	0.925		0.0	True	False	False
PCDH15	other	59	0.01694915254237288		0.0	False	False	False
PCDHA1	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PCDHA10	other	59	0.01694915254237288	ITGB1	0.9661016949152542	False	True	False
PCDHA11	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PCDHA12	other	59	0.11864406779661017	ITGB1	0.9661016949152542	True	True	True
PCDHA13	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PCDHA2	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PCDHA3	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PCDHA4	other	59	0.01694915254237288	ITGB1	0.9661016949152542	False	True	False
PCDHA5	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PCDHA6	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PCDHA7	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PCDHA8	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PCDHA9	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PCDHB3	other	59	0.01694915254237288		0.0	False	False	False
PCDHGB6	other	59	0.0	IL4R	0.4915254237288136	False	True	False
PCSK9	other	59	0.1016949152542373	APLP2	0.7288135593220338	True	True	True
PDCD1LG2	ext_barrier	59	0.0	PDCD1	0.3220338983050847	False	True	False
PDGFA	other	59	0.6949152542372882	FURIN	0.2711864406779661	True	True	True
PDGFB	other	59	0.13559322033898305	LRP1	0.06779661016949153	True	False	False
PDGFC	other	59	0.6440677966101694		0.0	True	False	False
PDGFD	other	59	0.0847457627118644		0.0	False	False	False
PDPN	other	59	0.13559322033898305		0.0	True	False	False
PDYN	other	59	0.0	OPRK1	0.01694915254237288	False	False	False
PECAM1	other	59	0.288135593220339	PECAM1	0.3389830508474576	True	True	True
PENK	other	59	0.01694915254237288	OGFR	0.711864406779661	False	True	False
PF4	other	59	0.0	CXCR3	0.6949152542372882	False	True	False
PF4V1	other	59	0.0	CXCR3	0.6949152542372882	False	True	False
PGF	other	59	0.1864406779661017	NRP1	0.05084745762711865	True	False	False
PGLYRP1	other	59	0.0	TREM1	0.0847457627118644	False	False	False
PI16	other	59	0.0	TNFRSF21	0.01694915254237288	False	False	False
PIGA	other	59	0.7627118644067796	PIGR	0.0847457627118644	True	False	False
PIP	other	59	0.15254237288135594	CD4	0.5932203389830508	True	True	True
PLA2G10	other	59	0.5084745762711864	PLA2R1	0.01694915254237288	True	False	False
PLA2G2A	other	59	0.03389830508474576	ITGB1	0.9661016949152542	False	True	False
PLAT	other	59	0.4067796610169492	ITGB2	0.9830508474576272	True	True	True
PLAU	other	59	0.5254237288135594	IGF2R	0.4745762711864407	True	True	True
PLB1	other	59	0.0		0.0	False	False	False
PLEKHO2	other	59	0.1016949152542373		0.0	True	False	False
PLG	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
PLTP	other	59	0.5254237288135594	ABCA1	0.05084745762711865	True	False	False
PLXNA1	other	59	0.6440677966101694	TYROBP	0.864406779661017	True	True	True
PLXNA2	other	59	0.6779661016949152	SEMA6A	0.01694915254237288	True	False	False
PMCH	other	59	0.0	MERTK	0.01694915254237288	False	False	False
PNOC	other	59	0.0		0.0	False	False	False
PODXL	other	59	0.2711864406779661	SELL	0.7457627118644068	True	True	True
PODXL2	other	59	0.6440677966101694	SELL	0.7457627118644068	True	True	True
POMC	other	59	0.03389830508474576	OPRK1	0.01694915254237288	False	False	False
POMZP3	other	59	0.22033898305084745	MERTK	0.01694915254237288	True	False	False
POSTN	other	59	0.01694915254237288	ITGAV	0.1016949152542373	False	True	False
PPBP	other	59	0.0	CXCR2	0.01694915254237288	False	False	False
PPY	other	59	0.0		0.0	False	False	False
PRG4	other	59	0.0	CD44	1.0	False	True	False
PRL	other	59	0.03389830508474576	ERBB2	0.01694915254237288	False	False	False
PRLH	other	59	0.0		0.0	False	False	False
PRND	other	59	0.0	RPSA	1.0	False	True	False
PRNP	other	59	0.8983050847457628	TNFRSF25	0.6779661016949152	True	True	True
PROC	other	59	0.1016949152542373	ITGB2	0.9830508474576272	True	True	True
PROK1	other	59	0.0		0.0	False	False	False
PROK2	other	59	0.0		0.0	False	False	False
PROS1	other	59	0.4406779661016949	AXL	0.05084745762711865	True	False	False
PRRG4	other	59	0.9830508474576272		0.0	True	False	False
PRSS1	other	59	0.05084745762711865	F2R	0.2711864406779661	False	True	False
PRSS2	other	59	0.05084745762711865	F2R	0.2711864406779661	False	True	False
PRSS3	other	59	0.15254237288135594	F2R	0.2711864406779661	True	True	True
PRSS55	other	59	0.0		0.0	False	False	False
PSAP	other	59	1.0	LRP1	0.06779661016949153	True	False	False
PSEN1	other	59	0.9152542372881356	PSEN1	0.2711864406779661	True	True	True
PSG4	other	59	0.0		0.0	False	False	False
PSG5	other	59	0.0	TNFRSF12A	0.2033898305084746	False	True	False
PSG6	other	59	0.0		0.0	False	False	False
PSG7	other	40	0.0	CLEC4A	0.05084745762711865	False	False	False
PSG9	other	59	0.0	AXL	0.05084745762711865	False	False	False
PSPN	other	59	0.0		0.0	False	False	False
PTDSS1	other	59	0.8305084745762712	JMJD6	0.8983050847457628	True	True	True
PTGFRN	other	59	0.5254237288135594		0.0	True	False	False
PTGS2	other	59	0.5932203389830508		0.0	True	False	False
PTH	other	40	0.0	ADRB2	0.3050847457627119	False	True	False
PTH2	other	59	0.0	ADRB2	0.3050847457627119	False	True	False
PTHLH	other	59	0.0847457627118644	ADRB2	0.3050847457627119	False	True	False
PTN	other	59	0.1864406779661017	SDC4	0.22033898305084745	True	True	True
PTPRC	other	59	0.2033898305084746	CD247	0.9491525423728814	True	True	True
PTPRK	other	59	0.8983050847457628	EGFR	0.01694915254237288	True	False	False
PTPRM	other	59	0.4067796610169492	CDH1	0.06779661016949153	True	False	False
PTPRZ1	other	59	0.11864406779661017	NCAM1	0.03389830508474576	True	False	False
PVR	ext_barrier	59	0.5084745762711864	CD96	0.9491525423728814	True	True	True
PYY	other	59	0.0	DPP4	0.13559322033898305	False	True	False
PZP	other	59	0.03389830508474576	MMP9	0.01694915254237288	False	False	False
QRFP	other	59	0.0		0.0	False	False	False
RAET1E	other	59	0.01694915254237288	HCST	0.9830508474576272	False	True	False
RAET1G	other	59	0.01694915254237288	HCST	0.9830508474576272	False	True	False
RARRES1	other	59	0.22033898305084745	NRP2	0.01694915254237288	True	False	False
RARRES2	other	59	0.3898305084745763	CCRL2	0.01694915254237288	True	False	False
RBP3	other	59	0.0	NOTCH1	0.2033898305084746	False	True	False
RBP4	other	59	0.1016949152542373		0.0	True	False	False
RECK	other	59	0.06779661016949153	TIGIT	0.864406779661017	False	True	False
RELN	other	59	0.06779661016949153	ITGB1	0.9661016949152542	False	True	False
REN	other	59	0.0	ATP6AP2	0.9322033898305084	False	True	False
RET	other	59	0.03389830508474576		0.0	False	False	False
RETN	other	59	0.06779661016949153	GPR25	0.01694915254237288	False	False	False
RGMA	other	59	0.15254237288135594	BMPR2	0.1864406779661017	True	True	True
RLN1	other	59	0.0		0.0	False	False	False
RLN2	other	59	0.01694915254237288		0.0	False	False	False
RLN3	other	40	0.0		0.0	False	False	False
ROBO1	other	59	0.1864406779661017	NCAM1	0.03389830508474576	True	False	False
RPS19	other	59	1.0	C5AR1	0.1016949152542373	True	True	True
RSPO1	other	59	0.0	LGR4	0.01694915254237288	False	False	False
RSPO2	other	59	0.0	SDC4	0.22033898305084745	False	True	False
RSPO3	other	59	0.0847457627118644	SDC4	0.22033898305084745	False	True	False
RSPO4	other	59	0.0	LGR4	0.01694915254237288	False	False	False
RTN4	other	59	1.0	NGFR	0.01694915254237288	True	False	False
S100A10	other	59	0.9830508474576272		0.0	True	False	False
S100A12	other	59	0.06779661016949153	TLR4	0.01694915254237288	False	False	False
S100A4	other	59	0.9661016949152542	CCR5	0.13559322033898305	True	True	True
S100A8	other	59	0.4745762711864407	CD69	0.9830508474576272	True	True	True
S100A9	other	59	0.847457627118644	ITGB2	0.9830508474576272	True	True	True
S100B	other	59	0.0847457627118644	ALCAM	0.1864406779661017	False	True	False
SAA1	other	59	0.3559322033898305	FPR1	0.06779661016949153	True	False	False
SARAF	other	59	1.0	DAG1	0.05084745762711865	True	False	False
SCGB1A1	other	59	0.2542372881355932	LMBR1L	0.3220338983050847	True	True	True
SCGB3A1	other	59	0.5423728813559322	MARCO	0.11864406779661017	True	True	True
SCGB3A2	other	59	0.4406779661016949	MARCO	0.11864406779661017	True	True	True
SCT	other	59	0.01694915254237288	ADRB2	0.3050847457627119	False	True	False
SCUBE2	other	59	0.15254237288135594		0.0	True	False	False
SDC2	other	59	0.4745762711864407	EZR	0.9830508474576272	True	True	True
SDC4	other	59	1.0	ADAM12	0.01694915254237288	True	False	False
SDK2	other	59	0.05084745762711865	CLEC4A	0.05084745762711865	False	False	False
SECTM1	other	59	0.4745762711864407	CD7	0.9661016949152542	True	True	True
SELE	other	59	0.0	CD44	1.0	False	True	False
SELL	other	59	0.06779661016949153	SELPLG	0.7966101694915254	False	True	False
SELP	other	59	0.0	SELPLG	0.7966101694915254	False	True	False
SELPLG	other	59	0.1016949152542373	SELL	0.7457627118644068	True	True	True
SEMA3A	other	59	0.3559322033898305	NRP1	0.05084745762711865	True	False	False
SEMA3B	other	59	0.5423728813559322	NRP1	0.05084745762711865	True	False	False
SEMA3C	other	59	0.5423728813559322	PLXND1	0.06779661016949153	True	False	False
SEMA3D	other	59	0.06779661016949153	PLXND1	0.06779661016949153	False	False	False
SEMA3E	other	59	0.22033898305084745	PLXND1	0.06779661016949153	True	False	False
SEMA3F	other	59	0.15254237288135594	NRP1	0.05084745762711865	True	False	False
SEMA3G	other	59	0.0	FCGR2A	0.1694915254237288	False	True	False
SEMA4A	other	59	0.6271186440677966	PLXNB2	0.06779661016949153	True	False	False
SEMA4B	other	59	0.8983050847457628	PLXNB2	0.06779661016949153	True	False	False
SEMA4C	other	59	0.6271186440677966	PLXNB2	0.06779661016949153	True	False	False
SEMA4D	other	59	0.576271186440678	PLXNB2	0.06779661016949153	True	False	False
SEMA4F	other	59	0.2033898305084746	VSIR	0.9666666666666667	True	True	True
SEMA4G	other	59	0.05084745762711865	PLXNB2	0.06779661016949153	False	False	False
SEMA5A	other	59	0.13559322033898305	PLXNA3	0.03389830508474576	True	False	False
SEMA5B	other	59	0.01694915254237288	PLXNA3	0.03389830508474576	False	False	False
SEMA6A	other	59	0.13559322033898305		0.0	True	False	False
SEMA6B	other	59	0.01694915254237288		0.0	False	False	False
SEMA6C	other	59	0.03389830508474576	PLXNA1	0.01694915254237288	False	False	False
SEMA6D	other	59	0.05084745762711865	TYROBP	0.864406779661017	False	True	False
SEMA7A	other	59	0.0847457627118644	ITGB1	0.9661016949152542	False	True	False
SERPINA1	other	59	0.6779661016949152	LRP1	0.06779661016949153	True	False	False
SERPINA5	other	59	0.0847457627118644	THBD	0.0847457627118644	False	False	False
SERPINC1	other	59	0.0	LRP1	0.06779661016949153	False	False	False
SERPINE1	other	59	0.13559322033898305	PLAUR	0.2711864406779661	True	True	True
SERPINE2	other	59	0.1864406779661017	LRP1	0.06779661016949153	True	False	False
SERPINF1	other	59	0.3898305084745763	PLXDC2	0.13559322033898305	True	True	True
SERPING1	other	59	0.6440677966101694	LRP1	0.06779661016949153	True	False	False
SFRP1	other	59	0.11864406779661017		0.0	True	False	False
SFRP2	other	59	0.01694915254237288		0.0	False	False	False
SFTPA1	other	59	0.5084745762711864	TLR2	0.03389830508474576	True	False	False
SFTPA2	other	59	0.5932203389830508	CD93	0.01694915254237288	True	False	False
SFTPD	other	59	0.423728813559322	LAIR1	0.4067796610169492	True	True	True
SHBG	other	59	0.0	CLDN4	0.2033898305084746	False	True	False
SHH	other	59	0.1016949152542373	BOC	0.03389830508474576	True	False	False
SHISA4	other	59	0.6440677966101694	FCGRT	0.423728813559322	True	True	True
SI	other	38	0.0	S1PR1	0.3220338983050847	False	True	False
SIGLEC1	other	59	0.01694915254237288	CD47	0.9830508474576272	False	True	False
SIGLEC12	other	59	0.0		0.0	False	False	False
SIGLEC14	other	59	0.0	IFNGR1	0.6271186440677966	False	True	False
SIGLEC15	other	59	0.0		0.0	False	False	False
SIGLEC5	other	59	0.0	IFNGR1	0.6271186440677966	False	True	False
SIGLEC6	other	59	0.0	CD4	0.5932203389830508	False	True	False
SIGLEC7	other	59	0.0	CD320	0.6101694915254238	False	True	False
SIGLEC8	other	59	0.0	CD6	0.8813559322033898	False	True	False
SIGLEC9	other	59	0.0	IFNGR1	0.6271186440677966	False	True	False
SIRPA	other	59	0.11864406779661017	CD47	0.9830508474576272	True	True	True
SIRPB2	other	59	0.0	CD47	0.9830508474576272	False	True	False
SIRPG	other	59	0.03389830508474576	CD47	0.9830508474576272	False	True	False
SLAMF6	other	59	0.03389830508474576		0.0	False	False	False
SLAMF7	other	59	0.1016949152542373	SLAMF7	0.2542372881355932	True	True	True
SLC6A8	other	59	0.576271186440678	LIFR	0.01694915254237288	True	False	False
SLIT1	other	59	0.01694915254237288	SDC1	0.05084745762711865	False	False	False
SLIT2	other	59	0.01694915254237288	SDC1	0.05084745762711865	False	False	False
SLIT3	other	59	0.01694915254237288		0.0	False	False	False
SLITRK1	other	59	0.0		0.0	False	False	False
SLITRK2	other	59	0.0		0.0	False	False	False
SLITRK3	other	59	0.0		0.0	False	False	False
SLITRK4	other	59	0.03389830508474576		0.0	False	False	False
SLITRK5	other	59	0.03389830508474576		0.0	False	False	False
SLITRK6	other	59	0.3050847457627119		0.0	True	False	False
SLPI	other	59	0.9152542372881356	CD4	0.5932203389830508	True	True	True
SLURP1	other	59	0.0		0.0	False	False	False
SLURP2	other	40	0.05		0.0	False	False	False
SNX14	other	59	0.8983050847457628		0.0	True	False	False
SORL1	other	59	0.864406779661017		0.0	True	False	False
SOST	other	59	0.0	LRP6	0.01694915254237288	False	False	False
SOSTDC1	other	59	0.05084745762711865	LRP6	0.01694915254237288	False	False	False
SPAG11B	other	59	0.01694915254237288		0.0	False	False	False
SPARC	other	59	0.3559322033898305	ENG	0.05084745762711865	True	False	False
SPINK1	other	59	0.423728813559322	EGFR	0.01694915254237288	True	False	False
SPINT1	other	59	1.0	ST14	0.05084745762711865	True	False	False
SPN	other	59	0.05084745762711865		0.0	False	False	False
SPON1	other	59	0.0	APP	0.288135593220339	False	True	False
SPON2	other	59	0.3559322033898305	ITGB2	0.9830508474576272	True	True	True
SPP1	other	59	0.4915254237288136	CD44	1.0	True	True	True
SPX	other	59	0.03389830508474576		0.0	False	False	False
SST	other	59	0.0	SSTR2	0.01694915254237288	False	False	False
ST14	other	59	0.9661016949152542	BTN3A1	0.5084745762711864	True	True	True
ST6GAL1	other	59	0.6779661016949152	EGFR	0.01694915254237288	True	False	False
STX1A	other	59	0.4576271186440678		0.0	True	False	False
SYT1	other	59	0.3050847457627119	STX3	0.03389830508474576	True	False	False
TAC1	other	59	0.0		0.0	False	False	False
TAC3	other	59	0.03389830508474576		0.0	False	False	False
TAC4	other	59	0.03389830508474576		0.0	False	False	False
TAFA4	other	40	0.0	FPR1	0.06779661016949153	False	False	False
TARM1	other	59	0.0	OSCAR	0.03389830508474576	False	False	False
TCN1	other	59	0.1864406779661017	CD320	0.6101694915254238	True	True	True
TCN2	other	59	0.5932203389830508	LRP2	0.01694915254237288	True	False	False
TCTN1	other	59	0.847457627118644	TCTN3	0.2542372881355932	True	True	True
TCTN3	other	59	0.864406779661017		0.0	True	False	False
TDGF1	other	59	0.01694915254237288	LRP6	0.01694915254237288	False	False	False
TDGF1P3	other	19	0.0		0.0	False	False	False
TECTB	other	38	0.0		0.0	False	False	False
TEX101	other	59	0.01694915254237288		0.0	False	False	False
TF	other	59	0.05084745762711865	TFRC	0.5254237288135594	False	True	False
TFF1	other	59	0.13559322033898305	MUC5AC	0.01694915254237288	True	False	False
TFF2	other	59	0.05084745762711865	CXCR4	1.0	False	True	False
TFPI	other	59	0.8305084745762712	SDC4	0.22033898305084745	True	True	True
TG	other	59	0.0	LRP2	0.01694915254237288	False	False	False
TGFA	other	59	0.4915254237288136	ADAM17	0.423728813559322	True	True	True
TGFB1	ext_barrier	59	0.7627118644067796	ITGB1	0.9661016949152542	True	True	True
TGFB2	other	59	0.3050847457627119	TGFBR2	0.5423728813559322	True	True	True
TGFB3	other	59	0.01694915254237288	TGFBR2	0.5423728813559322	False	True	False
TGFBI	other	59	0.559322033898305	ITGB1	0.9661016949152542	True	True	True
TGM2	other	59	0.6440677966101694	ITGB1	0.9661016949152542	True	True	True
TGOLN2	other	59	1.0	BTN3A1	0.5084745762711864	True	True	True
THBS1	other	59	0.4406779661016949	CD47	0.9830508474576272	True	True	True
THBS2	other	59	0.01694915254237288	CD47	0.9830508474576272	False	True	False
THBS4	other	59	0.01694915254237288	CD47	0.9830508474576272	False	True	False
THPO	other	59	0.0		0.0	False	False	False
THY1	other	59	0.03389830508474576	ITGB2	0.9830508474576272	False	True	False
TIGIT	other	59	0.03389830508474576	SIRPA	0.03389830508474576	False	False	False
TIMD4	other	59	0.0	SIGLEC7	0.01694915254237288	False	False	False
TIMP1	other	59	0.8983050847457628	CD63	1.0	True	True	True
TIMP2	other	59	0.847457627118644	CD44	1.0	True	True	True
TIMP3	other	59	0.5084745762711864	CD44	1.0	True	True	True
TMEM190	other	59	0.06779661016949153		0.0	False	False	False
TMPRSS6	other	59	0.0847457627118644		0.0	False	False	False
TNC	other	59	0.4745762711864407	ITGB1	0.9661016949152542	True	True	True
TNF	other	59	0.11864406779661017	TNFRSF1B	0.9152542372881356	True	True	True
TNFRSF14	other	59	0.9152542372881356	TRAF2	0.13559322033898305	True	True	True
TNFSF10	other	59	0.8813559322033898	TNFRSF10B	0.22033898305084745	True	True	True
TNFSF11	other	59	0.0		0.0	False	False	False
TNFSF12	other	59	0.6949152542372882	TNFRSF25	0.6779661016949152	True	True	True
TNFSF13	other	59	0.1864406779661017	TNFRSF14	0.9152542372881356	True	True	True
TNFSF13B	other	59	0.2033898305084746	TNFRSF13C	0.01694915254237288	True	False	False
TNFSF14	other	59	0.0847457627118644	TNFRSF14	0.9152542372881356	False	True	False
TNFSF15	other	59	0.3050847457627119	TNFRSF25	0.6779661016949152	True	True	True
TNFSF18	other	59	0.0	TNFRSF18	0.6949152542372882	False	True	False
TNFSF4	other	59	0.0	TNFRSF4	0.6440677966101694	False	True	False
TNFSF8	other	59	0.03389830508474576		0.0	False	False	False
TNFSF9	ext_ifn_recruit	59	0.2711864406779661	TNFRSF9	0.2542372881355932	True	True	True
TNN	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
TNR	other	59	0.0	ITGB1	0.9661016949152542	False	True	False
TNXB	other	59	0.03389830508474576	ITGB1	0.9661016949152542	False	True	False
TPH1	other	59	0.01694915254237288	HTR2B	0.01694915254237288	False	False	False
TPO	other	59	0.0		0.0	False	False	False
TPSAB1	other	59	0.11864406779661017		0.0	True	False	False
TPSB2	other	59	0.1864406779661017		0.0	True	False	False
TPSG1	other	59	0.0	SIRPA	0.03389830508474576	False	False	False
TRAF2	other	59	0.6101694915254238	TNFRSF1B	0.9152542372881356	True	True	True
TREML1	other	59	0.0		0.0	False	False	False
TREML4	other	59	0.0		0.0	False	False	False
TRH	other	59	0.0		0.0	False	False	False
TSHB	other	40	0.0	ADRB2	0.3050847457627119	False	True	False
TSLP	other	59	0.01694915254237288	IL7R	0.9152542372881356	False	True	False
TSPAN3	other	59	1.0	ADAM10	0.6271186440677966	True	True	True
TSPAN33	other	59	0.2711864406779661	ADAM10	0.6271186440677966	True	True	True
TSPAN5	other	59	0.5932203389830508	TSPAN13	0.13559322033898305	True	True	True
TTR	other	59	0.05084745762711865	NGFR	0.01694915254237288	False	False	False
TYROBP	other	59	0.6440677966101694	KLRD1	0.864406779661017	True	True	True
UCN	other	59	0.01694915254237288		0.0	False	False	False
UCN2	other	59	0.0	IL10RB	0.4406779661016949	False	True	False
UCN3	other	59	0.0	IL10RB	0.4406779661016949	False	True	False
ULBP2	other	59	0.23728813559322035	HCST	0.9830508474576272	True	True	True
ULBP3	other	59	0.01694915254237288	HCST	0.9830508474576272	False	True	False
UTS2	other	59	0.2542372881355932		0.0	True	False	False
UTS2B	other	59	0.0		0.0	False	False	False
UXS1	other	59	0.9491525423728814	CEACAM6	0.1016949152542373	True	True	True
VCAM1	other	59	0.03389830508474576	EZR	0.9830508474576272	False	True	False
VCAN	other	59	0.3050847457627119	CD44	1.0	True	True	True
VEGFA	other	59	0.9830508474576272	NRP1	0.05084745762711865	True	False	False
VEGFB	other	59	0.9661016949152542	NRP1	0.05084745762711865	True	False	False
VEGFC	other	59	0.0847457627118644	NRP2	0.01694915254237288	False	False	False
VEGFD	other	40	0.0	ITGB1	0.9661016949152542	False	True	False
VGF	other	59	0.23728813559322035		0.0	True	False	False
VIP	other	59	0.0	VIPR1	0.05084745762711865	False	False	False
VSIG10	other	59	0.6949152542372882	IL6ST	0.5932203389830508	True	True	True
VSIG4	other	59	0.1016949152542373		0.0	True	False	False
VSIR	other	40	0.625		0.0	True	False	False
VSTM1	other	59	0.0	LAMP1	0.9661016949152542	False	True	False
VSTM4	other	59	0.0847457627118644		0.0	False	False	False
VTCN1	other	59	0.1864406779661017	BTLA	0.01694915254237288	True	False	False
VTN	other	59	0.01694915254237288	ITGB1	0.9661016949152542	False	True	False
VWF	other	59	0.03389830508474576	ITGAV	0.1016949152542373	False	True	False
WBP1	other	59	0.3898305084745763	CTLA4	0.5254237288135594	True	True	True
WFIKKN2	other	59	0.0		0.0	False	False	False
WIF1	other	59	0.2711864406779661	RYK	0.22033898305084745	True	True	True
WNT1	other	59	0.0	RYK	0.22033898305084745	False	True	False
WNT10A	other	59	0.1864406779661017	FZD3	0.01694915254237288	True	False	False
WNT10B	other	59	0.0	FZD3	0.01694915254237288	False	False	False
WNT11	other	59	0.01694915254237288	FZD3	0.01694915254237288	False	False	False
WNT16	other	59	0.0	FZD3	0.01694915254237288	False	False	False
WNT2	other	59	0.01694915254237288	FZD3	0.01694915254237288	False	False	False
WNT2B	other	59	0.0	FZD3	0.01694915254237288	False	False	False
WNT3	other	59	0.05084745762711865	RYK	0.22033898305084745	False	True	False
