gene	n_patients_measured	n_detected	frac
AC078922.1	9	0	0.0
AC078923.1	9	0	0.0
AC078925.1	9	0	0.0
AC078927.1	9	0	0.0
AC078929.1	9	0	0.0
AC078942.1	9	0	0.0
AC078955.1	9	0	0.0
AC078960.1	9	0	0.0
AC078962.2	9	0	0.0
AC078962.3	9	0	0.0
AC078962.4	9	0	0.0
AC078980.1	9	0	0.0
AC078993.1	9	0	0.0
AC079015.1	9	0	0.0
AC079031.1	9	0	0.0
AC079031.2	9	0	0.0
AC079035.1	9	0	0.0
AC079054.1	9	0	0.0
AC079061.1	9	0	0.0
AC079070.1	9	0	0.0
AC079089.1	9	0	0.0
AC079098.1	9	0	0.0
AC079117.1	9	0	0.0
AC079145.1	9	0	0.0
AC079148.1	9	0	0.0
AC079150.1	9	0	0.0
AC079154.1	9	0	0.0
AC079163.1	9	0	0.0
AC079171.1	9	0	0.0
AC079174.2	9	0	0.0
AC079193.2	9	0	0.0
AC079203.2	9	0	0.0
AC079209.1	9	0	0.0
AC079209.2	9	0	0.0
AC079210.1	9	0	0.0
AC079226.1	9	0	0.0
AC079226.2	9	0	0.0
AC079296.1	9	0	0.0
AC079298.1	9	0	0.0
AC079298.2	9	0	0.0
AC079298.3	9	0	0.0
AC079305.1	9	0	0.0
AC079305.3	9	0	0.0
AC079310.1	9	0	0.0
AC079313.1	9	0	0.0
AC079313.2	9	0	0.0
AC079315.1	9	0	0.0
AC079322.1	9	0	0.0
AC079328.2	9	0	0.0
AC079329.1	9	0	0.0
AC079336.4	9	0	0.0
AC079336.5	9	0	0.0
AC079340.1	9	0	0.0
AC079340.2	9	0	0.0
AC079341.1	9	0	0.0
AC079341.2	9	0	0.0
AC079341.3	9	0	0.0
AC079349.1	9	0	0.0
AC079354.1	9	0	0.0
AC079354.3	9	0	0.0
AC079360.1	9	0	0.0
AC079362.1	9	0	0.0
AC079380.1	9	0	0.0
AC079384.1	9	0	0.0
AC079385.1	9	0	0.0
AC079385.2	9	0	0.0
AC079385.3	9	0	0.0
AC079411.1	9	0	0.0
AC079414.1	9	0	0.0
AC079447.1	9	0	0.0
AC079465.1	9	0	0.0
AC079466.1	9	0	0.0
AC079466.2	9	0	0.0
AC079584.1	9	0	0.0
AC079584.2	9	0	0.0
AC079594.2	9	0	0.0
AC079598.1	9	0	0.0
AC079601.1	9	0	0.0
AC079610.1	9	0	0.0
AC079610.3	9	0	0.0
AC079612.1	9	0	0.0
AC079612.2	9	0	0.0
AC079630.1	9	0	0.0
AC079742.1	9	0	0.0
AC079760.1	9	0	0.0
AC079760.2	9	0	0.0
AC079763.1	9	0	0.0
AC079766.1	9	0	0.0
AC079779.1	9	0	0.0
AC079779.3	9	0	0.0
AC079779.4	9	0	0.0
AC079790.1	9	0	0.0
AC079793.1	9	0	0.0
AC079799.1	9	0	0.0
AC079801.1	9	0	0.0
AC079807.1	9	0	0.0
AC079834.2	9	0	0.0
AC079848.1	9	0	0.0
AC079858.1	9	0	0.0
AC079896.1	9	0	0.0
AC079906.1	9	0	0.0
AC079907.2	9	0	0.0
AC079910.1	9	0	0.0
AC079917.1	9	0	0.0
AC079921.1	9	0	0.0
AC079921.2	9	0	0.0
AC079922.2	9	0	0.0
AC079942.1	9	0	0.0
AC079943.1	9	0	0.0
AC079943.2	9	0	0.0
AC079949.1	9	0	0.0
AC079949.2	9	0	0.0
AC079950.1	9	0	0.0
AC079988.1	9	0	0.0
AC080011.1	9	0	0.0
AC080013.1	9	0	0.0
AC080013.4	9	0	0.0
AC080013.5	9	0	0.0
AC080013.6	9	0	0.0
AC080023.1	9	0	0.0
AC080037.1	9	0	0.0
AC080038.1	9	0	0.0
AC080038.2	9	0	0.0
AC080075.1	9	0	0.0
AC080078.1	9	0	0.0
AC080078.2	9	0	0.0
AC080112.1	9	0	0.0
AC080129.1	9	0	0.0
AC080129.2	9	0	0.0
AC080162.1	9	0	0.0
AC080188.1	9	0	0.0
AC082650.1	9	0	0.0
AC082651.1	9	0	0.0
AC082651.3	9	0	0.0
AC082651.4	9	0	0.0
AC083795.2	9	0	0.0
AC083798.2	9	0	0.0
AC083800.1	9	0	0.0
AC083801.2	9	0	0.0
AC083805.1	9	0	0.0
AC083805.2	9	0	0.0
AC083805.3	9	0	0.0
AC083806.2	9	0	0.0
AC083806.3	9	0	0.0
AC083809.1	9	0	0.0
AC083829.2	9	0	0.0
AC083836.1	9	0	0.0
AC083837.1	9	0	0.0
AC083841.1	9	0	0.0
AC083841.2	9	0	0.0
AC083841.3	9	0	0.0
AC083843.3	9	0	0.0
AC083862.2	9	0	0.0
AC083864.1	9	0	0.0
AC083864.2	9	0	0.0
AC083867.1	9	0	0.0
AC083880.1	9	0	0.0
AC083902.1	9	0	0.0
AC083906.3	9	0	0.0
AC083949.1	9	0	0.0
AC083964.1	9	0	0.0
AC083967.1	9	0	0.0
AC083973.1	9	0	0.0
AC084018.1	9	0	0.0
AC084018.2	9	0	0.0
AC084024.1	9	0	0.0
AC084024.3	9	0	0.0
AC084026.1	9	0	0.0
AC084026.2	9	0	0.0
AC084030.1	9	0	0.0
AC084032.1	9	0	0.0
AC084033.3	9	0	0.0
AC084035.1	9	0	0.0
AC084036.1	9	0	0.0
AC084048.1	9	0	0.0
AC084064.1	9	0	0.0
AC084082.1	9	0	0.0
AC084083.1	9	0	0.0
AC084116.1	9	0	0.0
AC084116.2	9	0	0.0
AC084116.3	9	0	0.0
AC084125.1	9	0	0.0
AC084125.3	9	0	0.0
AC084125.4	9	0	0.0
AC084128.1	9	0	0.0
AC084149.1	9	0	0.0
AC084200.1	9	0	0.0
AC084211.1	9	0	0.0
AC084291.1	9	0	0.0
AC084337.2	9	0	0.0
AC084346.1	9	0	0.0
AC084346.2	9	0	0.0
AC084357.2	9	0	0.0
AC084361.1	9	0	0.0
AC084365.1	9	0	0.0
AC084398.2	9	0	0.0
AC084706.1	9	0	0.0
AC084756.1	9	0	0.0
AC084757.2	9	0	0.0
AC084757.3	9	0	0.0
AC084757.4	9	0	0.0
AC084759.2	9	0	0.0
AC084768.1	9	0	0.0
AC084782.1	9	0	0.0
AC084782.2	9	0	0.0
AC084782.3	9	0	0.0
AC084809.1	9	0	0.0
AC084809.2	9	0	0.0
AC084816.1	9	0	0.0
AC084819.1	9	0	0.0
AC084824.5	9	0	0.0
AC084855.1	9	0	0.0
AC084855.2	9	0	0.0
AC084859.1	9	0	0.0
AC084864.1	9	0	0.0
AC084866.1	9	0	0.0
AC084866.2	9	0	0.0
AC084871.2	9	0	0.0
AC084876.1	9	0	0.0
AC084879.2	9	0	0.0
AC084880.2	9	0	0.0
AC084880.3	9	0	0.0
AC084880.4	9	0	0.0
AC087045.2	9	0	0.0
AC087071.1	9	0	0.0
AC087071.2	9	0	0.0
AC087164.1	9	0	0.0
AC087190.1	9	1	0.1111111111111111
AC087190.2	9	0	0.0
AC087203.3	9	0	0.0
AC087222.1	9	0	0.0
AC087235.1	9	0	0.0
AC087239.1	9	2	0.2222222222222222
AC087241.1	9	0	0.0
AC087241.3	9	0	0.0
AC087242.1	9	0	0.0
AC087257.1	9	0	0.0
AC087258.1	9	0	0.0
AC087260.1	9	0	0.0
AC087269.1	9	0	0.0
AC087273.1	9	0	0.0
AC087273.2	9	0	0.0
AC087276.2	9	0	0.0
AC087276.3	9	0	0.0
AC087277.1	9	0	0.0
AC087280.2	9	0	0.0
AC087286.1	9	0	0.0
AC087286.2	9	0	0.0
AC087286.3	9	0	0.0
AC087289.1	9	0	0.0
AC087289.2	9	0	0.0
AC087289.3	9	0	0.0
AC087289.4	9	0	0.0
AC087289.5	9	0	0.0
AC087292.1	9	0	0.0
AC087294.1	9	0	0.0
AC087311.2	9	0	0.0
AC087318.1	9	0	0.0
AC087321.1	9	0	0.0
AC087341.1	9	0	0.0
AC087354.1	9	0	0.0
AC087362.1	9	0	0.0
AC087362.2	9	0	0.0
AC087379.1	9	0	0.0
AC087379.2	9	0	0.0
AC087386.1	9	0	0.0
AC087392.1	9	0	0.0
AC087392.2	9	0	0.0
AC087392.3	9	0	0.0
AC087392.4	9	0	0.0
AC087392.5	9	0	0.0
AC087393.2	9	0	0.0
AC087399.1	9	0	0.0
AC087430.1	9	0	0.0
AC087439.1	9	0	0.0
AC087442.1	9	0	0.0
AC087457.1	9	0	0.0
AC087463.1	9	0	0.0
AC087463.2	9	0	0.0
AC087463.3	9	0	0.0
AC087463.4	9	0	0.0
AC087473.1	9	0	0.0
AC087477.2	9	0	0.0
AC087477.3	9	0	0.0
AC087477.4	9	0	0.0
AC087477.5	9	0	0.0
AC087482.1	9	0	0.0
AC087491.1	9	0	0.0
AC087498.1	9	0	0.0
AC087500.1	9	0	0.0
AC087500.2	9	0	0.0
AC087501.1	9	0	0.0
AC087501.2	9	0	0.0
AC087501.3	9	0	0.0
AC087516.1	9	0	0.0
AC087516.2	9	0	0.0
AC087518.1	9	0	0.0
AC087521.1	9	0	0.0
AC087521.2	9	0	0.0
AC087521.4	9	0	0.0
AC087564.1	9	0	0.0
AC087565.1	9	0	0.0
AC087565.2	9	0	0.0
AC087612.1	9	0	0.0
AC087620.1	9	0	0.0
AC087623.1	9	0	0.0
AC087623.2	9	0	0.0
AC087623.3	9	0	0.0
AC087623.4	9	0	0.0
AC087627.1	9	0	0.0
AC087632.1	9	0	0.0
AC087633.1	9	0	0.0
AC087636.1	9	0	0.0
AC087645.2	9	0	0.0
AC087645.4	9	0	0.0
AC087664.1	9	0	0.0
AC087664.2	9	0	0.0
AC087667.1	9	0	0.0
AC087672.1	9	0	0.0
AC087672.2	9	0	0.0
AC087741.1	9	0	0.0
AC087741.2	9	0	0.0
AC087742.1	9	0	0.0
AC087749.1	9	0	0.0
AC087749.2	9	0	0.0
AC087752.4	9	0	0.0
AC087761.1	9	0	0.0
AC087762.1	9	0	0.0
AC087783.1	9	0	0.0
AC087855.1	9	0	0.0
AC087855.2	9	0	0.0
AC087857.1	9	0	0.0
AC087863.1	9	0	0.0
AC087878.1	9	0	0.0
AC087894.2	9	0	0.0
AC087897.2	9	0	0.0
AC089983.1	9	0	0.0
AC089984.1	9	0	0.0
AC089987.2	9	0	0.0
AC089998.1	9	0	0.0
AC089998.2	9	0	0.0
AC089998.4	9	0	0.0
AC089999.1	9	0	0.0
AC090001.1	9	0	0.0
AC090004.1	9	0	0.0
AC090023.1	9	0	0.0
AC090023.2	9	0	0.0
AC090044.1	9	0	0.0
AC090049.1	9	0	0.0
AC090061.1	9	0	0.0
AC090092.1	9	0	0.0
AC090099.4	9	0	0.0
AC090103.1	9	0	0.0
AC090109.1	9	0	0.0
AC090114.2	9	0	0.0
AC090115.1	9	0	0.0
AC090124.1	9	0	0.0
AC090124.2	9	0	0.0
AC090125.1	9	0	0.0
AC090136.3	9	0	0.0
AC090138.1	9	0	0.0
AC090150.1	9	0	0.0
AC090150.2	9	0	0.0
AC090152.1	9	0	0.0
AC090155.1	9	0	0.0
AC090155.2	9	0	0.0
AC090159.1	9	0	0.0
AC090164.3	9	0	0.0
AC090164.4	9	0	0.0
AC090181.1	9	0	0.0
AC090186.1	9	0	0.0
AC090192.2	9	0	0.0
AC090193.1	9	0	0.0
AC090193.2	9	0	0.0
AC090198.1	9	0	0.0
AC090200.1	9	0	0.0
AC090204.1	9	0	0.0
AC090213.1	9	0	0.0
AC090227.1	9	0	0.0
AC090227.2	9	0	0.0
AC090229.1	9	0	0.0
AC090236.1	9	0	0.0
AC090241.3	9	0	0.0
AC090260.1	9	0	0.0
AC090282.1	9	0	0.0
AC090283.1	9	0	0.0
AC090286.1	9	0	0.0
AC090337.1	9	0	0.0
AC090340.1	9	0	0.0
AC090358.1	9	0	0.0
AC090360.1	9	0	0.0
AC090371.1	9	0	0.0
AC090371.2	9	0	0.0
AC090376.1	9	0	0.0
AC090377.1	9	0	0.0
AC090386.1	9	0	0.0
AC090398.1	9	0	0.0
AC090403.1	9	0	0.0
AC090409.1	9	0	0.0
AC090409.2	9	0	0.0
AC090415.2	9	0	0.0
AC090425.1	9	0	0.0
AC090425.2	9	0	0.0
AC090457.1	9	0	0.0
AC090458.1	9	0	0.0
AC090502.1	9	0	0.0
AC090502.3	9	0	0.0
AC090503.1	9	0	0.0
AC090505.2	9	0	0.0
AC090506.1	9	0	0.0
AC090510.1	9	0	0.0
AC090510.2	9	0	0.0
AC090510.3	9	0	0.0
AC090515.2	9	0	0.0
AC090515.4	9	0	0.0
AC090517.4	9	0	0.0
AC090518.1	9	0	0.0
AC090519.2	9	0	0.0
AC090527.1	9	0	0.0
AC090527.2	9	0	0.0
AC090527.3	9	0	0.0
AC090531.1	9	0	0.0
AC090541.1	9	0	0.0
AC090559.1	9	0	0.0
AC090568.2	9	0	0.0
AC090572.2	9	0	0.0
AC090572.3	9	0	0.0
AC090578.1	9	0	0.0
AC090579.1	9	0	0.0
AC090587.1	9	0	0.0
AC090589.2	9	0	0.0
AC090592.1	9	0	0.0
AC090607.1	9	0	0.0
AC090607.3	9	0	0.0
AC090607.5	9	0	0.0
AC090617.2	9	0	0.0
AC090617.3	9	0	0.0
AC090617.4	9	0	0.0
AC090617.5	9	0	0.0
AC090618.1	9	0	0.0
AC090621.1	9	0	0.0
AC090625.2	9	0	0.0
AC090627.1	9	0	0.0
AC090630.1	9	0	0.0
AC090651.1	9	0	0.0
AC090673.1	9	0	0.0
AC090673.2	9	0	0.0
AC090679.1	9	0	0.0
AC090679.2	9	0	0.0
AC090680.1	9	0	0.0
AC090692.1	9	0	0.0
AC090696.1	9	0	0.0
AC090707.1	9	0	0.0
AC090709.1	9	0	0.0
AC090735.1	9	0	0.0
AC090739.1	9	0	0.0
AC090753.1	9	0	0.0
AC090771.2	9	0	0.0
AC090772.1	9	0	0.0
AC090772.2	9	0	0.0
AC090772.3	9	0	0.0
AC090774.3	9	0	0.0
AC090791.1	9	0	0.0
AC090796.1	9	0	0.0
AC090802.1	9	0	0.0
AC090809.1	9	0	0.0
AC090821.1	9	0	0.0
AC090825.1	9	0	0.0
AC090826.1	9	0	0.0
AC090826.2	9	0	0.0
AC090833.1	9	0	0.0
AC090844.2	9	0	0.0
AC090844.3	9	0	0.0
AC090857.2	9	0	0.0
AC090877.2	9	0	0.0
AC090907.1	9	0	0.0
AC090907.2	9	0	0.0
AC090912.1	9	0	0.0
AC090912.2	9	0	0.0
AC090921.1	9	0	0.0
AC090922.1	9	0	0.0
AC090948.1	9	0	0.0
AC090948.2	9	0	0.0
AC090948.3	9	0	0.0
AC090952.1	9	0	0.0
AC090952.2	9	0	0.0
AC090957.1	9	0	0.0
AC090970.2	9	0	0.0
AC090971.1	9	0	0.0
AC090971.2	9	0	0.0
AC090985.1	9	0	0.0
AC090987.1	9	0	0.0
AC090993.1	9	0	0.0
AC091013.1	9	0	0.0
AC091027.1	9	0	0.0
AC091027.2	9	0	0.0
AC091043.1	9	0	0.0
AC091045.1	9	0	0.0
AC091047.1	9	0	0.0
AC091053.1	9	0	0.0
AC091053.2	9	0	0.0
AC091057.2	9	0	0.0
AC091057.3	9	0	0.0
AC091057.4	9	0	0.0
AC091057.6	9	0	0.0
AC091059.1	9	0	0.0
AC091062.1	9	0	0.0
AC091073.1	9	0	0.0
AC091078.1	9	0	0.0
AC091078.3	9	0	0.0
AC091096.1	9	0	0.0
AC091096.2	9	0	0.0
AC091100.1	9	0	0.0
AC091114.1	9	0	0.0
AC091117.1	9	0	0.0
AC091117.2	9	0	0.0
AC091132.1	9	0	0.0
AC091132.2	9	0	0.0
AC091132.5	9	0	0.0
AC091133.1	9	0	0.0
AC091133.2	9	0	0.0
AC091133.3	9	0	0.0
AC091138.1	9	0	0.0
AC091152.2	9	0	0.0
AC091153.2	9	0	0.0
AC091153.3	9	0	0.0
AC091153.4	9	0	0.0
AC091163.1	9	0	0.0
AC091163.2	9	0	0.0
AC091167.2	9	0	0.0
AC091167.5	9	0	0.0
AC091167.6	9	0	0.0
AC091167.7	9	0	0.0
AC091170.1	9	0	0.0
AC091173.1	9	0	0.0
AC091179.1	9	0	0.0
AC091180.2	9	0	0.0
AC091180.3	9	0	0.0
AC091180.4	9	0	0.0
AC091180.5	9	0	0.0
AC091182.2	9	0	0.0
AC091185.1	9	0	0.0
AC091198.1	9	0	0.0
AC091212.1	9	0	0.0
AC091271.1	9	4	0.4444444444444444
AC091435.2	9	0	0.0
AC091488.1	9	0	0.0
AC091489.1	9	0	0.0
AC091493.1	9	0	0.0
AC091534.1	9	0	0.0
AC091544.5	9	0	0.0
AC091544.7	9	0	0.0
AC091551.1	9	0	0.0
AC091563.1	9	0	0.0
AC091564.2	9	0	0.0
AC091564.4	9	0	0.0
AC091564.5	9	0	0.0
AC091564.6	9	0	0.0
AC091588.1	9	0	0.0
AC091588.2	9	0	0.0
AC091588.3	9	0	0.0
AC091614.1	9	0	0.0
AC091685.1	9	0	0.0
AC091691.2	9	0	0.0
AC091705.1	9	0	0.0
AC091729.1	9	0	0.0
AC091729.2	9	0	0.0
AC091729.3	9	0	0.0
AC091730.1	9	0	0.0
AC091736.1	9	0	0.0
AC091770.1	9	0	0.0
AC091806.1	9	0	0.0
AC091808.1	9	0	0.0
AC091814.1	9	0	0.0
AC091819.1	9	0	0.0
AC091819.2	9	0	0.0
AC091820.1	9	0	0.0
AC091820.2	9	0	0.0
AC091826.2	9	0	0.0
AC091832.1	9	0	0.0
AC091849.2	9	0	0.0
AC091860.2	9	0	0.0
AC091868.2	9	0	0.0
AC091885.2	9	0	0.0
AC091887.1	9	0	0.0
AC091891.1	9	0	0.0
AC091891.2	9	0	0.0
AC091906.1	9	0	0.0
AC091917.1	9	0	0.0
AC091917.2	9	0	0.0
AC091917.3	9	0	0.0
AC091932.1	9	0	0.0
AC091939.1	9	0	0.0
AC091944.1	9	0	0.0
AC091946.1	9	0	0.0
AC091946.2	9	0	0.0
AC091948.1	9	0	0.0
AC091951.4	9	0	0.0
AC091959.3	9	0	0.0
AC091962.1	9	0	0.0
AC091965.1	9	0	0.0
AC091965.4	9	0	0.0
AC091979.1	9	0	0.0
AC091979.2	9	0	0.0
AC091980.2	9	0	0.0
AC091982.1	9	0	0.0
AC091982.3	9	0	0.0
AC091987.1	9	0	0.0
AC092017.3	9	0	0.0
AC092040.1	9	0	0.0
AC092042.1	9	0	0.0
AC092042.3	9	0	0.0
AC092053.2	9	0	0.0
AC092053.3	9	0	0.0
AC092059.1	9	0	0.0
AC092067.1	9	0	0.0
AC092068.1	9	0	0.0
AC092069.1	9	1	0.1111111111111111
AC092070.1	9	0	0.0
AC092070.3	9	0	0.0
AC092070.4	9	0	0.0
AC092073.1	9	0	0.0
AC092078.1	9	0	0.0
AC092078.2	9	0	0.0
AC092100.1	9	0	0.0
AC092111.1	9	0	0.0
AC092111.2	9	0	0.0
AC092111.3	9	0	0.0
AC092112.1	9	0	0.0
AC092114.1	9	0	0.0
AC092115.2	9	0	0.0
AC092115.3	9	0	0.0
AC092117.1	9	0	0.0
AC092118.1	9	0	0.0
AC092118.2	9	0	0.0
AC092119.2	9	0	0.0
AC092119.3	9	0	0.0
AC092123.1	9	0	0.0
AC092127.1	9	0	0.0
AC092127.2	9	0	0.0
AC092130.1	9	0	0.0
AC092131.1	9	0	0.0
AC092132.1	9	0	0.0
AC092134.1	9	0	0.0
AC092138.1	9	0	0.0
AC092138.2	9	0	0.0
AC092139.1	9	0	0.0
AC092140.1	9	0	0.0
AC092140.2	9	0	0.0
AC092142.1	9	0	0.0
AC092142.2	9	0	0.0
AC092143.1	9	0	0.0
AC092143.2	9	0	0.0
AC092145.1	9	0	0.0
AC092155.1	9	0	0.0
AC092159.1	9	0	0.0
AC092159.2	9	0	0.0
AC092159.3	9	0	0.0
AC092162.2	9	0	0.0
AC092164.1	9	0	0.0
AC092167.1	9	0	0.0
AC092168.1	9	0	0.0
AC092171.1	9	0	0.0
AC092171.2	9	0	0.0
AC092171.3	9	0	0.0
AC092171.5	9	0	0.0
AC092265.1	9	0	0.0
AC092279.1	9	0	0.0
AC092287.1	9	0	0.0
AC092295.1	9	0	0.0
AC092295.2	9	0	0.0
AC092296.1	9	0	0.0
AC092296.3	9	0	0.0
AC092301.1	9	0	0.0
AC092306.1	9	0	0.0
AC092316.1	9	0	0.0
AC092325.1	9	0	0.0
AC092326.1	9	0	0.0
AC092327.2	9	0	0.0
AC092329.1	9	0	0.0
AC092329.3	9	0	0.0
AC092335.1	9	0	0.0
AC092336.1	9	0	0.0
AC092337.1	9	0	0.0
AC092338.1	9	0	0.0
AC092338.2	9	0	0.0
AC092343.1	9	0	0.0
AC092354.1	9	0	0.0
AC092354.2	9	0	0.0
AC092364.1	9	0	0.0
AC092368.3	9	0	0.0
AC092375.2	9	0	0.0
AC092376.1	9	0	0.0
AC092376.2	9	0	0.0
AC092378.1	9	0	0.0
AC092378.2	9	0	0.0
AC092384.1	9	0	0.0
AC092384.2	9	0	0.0
AC092422.1	9	0	0.0
AC092431.1	9	0	0.0
AC092435.1	9	0	0.0
AC092435.2	9	0	0.0
AC092435.3	9	0	0.0
AC092436.2	9	0	0.0
AC092436.4	9	0	0.0
AC092440.1	9	0	0.0
AC092442.1	9	0	0.0
AC092447.4	9	0	0.0
AC092447.5	9	0	0.0
AC092447.8	9	0	0.0
AC092490.1	9	0	0.0
AC092490.2	9	0	0.0
AC092535.1	9	0	0.0
AC092535.3	9	0	0.0
AC092535.4	9	0	0.0
AC092542.1	9	0	0.0
AC092546.1	9	0	0.0
AC092567.1	9	0	0.0
AC092574.1	9	0	0.0
AC092574.2	9	0	0.0
AC092580.2	9	0	0.0
AC092587.1	9	0	0.0
AC092590.1	9	0	0.0
AC092608.1	9	0	0.0
AC092611.1	9	0	0.0
AC092611.2	9	0	0.0
AC092614.1	9	0	0.0
AC092620.1	9	0	0.0
AC092625.1	9	0	0.0
AC092634.3	9	0	0.0
AC092634.5	9	0	0.0
AC092637.1	9	0	0.0
AC092647.5	9	0	0.0
AC092650.1	9	0	0.0
AC092652.1	9	0	0.0
AC092652.2	9	0	0.0
AC092653.1	9	0	0.0
AC092660.1	9	0	0.0
AC092666.1	9	0	0.0
AC092667.1	9	0	0.0
AC092669.1	9	0	0.0
AC092673.1	9	0	0.0
AC092674.1	9	0	0.0
AC092675.1	9	0	0.0
AC092681.2	9	0	0.0
AC092681.3	9	0	0.0
AC092683.1	9	0	0.0
AC092683.2	9	0	0.0
AC092687.1	9	0	0.0
AC092687.2	9	0	0.0
AC092687.3	9	0	0.0
AC092691.1	9	0	0.0
AC092691.3	9	0	0.0
AC092718.1	9	0	0.0
AC092718.2	9	0	0.0
AC092718.3	9	0	0.0
AC092718.5	9	0	0.0
AC092718.6	9	0	0.0
AC092718.8	9	0	0.0
AC092720.1	9	0	0.0
AC092720.2	9	0	0.0
AC092723.1	9	0	0.0
AC092723.3	9	0	0.0
AC092723.4	9	0	0.0
AC092723.5	9	0	0.0
AC092725.1	9	0	0.0
AC092745.1	9	0	0.0
AC092746.1	9	0	0.0
AC092747.1	9	0	0.0
AC092747.4	9	0	0.0
AC092755.2	9	0	0.0
AC092757.3	9	0	0.0
AC092783.1	9	0	0.0
AC092794.1	9	0	0.0
AC092794.2	9	0	0.0
AC092800.1	9	0	0.0
AC092801.1	9	0	0.0
AC092802.1	9	0	0.0
AC092802.2	9	0	0.0
AC092803.1	9	0	0.0
AC092803.2	9	0	0.0
AC092807.1	9	0	0.0
AC092807.2	9	0	0.0
AC092807.3	9	0	0.0
AC092809.4	9	0	0.0
AC092810.3	9	0	0.0
AC092811.2	9	0	0.0
AC092813.1	9	0	0.0
AC092813.2	9	0	0.0
AC092818.1	9	0	0.0
AC092832.2	9	0	0.0
AC092834.1	9	0	0.0
AC092835.1	9	0	0.0
AC092839.1	9	0	0.0
AC092839.2	9	0	0.0
AC092849.1	9	0	0.0
AC092849.2	9	0	0.0
AC092894.1	9	0	0.0
AC092902.3	9	0	0.0
AC092903.2	9	0	0.0
AC092910.3	9	0	0.0
AC092916.1	9	0	0.0
AC092919.1	9	0	0.0
AC092920.1	9	0	0.0
AC092924.1	9	0	0.0
AC092925.1	9	0	0.0
AC092941.1	9	0	0.0
AC092941.2	9	0	0.0
AC092953.2	9	0	0.0
AC092954.1	9	0	0.0
AC092954.2	9	0	0.0
AC092957.1	9	0	0.0
AC092958.1	9	0	0.0
AC092958.2	9	0	0.0
AC092966.1	9	0	0.0
AC092979.1	9	0	0.0
AC092994.1	9	0	0.0
AC093001.1	9	0	0.0
AC093010.2	9	0	0.0
AC093019.2	9	0	0.0
AC093025.1	9	0	0.0
AC093072.1	9	0	0.0
AC093074.1	9	0	0.0
AC093083.1	9	0	0.0
AC093110.1	9	0	0.0
AC093117.1	9	0	0.0
AC093151.2	9	0	0.0
AC093151.3	9	0	0.0
AC093152.1	9	0	0.0
AC093154.1	9	0	0.0
AC093155.3	9	0	0.0
AC093157.1	9	0	0.0
AC093157.2	9	0	0.0
AC093158.1	9	0	0.0
AC093206.1	9	0	0.0
AC093227.1	9	0	0.0
AC093227.2	9	0	0.0
AC093248.1	9	0	0.0
AC093249.2	9	0	0.0
AC093249.6	9	0	0.0
AC093274.1	9	0	0.0
AC093277.1	9	0	0.0
AC093281.1	9	0	0.0
AC093281.2	9	0	0.0
AC093283.1	9	0	0.0
AC093292.1	9	0	0.0
AC093297.1	9	0	0.0
AC093297.2	9	0	0.0
AC093305.1	9	0	0.0
AC093323.1	9	0	0.0
AC093326.1	9	0	0.0
AC093326.2	9	0	0.0
AC093330.1	9	0	0.0
AC093331.2	9	0	0.0
AC093334.1	9	0	0.0
AC093388.1	9	0	0.0
AC093390.1	9	0	0.0
AC093390.2	9	0	0.0
AC093422.2	9	0	0.0
AC093423.3	9	0	0.0
AC093424.1	9	0	0.0
AC093426.1	9	0	0.0
AC093458.1	9	0	0.0
AC093459.1	9	0	0.0
AC093462.1	9	0	0.0
AC093484.2	9	0	0.0
AC093484.3	9	0	0.0
AC093484.4	9	0	0.0
AC093495.1	9	0	0.0
AC093496.1	9	0	0.0
AC093503.2	9	0	0.0
AC093512.1	9	0	0.0
AC093512.2	9	0	0.0
AC093515.1	9	0	0.0
AC093523.1	9	0	0.0
AC093525.1	9	0	0.0
AC093525.2	9	0	0.0
AC093525.3	9	0	0.0
AC093525.4	9	0	0.0
AC093525.6	9	0	0.0
AC093525.7	9	0	0.0
AC093534.2	9	0	0.0
AC093535.1	9	0	0.0
AC093536.2	9	0	0.0
AC093567.1	9	0	0.0
AC093579.1	9	0	0.0
AC093580.1	9	0	0.0
AC093581.1	9	0	0.0
AC093585.1	9	0	0.0
AC093591.2	9	0	0.0
AC093599.1	9	0	0.0
AC093607.1	9	0	0.0
AC093620.1	9	0	0.0
AC093627.1	9	0	0.0
AC093627.2	9	0	0.0
AC093627.3	9	0	0.0
AC093627.4	9	0	0.0
AC093627.5	9	0	0.0
AC093627.6	9	0	0.0
AC093635.1	9	0	0.0
AC093639.1	9	0	0.0
AC093642.1	9	0	0.0
AC093655.1	9	0	0.0
AC093668.1	9	0	0.0
AC093668.2	9	0	0.0
AC093668.3	9	0	0.0
AC093673.1	9	0	0.0
AC093673.2	9	0	0.0
AC093677.2	9	0	0.0
AC093689.1	9	0	0.0
AC093690.1	9	0	0.0
AC093714.1	9	0	0.0
AC093714.2	9	0	0.0
AC093722.1	9	0	0.0
AC093725.1	9	0	0.0
AC093725.2	9	0	0.0
AC093726.1	9	0	0.0
AC093726.2	9	0	0.0
AC093730.1	9	0	0.0
AC093732.1	9	0	0.0
AC093732.2	9	0	0.0
AC093734.1	9	0	0.0
AC093752.2	9	0	0.0
AC093752.3	9	0	0.0
AC093763.1	9	0	0.0
AC093766.1	9	0	0.0
AC093772.1	9	0	0.0
AC093788.1	9	0	0.0
AC093797.1	9	0	0.0
AC093799.1	9	0	0.0
