ligand	family	split	n_patients	n_nonzero	mean_delta	median_delta	p_wilcoxon	meta_mu	meta_p	meta_I2	meta_k	cohorts_pos	cohorts_neg	mean_GSE123902	mean_GSE131907	mean_GSE205335	mean_GSE189357	n_GSE123902	n_GSE131907	n_GSE205335	n_GSE189357
IL17C	other	delta_pctpos	64	49	0.006242530981145956	0.00053804768640565	0.023007538413544637	0.0014896948747705812	0.5623588675057722	0.6596893543446763	4	2	2	0.024461363740350666	-0.0007885962295558573	0.005389391325972541	-0.0016769380951075332	13	21	21	9
IL17F	other	delta_pctpos	64	6	-0.0006387462139620181	0.0	1.0	-7.514442986195782e-06	0.9439372910651335	0.07819617611821553	3	1	2	0.0	2.8666342080042854e-05	-0.001812475937805436	-0.00037997290925954446	13	21	21	9
IL18	ext_ifn_recruit	delta_pctpos	64	64	0.05611088665476907	0.0286691989113447	1.6566840201621954e-05	0.06041119504473719	1.4184106301762121e-06	0.08474683860074964	4	4	0	0.030739570256273233	0.07498611140499005	0.07142212714612028	0.012989924777816776	13	21	21	9
IL18BP	other	delta_pctpos	64	62	0.0020042033589592503	0.00211006477935465	0.45950134124401565	-0.001049973511056228	0.8406879095218731	0.6290579027885761	4	2	2	-0.005431487977859515	0.008361083211131047	0.006566625502525484	-0.012733724922357944	13	21	21	9
IL19	other	delta_pctpos	64	41	0.0011013510968495563	0.0	0.7388477399363182	0.00025284143570654464	0.7974493613098065	0.33667322513852355	4	2	2	0.0035152781596762767	0.0027401555970448174	-0.0015344958967350227	-5.8999953769522245e-05	13	21	21	9
IL1A	other	delta_pctpos	64	52	0.0010424861509267637	0.0007400754598194	0.12378747061335167	0.0034102713107253403	0.35525946037573397	0.590224766176134	4	3	1	0.0016950993853310239	0.005860458308191062	0.00817582778104609	-0.02778657624710784	13	21	21	9
IL1B	other	delta_pctpos	64	63	-0.012047008374209207	-0.0015381741665837	0.6366547330863737	-0.018052391701852955	0.3906327346964351	0.8934443586852719	4	2	2	-0.0348514969944291	0.03270441721898657	0.010734436562552845	-0.13668388938157094	13	21	21	9
IL1F10	other	delta_pctpos	64	12	0.00021272528549967344	0.0	0.02685546875	0.00025156544511672964	0.13306052999634624	0.054799323322518786	2	2	0	0.0	0.00014162740729869525	0.0005066782247003096	0.0	13	21	21	9
IL1RN	other	delta_pctpos	64	62	0.017943266499209524	0.00124746968133675	0.3529060927442085	-0.0012752393529682697	0.9508276898974024	0.8033316872624544	4	2	2	-0.00023163763628054556	0.015942716779719982	0.06089755541882604	-0.051362818994267784	13	21	21	9
IL2	other	delta_pctpos	64	30	-0.00276148485070833	0.0	0.024786051362752914	-0.0011218791527713924	0.3709015749061988	0.6304343952107592	4	1	3	-0.01171529030414117	0.00038051645563829994	-0.0003784382106261004	-0.002719988848528233	13	21	21	9
IL20	other	delta_pctpos	64	21	0.003137136186831834	0.0	0.02157115936279297	0.0002888610103710399	0.3747118870240074	0.011952160904034613	4	3	1	-0.0008538411678269923	0.0004374313873310999	0.009421302954208205	0.0005381366629625444	13	21	21	9
IL21	other	delta_pctpos	64	10	-0.0020657132562589904	0.0	0.02734375	-0.0007334749760091974	0.25266832140995543	0.11923350508553213	3	0	3	-0.0014482010739802615	0.0	-0.0052314534805476005	-0.0003909457052591556	13	21	21	9
IL22	other	delta_pctpos	64	4	7.726403199002188e-05	0.0		2.5657387698127507e-05	0.11067424107356709	0.0	4	4	0	0.00021891881169756153	2.5476051306490477e-05	2.1132771620738096e-05	0.00012446313486903334	13	21	21	9
IL23A	other	delta_pctpos	64	63	0.006268730378970869	0.0036725059886930497	0.007585562972223118	0.0055740463306058865	0.15311568468120013	0.3819260944028818	4	2	2	-0.0024323281834584464	0.010384283178825057	0.011118885287912769	-0.002083058573599888	13	21	21	9
IL24	other	delta_pctpos	64	29	0.0005872947634456298	0.0	0.05337592214345932	0.00043761635008296836	0.4670975437932593	0.6386167138732185	4	3	1	-0.0012301335063783002	0.0011880611824333857	0.0009731357616436476	0.0009103849575356108	13	21	21	9
IL25	other	delta_pctpos	64	6	4.339008624710401e-05	0.0	0.03125	1.791143477285366e-05	0.26341134450232984	0.19238101757139275	3	3	0	0.0	9.954407353626503e-06	3.889830733093809e-05	0.00019456205682653332	13	21	21	9
IL26	other	delta_pctpos	64	11	0.0022627458236503346	0.0	0.9658203125	-0.00018069146056490975	0.2984983097612435	0.0	4	2	2	-0.00019230548943102306	0.007586578453481377	-0.000670418669060638	0.00023070540037657775	13	21	21	9
IL27	other	delta_pctpos	64	25	-0.0001560220284680217	0.0	0.5249125957489014	0.00014319468195741895	0.4398506060080958	0.2673245018202056	4	3	1	-0.0018851209331324846	0.00041754930520316235	0.00015878404984558095	0.00026868465030503334	13	21	21	9
IL3	other	delta_pctpos	64	1	1.2259513041701562e-05	0.0					1	1	0	0.0	3.736232546042381e-05	0.0	0.0	13	21	21	9
IL31	other	delta_pctpos	64	7	0.00012036916331085906	0.0	0.078125	8.184137734344426e-05	0.09343350306058275	0.0	3	3	0	0.0	6.707652227599524e-05	0.00019888774473047528	0.0002353752049732333	13	21	21	9
IL32	other	delta_pctpos	64	64	0.04150739238541597	0.04076553896325215	0.018241012892888434	0.05193857850313524	0.5005202739598631	0.8878903370138687	4	2	2	0.23300470607323998	0.14655851991327123	-0.13960386635912647	-0.05762619899139311	13	21	21	9
IL33	other	delta_pctpos	64	46	0.007725625754492242	0.0	0.5807290955643225	0.005214286495222329	0.6123189864853933	0.4535809058351821	4	2	2	-0.00027139231732800824	0.015460533176527598	0.02052036357569963	-0.028625631487111582	13	21	21	9
IL34	other	delta_pctpos	64	52	0.010352418158749772	0.00216833768553025	3.156645713508319e-05	0.008912313014911648	0.005282812753298531	0.45997901746808084	4	4	0	0.017432967976029227	0.005179548151108676	0.006342035424943578	0.02155254704161201	13	21	21	9
IL36A	other	delta_pctpos	43	4	0.0003292663718803465	0.0					1	1	0	0.0		0.0006742120948026143	0.0	13	0	21	9
IL36B	other	delta_pctpos	64	5	-8.879098626136723e-05	0.0	0.625	0.00018201384152791755	0.8930054531802252	0.6107692662166335	2	1	1	0.0	-0.0015252458683728	0.001254644767385776	0.0	13	21	21	9
IL36G	other	delta_pctpos	64	33	0.0037313865148081316	0.0	4.394445568323135e-06	0.0023383546282779075	0.0638155577444161	0.758759672488993	4	3	1	0.0017596953232785462	0.004993322410176542	0.005357537524661156	-0.0001594845429436	13	21	21	9
IL36RN	other	delta_pctpos	64	31	0.008817618308731588	0.0	0.0002865353599190712	0.0008297313175122195	0.2590339664881358	0.7980271104820743	4	4	0	9.043180510813076e-05	0.013644769499608448	0.01294702415171449	0.0005249212905149111	13	21	21	9
IL37	other	delta_pctpos	64	46	0.01600662100285742	0.00036882667167644997	0.00025517280300846323	0.009525893190968283	0.06483431062393273	0.44261130823807426	4	4	0	0.022056430029409855	0.01609152871610045	0.017838407885486993	0.0027957205741344893	13	21	21	9
IL4	other	delta_pctpos	64	22	-0.0002700034587304344	0.0	0.16585874557495117	0.0002072554452357867	0.600255758146631	0.3276064486632203	3	2	1	0.0	4.6051755938442915e-05	-0.0011060785238742952	0.0005533711964339	13	21	21	9
IL5	other	delta_pctpos	64	27	-0.0005461331873237133	0.0	0.9340859353542328	-0.00043252918476777515	0.3179334820934092	0.46030036729932977	4	1	3	-0.0008577308420133692	-5.160356773802386e-05	8.974151941312138e-05	-0.002733657780857878	13	21	21	9
IL6	other	delta_pctpos	64	61	0.051438667066447896	0.01127823379342005	2.587299392475671e-06	0.03891233492263852	0.00010373470285416893	0.3696232042272591	4	4	0	0.07007040115474832	0.07302263165592988	0.022823564519644745	0.04093215083931892	13	21	21	9
IL7	other	delta_pctpos	64	61	0.019830847248470354	0.01066723368690575	1.7517263966484367e-08	0.018064244728786306	8.131137563911049e-09	0.17394167222569665	4	4	0	0.010494009925978478	0.019758295800423955	0.024569585585320203	0.022429620640417244	13	21	21	9
IL9	other	delta_pctpos	43	2	8.996981169856976e-05	0.0		-7.598856870351711e-20	0.9999999999999997	0.2456616836930137	2	1	1	0.000407888774721		-6.827867468259523e-05	0.0	13	0	21	9
ILDR2	other	delta_pctpos	64	32	-0.0011638435617000423	0.0	0.7608502637594938	-0.0006229741905664536	0.5341522581081698	0.6011667424429933	4	1	3	-0.0009880696997982923	0.0011940758338608286	-0.0034310022899253904	-0.0016295140304521223	13	21	21	9
IMPG2	other	delta_pctpos	64	43	0.000535046627721086	0.0	0.012945365428095101	0.0006856205534994469	0.00928318539999093	0.0	4	3	1	-0.0006790613845290461	0.0009145459552293523	0.0006346097850285715	0.0011709457364011888	13	21	21	9
INHA	other	delta_pctpos	64	42	0.008028306828926501	0.0005677022813664	1.460353178117657e-05	0.0009197096463415777	0.019615219077241213	0.0	4	4	0	0.009904522806412462	0.017112019367436473	0.0008438000911717785	0.0008867368819067444	13	21	21	9
INHBA	other	delta_pctpos	64	54	-0.011386382495973414	6.008101280205e-05	0.9553685605795468	-0.00012706578820753173	0.9845819557851608	0.7424597513949732	4	2	2	-0.04974753410930904	0.0091806867645765	0.0061652719164449424	-0.04491951873585904	13	21	21	9
INHBB	other	delta_pctpos	64	60	0.08639068412105504	0.04707193857719575	2.2141376721762468e-10	0.08183483121640897	8.867174610448519e-14	0.0	4	4	0	0.07282367472941527	0.09713757473184563	0.0882911451456349	0.07647698831533697	13	21	21	9
INHBC	other	delta_pctpos	64	10	6.28473525339975e-05	0.0	0.01953125	4.414950344335276e-05	0.08107191225186984	0.07739056327347858	3	3	0	0.0	2.4719267840104762e-05	9.581463240744473e-05	0.00016566873966414444	13	21	21	9
INHBE	other	delta_pctpos	64	23	0.00026694436486201286	0.0	0.07486915588378906	0.00018304511676633974	0.13218326564394123	0.0	4	4	0	0.00014269278569473077	0.0005191342609010394	0.00020249854398119997	8.349359401144446e-06	13	21	21	9
INS	other	delta_pctpos	43	2	2.9930102558465118e-05	0.0					1	1	0	0.0		6.128544809590476e-05	0.0	13	0	21	9
INSL3	other	delta_pctpos	64	38	0.0008118185941526877	0.0	0.5371132758664316	7.811202945268931e-05	0.9372862311601802	0.4254215825778577	4	2	2	-0.00012018874653093066	0.0028487065952678007	0.0005714563885926285	-0.002033842103377211	13	21	21	9
INSL5	other	delta_pctpos	64	16	0.0003861860549364344	0.0	0.104583740234375	2.6234660946734968e-05	0.8330525386135516	0.18442780072901827	4	2	2	0.00043251370130693075	-1.016788661082381e-05	0.0010333414571731953	-0.0002659350647631222	13	21	21	9
ITGA4	other	delta_pctpos	64	60	-0.041292584554901354	-0.009376252546218149	5.310583992387359e-05	-0.03763901206662366	0.07927177435599858	0.9207828566687618	4	1	3	-0.02622858776973768	0.0036378603377095527	-0.08400758222246234	-0.06822106788080984	13	21	21	9
ITGA9	other	delta_pctpos	64	54	0.011973091442977032	0.0032062886726466	6.832560715289694e-06	0.01155807000965183	2.4080067649372256e-05	0.0	4	4	0	0.011371990236930186	0.007765354700634633	0.014792218500051548	0.016081438006225322	13	21	21	9
ITGAL	other	delta_pctpos	64	62	-0.02851066160695103	-0.0044728063446575	0.00021109725545665346	-0.02228807837310793	0.1021450921169905	0.9535201893373615	4	1	3	-0.02712311220183002	0.005983370248220558	-0.06319828498981016	-0.03006318607196607	13	21	21	9
ITGAM	other	delta_pctpos	64	57	-0.010682473073163114	0.0	0.120354302507949	-0.01111247901907937	0.10063682748324254	0.8711414720627382	4	1	3	-0.010472517313619407	0.002462097782967695	-0.0031596129131112433	-0.059209748208041396	13	21	21	9
ITGB1	other	delta_pctpos	64	64	0.3111727151998459	0.2765878169753664	1.7722739472343285e-10	0.29453214621969076	4.819631272813096e-17	0.18012254633512229	4	4	0	0.23966699757346094	0.33586882858623013	0.3680178916400036	0.2241957421760264	13	21	21	9
ITGB2	other	delta_pctpos	64	64	-0.058557280038808515	-0.0213385451998282	0.03128909984321362	-0.06457738563347735	0.2221683281980683	0.9500725286076164	4	1	3	-0.10250763086014024	0.052136208302969056	-0.12160522029670454	-0.10624638549260851	13	21	21	9
ITIH2	other	delta_pctpos	64	28	0.0021353309697981085	0.0	3.330409526824951e-06	0.0019916594729300512	0.014129029921758471	0.5542881778513118	4	4	0	0.0015897396836836923	0.0031474817426071547	0.0006069239514012904	0.004128005178334845	13	21	21	9
ITM2B	other	delta_pctpos	64	64	0.3968846506980316	0.36541857720634313	1.9088521598671376e-09	0.34425978831805787	0.0037034869176531893	0.8655850985254214	4	3	1	0.3951054319428018	0.4280364446325663	0.5409330687801316	-0.009345861361006418	13	21	21	9
IZUMO1	other	delta_pctpos	64	33	0.0011026619883833313	0.0	0.00010015815496444702	0.0009491792069372165	0.0016067409631808991	0.0	4	4	0	0.0007993018411680306	0.0006249734621888477	0.0010575822734336332	0.0027606414303640776	13	21	21	9
JAG1	other	delta_pctpos	64	64	0.06719094989858126	0.035913059448169596	7.009252091280031e-10	0.06540183408735444	2.2782960001725314e-05	0.6464748583740841	4	4	0	0.03449147739206046	0.04772516019569317	0.09814730207992542	0.08761220884715838	13	21	21	9
JAG2	other	delta_pctpos	64	64	0.03666555021980068	0.02947487027055	1.3707323089996775e-09	0.0313934245599821	8.21581769868113e-08	0.5413653943418872	4	4	0	0.034850473488630136	0.029181138507168566	0.05176045888617279	0.02152950149498701	13	21	21	9
JAM2	other	delta_pctpos	64	44	-0.01480766022213218	0.0	0.004260721211380769	-0.013562901748103571	0.09992450680446975	0.6703150269444967	4	0	4	-0.02553729507016212	-0.010231627985562737	-0.0009915128085851049	-0.04222438462524969	13	21	21	9
JAM3	other	delta_pctpos	64	47	0.0042949822753425	0.0	0.9456817019458015	-0.00036944031213514316	0.9677806092789082	0.6484986429486955	4	2	2	-0.008753945595518052	0.01355831944067158	0.016202922292228517	-0.026256213114138588	13	21	21	9
JAML	other	delta_pctpos	64	64	-0.026633871960231013	-0.0104235457232561	4.2046089693968936e-06	-0.030040577219735513	0.025370559217162764	0.8997413297865234	4	1	3	-0.05724199892538069	3.2466246825123725e-05	-0.021340834139736253	-0.05699401040818916	13	21	21	9
KCNA1	other	delta_pctpos	64	23	0.0028460374295225218	0.0	0.000152587890625	0.0012735072252919694	0.08543389399984011	0.5008920111661083	4	4	0	0.0005292576081263846	0.0007791096126990522	0.004957393702367595	0.006088830774155422	13	21	21	9
KIAA0319L	other	delta_pctpos	64	64	0.15257088717157233	0.13584773084648977	3.696686092064686e-12	0.14733496177641997	5.215425029897033e-23	0.29789558729490884	4	4	0	0.16066434451587364	0.13960857448996075	0.1280766454210754	0.22827896468250122	13	21	21	9
KIR2DL5A	other	delta_pctpos	22	0	0.0	0.0					0	0	0	0.0			0.0	13	0	0	9
KIR2DS3	other	delta_pctpos	22	0	0.0	0.0					0	0	0	0.0			0.0	13	0	0	9
KIR2DS5	other	delta_pctpos	22	0	0.0	0.0					0	0	0	0.0			0.0	13	0	0	9
KIRREL1	other	delta_pctpos	43	26	0.008055521490965665	0.0015980286928951	2.6226043701171875e-06	0.012232143231564078	3.502987456828078e-11	0.0	2	2	0	0.0		0.01109840894445707	0.012591204030880565	13	0	21	9
KIRREL3	other	delta_pctpos	64	27	3.1078814864585994e-05	0.0	0.39974282681941986	-0.0004339389061533836	0.06348087762600356	0.0	4	1	3	-0.0004139811467125692	-0.001886172002008762	0.0024488944958537574	-0.0004940414791275555	13	21	21	9
KISS1	other	delta_pctpos	64	60	0.016135837094360853	0.00845708198489185	1.2130586782650348e-08	0.015776163119887592	1.7714299765173018e-08	0.0	4	4	0	0.018525354657663015	0.018403152370906017	0.01154414313229752	0.01810786199135568	13	21	21	9
KITLG	other	delta_pctpos	64	64	0.08578325353594587	0.0583088659924062	1.093378328436223e-10	0.08548239579305113	1.2161601386127135e-06	0.6801445782807156	4	4	0	0.09299321071037363	0.06637972445139716	0.058984143522122015	0.18317502884686404	13	21	21	9
KL	other	delta_pctpos	64	38	0.0016981421192982411	0.0	0.005183736204344314	0.0020418997618647738	0.002881500152115321	0.13189921358662263	4	3	1	0.009402093370753338	0.0015277526011505667	0.002478142814160195	-0.010852213545136888	13	21	21	9
KLK3	other	delta_pctpos	64	7	0.0001584530675321047	0.0	0.015625	0.00011962937444294974	0.03927713924797394	0.0	3	3	0	0.00040604061794565383	8.054302295644762e-05	0.00015100308603218095	0.0	13	21	21	9
KLKB1	other	delta_pctpos	64	48	0.0030921028808818148	0.00051443681585955	0.0001689217587852454	0.003315865694621875	0.08281256005729251	0.7150773827971191	4	3	1	0.004711833894754192	0.003985039614170481	-4.639123948135506e-05	0.005992125319573334	13	21	21	9
KLRA1P	other	delta_pctpos	22	0	0.0	0.0					0	0	0	0.0			0.0	13	0	0	9
KNG1	other	delta_pctpos	64	19	0.0029171913124177405	0.0	0.044559478759765625	0.0003455386081780949	0.06951975692630087	0.0	4	4	0	0.0003107310542154231	0.0069694580916655	0.0015823578307284337	0.0003414006577402556	13	21	21	9
L1CAM	other	delta_pctpos	64	41	0.014959870821731168	0.0	0.34791725337890966	0.006409633015127635	0.33300695301492644	0.527452485320619	4	3	1	0.010149328766448777	0.02211831661009404	0.01845847900645641	-0.0029580277022887777	13	21	21	9
LACRT	other	delta_pctpos	64	1	-5.7281142592201565e-05	0.0					1	0	1	0.0	0.0	-0.0001745711012333762	0.0	13	21	21	9
LAIR2	other	delta_pctpos	64	52	-0.005194755596122477	0.0	0.09028685115735006	-0.005189360564549519	0.3347562589215556	0.8287737248129635	4	2	2	0.006663440757002616	0.0020671549709335856	-0.016409378636534164	-0.013100265668362256	13	21	21	9
LAMA1	other	delta_pctpos	64	39	0.0029520038372804654	5.48169515004e-05	0.00019233786588301882	0.0027864962798639964	0.124183328834791	0.6975541276817321	4	3	1	0.004480248947052239	-0.0004043807094751667	0.004535501888758766	0.004881273834368342	13	21	21	9
LAMA2	other	delta_pctpos	64	56	-0.002157475753315039	0.0003676820484745	0.7627952879258398	-0.001320774240636906	0.6578502372097447	0.5550477165205787	4	1	3	-0.007810582989600991	-6.89314093706383e-05	0.0029454400513031615	-0.01077195009199251	13	21	21	9
LAMA3	other	delta_pctpos	64	60	0.07621497995578728	0.0284226980816046	4.055324001811059e-09	0.07197721239592114	1.8459658154417139e-06	0.0	4	4	0	0.05381281851220287	0.06271406616251987	0.09454022199380734	0.09731689169209748	13	21	21	9
LAMA4	other	delta_pctpos	64	59	-0.0128920721899718	0.0003407582709165	0.8919291372386696	-0.018544770978250875	0.30790191307773507	0.8251496285845785	4	1	3	-0.03744859032579762	-0.009520158668152263	0.012767029530194854	-0.04516058155841339	13	21	21	9
LAMA5	other	delta_pctpos	64	64	0.18692360225533092	0.1496265589290475	4.06386776458881e-12	0.1707898946993053	8.099531018783683e-16	0.4761417208364663	4	4	0	0.13112702326667008	0.20558387220164798	0.221392930484415	0.1435495983852383	13	21	21	9
LAMB1	other	delta_pctpos	64	59	0.010020609063238872	0.00364507173605195	0.1330849145364823	0.0028375393091783748	0.8510252541211071	0.8737295328605853	4	2	2	-0.011129647339739042	0.019485942921013362	0.02971178116517171	-0.027460867816221243	13	21	21	9
LAMB2	other	delta_pctpos	64	64	0.08632164365237849	0.07668299845437875	7.015891752283835e-11	0.08616824156727755	4.737616109012712e-24	0.0	4	4	0	0.06725002456095128	0.08837498470719553	0.08484643770559808	0.1125205559767991	13	21	21	9
LAMB3	other	delta_pctpos	64	63	0.2798016918525773	0.22487395453875575	5.423478845876457e-12	0.24455424610181223	3.16163884701747e-17	0.23230574780978888	4	4	0	0.2959530304343786	0.2548212716073612	0.33091422766983836	0.1954970442329816	13	21	21	9
LAMC1	other	delta_pctpos	64	64	0.10462814964772327	0.0924059375670034	1.1923971044889973e-11	0.0968992040677154	4.3550926840516624e-11	0.6292411782992198	4	4	0	0.06414592464407928	0.12560543449151976	0.11718879837747857	0.08484729631469921	13	21	21	9
LAMC2	other	delta_pctpos	64	63	0.1396265045273334	0.09230601100865679	2.4731394344291504e-11	0.12257013304648387	8.159438576427175e-09	0.5300169719245355	4	4	0	0.1390704457660182	0.09251988269548106	0.20233051889722375	0.10403578459381127	13	21	21	9
LAMC3	other	delta_pctpos	64	29	-0.0014195299843227202	0.0	0.06551516801118851	-0.0017972700576286463	0.1338590529866738	0.8344629104132583	4	1	3	-0.002034914079616715	-0.0006274641358122142	0.00017937503561920952	-0.006109573873064856	13	21	21	9
LAYN	other	delta_pctpos	64	61	0.013840645715075999	0.0033200614840383502	0.017261487779768818	0.007126899555389251	0.024466234738369723	0.0	4	3	1	-0.0024744249276286373	0.0324702869287946	0.008392072166201105	0.006651034314347378	13	21	21	9
LCN1	other	delta_pctpos	64	9	-0.0005428094257867876	0.0	1.0	6.67403160792339e-05	0.20285985206151902	0.23497891934499412	3	2	1	-0.002924579204719754	9.903986159277144e-05	5.71375865502e-05	0.0	13	21	21	9
LCN2	other	delta_pctpos	64	63	0.35198840038617907	0.18306308118160924	4.519793968901239e-11	0.32401982621148245	0.00011270371408304996	0.8271034934539476	4	4	0	0.6207121616834537	0.1339890868698574	0.44298935169998643	0.26016136809598245	13	21	21	9
LEAP2	other	delta_pctpos	64	63	0.01017431417878105	0.0076879099981078496	9.152871301363076e-06	0.00637733925723344	0.0058883163593203315	0.0	4	4	0	0.01115327752182844	0.015720481888406516	0.004006606236366433	0.010210516559776178	13	21	21	9
LEFTY1	other	delta_pctpos	64	42	0.004210384546260281	0.0004937669174485001	0.00025826377168414183	0.0011301994550051327	0.21367475653832246	0.6832956967624928	4	3	1	0.014726112568699509	0.0014839696919303719	0.002279197841784719	-0.00011126340449472222	13	21	21	9
LEFTY2	other	delta_pctpos	64	20	-0.0003182948052453875	0.0	0.7285060882568359	7.871975879198171e-05	0.5188515423630604	0.41627341923418204	4	2	2	7.360064741356923e-05	-0.00020763083503147145	0.00015652734255909047	-0.002250500290017911	13	21	21	9
LEP	other	delta_pctpos	64	16	-0.00024116962393537034	0.0	0.860260009765625	-0.0001038561392185624	0.44375881394270167	0.0	3	0	3	-0.00037630701751617686	-0.0004506373837680857	-5.140379262017143e-05	0.0	13	21	21	9
LFNG	other	delta_pctpos	64	64	0.04559362502041952	0.029040418518156	3.817737489819962e-06	0.03213185146377918	0.1506400896487933	0.8957164861486666	4	3	1	0.02841482622065057	0.06661588961177678	0.06160381348459504	-0.016001611620601822	13	21	21	9
LGALS1	other	delta_pctpos	64	64	-0.1464386076702564	-0.02276283856365465	0.04138131777654499	-0.20396441111609126	0.07861945996254578	0.9241025278224616	4	2	2	-0.28496940490467354	0.0034169102764677302	8.302399013977526e-05	-0.637885249637157	13	21	21	9
LGALS3	ext_barrier	delta_pctpos	64	64	0.4375933505778072	0.3920018696785177	9.575552802954846e-11	0.4127660513735446	2.2442281928829444e-06	0.7332036501372802	4	4	0	0.5535892124641753	0.2568963161316481	0.5956597458367293	0.3228485970677176	13	21	21	9
LGALS3BP	other	delta_pctpos	64	64	0.5663837502846322	0.5916330586717923	4.466736295633894e-12	0.581881338097553	1.91818604667096e-26	0.4507255875396003	4	4	0	0.718112498970209	0.49937298687792875	0.4979463435003852	0.663265732628795	13	21	21	9
LGALS9	core_barrier	delta_pctpos	64	64	0.06708428589597282	0.0356237667750784	0.00022886873482496823	0.04853431539586936	0.1005095015836948	0.7556457335258384	4	3	1	0.021192677907591145	0.1381700865831591	0.05687653823948969	-0.00867662630356111	13	21	21	9
LGI1	other	delta_pctpos	64	8	0.0011751465257999604	0.0	0.84375	6.127018941329741e-05	0.5538064846034958	0.20120244710066096	4	3	1	0.006663840626141431	-0.0006899758233938381	2.2000753980889008e-05	0.00028965844100342224	13	21	21	9
LGI2	other	delta_pctpos	64	38	0.010433413763960947	0.0	0.007251583825564012	0.0031616827296731343	0.35109181034047643	0.5515143177546765	4	3	1	0.01148339326892647	0.019829676689668195	0.005445377814927643	-0.0013690862443395556	13	21	21	9
LGI3	other	delta_pctpos	64	36	0.017662557828995545	0.0	0.0003594935988076031	0.0036170759674850088	0.3824334982313301	0.8847464542363633	4	3	1	0.0022533932140696464	-0.0029866740884702094	0.002754354694559495	0.12288758850499273	13	21	21	9
LGI4	other	delta_pctpos	64	51	-0.0015329105340885969	0.0	0.5738380614686378	-0.0019749020536488516	0.5180320570805956	0.838393278287365	4	2	2	0.0005741135566322542	-0.005210531564771947	0.0029613469102697473	-0.006481874741482588	13	21	21	9
LHB	other	delta_pctpos	64	42	0.0009656729495070188	0.00045597963432179997	0.00012806237782569951	0.0010349748190009765	5.545498621208667e-05	0.0	4	4	0	0.00012234438560626947	0.0013203771672116523	0.0009931969350770572	0.0012919484008338665	13	21	21	9
LIF	other	delta_pctpos	64	62	0.03916802649054193	0.01790360586209275	3.6423135121909815e-06	0.03590166444037171	0.01967331594248256	0.6419524418867436	4	3	1	0.03295167691349038	0.03809741334187947	0.07256431165035729	-0.027279369924184907	13	21	21	9
LILRA6	other	delta_pctpos	64	27	6.92505991409328e-05	0.0	0.6276643574237823	0.00014144013296586315	0.6815438508746909	0.24163545856459495	4	2	2	-0.0007325940665099384	0.0005544590279824143	-0.00034928658384086197	0.0010719044314084778	13	21	21	9
LILRB2	other	delta_pctpos	64	48	-0.004236575870296545	0.0	0.01761125370720862	-0.0028696329710748143	0.12099382497197742	0.8027156812793095	4	1	3	-0.014214953711452562	-0.0002541349658940517	0.0003150933890341619	-0.009736287148448658	13	21	21	9
LILRB4	other	delta_pctpos	64	59	-0.010532349583557497	-0.0027919659949071	0.00023704550789590122	-0.009115537025863879	0.04553150867383738	0.9047508443476536	4	1	3	-0.03759321592820557	-0.005304679308978181	0.0014616380162456428	-0.011628299903736018	13	21	21	9
LIN7A	other	delta_pctpos	64	43	0.003133157986105326	0.0	0.3529712356851178	0.0024321101215218077	0.08802873444964288	0.0	4	3	1	-9.505567358224568e-05	0.0028150190932523305	0.0004045665730385667	0.014905170652800134	13	21	21	9
LIN7B	other	delta_pctpos	64	64	0.028751702973968805	0.023505710003308602	3.3848347863000027e-09	0.02811226935758958	2.6712614122762518e-14	0.0	4	4	0	0.030409279753331228	0.020078113910869666	0.03756312974471702	0.026035804085930814	13	21	21	9
LIN7C	other	delta_pctpos	64	64	0.06664452181516797	0.060564728937580095	7.669596820068871e-11	0.0629405819835527	1.6584866995845e-25	0.0	4	4	0	0.07683632939124861	0.0645979941941124	0.06967646442217493	0.049623720349164915	13	21	21	9
LINGO4	other	delta_pctpos	64	33	-0.0006780566236026097	0.0	0.013690391555428505	0.0007164657918665123	0.2867350236147683	0.3813311236662579	4	2	2	0.0010362169431469385	-0.0007395435060693857	-0.002860780994744152	0.0020822633717341218	13	21	21	9
LIPC	other	delta_pctpos	64	36	0.005089455830144147	0.0	0.9814318742428441	-0.0005934692910739196	0.05489893615052273	0.0	4	1	3	0.027051383353753396	-0.0004057500193722333	-0.0005447485739493047	-0.0006647044455351555	13	21	21	9
LIPH	other	delta_pctpos	64	64	0.16377113253569386	0.13802817162010345	5.393405572989189e-12	0.1709942027411807	1.7738799509717793e-06	0.8452878709322702	4	4	0	0.0996633082136146	0.1754617367650183	0.1494821467055322	0.2624342136250952	13	21	21	9
LOC101059948	other	delta_pctpos	22	0	0.0	0.0					0	0	0	0.0			0.0	13	0	0	9
LPA	other	delta_pctpos	64	10	-5.9211267958918766e-05	0.0	0.431640625	9.160282569013287e-05	0.5568172564356642	0.5085185773613501	4	2	2	-0.0009122063992055694	-7.939774378334286e-05	0.0002388152376156095	0.0005245994077582222	13	21	21	9
LPL	other	delta_pctpos	64	56	0.02080500209175455	0.0018685465788182	0.009487949749688787	0.00852247047016307	0.11721151659084764	0.6217558932386698	4	4	0	0.026262561620621256	0.0028285972253454	0.009947077414547976	0.0802019628184949	13	21	21	9
