accession,fileName,category,size_bytes,is_raw,protein_table_candidate,download_http,tier,keep_for_download
PXD038782,211021_NHG_benign_UDN08_Bladder_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,1315021,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211021_NHG_benign_UDN08_Bladder_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211027_NHG_benign_UDN08_Colon_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,1721967,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211027_NHG_benign_UDN08_Colon_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,220404_NHG_benign_UDN07_Lung_Tue39L243_17_3RepsCoProcessed_peptide.csv,SEARCH,1630574,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/220404_NHG_benign_UDN07_Lung_Tue39L243_17_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,210918_NHG_benign_UDN01_Kidney_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,129157,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210918_NHG_benign_UDN01_Kidney_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,220404_NHG_benign_UDN31_PBMC_W6-32_17_3RepsCoProcessed_peptide.csv,SEARCH,3425706,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/220404_NHG_benign_UDN31_PBMC_W6-32_17_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211017_NHG_benign_UDN01_Cerebellum_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,897647,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211017_NHG_benign_UDN01_Cerebellum_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,210915_NHG_benign_UDN04_Trachea_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,106327,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210915_NHG_benign_UDN04_Trachea_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211027_NHG_benign_UDN28_PBMC_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,1230142,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211027_NHG_benign_UDN28_PBMC_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211106_NHG_benign_UDN34_PBMC_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,1369052,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211106_NHG_benign_UDN34_PBMC_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211106_NHG_benign_UDN25_PBMC_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,1765952,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211106_NHG_benign_UDN25_PBMC_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211017_NHG_benign_UDN01_Stomach_W6-32_20_3RepsCoprocessed_peptide.csv,SEARCH,1791819,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211017_NHG_benign_UDN01_Stomach_W6-32_20_3RepsCoprocessed_peptide.csv,core_lung_io,True
PXD038782,210831_NHG_benign_UDN04_Stomach_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,2214692,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210831_NHG_benign_UDN04_Stomach_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,220329_NHG_malignant_CLL_02_W6-32_17_orbitrap_3RepsCoProcessed_peptide.csv,SEARCH,1237999,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/220329_NHG_malignant_CLL_02_W6-32_17_orbitrap_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211017_NHG_benign_UDN01_Aorta_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,1917247,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211017_NHG_benign_UDN01_Aorta_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211027_NHG_benign_UDN01_Thyroid_W6-32_20_3RepsCoprocessed_peptide.csv,SEARCH,850632,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211027_NHG_benign_UDN01_Thyroid_W6-32_20_3RepsCoprocessed_peptide.csv,core_lung_io,True
PXD038782,210903_NHG_benign_UDN04_Esophagus_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,1461352,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210903_NHG_benign_UDN04_Esophagus_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,210827_NHG_benign_UDN04_Smallintestine_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,2039437,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210827_NHG_benign_UDN04_Smallintestine_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,210827_NHG_benign_UDN04_Smallintestine_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,2480714,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210827_NHG_benign_UDN04_Smallintestine_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,210827_NHG_benign_UDN01_Skin_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,28441,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210827_NHG_benign_UDN01_Skin_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211017_NHG_benign_UDN22_PBMC_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,1778255,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211017_NHG_benign_UDN22_PBMC_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,210831_NHG_benign_UDN04_Thyroid_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,377582,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210831_NHG_benign_UDN04_Thyroid_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,220404_NHG_benign_UDN10_Liver_W6-32_17_3RepsCoProcessed_peptide.csv,SEARCH,2241772,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/220404_NHG_benign_UDN10_Liver_W6-32_17_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211106_NHG_benign_UDN33_PBMC_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,1014880,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211106_NHG_benign_UDN33_PBMC_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,210915_NHG_benign_UDN08_Thyroid_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,1241892,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210915_NHG_benign_UDN08_Thyroid_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211106_NHG_benign_UDN26_PBMC_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,1260869,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211106_NHG_benign_UDN26_PBMC_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211027_NHG_benign_UDN08_Testis_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,1408572,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211027_NHG_benign_UDN08_Testis_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,210827_NHG_benign_UDN04_Cerebellum_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,548897,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210827_NHG_benign_UDN04_Cerebellum_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211021_NHG_benign_UDN02_Uterus_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,1097046,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211021_NHG_benign_UDN02_Uterus_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,210827_NHG_benign_UDN04_Skin_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,783147,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/210827_NHG_benign_UDN04_Skin_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211021_NHG_benign_UDN02_Pancreas_Tue39L243_20_3RepsCoProcessed_peptide.csv,SEARCH,1276665,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211021_NHG_benign_UDN02_Pancreas_Tue39L243_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211021_NHG_benign_UDN02_Spleen_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,304588,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211021_NHG_benign_UDN02_Spleen_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211027_NHG_benign_UDN08_Jejunum_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,1392437,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211027_NHG_benign_UDN08_Jejunum_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211021_NHG_benign_UDN02_Liver_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,692339,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211021_NHG_benign_UDN02_Liver_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD038782,211027_NHG_benign_UDN02_Ovary_Tue39L243_20_3RepsCoprocessed_peptide.csv,SEARCH,2193343,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211027_NHG_benign_UDN02_Ovary_Tue39L243_20_3RepsCoprocessed_peptide.csv,core_lung_io,True
PXD038782,211021_NHG_benign_UDN27_PBMC_W6-32_20_3RepsCoProcessed_peptide.csv,SEARCH,1192710,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/11/PXD038782/211021_NHG_benign_UDN27_PBMC_W6-32_20_3RepsCoProcessed_peptide.csv,core_lung_io,True
PXD040145,OTEX_211130_21-022_032_LLC-M0_CCPM_M1.raw,RAW,1542992539,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_032_LLC-M0_CCPM_M1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_068_NSCLC-V1-M0_NT_M1.raw,RAW,1612628597,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_068_NSCLC-V1-M0_NT_M1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_056_LLC_NT_M1.raw,RAW,1478705147,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_056_LLC_NT_M1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_014_NSCLC-V1_CCPM_2.raw,RAW,1500308631,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_014_NSCLC-V1_CCPM_2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_008_NSCLC-V1-M0_SPION_M2.raw,RAW,1541912995,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_008_NSCLC-V1-M0_SPION_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_020_NSCLC-V1-M0_SPION_M1.raw,RAW,1503785819,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_020_NSCLC-V1-M0_SPION_M1.raw,core_lung_io,True
PXD040145,OTEX_211129_21-022_12_old_7.raw,RAW,1429727873,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211129_21-022_12_old_7.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_088_LLC_SPION_2.raw,RAW,1541713191,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_088_LLC_SPION_2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_028_LLC_CCPM_M3.raw,RAW,1471754807,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_028_LLC_CCPM_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_082_LLC_CCPM_M1.raw,RAW,1485656363,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_082_LLC_CCPM_M1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_094_NSCLC-V1_SPION_1.raw,RAW,1462201621,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_094_NSCLC-V1_SPION_1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_022_LLC_SPION_M2.raw,RAW,1518763831,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_022_LLC_SPION_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_030_NSCLC-V1_FeNTA_2.raw,RAW,1568869837,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_030_NSCLC-V1_FeNTA_2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_116_LLC-M0_NT_M3.raw,RAW,1584256607,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_116_LLC-M0_NT_M3.raw,core_lung_io,True
PXD040145,OTEX_211129_21-022_04_old_1.raw,RAW,1418480477,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211129_21-022_04_old_1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_110_NSCLC-V1-M0_FeNTA_M3.raw,RAW,1511345441,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_110_NSCLC-V1-M0_FeNTA_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_080_LLC_NT_M3.raw,RAW,1546565317,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_080_LLC_NT_M3.raw,core_lung_io,True
PXD040145,mqpar.xml,OTHER,40451,,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/mqpar.xml,core_lung_io,True
PXD040145,OTEX_211130_21-022_076_LLC_SPION_M1.raw,RAW,1431305799,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_076_LLC_SPION_M1.raw,core_lung_io,True
PXD040145,OTEX_211129_21-022_08_old_3.raw,RAW,1483372957,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211129_21-022_08_old_3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_054_LLC-M0_FeNTA_M3.raw,RAW,1543061601,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_054_LLC-M0_FeNTA_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_044_LLC_NT_M2.raw,RAW,1416585079,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_044_LLC_NT_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_066_LLC_SPION_M3.raw,RAW,1465241541,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_066_LLC_SPION_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_038_LLC_SPION_1.raw,RAW,1515782997,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_038_LLC_SPION_1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_130_LLC-M0_CCPM_M2.raw,RAW,1483885713,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_130_LLC-M0_CCPM_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_048_NSCLC-V1-M0_FeNTA_M1.raw,RAW,1533300513,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_048_NSCLC-V1-M0_FeNTA_M1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_026_NSCLC-V1-M0_SPION_M3.raw,RAW,1484713007,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_026_NSCLC-V1-M0_SPION_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_060_LLC-M0_NT_M1.raw,RAW,1591072959,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_060_LLC-M0_NT_M1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_098_NSCLC-V1_FeNTA_M3.raw,RAW,1439565397,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_098_NSCLC-V1_FeNTA_M3.raw,core_lung_io,True
PXD040145,OTEX_211129_21-022_16_old_9.raw,RAW,1572642345,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211129_21-022_16_old_9.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_142_LLC-M0_FeNTA_M1.raw,RAW,1491334509,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_142_LLC-M0_FeNTA_M1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_052_NSCLC-V1_NT_M3.raw,RAW,1446286007,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_052_NSCLC-V1_NT_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_010_LLC-M0_SPION_M2.raw,RAW,1515895735,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_010_LLC-M0_SPION_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_092_NSCLC-V1-M0_NT_M2.raw,RAW,1597218253,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_092_NSCLC-V1-M0_NT_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_114_NSCLC-V1_NT_2.raw,RAW,1420040229,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_114_NSCLC-V1_NT_2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_140_NSCLC-V1-M0_CCPM_M3.raw,RAW,1482935379,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_140_NSCLC-V1-M0_CCPM_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_078_NSCLC-V1_FeNTA_M1.raw,RAW,1481778931,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_078_NSCLC-V1_FeNTA_M1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_064_LLC-M0_SPION_M3.raw,RAW,1482812085,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_064_LLC-M0_SPION_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_138_NSCLC-V1_SPION_M2.raw,RAW,1441895295,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_138_NSCLC-V1_SPION_M2.raw,core_lung_io,True
PXD040145,MaxQuant_Output.7z,SEARCH,3594411229,,True,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/MaxQuant_Output.7z,core_lung_io,True
PXD040145,OTEX_211130_21-022_118_NSCLC-V1_FeNTA_1.raw,RAW,1384301537,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_118_NSCLC-V1_FeNTA_1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_126_LLC-M0_FeNTA_M2.raw,RAW,1691968023,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_126_LLC-M0_FeNTA_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_090_LLC_NT_2.raw,RAW,1541986899,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_090_LLC_NT_2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_046_NSCLC-V1-M0_FeNTA_M2.raw,RAW,1613303091,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_046_NSCLC-V1-M0_FeNTA_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_036_LLC_FeNTA_1.raw,RAW,1584053167,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_036_LLC_FeNTA_1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_100_LLC_FeNTA_M3.raw,RAW,1528125281,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_100_LLC_FeNTA_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_102_NSCLC-V1_SPION_M1.raw,RAW,1443038099,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_102_NSCLC-V1_SPION_M1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_096_NSCLC-V1_SPION_M3.raw,RAW,1484563699,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_096_NSCLC-V1_SPION_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_112_NSCLC-V1_NT_M2.raw,RAW,1427080931,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_112_NSCLC-V1_NT_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_034_NSCLC-V1_SPION_M2.raw,RAW,1464166273,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_034_NSCLC-V1_SPION_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_136_NSCLC-V1_CCPM_M3.raw,RAW,1417220577,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_136_NSCLC-V1_CCPM_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_050_NSCLC-V1_SPION_2.raw,RAW,1394632959,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_050_NSCLC-V1_SPION_2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_006_LLC_FeNTA_M1.raw,RAW,1496426705,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_006_LLC_FeNTA_M1.raw,core_lung_io,True
PXD040145,OTEX_211129_21-022_06_old_2.raw,RAW,1442207937,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211129_21-022_06_old_2.raw,core_lung_io,True
PXD040145,OTEX_211129_21-022_10_old_4.raw,RAW,1459659741,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211129_21-022_10_old_4.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_016_NSCLC-V1_FeNTA_M2.raw,RAW,1496123659,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_016_NSCLC-V1_FeNTA_M2.raw,core_lung_io,True
PXD040145,OTEX_211129_21-022_14_old_8.raw,RAW,1436235185,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211129_21-022_14_old_8.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_070_LLC-M0_CCPM_M3.raw,RAW,1519387205,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_070_LLC-M0_CCPM_M3.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_012_LLC_CCPM_2.raw,RAW,1497888385,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_012_LLC_CCPM_2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_134_NSCLC-V1_NT_1.raw,RAW,1414639185,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_134_NSCLC-V1_NT_1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_144_LLC_FeNTA_2.raw,RAW,1475761709,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_144_LLC_FeNTA_2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_042_LLC_CCPM_1.raw,RAW,1463058715,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_042_LLC_CCPM_1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_108_NSCLC-V1-M0_CCPM_M2.raw,RAW,1381602623,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_108_NSCLC-V1-M0_CCPM_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_132_NSCLC-V1-M0_CCPM_M1.raw,RAW,1457997053,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_132_NSCLC-V1-M0_CCPM_M1.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_104_LLC_FeNTA_M2.raw,RAW,1518007233,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_104_LLC_FeNTA_M2.raw,core_lung_io,True
PXD040145,OTEX_211130_21-022_122_NSCLC-V1_NT_M1.raw,RAW,1379622443,True,False,https://ftp.pride.ebi.ac.uk/pride/data/archive/2024/04/PXD040145/OTEX_211130_21-022_122_NSCLC-V1_NT_M1.raw,core_lung_io,True
