accession,fileName,category,size_bytes,download_http
PXD034772,20200611_COL011-00054_00055-HLAIIp_R04.raw,RAW,786562094,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200611_COL011-00054_00055-HLAIIp_R04.raw
PXD034772,20200828_COL011-00061-HLAIp_R01.raw,RAW,1370800609,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200828_COL011-00061-HLAIp_R01.raw
PXD034772,20200820_DIA_COL011-00014-HLAIIp_R04.raw,RAW,2817251775,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200820_DIA_COL011-00014-HLAIIp_R04.raw
PXD034772,20200813_DIA_COL011-00009a-HLAIIp_R03.raw,RAW,2580037741,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200813_DIA_COL011-00009a-HLAIIp_R03.raw
PXD034772,20200721_DIA_COL011-00030a-HLAIp_R03.raw,RAW,5056669515,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200721_DIA_COL011-00030a-HLAIp_R03.raw
PXD034772,20200828_COL011-00059-HLAIp_R01.raw,RAW,1108632217,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200828_COL011-00059-HLAIp_R01.raw
PXD034772,20200519_DIA_COL011-00052-HLAIp_R02.raw,RAW,5063999467,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200519_DIA_COL011-00052-HLAIp_R02.raw
PXD034772,20200820_DIA_COL011-00017-HLAIIp_R01.raw,RAW,3076596236,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200820_DIA_COL011-00017-HLAIIp_R01.raw
PXD034772,20191211_COL011-00010a-HLAIIp_R01.raw,RAW,872914631,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191211_COL011-00010a-HLAIIp_R01.raw
PXD034772,20200519_DIA_COL011-00054_00055-HLAIp_R01.raw,RAW,3033077608,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200519_DIA_COL011-00054_00055-HLAIp_R01.raw
PXD034772,20191217_COL011-00019-HLAIIp_R01.raw,RAW,904691226,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191217_COL011-00019-HLAIIp_R01.raw
PXD034772,20200611_COL011-00051-HLAIIp_R03.raw,RAW,820479892,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200611_COL011-00051-HLAIIp_R03.raw
PXD034772,20200904_COL011-00004a-HLAIp_R01.raw,RAW,1214488645,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200904_COL011-00004a-HLAIp_R01.raw
PXD034772,20200813_DIA_COL011-00032a-HLAIIp_R04.raw,RAW,2464762658,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200813_DIA_COL011-00032a-HLAIIp_R04.raw
PXD034772,20200810_DIA_COL011-00041-HLAIIp_R02.raw,RAW,2390415109,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200810_DIA_COL011-00041-HLAIIp_R02.raw
PXD034772,20200720_DIA_COL011-00006a-HLAIp_R04.raw,RAW,2894863863,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200720_DIA_COL011-00006a-HLAIp_R04.raw
PXD034772,20200914_DIA_COL011-00023-HLAIIp_R02.raw,RAW,3542930630,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_DIA_COL011-00023-HLAIIp_R02.raw
PXD034772,20200828_DIA_COL011-00056-HLAIp_R01.raw,RAW,4492706055,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200828_DIA_COL011-00056-HLAIp_R01.raw
PXD034772,20200715_DIA_COL011-00014-HLAIp_R04.raw,RAW,5026930866,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200715_DIA_COL011-00014-HLAIp_R04.raw
PXD034772,20191217_COL011-00018-HLAIIp_R01.raw,RAW,1060313993,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191217_COL011-00018-HLAIIp_R01.raw
PXD034772,20200526_COL011-00049-HLAIp_R03.raw,RAW,855306457,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200526_COL011-00049-HLAIp_R03.raw
PXD034772,20191029_COL011-00031a-HLAIp_R01.raw,RAW,1376210239,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191029_COL011-00031a-HLAIp_R01.raw
PXD034772,20200609_DIA_COL011-00048-HLAIIp_R01.raw,RAW,4532869917,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200609_DIA_COL011-00048-HLAIIp_R01.raw
PXD034772,20200804_DIA_COL011-00023-HLAIp_R01.raw,RAW,4350819330,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200804_DIA_COL011-00023-HLAIp_R01.raw
PXD034772,20200721_DIA_COL011-00030a-HLAIp_R04.raw,RAW,4116723350,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200721_DIA_COL011-00030a-HLAIp_R04.raw
PXD034772,20200721_DIA_COL011-00036a-HLAIp_R01.raw,RAW,3537546670,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200721_DIA_COL011-00036a-HLAIp_R01.raw
PXD034772,20200724_DIA_COL011-00042-HLAIp_R01.raw,RAW,2648456724,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200724_DIA_COL011-00042-HLAIp_R01.raw
PXD034772,20191212_COL011-00019-HLAIp_R02.raw,RAW,989477366,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191212_COL011-00019-HLAIp_R02.raw
PXD034772,20200813_DIA_COL011-00037-HLAIIp_R03.raw,RAW,2297109966,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200813_DIA_COL011-00037-HLAIIp_R03.raw
PXD034772,20200914_DIA_COL011-00060-HLAIIp_R01.raw,RAW,2858164864,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200914_DIA_COL011-00060-HLAIIp_R01.raw
PXD034772,20200909_COL011-00025-HLAIp_R04.raw,RAW,741611458,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200909_COL011-00025-HLAIp_R04.raw
PXD034772,20200904_DIA_COL011-00001a-HLAIp_R01.raw,RAW,4676227514,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200904_DIA_COL011-00001a-HLAIp_R01.raw
PXD034772,20200820_DIA_COL011-00021-HLAIIp_R02.raw,RAW,2836575180,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200820_DIA_COL011-00021-HLAIIp_R02.raw
PXD034772,20200519_DIA_COL011-00050-HLAIp_R01.raw,RAW,4565898886,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200519_DIA_COL011-00050-HLAIp_R01.raw
PXD034772,20200609_DIA_COL011-00049-HLAIIp_R02.raw,RAW,4069229212,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20200609_DIA_COL011-00049-HLAIIp_R02.raw
PXD034772,20180309_QE_HFX_LC2_HLAIp_CHC_SA_tumC3N02289_4_5_R2.raw,RAW,1287503250,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20180309_QE_HFX_LC2_HLAIp_CHC_SA_tumC3N02289_4_5_R2.raw
PXD034772,20191029_COL011-00032a-HLAIIp_R01.raw,RAW,952446001,https://ftp.pride.ebi.ac.uk/pride/data/archive/2023/03/PXD034772/20191029_COL011-00032a-HLAIIp_R01.raw
PXD043057,13058Vd_1770_Lung_070918.raw,RAW,350902212,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/13058Vd_1770_Lung_070918.raw
PXD043057,045656T2__kmer_peptides_1_1_0.mzid.gz,RESULT,6518475,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045656T2__kmer_peptides_1_1_0.mzid.gz
PXD043057,Lung_045656T2_1_120320_1.mgf,PEAK,45211933,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/Lung_045656T2_1_120320_1.mgf
PXD043057,lc4_lc410314vd763T__kmer_Comet_IP_lung_2T_060317_1-comet.txt,OTHER,90918928,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/lc4_lc410314vd763T__kmer_Comet_IP_lung_2T_060317_1-comet.txt
PXD043057,042464T2__kmer_peptides_1_1_0.mzid.gz,RESULT,6995346,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042464T2__kmer_peptides_1_1_0.mzid.gz
PXD043057,Lung_042908T2_021020_1.raw,RAW,975416675,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/Lung_042908T2_021020_1.raw
PXD043057,715-18T_NSCLC_contigs_20230131_715-18T_NSCLC_1_4__PP512_uploaded_file_id_1760.fasta,FASTA,214486012,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/715-18T_NSCLC_contigs_20230131_715-18T_NSCLC_1_4__PP512_uploaded_file_id_1760.fasta
PXD043057,IP_lung_3T_280217_2.raw,RAW,634663857,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/IP_lung_3T_280217_2.raw
PXD043057,045770T2__pred_mTSA_Comet_Lung_045770T2_1_120320_2-comet.txt,OTHER,37310392,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045770T2__pred_mTSA_Comet_Lung_045770T2_1_120320_2-comet.txt
PXD043057,045986T2__pred_mTSA_Comet_Lung_045986T2_021020_2-comet.txt,OTHER,39194477,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045986T2__pred_mTSA_Comet_Lung_045986T2_021020_2-comet.txt
PXD043057,Lung_045656T2_1_120320_1.raw,RAW,369535927,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/Lung_045656T2_1_120320_1.raw
PXD043057,Lung_042544T2_021020_2.raw,RAW,1078606220,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/Lung_042544T2_021020_2.raw
PXD043057,AAEQEAGO-T__kmer_Comet_AAEQEAGO_T_111022_1-comet.txt,OTHER,83528847,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/AAEQEAGO-T__kmer_Comet_AAEQEAGO_T_111022_1-comet.txt
PXD043057,lc6_lc62816vd148T__kmer_Comet_IP_lung_3T_280217_1-comet.txt,OTHER,83364699,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/lc6_lc62816vd148T__kmer_Comet_IP_lung_3T_280217_1-comet.txt
PXD043057,ILS39926FT3_T_111022_1.mgf,PEAK,138997973,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS39926FT3_T_111022_1.mgf
PXD043057,042544T2__pred_mTSA_Comet_Lung_042544T2_021020_2-comet.txt,OTHER,31593496,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042544T2__pred_mTSA_Comet_Lung_042544T2_021020_2-comet.txt
PXD043057,IP_lung_3T_280217_2.mgf,PEAK,66358495,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/IP_lung_3T_280217_2.mgf
PXD043057,045656T2__pred_mTSA_Comet_Lung_045656T2_1_120320_2-comet.txt,OTHER,45255470,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045656T2__pred_mTSA_Comet_Lung_045656T2_1_120320_2-comet.txt
PXD043057,042512T2__pred_mTSA_peptides_1_1_0.mzid.gz,RESULT,7505382,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042512T2__pred_mTSA_peptides_1_1_0.mzid.gz
PXD043057,ILS39926FT3_T_111022_1.raw,RAW,918275007,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS39926FT3_T_111022_1.raw
PXD043057,045722T2__pred_mTSA_Comet_Lung_045722T2_021020_2-comet.txt,OTHER,27778343,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045722T2__pred_mTSA_Comet_Lung_045722T2_021020_2-comet.txt
PXD043057,2_11974vd-811_T_poumon_contigs_20230131_lc211974vd811T_1_4__PP110_uploaded_file_id_1757.fasta,FASTA,186746856,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/2_11974vd-811_T_poumon_contigs_20230131_lc211974vd811T_1_4__PP110_uploaded_file_id_1757.fasta
PXD043057,045722T2__kmer_Comet_Lung_045722T2_021020_1-comet.txt,OTHER,28003616,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045722T2__kmer_Comet_Lung_045722T2_021020_1-comet.txt
PXD043057,Lung_042544T2_021020_1.raw,RAW,1073667355,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/Lung_042544T2_021020_1.raw
PXD043057,042544T2_contigs_20230131_042544T2_1_3__PP597_uploaded_file_id_1767.fasta,FASTA,191703753,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042544T2_contigs_20230131_042544T2_1_3__PP597_uploaded_file_id_1767.fasta
PXD043057,045961T2_contigs_20230131_045961T2_1_3__PP604_uploaded_file_id_1773.fasta,FASTA,212882984,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045961T2_contigs_20230131_045961T2_1_3__PP604_uploaded_file_id_1773.fasta
PXD043057,lc62816vd148T_1_6__PP112_uploaded_file_id_893.fasta,FASTA,161169469,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/lc62816vd148T_1_6__PP112_uploaded_file_id_893.fasta
PXD043057,lc6_lc62816vd148T__pred_mTSA_Comet_IP_lung_3T_280217_2-comet.txt,OTHER,85738416,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/lc6_lc62816vd148T__pred_mTSA_Comet_IP_lung_3T_280217_2-comet.txt
PXD043057,ILS36726FT2-T_contigs_20230131_ILS36726FT2-T_1_mtechuman_3__PP829__JJ_uploaded_file_id_1779.fasta,FASTA,76507790,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS36726FT2-T_contigs_20230131_ILS36726FT2-T_1_mtechuman_3__PP829__JJ_uploaded_file_id_1779.fasta
PXD043057,042520T2__kmer_Comet_Lung_042520T2_1_120320_2-comet.txt,OTHER,25791270,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042520T2__kmer_Comet_Lung_042520T2_1_120320_2-comet.txt
PXD043057,045986T2__pred_mTSA_peptides_1_1_0.mzid.gz,RESULT,8285260,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045986T2__pred_mTSA_peptides_1_1_0.mzid.gz
PXD043057,ILS36726FT2-T_1_mtechuman_3__PP829__JJ_uploaded_file_id_1718.fasta,FASTA,76444120,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS36726FT2-T_1_mtechuman_3__PP829__JJ_uploaded_file_id_1718.fasta
PXD043057,045986T2_1_3__PP602_uploaded_file_id_1173.fasta,FASTA,249959737,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045986T2_1_3__PP602_uploaded_file_id_1173.fasta
PXD043057,Lung_042908T2_021020_2.mgf,PEAK,49929205,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/Lung_042908T2_021020_2.mgf
PXD043057,ILS39926FT3-T_1_mtechuman_4__PP830__JJ_uploaded_file_id_1719.fasta,FASTA,85678849,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS39926FT3-T_1_mtechuman_4__PP830__JJ_uploaded_file_id_1719.fasta
PXD043057,7901Vd_1100_Lung__pred_mTSA_Comet_7901Vd_1100__Lung_070918-comet.txt,OTHER,49126639,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/7901Vd_1100_Lung__pred_mTSA_Comet_7901Vd_1100__Lung_070918-comet.txt
PXD043057,7901Vd_1100_1_4__PP234_uploaded_file_id_884.fasta,FASTA,177609425,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/7901Vd_1100_1_4__PP234_uploaded_file_id_884.fasta
PXD043057,lc4_lc410314vd763T__pred_mTSA_peptides_1_1_0.mzid.gz,RESULT,12547355,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/lc4_lc410314vd763T__pred_mTSA_peptides_1_1_0.mzid.gz
PXD043057,ILS40683FT1-T__pred_mTSA_Comet_ILS40683FT1_T_111022_1-comet.txt,OTHER,88888421,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS40683FT1-T__pred_mTSA_Comet_ILS40683FT1_T_111022_1-comet.txt
PXD043057,715-18T_NSCLC__kmer_Comet_Lung_715_18T_TMT_031219_2-comet.txt,OTHER,54095067,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/715-18T_NSCLC__kmer_Comet_Lung_715_18T_TMT_031219_2-comet.txt
PXD043057,715-18T_NSCLC__pred_mTSA_peptides_1_1_0.mzid.gz,RESULT,7455614,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/715-18T_NSCLC__pred_mTSA_peptides_1_1_0.mzid.gz
PXD043057,7324_1566_Vd_Lung_070918.mgf,PEAK,13154798,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/7324_1566_Vd_Lung_070918.mgf
PXD043057,045722T2_1_3__PP599_uploaded_file_id_1167.fasta,FASTA,189649091,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045722T2_1_3__PP599_uploaded_file_id_1167.fasta
PXD043057,Lung_045961T2_021020_1.mgf,PEAK,46888633,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/Lung_045961T2_021020_1.mgf
PXD043057,042908T2_1_4__PP598_uploaded_file_id_1165.fasta,FASTA,212763550,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042908T2_1_4__PP598_uploaded_file_id_1165.fasta
PXD043057,IP_lung_1T_060317_2.mgf,PEAK,57730110,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/IP_lung_1T_060317_2.mgf
PXD043057,042464T2__pred_mTSA_peptides_1_1_0.mzid.gz,RESULT,7034636,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042464T2__pred_mTSA_peptides_1_1_0.mzid.gz
PXD043057,COT6ZACG-T__kmer_peptides_1_1_0.mzid.gz,RESULT,39098258,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/COT6ZACG-T__kmer_peptides_1_1_0.mzid.gz
PXD043057,ILS40700FT3-T_contigs_20230131_ILS40700FT3-T_1_mtechuman_2__PP832__JJ_uploaded_file_id_1782.fasta,FASTA,95458041,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS40700FT3-T_contigs_20230131_ILS40700FT3-T_1_mtechuman_2__PP832__JJ_uploaded_file_id_1782.fasta
PXD043057,13058Vd_1770_Lung__pred_mTSA_Comet_13058Vd_1770__Lung_070918-comet.txt,OTHER,21587630,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/13058Vd_1770_Lung__pred_mTSA_Comet_13058Vd_1770__Lung_070918-comet.txt
PXD043057,042464T2_contigs_20230131_042464T2_1_5__PP513_uploaded_file_id_1764.fasta,FASTA,164134939,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042464T2_contigs_20230131_042464T2_1_5__PP513_uploaded_file_id_1764.fasta
PXD043057,ILS40700FT3-T__kmer_peptides_1_1_0.mzid.gz,RESULT,42317087,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS40700FT3-T__kmer_peptides_1_1_0.mzid.gz
PXD043057,045656T2_1_4__PP515_uploaded_file_id_932.fasta,FASTA,158595460,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045656T2_1_4__PP515_uploaded_file_id_932.fasta
PXD043057,042544T2__pred_mTSA_Comet_Lung_042544T2_021020_1-comet.txt,OTHER,31441064,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042544T2__pred_mTSA_Comet_Lung_042544T2_021020_1-comet.txt
PXD043057,ILS36726FT2-T__pred_mTSA_Comet_ILS36726FT2_T_111022_1-comet.txt,OTHER,78526681,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS36726FT2-T__pred_mTSA_Comet_ILS36726FT2_T_111022_1-comet.txt
PXD043057,6-2816vd-148_T_poumon_contigs_20230131_lc62816vd148T_1_6__PP112_uploaded_file_id_1759.fasta,FASTA,161332576,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/6-2816vd-148_T_poumon_contigs_20230131_lc62816vd148T_1_6__PP112_uploaded_file_id_1759.fasta
PXD043057,045903T2__pred_mTSA_Comet_Lung_045903T2_021020_1-comet.txt,OTHER,31740768,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045903T2__pred_mTSA_Comet_Lung_045903T2_021020_1-comet.txt
PXD043057,045656T2__pred_mTSA_peptides_1_1_0.mzid.gz,RESULT,7603921,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045656T2__pred_mTSA_peptides_1_1_0.mzid.gz
PXD043057,ILS34047D3-T__pred_mTSA_Comet_ILS34047D3_T_111022_1-comet.txt,OTHER,101524702,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS34047D3-T__pred_mTSA_Comet_ILS34047D3_T_111022_1-comet.txt
PXD043057,Lung_042464T2_1_120320_1.raw,RAW,717897776,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/Lung_042464T2_1_120320_1.raw
PXD043057,045903T2__kmer_Comet_Lung_045903T2_021020_2-comet.txt,OTHER,31978324,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045903T2__kmer_Comet_Lung_045903T2_021020_2-comet.txt
PXD043057,715-18T_NSCLC__pred_mTSA_Comet_Lung_715_18T_TMT_031219_2-comet.txt,OTHER,54102538,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/715-18T_NSCLC__pred_mTSA_Comet_Lung_715_18T_TMT_031219_2-comet.txt
PXD043057,Lung_045656T2_1_120320_2.mgf,PEAK,47183433,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/Lung_045656T2_1_120320_2.mgf
PXD043057,Lung_715_18T_TMT_031219_1.mgf,PEAK,60065054,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/Lung_715_18T_TMT_031219_1.mgf
PXD043057,042908T2__pred_mTSA_peptides_1_1_0.mzid.gz,RESULT,7576633,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042908T2__pred_mTSA_peptides_1_1_0.mzid.gz
PXD043057,COT6ZACG-T_contigs_20230131_COT6ZACG-T_1_mtechuman_2__PP827__JJ_uploaded_file_id_1777.fasta,FASTA,91368965,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/COT6ZACG-T_contigs_20230131_COT6ZACG-T_1_mtechuman_2__PP827__JJ_uploaded_file_id_1777.fasta
PXD043057,042908T2__pred_mTSA_Comet_Lung_042908T2_021020_1-comet.txt,OTHER,35677882,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042908T2__pred_mTSA_Comet_Lung_042908T2_021020_1-comet.txt
PXD043057,045656T2__kmer_Comet_Lung_045656T2_1_120320_2-comet.txt,OTHER,45250178,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045656T2__kmer_Comet_Lung_045656T2_1_120320_2-comet.txt
PXD043057,IP_lung_2T_060317_2.raw,RAW,684516156,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/IP_lung_2T_060317_2.raw
PXD043057,COT6ZACG-T__pred_mTSA_Comet_COT6ZACG_T_111022_1-comet.txt,OTHER,89305648,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/COT6ZACG-T__pred_mTSA_Comet_COT6ZACG_T_111022_1-comet.txt
PXD043057,042512T2__pred_mTSA_Comet_Lung_042512T2_021020_1-comet.txt,OTHER,36079188,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042512T2__pred_mTSA_Comet_Lung_042512T2_021020_1-comet.txt
PXD043057,045961T2__kmer_Comet_Lung_045961T2_021020_2-comet.txt,OTHER,38000791,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045961T2__kmer_Comet_Lung_045961T2_021020_2-comet.txt
PXD043057,ILS39926FT3-T__pred_mTSA_Comet_ILS39926FT3_T_111022_1-comet.txt,OTHER,105624290,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS39926FT3-T__pred_mTSA_Comet_ILS39926FT3_T_111022_1-comet.txt
PXD043057,042464T2_1_5__PP513_uploaded_file_id_926.fasta,FASTA,164058589,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042464T2_1_5__PP513_uploaded_file_id_926.fasta
PXD043057,045903T2_1_3__PP600_uploaded_file_id_1169.fasta,FASTA,196092749,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045903T2_1_3__PP600_uploaded_file_id_1169.fasta
PXD043057,045961T2_1_3__PP604_uploaded_file_id_1171.fasta,FASTA,212830173,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/045961T2_1_3__PP604_uploaded_file_id_1171.fasta
PXD043057,IP_lung_2T_060317_1.mgf,PEAK,63856058,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/IP_lung_2T_060317_1.mgf
PXD043057,046005T2__kmer_Comet_Lung_046005T2_300920_2-comet.txt,OTHER,18553929,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/046005T2__kmer_Comet_Lung_046005T2_300920_2-comet.txt
PXD043057,13058Vd_1770_Lung__kmer_Comet_13058Vd_1770__Lung_070918-comet.txt,OTHER,21587408,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/13058Vd_1770_Lung__kmer_Comet_13058Vd_1770__Lung_070918-comet.txt
PXD043057,ILS40700FT3-T_1_mtechuman_2__PP832__JJ_uploaded_file_id_1721.fasta,FASTA,95405380,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS40700FT3-T_1_mtechuman_2__PP832__JJ_uploaded_file_id_1721.fasta
PXD043057,042520T2__pred_mTSA_Comet_Lung_042520T2_1_120320_2-comet.txt,OTHER,25791550,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/042520T2__pred_mTSA_Comet_Lung_042520T2_1_120320_2-comet.txt
PXD043057,ILS40700FT3-T__kmer_Comet_ILS40700FT3_T_111022_1-comet.txt,OTHER,79098534,https://ftp.pride.ebi.ac.uk/pride/data/archive/2025/02/PXD043057/ILS40700FT3-T__kmer_Comet_ILS40700FT3_T_111022_1-comet.txt
