term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	cohort	contrast	n_high	n_low	bucket	expected	primary	source	enrichr_name	n	fdr_all	fdr_primary
HALLMARK_INTERFERON_ALPHA_RESPONSE	0.5428300662081661	2.5400437838400913	0.000999000999000999	96	0.17546241405597343	LY6E,IFITM3,TRIM5,LGALS3BP,STAT2,BST2,LAMP3,PROCR,CD74,LPAR6,IL7,IFIT2,IFITM1,OASL,TRAFD1,IFI44L,RTP4,PARP12,CD47,SELL,DHX58,NMI,CSF1,RSAD2,CXCL11	65	GSE205335	tacstd2_spearman	21	21	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Alpha Response	97	0.0012487512487512488	0.0012487512487512488
HALLMARK_INTERFERON_GAMMA_RESPONSE	0.5307291024975614	2.8217611285859276	0.000999000999000999	198	0.17199233810063452	PTGS2,VAMP8,PLA2G4A,ICAM1,GBP6,FPR1,METTL7B,LY6E,SSPN,IFITM3,SERPING1,CD86,BANK1,LGALS3BP,MX2,STAT2,FGL2,BST2,TNFSF10,IRF5,IDO1,CD74,MYD88,SLAMF7,IL7	107	GSE205335	tacstd2_spearman	21	21	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Gamma Response	200	0.0012487512487512488	0.0012487512487512488
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	0.5618807664034621	1.8770307080323005	0.003996003996003996	21	0.14950960584165401	HLA-E,PDIA3,TAPBPL,HLA-F,HLA-G,HLA-C,B2M,HLA-B,TAP2,CANX,ERAP1,HLA-A,TAPBP	13	GSE205335	tacstd2_spearman	21	21	MHC_I	UNDIRECTED	True	Locked custom classical MHC-I / antigen-processing panel (not MSigDB; MHC-II excluded)		21	0.004610773841543072	0.004610773841543072
HALLMARK_APICAL_JUNCTION	-0.25564882925795024	-1.1925236758085889	0.04195804195804196	192	0.01720790677840049	CNTN1,VCL,MVD,VCAM1,MYL12B,INSIG1,NEXN,LAMC2,SYK,YWHAH,EVL,ITGA3,GTF2F1,RRAS,ICAM2,MYL9,ALOX15B,TJP1,CD86,CD276,AMH,CRB3,ARPC2,ICAM1,ICAM5	38	GSE291670	tacstd2_median	3	3	TJ	UP	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Apical Junction	200	0.19480519480519481	0.19480519480519481
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.23624994185176734	-1.117517705600856	0.06593406593406594	198	0.00899184265248831	LAMC1,SCG2,EDIL3,ENO2,ANPEP,PTX3,SDC4,GADD45B,GEM,FN1,FBN2,FAS,MYLK,PCOLCE2,MSX1,ECM2,INHBA,WIPF1,VCAM1,DKK1,FERMT2,TGFB1,FSTL3,LAMC2,DAB2	50	GSE291670	tacstd2_median	3	3	EMT	DOWN	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Epithelial Mesenchymal Transition	200	0.19780219780219782	0.19780219780219782
KEGG_TIGHT_JUNCTION	-0.25085299078331397	-1.1562943088509825	0.05194805194805195	161	0.024045474990929867	CDC42,ARPC1B,PRKCZ,ACTR3,YBX3,RAB8A,MYL12B,GATA4,CGNL1,CLDN2,HCLS1,PARD6A,MYL9,RAB8B,TJP1,PRKCE,CLDN20,TUBA1A,ROCK1,AMOTL1,CRB3,PRKCI,ARHGEF2,ARPC2,TUBA1C	38	GSE291670	tacstd2_median	3	3	TJ	UP	True	Enrichr KEGG_2021_Human	Tight junction	169	0.19480519480519481	0.19480519480519481
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.33638068352931794	1.1334758800022064	0.17382617382617382	44	0.39901803633468186	CLDN10,MARVELD2,CLDN3,MICALL2,CLDN4,GRHL2,SLC39A9,CLDN8,FRMPD2,MARVELD3,ARL2,PARD3,CLDN16,CLDN1,CLDN22,CHAF1B,STRN,CLDN7	18	GSE291670	tacstd2_median	3	3	TJ	UP	True	Enrichr GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	47	0.3259240759240759	0.3259240759240759
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	0.25273885668234125	0.8838648257225153	0.39760239760239763	50	0.10156164527448905	BCR,ST14,PPP3CA,TGM1,CASP3,HDAC1,EPHA2,UGCG,PITX2	9	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Epidermal Cell Differentiation (GO:0009913)	54	0.42600256885971177	0.42600256885971177
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-0.38180201005081704	-1.3985017079785957	0.023976023976023976	46	-0.305777085155233	TGFB1,AMELX,DDX5,GSK3B,ROCK1,RBPJ,LIMS1,BMP2,IGF1,FOXF2	10	GSE291670	tacstd2_median	3	3	EMT	DOWN	True	Enrichr GO_Biological_Process_2023	Epithelial To Mesenchymal Transition (GO:0001837)	47	0.1798201798201798	0.1798201798201798
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.4275860753678053	1.2013441368071365	0.13786213786213786	19	0.3759319243045353	TMEM79,CLDN4,FA2H,UGCG,LSR,KDF1,SFN,CLDN1	8	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Establishment Of Skin Barrier (GO:0061436)	19	0.2954188668474383	0.2954188668474383
GOBP_KERATINOCYTE_DIFFERENTIATION	0.29024974553596783	0.9540679813291013	0.3246753246753247	38	0.04867290974731534	BCR,ST14,PPP3CA,TGM1,CASP3,EPHA2,UGCG	7	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	42	0.40584415584415584	0.40584415584415584
GOBP_KERATINIZATION	0.21094845387410868	0.7402470852821761	0.5514485514485514	52	0.1592479410991177	TMEM79,PPL,CNFN,TGM1,CDH3,KRT81,SFN,LIPK	8	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		83	0.5514485514485514	0.5514485514485514
GOBP_CORNIFICATION	0.34073990827847755	0.7886104094975517	0.3856143856143856	9	0.2397995192910464	TMEM79	1	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		9	0.42600256885971177	0.42600256885971177
GOBP_TIGHT_JUNCTION_ORGANIZATION	-0.2678242493180294	-1.06753632688397	0.13186813186813187	74	0.1093527145061164	FZD5,TNF,CLDN2,ESAM,TJP1,CLDN20,ROCK1,CLDN5,CLDN18,PECAM1,CLDN15,WNT11,ABCC8,GPBAR1	14	GSE291670	tacstd2_median	3	3	TJ	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		82	0.2954188668474383	0.2954188668474383
KRT_EPITHELIAL	0.36747277164866504	1.0175593900319733	0.25374625374625376	17	0.5397277733300436	KRT19,KRT8,KRT15,KRT5,KRT10,KRT20,KRT18,KRT7,KRT6B,KRT17,KRT4	11	GSE291670	tacstd2_median	3	3	KERATIN_BARRIER	UP	True	Fixed keratin cytokeratin panel (simple + squamous; not an MSigDB set)		17	0.3977840341476705	0.3977840341476705
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.19358925486463205	-0.8169301380364956	0.2917082917082917	95	0.06578633574798516	RIPK2,OASL,CD47,PSMA3,C1S,CCRL2,IFI30,LAMP3	8	GSE291670	tacstd2_median	3	3	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Alpha Response	97	0.3977840341476705	0.3977840341476705
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.35426213272138146	-1.6778320429450277	0.000999000999000999	197	-0.36679557708044885	RAPGEF6,PNPT1,CD274,CIITA,SAMHD1,CD74,PARP12,CXCL10,HLA-DRB1,DHX58,ZBP1,FAS,PARP14,IRF5,NAMPT,ZNFX1,EPSTI1,VCAM1,PELI1,PLSCR1,STAT3,UPP1,SOCS1,FCGR1A,TRIM25	55	GSE291670	tacstd2_median	3	3	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Gamma Response	200	0.014985014985014984	0.014985014985014984
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	0.35474030114625665	1.0060599383352065	0.2707292707292707	21	0.5013238597030014	CANX,PDIA3,HLA-A,PSMB8,ERAP2,HLA-B,TAPBP,CALR	8	GSE291670	tacstd2_median	3	3	MHC_I	UNDIRECTED	True	Locked custom classical MHC-I / antigen-processing panel (not MSigDB; MHC-II excluded)		21	0.3977840341476705	0.3977840341476705
HALLMARK_APICAL_JUNCTION	-0.17119823415511892	-1.0310549089664756	0.1008991008991009	192	-0.008491539961632913	MMP9,RSU1,ITGB1,MYL12B,TJP1,HRAS,PFN1,ACTN2,MAP4K2,EPB41L2,SDC3,NRXN2,THY1,MYL9,CDSN,ADAM23,CDH15,ITGA3,CTNNA1,TGFBI,MVD,AMH,CDH1,TRAF1,CNTN1	66	GSE291670	tacstd2_spearman	6	6	TJ	UP	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Apical Junction	200	0.30269730269730266	0.30269730269730266
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	0.1812282398174755	0.9954893314439754	0.3336663336663337	198	0.05750886668021428	MMP3,COMP,NOTCH2,TIMP1,CXCL6,LOX,CAP2,IGFBP3,FOXC2,COL16A1,BASP1,GPC1,NT5E,TNC,FMOD,PPIB,FUCA1,HTRA1,MMP14,CXCL1,TNFRSF11B,COL8A2,SLIT3,DCN,PMEPA1	67	GSE291670	tacstd2_spearman	6	6	EMT	DOWN	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Epithelial Mesenchymal Transition	200	0.45499954590863684	0.45499954590863684
KEGG_TIGHT_JUNCTION	-0.1517130917848082	-0.894193460667099	0.24075924075924077	161	-0.006774468871458498	ACTR3,CLDN23,RAC1,TJAP1,SYMPK,MYL6,STK11,ACTR3B,ITGB1,MYL12B,TJP1,PPP2R2A,PPP2CA,RDX,RAB8B,CLDN34,WAS,CGN,CGNL1,MYL9,ACTR3C,TUBA1A,PARD6A,PRKCZ,CDC42	58	GSE291670	tacstd2_spearman	6	6	TJ	UP	True	Enrichr KEGG_2021_Human	Tight junction	169	0.3611388611388612	0.3611388611388612
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.3125398060497266	1.3056382330295355	0.07492507492507493	44	0.12257574054205818	CLDN4,FRMPD2,CLDN8,MARVELD2,CLDN7,MICALL2,GRHL2,CLDN3,PARD3,POF1B,CLDN10,CLDN16,MARVELD3,CLDN14,CLDN22,OCEL1,CLDN19,STRN	18	GSE291670	tacstd2_spearman	6	6	TJ	UP	True	Enrichr GO_Biological_Process_2023	Bicellular Tight Junction Assembly (GO:0070830)	47	0.30269730269730266	0.30269730269730266
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	-0.21676209274029123	-1.0214447614644449	0.15884115884115885	50	-0.046220531387872923	SPRR3,GLI1,CTNNB1,CFLAR,CDSN,EREG,OVOL3,SCEL,PIP5K1A,OPN3,EVPL,S100A7,SPRR1A,POU2F3,SPRR1B,WNT16,ASAH1	17	GSE291670	tacstd2_spearman	6	6	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Epidermal Cell Differentiation (GO:0009913)	54	0.3221778221778222	0.3221778221778222
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-0.22575049702097544	-1.0168068293533297	0.17182817182817184	46	-0.057804493765701126	GSK3B,LIMS1,RBPJ,HIF1A,EOMES,AMELX,BMP2,FOXF2,IGF1	9	GSE291670	tacstd2_spearman	6	6	EMT	DOWN	True	Enrichr GO_Biological_Process_2023	Epithelial To Mesenchymal Transition (GO:0001837)	47	0.3221778221778222	0.3221778221778222
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.1720702928535866	0.5821236658931409	0.5704295704295704	19	0.03397175827523312	CLDN4,TMEM79,UGCG,FA2H	4	GSE291670	tacstd2_spearman	6	6	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Establishment Of Skin Barrier (GO:0061436)	19	0.5704295704295704	0.5704295704295704
GOBP_KERATINOCYTE_DIFFERENTIATION	-0.30525156219114113	-1.2987485425253331	0.04195804195804196	38	-0.08936931065554267	CFLAR,CDSN,EREG,SCEL,PIP5K1A,OPN3,EVPL,S100A7,SPRR1A,POU2F3,SPRR1B,WNT16,ASAH1,EXPH5	14	GSE291670	tacstd2_spearman	6	6	KERATIN_BARRIER	UP	True	Enrichr GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	42	0.30269730269730266	0.30269730269730266
GOBP_KERATINIZATION	-0.21854060990838267	-1.0333309593611617	0.15184815184815184	52	-0.04583982751111185	KRT86,KRT6C,SPRR3,KRT74,KRT1,LIPN,CASP14,LCE5A,SPRR2E,CDSN,SPRR2D,KRT6A,IL1A,EVPL,KRT82,KRT75,SPRR1A,SPRR1B,KRT77	19	GSE291670	tacstd2_spearman	6	6	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		83	0.3221778221778222	0.3221778221778222
GOBP_CORNIFICATION	0.2278907979340426	0.6051073135674039	0.4985014985014985	9	0.059140289453373115	TMEM79,CERS3,LIPK,LIPM,KLK5,CYP26B1,LIPN,CASP14,CDSN	9	GSE291670	tacstd2_spearman	6	6	KERATIN_BARRIER	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		9	0.5704295704295704	0.5704295704295704
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.23394149261138683	1.0921417026590239	0.1978021978021978	74	0.09597051358514805	CLDN4,FRMPD2,CLDN12,CLDN8,MARVELD2,ILDR1,CLDN7,MICALL2,NPHP1,GRHL2,CLDN3,PRKACA,EPHB2,PARD3,EPHA2,POF1B,CLDN10,CLDN16,PLEC,MARVELD3,CLDN14,CLDN22,OCEL1,CLDN19,STRN	26	GSE291670	tacstd2_spearman	6	6	TJ	UP	True	MSigDB v2023.2.Hs (embedded; Enrichr GO_2023 lacks these exact terms)		82	0.3296703296703296	0.3296703296703296
KRT_EPITHELIAL	0.20292411857607218	0.6612232900231054	0.5084915084915085	17	0.0920565697465926	KRT8,KRT19,KRT15,KRT7,KRT5,KRT4,KRT20	7	GSE291670	tacstd2_spearman	6	6	KERATIN_BARRIER	UP	True	Fixed keratin cytokeratin panel (simple + squamous; not an MSigDB set)		17	0.5704295704295704	0.5704295704295704
HALLMARK_INTERFERON_ALPHA_RESPONSE	-0.20967436743045437	-1.124034760565646	0.08491508491508491	95	-0.0420867336673298	DDX60,PSMB9,PSME1,IFI35,TAP1,IFI27,IFIT2,PARP9,CXCL11,MX1,OGFR,PARP12,CXCL10,PLSCR1,SAMD9L,DHX58,CMTR1,PNPT1,TDRD7,OASL,RIPK2,CD47,PSMA3,LAP3,C1S	30	GSE291670	tacstd2_spearman	6	6	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Alpha Response	97	0.30269730269730266	0.30269730269730266
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.3475432251741725	-2.112377593275714	0.000999000999000999	197	-0.15784547430151247	MX1,IL10RA,OGFR,PARP12,TNFAIP2,CIITA,CXCL10,PLSCR1,SLAMF7,SAMD9L,NLRC5,DHX58,MTHFD2,CMTR1,UPP1,MX2,IRF4,PNPT1,TDRD7,IRF5,IRF8,OASL,RNF213,RIPK2,PELI1	65	GSE291670	tacstd2_spearman	6	6	HALLMARK_CONTEXT	UNDIRECTED	True	Enrichr MSigDB_Hallmark_2020 (Liberzon Cell Syst 2015)	Interferon Gamma Response	200	0.014985014985014984	0.014985014985014984
CUSTOM_MHC_I_ANTIGEN_PRESENTATION	0.1704271137227201	0.5840609085536443	0.5594405594405595	21	0.07494846466016435	HLA-A,HLA-C,CANX,PDIA3,ERAP1,B2M,TAPBPL,HLA-B,ERAP2,PSMB8	10	GSE291670	tacstd2_spearman	6	6	MHC_I	UNDIRECTED	True	Locked custom classical MHC-I / antigen-processing panel (not MSigDB; MHC-II excluded)		21	0.5704295704295704	0.5704295704295704
