collection	rank_metric	n_genes_ranked	Name	Term	ES	NES	NOM p-val	FDR q-val	FWER p-val	Tag %	Gene %	Lead_genes
hallmark_50	delta_log2	15254	prerank	HALLMARK_INFLAMMATORY_RESPONSE	-0.38044766111131617	-1.3698343833869302	0.02870264064293915	0.06544510304310028	0.775	71/159	20.53%	Emp3;Cxcl15;Ccl17;Lamp3;Il18;Calcrl;Gpc3;Cd48;Ccl22;Adgre1;Ccl5;Cmklr1;Pik3r5;Ifitm1;Cybb;Ccr7;Il10ra;Pdpn;Aplnr;Ccl7;Marco;Irf7;Slc7a2;Scarf1;Ndp;Gabbr1;Il1b;Abca1;Itga5;Icam1;Msr1;Csf3r;Stab1;C3ar1;Lpar1;Lcp2;Ccl24;Cx3cl1;Mep1a;Bst2;Adm;P2rx7;Icosl;Ebi3;Tnfsf10;Rtp4;Scn1b;Axl;Olr1;Rhog;Cxcl10;F3;Rela;Bdkrb1;Icam4;Il7r;Clec5a;Il1r1;Tlr1;Osmr;Tnfrsf1b;Serpine1;Plaur;Ptgir;Il2rb;Lck;Cxcl9;Ptger2;Ccrl2;Hpn;Cd82
hallmark_50	delta_log2	15254	prerank	HALLMARK_APOPTOSIS	-0.3875420190065307	-1.3696444233472762	0.023391812865497075	0.062250466927013845	0.775	35/142	14.80%	Bgn;Gpx3;Pdgfrb;Mmp2;Igfbp6;Txnip;Cav1;Gstm2;Il18;Dcn;Cd38;Ccnd2;Bmp2;Il1b;Retsat;Ank;Egr3;Pdcd4;Rhob;Dap;Fas;Timp3;Tgfbr3;Clu;Ppp2r5b;Cd2;Tnfsf10;Lum;Tgfb2;Ifngr1;Bmf;Plcb2;Sod1;Psen2;Rela
hallmark_50	delta_log2	15254	prerank	HALLMARK_KRAS_SIGNALING_DN	-0.4076299887409751	-1.3436103007285525	0.06606217616580311	0.07636234691319951	0.84	25/73	17.97%	Scgb1a1;Selenop;Igfbp2;Tff2;Hc;Pdk2;Gamt;Slc25a23;Actc1;Thnsl2;Camk1d;Synpo;Fgfr3;Hnf1a;Copz2;Tnni3;Kcnd1;Tgfb2;Coq8a;Tcf7l1;Gp2;Zbtb16;Mast3;Pdcd1;Atp4a
hallmark_50	delta_log2	15254	prerank	HALLMARK_APICAL_SURFACE	0.38621875866750965	1.3039896053538682	0.10646387832699619	0.11284623275960333	0.435	9/35	10.33%	Lypd3;Mal;Pcsk9;Dcbld2;Shroom2;Sulf2;Brca1;Crybg1;Atp8b1
hallmark_50	delta_log2	15254	prerank	HALLMARK_ESTROGEN_RESPONSE_LATE	-0.3512108363075751	-1.258056896200688	0.07665505226480836	0.15096902515341887	0.978	33/157	9.41%	Igfbp4;Tff3;Papss2;Cxcl14;Tpsb2;Sema3b;Cav1;Clic3;Scnn1a;Agr2;Sord;Slc26a2;Mdk;Hmgcs2;Aldh3b1;Slc29a1;Cxcl12;Fkbp5;Zfp36;Tspan13;Olfm1;Itpk1;Tst;Blvrb;Hspb8;Egr3;Id2;Pdcd4;Klf4;Fgfr3;Nab2;Atp2b4;Etfb
hallmark_50	delta_log2	15254	prerank	HALLMARK_GLYCOLYSIS	0.26765511453103835	1.1908278269428678	0.061946902654867256	0.2089054226293483	0.668	61/177	19.72%	Eno1b;Gpr87;Cldn3;Egfr;Ak4;Cd44;Hs6st2;Vegfa;Hk2;Plod2;Gpc4;Tpbg;Hmmr;Gpc1;Ddit4;Tgfa;Kif20a;Pgk1;Aurka;Rpe;Slc16a3;Ier3;Met;Nsdhl;Pdk3;Gale;Glrx;Galk2;Homer1;Depdc1a;G6pdx;Slc25a13;Pam;Cdk1;Aldoa;Cited2;Il13ra1;Mif;Ldha;Nasp;Got2;Zfp292;Pgam1;B4galt7;Me2;Glce;B3gnt3;Cenpa;Hdlbp;Slc35a3;Pkm;Agrn;B3galt6;Hspa5;Pgm2;Polr3k;Ppia;Ppp2cb;Mxi1;Ecd;Gys1
hallmark_50	delta_log2	15254	prerank	HALLMARK_IL2_STAT5_SIGNALING	-0.32670103604627915	-1.1835952744327471	0.1559202813599062	0.24652480803525761	0.998	54/169	18.71%	Ager;Col6a1;Hopx;Spp1;Smpdl3a;Galm;S100a1;Penk;Cd48;Abcb1a;Ccnd2;Slc39a8;Bmp2;Il10ra;Dhrs3;Cd83;Adam19;Irf8;Anxa4;Itih5;Syt11;Itgae;Il1r2;Rhob;Ltb;Fgl2;Cdkn1c;Etfbkmt;St3gal4;Pth1r;Cd79b;Cd86;Ndrg1;Il3ra;Tnfrsf18;Ctsz;Tnfrsf4;Batf;Tnfsf10;Gpr65;Ifngr1;She;Gbp3;Cxcl10;Hipk2;Car2;Spry4;Ifitm3;Drc1;Tnfrsf1b;Gpx4;Cish;Gabarapl1;Il2rb
hallmark_50	delta_log2	15254	prerank	HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.4056884967452681	-1.179251861270004	0.2184873949579832	0.24388547958053378	0.999	11/35	14.55%	Nkd1;Ccnd2;Hey1;Notch4;Tcf7;Dll1;Frat1;Hdac11;Hdac5;Axin2;Psen2
hallmark_50	delta_log2	15254	prerank	HALLMARK_TGF_BETA_SIGNALING	0.310260178803337	1.1584410946532153	0.21951219512195122	0.24073862988715378	0.74	14/53	12.74%	Tgfbr1;Slc20a1;Thbs1;Nog;Smurf1;Ctnnb1;Tjp1;Smad7;Smurf2;Skil;Map3k7;Bmpr1a;Bcar3;Sptbn1
hallmark_50	delta_log2	15254	prerank	HALLMARK_PROTEIN_SECRETION	0.2808702955775746	1.1505448697947342	0.17370892018779344	0.2340572911643241	0.756	42/91	30.16%	Egfr;Igf2r;Cltc;Atp7a;Dst;Arfgef2;Sec24d;Ap2b1;Pam;Arfgef1;Snap23;Zw10;Ap3s1;Tpd52;Dnm1l;Atp6v1h;Ykt6;Bnip3;Tmx1;Cav2;Rab5a;Ap3b1;Cln5;Vps4b;Stam;Snx2;Copb2;Gnas;Ap1g1;Lman1;Gosr2;Mapk1;Clcn3;Copb1;Rer1;Mon2;Rab2a;Arcn1;Arf1;Gla;Kif1b;Krt18
hallmark_50	delta_log2	15254	prerank	HALLMARK_PI3K_AKT_MTOR_SIGNALING	0.27532672015778403	1.1246148605518127	0.18877551020408162	0.26071876373939523	0.822	17/95	11.32%	Sfn;Egfr;Pik3r3;Vav3;Trib3;Cdkn1a;Cltc;Pdk1;Slc2a1;Ppp2r1b;Actr2;Tiam1;Acaca;Ptpn11;Map3k7;Cdk1;Pikfyve
hallmark_50	delta_log2	15254	prerank	HALLMARK_HEDGEHOG_SIGNALING	0.37366702857262923	1.1231508534823254	0.259375	0.24566282913484555	0.823	10/23	12.59%	Vegfa;Celsr1;L1cam;Nrp2;Ets2;Rasa1;Myh9;Dpysl2;Cdk6;Cntfr
hallmark_50	delta_log2	15254	prerank	HALLMARK_HYPOXIA	-0.3071439425070731	-1.1194417717962735	0.2408026755852843	0.3372081402964077	1.0	51/169	20.71%	Bgn;Hexa;Selenbp1;Aldob;Pklr;Tgfbi;Cav1;Col5a1;Gpc3;Dcn;Cxcr4;Lox;Galk1;Cavin3;B4galnt2;Angptl4;Csrp2;Zfp36;Tgfb3;S100a4;Sdc2;Plac8;Hs3st1;Cdkn1c;Stc1;Ndrg1;Adm;Pgf;Vldlr;Tmem45a;Ackr3;Pygm;Srpx;Stbd1;F3;Scarb1;Has1;Ppfia4;Aldoc;Pgam2;Efna1;Serpine1;Plaur;Cavin1;Edn2;Map3k1;Ppp1r3c;Prkca;Mt1;Tgm2;Sdc3
hallmark_50	delta_log2	15254	prerank	HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY	-0.37146945594881586	-1.118128373272278	0.308659217877095	0.3267164348979664	1.0	13/46	22.89%	Gpx3;Hhex;Lsp1;Ndufa6;Sod1;Gpx4;Cdkn2d;Msra;Nqo1;Scaf4;Egln2;Gclc;Pdlim1
hallmark_50	delta_log2	15254	prerank	HALLMARK_APICAL_JUNCTION	-0.3042813109106617	-1.0928114369212614	0.29377880184331795	0.359893597238056	1.0	47/161	16.01%	Cldn18;Cldn5;Vcam1;Wnk4;Mmp2;Pecam1;Tgfbi;Myl9;Sirpa;Icam2;Vwf;Thy1;Rac2;Mdk;Thbs3;Gamt;Fbn1;Actc1;Cd274;Itga9;Cd34;Cdh11;Col16a1;Sorbs3;Icam1;Rras;Myh10;Stx4a;Arhgef6;Cdsn;Cx3cl1;Actg2;Amigo2;Cd86;Cercam;Nlgn2;Hadh;Pkd1;Atp1a3;Layn;Adam15;Nrtn;Tspan4;Sgce;Ptprc;Icam4;Cldn15
hallmark_50	delta_log2	15254	prerank	HALLMARK_MYC_TARGETS_V2	0.2955676305267409	1.0648942100936087	0.329004329004329	0.34046221360993956	0.92	32/56	34.86%	Hk2;Utp20;Dusp2;Nop56;Mcm5;Plk1;Plk4;Tmem97;Mrto4;Npm1;Mcm4;Hspd1;Bysl;Supv3l1;Ipo4;Ung;Wdr43;Rrp12;Noc4l;Pus1;Rabepk;Mybbp1a;Imp4;Ddx18;Tbrg4;Pa2g4;Pes1;Mphosph10;Ndufaf4;Cbx3;Cdk4;Farsa
hallmark_50	delta_log2	15254	prerank	HALLMARK_ESTROGEN_RESPONSE_EARLY	-0.2776877457301857	-1.0137952773523098	0.4444444444444444	0.5093749242001601	1.0	49/166	21.06%	Igfbp4;Tff3;Mlph;Papss2;Sema3b;Clic3;Scnn1a;Slc26a2;Olfml3;Aldh3b1;Cxcl12;Podxl;Fkbp5;Mindy1;Dhrs3;Slc7a2;Olfm1;Itpk1;Blvrb;Hspb8;Egr3;Syngr1;Klf4;Gfra1;Slc37a1;Cbfa2t3;Mapt;Kcnk5;Add3;Chpt1;Aqp3;Prss23;Asb13;Scarb1;Cyp26b1;Hr;Syt12;Deptor;Rab17;Ncor2;Abat;Cish;Rara;Bcl11b;Reep1;Tob1;Anxa9;Tgm2;Pex11a
hallmark_50	delta_log2	15254	prerank	HALLMARK_UV_RESPONSE_UP	-0.2766574176831473	-0.9728399692314756	0.5203836930455635	0.5795733127687497	1.0	17/131	9.48%	Gpx3;Igfbp2;Sult1a1;Cdo1;Maoa;Selenow;Abcb1a;Bmp2;Fmo1;Dlg4;Olfm1;Tst;Rab27a;Rhob;Icam1;Clcn2;Cdkn1c
hallmark_50	delta_log2	15254	prerank	HALLMARK_OXIDATIVE_PHOSPHORYLATION	-0.2657525331018803	-0.9630040077154572	0.5528089887640449	0.578261818711039	1.0	65/180	35.26%	Atp1b1;Maob;Phyh;Cpt1a;Decr1;Retsat;Ech1;Acaa2;Acadm;Bckdha;Etfb;Ndufa6;Oat;Pdk4;Aldh6a1;Ldhb;Hsd17b10;Ndufa3;Htra2;Ndufs7;Alas1;Ndufa2;Gpx4;Cyb5r3;Ndufa5;Ndufa7;Acadvl;Etfa;Eci1;Acaa1a;Mgst3;Polr2f;Acat1;Uqcrh;Uqcrq;Cox8a;Cox7a2l;Idh2;Ndufb7;Ndufv1;Cox6b1;Etfdh;Atp6v1f;Cox4i1;Iscu;Echs1;Rhot2;Ndufc2;Uqcr10;AK157302;Uqcr11;Slc25a20;Cox6c;Prdx3;Ndufv2;Ndufa9;Ndufs8;Ndufb8;Mrpl34;Mrps12;Ndufa1;Mpc1;Ndufa4;Phb2;Suclg1
hallmark_50	delta_log2	15254	prerank	HALLMARK_ANDROGEN_RESPONSE	-0.282557787327217	-0.9546205481255343	0.5353535353535354	0.576959821976985	1.0	11/87	6.08%	Selenop;Hpgd;Hsd17b14;Sord;Slc26a2;Tmprss2;Maf;Aldh1a3;Fkbp5;Mertk;Ank
hallmark_50	delta_log2	15254	prerank	HALLMARK_HEME_METABOLISM	-0.24336988136107068	-0.8793099536969106	0.710801393728223	0.7089528706915371	1.0	39/158	24.56%	Ucp2;Ctse;Selenbp1;Tns1;Pdzk1ip1;Add2;Agpat4;Lmo2;Bcam;Gypc;Blvrb;Hebp1;Pcx;Ppp2r5b;Ackr1;Alas2;Myl4;Aldh6a1;Ctsb;Aqp3;Tfdp2;Icam4;Car2;Htra2;Abcg2;Tal1;Car1;Ccdc28a;Rcl1;Igsf3;Rap1gap;Arl2bp;Mgst3;Aldh1l1;Gclc;Ypel5;Slc6a9;Ppox;Atp6v0a1
hallmark_50	delta_log2	15254	prerank	HALLMARK_SPERMATOGENESIS	0.21948988189417487	0.8453637931318531	0.7946428571428571	0.8767005719419878	0.999	21/68	18.48%	Map7;Bub1;Dbf4;Aurka;Ide;Kif2c;Strbp;Nek2;Mtor;Il13ra2;Ttk;Cdk1;Ncaph;Zc3h14;Ift88;Stam2;Topbp1;Rad17;Sirt1;Cdkn3;Chfr
hallmark_50	delta_log2	15254	prerank	HALLMARK_DNA_REPAIR	0.11808556583849995	0.514359301492738	1.0	0.9982902085945514	1.0	49/138	34.52%	Trp53;Ak1;Pde4b;Alyref;Ercc5;Vps37b;Aaas;Pola1;Polh;Tyms;Itpa;Ada;Rfc5;Stx3;Cda;Prim1;Rad51;Gtf2h1;Pcna;Dctn4;Rrm2b;Ddb1;Rae1;Ercc3;Rev3l;Rfc3;Rfc2;Gmpr2;Sf3a3;Srsf6;Polr1d;Cstf3;Rala;Polb;Eloa;Ercc1;Fen1;Pnp;Umps;Rpa2;Tarbp2;Ssrp1;Zwint;Cox17;Ercc4;Dut;Taf13;Adrm1;Nelfcd
junction_focused	welch_t	15254	prerank	EPITHELIAL_TJ_CORE	0.6990382290696356	2.137522521322339	0.0	0.0	0.0	11/18	12.59%	Cldn4;Cldn1;Cldn7;Cgnl1;Marveld2;Marveld3;Tjp1;Tjp2;Ildr1;Cldn3;Ocln
junction_focused	welch_t	15254	prerank	KEGG_TIGHT_JUNCTION	0.36570195118029447	1.759779302913126	0.0	0.010775862068965516	0.007	36/132	10.71%	Cldn6;Micall2;Cldn4;Amotl1;Pard6b;Ppp2ca;Actr2;Cldn1;Cldn7;Patj;Actn1;Mapk8;Itgb1;Mapk9;Tuba4a;Afdn;Ppp2cb;Ppp2r1b;Actg1;Prkaa1;Cgnl1;Marveld2;Prkcz;Rdx;Tuba1a;Pard6g;Amotl2;Hspa4;Marveld3;Tjp1;Tjp2;Cldn3;Tiam1;Rock1;Cdk4;Rapgef2
junction_focused	welch_t	15254	prerank	GO_BICELLULAR_TIGHT_JUNCTION	0.4145146324719694	1.7219824417404885	0.009900990099009901	0.014367816091954023	0.014	24/63	12.59%	Cldn6;Micall2;Tbcd;Cldn4;Amotl1;Shroom2;Pard6b;Cldn1;Cldn7;Patj;Strn;Cgnl1;Marveld2;Amotl2;Mpp7;Tgfbr1;Marveld3;Tjp1;Tjp2;Cldn3;Rapgef2;Mtdh;Cldn12;Ocln
junction_focused	welch_t	15254	prerank	GOCC_ADHERENS_JUNCTION	0.3380431957176457	1.5875850883518907	0.0	0.026169950738916252	0.034	31/115	16.07%	Ajuba;Lama3;Shroom2;Nectin4;Lmo7;Pkp1;Ctnna1;Itgb1;Vcl;Ctnnb1;Nectin2;Pkp3;Afdn;Vegfa;Shroom4;Rdx;Ctnnd2;Mpp7;Dlg5;Tjp1;Plekha7;Ssx2ip;Apc;Cd99l2;Limd1;Pkp2;Lin7c;Trpv4;Myh9;Dsp;Smad7
junction_focused	welch_t	15254	prerank	GOCC_GAP_JUNCTION	0.29600801381988556	0.9209256315255355	0.5714285714285714	0.604064039408867	0.614	4/18	8.36%	Gja1;Gjb3;Tjp1;Tjp2
junction_focused	delta_log2	15254	prerank	EPITHELIAL_TJ_CORE	0.7819158103050164	2.2075919453232036	0.0	0.0	0.0	14/18	16.02%	Cldn4;Cldn7;Cldn3;Cldn1;Marveld2;Marveld3;Ocln;Tjp1;Cgnl1;Ildr1;Tjp3;Jam2;Crb3;Tjp2
junction_focused	delta_log2	15254	prerank	GO_BICELLULAR_TIGHT_JUNCTION	0.4797621781903953	1.8637144458672605	0.0	0.00156128024980484	0.001	26/63	10.12%	Cldn6;Cldn4;Cldn7;Cldn3;Cldn1;Epcam;Amotl1;Tgfbr1;Micall2;Amotl2;Shroom2;Marveld2;Patj;Marveld3;Pard6b;Ocln;Cldn12;Rapgef2;Tjp1;Cgnl1;Ect2;Cldn23;Lnx1;Tbcd;Mtdh;Strn
junction_focused	delta_log2	15254	prerank	KEGG_TIGHT_JUNCTION	0.3751982145208065	1.6046258831975968	0.00625	0.020817069997397866	0.018	45/132	15.00%	Cldn6;Cldn4;Cldn7;Cldn3;Cldn1;Ppp2r2c;Amotl1;Micall2;Amotl2;Rdx;Pard6g;Tuba1a;Marveld2;Patj;Marveld3;Actn1;Pard6b;Ocln;Rapgef2;Tuba4a;Tjp1;Cgnl1;Cldn23;Ppp2r1b;Hspa4;Afdn;Dlg3;Actr2;Tiam1;Actb;Rock1;Itgb1;Myh9;Mpp5;Tjp3;Rab8b;Prkcz;Tuba1c;Jam2;Llgl2;Src;Actg1;Ppp2ca;Prkaa1;Mapk8
junction_focused	delta_log2	15254	prerank	GOCC_ADHERENS_JUNCTION	0.3369268769569963	1.392894159943569	0.03488372093023256	0.060109289617486336	0.071	26/115	9.96%	Lama3;Nectin4;Pkp1;Pkp3;Ctnnd2;Tgm1;Trpv4;Lmo7;Ajuba;Vegfa;Shroom2;Shroom4;Rdx;Ctnnb1;Dlg5;Tjp1;Smad7;Cdh6;Cdh3;Afdn;Lin7c;Nectin2;Actb;Itgb1;Myh9;Dsp
junction_focused	delta_log2	15254	prerank	GOCC_GAP_JUNCTION	-0.44398121859147677	-1.1179120023832143	0.3296	0.2963162140360312	0.6452905811623246	4/18	7.49%	Gjb1;Gja4;Des;Gja5
