tf	target	pearson_r_high	pearson_r_low	in_top	high_specific
EID1	SUMO3	0.3937379337959275	0.40285890293647947	True	False
EID1	GSTA4	0.39037375810290015	0.4360048380949814	True	False
EID1	PTMA	0.3888196065716576	0.34216147835233496	True	False
EID1	EIF4A2	0.3872178211175513	0.4024387235302183	True	False
EID1	PERP	0.3862921106728098	0.4206096837877694	True	False
EID1	BEX3	0.3857649503190718	0.38473026552310374	True	False
EID1	SOD1	0.38359023998039554	0.39775189113144643	True	False
EID1	GPX2	0.37928226261339515	0.41806164664576617	True	False
EID1	ATP1B3	0.37785419610691534	0.43720350059235763	True	False
EID1	TRA2B	0.3759601004384595	0.40832368932408597	True	False
EID1	NUCKS1	0.3757442837899102	0.41632963184371596	True	False
EID1	SDC1	0.3739770689662288	0.38689554623600514	True	False
EID1	SEM1	0.3731929191027634	0.3668534130368012	True	False
EID1	TFRC	0.3726697291127224	0.412255845689843	True	False
EID1	DSTN	0.37123593833019775	0.40359830480237086	True	False
EID1	ANXA2	0.37038836644522494	0.2546023574739208	True	False
EID1	SFN	0.37033018708551235	0.4230887650866716	True	False
EID1	ALDH1A1	0.3688179861445753	0.40710565956612216	True	False
EID1	SERBP1	0.3683987994921263	0.31144389132691835	True	False
EID1	NCL	0.36673624177589575	0.29604401124459556	True	False
EID1	GGCT	0.36630213582861065	0.35277525774721746	True	False
EID1	RTL8A	0.36489809090633035	0.3530113545950917	True	False
EID1	MT-CO1	0.3632728639743384	0.2893077037730243	True	False
EID1	SOX2	0.36277138769750905	0.3640541807094472	True	False
EID1	MT-ATP8	0.35980976988556407	0.30812712019338667	True	False
EID1	CD9	0.3592057322166207	0.32429121591413956	True	False
EID1	MT-ATP6	0.35856706195938615	0.28482768082755194	True	False
EID1	CDKN2A	0.35763217723657675	0.3845131154605327	True	False
EID1	SET	0.3561455810498387	0.42579800432631953	True	False
EID1	ANP32B	0.35543774418041585	0.3843265687631869	True	False
EID1	SERPINB5	0.3549823981220457	0.41334515481819917	True	False
EID1	DHCR24	0.35488828388178456	0.39376449261208524	True	False
EID1	NTRK2	0.35439140656442497	0.38152582941688956	True	False
EID1	HMGN1	0.35408502855629664	0.36285989134960545	True	False
EID1	CALB2	0.3535482467486845	0.4284272560817307	True	False
EID1	MT-CO2	0.3522322911834617	0.2384799866257071	True	False
EID1	AKR1B10	0.3516521354935041	0.4358670998078237	True	False
EID1	DBI	0.35004492129231735	0.2840529359217428	True	False
EID1	CALM1	0.349887276235065	0.36403062684392656	True	False
EID1	HMGA1	0.3498673574455083	0.36601561275361977	True	False
EID1	JUN	0.34742108755465095	0.4064858548290945	True	False
EID1	MT-ND4L	0.3471627552185055	0.31469035936475326	True	False
EID1	AP2M1	0.34697207344245573	0.396704453071831	True	False
EID1	YWHAQ	0.3461220401989446	0.31641285659957935	True	False
EID1	MT-ND2	0.3456610084841393	0.29627951913328787	True	False
EIF2AK2	MX1	0.44127685565480196	0.4410619991368417	True	False
EIF2AK2	IFI6	0.4073119042601401	0.39656368602430186	True	False
EIF2AK2	ISG15	0.37910923047788697	0.3201997023180953	True	False
EIF2AK2	IFI27	0.36984708286597845	0.3026456745738068	True	False
EIF2AK2	IFI44L	0.35413748554370633	0.39550043695687603	True	False
EIF2AK2	IFI44	0.3492942901287255	0.3467549438565066	True	False
EIF2AK2	OAS2	0.34698467161999325	0.35875633164024695	True	False
EIF2AK2	PARP9	0.3317855322510202	0.3551162186129237	True	False
EIF2AK2	PLSCR1	0.3220824817782226	0.31341272841289286	True	False
EIF2AK2	CALB2	0.316016306937399	0.3395600055633911	True	False
EIF2AK2	IFIT1	0.3156241193794583	0.28100259293317253	True	False
EIF2AK2	XAF1	0.31337871860872984	0.2983722633659481	True	False
EIF2AK2	OAS3	0.31065409800544763	0.2676645110411312	True	False
EIF2AK2	DEK	0.30780321765420077	0.3686257612419508	True	False
EIF2AK2	NMRAL2P	0.30484117862731736	0.331960140306449	True	False
EIF2AK2	OAS1	0.2994356130234113	0.2830310312022081	True	False
EIF2AK2	SAMD9	0.29679704123413975	0.2983488028095681	True	False
EIF2AK2	SDC1	0.2961382641920094	0.2962395905524043	True	False
EIF2AK2	MAL2	0.29459302015401506	0.3146229169789064	True	False
EIF2AK2	ALDH3A1	0.29374080819795817	0.3637767621509524	True	False
EIF2AK2	YWHAZ	0.28970083121027096	0.3253761795155942	True	False
EIF2AK2	SUMO3	0.28141379654373894	0.32853024346994314	True	False
EIF2AK2	GGCT	0.27913103472178646	0.30297579056394	True	False
EIF2AK2	IFI16	0.27499409249922285	0.27324170968568834	True	False
EIF2AK2	RSAD2	0.27498055132024457	0.1970623014781455	True	False
EIF2AK2	CHMP4B	0.2749708044103636	0.34496782677830956	True	False
EIF2AK2	JUN	0.2710807915774503	0.2615404312444417	True	False
EIF2AK2	RALY	0.27078927071000886	0.2826800034113149	True	False
EIF2AK2	RBM17	0.26902748402198695	0.3039862045158888	True	False
EIF2AK2	HNRNPA2B1	0.267386122533388	0.27937828551586075	True	False
EIF2AK2	HMGN1	0.2649198919914039	0.2924669007156948	True	False
EIF2AK2	PCNA	0.26450438982055585	0.34267348312078855	True	False
EIF2AK2	KRT19	0.26443092304097854	0.25353758243302826	True	False
EIF2AK2	SET	0.2640459831259799	0.3278985726428312	True	False
EIF2AK2	CDKN2A	0.26398037866379254	0.2541438983311556	True	False
EIF2AK2	FGFBP1	0.26371464827031166	0.25810696501727387	True	False
EIF2AK2	MYH14	0.26225677874590797	0.30113781555567065	True	False
EIF2AK2	JUP	0.26202694176887703	0.2582902132038142	True	False
EIF2AK2	TRIM69	0.2617448344105192	0.30331370597526996	True	False
EIF2AK2	GNG4	0.26147329337088027	0.10718211219404115	True	False
EIF2AK2	KHSRP	0.2606874709295353	0.27258693238544346	True	False
EIF2AK2	EIF2S2	0.26055423309905495	0.34617252150300365	True	False
EIF2AK2	SERBP1	0.26017794794188936	0.2643688616218573	True	False
EIF2AK2	ALDH1A1	0.25996345930931486	0.2897924149085072	True	False
EIF2AK2	EIF1AX	0.25986874114463115	0.24754375044886673	True	False
EIF2AK2	ARF6	0.2598681094040961	0.2661496094463732	True	False
EIF2AK2	GMPS	0.2582999328269451	0.34332609670795144	True	False
EIF2AK2	CTNND1	0.25729386449081393	0.28641956620611	True	False
EIF2AK2	ACAP2	0.25717539060222083	0.27791628025042836	True	False
EIF2AK2	HMGB3	0.2554485758848587	0.2884007516023326	True	False
ELF1	LITAF	0.14736232494498344	0.07933635328030382	True	False
ELF1	MCL1	0.14412734008751205	0.11181043816632852	True	False
ELF1	MALAT1	0.13960689160868078	0.15188514090201208	True	False
ELF1	KIAA1551	0.1335107158108411	0.11131823594140276	True	False
ELF1	HLA-E	0.1324720711233886	0.11957432506040527	True	False
ELF1	CMTM6	0.13006061142614245	0.07290626560960986	True	False
ELF1	H3F3B	0.12949816599871197	0.11151731489033737	True	False
ELF1	RNF149	0.129309651016472	0.05427846972341192	True	False
ELF1	SEC14L1	0.1286012042145574	0.04703174239870261	True	False
ELF1	NAMPTP1	0.12509415720631134	0.025503489902506647	True	False
ELF1	AKAP13	0.12312379464186433	0.0925292017960224	True	False
ELF1	MXD1	0.12211516406877465	0.07573227560686732	True	False
ELF1	KDM3A	0.12112063094332955	0.03855723131661443	True	False
ELF1	TXNIP	0.1205782950215118	0.06172843585702464	True	False
ELF1	FOS	0.11736249552469369	0.08285920604550549	True	False
ELF1	PTPRC	0.1170052856739063	0.11450737815424858	True	False
ELF1	ANKRD12	0.11682471417800139	0.13064616464668632	True	False
ELF1	TSC22D3	0.11569878535785214	0.06002529245732244	True	False
ELF1	IFIT3	0.11550788411766162	0.03627648493486302	True	False
ELF1	BAZ1A	0.11540860297336852	0.08655884682228812	True	False
ELF1	FCGR3B	0.1152304260061624	0.07340489757461892	True	False
ELF1	LYN	0.11517295652630385	0.10532848935530767	True	False
ELF1	BOD1L1	0.11338722183381839	0.06124933836020698	True	False
ELF1	ADAR	0.1132820491948235	0.07596983786309906	True	False
ELF1	GBP1	0.11283159574757966	0.04266833407878983	True	False
ELF1	DUSP1	0.11276686218935116	0.07355243839236701	True	False
ELF1	JUNB	0.11269593227606936	0.12583759614528675	True	False
ELF1	GNB1	0.1121590639653137	0.07405875049699963	True	False
ELF1	UBE2R2	0.11150506951012161	0.07079941824367493	True	False
ELF1	ZFP36	0.11047862187417494	0.12304550668353226	True	False
ELF1	SKIL	0.11006516614651261	0.09836861078788736	True	False
ELF1	GBP2	0.10982114548119963	0.02643176724669965	True	False
ELF1	GBP5	0.10936492829788526	0.08658702759032448	True	False
ELF1	CREBRF	0.10923928748955061	0.06660076331403769	True	False
ELF1	ALOX5AP	0.10923833290819754	0.049945541442576485	True	False
ELF1	WIPF2	0.10813841266896276	0.09687271998055391	True	False
ELF1	TRIM38	0.10783512257048344	0.07642628493552274	True	False
ELF1	SMCHD1	0.1076428269420054	0.08459648046731805	True	False
ELF1	CTSS	0.10721813308774715	0.057147195578335835	True	False
ELF1	CXCR4	0.107099522319709	0.10919290141782179	True	False
ELF1	NEAT1	0.10674228867353555	0.12041550153091292	True	False
ELF1	PRRC2C	0.10596483273217032	0.05016896726157944	True	False
ELF1	PPP1R18	0.10494489521947942	0.04149468987553661	True	False
ELF1	IFIT2	0.10491770070966883	0.08323184162051851	True	False
ELF1	GBP4	0.10467943156307706	0.03355982338588797	True	False
ELF1	PICALM	0.10434469015983011	0.0669598443434089	True	False
ELF1	YPEL5	0.10400343458718092	0.06340088726938495	True	False
ELF1	RNF13	0.10383635019268422	0.07100205581166293	True	False
ELF1	TLR2	0.1032745907828039	0.018593338997991673	True	False
ELF1	CXCR2	0.10289168049435816	0.04625502384014313	True	False
ELF2	MYH11	0.11389372044976694	0.09088050042089732	True	False
ELF2	SERPINB9	0.11215294465066751	0.06888512856465977	True	False
ELF2	DDX17	0.11037738362786706	0.09641723324061138	True	False
ELF2	TRIM2	0.1101395581935308	0.11554316721536076	True	False
ELF2	LAMP2	0.10898878324566826	0.0799920030465527	True	False
ELF2	MCL1	0.1087211787512241	0.09442013513455783	True	False
ELF2	AFF2	0.10780206847917094	0.08686440325981253	True	False
ELF2	SPARCL1	0.10687916739670318	0.07489285897018591	True	False
ELF2	PRRC2C	0.10413946359969668	0.10128502816722879	True	False
ELF2	SLC35G1	0.10295637241382463	0.06885172328961696	True	False
ELF2	SPIDR	0.10237300285205647	0.09854936243112739	True	False
ELF3	TACSTD2	0.4673943684778484	0.39723179582446494	True	False
ELF3	CLDN1	0.43380853531376234	0.475475559660854	True	False
ELF3	KLF5	0.43159987063078314	0.4099188090593185	True	False
ELF3	HSPB1	0.4298151861151556	0.3940582030116444	True	False
ELF3	ATF3	0.4297302165723254	0.48430274884756375	True	False
ELF3	ANXA1	0.4195749671727209	0.37722612623024854	True	False
ELF3	PERP	0.4192068729398485	0.4182670461227448	True	False
ELF3	KLF4	0.414303459849	0.4996776921576238	True	False
ELF3	KRT19	0.4099417717309225	0.3723326574269164	True	False
ELF3	HES1	0.40736705064993906	0.5127593390843755	True	False
ELF3	RAP2B	0.4065830484220364	0.46264428165177385	True	False
ELF3	TIPARP	0.40278106647612905	0.5009151865368164	True	False
ELF3	NET1	0.4005853272881043	0.4355221506820661	True	False
ELF3	DSTN	0.3926171274284919	0.40359258443654944	True	False
ELF3	RND3	0.3910717426840791	0.3731339523621077	True	False
ELF3	FBXO32	0.3904214213475017	0.4576105579132567	True	False
ELF3	SCNN1A	0.3806302298267825	0.4114763614370217	True	False
ELF3	ERRFI1	0.3786422026383295	0.46105202677484997	True	False
ELF3	PMAIP1	0.3755864636301357	0.359420956628069	True	False
ELF3	EMP1	0.36789270057715084	0.15655320101449727	True	False
ELF3	JUN	0.36689938504537234	0.4938070085941091	True	False
ELF3	SDC1	0.3619636882524752	0.37765001085118927	True	False
ELF3	JUP	0.3594917500125056	0.3350185631518746	True	False
ELF3	AQP3	0.35734934074443464	0.4745454816068393	True	False
ELF3	HSPA1B	0.34921004765122726	0.27767877611791475	True	False
ELF3	ANXA2	0.3486473054155097	0.19377867788656605	True	False
ELF3	TXN	0.3477981920594455	0.3881121474644921	True	False
ELF3	MAL2	0.3468247998344949	0.35347804650976467	True	False
ELF3	TOB1	0.34564586156848115	0.42838339379447843	True	False
ELF3	EIF2S2	0.34249860837740936	0.37198568952263433	True	False
ELF3	GSTP1	0.3408190186169619	0.2999401437445676	True	False
ELF3	CHMP4B	0.3403103591599808	0.48182228017794393	True	False
ELF3	EIF4A2	0.33780246195703834	0.36563251349828435	True	False
ELF3	SPINT2	0.33600950135098906	0.3653730378167026	True	False
ELF3	SFN	0.33548625681224475	0.4116478387468022	True	False
ELF3	HSP90AB1	0.33425291287493347	0.2899240069694454	True	False
ELF3	DNAJB1	0.33355052292069376	0.2654171222999417	True	False
ELF3	TFG	0.33258170610720283	0.3366030601560668	True	False
ELF3	B3GNT5	0.33235594581920025	0.4739428116452165	True	False
ELF3	FAM129B	0.3307011181505571	0.15546000118775222	True	False
ELF3	CSTB	0.33059973405340415	0.28621167885351295	True	False
ELF3	HSP90AA1	0.33000224334436645	0.3256531624052155	True	False
ELF3	SLC25A25	0.3293622031822461	0.4566785441251821	True	False
ELF3	ACTG1	0.3265389103308623	0.21816152748745246	True	False
ELF3	CLDN7	0.32602052845184676	0.1806364135915559	True	False
ELF3	RNF7	0.32593152072906	0.32136720341831876	True	False
ELF3	DNAJB4	0.32551255904053333	0.34316514111697255	True	False
ELF3	CSNK2A1	0.3252067756533793	0.32619665339862836	True	False
ELF3	RPL24	0.32222690582548424	0.314066186826317	True	False
ELF3	TMEM159	0.32173908980847543	0.24790280964667136	True	False
ELF4	GBP4	0.12858001006799497	0.00459183571284223	True	False
ELF4	GBP5	0.11999087177860017	0.034768566397531654	True	False
ELF4	LITAF	0.1140781817370872	0.037629019371941214	True	False
ELF4	MCL1	0.10980066563917638	0.028306385938822304	True	False
ELF4	IQGAP1	0.1089260758810535	0.050996009309512695	True	False
ELF4	SCAF11	0.10767925999530284	0.0523275134258402	True	False
ELF4	IL13RA1	0.10505304919559019	0.015126630223105229	True	False
ELF4	IFIT3	0.10424606284327924	0.013697627496656078	True	False
ELF4	GBP1	0.10413855100740821	0.004043293399352568	True	False
ELF4	STX3	0.10044559138801676	0.04985144691967815	True	False
ELK1	SDC1	0.17453629167976753	0.17589116673228367	True	False
ELK1	EGFL6	0.17167513904943332	0.1260415031489878	True	False
ELK1	TFRC	0.16891321332631232	0.1538038603225375	True	False
ELK1	HMGN1	0.16720743419146977	0.1167145518024428	True	False
ELK1	NMRAL2P	0.16548614885571974	0.16329254589084907	True	False
ELK1	SERPINB5	0.1654683524554919	0.17212029987054586	True	False
ELK1	C9orf78	0.16458332497950312	0.11051121001044044	True	False
ELK1	ALDH3A1	0.16176397092645659	0.17335390162532016	True	False
ELK1	CALB2	0.16126559060585827	0.15912792313137883	True	False
ELK1	NUCKS1	0.161162688447778	0.1540621280885992	True	False
ELK1	SUMO3	0.1594329246546544	0.1439961148598805	True	False
ELK1	ATP1B3	0.1575322116642124	0.17955746477607684	True	False
ELK1	KRT19	0.15603758321297684	0.15972707488684332	True	False
ELK1	SET	0.15595117538358363	0.16730880071343804	True	False
ELK1	FSCN1	0.15502801240954384	0.1467276600025926	True	False
ELK1	CLDN1	0.15477613553351982	0.17856012343734845	True	False
ELK1	HSP90AB1	0.1545123563757414	0.13258684017477557	True	False
ELK1	SFN	0.15447389765503386	0.15955442569977588	True	False
ELK1	NCL	0.1540760332560393	0.13388425354264313	True	False
ELK1	LRRC4	0.15344329156409633	0.1409863385500524	True	False
ELK1	HSPA1B	0.15330198903155653	0.0947663407891934	True	True
ELK1	CTNND1	0.15258209634356765	0.12878290836591416	True	False
ELK1	MAL2	0.1523123443291476	0.13415827486957319	True	False
ELK1	PERP	0.1520821200720703	0.1713466709993653	True	False
ELK1	TRA2B	0.15144090621822348	0.1508586804928463	True	False
ELK1	CDKN2A	0.15032305162340157	0.1580316591602661	True	False
ELK1	ERMP1	0.15004351786844763	0.12354017866100117	True	False
ELK1	CHMP4B	0.14985306343701366	0.17319240402502944	True	False
ELK1	KLF5	0.14982011377005544	0.1686330218333269	True	False
ELK1	YWHAZ	0.1497284237413041	0.16524583194327622	True	False
ELK1	EIF4A2	0.1497040566505406	0.15190502580455323	True	False
ELK1	MTDH	0.1495412743324728	0.16691790328760459	True	False
ELK1	EIF1AX	0.14915344565244507	0.12313687684255804	True	False
ELK1	FGFBP1	0.1489947273066676	0.12111386144116666	True	False
ELK1	ITGA6	0.14897724439576102	0.14784342303555104	True	False
ELK1	NET1	0.14813330609563988	0.16491825159520224	True	False
ELK1	SERBP1	0.14793412017558688	0.11232451865742996	True	False
ELK1	RAP2B	0.14753577843039484	0.16792968939388397	True	False
ELK1	HMGB3	0.14747054495445916	0.14155665120187214	True	False
ELK1	ATP2B1	0.14744452281455328	0.16697047662268114	True	False
ELK1	PSMD7	0.1472328977519937	0.10059011398903676	True	False
ELK1	ALDH1A1	0.14687057168443193	0.15458974757290206	True	False
ELK1	STRBP	0.1468353103151147	0.13357202631109658	True	False
ELK1	CBR1	0.146686934214413	0.17006975125379326	True	False
ELK1	HSP90AA1	0.1460778312866669	0.13331834640583107	True	False
ELK1	BRD2	0.14595311414158368	0.14577864765526577	True	False
ELK1	ATP6AP1	0.14586771687439923	0.165709767264179	True	False
ELK1	NONO	0.14467208413519722	0.12787810651598436	True	False
ELK1	JUP	0.14461860688759423	0.15696508861847247	True	False
ELK1	JUN	0.1435301112799822	0.16334638435779783	True	False
ELK3	TACSTD2	0.3557011759429547	0.17448992902997792	True	False
ELK3	EMP1	0.34547852480622304	0.10353673253724704	True	False
ELK3	SERINC2	0.33655478932901284	0.24342383274000484	True	False
ELK3	SPINT1	0.3364474909368035	0.226419182713865	True	False
ELK3	CD24	0.3255823462444948	0.16500524063442765	True	False
ELK3	EZR	0.31998409644723314	0.22649137564974448	True	False
ELK3	ZNF185	0.3091233315145637	0.1452761143674958	True	False
ELK3	ERBB3	0.3077613961349905	0.14602012742346798	True	False
ELK3	KRT80	0.30687354839523256	0.1638544623093895	True	False
ELK3	FAM129B	0.30588791927911896	0.19382157654807677	True	False
ELK3	SBDS	0.3030873913486977	0.20754293054625791	True	False
ELK3	CAST	0.3018139998140489	0.24239643043199582	True	False
ELK3	MAL2	0.2990072788801879	0.10763766294556996	True	False
ELK3	MALL	0.29809070582588665	0.12898921089595466	True	False
ELK3	GNG4	0.2980747969434347	0.18651372116466577	True	False
ELK3	PLS3	0.29261296067972814	0.09678253522048459	True	True
ELK3	F3	0.2902359896188052	0.2393415139895179	True	False
ELK3	PRSS8	0.2885968169317532	0.2240712045306425	True	False
ELK3	JUP	0.28820216343705124	0.08661429933218946	True	True
ELK3	CLIP1	0.2877428627302041	0.22320832594257348	True	False
ELK3	ANXA2	0.2863135108603669	0.18187660257643729	True	False
ELK3	CAPN2	0.2852158715258496	0.1886479093200482	True	False
ELK3	RAB11FIP1	0.284337397611514	0.04637023748943208	True	True
ELK3	BCL2L1	0.2843344055267772	0.11936084193086921	True	False
ELK3	EPS8L1	0.28005305021170346	0.14462088416901392	True	False
ELK3	PPL	0.27909445515746356	0.0958183501744889	True	True
ELK3	DSC2	0.2788798668672637	0.1042814051735964	True	False
ELK3	LIPH	0.27812217902865805	0.09406070706780831	True	True
ELK3	FUT3	0.277055039983078	0.10734078875537593	True	False
ELK3	TMOD3	0.27490651684810113	0.14160337656245855	True	False
ELK3	CSTB	0.2742233153506581	0.12612164318514962	True	False
ELK3	CDCP1	0.27174133559710706	0.21927821270538925	True	False
ELK3	C1orf116	0.27057696592624003	0.1307355026032191	True	False
ELK3	AMOTL2	0.2701338881889614	0.16604601513392087	True	False
ELK3	UBE2H	0.2689501903083369	0.10869347146212224	True	False
ELK3	OCLN	0.2688705237497006	0.1302997091663011	True	False
ELK3	RAB11A	0.2677486124504116	0.16305582010899844	True	False
ELK3	DSP	0.26733150673745104	0.15464250027640286	True	False
ELK3	TMBIM1	0.2662927950426513	0.15842633077959392	True	False
ELK3	C6orf132	0.2651491852123483	0.06323067597505912	True	True
ELK3	MYO1E	0.2644940131640206	0.1842904254467697	True	False
ELK3	SPNS2	0.26382557023497505	0.16267819706824674	True	False
ELK3	AHNAK	0.26305545152708526	0.16556304105248762	True	False
ELK3	ITGB1	0.2597882822784375	0.2655908892026182	True	False
ELK3	SLK	0.2592992766347918	0.13196751868770176	True	False
ELK3	AFDN	0.2578472657457833	0.1496178472335567	True	False
ELK3	ANXA1	0.257283252223938	0.06792208094897612	True	True
ELK3	ADAM9	0.2570249711617921	0.12342974552094049	True	False
ELK3	STK24	0.2561945159840537	0.15094234955203784	True	False
ELK3	GPRC5A	0.25618845428134107	0.24548434010444473	True	False
ELK4	NUCKS1	0.25447244676617814	0.22570467668949662	True	False
ELK4	TFRC	0.24785456625528604	0.24707949256223477	True	False
ELK4	ABCC5	0.24479267503466942	0.23488705036543864	True	False
ELK4	NCL	0.24068785278782442	0.17128548734357235	True	False
ELK4	TP63	0.23916331895518306	0.20853635073619317	True	False
ELK4	DST	0.23537834152470136	0.26673080431912194	True	False
ELK4	EIF4G1	0.2341746380048817	0.21714795920632274	True	False
ELK4	GCLC	0.23337218920935493	0.19665494923994845	True	False
ELK4	NORAD	0.23136227933311432	0.19007784178408502	True	False
ELK4	AKR1C2	0.23062749354900053	0.24814727040710896	True	False
ELK4	EIF4A2	0.22911302616752247	0.22830678839576032	True	False
ELK4	HSP90AB1	0.2284220069434321	0.16627510669176862	True	False
ELK4	SET	0.22808144933335325	0.22454011149929182	True	False
ELK4	ANP32B	0.22680811114849772	0.19640202501507195	True	False
ELK4	CSNK2A1	0.22380953871593706	0.19430678968581722	True	False
ELK4	LSG1	0.22287300612103694	0.21777087485439836	True	False
ELK4	ATP1B3	0.22209251793488796	0.2290841839098594	True	False
ELK4	AKR1C1	0.2217013672693025	0.2421790236957972	True	False
ELK4	ITGA6	0.2205022530530901	0.2146595339297563	True	False
ELK4	CLDN1	0.21772091827903933	0.2576854734098753	True	False
ELK4	FZD6	0.21673191776427736	0.17452292903795022	True	False
ELK4	LRRC58	0.21581319539843719	0.201059015723701	True	False
ELK4	SOX2	0.2142733401035094	0.19217853310003302	True	False
ELK4	DDR1	0.2141578268701139	0.20189647446613956	True	False
ELK4	FXR1	0.21367450931538168	0.23205224054377277	True	False
ELK4	CERS6	0.21291839614559438	0.2111633479786102	True	False
ELK4	SFN	0.21252282955449567	0.1979890418297042	True	False
ELK4	PKP1	0.21233516311785092	0.22885943729455213	True	False
ELK4	ALDH3A1	0.212266376297155	0.22862250244550633	True	False
ELK4	NMRAL2P	0.2120300958032312	0.22661197436901004	True	False
ELK4	RNF187	0.21172172992972177	0.1510295681164868	True	False
ELK4	BRD2	0.2099541039820925	0.2226057590822457	True	False
ELK4	DKC1	0.2098066651382061	0.20400853172542308	True	False
ELK4	CCT4	0.209806083635874	0.12399291607455329	True	False
ELK4	HSPB1	0.20936302365466106	0.20530955262570924	True	False
ELK4	PSMD2	0.20919477530837974	0.1790379722844635	True	False
ELK4	TCF4	0.2089825048103373	0.19793547195873568	True	False
ELK4	UBXN7	0.20844311791876186	0.19691898642960085	True	False
ELK4	TRA2B	0.2081414190539812	0.21491259428350845	True	False
ELK4	ALDH3A2	0.20671158640078965	0.1730212730199482	True	False
ELK4	KRT5	0.20649940840095019	0.1930641607734803	True	False
ELK4	NTRK2	0.2043822537083869	0.21279567787482884	True	False
ELK4	BBX	0.2036639691928368	0.188620070994175	True	False
ELK4	ATP2B1	0.20322833573228957	0.2249665684481665	True	False
ELK4	SERBP1	0.20285077101994176	0.15473404973754587	True	False
ELK4	YWHAG	0.20280534731598984	0.1571187118942579	True	False
ELK4	ATP2A2	0.2026608360413682	0.1893078827304007	True	False
ELK4	DSP	0.20257943299069733	0.18273231893680988	True	False
ELK4	SLC25A36	0.20249336840992363	0.2191988257016094	True	False
ELK4	HSP90AA1	0.20224184114809268	0.17719115365296476	True	False
ELL	LCP1	0.17383940345227827	0.19429778237426046	True	False
ELL	FCGR3B	0.16786919395341773	0.17481417783621667	True	False
ELL	ALOX5AP	0.16234370022581296	0.1564384895678035	True	False
ELL	CXCR4	0.1593185510776207	0.10426909633265832	True	False
ELL	TYROBP	0.157445054082759	0.17546157927217582	True	False
ELL	LAPTM5	0.15717734148031084	0.15968802731973333	True	False
ELL	FMNL1	0.15665403247124746	0.18565074072973192	True	False
ELL	CLEC4E	0.15648757647481784	0.15948056420199858	True	False
ELL	SEC14L1	0.15629988087321853	0.11786739449849588	True	False
ELL	CXCL8	0.1554261125826393	0.19650504219601042	True	False
ELL	IL2RG	0.15417013552581343	0.11486278882183604	True	False
ELL	TNFRSF1B	0.15332079708633436	0.15092244479659223	True	False
ELL	NAMPT	0.15306132558515598	0.14696323507088407	True	False
ELL	SRGN	0.15300634621469758	0.1678068359554915	True	False
ELL	HLA-E	0.15284720141412822	0.13971414047899716	True	False
ELL	IFITM2	0.15226218896339147	0.1751946795812801	True	False
ELL	G0S2	0.15049237659627174	0.17229690930318103	True	False
ELL	CSF3R	0.1504755806324184	0.18370870467864464	True	False
ELL	ATP6V1B2	0.14734782507277314	0.09391741207349356	True	False
ELL	FCER1G	0.14664553837041297	0.15094136159717275	True	False
ELL	CEBPB	0.14637033450048623	0.1717625875677417	True	False
ELL	PLEK	0.14618986301075634	0.1753579574386149	True	False
ELL	MALAT1	0.14471267558132067	0.12655978369945411	True	False
ELL	FYB1	0.14345997426081444	0.17455606132805185	True	False
ELL	NEAT1	0.14301920169914492	0.14180375178800275	True	False
ELL	SDCBP	0.1426237271215138	0.14367581241660352	True	False
ELL	FPR1	0.1426215353382558	0.1872600179528154	True	False
ELL	SMAP2	0.14066776470956255	0.15219026909752525	True	False
ELL	LSP1	0.1402848547698777	0.18552119395231415	True	False
ELL	C5AR1	0.1400549909855738	0.17450224482424218	True	False
ELL	SERPINA1	0.13977460269413283	0.1557251500198603	True	False
ELL	TXNIP	0.1388476177502755	0.11781568708360954	True	False
ELL	TSC22D3	0.13881073577941425	0.1313225956766165	True	False
ELL	BCL2A1	0.13690254720366293	0.20245802783920697	True	False
ELL	NFKBIA	0.13390408373828738	0.16484511429608908	True	False
ELL	MCL1	0.13118240567097406	0.11694082041372711	True	False
ELL	MGAT1	0.12789760953536697	-0.005714599594480662	True	False
ELL	MXD1	0.12774396158758244	0.16313189645699194	True	False
ELL	PTPRC	0.1263364059549951	0.1616769665866309	True	False
ELL	SELL	0.1257429204693087	0.1608984496729202	True	False
ELL	LITAF	0.12544267285230476	0.1330406820318891	True	False
ELL	RIPOR2	0.12419233450928592	0.16667797022298228	True	False
ELL	PHACTR1	0.12400957036491526	0.17504799231767645	True	False
ELL	ITGB2	0.123579144569698	0.11753964237898432	True	False
ELL	PLAUR	0.12321533727132702	0.18899314603836267	True	False
ELL	PHC2	0.12274315315353834	0.04316731306773861	True	False
ELL	RGS2	0.12258488440420444	0.1621737260122958	True	False
ELL	CCL4L2	0.12234681787998336	0.13058221915992405	True	False
ELL	SMCHD1	0.12216851077715023	0.05524613397667739	True	False
ELL	RNF130	0.12079763761966644	0.049593063670972375	True	False
ENO1	GAPDH	0.606623163054962	0.5122531906271618	True	False
ENO1	GPI	0.5496711004764288	0.4437837695073403	True	False
ENO1	PKM	0.5365897245478901	0.39891187413005463	True	False
ENO1	LDHA	0.5239447687569642	0.3309069040483858	True	False
ENO1	TPI1	0.5227821045108951	0.40483525935175174	True	False
ENO1	NPM1	0.4976587367524325	0.34633540331290336	True	False
ENO1	RPL5	0.4952230553337864	0.37535995152242946	True	False
ENO1	RPS6	0.4876723981838089	0.4123936019097906	True	False
ENO1	PTMA	0.48401753061158126	0.389450573536851	True	False
