term	es	nes	nom_p	n_set_in_rank	mean_stat	lead_genes	n_lead	fdr	rank_pos_all	rank_pos_barrier	is_barrier	cohort	universe	report_universe	fdr_barrier_universe
HALLMARK_APICAL_JUNCTION	-0.2506986126687801	-1.1587436466192964	0.12487512487512488	193	-0.1240531498089014	ACTA1,VCAM1,PFN1,SYK,COL16A1,VCAN,FBN1,CDK8,SYMPK,ACTN1,CERCAM,NLGN2,NF2,RAC2,MYH10,ACTC1,CDH6,MMP2,ADAMTS5,FLNC,TSC1,GAMT,NEGR1,TRO,EVL	46	0.16377065557393428			True	GSE31210_LUAD	context	context	
GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	-0.4557804571737629	-1.1620141438805704	0.15184815184815184	11	-0.6276730068366678	MAPRE2,FGF7,IQSEC1,MAP4K4	4	0.18846824816974073			True	GSE31210_LUAD	context	context	
HALLMARK_COAGULATION	-0.2663075719424665	-1.1826401501140593	0.1048951048951049	136	-0.3451716013842537	THBD,FBN1,SPARC,A2M,TIMP3,F10,FGG,PROS1,MMP2,RAPGEF3,CTSK,SH2B2,GP1BA,ISCU,F2RL2,PDGFB,C1QA,P2RY1,C1S,C1R,CFD,PLEK,C2,LRP1,HTRA1	29	0.14223065070522697			False	GSE31210_LUAD	context	context	
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	-0.48327485169274426	-1.193612723047907	0.15784215784215785	10	-0.680694013298001	MYADM,F2R,CSF1R,NLGN2,FERMT2	5	0.18846824816974073			True	GSE31210_LUAD	context	context	
HALLMARK_UV_RESPONSE_DN	-0.27362335181794445	-1.201494894365215	0.07792207792207792	137	-0.2611819417340667	SLC7A1,ACVR2A,COL1A2,PIK3CD,MYC,INSIG1,NRP1,AMPH,NEK7,VLDLR,MMP16,PLCB4,RGS4,APBB2,CELF2,ZMIZ1,PHF3,SPOP,DAB2,ADD3,MRPS31,ATP2C1,ADGRL2,KCNMA1,ATP2B4	40	0.10936431989063569			False	GSE31210_LUAD	context	context	
HALLMARK_TNFA_SIGNALING_VIA_NFKB	-0.26615055669553356	-1.218192398786705	0.06593406593406594	195	-0.3938073209515112	TNFRSF9,CD83,IL6,DENND5A,KDM6B,IL6ST,JAG1,CXCL10,GPR183,IL23A,FJX1,ETS2,KLF2,MYC,KLF4,LIF,RELB,BTG2,SPHK1,SLC2A3,CXCL11,NR4A3,TNFAIP3,SLC16A6,ABCA1	53	0.09419152276295133			False	GSE31210_LUAD	context	context	
HALLMARK_APICAL_SURFACE	-0.3455075505410254	-1.2497696894328276	0.08891108891108891	43	-0.28853151984271985	IL2RG,CD160,SRPX,AKAP7,THY1,SULF2,GAS1,IL2RB,MAL	9	0.12263598470495021			False	GSE31210_LUAD	context	context	
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_MIGRATION	-0.5191560426915236	-1.2515586889437917	0.11388611388611389	9	-0.9118970642407955	MAPRE2,FGF7,IQSEC1,MAP4K4	4	0.15184815184815187			True	GSE31210_LUAD	context	context	
HALLMARK_SPERMATOGENESIS	-0.2938793438405195	-1.2983101669958417	0.03496503496503497	132	-0.4618107130723468	DMC1,SCG3,RAD17,CCNB2,ODF1,ACRV1,IL13RA2,DBF4,TOPBP1,ADCYAP1,NEK2,PRKAR2A,HOXB1,AURKA,TSN,EZH2,ART3,TLE4,TTK,MTNR1A,HSPA4L,HSPA2,PACRG,HTR5A,MEP1B	57	0.05277741126797731			False	GSE31210_LUAD	context	context	
HALLMARK_E2F_TARGETS	-0.30097980489398374	-1.377154266212335	0.00999000999000999	191	-0.5366787446919977	MCM5,TOP2A,BRCA2,MCM4,NOLC1,SPC24,HMMR,MAD2L1,LBR,CCNB2,ING3,MKI67,CHEK2,CDKN2A,SPC25,PRIM2,AURKA,DEPDC1,POLE4,TACC3,EZH2,KIF4A,POLA2,BUB1B,DLGAP5	83	0.019028590457161886			False	GSE31210_LUAD	context	context	
HALLMARK_ANGIOGENESIS	-0.4285190255501584	-1.4644785422223892	0.025974025974025976	35	-0.7875264858494117	NRP1,LUM,FSTL1,VCAN,THBD,POSTN,SLCO2A1,JAG2,PGLYRP1,LPL,MSX1,KCNJ8,FGFR1,CCND2	14	0.04074357015533486			False	GSE31210_LUAD	context	context	
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	-0.3832044856132596	-1.5329049933327006	0.008991008991008992	69	-0.5475327146544534	CDH11,CDH12,CDH2,PIP5K1C,TLN1,CDH6,MPDZ,PAK2,CDH13,DCHS1,ZNF703,CDH5,RAMP2,GJA5,CLDN5,GJC1,CNTNAP1,JAM3,GJD3,EPB41L3,GJA4	21	0.01754343217757852			True	GSE31210_LUAD	context	context	
HALLMARK_COMPLEMENT	-0.3402573691836901	-1.553091090473943	0.001998001998001998	197	-0.5647003141820601	AKAP10,CTSL,IL6,XPNPEP1,RAF1,CTSB,TIMP2,FCER1G,GNGT2,MMP12,C3,CTSS,LAP3,PHEX,GZMB,DOCK4,TNFAIP3,PFN1,SIRT6,PRDM4,KLK1,F7,LTF,F10,CR2	64	0.004995004995004995			False	GSE31210_LUAD	context	context	
GOBP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	-0.4309525882275628	-1.5812205150968945	0.007992007992007992	46	-0.944779676672854	OLFM1,LIMS1,FAM83D,HIF1A,TRIM28,LOXL3,TBX3,LEF1,HEYL,TGFB1,HEY2,NOTCH4,SNAI2,TGFBR3,HGF,EOMES,IGF1,FGFR1,SNAI1,NOTCH1	20	0.0163938625477087			False	GSE31210_LUAD	context	context	
HALLMARK_WNT_BETA_CATENIN_SIGNALING	-0.44145861271571746	-1.582873850047461	0.008991008991008992	41	-0.7809206612564215	JAG2,NKD1,AXIN2,TCF7,LEF1,HEY2,NOTCH4,DVL2,CCND2,DLL1,NOTCH1	11	0.01754343217757852			False	GSE31210_LUAD	context	context	
GOBP_ADHERENS_JUNCTION_ASSEMBLY	-0.6748697760002695	-1.6132958080365847	0.014985014985014986	9	-2.120798617573735	SMAD7,PIP5K1C,PAK2,ZNF703,RAMP2,JAM3	6	0.02664002664002664			True	GSE31210_LUAD	context	context	
HALLMARK_MYOGENESIS	-0.357426967366724	-1.659722389355871	0.000999000999000999	197	-0.723356498417127	SGCD,SLN,TPD52L1,NCAM1,SPTAN1,FST,MYL2,PVALB,MYLK,MYOM2,COL6A3,MYH3,MYH11,PRNP,ENO3,CASQ2,PPP1R3C,LARGE1,MYL6B,SPHK1,ACTA1,LPIN1,REEP1,PFKM,MEF2D	75	0.00333000333000333			False	GSE31210_LUAD	context	context	
HALLMARK_INTERFERON_GAMMA_RESPONSE	-0.3572265792897996	-1.6623019010525928	0.000999000999000999	196	-0.5449462864396841	CD86,XCL1,LAP3,HIF1A,MTHFD2,IFITM2,RIPK1,TRIM25,LYSMD2,CXCL11,TNFAIP3,VCAM1,IL7,IFITM3,CD38,GBP4,IL15RA,EPSTI1,PTPN6,EIF4E3,CD69,IRF2,SSPN,GZMA,LATS2	56	0.00333000333000333			False	GSE31210_LUAD	context	context	
GOBP_ADHERENS_JUNCTION_ORGANIZATION	-0.48781600686027254	-1.6738692857915383	0.003996003996003996	33	-0.9918858855496094	CDH11,CDH12,CDH2,PIP5K1C,CDH6,FERMT2,PAK2,CSK,CDH13,DCHS1,ZNF703,CDH5,RAMP2,JAM3	14	0.00888000888000888			True	GSE31210_LUAD	context	context	
HALLMARK_INFLAMMATORY_RESPONSE	-0.3787177241128406	-1.7368187875403784	0.000999000999000999	199	-0.632741073534871	TNFRSF9,IL6,ABI1,RAF1,FPR1,GPR132,IFITM1,TLR1,CXCL10,CXCL9,GPR183,MEP1A,SLC7A1,ACVR2A,LAMP3,NLRP3,MYC,SCARF1,LIF,RGS1,PDPN,HIF1A,KCNMB2,BTG2,PTGER2	80	0.00333000333000333			False	GSE31210_LUAD	context	context	
HALLMARK_IL2_STAT5_SIGNALING	-0.3798798828655367	-1.7634153821507021	0.001998001998001998	196	-0.6981548823967706	BATF3,SMPDL3A,APLP1,TIAM1,IL13,TNFRSF9,CD83,SLC1A5,DENND5A,RORA,PRAF2,CXCL10,PHTF2,POU2F1,EEF1AKMT1,GSTO1,PRNP,MYC,CD86,ENO3,CDKN1C,LIF,CTSZ,TNFRSF18,NRP1	80	0.004995004995004995			False	GSE31210_LUAD	context	context	
HALLMARK_G2M_CHECKPOINT	-0.39416908336519446	-1.802532266889204	0.000999000999000999	187	-0.764324314712427	CDC45,MCM5,TOP2A,BRCA2,NOLC1,HMMR,DMD,PRC1,MAD2L1,LBR,KNL1,CCNF,KIF23,CCNB2,PURA,WRN,CENPF,DBF4,MKI67,EXO1,NEK2,E2F3,PBK,PRIM2,AURKA	109	0.00333000333000333			False	GSE31210_LUAD	context	context	
HALLMARK_IL6_JAK_STAT3_SIGNALING	-0.438165220388833	-1.8275122694258588	0.000999000999000999	87	-0.8929243076300962	IL9R,IL6,REG1A,IL6ST,CXCL10,CXCL9,INHBE,LTB,CXCL11,IL7,CD38,EBI3,LEPR,A2M,CBL,MAP3K8,CSF3R,IL15RA,TNFRSF1A,IL17RA,CD14,PLA2G2A,IL1R1,PTPN11,IL2RA	39	0.00333000333000333			False	GSE31210_LUAD	context	context	
HALLMARK_KRAS_SIGNALING_UP	-0.40957659264208346	-1.9311871361384503	0.000999000999000999	196	-0.7313335680613237	CXCL10,SNAP91,FCER1G,SNAP25,MYCN,PTBP2,CTSS,KLF4,LIF,NRP1,ALDH1A3,LAPTM5,GLRX,PDCD1LG2,TNFAIP3,LAT2,BTBD3,ADAMDEC1,GPRC5B,CAB39L,LY96,CPE,GADD45G,PEG3,CBL	74	0.00333000333000333			False	GSE31210_LUAD	context	context	
HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION	-0.46681263330791195	-2.1592128296983666	0.000999000999000999	196	-0.98401355613909	LUM,CDH11,SGCB,RGS4,TNFAIP3,DPYSL3,ITGA5,VCAM1,LOX,FSTL1,COL16A1,VCAN,CDH2,FBN1,SPARC,TIMP3,LGALS1,POSTN,ADAM12,FOXC2,BASP1,VEGFC,IGFBP4,TGM2,DCN	72	0.00333000333000333			False	GSE31210_LUAD	context	context	
HALLMARK_ALLOGRAFT_REJECTION	-0.5044347781363688	-2.316937494346729	0.000999000999000999	193	-1.2467276171268555	TLR1,CXCL9,IFNG,ACVR2A,NLRP3,ZAP70,CD3E,CD86,CTSS,LIF,HIF1A,LTB,GZMB,HLA-E,CCL19,IL7,IGSF6,CCL11,EIF3A,CD247,HLA-DMB,CFP,IL10,WAS,F2R	88	0.00333000333000333			False	GSE31210_LUAD	context	context	
CUSTOM_EPITHELIAL_ADHESION	0.8310797707429312	2.7648189710720974	0.000999000999000999	22	3.905537810740553	CLDN4,CDH1,CGN,F11R,OCLN,CLDN3,CLDN1,NECTIN4,EPCAM,MARVELD2,CTNNA1,DSG2,CLDN7,JUP,TJP3	15	0.00333000333000333	1.0	1.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.004995004995004995
KRT_EPITHELIAL	0.6937559854616041	2.0723436770532424	0.000999000999000999	17	1.7151822500874874	KRT19,KRT7,KRT18,KRT8,KRT10,KRT16,KRT4,KRT15,KRT6B,KRT17,KRT13,KRT6A,KRT6C	13	0.00333000333000333	3.0	2.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.004995004995004995
KEGG_TIGHT_JUNCTION	0.4037170537639177	1.99000662308878	0.000999000999000999	160	0.6404944199934133	CLDN4,CGN,F11R,OCLN,EZR,CLDN3,CTTN,CLDN1,ERBB2,LLGL2,MARVELD2,AMOT,CRB3,MARVELD3,MYH14,PATJ,CDC42,RAC1,CLDN23,EPB41L4B,MICALL2,PARD6B,AFDN,CLDN7,DLG3	54	0.00333000333000333	4.0	3.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.004995004995004995
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER	0.6342395938960297	1.9852312240435082	0.000999000999000999	18	2.0990826704537886	CLDN4,MET,KDF1,CLDN1,SFN,LSR,FA2H,TMEM79,ALOX12B,KRT16	10	0.00333000333000333	5.0	4.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.004995004995004995
GOBP_KERATINIZATION	0.4725549013739329	1.9099558292212226	0.001998001998001998	56	0.9196495719342417	PPL,EVPL,KRT7,SFN,KRT80,IVL,CDH3,SHARPIN,KRT73,ABCA12,TMEM79,KRT16,CASP14,KRT4,KLK5,SPRR1B,SPRR1A,SPRR3,KRT6B,KRT81,CNFN,KRT17,KRT6A,KRT75,KRT71	28	0.004995004995004995	8.0	5.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.005994005994005994
GOBP_TIGHT_JUNCTION_ASSEMBLY	0.484040811084152	1.9058063438007082	0.000999000999000999	47	1.0323789500468334	CLDN4,OCLN,ILDR1,CLDN3,CLDN1,MARVELD2,MARVELD3,GRHL2,PATJ,CLDN23,MICALL2,CLDN7,LSR,STRN,POF1B,PARD3,CLDN12,PDCD6IP,CLDN16,CLDN9	20	0.00333000333000333	9.0	6.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.004995004995004995
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	0.45973036869462164	1.8244503529435239	0.000999000999000999	52	0.781114787376467	EVPL,OVOL2,ST14,SCEL,IVL,POU2F3,EPHA2,ADAM9,BCR,ANXA1,WNT5A,OVOL1,KRT10,OPN3,CTNNB1,KRT16,HDAC1,SPRR1B,CFLAR,PPP3CA,SPRR1A,SPRR3,ASAH1	23	0.00333000333000333	10.0	7.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.004995004995004995
GOBP_KERATINOCYTE_DIFFERENTIATION	0.48163273371096776	1.8066140659390972	0.002997002997002997	40	0.9562728579606453	EVPL,ST14,EXPH5,SCEL,IVL,POU2F3,EPHA2,ADAM9,BCR,ANXA1,WNT5A,KRT10,OPN3,KRT16,SPRR1B,CFLAR,PPP3CA,SPRR1A,SPRR3,ASAH1	20	0.006850292564578278	12.0	8.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.007492507492507492
GOBP_TIGHT_JUNCTION_ORGANIZATION	0.40687462132701896	1.7999589199040538	0.001998001998001998	76	0.6105324384881295	CLDN4,F11R,OCLN,ILDR1,CLDN3,CLDN1,MARVELD2,MARVELD3,GRHL2,PATJ,CLDN23,EPHA2,MICALL2,AFDN,FZD5,CLDN7,LSR,MPP7,STRN,EPHB2,POF1B,PARD3,CLDN12,PDCD6IP,CLDN16	31	0.004995004995004995	13.0	9.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.005994005994005994
GOBP_APICAL_JUNCTION_ASSEMBLY	0.4528753474379073	1.7826996284769363	0.002997002997002997	49	0.9128328050382987	CLDN4,OCLN,CLDN3,CLDN1,MARVELD2,CTNNA1,MARVELD3,GRHL2,CLDN23,MICALL2,CLDN7,STRN,POF1B,PARD3,PDCD6IP,CLDN16,CLDN9,RHOC,CLDN6,SLC39A9	20	0.006850292564578278	14.0	10.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.007492507492507492
GOBP_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	0.4498479086389812	1.722118440220944	0.001998001998001998	42	0.8728399161397843	CLDN4,OCLN,CLDN3,CLDN1,MARVELD2,MARVELD3,GRHL2,CLDN23,MICALL2,CLDN7,STRN,POF1B,PARD3,PDCD6IP,CLDN16,CLDN9,CLDN6,SLC39A9	18	0.004995004995004995	16.0	11.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.005994005994005994
CUSTOM_CLAUDIN_PANEL	0.5294878245479832	1.6293708380616292	0.006993006993006993	20	1.3023817098547776	CLDN4,CLDN3,CLDN1,CLDN23,CLDN7,CLDN12,CLDN16,CLDN9,CLDN6	9	0.015120015120015122	20.0	12.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.014985014985014986
GOBP_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	0.5245898337995831	1.6008583161972354	0.01098901098901099	18	0.5055007263870493	KDF1,SFN,ZFP36L1,SULT2B1,ERRFI1,AQP3	6	0.020444671607462307	21.0	13.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.020604395604395608
GOBP_POSITIVE_REGULATION_OF_EPIDERMAL_CELL_DIFFERENTIATION	0.5271378868585357	1.5611497814469075	0.016983016983016984	14	0.5749804343724946	KDF1,SFN,SULT2B1,NUMA1	4	0.028305028305028308	23.0	14.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.026815289973184712
GOBP_INTERMEDIATE_FILAMENT_ORGANIZATION	0.3768962684351289	1.560736359485037	0.001998001998001998	62	0.5211664889402748	KRT19,KRT7,KRT80,KRT32,KRT10,KRT35,KRT73,KRT33B,EPPK1,KRT16,KRT40,KRT4,KRT15,KRT24,KRT6B,KRT81,KRT17,KRT13,DSP,KRT6A,KRT75,KRT33A,KRT71,PKP2,KRT38	33	0.004995004995004995	24.0	15.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.005994005994005994
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	0.5298795569425334	1.4810657190186367	0.023976023976023976	14	1.4587301278177545	F11R,ILDR1,LSR,SCRIB,TJP3,ARHGEF18,ACTG1	7	0.03836163836163836	27.0	16.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.03596403596403596
GOBP_EPITHELIAL_CELL_CELL_ADHESION	0.556625605038263	1.4558710548622305	0.04595404595404595	10	1.1649553330867048	PLEKHA7,KIFC3,JUP,CAMSAP3	4	0.06684224866043048	29.0	17.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.0656486370772085
GOBP_CELL_CELL_JUNCTION_ORGANIZATION	0.3221082545156875	1.3628890089341972	0.016983016983016984	65	-0.06171899770471841	CDH1,OCLN,CLDN1,MARVELD2,CXADR,PKP3,MARVELD3,DSG2,PARD6B,CDH3,F2RL1,PRKCI,TGFB2,TJP3	14	0.028305028305028308	31.0	18.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.026815289973184712
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0.41367545771256986	1.086774967380703	0.15484515484515485	11	0.36967242476413503	CDH3,NOTCH2,REG3G,LRG1,MDK	5	0.18846824816974073	38.0	19.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.1753801753801754
GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION	0.3169828620508115	1.0593883762257386	0.15784215784215785	24	0.16657783345437535	EPB41L4B,CDH3,ZFP36L1,PTPRK,NOTCH2,CASK,EPPK1	7	0.18846824816974073	39.0	20.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.1753801753801754
GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	0.2831313823342788	0.9322110974536743	0.22277722277722278	22	-0.1569665313962619	GRHL2,ZFP36L1,NUMA1,ERRFI1,AQP3	5	0.24753024753024752	43.0	21.0	True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.23045919597643738
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION	-0.32592002007754245	-0.7727537829170575	0.43756243756243757	9	-0.5555680494162514	NCOA3,ZBED2,MED1,PRKCH	4	0.44310120259487346			True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.43756243756243757
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	-0.38250120345766647	-1.0608157613038507	0.2087912087912088	15	-0.24330984669555852	PRKCH,SNAI2,CLDN5,SNAI1	4	0.2375089699033361			True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.2237048665620094
HALLMARK_APICAL_JUNCTION	-0.2506986126687801	-1.1587436466192964	0.12487512487512488	193	-0.1240531498089014	ACTA1,VCAM1,PFN1,SYK,COL16A1,VCAN,FBN1,CDK8,SYMPK,ACTN1,CERCAM,NLGN2,NF2,RAC2,MYH10,ACTC1,CDH6,MMP2,ADAMTS5,FLNC,TSC1,GAMT,NEGR1,TRO,EVL	46	0.16377065557393428			True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.16288059766320637
GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION	-0.4557804571737629	-1.1620141438805704	0.15184815184815184	11	-0.6276730068366678	MAPRE2,FGF7,IQSEC1,MAP4K4	4	0.18846824816974073			True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.1753801753801754
GOBP_CELL_CELL_JUNCTION_MAINTENANCE	-0.48327485169274426	-1.193612723047907	0.15784215784215785	10	-0.680694013298001	MYADM,F2R,CSF1R,NLGN2,FERMT2	5	0.18846824816974073			True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.1753801753801754
GOBP_POSITIVE_REGULATION_OF_KERATINOCYTE_MIGRATION	-0.5191560426915236	-1.2515586889437917	0.11388611388611389	9	-0.9118970642407955	MAPRE2,FGF7,IQSEC1,MAP4K4	4	0.15184815184815187			True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.15529924620833713
GOBP_CELL_CELL_JUNCTION_ASSEMBLY	-0.3832044856132596	-1.5329049933327006	0.008991008991008992	69	-0.5475327146544534	CDH11,CDH12,CDH2,PIP5K1C,TLN1,CDH6,MPDZ,PAK2,CDH13,DCHS1,ZNF703,CDH5,RAMP2,GJA5,CLDN5,GJC1,CNTNAP1,JAM3,GJD3,EPB41L3,GJA4	21	0.01754343217757852			True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.017982017982017984
GOBP_ADHERENS_JUNCTION_ASSEMBLY	-0.6748697760002695	-1.6132958080365847	0.014985014985014986	9	-2.120798617573735	SMAD7,PIP5K1C,PAK2,ZNF703,RAMP2,JAM3	6	0.02664002664002664			True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.026444144091202916
GOBP_ADHERENS_JUNCTION_ORGANIZATION	-0.48781600686027254	-1.6738692857915383	0.003996003996003996	33	-0.9918858855496094	CDH11,CDH12,CDH2,PIP5K1C,CDH6,FERMT2,PAK2,CSK,CDH13,DCHS1,ZNF703,CDH5,RAMP2,JAM3	14	0.00888000888000888			True	GSE31210_LUAD	barrier_subset_of_context	barrier	0.009221547683086143
