family	immune_family	score_family	k	cohorts	n_patients	rho_CLDN	p_CLDN	I2_CLDN	stouffer_z_CLDN	stouffer_p_CLDN	cldn4_negative	is_full_family	n_family_units
primary_mixed	tnk	mean	4	GSE205335+GSE241934_Real+GSE253013+GSE131907	91	-0.1159479590091558	0.30056435469440934	0.0	-1.0462082162481685	0.29546491032078936	True	False	8
primary_mixed	tnk	mean	3	GSE207422+GSE205335+GSE325414	59	-0.14530267439369995	0.3007768800559648	0.0	-1.047130223315403	0.2950395216325383	True	False	8
author/tnk/mean	tnk	mean	3	GSE205335+GSE207422+GSE325414	59	-0.14530267439369995	0.3007768800559648	0.0	-1.047130223315403	0.2950395216325383	True	False	6
author/tnk/mean	tnk	mean	5	GSE131907+GSE205335+GSE207422+GSE241934_IIT+GSE241934_Real	90	-0.11876390140517205	0.3014155134829225	0.0	-1.0380758107745132	0.29923476197758325	True	False	6
primary_mixed	tnk	mean	7	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	109	-0.10947901881498034	0.30247653267601116	0.0	-1.0433957055474432	0.2967650616711268	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_IIT+GSE325414	70	-0.1341299441236539	0.30409279821966284	0.0	-1.0412700060371607	0.2977502531144599	True	False	8
author/tnk/mean	tnk	mean	4	GSE205335+GSE207422+GSE241934_IIT+GSE325414	70	-0.1341299441236539	0.30409279821966284	0.0	-1.0412700060371607	0.2977502531144599	True	False	6
primary_mixed	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907+GSE325414	114	-0.11331505259409544	0.30466326203131044	10.734882088036226	-1.1036874527524676	0.269728740325312	True	False	8
primary_mixed	tnk	mean	3	GSE207422+GSE241934_IIT+GSE291670	29	-0.2878401399319066	0.30611498515498126	35.867990020845994	-1.0953127206711013	0.2733796564326031	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_Real+GSE291670+GSE253013+GSE131907	87	-0.1591873312597273	0.3068775039243936	31.900555224977843	-1.1517280294805836	0.2494328504577259	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_Real+GSE291670+GSE253013+GSE325414	98	-0.12458107932833629	0.30702997062122406	12.747288500409049	-1.0355423140373863	0.3004157160048514	True	False	8
author/tnk/pct	tnk	pct	2	GSE131907+GSE241934_IIT	32	-0.30686525669801074	0.3096861334590433	55.05122988779121	-1.9315978107504144	0.05340916628191022	True	False	4
primary_mixed	tnk	mean	2	GSE205335+GSE325414	47	-0.15713770783697792	0.310306686569894	0.0	-1.0247165648781646	0.3054969446564516	True	False	8
author/tnk/mean	tnk	mean	2	GSE205335+GSE325414	47	-0.15713770783697792	0.310306686569894	0.0	-1.0247165648781646	0.3054969446564516	True	False	6
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE241934_Real+GSE131907+GSE325414	118	-0.09935292755704397	0.31170084091412475	0.0	-1.0188354011835656	0.3082811159839487	True	False	8
marker/tnk/mean	tnk	mean	3	GSE207422+GSE253013+GSE291670	22	-0.3621568661825641	0.3139984627172989	43.6680328330153	-1.274564877919255	0.20246329552373432	True	True	3
primary_mixed	tnk	mean	2	GSE291670+GSE325414	31	-0.474893097550863	0.3154432184021022	66.52598533910249	-1.2384560997913947	0.21554699030314328	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_Real+GSE131907+GSE325414	107	-0.10235027801947065	0.3167820398322031	0.0	-1.0069262129771641	0.3139702341484423	True	False	8
primary_mixed	tnk	mean	3	GSE205335+GSE241934_IIT+GSE325414	58	-0.14201824224615947	0.31687837600912605	0.0	-1.0124478234391157	0.3113239821390359	True	False	8
author/tnk/mean	tnk	mean	3	GSE205335+GSE241934_IIT+GSE325414	58	-0.14201824224615947	0.31687837600912605	0.0	-1.0124478234391157	0.3113239821390359	True	False	6
primary_mixed	tnk	mean	2	GSE207422+GSE291670	18	-0.48968701582075724	0.3182113335979516	62.75626043921001	-1.2622724720228087	0.20685075862254854	True	False	8
primary_mixed	tnk	mean	6	GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	97	-0.1223554941502039	0.32036577406599376	12.978913514895183	-1.006388649734154	0.3142286513837932	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_Real+GSE291670+GSE253013+GSE325414	86	-0.1477221190464673	0.3205284086284732	30.130252672532194	-0.9991788555687666	0.3177080568443955	True	False	8
primary_mixed	tnk	mean	4	GSE241934_Real+GSE291670+GSE253013+GSE131907	75	-0.19913645489354487	0.32057198658200037	48.7538727361064	-1.1250484270824117	0.26056851369704404	True	False	8
primary_mixed	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE131907	86	-0.15687832852119896	0.3208572583124105	32.164683621600965	-1.122166422201209	0.2617916864584853	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_Real+GSE291670+GSE131907	88	-0.16749731428604586	0.32279081321749603	47.12752148579603	-1.225242875338969	0.22048372446654796	True	False	8
primary_mixed	tnk	mean	2	GSE241934_IIT+GSE291670	17	-0.48585705183690947	0.33653642081008794	63.45146211072944	-1.2227629932779727	0.2214192266366084	True	False	8
marker/tnk/pct	tnk	pct	2	GSE207422+GSE291670	13	-0.5857121048840492	0.3378372059062107	70.30940351192146	-1.5375022407880095	0.12417036674263154	True	False	3
author/tnk/mean	tnk	mean	4	GSE131907+GSE205335+GSE207422+GSE241934_Real	79	-0.1274914375363004	0.3446310209615546	17.546202136352257	-1.034073078674263	0.30110200070251814	True	False	6
primary_mixed	tnk	mean	5	GSE207422+GSE241934_Real+GSE291670+GSE131907+GSE325414	103	-0.12472151343223055	0.3462153904068359	28.32474875233541	-1.0967190985652027	0.2727642049998029	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_Real+GSE291670+GSE253013	61	-0.20204305450477797	0.34725521948612537	47.596148778112486	-0.8223784219268276	0.4108615563230613	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907+GSE325414	117	-0.09372664052999105	0.34962673163510305	0.0	-0.9478880139093802	0.3431864674905972	True	False	8
marker_epi/tnk/mean	tnk	mean	2	GSE253013+GSE267108	17	-0.27327788464866226	0.35237572508115755	0.0	-0.9665843159836452	0.3337518782258154	True	False	3
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_Real+GSE291670+GSE253013	73	-0.15344848063630592	0.35360944701159513	30.18759743751388	-0.8665686602786342	0.38617839121374076	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_Real+GSE253013+GSE131907+GSE325414	106	-0.09636457614133045	0.3564655254141015	0.0	-0.9335625742192167	0.35052957838390897	True	False	8
primary_mixed	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907+GSE325414	102	-0.1221696735853368	0.3614650585692919	28.53146606949689	-1.0689973012165692	0.2850708854851136	True	False	8
author/tnk/mean	tnk	mean	4	GSE131907+GSE205335+GSE241934_IIT+GSE241934_Real	78	-0.12445827888486465	0.36231171323207945	17.987431794087808	-1.002833625620568	0.3159411418594664	True	False	6
primary_mixed	tnk	mean	3	GSE207422+GSE253013+GSE325414	46	-0.14850187103960058	0.362806163190746	0.0	-0.9292988328679204	0.3527342399130815	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_IIT+GSE253013+GSE325414	57	-0.13353724869514005	0.36749396911596577	0.0	-0.9210291567150324	0.35703520474565453	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013	72	-0.15085459999985812	0.3683722662902982	30.36096879393366	-0.8321237105732638	0.4053391196595748	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013	84	-0.1210427454696478	0.3695101272130449	12.988966942680982	-0.8770684274796129	0.38044947228632076	True	False	8
primary_mixed	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907+GSE325414	105	-0.09400831369526633	0.37106382924778847	0.0	-0.9052995167132937	0.3653067323837269	True	False	8
primary_mixed	tnk	mean	1	GSE205335	22	-0.20045172219085267	0.3710825718233011	0.0	-0.8944473799105278	0.37108257182330107	True	False	8
author/tnk/mean	tnk	mean	1	GSE205335	22	-0.20045172219085267	0.3710825718233011	0.0	-0.8944473799105278	0.37108257182330107	True	False	6
primary_mixed	tnk	mean	2	GSE253013+GSE325414	34	-0.1668209726103207	0.372896058413119	0.0	-0.908959726497644	0.36337138480579545	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE131907	105	-0.09363662866352107	0.3729694095570777	0.0	-0.8981300331648423	0.3691162291645176	True	False	8
primary_mixed	tnk	mean	2	GSE207422+GSE205335	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	True	False	8
author/tnk/mean	tnk	mean	2	GSE205335+GSE207422	34	-0.1656489685826519	0.376327189077578	0.0	-0.8961059687207521	0.3701961695609385	True	False	6
primary_mixed	tnk	mean	4	GSE241934_Real+GSE253013+GSE131907+GSE325414	94	-0.09696300247943061	0.37842354802074507	0.0	-0.8903738381519491	0.3732651852775948	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_Real+GSE131907	94	-0.0965552858401248	0.38044440749062325	0.0	-0.8828627613790591	0.3773104256520664	True	False	8
primary_mixed	tnk	mean	1	GSE253013	9	-0.33333333333333337	0.38071318167686347	0.0	-0.8765829898952091	0.3807131816768634	True	False	8
marker/tnk/mean	tnk	mean	1	GSE253013	9	-0.33333333333333337	0.38071318167686347	0.0	-0.8765829898952091	0.3807131816768634	True	False	3
author/tnk/mean	tnk	mean	5	GSE131907+GSE207422+GSE241934_IIT+GSE241934_Real+GSE325414	93	-0.09870682104262932	0.3817900167473832	0.0	-0.8779422748855924	0.3799750458428177	True	False	6
primary_mixed	tnk	mean	3	GSE241934_IIT+GSE253013+GSE325414	45	-0.1441237904082865	0.383860158918662	0.0	-0.8892516778626022	0.3738678350386433	True	False	8
marker_epi/tnk/mean	tnk	mean	1	GSE267108	8	-0.3571428571428572	0.38512064355625614	0.0	-0.868500052530472	0.3851206435562561	True	False	3
primary_mixed	tnk	mean	3	GSE207422+GSE205335+GSE241934_IIT	45	-0.14320567456520114	0.3869394067406491	0.0	-0.8779157290324958	0.37998945267461404	True	False	8
author/tnk/mean	tnk	mean	3	GSE205335+GSE207422+GSE241934_IIT	45	-0.14320567456520114	0.3869394067406491	0.0	-0.8779157290324958	0.37998945267461404	True	False	6
primary_mixed	tnk	mean	4	GSE241934_Real+GSE291670+GSE131907+GSE325414	91	-0.1421617576590254	0.3873934357205292	46.18060613501934	-1.062667545364634	0.287932743766405	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_IIT+GSE241934_Real+GSE131907	93	-0.09393960243219682	0.396462127135196	0.0	-0.8530520306181837	0.3936304511938389	True	False	8
primary_mixed	tnk	mean	2	GSE205335+GSE241934_IIT	33	-0.16047628894234853	0.40027513146778293	0.0	-0.8515056277051081	0.39448853848343923	True	False	8
author/tnk/mean	tnk	mean	2	GSE205335+GSE241934_IIT	33	-0.16047628894234853	0.40027513146778293	0.0	-0.8515056277051081	0.39448853848343923	True	False	6
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	100	-0.09649214806096276	0.4043342257679108	7.212266820374653	-0.8437783885566142	0.3987932541920669	True	False	8
primary_mixed	tnk	mean	3	GSE241934_Real+GSE291670+GSE253013	39	-0.2938489777811085	0.4096756054300946	63.57890669296206	-0.3391942122313535	0.7344634290730666	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907	89	-0.12087773450013248	0.41458583361660706	28.567240299660725	-0.9475696852020319	0.34334856501889277	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_Real+GSE291670+GSE325414	89	-0.11341260109140687	0.415851989170018	25.667815152803374	-0.8271009021098832	0.40817987295639224	True	False	8
author/tnk/mean	tnk	mean	4	GSE131907+GSE207422+GSE241934_Real+GSE325414	82	-0.10444123049056543	0.41962295189469134	14.01985195374976	-0.8639146972478827	0.38763475241738155	True	False	6
primary_mixed	tnk	mean	4	GSE241934_Real+GSE291670+GSE253013+GSE325414	64	-0.1665852834329697	0.4211455883668216	45.793618479106094	-0.6268701514010407	0.5307443544750945	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_Real+GSE291670+GSE131907	78	-0.14728745472951202	0.4307402277396368	46.24080734128372	-0.9386409781054282	0.3479151061270236	True	False	8
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	88	-0.11050148360744395	0.4328005060053546	25.76952361276956	-0.7956219517689037	0.4262518034985402	True	False	8
author/tnk/mean	tnk	mean	3	GSE131907+GSE205335+GSE241934_Real	67	-0.1377321497446972	0.43347371887787844	44.83985867498919	-1.0007272395142834	0.3169586944913887	True	False	6
primary_mixed	tnk	mean	5	GSE207422+GSE241934_Real+GSE291670+GSE253013+GSE325414	76	-0.12396317211158464	0.43631430499920354	27.727300994776794	-0.6867086859285061	0.4922663223098047	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_Real+GSE291670+GSE325414	77	-0.13630331331062387	0.43636464332111913	44.24864928621177	-0.7779520130189956	0.43659730340304703	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_Real+GSE291670+GSE253013	51	-0.18375756770552232	0.43832068817171455	45.42872108064333	-0.43247164509619757	0.6653986562410661	True	False	8
author/tnk/mean	tnk	mean	4	GSE131907+GSE241934_IIT+GSE241934_Real+GSE325414	81	-0.1012367801374559	0.4389397639632725	14.277384672160775	-0.8319667528505298	0.40542771112273446	True	False	6
primary_mixed	tnk	mean	3	GSE241934_Real+GSE291670+GSE131907	66	-0.19634953448800735	0.4425783250769395	64.12039502257637	-0.898379172231951	0.36898343647001863	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907	92	-0.0864155922180156	0.44714113776448217	0.0	-0.771374631700796	0.4404849072304796	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907	77	-0.14405028962714653	0.4485754686809532	46.39052119298712	-0.9064906543074326	0.3646762092948367	True	False	8
primary_mixed	tnk	mean	3	GSE205335+GSE241934_Real+GSE131907	82	-0.09441523775656022	0.4506144670067377	12.106887413915318	-0.83704562845956	0.40256692078015544	True	False	8
primary_mixed	tnk	mean	5	GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	75	-0.12083591337446126	0.4535222287821097	27.770498145176227	-0.6514580347748687	0.5147508582280471	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE131907+GSE325414	108	-0.07755160824381972	0.45362496401710817	0.0	-0.7553348616951827	0.45004808622865333	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013	50	-0.18073905553572542	0.4539614330979238	45.36865911792143	-0.38666943913866975	0.6990009436605609	True	False	8
primary_mixed	tnk	mean	2	GSE207422+GSE253013	21	-0.19095286132122963	0.4540091048391208	0.0	-0.7720462803490545	0.4400870172704483	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_Real+GSE253013+GSE131907	81	-0.08905128449044812	0.45828110168835057	0.0	-0.7515734111157341	0.452307638085244	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013+GSE325414	87	-0.09494294753267687	0.46269190989624964	9.72122096183477	-0.7089659625746059	0.4783455993845829	True	False	8
primary_mixed	tnk	mean	3	GSE205335+GSE241934_Real+GSE291670	52	-0.20220664019640888	0.4654071633206994	62.70576551326823	-0.5504386960952067	0.5820185136238327	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_Real+GSE131907+GSE325414	97	-0.07885980898205071	0.4662682169426231	0.0	-0.7330555597507489	0.46352454336545557	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_Real+GSE291670	64	-0.1422024010000433	0.4736596627111104	44.062234704032	-0.6174380718403522	0.5369458166842318	True	False	8
primary_mixed	tnk	mean	3	GSE207422+GSE241934_IIT+GSE253013	32	-0.14716990741021438	0.47710592816687836	0.0	-0.7331095056625739	0.46349164294099765	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907	80	-0.08582059686549477	0.4780515211844508	0.0	-0.718614088109583	0.47237873061172064	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE131907+GSE325414	96	-0.07611871072009566	0.48455728108613605	0.0	-0.7027973675409832	0.48218203799873316	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670	75	-0.1081331990982014	0.4877032698395998	25.462182005111462	-0.6426772465683765	0.5204335481056142	True	False	8
primary_mixed	tnk	mean	2	GSE241934_IIT+GSE253013	20	-0.18286419785610863	0.4889382661509406	0.0	-0.714370145940762	0.4749983273765055	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670	63	-0.13860303339778898	0.49182775537530654	44.08861044115062	-0.579045949059316	0.5625581694227598	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE253013	62	-0.12312198807093942	0.4940470621057844	27.240197535439513	-0.47063804072109694	0.6378992373307437	True	False	8
primary_mixed	tnk	mean	6	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013+GSE325414	103	-0.07190203451301833	0.5066583462219147	0.0	-0.6787993252618713	0.4972650213784606	True	False	8
primary_mixed	tnk	mean	3	GSE241934_Real+GSE131907+GSE325414	85	-0.0768098754568554	0.5072175036659554	2.152894064824158	-0.6785540403164209	0.49742047201067807	True	False	8
author/tnk/mean	tnk	mean	3	GSE131907+GSE241934_Real+GSE325414	70	-0.11033504566989809	0.513002149096601	42.65585044475563	-0.8175266932984386	0.4136275011530569	True	False	6
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_Real+GSE253013+GSE325414	92	-0.07276025905944888	0.5224333518250706	0.0	-0.6532759579133054	0.5135783890471177	True	False	8
author/tnk/mean	tnk	mean	4	GSE131907+GSE207422+GSE241934_IIT+GSE241934_Real	68	-0.09309028966343064	0.5228442894750165	13.967861684619093	-0.6803394814421355	0.4962895308864811	True	False	6
primary_mixed	tnk	mean	3	GSE207422+GSE241934_IIT+GSE325414	48	-0.10133916439081687	0.5254005349721532	0.0	-0.6455198816092015	0.5185903384620124	True	False	8
author/tnk/mean	tnk	mean	3	GSE207422+GSE241934_IIT+GSE325414	48	-0.10133916439081687	0.5254005349721532	0.0	-0.6455198816092015	0.5185903384620124	True	False	6
primary_mixed	tnk	mean	2	GSE207422+GSE325414	37	-0.11102623128822188	0.5347793516876154	0.0	-0.6296105311092075	0.5289494317244134	True	False	8
author/tnk/mean	tnk	mean	2	GSE207422+GSE325414	37	-0.11102623128822188	0.5347793516876154	0.0	-0.6296105311092075	0.5289494317244134	True	False	6
primary_mixed	tnk	mean	5	GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013+GSE325414	91	-0.06964746401788299	0.5430832623728818	0.0	-0.6211751273805322	0.5344844027148823	True	False	8
marker/tnk/mean	tnk	mean	2	GSE207422+GSE291670	13	-0.40959018207265496	0.545011234713181	71.82846402197785	-0.9253809942596973	0.35476776142776123	True	False	3
primary_mixed	tnk	mean	3	GSE241934_Real+GSE291670+GSE325414	55	-0.157442121700757	0.5490662531885471	60.58758044286851	-0.34991572384812625	0.7264019462064246	True	False	8
primary_mixed	tnk	mean	2	GSE241934_Real+GSE291670	30	-0.3773230376659025	0.5557830909908799	79.51657275660855	0.05906083688570601	0.9529036518003617	True	False	8
primary_mixed	tnk	mean	3	GSE207422+GSE241934_Real+GSE291670	42	-0.18224935528393024	0.560458899775656	59.58456798459356	-0.09637000231460992	0.9232267158953461	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_Real+GSE253013+GSE325414	80	-0.07035432841019788	0.5611617947132678	0.0	-0.5929428404165015	0.5532194062564759	True	False	8
primary_mixed	tnk	mean	3	GSE241934_Real+GSE253013+GSE131907	69	-0.08587996641142857	0.5618853403225785	17.732693046487682	-0.6971494330010407	0.4857092808333583	True	False	8
primary_mixed	tnk	mean	2	GSE241934_IIT+GSE325414	36	-0.10446395336791377	0.5657866688300458	0.0	-0.5821065758641893	0.5604948960789538	True	False	8
author/tnk/mean	tnk	mean	2	GSE241934_IIT+GSE325414	36	-0.10446395336791377	0.5657866688300458	0.0	-0.5821065758641893	0.5604948960789538	True	False	6
primary_mixed	tnk	mean	4	GSE207422+GSE241934_Real+GSE291670+GSE325414	67	-0.10819871752541434	0.5667499131026531	41.014007870839656	-0.43367033054267656	0.6645278546708715	True	False	8
primary_mixed	tnk	mean	1	GSE325414	25	-0.11923076923076922	0.5702629145851892	0.0	-0.5676643329856573	0.5702629145851892	True	False	8
author/tnk/mean	tnk	mean	1	GSE325414	25	-0.11923076923076922	0.5702629145851892	0.0	-0.5676643329856573	0.5702629145851892	True	False	6
primary_mixed	tnk	mean	3	GSE241934_IIT+GSE241934_Real+GSE291670	41	-0.1784568598350321	0.5777306036637592	59.30290799774204	-0.0417916835529686	0.966664764785826	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_IIT+GSE241934_Real+GSE131907	83	-0.06457476348324905	0.5858396080776667	0.0	-0.5484834716299488	0.5833599752665626	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	66	-0.10393577992262895	0.5873924356317994	40.89186209602577	-0.39450273333685126	0.6932099095886533	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	78	-0.07962837605569106	0.5906522051413292	21.354847479021807	-0.47143918687337627	0.6373271375995604	True	False	8
author/tnk/mean	tnk	mean	3	GSE131907+GSE207422+GSE241934_Real	57	-0.10328216063873459	0.5955609233564446	42.531887621626815	-0.6589655426893101	0.5099178957064949	True	False	6
marker_epi/tnk/mean	tnk	mean	1	GSE253013	9	-0.19999999999999998	0.6059012741795534	0.0	-0.5159329007860503	0.6059012741795533	True	False	3
primary_mixed	tnk	mean	3	GSE207422+GSE241934_Real+GSE131907	72	-0.06469391723196859	0.6071050185904423	0.0	-0.5160294257354179	0.6058338575387088	True	False	8
author/tnk/mean	tnk	mean	3	GSE131907+GSE241934_IIT+GSE241934_Real	56	-0.0975546991195587	0.6226355637243368	42.64522611767092	-0.6196714094097705	0.5354741424758942	True	False	6
primary_mixed	tnk	mean	4	GSE207422+GSE241934_IIT+GSE241934_Real+GSE291670	53	-0.1056417633979201	0.6262459607485983	39.54278555738832	-0.1685662758559144	0.8661378088739349	True	False	8
primary_mixed	tnk	mean	3	GSE241934_IIT+GSE241934_Real+GSE131907	71	-0.06074367079393844	0.6320199308875587	0.0	-0.4798906219906659	0.6313051699544157	True	False	8
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE325414	94	-0.05113001236885732	0.6492170587182096	0.0	-0.46252808178641613	0.6437026691266936	True	False	8
author/tnk/mean	tnk	mean	5	GSE205335+GSE207422+GSE241934_IIT+GSE241934_Real+GSE325414	94	-0.05113001236885732	0.6492170587182096	0.0	-0.46252808178641613	0.6437026691266936	True	False	6
primary_mixed	tnk	mean	5	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013	78	-0.05528680532429308	0.6604634864663826	0.0	-0.45300791096900817	0.6505430450159946	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_Real+GSE325414	83	-0.04971976698603344	0.6750027895330415	0.0	-0.4254959049975061	0.6704752061685406	True	False	8
author/tnk/mean	tnk	mean	4	GSE205335+GSE207422+GSE241934_Real+GSE325414	83	-0.04971976698603344	0.6750027895330415	0.0	-0.4254959049975061	0.6704752061685406	True	False	6
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_Real+GSE253013	67	-0.05407165179046133	0.6881274144658186	0.0	-0.4139440897442028	0.6789150534851738	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_IIT+GSE241934_Real+GSE325414	82	-0.04600107440638849	0.7001304172547353	0.0	-0.39061244315415633	0.6960837266591267	True	False	8
author/tnk/mean	tnk	mean	4	GSE205335+GSE241934_IIT+GSE241934_Real+GSE325414	82	-0.04600107440638849	0.7001304172547353	0.0	-0.39061244315415633	0.6960837266591267	True	False	6
author/tnk/mean	tnk	mean	2	GSE131907+GSE241934_Real	45	-0.11231823253118872	0.7064922601470554	71.2643051648315	-0.5960779905146913	0.5511231267358189	True	False	6
primary_mixed	tnk	mean	4	GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013	66	-0.0493335682216768	0.7167387949954862	0.0	-0.3745946800240141	0.7079619301516238	True	False	8
primary_mixed	tnk	mean	3	GSE205335+GSE241934_Real+GSE325414	71	-0.04372322906744643	0.7304727855224245	0.0	-0.3482789099800875	0.7276307309527013	True	False	8
author/tnk/mean	tnk	mean	3	GSE205335+GSE241934_Real+GSE325414	71	-0.04372322906744643	0.7304727855224245	0.0	-0.3482789099800875	0.7276307309527013	True	False	6
marker/tnk/mean	tnk	mean	2	GSE207422+GSE253013	16	-0.10538625955385034	0.7380002827688799	0.0	-0.3370387962565031	0.7360876541452614	True	False	3
primary_mixed	tnk	mean	3	GSE205335+GSE241934_Real+GSE253013	55	-0.04897904127909207	0.7463147398243681	4.119802816964587	-0.32834589201604036	0.7426501489591841	True	False	8
primary_mixed	tnk	mean	2	GSE207422+GSE241934_IIT	23	-0.07808932345756076	0.7469774505920264	0.0	-0.3319557535335311	0.7399226698169402	True	False	8
author/tnk/mean	tnk	mean	2	GSE207422+GSE241934_IIT	23	-0.07808932345756076	0.7469774505920264	0.0	-0.3319557535335311	0.7399226698169402	True	False	6
primary_mixed	tnk	mean	1	GSE207422	12	-0.09090909090909093	0.7787253962454419	0.0	-0.2809804479489153	0.7787253962454419	True	False	8
author/tnk/mean	tnk	mean	1	GSE207422	12	-0.09090909090909093	0.7787253962454419	0.0	-0.2809804479489153	0.7787253962454419	True	False	6
primary_mixed	tnk	mean	5	GSE207422+GSE241934_IIT+GSE241934_Real+GSE253013+GSE325414	81	-0.034249905368184314	0.7807387673247175	0.0	-0.2904238877232681	0.7714919710820409	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_Real+GSE253013+GSE325414	70	-0.030190796064716755	0.8180947621720963	0.0	-0.24077234195332575	0.8097315670054831	True	False	8
primary_mixed	tnk	mean	2	GSE241934_Real+GSE131907	60	-0.03862157802035907	0.8433977958840017	49.719146081726585	-0.4426656959610114	0.658007558431444	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE253013+GSE325414	69	-0.025274112303472644	0.8486384065206712	0.0	-0.2008618184468019	0.84080662367548	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real	69	-0.024682398716268105	0.8521421645623294	0.0	-0.19185291983269634	0.8478574168083985	True	False	8
