pitch,min_tumor,min_fov_cells,min_bins,kernel,feature,target,r2_krt,r2_full,delta,median_delta,score,n_pos,n_sections,best_section,best_section_delta,n_bins
400,15,0,1,bin,mean_p90,cyto_frac,-0.03325320185078984,-0.029592979263140418,0.00366022258764942,-0.020944932628420676,-0.020944932628420676,2,8,LUAD-12,0.05389275692201356,1410
400,15,400,1,bin,mean_p90,cyto_frac,-0.03325320185078984,-0.029592979263140418,0.00366022258764942,-0.020944932628420676,-0.020944932628420676,2,8,LUAD-12,0.05389275692201356,1410
300,15,0,4,gauss160,mean_q4,cd8_frac,0.11806495628706248,0.10049386107727232,-0.017571095209790166,-0.02099307796855865,-0.02099307796855865,2,8,LUAD-12,0.060046958686505114,2010
300,15,400,4,gauss160,mean_q4,cd8_frac,0.11806495628706248,0.10049386107727232,-0.017571095209790166,-0.02099307796855865,-0.02099307796855865,2,8,LUAD-12,0.060046958686505114,2010
160,8,0,4,gauss160,mean_p80,cd8_frac,0.1322584989137816,0.11837802091914229,-0.013880477994639318,-0.021003705560446506,-0.021003705560446506,2,8,LUAD-12,0.06782763618880383,4998
160,8,400,4,gauss160,mean_p80,cd8_frac,0.1322584989137816,0.11837802091914229,-0.013880477994639318,-0.021003705560446506,-0.021003705560446506,2,8,LUAD-12,0.06782763618880383,4998
400,8,0,4,gauss160,mean_p80,cyto_frac,-0.03590584138223063,-0.05691840261975023,-0.0210125612375196,-0.019467882293305983,-0.0210125612375196,2,8,LUAD-5 R2,0.08803663850585508,1514
400,8,400,4,gauss160,mean_p80,cyto_frac,-0.03590584138223063,-0.05691840261975023,-0.0210125612375196,-0.019467882293305983,-0.0210125612375196,2,8,LUAD-5 R2,0.08803663850585508,1514
220,8,0,4,gauss160,mean_p80,cyto_frac,-0.05430746213971238,-0.0753223146861961,-0.02101485254648372,-0.018640207391636854,-0.02101485254648372,0,8,LUAD-5 R2,-0.0029741032141044066,2921
220,8,400,4,gauss160,mean_p80,cyto_frac,-0.05430746213971238,-0.0753223146861961,-0.02101485254648372,-0.018640207391636854,-0.02101485254648372,0,8,LUAD-5 R2,-0.0029741032141044066,2921
100,15,0,4,gauss160,q4,cyto_frac,-0.052004745286900134,-0.05525825748507973,-0.003253512198179598,-0.021036092156075603,-0.021036092156075603,1,8,LUAD-9 R1,0.07586516631672913,7177
100,15,400,4,gauss160,q4,cyto_frac,-0.052004745286900134,-0.05525825748507973,-0.003253512198179598,-0.021036092156075603,-0.021036092156075603,1,8,LUAD-9 R1,0.07586516631672913,7177
100,8,0,4,gauss160,mean_q4,cd8_frac,0.10204170650352906,0.08513908223734357,-0.016902624266185495,-0.02103871102145416,-0.02103871102145416,1,8,LUAD-9 R2,0.05283172631438726,9255
100,8,400,4,gauss160,mean_q4,cd8_frac,0.10204170650352906,0.08513908223734357,-0.016902624266185495,-0.02103871102145416,-0.02103871102145416,1,8,LUAD-9 R2,0.05283172631438726,9255
220,8,0,4,gauss160,mean_q4,cyto_frac,-0.05430746213971238,-0.07536706966162399,-0.021059607521911605,-0.019958920169714678,-0.021059607521911605,1,8,LUAD-12,0.007436078506353638,2921
220,8,400,4,gauss160,mean_q4,cyto_frac,-0.05430746213971238,-0.07536706966162399,-0.021059607521911605,-0.019958920169714678,-0.021059607521911605,1,8,LUAD-12,0.007436078506353638,2921
300,8,0,1,gauss160,mean,cyto_frac,-0.050923551893228725,-0.07200038649245899,-0.021076834599230265,-0.016630572319580206,-0.021076834599230265,2,8,LUAD-5 R2,0.05608350573636889,2218
300,8,400,1,gauss160,mean,cyto_frac,-0.050923551893228725,-0.07200038649245899,-0.021076834599230265,-0.016630572319580206,-0.021076834599230265,2,8,LUAD-5 R2,0.05608350573636889,2218
400,8,0,4,bin,q4,cd8_frac,0.0704516552621568,0.05672194650190887,-0.013729708760247927,-0.021093883252961576,-0.021093883252961576,2,8,LUAD-12,0.009497419307517685,1514
400,8,400,4,bin,q4,cd8_frac,0.0704516552621568,0.05672194650190887,-0.013729708760247927,-0.021093883252961576,-0.021093883252961576,2,8,LUAD-12,0.009497419307517685,1514
300,15,0,1,bin,mean_p75_q4,cyto_frac,-0.014945633466046937,-0.01706229351702948,-0.002116660050982544,-0.021263422046485958,-0.021263422046485958,3,8,LUAD-9 R1,0.032573979371152584,2010
300,15,400,1,bin,mean_p75_q4,cyto_frac,-0.014945633466046937,-0.01706229351702948,-0.002116660050982544,-0.021263422046485958,-0.021263422046485958,3,8,LUAD-9 R1,0.032573979371152584,2010
400,8,0,1,gauss160,mean_p80,cyto_frac,-0.03442515702962701,-0.05574983012753565,-0.021324673097908642,-0.01939955974780616,-0.021324673097908642,1,8,LUAD-5 R2,0.06588177001593576,1514
400,8,400,1,gauss160,mean_p80,cyto_frac,-0.03442515702962701,-0.05574983012753565,-0.021324673097908642,-0.01939955974780616,-0.021324673097908642,1,8,LUAD-5 R2,0.06588177001593576,1514
300,15,0,4,bin,mean_p75_q4,cyto_frac,-0.015059314470083685,-0.017845301464352925,-0.0027859869942692406,-0.02138960651848859,-0.02138960651848859,3,8,LUAD-9 R1,0.03270193355387263,2010
300,15,400,4,bin,mean_p75_q4,cyto_frac,-0.015059314470083685,-0.017845301464352925,-0.0027859869942692406,-0.02138960651848859,-0.02138960651848859,3,8,LUAD-9 R1,0.03270193355387263,2010
220,8,0,1,gauss160,p90,cd8_frac,0.1414842407361766,0.1299876871879896,-0.011496553548187016,-0.021486619938177298,-0.021486619938177298,2,8,LUAD-12,0.0629173231916964,2921
220,8,400,1,gauss160,p90,cd8_frac,0.1414842407361766,0.1299876871879896,-0.011496553548187016,-0.021486619938177298,-0.021486619938177298,2,8,LUAD-12,0.0629173231916964,2921
160,15,0,4,gauss160,mean_p80,cyto_frac,-0.04907604466211035,-0.049060941082630816,1.5103579479536222e-05,-0.021557694740010902,-0.021557694740010902,2,8,LUAD-9 R1,0.1307768324848666,4343
160,15,400,4,gauss160,mean_p80,cyto_frac,-0.04907604466211035,-0.049060941082630816,1.5103579479536222e-05,-0.021557694740010902,-0.021557694740010902,2,8,LUAD-9 R1,0.1307768324848666,4343
400,15,0,1,bin,mean_p75,cd8_frac,0.09125899386437719,0.10282639024576434,0.011567396381387152,-0.02167329918210026,-0.02167329918210026,3,8,LUAD-12,0.1177977423807769,1410
400,15,400,1,bin,mean_p75,cd8_frac,0.09125899386437719,0.10282639024576434,0.011567396381387152,-0.02167329918210026,-0.02167329918210026,3,8,LUAD-12,0.1177977423807769,1410
300,8,0,4,gauss160,mean_p80,cyto_frac,-0.053232900793164895,-0.07493682116519818,-0.02170392037203328,-0.01490549125702334,-0.02170392037203328,2,8,LUAD-5 R2,0.042353056822100665,2218
300,8,400,4,gauss160,mean_p80,cyto_frac,-0.053232900793164895,-0.07493682116519818,-0.02170392037203328,-0.01490549125702334,-0.02170392037203328,2,8,LUAD-5 R2,0.042353056822100665,2218
300,8,0,4,gauss80,mean_p75_q4,cyto_frac,-0.023080107249776383,-0.04113997271558212,-0.018059865465805736,-0.021884520637651228,-0.021884520637651228,3,8,LUAD-12,0.045908682506401566,2218
300,8,400,4,gauss80,mean_p75_q4,cyto_frac,-0.023080107249776383,-0.04113997271558212,-0.018059865465805736,-0.021884520637651228,-0.021884520637651228,3,8,LUAD-12,0.045908682506401566,2218
220,15,0,1,gauss160,mean_p75,cd8_frac,0.10666484402412757,0.08597905979421072,-0.020685784229916848,-0.021931291411782516,-0.021931291411782516,2,8,LUAD-9 R2,0.02002873217319423,2554
220,15,400,1,gauss160,mean_p75,cd8_frac,0.10666484402412757,0.08597905979421072,-0.020685784229916848,-0.021931291411782516,-0.021931291411782516,2,8,LUAD-9 R2,0.02002873217319423,2554
400,15,0,4,gauss80,mean_p80,cyto_frac,-0.031049806269927593,-0.04335889264298354,-0.012309086373055944,-0.021976837618484124,-0.021976837618484124,2,8,LUAD-12,0.0424698056443793,1410
400,15,400,4,gauss80,mean_p80,cyto_frac,-0.031049806269927593,-0.04335889264298354,-0.012309086373055944,-0.021976837618484124,-0.021976837618484124,2,8,LUAD-12,0.0424698056443793,1410
400,15,0,1,gauss80,mean_p75,cd8_frac,0.11083869770878119,0.12357024022317509,0.012731542514393901,-0.022076663512000272,-0.022076663512000272,3,8,LUAD-12,0.10761735616909196,1410
400,15,400,1,gauss80,mean_p75,cd8_frac,0.11083869770878119,0.12357024022317509,0.012731542514393901,-0.022076663512000272,-0.022076663512000272,3,8,LUAD-12,0.10761735616909196,1410
220,15,0,4,gauss160,mean_p75,cd8_frac,0.11309781375000028,0.09088425297889591,-0.022213560771104368,-0.021051233524054414,-0.022213560771104368,3,8,LUAD-9 R2,0.02002873217319423,2554
220,15,400,4,gauss160,mean_p75,cd8_frac,0.11309781375000028,0.09088425297889591,-0.022213560771104368,-0.021051233524054414,-0.022213560771104368,3,8,LUAD-9 R2,0.02002873217319423,2554
400,15,0,1,gauss160,mean_p80,cyto_frac,-0.04468821552394964,-0.06697949189417574,-0.0222912763702261,-0.0004687401222114307,-0.0222912763702261,4,8,LUAD-9 R1,0.029010091107483316,1410
400,15,400,1,gauss160,mean_p80,cyto_frac,-0.04468821552394964,-0.06697949189417574,-0.0222912763702261,-0.0004687401222114307,-0.0222912763702261,4,8,LUAD-9 R1,0.029010091107483316,1410
400,15,0,4,bin,mean_p80,cyto_frac,-0.03723184733392815,-0.05957304738039437,-0.022341200046466225,-0.022072083010875265,-0.022341200046466225,2,8,LUAD-12,0.036656446033255796,1410
400,15,400,4,bin,mean_p80,cyto_frac,-0.03723184733392815,-0.05957304738039437,-0.022341200046466225,-0.022072083010875265,-0.022341200046466225,2,8,LUAD-12,0.036656446033255796,1410
100,15,0,1,gauss160,q4,cyto_frac,-0.05153284329294738,-0.05471971080074467,-0.0031868675077972863,-0.022580822186082594,-0.022580822186082594,1,8,LUAD-9 R1,0.07586516631672913,7177
100,15,400,1,gauss160,q4,cyto_frac,-0.05153284329294738,-0.05471971080074467,-0.0031868675077972863,-0.022580822186082594,-0.022580822186082594,1,8,LUAD-9 R1,0.07586516631672913,7177
300,15,0,4,gauss80,mean_p90,cyto_frac,-0.015874094804076755,-0.018660853671146338,-0.002786758867069583,-0.02260732713838759,-0.02260732713838759,2,8,LUAD-9 R2,0.004182262104597045,2010
300,15,400,4,gauss80,mean_p90,cyto_frac,-0.015874094804076755,-0.018660853671146338,-0.002786758867069583,-0.02260732713838759,-0.02260732713838759,2,8,LUAD-9 R2,0.004182262104597045,2010
100,15,0,4,gauss160,mean,cyto_frac,-0.052004745286900134,-0.05480039860984287,-0.002795653322942737,-0.02278083465017,-0.02278083465017,1,8,LUAD-9 R1,0.12584696996086397,7177
100,15,400,4,gauss160,mean,cyto_frac,-0.052004745286900134,-0.05480039860984287,-0.002795653322942737,-0.02278083465017,-0.02278083465017,1,8,LUAD-9 R1,0.12584696996086397,7177
100,15,0,1,gauss80,mean_p75_q4,cd8_frac,0.0464437893905586,0.05086815713543624,0.004424367744877644,-0.022796987528866497,-0.022796987528866497,3,8,LUAD-9 R2,0.02940253117221514,7177
100,15,400,1,gauss80,mean_p75_q4,cd8_frac,0.0464437893905586,0.05086815713543624,0.004424367744877644,-0.022796987528866497,-0.022796987528866497,3,8,LUAD-9 R2,0.02940253117221514,7177
400,8,0,1,gauss160,mean_p75_q4,cyto_frac,-0.03442515702962701,-0.05395335093543663,-0.01952819390580962,-0.022819935973178107,-0.022819935973178107,1,8,LUAD-5 R2,0.05492274748804993,1514
400,8,400,1,gauss160,mean_p75_q4,cyto_frac,-0.03442515702962701,-0.05395335093543663,-0.01952819390580962,-0.022819935973178107,-0.022819935973178107,1,8,LUAD-5 R2,0.05492274748804993,1514
400,15,0,1,bin,mean_p75_q4,cd8_frac,0.09125899386437719,0.10296413719148789,0.0117051433271107,-0.0228838560212703,-0.0228838560212703,3,8,LUAD-12,0.11024732960493366,1410
400,15,400,1,bin,mean_p75_q4,cd8_frac,0.09125899386437719,0.10296413719148789,0.0117051433271107,-0.0228838560212703,-0.0228838560212703,3,8,LUAD-12,0.11024732960493366,1410
220,15,0,1,gauss160,mean_p80,cd8_frac,0.10666484402412757,0.0837037285376031,-0.022961115486524464,-0.019671045112664043,-0.022961115486524464,2,8,LUAD-9 R2,0.021346728354256217,2554
220,15,400,1,gauss160,mean_p80,cd8_frac,0.10666484402412757,0.0837037285376031,-0.022961115486524464,-0.019671045112664043,-0.022961115486524464,2,8,LUAD-9 R2,0.021346728354256217,2554
220,8,0,1,gauss160,mean_p90,cd8_frac,0.1414842407361766,0.12778192692229595,-0.013702313813880651,-0.0230386832544498,-0.0230386832544498,3,8,LUAD-12,0.07216437714641366,2921
220,8,400,1,gauss160,mean_p90,cd8_frac,0.1414842407361766,0.12778192692229595,-0.013702313813880651,-0.0230386832544498,-0.0230386832544498,3,8,LUAD-12,0.07216437714641366,2921
400,15,0,1,bin,mean_p80,cyto_frac,-0.03325320185078984,-0.05630998431680889,-0.023056782466019055,-0.016275063782672183,-0.023056782466019055,2,8,LUAD-12,0.036656446033255796,1410
400,15,400,1,bin,mean_p80,cyto_frac,-0.03325320185078984,-0.05630998431680889,-0.023056782466019055,-0.016275063782672183,-0.023056782466019055,2,8,LUAD-12,0.036656446033255796,1410
100,8,0,1,gauss160,mean_p75_q4,cd8_frac,0.10231967275969822,0.08384310514547877,-0.018476567614219452,-0.023159760146549857,-0.023159760146549857,1,8,LUAD-9 R2,0.05355345405762313,9255
100,8,400,1,gauss160,mean_p75_q4,cd8_frac,0.10231967275969822,0.08384310514547877,-0.018476567614219452,-0.023159760146549857,-0.023159760146549857,1,8,LUAD-9 R2,0.05355345405762313,9255
100,8,0,1,gauss80,mean_p75_q4,cyto_frac,-0.020624460782014742,-0.025638588929210115,-0.005014128147195374,-0.023188773877214408,-0.023188773877214408,1,8,LUAD-9 R1,0.056004857565069566,9255
100,8,400,1,gauss80,mean_p75_q4,cyto_frac,-0.020624460782014742,-0.025638588929210115,-0.005014128147195374,-0.023188773877214408,-0.023188773877214408,1,8,LUAD-9 R1,0.056004857565069566,9255
100,8,0,4,gauss80,mean_p75_q4,cyto_frac,-0.020630832015877898,-0.025688139404190347,-0.005057307388312449,-0.023188773877214408,-0.023188773877214408,1,8,LUAD-9 R1,0.056004857565069566,9255
100,8,400,4,gauss80,mean_p75_q4,cyto_frac,-0.020630832015877898,-0.025688139404190347,-0.005057307388312449,-0.023188773877214408,-0.023188773877214408,1,8,LUAD-9 R1,0.056004857565069566,9255
220,15,0,4,gauss160,mean_p90,cd8_frac,0.11309781375000028,0.09190285845318313,-0.021194955296817142,-0.02328460177800712,-0.02328460177800712,2,8,LUAD-12,0.02555169868234164,2554
220,15,400,4,gauss160,mean_p90,cd8_frac,0.11309781375000028,0.09190285845318313,-0.021194955296817142,-0.02328460177800712,-0.02328460177800712,2,8,LUAD-12,0.02555169868234164,2554
400,15,0,1,bin,mean_p75_q4,cyto_frac,-0.03325320185078984,-0.05053262962691929,-0.017279427776129452,-0.023459384297683572,-0.023459384297683572,2,8,LUAD-12,0.052215556533931506,1410
400,15,400,1,bin,mean_p75_q4,cyto_frac,-0.03325320185078984,-0.05053262962691929,-0.017279427776129452,-0.023459384297683572,-0.023459384297683572,2,8,LUAD-12,0.052215556533931506,1410
160,15,0,4,gauss80,mean_p90,cyto_frac,-0.026347208221586538,-0.023537714217795713,0.0028094940037908245,-0.02372446528759159,-0.02372446528759159,2,8,LUAD-9 R1,0.046771046522514625,4343
160,15,400,4,gauss80,mean_p90,cyto_frac,-0.026347208221586538,-0.023537714217795713,0.0028094940037908245,-0.02372446528759159,-0.02372446528759159,2,8,LUAD-9 R1,0.046771046522514625,4343
100,15,0,4,gauss80,mean_p75_q4,cd8_frac,0.04608851892634913,0.05071057820670266,0.00462205928035353,-0.02374905339445854,-0.02374905339445854,3,8,LUAD-9 R2,0.029066294423652272,7177
100,15,400,4,gauss80,mean_p75_q4,cd8_frac,0.04608851892634913,0.05071057820670266,0.00462205928035353,-0.02374905339445854,-0.02374905339445854,3,8,LUAD-9 R2,0.029066294423652272,7177
160,15,0,4,gauss80,mean_p75_q4,cyto_frac,-0.026347208221586538,-0.02904570373749915,-0.0026984955159126134,-0.023836659684390693,-0.023836659684390693,2,8,LUAD-9 R1,0.03819606283864485,4343
160,15,400,4,gauss80,mean_p75_q4,cyto_frac,-0.026347208221586538,-0.02904570373749915,-0.0026984955159126134,-0.023836659684390693,-0.023836659684390693,2,8,LUAD-9 R1,0.03819606283864485,4343
100,8,0,1,gauss160,mean,cyto_frac,-0.04300091835986786,-0.05365506478216564,-0.010654146422297783,-0.023948902202554523,-0.023948902202554523,1,8,LUAD-9 R1,0.08339925718600938,9255
100,8,400,1,gauss160,mean,cyto_frac,-0.04300091835986786,-0.05365506478216564,-0.010654146422297783,-0.023948902202554523,-0.023948902202554523,1,8,LUAD-9 R1,0.08339925718600938,9255
160,15,0,1,gauss80,mean_p75_q4,cyto_frac,-0.026229293786794727,-0.02880967520276556,-0.002580381415970834,-0.024274251185342932,-0.024274251185342932,2,8,LUAD-9 R1,0.03819606283864485,4343
160,15,400,1,gauss80,mean_p75_q4,cyto_frac,-0.026229293786794727,-0.02880967520276556,-0.002580381415970834,-0.024274251185342932,-0.024274251185342932,2,8,LUAD-9 R1,0.03819606283864485,4343
300,15,0,4,gauss80,mean_p80,cyto_frac,-0.015874094804076755,-0.024418093966918963,-0.008543999162842209,-0.024633978773983378,-0.024633978773983378,0,8,LUSC-6,-0.0014594340720230914,2010
300,15,400,4,gauss80,mean_p80,cyto_frac,-0.015874094804076755,-0.024418093966918963,-0.008543999162842209,-0.024633978773983378,-0.024633978773983378,0,8,LUSC-6,-0.0014594340720230914,2010
100,8,0,4,gauss160,mean_p75_q4,cd8_frac,0.10204170650352906,0.08334097068182766,-0.018700735821701397,-0.024650426552133675,-0.024650426552133675,1,8,LUAD-9 R2,0.05355345405762313,9255
100,8,400,4,gauss160,mean_p75_q4,cd8_frac,0.10204170650352906,0.08334097068182766,-0.018700735821701397,-0.024650426552133675,-0.024650426552133675,1,8,LUAD-9 R2,0.05355345405762313,9255
220,15,0,4,gauss160,mean_p80,cyto_frac,-0.038107840573554874,-0.06051309807959049,-0.022405257506035614,-0.02465058928487812,-0.02465058928487812,2,8,LUAD-9 R1,0.0760339859244108,2554
220,15,400,4,gauss160,mean_p80,cyto_frac,-0.038107840573554874,-0.06051309807959049,-0.022405257506035614,-0.02465058928487812,-0.02465058928487812,2,8,LUAD-9 R1,0.0760339859244108,2554
300,8,0,4,gauss160,mean_p75_q4,cyto_frac,-0.053232900793164895,-0.07791107716844481,-0.024678176375279914,-0.009009705983490823,-0.024678176375279914,2,8,LUAD-5 R2,0.06275756074281769,2218
300,8,400,4,gauss160,mean_p75_q4,cyto_frac,-0.053232900793164895,-0.07791107716844481,-0.024678176375279914,-0.009009705983490823,-0.024678176375279914,2,8,LUAD-5 R2,0.06275756074281769,2218
160,15,0,4,gauss80,mean_p80,cyto_frac,-0.026347208221586538,-0.026560857157140738,-0.0002136489355542004,-0.024889392474703065,-0.024889392474703065,2,8,LUAD-9 R1,0.04053110316373254,4343
160,15,400,4,gauss80,mean_p80,cyto_frac,-0.026347208221586538,-0.026560857157140738,-0.0002136489355542004,-0.024889392474703065,-0.024889392474703065,2,8,LUAD-9 R1,0.04053110316373254,4343
100,8,0,4,gauss160,mean,cyto_frac,-0.043005514295534786,-0.05374155010195003,-0.010736035806415245,-0.024927547849960874,-0.024927547849960874,1,8,LUAD-9 R1,0.08339925718600938,9255
100,8,400,4,gauss160,mean,cyto_frac,-0.043005514295534786,-0.05374155010195003,-0.010736035806415245,-0.024927547849960874,-0.024927547849960874,1,8,LUAD-9 R1,0.08339925718600938,9255
160,15,0,1,gauss160,mean_q4,cd8_frac,0.10741135254377565,0.08236262683791085,-0.025048725705864805,-0.015086876707200991,-0.025048725705864805,1,8,LUAD-9 R2,0.032579619782673874,4343
160,15,400,1,gauss160,mean_q4,cd8_frac,0.10741135254377565,0.08236262683791085,-0.025048725705864805,-0.015086876707200991,-0.025048725705864805,1,8,LUAD-9 R2,0.032579619782673874,4343
300,15,0,1,gauss80,mean_p75_q4,cyto_frac,-0.015934657960129828,-0.029896939184993032,-0.013962281224863204,-0.025078680469715786,-0.025078680469715786,1,8,LUAD-12,0.006767977769360334,2010
300,15,400,1,gauss80,mean_p75_q4,cyto_frac,-0.015934657960129828,-0.029896939184993032,-0.013962281224863204,-0.025078680469715786,-0.025078680469715786,1,8,LUAD-12,0.006767977769360334,2010
300,15,0,4,gauss80,mean_p75_q4,cyto_frac,-0.015874094804076755,-0.02988937902000588,-0.014015284215929125,-0.025078680469715786,-0.025078680469715786,1,8,LUAD-12,0.006767977769360334,2010
300,15,400,4,gauss80,mean_p75_q4,cyto_frac,-0.015874094804076755,-0.02988937902000588,-0.014015284215929125,-0.025078680469715786,-0.025078680469715786,1,8,LUAD-12,0.006767977769360334,2010
160,15,0,1,gauss160,mean_p75_q4,cd8_frac,0.10741135254377565,0.08195153494561791,-0.02545981759815774,-0.017750952597174963,-0.02545981759815774,1,8,LUAD-9 R2,0.03309340450495768,4343
160,15,400,1,gauss160,mean_p75_q4,cd8_frac,0.10741135254377565,0.08195153494561791,-0.02545981759815774,-0.017750952597174963,-0.02545981759815774,1,8,LUAD-9 R2,0.03309340450495768,4343
300,15,0,1,gauss160,mean_p75_q4,cd8_frac,0.11089414612361481,0.08558354724990669,-0.025310598873708123,-0.02556704719174374,-0.02556704719174374,2,8,LUAD-12,0.07750917424057135,2010
300,15,400,1,gauss160,mean_p75_q4,cd8_frac,0.11089414612361481,0.08558354724990669,-0.025310598873708123,-0.02556704719174374,-0.02556704719174374,2,8,LUAD-12,0.07750917424057135,2010
220,15,0,4,gauss160,mean_p80,cd8_frac,0.11309781375000028,0.08905562730742167,-0.024042186442578606,-0.02566455469298251,-0.02566455469298251,3,8,LUAD-9 R2,0.021346728354256217,2554
220,15,400,4,gauss160,mean_p80,cd8_frac,0.11309781375000028,0.08905562730742167,-0.024042186442578606,-0.02566455469298251,-0.02566455469298251,3,8,LUAD-9 R2,0.021346728354256217,2554
160,15,0,1,gauss160,mean_p90,cyto_frac,-0.0484723627430359,-0.03948290377678454,0.008989458966251362,-0.025680729308684036,-0.025680729308684036,3,8,LUAD-9 R1,0.13414355313028525,4343
160,15,400,1,gauss160,mean_p90,cyto_frac,-0.0484723627430359,-0.03948290377678454,0.008989458966251362,-0.025680729308684036,-0.025680729308684036,3,8,LUAD-9 R1,0.13414355313028525,4343
160,15,0,4,gauss160,mean_p90,cd8_frac,0.10813885538936752,0.086412762001291,-0.021726093388076517,-0.02568309370050692,-0.02568309370050692,1,8,LUAD-9 R2,0.02266268577260233,4343
160,15,400,4,gauss160,mean_p90,cd8_frac,0.10813885538936752,0.086412762001291,-0.021726093388076517,-0.02568309370050692,-0.02568309370050692,1,8,LUAD-9 R2,0.02266268577260233,4343
220,8,0,4,gauss160,p90,cd8_frac,0.1449841893125352,0.13314290901968318,-0.01184128029285203,-0.025705445199461885,-0.025705445199461885,2,8,LUAD-12,0.0629173231916964,2921
220,8,400,4,gauss160,p90,cd8_frac,0.1449841893125352,0.13314290901968318,-0.01184128029285203,-0.025705445199461885,-0.025705445199461885,2,8,LUAD-12,0.0629173231916964,2921
300,15,0,1,gauss80,mean_p80,cyto_frac,-0.015934657960129828,-0.024690650125686497,-0.00875599216555667,-0.025813160327340823,-0.025813160327340823,0,8,LUSC-6,-0.0014594340720230914,2010
300,15,400,1,gauss80,mean_p80,cyto_frac,-0.015934657960129828,-0.024690650125686497,-0.00875599216555667,-0.025813160327340823,-0.025813160327340823,0,8,LUSC-6,-0.0014594340720230914,2010
100,15,0,1,gauss160,mean,cyto_frac,-0.05153284329294738,-0.05433655589027042,-0.002803712597323038,-0.025968744205478345,-0.025968744205478345,1,8,LUAD-9 R1,0.12584696996086397,7177
100,15,400,1,gauss160,mean,cyto_frac,-0.05153284329294738,-0.05433655589027042,-0.002803712597323038,-0.025968744205478345,-0.025968744205478345,1,8,LUAD-9 R1,0.12584696996086397,7177
160,15,0,1,gauss160,mean_p90,cd8_frac,0.10741135254377565,0.08664208219905456,-0.02076927034472109,-0.026208761611488662,-0.026208761611488662,2,8,LUAD-9 R2,0.02266268577260233,4343
160,15,400,1,gauss160,mean_p90,cd8_frac,0.10741135254377565,0.08664208219905456,-0.02076927034472109,-0.026208761611488662,-0.026208761611488662,2,8,LUAD-9 R2,0.02266268577260233,4343
300,8,0,1,bin,mean_p75_q4,cyto_frac,-0.01369882311878401,-0.0400239872382544,-0.02632516411947039,-0.015986682754740078,-0.02632516411947039,2,8,LUAD-12,0.0239253347650622,2218
300,8,400,1,bin,mean_p75_q4,cyto_frac,-0.01369882311878401,-0.0400239872382544,-0.02632516411947039,-0.015986682754740078,-0.02632516411947039,2,8,LUAD-12,0.0239253347650622,2218
400,15,0,4,gauss80,mean_q4,cyto_frac,-0.031049806269927593,-0.03848683465023606,-0.007437028380308464,-0.026330500370882137,-0.026330500370882137,1,8,LUAD-12,0.04316273971125406,1410
400,15,400,4,gauss80,mean_q4,cyto_frac,-0.031049806269927593,-0.03848683465023606,-0.007437028380308464,-0.026330500370882137,-0.026330500370882137,1,8,LUAD-12,0.04316273971125406,1410
220,15,0,1,gauss160,mean_p80,cyto_frac,-0.037731887523755336,-0.06044531258921859,-0.022713425065463255,-0.026419622317834013,-0.026419622317834013,2,8,LUAD-9 R1,0.07377053391600752,2554
220,15,400,1,gauss160,mean_p80,cyto_frac,-0.037731887523755336,-0.06044531258921859,-0.022713425065463255,-0.026419622317834013,-0.026419622317834013,2,8,LUAD-9 R1,0.07377053391600752,2554
300,8,0,1,gauss160,mean_q4,cyto_frac,-0.050923551893228725,-0.07738954483131288,-0.02646599293808416,-0.02589831803604925,-0.02646599293808416,1,8,LUAD-5 R2,0.031138654933301924,2218
300,8,400,1,gauss160,mean_q4,cyto_frac,-0.050923551893228725,-0.07738954483131288,-0.02646599293808416,-0.02589831803604925,-0.02646599293808416,1,8,LUAD-5 R2,0.031138654933301924,2218
300,15,0,4,gauss160,mean,cd8_frac,0.11806495628706248,0.10370571671761841,-0.014359239569444071,-0.02662287799893215,-0.02662287799893215,2,8,LUAD-12,0.06679703007165139,2010
300,15,400,4,gauss160,mean,cd8_frac,0.11806495628706248,0.10370571671761841,-0.014359239569444071,-0.02662287799893215,-0.02662287799893215,2,8,LUAD-12,0.06679703007165139,2010
100,15,0,1,gauss80,mean_p90,cyto_frac,-0.03037714642948708,-0.03246843620504203,-0.0020912897755549498,-0.02667625217325431,-0.02667625217325431,1,8,LUAD-9 R1,0.04883710955707943,7177
100,15,400,1,gauss80,mean_p90,cyto_frac,-0.03037714642948708,-0.03246843620504203,-0.0020912897755549498,-0.02667625217325431,-0.02667625217325431,1,8,LUAD-9 R1,0.04883710955707943,7177
300,15,0,4,gauss160,mean_p90,cd8_frac,0.11806495628706248,0.09549414808814694,-0.02257080819891555,-0.0269821769472966,-0.0269821769472966,3,8,LUAD-12,0.06761680340122478,2010
300,15,400,4,gauss160,mean_p90,cd8_frac,0.11806495628706248,0.09549414808814694,-0.02257080819891555,-0.0269821769472966,-0.0269821769472966,3,8,LUAD-12,0.06761680340122478,2010
100,8,0,1,gauss160,mean_p75,cyto_frac,-0.04300091835986786,-0.05625745058431786,-0.013256532224450002,-0.027168977278111073,-0.027168977278111073,1,8,LUAD-9 R1,0.07972763187127563,9255
100,8,400,1,gauss160,mean_p75,cyto_frac,-0.04300091835986786,-0.05625745058431786,-0.013256532224450002,-0.027168977278111073,-0.027168977278111073,1,8,LUAD-9 R1,0.07972763187127563,9255
