sample	cohort	CD274	HLA-C	CLDN4	HLA-B	HLA-A	ImmuneScore	StromalScore	ESTIMATEScore	MHC_I
TCGA-66-2766-01	TCGA-LUSC	9.6541	15.1941	12.132	14.5762	15.2966	-69.03	-630.45	-699.48	15.0223
TCGA-66-2767-01	TCGA-LUSC	8.312	15.3335	13.1592	15.8325	15.5041	2123.97	489.17	2613.14	15.5567
TCGA-66-2768-01	TCGA-LUSC	5.847	16.4947	12.5951	16.7889	16.0457	849.41	-667.23	182.18	16.4431
TCGA-66-2769-01	TCGA-LUSC	7.5006	14.428	9.8656	14.027	14.3311	1543.33	725.46	2268.79	14.262033333333335
TCGA-66-2770-01	TCGA-LUSC	9.2208	14.7508	11.6122	15.5723	14.9892	779.04	292.79	1071.83	15.1041
TCGA-66-2771-01	TCGA-LUSC	6.6279	15.1327	11.7395	15.3098	14.8009	1937.25	87.09	2024.34	15.081133333333334
TCGA-66-2773-01	TCGA-LUSC	8.721	13.4004	11.9621	14.7695	14.3594	1097.84	-144.78	953.06	14.176433333333334
TCGA-66-2777-01	TCGA-LUSC	6.4066	13.4514	12.8525	14.1228	14.0828	1055.07	-24.35	1030.72	13.885666666666665
TCGA-66-2778-01	TCGA-LUSC	4.7576	13.3542	12.977	14.1126	14.5681	961.02	-710.07	250.95	14.011633333333334
TCGA-66-2780-01	TCGA-LUSC	5.3353	14.5601	13.087	15.6713	15.4048	548.61	157.45	706.06	15.212066666666667
TCGA-66-2781-01	TCGA-LUSC	4.948	15.8072	12.8683	15.5538	15.6816	235.55	-368.57	-133.01	15.680866666666667
TCGA-66-2782-01	TCGA-LUSC	5.9013	14.0598	12.004	14.2918	14.3354	1215.03	257.12	1472.16	14.229
TCGA-66-2783-01	TCGA-LUSC	7.6421	14.1717	12.1832	14.0782	13.7465	447.98	-269.12	178.87	13.998800000000001
TCGA-66-2785-01	TCGA-LUSC	7.5449	16.8222	13.5702	17.5286	16.978	1761.48	-9.41	1752.07	17.1096
TCGA-66-2786-01	TCGA-LUSC	4.9504	15.2457	12.8634	15.6177	14.9953	924.4	-239.56	684.84	15.286233333333334
TCGA-66-2787-01	TCGA-LUSC	9.8792	13.2688	11.8175	14.0224	13.853	863.94	84.22	948.16	13.714733333333333
TCGA-66-2788-01	TCGA-LUSC	7.3053	14.7067	11.6551	15.335	15.2091	1084.91	774.19	1859.09	15.083599999999999
TCGA-66-2789-01	TCGA-LUSC	5.5181	14.8621	12.8311	14.9549	14.3505	332.36	371.21	703.56	14.722499999999998
TCGA-66-2790-01	TCGA-LUSC	5.7871	15.0316	11.4114	15.3712	14.748	553.44	20.31	573.75	15.050266666666666
TCGA-66-2791-01	TCGA-LUSC	9.4845	14.8171	11.1762	15.3241	15.1086	1485.14	413.12	1898.26	15.083266666666665
TCGA-66-2792-01	TCGA-LUSC	8.8428	13.1973	11.0859	13.7532	13.4178	-151.88	-296.68	-448.56	13.4561
TCGA-66-2793-01	TCGA-LUSC	3.3575	12.9347	12.4197	12.4447	11.0896	-1200.28	-1673.39	-2873.67	12.156333333333334
TCGA-66-2794-01	TCGA-LUSC	8.8715	14.7656	12.5123	15.839	15.2043	1468.99	-678.05	790.94	15.269633333333333
TCGA-66-2795-01	TCGA-LUSC	5.8483	14.0868	11.7738	14.7662	14.1293	838.06	480.65	1318.7	14.327433333333332
TCGA-66-2800-01	TCGA-LUSC	6.3861	13.7448	12.244	14.4753	14.3827	882.69	-15.82	866.87	14.200933333333333
TCGA-68-7755-01	TCGA-LUSC	8.7669	13.5755	14.9244	13.482	13.1187	-610.12	-294.37	-904.49	13.392066666666667
TCGA-68-7756-01	TCGA-LUSC	6.6492	13.9096	13.3038	14.3132	14.1518	117.41	-230.82	-113.42	14.124866666666668
TCGA-68-7757-01	TCGA-LUSC	5.0211	13.533	12.7639	14.6411	14.3221	334.93	300.51	635.44	14.1654
TCGA-68-8250-01	TCGA-LUSC	6.71	14.5721	12.4741	14.8977	14.8368	612.42	-388.59	223.83	14.768866666666668
TCGA-68-8251-01	TCGA-LUSC	5.6516	14.4145	12.3626	15.0459	14.4104	668.93	466.58	1135.51	14.623600000000001
TCGA-68-A59I-01	TCGA-LUSC	6.0875	13.8132	12.3862	13.925	13.8899	781.78	292.3	1074.09	13.876033333333334
TCGA-68-A59J-01	TCGA-LUSC	10.1397	15.0442	12.3359	15.7725	15.7049	689.42	-550.23	139.19	15.507200000000003
TCGA-6A-AB49-01	TCGA-LUSC	6.6202	14.9835	11.5091	14.4567	15.2626	-581.12	-2114.97	-2696.09	14.900933333333333
TCGA-70-6722-01	TCGA-LUSC	8.6945	14.8793	13.0172	16.099	15.1594	919.39	595.7	1515.1	15.379233333333334
TCGA-70-6723-01	TCGA-LUSC	4.5022	14.9312	11.3832	14.9404	14.7095	-927.62	-1592.0	-2519.62	14.86036666666667
TCGA-77-6842-01	TCGA-LUSC	10.6926	13.9565	10.4328	15.0998	14.831	1732.01	185.32	1917.33	14.6291
TCGA-77-6843-01	TCGA-LUSC	7.6395	13.3351	11.7549	13.413	14.067	-985.18	-1361.11	-2346.29	13.605033333333333
TCGA-77-6844-01	TCGA-LUSC	6.0711	14.0407	11.9136	13.9497	14.0979	67.21	-946.02	-878.82	14.029433333333332
TCGA-77-6845-01	TCGA-LUSC	6.033	11.8996	12.0068	11.8006	11.4812	-1043.43	-1095.83	-2139.25	11.727133333333333
TCGA-77-7138-01	TCGA-LUSC	4.5608	13.264	11.0182	14.2417	13.7354	-123.48	-1036.81	-1160.3	13.747033333333334
TCGA-77-7139-01	TCGA-LUSC	9.3978	12.5119	13.1127	13.578	13.337	-186.02	-719.15	-905.17	13.1423
TCGA-77-7140-01	TCGA-LUSC	8.4594	12.3196	11.0787	13.2342	12.7789	-513.92	-508.55	-1022.47	12.777566666666667
TCGA-77-7141-01	TCGA-LUSC	7.5873	13.5377	13.0565	14.0553	13.31	-427.67	-937.73	-1365.41	13.634333333333332
TCGA-77-7142-01	TCGA-LUSC	4.8419	14.2533	10.8082	14.6182	14.8523	28.09	-361.23	-333.14	14.574599999999998
TCGA-77-7335-01	TCGA-LUSC	6.0046	15.144	11.3404	16.4174	15.6559	2137.29	1757.3	3894.59	15.7391
TCGA-77-7337-01	TCGA-LUSC	5.0902	13.7554	10.9798	14.4866	14.4767	388.75	572.18	960.93	14.239566666666667
TCGA-77-7338-01	TCGA-LUSC	6.6948	13.1955	12.3552	13.7878	13.5622	360.18	362.65	722.84	13.515166666666667
TCGA-77-7463-01	TCGA-LUSC	7.4967	11.2569	10.3483	12.7573	12.4395	3.75	-1059.84	-1056.1	12.151233333333336
TCGA-77-7465-01	TCGA-LUSC	6.5206	13.4462	9.626	14.773	14.6119	1279.72	-289.16	990.55	14.277033333333334
TCGA-77-8007-01	TCGA-LUSC	9.5516	15.2662	12.339	15.691	15.7518	1595.48	656.29	2251.77	15.569666666666665
TCGA-77-8008-01	TCGA-LUSC	6.0347	14.785	10.667	15.5209	14.9667	1233.87	1514.55	2748.41	15.090866666666665
TCGA-77-8009-01	TCGA-LUSC	7.1636	13.2866	6.2592	14.0146	14.069	-336.43	-559.73	-896.16	13.790066666666666
TCGA-77-8128-01	TCGA-LUSC	5.0728	13.2809	11.4458	12.7809	13.6722	-1112.47	-185.18	-1297.66	13.244666666666667
TCGA-77-8130-01	TCGA-LUSC	5.9905	14.471	10.2458	14.4354	14.2496	-105.27	299.5	194.23	14.385333333333334
TCGA-77-8131-01	TCGA-LUSC	7.0879	15.4011	12.8112	16.3467	15.7895	2383.49	831.53	3215.02	15.845766666666668
TCGA-77-8133-01	TCGA-LUSC	6.2684	14.2318	12.4907	14.964	14.3944	1251.92	-454.48	797.43	14.530066666666665
TCGA-77-8136-01	TCGA-LUSC	9.441	15.4692	10.7799	16.015	15.3101	1510.21	657.03	2167.24	15.5981
TCGA-77-8138-01	TCGA-LUSC	5.7485	15.0282	13.2934	15.085	14.8845	790.55	214.7	1005.25	14.999233333333335
TCGA-77-8139-01	TCGA-LUSC	5.4742	13.1263	11.4444	13.7722	13.4317	61.41	-108.36	-46.95	13.443399999999999
TCGA-77-8140-01	TCGA-LUSC	3.701	11.7757	13.8002	12.8386	12.897	-516.46	-1326.32	-1842.79	12.503766666666666
TCGA-77-8143-01	TCGA-LUSC	6.5065	11.863	12.2064	13.3796	12.4992	-189.7	-1462.18	-1651.88	12.580599999999999
TCGA-77-8144-01	TCGA-LUSC	5.2125	14.2537	8.6742	14.4494	14.2895	-48.41	-1108.94	-1157.35	14.330866666666667
TCGA-77-8145-01	TCGA-LUSC	5.0837	14.6739	12.1259	14.3987	14.8824	-184.95	525.03	340.08	14.651666666666666
TCGA-77-8146-01	TCGA-LUSC	3.7835	13.3366	12.6329	14.2531	14.6478	198.97	-430.68	-231.71	14.079166666666666
TCGA-77-8148-01	TCGA-LUSC	5.6844	14.4489	11.0739	14.7007	14.5036	-141.97	-214.04	-356.01	14.551066666666665
TCGA-77-8150-01	TCGA-LUSC	8.5021	13.6602	12.9248	14.0016	14.3974	547.17	-583.77	-36.61	14.019733333333335
TCGA-77-8153-01	TCGA-LUSC	6.0767	12.2926	12.5481	11.8363	12.2506	-1045.84	-1304.56	-2350.4	12.1265
TCGA-77-8154-01	TCGA-LUSC	3.8753	11.9637	10.4489	13.5426	13.5322	-938.14	-1054.21	-1992.35	13.012833333333333
TCGA-77-8156-01	TCGA-LUSC	6.059	14.1361	12.2364	15.1688	15.1111	1495.19	405.16	1900.36	14.805333333333332
TCGA-77-A5FZ-01	TCGA-LUSC	7.4975	15.4284	11.7378	16.0693	15.1379	3087.39	1482.1	4569.49	15.5452
TCGA-77-A5G1-01	TCGA-LUSC	6.4375	13.2019	11.9368	14.328	14.0775	875.55	-159.91	715.65	13.869133333333332
TCGA-77-A5G3-01	TCGA-LUSC	9.4958	12.7404	12.5064	13.6864	13.5664	-246.64	-728.07	-974.7	13.331066666666667
TCGA-77-A5G6-01	TCGA-LUSC	3.2184	11.6807	11.6478	12.5689	13.0805	-547.64	-1294.32	-1841.96	12.443366666666668
TCGA-77-A5G7-01	TCGA-LUSC	3.4644	13.6082	10.0643	13.1194	13.4046	-592.97	-1590.81	-2183.78	13.3774
TCGA-77-A5G8-01	TCGA-LUSC	7.279	12.8097	11.8979	13.6841	13.626	186.26	-508.37	-322.11	13.373266666666666
TCGA-77-A5GA-01	TCGA-LUSC	7.5464	12.9608	12.0802	13.2519	13.1642	-194.29	-1069.48	-1263.77	13.125633333333333
TCGA-77-A5GB-01	TCGA-LUSC	6.3247	14.8381	7.9753	15.8268	15.1471	870.02	193.94	1063.96	15.270666666666665
TCGA-77-A5GF-01	TCGA-LUSC	10.3136	14.2087	12.0983	14.9313	14.8726	-14.87	-503.14	-518.01	14.670866666666667
TCGA-77-A5GH-01	TCGA-LUSC	7.9835	14.6614	12.319	15.678	14.45	1743.87	461.22	2205.09	14.9298
TCGA-79-5596-01	TCGA-LUSC	7.1603	12.9408	13.3607	12.9941	13.865	-642.05	-1054.01	-1696.06	13.266633333333331
TCGA-85-6175-01	TCGA-LUSC	6.69	14.8075	11.098	15.4562	14.65	1396.45	1713.28	3109.73	14.971233333333332
TCGA-85-6560-01	TCGA-LUSC	5.754	13.5891	7.8907	14.3654	14.0771	810.7	501.66	1312.36	14.010533333333333
TCGA-85-6561-01	TCGA-LUSC	8.2242	14.2608	11.2714	14.7828	14.1845	1436.56	1311.09	2747.64	14.409366666666665
TCGA-85-6798-01	TCGA-LUSC	6.4295	13.043	12.0303	13.3153	13.6119	-755.71	-257.86	-1013.57	13.3234
TCGA-85-7696-01	TCGA-LUSC	4.9483	14.2423	12.4373	14.4738	14.6299	9.04	-448.61	-439.56	14.448666666666668
TCGA-85-7697-01	TCGA-LUSC	4.8746	14.335	12.0665	15.1087	15.1344	344.73	-363.76	-19.04	14.859366666666666
TCGA-85-7698-01	TCGA-LUSC	9.1674	14.1588	12.4781	14.5127	14.4045	533.76	335.72	869.49	14.358666666666666
TCGA-85-7699-01	TCGA-LUSC	6.9867	14.423	10.156	15.0713	14.6082	1416.13	411.88	1828.01	14.700833333333334
TCGA-85-7710-01	TCGA-LUSC	5.5608	14.9111	11.3047	15.5604	15.5317	440.05	-837.8	-397.75	15.3344
TCGA-85-7843-01	TCGA-LUSC	3.9996	14.2078	9.9286	14.4566	14.0629	314.79	99.46	414.25	14.242433333333333
TCGA-85-7844-01	TCGA-LUSC	7.6087	13.5087	10.1288	14.0137	13.5472	315.9	370.99	686.89	13.689866666666667
TCGA-85-7950-01	TCGA-LUSC	7.7531	14.3075	10.9204	16.1247	15.1065	913.51	535.88	1449.39	15.179566666666666
TCGA-85-8048-01	TCGA-LUSC	6.738	15.0506	12.0344	15.9942	15.8018	1838.92	713.78	2552.69	15.615533333333332
TCGA-85-8049-01	TCGA-LUSC	7.0674	14.3607	13.0595	14.9586	14.4684	1729.98	985.87	2715.85	14.5959
TCGA-85-8052-01	TCGA-LUSC	6.6643	13.4299	11.6893	13.7896	14.372	-122.06	-636.86	-758.92	13.863833333333332
TCGA-85-8070-01	TCGA-LUSC	9.0544	12.9056	14.0617	13.8135	13.8935	-1076.64	-1912.11	-2988.75	13.537533333333334
TCGA-85-8071-01	TCGA-LUSC	6.4592	12.9906	9.3351	13.932	14.554	-399.77	-1188.35	-1588.12	13.825533333333334
TCGA-85-8072-01	TCGA-LUSC	8.3591	14.8522	12.8368	15.1946	14.7884	350.33	-739.94	-389.61	14.945066666666667
TCGA-85-8276-01	TCGA-LUSC	5.7079	15.0978	11.4107	15.5658	14.8067	1164.1	816.27	1980.37	15.156766666666664
TCGA-85-8277-01	TCGA-LUSC	9.5166	13.743	10.9902	14.4732	13.5511	80.91	-839.79	-758.89	13.922433333333332
TCGA-85-8287-01	TCGA-LUSC	5.671	15.0773	12.1044	15.4724	15.0301	1400.82	984.73	2385.55	15.193266666666666
TCGA-85-8288-01	TCGA-LUSC	5.2946	14.648	11.8088	15.4018	15.3078	367.51	361.34	728.84	15.119200000000001
TCGA-85-8350-01	TCGA-LUSC	4.6129	15.0167	12.9504	15.4107	14.992	349.41	29.03	378.45	15.139800000000001
TCGA-85-8351-01	TCGA-LUSC	6.1121	13.8779	12.476	14.2794	14.5742	5.72	-663.36	-657.64	14.243833333333333
TCGA-85-8352-01	TCGA-LUSC	3.4058	12.7668	13.386	12.9598	13.1581	-1046.75	-1966.62	-3013.37	12.961566666666664
TCGA-85-8353-01	TCGA-LUSC	6.6225	13.7387	11.2714	14.4276	14.3489	779.99	719.05	1499.04	14.171733333333334
TCGA-85-8354-01	TCGA-LUSC	4.8818	12.9171	12.4129	13.0979	13.3632	-550.06	-1494.57	-2044.63	13.126066666666667
TCGA-85-8355-01	TCGA-LUSC	9.8141	14.6304	12.5322	15.2785	15.3715	2293.27	283.6	2576.87	15.093466666666666
TCGA-85-8479-01	TCGA-LUSC	2.3401	12.7797	10.8679	12.0831	13.2726	-714.66	-1257.83	-1972.49	12.711799999999998
TCGA-85-8481-01	TCGA-LUSC	6.3918	14.8218	13.9554	15.7996	15.2531	637.94	350.33	988.27	15.2915
TCGA-85-8580-01	TCGA-LUSC	5.8711	13.0764	11.9835	13.812	13.334	101.51	-1345.1	-1243.59	13.407466666666666
TCGA-85-8582-01	TCGA-LUSC	5.9101	14.2126	11.5325	14.5842	14.3647	545.72	951.44	1497.16	14.387166666666666
TCGA-85-8584-01	TCGA-LUSC	6.6704	15.9578	13.7807	16.8511	16.8668	1317.06	-305.83	1011.23	16.558566666666668
TCGA-85-8664-01	TCGA-LUSC	2.9349	12.1424	11.4173	12.1481	13.0738	-713.99	-1921.34	-2635.33	12.454766666666666
TCGA-85-8666-01	TCGA-LUSC	5.7811	13.7625	12.6354	14.3373	13.848	687.9	380.39	1068.29	13.9826
TCGA-85-A4CL-01	TCGA-LUSC	4.9447	13.3873	12.1084	14.594	14.4054	1042.6	-334.82	707.78	14.128900000000002
TCGA-85-A4CN-01	TCGA-LUSC	7.3584	13.8178	12.0344	14.1372	14.2553	4.09	155.04	159.13	14.070099999999998
TCGA-85-A4JB-01	TCGA-LUSC	5.0394	12.6338	11.2797	13.3189	12.9609	-252.82	-569.89	-822.71	12.971200000000001
TCGA-85-A4JC-01	TCGA-LUSC	3.6477	14.1437	11.7084	14.7436	14.2328	673.93	25.32	699.24	14.373366666666668
TCGA-85-A4PA-01	TCGA-LUSC	6.1851	14.939	8.5532	15.6368	15.4897	3198.31	83.94	3282.25	15.355166666666667
TCGA-85-A4QQ-01	TCGA-LUSC	4.2825	12.7524	11.6935	13.7173	12.822	-225.38	-1301.7	-1527.08	13.097233333333334
TCGA-85-A4QR-01	TCGA-LUSC	5.2134	13.5022	12.4213	12.994	13.0423	-1112.59	-2276.75	-3389.34	13.179499999999999
TCGA-85-A50M-01	TCGA-LUSC	7.5279	13.0629	13.0273	13.4114	13.9833	17.37	-143.39	-126.03	13.485866666666666
TCGA-85-A50Z-01	TCGA-LUSC	6.2398	13.7028	8.7175	13.5941	13.4063	603.41	-1015.42	-412.01	13.567733333333331
TCGA-85-A510-01	TCGA-LUSC	4.9729	13.3412	11.7379	14.0131	13.6288	580.28	-549.95	30.33	13.661033333333334
TCGA-85-A511-01	TCGA-LUSC	6.2561	14.662	11.3639	15.5952	15.0661	662.69	532.15	1194.83	15.107766666666668
TCGA-85-A512-01	TCGA-LUSC	5.1197	12.9531	13.2435	13.867	13.6522	-223.89	-648.19	-872.08	13.490766666666667
TCGA-85-A513-01	TCGA-LUSC	5.7349	15.6651	13.3404	15.8708	15.2649	2062.97	691.85	2754.82	15.600266666666668
TCGA-85-A53L-01	TCGA-LUSC	5.0627	13.1116	12.5098	13.4614	13.8591	-298.19	-868.59	-1166.78	13.477366666666667
TCGA-85-A5B5-01	TCGA-LUSC	7.1949	11.7834	11.5558	13.0807	13.0013	-587.86	-763.35	-1351.21	12.6218
TCGA-90-6837-01	TCGA-LUSC	5.792	14.2491	12.3064	14.9817	14.3994	1274.74	776.06	2050.8	14.5434
TCGA-90-7766-01	TCGA-LUSC	6.5701	13.9034	12.248	13.9263	13.6065	936.22	-977.52	-41.29	13.812066666666666
TCGA-90-7767-01	TCGA-LUSC	8.3472	14.1424	7.5624	15.2025	14.5718	1022.12	577.01	1599.13	14.6389
TCGA-90-7769-01	TCGA-LUSC	8.38	11.6003	14.5155	12.0612	11.1812	-711.97	-1276.14	-1988.1	11.614233333333333
TCGA-90-7964-01	TCGA-LUSC	4.8781	13.0034	13.3106	13.2227	13.7194	489.59	-142.99	346.61	13.315166666666665
TCGA-90-A4ED-01	TCGA-LUSC	3.8901	14.501	9.5781	14.9713	14.2565	8.39	-99.08	-90.7	14.576266666666667
TCGA-90-A4EE-01	TCGA-LUSC	7.3238	15.0713	10.5038	15.8912	15.3838	2286.43	593.74	2880.17	15.448766666666666
TCGA-90-A59Q-01	TCGA-LUSC	6.2978	15.4342	12.6247	16.3892	15.8081	1940.05	222.51	2162.56	15.877166666666668
TCGA-92-7340-01	TCGA-LUSC	5.1	13.6826	10.7601	14.7284	13.979	879.36	1095.41	1974.77	14.13
TCGA-92-7341-01	TCGA-LUSC	6.3178	12.7562	12.9788	14.3517	14.2778	-81.77	31.81	-49.96	13.795233333333334
TCGA-92-8063-01	TCGA-LUSC	7.195	13.811	13.286	13.708	13.2165	92.0	-221.54	-129.54	13.5785
TCGA-92-8064-01	TCGA-LUSC	10.5905	14.3955	12.3721	15.7501	15.209	1735.21	569.74	2304.95	15.1182
TCGA-92-8065-01	TCGA-LUSC	5.801	14.6887	12.0062	14.6871	13.8002	1106.67	-198.42	908.25	14.392000000000001
TCGA-94-7033-01	TCGA-LUSC	4.4502	15.0903	11.2254	15.7384	15.2404	-225.49	-1702.84	-1928.33	15.356366666666666
TCGA-94-7557-01	TCGA-LUSC	6.5729	12.8678	12.9056	14.061	14.0908	146.09	-383.16	-237.07	13.673200000000001
TCGA-94-7943-01	TCGA-LUSC	4.5188	13.7016	13.3496	13.9873	14.1824	97.4	-853.87	-756.48	13.957099999999999
TCGA-94-8035-01	TCGA-LUSC	5.8175	12.5079	11.6805	12.6926	13.0422	-405.22	-1330.46	-1735.68	12.747566666666666
TCGA-94-8490-01	TCGA-LUSC	5.4279	12.6617	12.0851	11.8171	12.2906	-809.69	-1466.18	-2275.87	12.256466666666668
TCGA-94-8491-01	TCGA-LUSC	6.0112	13.7477	14.249	14.4948	14.3422	726.54	-882.85	-156.31	14.194899999999999
TCGA-94-A4VJ-01	TCGA-LUSC	4.6295	14.805	12.2074	16.1744	15.5544	201.94	-452.92	-250.98	15.511266666666666
TCGA-94-A5I4-01	TCGA-LUSC	4.9171	13.6598	13.7523	13.8516	13.5638	-354.5	-1068.2	-1422.69	13.691733333333332
TCGA-94-A5I6-01	TCGA-LUSC	7.3773	12.9896	11.8383	13.1891	13.6403	-420.76	-633.44	-1054.2	13.273000000000001
TCGA-96-7544-01	TCGA-LUSC	8.7415	12.9992	10.0184	13.8172	13.095	802.32	848.11	1650.43	13.3038
TCGA-96-7545-01	TCGA-LUSC	7.0434	13.9283	12.0373	14.4402	13.8935	1071.58	327.42	1399.0	14.087333333333333
TCGA-96-8169-01	TCGA-LUSC	5.6067	14.137	12.507	15.0958	14.7335	581.98	-137.82	444.16	14.655433333333335
TCGA-96-8170-01	TCGA-LUSC	4.8521	13.9634	12.466	14.6181	14.4658	603.12	-283.48	319.64	14.3491
TCGA-96-A4JK-01	TCGA-LUSC	5.0545	14.1265	10.851	15.026	14.9756	261.98	-517.26	-255.29	14.709366666666668
TCGA-96-A4JL-01	TCGA-LUSC	7.1649	14.6634	16.0591	15.7789	14.896	2021.36	311.45	2332.82	15.112766666666667
TCGA-98-7454-01	TCGA-LUSC	7.7261	14.3963	9.4406	15.087	14.3679	2019.74	1544.15	3563.9	14.617066666666668
TCGA-98-8020-01	TCGA-LUSC	6.3709	14.8002	10.6385	15.5048	15.1753	715.08	312.64	1027.72	15.1601
TCGA-98-8021-01	TCGA-LUSC	3.8616	13.647	12.1207	13.7611	13.6912	-172.5	-126.69	-299.19	13.699766666666667
TCGA-98-8022-01	TCGA-LUSC	5.1157	15.6194	12.4741	16.1228	15.7126	882.04	-112.76	769.28	15.818266666666666
TCGA-98-8023-01	TCGA-LUSC	5.4238	14.898	11.1492	14.6709	15.2704	1338.81	593.15	1931.97	14.946433333333331
TCGA-98-A538-01	TCGA-LUSC	6.1697	12.5511	11.9031	13.7515	12.717	196.19	-428.95	-232.76	13.006533333333332
TCGA-98-A539-01	TCGA-LUSC	5.6581	12.9031	10.6618	13.5844	13.9602	237.9	-396.71	-158.81	13.482566666666669
TCGA-98-A53A-01	TCGA-LUSC	3.7324	12.5716	11.4715	13.2155	12.6183	-489.57	-1287.46	-1777.04	12.8018
TCGA-98-A53B-01	TCGA-LUSC	5.6981	14.1866	11.6805	14.7543	15.6865	474.31	-456.96	17.35	14.8758
TCGA-98-A53C-01	TCGA-LUSC	7.4426	14.8884	11.2109	15.7209	14.9274	2350.47	1294.97	3645.44	15.178899999999999
TCGA-98-A53D-01	TCGA-LUSC	9.0117	14.4944	11.5941	15.2945	14.8515	1722.76	1258.78	2981.54	14.880133333333333
TCGA-98-A53H-01	TCGA-LUSC	7.7074	14.2641	12.3559	15.2243	14.867	1719.85	1051.79	2771.64	14.785133333333334
TCGA-98-A53I-01	TCGA-LUSC	5.8919	13.4614	12.1004	14.6233	13.9844	1089.69	-211.16	878.53	14.023033333333332
TCGA-98-A53J-01	TCGA-LUSC	6.4883	13.3074	13.8093	13.6322	13.2889	-392.24	-1264.92	-1657.16	13.4095
TCGA-J1-A4AH-01	TCGA-LUSC	8.1525	12.2463	12.9348	12.8741	12.8459	-572.61	-1241.99	-1814.6	12.655433333333333
TCGA-L3-A4E7-01	TCGA-LUSC	7.1133	14.0654	12.5072	14.7287	14.4929	544.17	-512.11	32.06	14.429000000000002
TCGA-L3-A524-01	TCGA-LUSC	4.6985	12.378	13.747	13.2598	13.0796	-621.87	-698.1	-1319.97	12.9058
TCGA-LA-A446-01	TCGA-LUSC	7.6355	12.1678	12.3805	12.8039	12.8437	-244.08	-1352.6	-1596.69	12.605133333333333
TCGA-LA-A7SW-01	TCGA-LUSC	6.3672	12.7609	11.7686	13.0025	12.7345	-224.3	-771.29	-995.6	12.832633333333334
TCGA-MF-A522-01	TCGA-LUSC	5.4198	14.298	12.768	13.6904	14.2032	-562.65	-1554.33	-2116.98	14.063866666666668
TCGA-NC-A5HD-01	TCGA-LUSC	4.0844	13.1624	13.0807	14.5284	10.8871	-1055.5	-1405.83	-2461.32	12.8593
TCGA-NC-A5HE-01	TCGA-LUSC	7.7503	14.8915	13.0572	15.7053	15.122	2396.54	146.63	2543.17	15.239600000000001
TCGA-NC-A5HF-01	TCGA-LUSC	4.9493	11.8667	11.9946	11.8405	14.2139	-960.57	-1536.82	-2497.39	12.640366666666667
TCGA-NC-A5HG-01	TCGA-LUSC	2.2025	12.1897	13.2903	12.6085	13.6123	-576.91	-1624.35	-2201.25	12.8035
TCGA-NC-A5HH-01	TCGA-LUSC	3.0474	11.3949	6.5475	12.511	13.2715	-573.63	-1285.66	-1859.3	12.392466666666666
TCGA-NC-A5HI-01	TCGA-LUSC	3.8648	11.3423	11.5998	12.6547	12.9034	-257.32	-1578.69	-1836.01	12.300133333333333
TCGA-NC-A5HJ-01	TCGA-LUSC	10.8032	15.1171	12.0597	15.7977	14.6428	1794.12	28.34	1822.46	15.185866666666668
TCGA-NC-A5HK-01	TCGA-LUSC	8.9457	14.796	13.6026	15.5012	14.8858	-119.52	-1431.45	-1550.98	15.061
TCGA-NC-A5HL-01	TCGA-LUSC	9.7727	14.4247	11.579	15.246	15.3923	862.69	-779.99	82.7	15.021
TCGA-NC-A5HM-01	TCGA-LUSC	6.7607	16.1308	11.6715	16.714	15.928	107.02	-1440.34	-1333.32	16.2576
TCGA-NC-A5HN-01	TCGA-LUSC	7.863	14.719	10.8882	15.2705	15.123	-631.25	-1489.94	-2121.19	15.0375
TCGA-NC-A5HO-01	TCGA-LUSC	4.0631	12.2435	12.2256	12.8715	13.4774	32.97	-1173.61	-1140.64	12.864133333333333
TCGA-NC-A5HP-01	TCGA-LUSC	2.3945	12.9418	11.8738	14.1812	13.5354	-521.42	19.96	-501.46	13.5528
TCGA-NC-A5HQ-01	TCGA-LUSC	9.2364	13.977	12.4279	14.178	14.1149	592.34	-1061.8	-469.47	14.089966666666669
TCGA-NC-A5HR-01	TCGA-LUSC	7.1875	13.0181	12.7129	13.7825	14.1288	-426.78	-1416.58	-1843.36	13.643133333333333
TCGA-NC-A5HT-01	TCGA-LUSC	3.5371	14.4062	11.1284	14.5108	14.5208	-1296.87	-1211.32	-2508.2	14.479266666666666
TCGA-NK-A5CR-01	TCGA-LUSC	7.3546	12.0071	12.9686	11.9485	12.1494	-845.58	-1431.45	-2277.03	12.034999999999998
TCGA-NK-A5CT-01	TCGA-LUSC	7.0087	14.9852	13.8461	14.6669	15.6889	94.02	-1418.92	-1324.89	15.113666666666667
TCGA-NK-A5CX-01	TCGA-LUSC	6.7757	14.7713	13.1967	15.9432	15.6043	679.93	-40.02	639.91	15.439599999999999
TCGA-NK-A5D1-01	TCGA-LUSC	3.1032	14.0436	11.0316	14.8305	14.4757	-814.07	-1410.6	-2224.67	14.449933333333334
TCGA-NK-A7XE-01	TCGA-LUSC	4.8166	13.9844	11.0034	14.7949	14.7775	-125.7	-1626.26	-1751.95	14.518933333333335
TCGA-O2-A52N-01	TCGA-LUSC	5.8123	14.8859	11.2248	16.2895	14.5899	389.52	-631.48	-241.97	15.255099999999999
TCGA-O2-A52Q-01	TCGA-LUSC	8.6832	15.1552	14.2424	16.5982	16.0631	1761.92	90.71	1852.63	15.938833333333333
