subset	exposure	mediator	outcome	covariates	nhej_mediator	n	a	a_se	a_p	b	b_se	b_p	c	c_p	c_prime	c_prime_p	ab	sobel_se	sobel_p	df	prop_mediated	thesis_signs	ab_neg
q4q1	expr	gene:POLL	IFN-rank	cohort+prolif+krt	1	34	-0.04637175555410995	0.1279939084224084	0.7199508565888635	-0.022144652938092313	0.02488209924155392	0.381636188816676	-0.02460565291936312	0.1471250765160366	-0.025632539352237638	0.1343877418735423	0.0010268864328758195	0.003060233605115699	0.7372040611944024	26	-0.04173376078420271	0	0
q4q1	expr	gene:POLL	IFN-rank	cohort+lib	1	34	-0.07274648459504984	0.09084576453260051	0.43000803894741846	-0.016300454772339656	0.024756395648263586	0.515835041907026	0.006810771211954898	0.5677639246915291	0.005624970429965782	0.6440069874493846	0.0011858007819883136	0.002331573936891169	0.611043971779478	27	0.17410668264805107	0	0
q4q1	expr	gene:POLM	IFN	cohort	1	34	-0.1390030043578864	0.12083128492209368	0.2593816788214121	0.014994794571726144	0.16890119412542196	0.9298899040735864	0.007260514606557297	0.9468658425575542	0.009344836101755849	0.9343226134918702	-0.0020843214951992606	0.023547581832544955	0.9294671168331994	28	-0.2870762760144875	1	1
q4q1	expr	gene:POLM	IFN	cohort+prolif	1	34	-0.13345250284632815	0.11569151678227638	0.2584488634513571	-0.08236741987458263	0.17436556353175378	0.6404490269939355	0.011484906281830742	0.9138872317523095	0.0004927679465731583	0.996434356780449	0.010992138335257444	0.025145108422505155	0.6620038893202571	27	0.9570942997286044	0	0
q4q1	expr	gene:POLM	IFN	cohort+nmal	1	34	-0.1553333962102179	0.12831210619998742	0.23617257454059262	0.04498995941909811	0.157170601601333	0.7768721955133568	0.08115701489906757	0.44582541130348413	0.08814545809099789	0.4277384589764964	-0.006988443191928393	0.025087057683972368	0.7805766269374615	27	-0.08611015573477783	1	1
q4q1	expr	gene:POLM	IFN	cohort+krt	1	34	-0.15073489665649253	0.1721028932318854	0.3885680989533489	0.008342343726896573	0.15734259636692507	0.9581061247112669	-0.22317954938159712	0.12395957641145691	-0.2219220670620603	0.13814883011795362	-0.0012574823195466937	0.023760437526597393	0.9577929675086342	27	0.005634397609597391	1	1
q4q1	expr	gene:POLM	IFN	cohort+prolif+krt	1	34	-0.045271070133587166	0.17154129361592096	0.7938549248303475	-0.04294942266099433	0.16973856956306202	0.8022328312269132	-0.18640922500032636	0.22059099469868268	-0.18835359132580898	0.224844426220096	0.0019443663254829521	0.010645617402656321	0.8550767549997657	26	-0.010430633599166286	0	0
q4q1	expr	gene:POLM	IFN	cohort+lib	1	34	-0.16053126895584274	0.12839062096268208	0.22152609241736074	0.04879115233458586	0.16113902927312607	0.7643711119581551	0.07396612261371324	0.49780825704634174	0.08179862821178585	0.47338102328252973	-0.007832505598088898	0.026615551760334654	0.7685416279937292	27	-0.10589314839435371	1	1
q4q1	expr	gene:POLM	IFNa	cohort	1	34	-0.1390030043578864	0.12083128492209368	0.2593816788214121	-0.0015575281288355836	0.19502348817861548	0.9936845041733323	-0.008574956257003738	0.9456463135997843	-0.008791457346284615	0.9464665876332304	0.00021650108928006326	0.027109504034449464	0.9936280265361365	28	-0.02524806923688181	0	0
q4q1	expr	gene:POLM	IFNa	cohort+prolif	1	34	-0.13345250284632815	0.11569151678227638	0.2584488634513571	-0.12174815717343512	0.19988756158662505	0.5475605135168442	-0.0034714641906195	0.9773127555467627	-0.019719060482341844	0.876062992339359	0.01624759629172306	0.030165803966704454	0.5901561549251214	27	-4.680329509267844	0	0
q4q1	expr	gene:POLM	IFNa	cohort+nmal	1	34	-0.1553333962102179	0.12831210619998742	0.23617257454059262	0.028475842632513793	0.18604685307912192	0.8794911845386956	0.06568628646670416	0.6007584918731002	0.07010953581275936	0.592915782620516	-0.004423249346056079	0.02912935214703829	0.8793064033546872	27	-0.06733900763743415	1	1
q4q1	expr	gene:POLM	IFNa	cohort+krt	1	34	-0.15073489665649253	0.1721028932318854	0.3885680989533489	-0.010711865019620515	0.17405693430759242	0.9513806348902659	-0.3254196895885433	0.04577147848322344	-0.3270343414552732	0.051726222542214775	0.0016146518667307956	0.02630114388042792	0.9510478699811765	27	-0.004961752218411682	0	0
q4q1	expr	gene:POLM	IFNa	cohort+prolif+krt	1	34	-0.045271070133587166	0.17154129361592096	0.7938549248303475	-0.06502104308806267	0.18798071432421812	0.7322070720915348	-0.28854751436809273	0.09132559147162146	-0.2914910865698985	0.09414900371375179	0.0029435722017986782	0.014029565802540566	0.8338143544901688	26	-0.010201343124528316	0	0
q4q1	expr	gene:POLM	IFNa	cohort+lib	1	34	-0.16053126895584274	0.12839062096268208	0.22152609241736074	0.028454229878486892	0.1917403381390274	0.883130033896012	0.050980986240744985	0.6933683949523586	0.055548779870287945	0.6814191320037465	-0.004567793629554756	0.030996360554807926	0.8828435489866178	27	-0.08959798478563147	1	1
q4q1	expr	gene:POLM	IFNg	cohort	1	34	-0.1390030043578864	0.12083128492209368	0.2593816788214121	0.014077988759683358	0.16865929953779116	0.934071749574785	0.0024849391913859633	0.9817757286390459	0.004441821924297762	0.9687083569498618	-0.0019568827329125415	0.023505781178462137	0.9336518617245713	28	-0.7874972311982811	1	1
q4q1	expr	gene:POLM	IFNg	cohort+prolif	1	34	-0.13345250284632815	0.11569151678227638	0.2584488634513571	-0.0800315763623557	0.17466380578456892	0.6504728548761444	0.006565895330797877	0.9507735968838716	-0.004114518841495274	0.9702855481224487	0.010680414172293401	0.025080931042284264	0.6702258760589304	27	1.6266500810934392	0	0
q4q1	expr	gene:POLM	IFNg	cohort+nmal	1	34	-0.1553333962102179	0.12831210619998742	0.23617257454059262	0.04392709968337005	0.15705630433928985	0.781846772421386	0.07603539849144858	0.4744227049266646	0.08285874407093041	0.45533609257037366	-0.006823345579482658	0.025038728609859933	0.7852286245248239	27	-0.08973906515726428	1	1
q4q1	expr	gene:POLM	IFNg	cohort+krt	1	34	-0.15073489665649253	0.1721028932318854	0.3885680989533489	0.007567009494717336	0.15771984142636708	0.9620872812351385	-0.22304755219631267	0.12503425443657126	-0.2219069398021254	0.1390818353422411	-0.0011406123941849154	0.023809526594502348	0.9617913847488625	27	0.005113763334111907	1	1
q4q1	expr	gene:POLM	IFNg	cohort+prolif+krt	1	34	-0.045271070133587166	0.17154129361592096	0.7938549248303475	-0.04123882463577999	0.17037101239516053	0.8106381223753225	-0.18809848478236108	0.21816824748541583	-0.1899654105046773	0.2226836676916785	0.0018669257223130982	0.010465765441805023	0.858421367429549	26	-0.009925256572232468	0	0
q4q1	expr	gene:POLM	IFNg	cohort+lib	1	34	-0.16053126895584274	0.12839062096268208	0.22152609241736074	0.047748651072282655	0.16096409120423397	0.7690101168961927	0.0689609922649746	0.5266453465159036	0.07662614381252131	0.5010935023418233	-0.007665151547563296	0.026557041938213878	0.7728647506176445	27	-0.11115199036160678	1	1
q4q1	expr	gene:POLM	ISG	cohort	1	34	-0.1390030043578864	0.12083128492209368	0.2593816788214121	0.04974355766686411	0.3621990730877509	0.8917467658881989	-0.18787545801438524	0.423974846293177	-0.18096095405124268	0.45899069393743225	-0.006914503963143886	0.050704272239012235	0.8915293754823117	28	0.03680365725370291	1	1
q4q1	expr	gene:POLM	ISG	cohort+prolif	1	34	-0.13345250284632815	0.11569151678227638	0.2584488634513571	-0.0633384605450299	0.3869079891679347	0.8711832805258144	-0.18278957382538286	0.438758505524009	-0.1912422499115508	0.4370514756354287	0.008452676086167645	0.052151211896225104	0.8712427399339793	27	-0.04624265984799771	0	0
q4q1	expr	gene:POLM	ISG	cohort+nmal	1	34	-0.1553333962102179	0.12831210619998742	0.23617257454059262	0.08499786544103705	0.36046129124209614	0.8153650404420513	-0.10154698790727715	0.676177769693422	-0.08834398079770056	0.7276604330586375	-0.013203007109575397	0.05704396765956144	0.8169627631000196	27	0.13001869756719028	1	1
q4q1	expr	gene:POLM	ISG	cohort+krt	1	34	-0.15073489665649253	0.1721028932318854	0.3885680989533489	0.035775535213927956	0.33877145388585067	0.9166774221388588	-0.671940222044888	0.03487735701429455	-0.6665476004415889	0.04229955261225178	-0.00539262160330214	0.05143453219612189	0.9164992944839572	27	0.008025448434819093	1	1
q4q1	expr	gene:POLM	ISG	cohort+prolif+krt	1	34	-0.045271070133587166	0.17154129361592096	0.7938549248303475	0.03588757363509387	0.37032828621165675	0.9235430383041543	-0.6682455941144847	0.04889115286010693	-0.6666209252515287	0.05414367560407164	-0.0016246688629586083	0.01785971234404476	0.9275177264690317	26	0.0024312451548767983	1	1
q4q1	expr	gene:POLM	ISG	cohort+lib	1	34	-0.16053126895584274	0.12839062096268208	0.22152609241736074	0.07457212614253717	0.3679640267698363	0.8409190920212356	-0.139703774546616	0.5741158240139007	-0.12773261650823953	0.6230287445872408	-0.011971158038396665	0.05984063548856214	0.8414409685342243	27	0.08568958195472492	1	1
q4q1	expr	gene:POLM	IFN-rank	cohort	1	34	-0.1390030043578864	0.12083128492209368	0.2593816788214121	0.003993625615443336	0.018917700600019887	0.8343340923903301	-0.0017780471797644538	0.8842408423739951	-0.0012229212209373674	0.9232960023334219	-0.0005551259588272367	0.0026735268773274024	0.835511577177638	28	0.3122110398109778	1	1
q4q1	expr	gene:POLM	IFN-rank	cohort+prolif	1	34	-0.13345250284632815	0.11569151678227638	0.2584488634513571	-0.007048933695362511	0.01950492062371952	0.7206186979766078	-0.0012862010306761429	0.9136425501095103	-0.0022268988747200236	0.8567719010871567	0.0009406978440439439	0.0027277372655258557	0.7301967649134006	27	-0.7313769944263134	0	0
q4q1	expr	gene:POLM	IFN-rank	cohort+nmal	1	34	-0.1553333962102179	0.12831210619998742	0.23617257454059262	0.007781464267839711	0.01710620387081104	0.6528239947363703	0.0075194293986859465	0.5166808586586938	0.008728150670898313	0.4701383858382296	-0.001208721272211999	0.0028385628400594554	0.6702378714929724	27	-0.1607464088196943	1	1
q4q1	expr	gene:POLM	IFN-rank	cohort+krt	1	34	-0.15073489665649253	0.1721028932318854	0.3885680989533489	0.0032131137934403586	0.017454754530070143	0.8553243709847812	-0.02884109187027456	0.07541126574476223	-0.028356763494675363	0.08973866428753918	-0.00048432837559978317	0.002688525332008076	0.8570375735021913	27	0.016792997220017262	1	1
q4q1	expr	gene:POLM	IFN-rank	cohort+prolif+krt	1	34	-0.045271070133587166	0.17154129361592096	0.7938549248303475	-0.0023555462858155796	0.018840550579670858	0.901465171598873	-0.02460565291936312	0.1471250765160366	-0.024712291020470678	0.15365841955020815	0.00010663810110806786	0.0009438051504126338	0.910040535298453	26	-0.004333886260102056	0	0
q4q1	expr	gene:POLM	IFN-rank	cohort+lib	1	34	-0.16053126895584274	0.12839062096268208	0.22152609241736074	0.008367538194388568	0.017583451135079187	0.6379908672131847	0.006810771211954898	0.5677639246915291	0.008154022736334712	0.5121383628154297	-0.001343251524381678	0.0030202233676124854	0.6564987128572108	27	-0.19722458479061492	1	1
q4q1	expr	gene:PRKDC	IFN	cohort	1	34	-0.32248119111476803	0.15602116518430645	0.047772887765395664	-0.11537202320215378	0.12899502734239127	0.37873661654255214	0.007260514606557297	0.9468658425575542	-0.029944792856993363	0.7983369315197212	0.037205307463551204	0.04532603999497619	0.4117389092679169	28	5.1243347723520065	0	0
q4q1	expr	gene:PRKDC	IFN	cohort+prolif	1	34	-0.33225330930422636	0.14076185107759875	0.02545496796081417	-0.02877685604257918	0.14379463301959403	0.8428827872357189	0.011484906281830742	0.9138872317523095	0.0019237006303125526	0.9870334543983326	0.009561205651518256	0.04794765272384446	0.8419426223538595	27	0.8325018434538031	0	0
q4q1	expr	gene:PRKDC	IFN	cohort+nmal	1	34	-0.3790825093169413	0.16224891245920903	0.02685307978364223	-0.056292783245845524	0.12401215868107751	0.6535074109199475	0.08115701489906757	0.44582541130348413	0.05981740536980307	0.6114638818384865	0.021339609529269794	0.04788986201773496	0.6558879151059591	27	0.2629422676007637	0	0
q4q1	expr	gene:PRKDC	IFN	cohort+krt	1	34	-0.08435444501876299	0.212754677768093	0.6947515111621693	-0.03748971967416104	0.12708057347260993	0.7702447499444142	-0.22317954938159712	0.12395957641145691	-0.22634197387862587	0.12629069390005143	0.0031624244970228543	0.013361614252467619	0.8129051891430066	27	-0.014169866843918006	0	0
q4q1	expr	gene:PRKDC	IFN	cohort+prolif+krt	1	34	-0.2273290430371584	0.2087972504491917	0.285884975748478	0.0035857519177735497	0.13962172767045042	0.9797071596629102	-0.18640922500032636	0.22059099469868268	-0.18559407944828799	0.24128367266989045	-0.0008151455520361166	0.031748902742316426	0.9795167534631697	26	0.004372882039688161	1	1
q4q1	expr	gene:PRKDC	IFN	cohort+lib	1	34	-0.3776064089199565	0.16312208311574306	0.02816979724882813	-0.06710621041804066	0.12638682908315235	0.5997881528874225	0.07396612261371324	0.49780825704634174	0.04862638748154002	0.6862230521432849	0.025339735132183305	0.0489637788676813	0.6047932070442936	27	0.3425856897287914	0	0
q4q1	expr	gene:PRKDC	IFNa	cohort	1	34	-0.32248119111476803	0.15602116518430645	0.047772887765395664	-0.1366198484545622	0.14881385217722562	0.36642910456624944	-0.008574956257003738	0.9456463135997843	-0.052632287716548376	0.6973005681987283	0.04405733145954632	0.052510594677059874	0.4014592373083512	28	-5.137907429389132	0	0
q4q1	expr	gene:PRKDC	IFNa	cohort+prolif	1	34	-0.33225330930422636	0.14076185107759875	0.02545496796081417	-0.031249656964269512	0.16530210772391948	0.8514708679910726	-0.0034714641906195	0.9773127555467627	-0.013854266131616555	0.9189108395287132	0.01038280194100041	0.05509804078819827	0.8505299371841601	27	-2.9908999116443566	0	0
q4q1	expr	gene:PRKDC	IFNa	cohort+nmal	1	34	-0.3790825093169413	0.16224891245920903	0.02685307978364223	-0.07827544533781872	0.1464233016720203	0.5973132035272903	0.06568628646670416	0.6007584918731002	0.036013434230148134	0.7952568080449579	0.029672852236561395	0.05694089595877642	0.6022854726374689	27	0.45173587719260583	0	0
q4q1	expr	gene:PRKDC	IFNa	cohort+krt	1	34	-0.08435444501876299	0.212754677768093	0.6947515111621693	-0.02752390606688504	0.14070947224318647	0.846381628140278	-0.3254196895885433	0.04577147848322344	-0.3277414534095797	0.04883370186133998	0.0023217638210206513	0.013235375482140344	0.8607487803461344	27	-0.007134675298708143	0	0
q4q1	expr	gene:PRKDC	IFNa	cohort+prolif+krt	1	34	-0.2273290430371584	0.2087972504491917	0.285884975748478	0.015548057115061908	0.15476396748095464	0.920747416020968	-0.28854751436809273	0.09132559147162146	-0.28501298942304665	0.10865838452499539	-0.0035345249450541055	0.03533180481533102	0.9203141154293915	26	0.012249368887458867	1	1
q4q1	expr	gene:PRKDC	IFNa	cohort+lib	1	34	-0.3776064089199565	0.16312208311574306	0.02816979724882813	-0.09500931894929909	0.14986580410897532	0.5314399182231111	0.050980986240744985	0.6933683949523586	0.015104858498377727	0.9155968290952288	0.035876127742375606	0.05867412010888686	0.5409035486140318	27	0.7037158436472677	0	0
q4q1	expr	gene:PRKDC	IFNg	cohort	1	34	-0.32248119111476803	0.15602116518430645	0.047772887765395664	-0.11114784918704457	0.12893543048226205	0.3959870925898466	0.0024849391913859633	0.9817757286390459	-0.033358151604298225	0.7758625965552349	0.035843090795682736	0.045050625652347985	0.4262540738004811	28	14.42413195458977	0	0
q4q1	expr	gene:PRKDC	IFNg	cohort+prolif	1	34	-0.33225330930422636	0.14076185107759875	0.02545496796081417	-0.02740911017951886	0.14401586608331515	0.850482063020505	0.006565895330797877	0.9507735968838716	-0.002540872231430402	0.9829003571827616	0.009106767562229298	0.04800503899783888	0.8495407655039691	27	1.3869803131818517	0	0
q4q1	expr	gene:PRKDC	IFNg	cohort+nmal	1	34	-0.3790825093169413	0.16224891245920903	0.02685307978364223	-0.05216240031895225	0.12397965728850341	0.6772797367806996	0.07603539849144858	0.4744227049266646	0.056261544886547776	0.6326176019997558	0.01977385360490324	0.04775445704109669	0.6788203034942754	27	0.2600611556882566	0	0
q4q1	expr	gene:PRKDC	IFNg	cohort+krt	1	34	-0.08435444501876299	0.212754677768093	0.6947515111621693	-0.03476269677936994	0.1274136784371462	0.7870572718697805	-0.22304755219631267	0.12503425443657126	-0.22597994019050116	0.127825992828101	0.002932387994179291	0.013046735178286528	0.8221657589520844	27	-0.013146918517170652	0	0
q4q1	expr	gene:PRKDC	IFNg	cohort+prolif+krt	1	34	-0.2273290430371584	0.2087972504491917	0.285884975748478	0.004440969469952094	0.14012641166771125	0.9749592417758588	-0.18809848478236108	0.21816824748541583	-0.18708892344260875	0.23926318043996403	-0.0010095613397614462	0.03186829605983521	0.9747279021943592	26	0.00536719549298633	1	1
q4q1	expr	gene:PRKDC	IFNg	cohort+lib	1	34	-0.3776064089199565	0.16312208311574306	0.02816979724882813	-0.06287939412803967	0.12632008085883348	0.622670462903644	0.0689609922649746	0.5266453465159036	0.04521733005322848	0.7069618489209033	0.02374366221175166	0.04878961951915739	0.6265035675135866	27	0.3443056927098641	0	0
q4q1	expr	gene:PRKDC	ISG	cohort	1	34	-0.32248119111476803	0.15602116518430645	0.047772887765395664	-0.19086378788448055	0.2782731884504068	0.4984251141885464	-0.18787545801438524	0.423974846293177	-0.2494254396720499	0.327795107020749	0.06154998165766372	0.09454978344124382	0.5150596457569946	28	-0.32761054747741963	0	0
q4q1	expr	gene:PRKDC	ISG	cohort+prolif	1	34	-0.33225330930422636	0.14076185107759875	0.02545496796081417	-0.10080762242410302	0.3175636210630071	0.753351118736541	-0.18278957382538286	0.438758505524009	-0.21628323997887877	0.41100777704239394	0.03349366615349916	0.10646146007403773	0.7530590252328032	27	-0.18323619587567586	0	0
q4q1	expr	gene:PRKDC	ISG	cohort+nmal	1	34	-0.3790825093169413	0.16224891245920903	0.02685307978364223	-0.12462919384311055	0.2843489816701757	0.6646581769556525	-0.10154698790727715	0.676177769693422	-0.1487917354434698	0.5817402415308037	0.04724474753619384	0.10967197887653854	0.666626669126497	27	-0.46525011238475295	0	0
q4q1	expr	gene:PRKDC	ISG	cohort+krt	1	34	-0.08435444501876299	0.212754677768093	0.6947515111621693	-0.02255877872102552	0.2740634060316833	0.9350055957357746	-0.671940222044888	0.03487735701429455	-0.6738431553042061	0.03832310135706511	0.0019029332593131876	0.02361140734903052	0.9357649897169256	27	-0.0028319978427873674	0	0
q4q1	expr	gene:PRKDC	ISG	cohort+prolif+krt	1	34	-0.2273290430371584	0.2087972504491917	0.285884975748478	-0.02194507648967381	0.30427464893326384	0.9430562998965233	-0.6682455941144847	0.04889115286010693	-0.6732343473522651	0.0565061156839404	0.004988753237774791	0.06932206413470259	0.9426298661137559	26	-0.007465448753740845	0	0
q4q1	expr	gene:PRKDC	ISG	cohort+lib	1	34	-0.3776064089199565	0.16312208311574306	0.02816979724882813	-0.16075027275620402	0.28818267690921723	0.5815722753414956	-0.139703774546616	0.5741158240139007	-0.2004041077749883	0.46681424405111016	0.06070033322837372	0.11193435576670703	0.5876221189624411	27	-0.4344931511361519	0	0
q4q1	expr	gene:PRKDC	IFN-rank	cohort	1	34	-0.32248119111476803	0.15602116518430645	0.047772887765395664	-0.015722894420008515	0.01435832597018228	0.28283088585209704	-0.0017780471797644538	0.8842408423739951	-0.006848384900100701	0.6003026485416357	0.005070337720336086	0.0052399720223441195	0.33323075340004926	28	-2.851632835191571	0	0
q4q1	expr	gene:PRKDC	IFN-rank	cohort+prolif	1	34	-0.33225330930422636	0.14076185107759875	0.02545496796081417	-0.0062663708952033215	0.016024415190206812	0.6988280714957606	-0.0012862010306761429	0.9136425501095103	-0.0033682234979351966	0.7985769452752111	0.002082022467258991	0.005396737261333644	0.6996501159428465	27	-1.6187379869883114	0	0
q4q1	expr	gene:PRKDC	IFN-rank	cohort+nmal	1	34	-0.3790825093169413	0.16224891245920903	0.02685307978364223	-0.008349606351549521	0.013484519450478351	0.5409750134288623	0.0075194293986859465	0.5166808586586938	0.00435423967113216	0.7334633667332682	0.0031651897275540635	0.005288212672000312	0.5494818323493968	27	0.42093482892560896	0	0
q4q1	expr	gene:PRKDC	IFN-rank	cohort+krt	1	34	-0.08435444501876299	0.212754677768093	0.6947515111621693	-0.006774944413300066	0.014068180144715711	0.6339852186208612	-0.02884109187027456	0.07541126574476223	-0.029412588546292973	0.07500257068996982	0.0005714966760168959	0.0018670635165156507	0.7595331837907542	27	-0.01981536200458195	0	0
q4q1	expr	gene:PRKDC	IFN-rank	cohort+prolif+krt	1	34	-0.2273290430371584	0.2087972504491917	0.285884975748478	-0.0025029275473213985	0.015475676866771215	0.872766408929479	-0.02460565291936312	0.1471250765160366	-0.02517464104348699	0.1542348986256207	0.0005689881241239156	0.0035566750751215245	0.8728987679172301	26	-0.0231242847319917	0	0
q4q1	expr	gene:PRKDC	IFN-rank	cohort+lib	1	34	-0.3776064089199565	0.16312208311574306	0.02816979724882813	-0.009546597359458842	0.013775577076377379	0.49422246354616317	0.006810771211954898	0.5677639246915291	0.0032059148656463504	0.8067643214144352	0.0036048563463099924	0.005429845741829962	0.5067564666094351	27	0.5292875408855922	0	0
q4q1	expr	gene:RAD50	IFN	cohort	1	34	-0.03891724233909295	0.10001187410372375	0.7000254880043388	0.03302200439605496	0.20399453785678437	0.8725652742511375	0.007260514606557297	0.9468658425575542	0.0085456399541608	0.9387146156589433	-0.0012851253476038637	0.008598449162050822	0.8811905659423602	28	-0.17700196435707316	1	1
q4q1	expr	gene:RAD50	IFN	cohort+prolif	1	34	-0.03882105214595932	0.10181163082997488	0.705856770132268	0.030801189160023945	0.1988654176832209	0.8780643485081512	0.011484906281830742	0.9138872317523095	0.012680640852371083	0.9068987188267853	-0.0011957345705388466	0.008332762664393801	0.8858969102219024	27	-0.10411356794704653	1	1
q4q1	expr	gene:RAD50	IFN	cohort+nmal	1	34	-0.10404021543740494	0.09810171114164395	0.29796448173230305	0.24291231606603603	0.20050526826478282	0.236200335891386	0.08115701489906757	0.44582541130348413	0.10642966459497893	0.3249534006350123	-0.02527264969590939	0.031670797761195274	0.42488234379425105	27	-0.3114043773953514	1	1
q4q1	expr	gene:RAD50	IFN	cohort+krt	1	34	0.09744869850953952	0.13763110654250904	0.4847715887514135	0.15638903406586913	0.19444618402889638	0.42826089254714683	-0.22317954938159712	0.12395957641145691	-0.23841945721249536	0.10672255627918362	0.015239907830882986	0.028676281007939782	0.595109438226659	27	-0.06828541357445556	0	0
q4q1	expr	gene:RAD50	IFN	cohort+prolif+krt	1	34	0.12609341192092655	0.14604145076343808	0.39551823392280194	0.1390960370266292	0.1977487572224137	0.48805951582882867	-0.18640922500032636	0.22059099469868268	-0.20394831889368703	0.19161262098350412	0.01753909389336721	0.032162011257141826	0.5855226342899582	26	-0.09408919485254284	0	0
q4q1	expr	gene:RAD50	IFN	cohort+lib	1	34	-0.11843167520709813	0.0947347163678266	0.22159612568240195	0.2701734065658492	0.2124875056776471	0.2144025265894597	0.07396612261371324	0.49780825704634174	0.10596321174972134	0.3415660325187557	-0.031997089136001924	0.035894062339238635	0.3726978548952582	27	-0.4325911377443178	1	1
q4q1	expr	gene:RAD50	IFNa	cohort	1	34	-0.03891724233909295	0.10001187410372375	0.7000254880043388	0.08756624295870274	0.23503983288815117	0.7122818394680671	-0.008574956257003738	0.9456463135997843	-0.0051671195590560215	0.9678141755919842	-0.0034078366979477265	0.012663576010972767	0.7878485744588447	28	0.3974173856763782	1	1
q4q1	expr	gene:RAD50	IFNa	cohort+prolif	1	34	-0.03882105214595932	0.10181163082997488	0.705856770132268	0.08488568624130277	0.2281089527289686	0.7127025574439106	-0.0034714641906195	0.9773127555467627	-0.0001761125385986162	0.9988700311164277	-0.0032953516520191567	0.0123737160390847	0.789993792242738	27	0.949268513534943	1	1
q4q1	expr	gene:RAD50	IFNa	cohort+nmal	1	34	-0.10404021543740494	0.09810171114164395	0.29796448173230305	0.3082670244624026	0.23610616862665612	0.20269485012475513	0.06568628646670416	0.6007584918731002	0.09775845410402217	0.4409848918291727	-0.03207216763731614	0.03896108506303437	0.4104029897790975	27	-0.4882627617192709	1	1
q4q1	expr	gene:RAD50	IFNa	cohort+krt	1	34	0.09744869850953952	0.13763110654250904	0.4847715887514135	0.2602094014359828	0.21182859082424324	0.22989873874722672	-0.3254196895885433	0.04577147848322344	-0.35077675709843126	0.03253904942646735	0.02535706750988283	0.04133610881830257	0.5395879243157545	27	-0.07792112254161387	0	0
q4q1	expr	gene:RAD50	IFNa	cohort+prolif+krt	1	34	0.12609341192092655	0.14604145076343808	0.39551823392280194	0.24445451177794553	0.2160558294464579	0.26819770798530945	-0.28854751436809273	0.09132559147162146	-0.3193716178176427	0.06568447774933614	0.030824103449545476	0.044907882969318365	0.49247027387661446	26	-0.1068250527718078	0	0
q4q1	expr	gene:RAD50	IFNa	cohort+lib	1	34	-0.11843167520709813	0.0947347163678266	0.22159612568240195	0.3150969631257521	0.2527933414086802	0.22330154971928445	0.050980986240744985	0.6933683949523586	0.08829844743640569	0.5034676827220655	-0.037317461195652046	0.04227750805023514	0.3774098252393575	27	-0.7319878242337182	1	1
q4q1	expr	gene:RAD50	IFNg	cohort	1	34	-0.03891724233909295	0.10001187410372375	0.7000254880043388	0.030833198489275127	0.2037110340350787	0.8807789405675076	0.0024849391913859633	0.9817757286390459	0.003684882249081811	0.9735145850531841	-0.0011999430576964747	0.008506483908628388	0.8878208307246419	28	-0.4828862862544383	1	1
q4q1	expr	gene:RAD50	IFNg	cohort+prolif	1	34	-0.03882105214595932	0.10181163082997488	0.705856770132268	0.028687735072089104	0.19916922928372136	0.8865409791149469	0.006565895330797877	0.9507735968838716	0.007679583389982647	0.9436165373509494	-0.0011136880591830372	0.00826522488672562	0.8928144176344024	27	-0.1696170899891125	1	1
q4q1	expr	gene:RAD50	IFNg	cohort+nmal	1	34	-0.10404021543740494	0.09810171114164395	0.29796448173230305	0.23937501839322373	0.20049468363386933	0.2428930132862449	0.07603539849144858	0.4744227049266646	0.10094002697541349	0.35007044943670496	-0.024904628483963766	0.0314097929811117	0.42783973013205656	27	-0.32753992190577785	1	1
q4q1	expr	gene:RAD50	IFNg	cohort+krt	1	34	0.09744869850953952	0.13763110654250904	0.4847715887514135	0.15146656643918988	0.19506558054110448	0.4442090174983053	-0.22304755219631267	0.12503425443657126	-0.23780777196352165	0.10865057769210447	0.014760219767207752	0.028211962176287943	0.6008419588778889	27	-0.06617521520351283	0	0
q4q1	expr	gene:RAD50	IFNg	cohort+prolif+krt	1	34	0.12609341192092655	0.14604145076343808	0.39551823392280194	0.1350734172728636	0.19858529886448012	0.5024037144068658	-0.18809848478236108	0.21816824748541583	-0.2051303528261137	0.1909437061448005	0.017031868043754384	0.03187701575020548	0.5931344581649314	26	-0.09054760894783957	0	0
q4q1	expr	gene:RAD50	IFNg	cohort+lib	1	34	-0.11843167520709813	0.0947347163678266	0.22159612568240195	0.26660407770226335	0.2123948144569189	0.2201514805683787	0.0689609922649746	0.5266453465159036	0.10053535980429862	0.3662581063588524	-0.031574367539322405	0.03564598776639255	0.37573813800133615	27	-0.45785837039585464	1	1
q4q1	expr	gene:RAD50	ISG	cohort	1	34	-0.03891724233909295	0.10001187410372375	0.7000254880043388	0.19948629464964096	0.4361188094110341	0.65090393154128	-0.18787545801438524	0.423974846293177	-0.1801120015421782	0.45078002496231506	-0.007763456472207779	0.026193691797874737	0.7669349385972266	28	0.04132235553412914	1	1
q4q1	expr	gene:RAD50	ISG	cohort+prolif	1	34	-0.03882105214595932	0.10181163082997488	0.705856770132268	0.1968206654523792	0.4382390281333569	0.656931482711026	-0.18278957382538286	0.438758505524009	-0.1751487885084525	0.46572361552586855	-0.007640785316929227	0.02628660460592978	0.7713020315181148	27	0.04180099092647591	1	1
