tf	target	resource	confidence	effect	reference	note
TFAP2A	GIP	CollecTRI		Activation	CollecTRI:2739653;CollecTRI2:2739653	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GJB2	CollecTRI		Activation	CollecTRI2:11335942;CollecTRI2:27053364;CollecTRI:11335942	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GNRH1	CollecTRI		Activation	CollecTRI:10842061;CollecTRI2:10803593;CollecTRI2:10842061	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GPRC5A	CollecTRI		Activation	CollecTRI2:14706456;CollecTRI:14706456	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GPX1	CollecTRI		Activation	CollecTRI2:22964634;CollecTRI:22964634	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GPX4	CollecTRI		Activation	CollecTRI:10428483;TRRUST:10428483;DoRothEA:10428483;CollecTRI2:10428483	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GRIN1	CollecTRI		Activation	CollecTRI:15950782	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GUSB	CollecTRI		Activation	DoRothEA:15526106;CollecTRI:15526106;TRRUST:15526106;CollecTRI2:15526106	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	GZMB	CollecTRI		Activation	CollecTRI:2233710;CollecTRI2:2233710	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	H3C15	CollecTRI		Activation	CollecTRI:11018030;CollecTRI:11835395;CollecTRI:9776742	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HBB	CollecTRI		Activation	CollecTRI2:2740349;CollecTRI:2740349	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HCRT	CollecTRI		Activation	CollecTRI:10608823	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HGF	CollecTRI		Repression	TRRUST:10860846;CollecTRI2:10860846;DoRothEA:10860846;CollecTRI:10860846	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HIF1A	CollecTRI		Activation	CollecTRI2:24450937;CollecTRI2:30926672;CollecTRI:24450937	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HIP1	CollecTRI		Activation	CollecTRI2:11517213;CollecTRI:11517213;CollecTRI2:11577110;DoRothEA:11517213;TRRUST:11517213	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HLA-DQA1	CollecTRI		Activation	CollecTRI:19750005	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HMOX1	CollecTRI		Activation	CollecTRI2:28749936;CollecTRI:8016102;CollecTRI2:32432738;TRRUST:8016102;DoRothEA:8016102;CollecTRI2:8216309;CollecTRI2:8016102;CollecTRI2:22753217	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HOXA4	CollecTRI		Repression	CollecTRI:8759021;DoRothEA:8759021;TRRUST:8759021;CollecTRI2:8759021	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HOXA7	CollecTRI		Activation	CollecTRI2:23660297;CollecTRI:23660297	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HOXA9	CollecTRI		Activation	CollecTRI2:23660297;CollecTRI:23660297	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HPGDS	CollecTRI		Activation	CollecTRI:10998423;CollecTRI2:10998423	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HPN	CollecTRI		Activation	CollecTRI:10411637;CollecTRI2:10411637	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HRK	CollecTRI		Activation	CollecTRI:23159945;CollecTRI2:23159945;CollecTRI2:25674231	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HSD17B1	CollecTRI		Repression	CollecTRI:9231796;CollecTRI2:10419022;CollecTRI:10419022;TRRUST:9231796;CollecTRI2:9231796;TRRUST:10419022;DoRothEA:9231796	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	HTT	CollecTRI		Activation	CollecTRI2:11483245;DoRothEA:11483245;CollecTRI2:7759106;CollecTRI:11483245;TRRUST:11483245	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IAPP	CollecTRI		Activation	CollecTRI:16533807	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ICAM1	CollecTRI		Activation	CollecTRI2:11060030;CollecTRI:12952965;CollecTRI:8962096;CollecTRI:11060030;CollecTRI2:16117797;CollecTRI:11751911;CollecTRI2:12952965;CollecTRI2:8962096	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IFNGR1	CollecTRI		Activation	CollecTRI2:22182699;CollecTRI:22182699	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IGF2	CollecTRI		Activation	CollecTRI:9771969;CollecTRI2:10051455;CollecTRI2:9771969	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IGFBP3	CollecTRI		Activation	CollecTRI2:17875680;CollecTRI2:23810988;CollecTRI:17875680;CollecTRI:23810988	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IGFBP5	CollecTRI		Activation	CollecTRI2:7559606;CollecTRI2:14573793;CollecTRI2:15956342;DoRothEA:7559606;CollecTRI:7559606;CollecTRI2:18809517;CollecTRI:15956342;HTRIdb:7559606;TRRUST:7559606	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IL3	CollecTRI		Activation	CollecTRI:10480868;CollecTRI2:10480868;CollecTRI2:8454603	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IL6	CollecTRI		Activation	CollecTRI:16616959;CollecTRI2:20728594;CollecTRI:9480831	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ILK	CollecTRI		Activation	CollecTRI:24361375;CollecTRI2:19147542;CollecTRI:19147542;CollecTRI:19176380;CollecTRI2:24361375	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IMPDH2	CollecTRI		Activation	DoRothEA:7896827;TRRUST:7896827;CollecTRI:7896827;CollecTRI2:7896827	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	INHA	CollecTRI		Activation	CollecTRI:21659426;CollecTRI2:25358080	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	INSR	CollecTRI		Activation	CollecTRI2:31533003;CollecTRI2:27246738;CollecTRI2:16707431;CollecTRI:18310298;CollecTRI:16707431;CollecTRI2:18310298	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IRF6	CollecTRI		Activation	CollecTRI2:21781438;CollecTRI2:36847740;CollecTRI:18836445;CollecTRI2:18836445;CollecTRI2:24641171	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IRS1	CollecTRI		Activation	CollecTRI2:20097161;CollecTRI:20097161	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ITGA10	CollecTRI		Activation	CollecTRI2:17726260;CollecTRI:17726260	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	ITGAX	CollecTRI		Activation	CollecTRI:7678251;CollecTRI2:7678251	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	IVL	CollecTRI		Activation	CollecTRI:12192491;CollecTRI:9219563;CollecTRI2:9219563;CollecTRI2:12192491	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KCNE1	CollecTRI		Activation	CollecTRI:16790435	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KCTD1	CollecTRI		Activation	CollecTRI:19115315	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KCTD10	CollecTRI		Activation	HTRIdb:19154347;CollecTRI2:19154347;CollecTRI:19154347;CollecTRI:19115315;DoRothEA:19154347	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KCTD13	CollecTRI		Activation	CollecTRI:15757666;CollecTRI2:15757666;CollecTRI:19115315	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KISS1	CollecTRI		Activation	CollecTRI:16260418;DoRothEA:16260418;CollecTRI2:16260418;TRRUST:16260418	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KIT	CollecTRI		Activation	CollecTRI2:11596105;CollecTRI2:20805990;DoRothEA:20805990;CollecTRI2:21147226;CollecTRI2:10721491;CollecTRI2:12789289;CollecTRI2:15700319;CollecTRI2:9632718;CollecTRI:20805990;CollecTRI2:9810513;CollecTRI2:9365536;CollecTRI2:30590801;CollecTRI:11310795;CollecTRI:9687504;CollecTRI2:15671555;TRRUST:20	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KLF12	CollecTRI		Repression	CollecTRI2:10704285;TRRUST:10704285;CollecTRI:10704285;DoRothEA:10704285	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KLF16	CollecTRI		Activation	CollecTRI2:18472212;CollecTRI:18472212;CollecTRI2:12568728	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KLK3	CollecTRI		Activation	CollecTRI:9154804	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KRAS	CollecTRI		Activation	CollecTRI:8759021	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KRT10	CollecTRI		Repression	CollecTRI2:20500798;CollecTRI:10588870;CollecTRI:20500798;CollecTRI2:10588870	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KRT14	CollecTRI		Activation	CollecTRI:12192491;CollecTRI2:12192491;CollecTRI2:9154804;CollecTRI:9154804;CollecTRI2:1716766	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	KRT5	CollecTRI		Activation	CollecTRI2:32659254;CollecTRI2:12024040;CollecTRI:12024040;DoRothEA:12024040;TRRUST:12024040	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	L1CAM	CollecTRI		Activation	TRRUST:12077189;CollecTRI:12077189;DoRothEA:12077189;CollecTRI2:12077189	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	LIPA	CollecTRI		Activation	CollecTRI2:9799798;CollecTRI:9799798	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	LNPEP	CollecTRI		Activation	DoRothEA:15894523;CollecTRI2:11798181;CollecTRI:14527672;CollecTRI2:14985357;CollecTRI2:10448104;CollecTRI:11798181;CollecTRI:11517297;TRRUST:15894523;CollecTRI2:14527672;CollecTRI2:11517297;CollecTRI:15894523;CollecTRI2:15894523	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	LORICRIN	CollecTRI		Activation	CollecTRI:12200429	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	LPL	CollecTRI		Activation	CollecTRI:18948972;CollecTRI:16890192;CollecTRI:17549389;CollecTRI2:36836883	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	LTA	CollecTRI		Activation	CollecTRI:9632747	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	LTF	CollecTRI		Activation	CollecTRI:9666128	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MAP3K8	CollecTRI		Activation	CollecTRI:9603908	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MAPT	CollecTRI		Activation	CollecTRI2:10987820;CollecTRI:10987820	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MCAM	CollecTRI		Repression	CollecTRI2:20805990;DoRothEA:20805990;CollecTRI2:21147226;CollecTRI2:10721491;CollecTRI2:8292890;CollecTRI2:12789289;CollecTRI2:10938273;CollecTRI2:12903198;CollecTRI2:9632718;CollecTRI:10938273;CollecTRI2:9810513;CollecTRI:20805990;CollecTRI2:9365536;CollecTRI2:15671555;TRRUST:20805990;CollecTRI2:1	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MEIS1	CollecTRI		Activation	CollecTRI2:23660297;CollecTRI:23660297	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MIA	CollecTRI		Activation	CollecTRI:9478951;CollecTRI2:9478951;CollecTRI2:12133909	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MIP	CollecTRI		Activation	PAZAR:12760745;CollecTRI:9421492;CollecTRI:12760745;CollecTRI2:12760745;CollecTRI2:9421492;PAZAR:9421492	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MLIP	CollecTRI		Activation	CollecTRI:21084835	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MMP2	CollecTRI		Activation	TRRUST:20145123;CollecTRI2:21303946;CollecTRI2:29051606;CollecTRI2:11739124;CollecTRI2:11773059;CollecTRI2:12903198;CollecTRI2:28179583;CollecTRI2:9632718;CollecTRI:11739124;CollecTRI:19939245;CollecTRI2:23660954;CollecTRI2:10506168;CollecTRI2:11423987;CollecTRI2:21147226;CollecTRI2:10721491;CollecT	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MMP9	CollecTRI		Activation	CollecTRI2:34145699;CollecTRI:9748266;CollecTRI2:10026175;CollecTRI:14673159;TRRUST:17224907;DoRothEA:17224907;CollecTRI2:33038379;CollecTRI2:17224907;CollecTRI2:14673159;CollecTRI2:23660954;CollecTRI2:9748266;CollecTRI:17224907	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MPG	CollecTRI		Activation	TRRUST:10563836;CollecTRI2:10563836;CollecTRI2:7832991;CollecTRI:10563836;DoRothEA:10563836	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MUC4	CollecTRI		Repression	CollecTRI:11418607;TRRUST:11418607;CollecTRI2:17621592;TRRUST:17621592;CollecTRI2:11418607;CollecTRI:17621592;DoRothEA:17621592	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MXI1	CollecTRI		Activation	CollecTRI2:10497252;CollecTRI:10497252	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MYC	CollecTRI		Activation	CollecTRI2:36707053;CollecTRI2:20066163;CollecTRI2:2822255;CollecTRI:8276360;CollecTRI2:30277598;DoRothEA:7555706;CollecTRI:9632747	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MYH11	CollecTRI		Activation	CollecTRI:12600823	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MYH13	CollecTRI		Activation	CollecTRI:15864745	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	MYOD1	CollecTRI		Activation	CollecTRI2:8120060;CollecTRI:8120060	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NEFL	CollecTRI		Activation	CollecTRI:7745611	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NF1	CollecTRI		Activation	CollecTRI:8024598;CollecTRI:7576307;CollecTRI2:7959746	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NGF	CollecTRI		Activation	CollecTRI:11420667	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NME3	CollecTRI		Activation	CollecTRI:9067290;TRRUST:9067290;DoRothEA:9067290;HTRIdb:9067290;CollecTRI2:9067290	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NPM1	CollecTRI		Activation	CollecTRI2:20145123;CollecTRI:20145123;CollecTRI2:17318229	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NPPA	CollecTRI		Activation	CollecTRI:11821706	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NPY	CollecTRI		Activation	CollecTRI2:8123590;CollecTRI:9572272;CollecTRI:10847586;CollecTRI2:10847586;CollecTRI:8123590;CollecTRI2:9572272	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NQO1	CollecTRI		Activation	CollecTRI2:8602872;CollecTRI2:11035254;CollecTRI2:32432738;CollecTRI2:10206277;CollecTRI:10206277	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NR2F2	CollecTRI		Activation	CollecTRI:20195529	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NR3C1	CollecTRI		Activation	DoRothEA:7794935;CollecTRI2:9015328;TRRUST:7794935;CollecTRI2:7794935;CollecTRI:9015328;CollecTRI2:10804232;CollecTRI:7794935	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NRP1	CollecTRI		Activation	CollecTRI2:20459791;CollecTRI:20459791	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	NUP214	CollecTRI		Activation	CollecTRI:8610173;CollecTRI:11835395	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	OAT	CollecTRI		Activation	TRRUST:2373169;DoRothEA:2373169;CollecTRI:2373169;CollecTRI2:2373169;CollecTRI:7523372	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	OGA	CollecTRI		Activation	CollecTRI:17905638	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	OPRD1	CollecTRI		Activation	CollecTRI2:10737590;CollecTRI:10737590	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PDLIM7	CollecTRI		Activation	CollecTRI:17546492	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PECAM1	CollecTRI		Activation	CollecTRI2:25335460;CollecTRI2:8955189;CollecTRI:8955189	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PENK	CollecTRI		Activation	PAZAR:1321139;CollecTRI2:1695733;CollecTRI:1321139;CollecTRI2:1321139;CollecTRI2:2538722;CollecTRI2:19912894	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PI3	CollecTRI		Activation	CollecTRI:9786898	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PIGR	CollecTRI		Activation	CollecTRI:15864740;CollecTRI2:15864740	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PITX2	CollecTRI		Activation	CollecTRI:15475956;CollecTRI2:18358466;CollecTRI:18358466	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PLAUR	CollecTRI		Activation	CollecTRI:17317820;CollecTRI2:7531640;CollecTRI2:11223863;TRRUST:17317820;CollecTRI2:12817472;CollecTRI:9988707;CollecTRI2:17317820;CollecTRI2:16361535;DoRothEA:17317820;HTRIdb:17317820;CollecTRI2:9988707;CollecTRI:12817472;PAZAR:9988707;CollecTRI2:12796395	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PLIN2	CollecTRI		Activation	CollecTRI:22347525	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PNMT	CollecTRI		Activation	CollecTRI2:12438097;CollecTRI2:12746560;CollecTRI:12021400;CollecTRI2:9795195;CollecTRI2:9603193;CollecTRI2:21039521;CollecTRI:19539715;CollecTRI2:19539715;CollecTRI:9795195;CollecTRI2:12021400	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	POLD2	CollecTRI		Activation	DoRothEA:10978529;CollecTRI:10978529;CollecTRI2:10978529;TRRUST:10978529	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	POMGNT2	CollecTRI		Activation	CollecTRI:15890474	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	POU4F3	CollecTRI		Activation	CollecTRI:21858141;CollecTRI2:21858141	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PPARD	CollecTRI		Repression	CollecTRI:19654299;CollecTRI2:19654299	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PPP2CA	CollecTRI		Activation	CollecTRI:19750005	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PPP2R1A	CollecTRI		Activation	CollecTRI:22827437	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PRKACA	CollecTRI		Activation	CollecTRI:12169688;CollecTRI:16790435;CollecTRI:7958425	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PRKCA	CollecTRI		Activation	CollecTRI2:12269829;DoRothEA:12269829;TRRUST:12269829;CollecTRI:12269829	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PRKCG	CollecTRI		Activation	CollecTRI:14729073	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PRPH	CollecTRI		Activation	CollecTRI:10842061;CollecTRI2:10842061	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PSMC6	CollecTRI		Activation	CollecTRI:19089912;CollecTRI:11007955	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PTEN	CollecTRI		Activation	TRRUST:18316341;DoRothEA:18316341;CollecTRI:18316341;CollecTRI2:18316341	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PTGDS	CollecTRI		Activation	CollecTRI2:17574780;CollecTRI:17574780	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PTGER4	CollecTRI		Activation	CollecTRI:17237224;CollecTRI2:29100274;CollecTRI2:21879499;CollecTRI2:17237224	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PTGS2	CollecTRI		Activation	CollecTRI2:16423197;CollecTRI:16423197;CollecTRI2:10724331;CollecTRI2:14555539;CollecTRI2:9068062;DoRothEA:16423197;TRRUST:16423197;CollecTRI2:12123737;CollecTRI2:20728594;CollecTRI2:25669978	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PTHLH	CollecTRI		Activation	CollecTRI2:7812198;CollecTRI:12654297	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PTPA	CollecTRI		Activation	CollecTRI2:22827437;CollecTRI:22827437	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	PVR	CollecTRI		Activation	DoRothEA:9880562;HTRIdb:9880562;TRRUST:9880562;CollecTRI:9880562;CollecTRI2:9880562	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	RAD21	CollecTRI		Activation	CollecTRI2:12145340;CollecTRI:12145340	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	RAD51B	CollecTRI		Activation	CollecTRI:9878257;CollecTRI2:9878257	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	RB1	CollecTRI		Activation	CollecTRI:21850486;CollecTRI:11835395;CollecTRI:9776742;CollecTRI2:11420667;CollecTRI:9632747	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	RBL2	CollecTRI		Activation	CollecTRI:11420667;CollecTRI2:11420667;CollecTRI:8798715	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	RECQL4	CollecTRI		Activation	CollecTRI:10552928;CollecTRI2:10552928	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	RET	CollecTRI		Activation	CollecTRI:22878616;CollecTRI2:26304132	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	RRM2	CollecTRI		Activation	CollecTRI2:11978967;CollecTRI:11978967	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	S100A4	CollecTRI		Activation	CollecTRI:24174222;CollecTRI2:24174222	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	S100B	CollecTRI		Activation	PAZAR:1321139;CollecTRI:1321139;CollecTRI2:1321139	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SAA1	CollecTRI		Activation	CollecTRI:11278660;CollecTRI:10601277;CollecTRI2:11278660;CollecTRI2:10601277;CollecTRI2:32921632	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SCD	CollecTRI		Activation	CollecTRI:2606350;CollecTRI:7574486;CollecTRI2:8939924	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SERPINA5	CollecTRI		Activation	CollecTRI2:9601089;CollecTRI2:10805286;CollecTRI:9601089	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SERPINE1	CollecTRI		Activation	CollecTRI2:8342330;CollecTRI:8342330;CollecTRI2:20813180;DoRothEA:8342330;CollecTRI2:1634545;HTRIdb:8342330	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC10A7	CollecTRI		Activation	CollecTRI:9839801	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC13A2	CollecTRI		Repression	CollecTRI2:17621592;CollecTRI:17621592	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC16A1	CollecTRI		Activation	CollecTRI:19033536;CollecTRI2:19033536	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC19A1	CollecTRI		Activation	TRRUST:12228234;CollecTRI:12228234;DoRothEA:12228234;CollecTRI2:12228234	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC1A2	CollecTRI		Activation	CollecTRI2:16520390;CollecTRI:16520390	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC1A3	CollecTRI		Activation	CollecTRI2:16520390;CollecTRI:16520390	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC2A4	CollecTRI		Activation	CollecTRI:9786898;CollecTRI:7574486;CollecTRI2:14985357;CollecTRI2:19558319	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC34A1	CollecTRI		Activation	CollecTRI:10710545	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC5A5	CollecTRI		Activation	CollecTRI2:37921808;CollecTRI:12475396;CollecTRI2:12475396	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC5A6	CollecTRI		Activation	CollecTRI:17135299	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SLC9A1	CollecTRI		Activation	CollecTRI2:7737975;CollecTRI2:12619893;CollecTRI2:18951995;CollecTRI:12619893;CollecTRI:18951995	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SMARCA4	CollecTRI		Activation	CollecTRI:15317818	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SMARCB1	CollecTRI		Activation	CollecTRI:9468224;CollecTRI2:9468224	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SMPD1	CollecTRI		Activation	HTRIdb:10224156;CollecTRI:10224156;DoRothEA:10224156;CollecTRI2:10224156	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
TFAP2A	SNAP91	CollecTRI		Activation	CollecTRI:14532018;DoRothEA:14532018;TRRUST:14532018;CollecTRI2:14532018;CollecTRI2:10428863	CollecTRI via OmniPath; curated TF-target, not a lung ChIP peak
