dataset	unit_id	gene	umi
GSE131907	NS_03	PRKDC	710.0
GSE131907	NS_03	PROCR	650.0
GSE131907	NS_03	PSMA2	2520.0
GSE131907	NS_03	PSMA3	21559.0
GSE131907	NS_03	PSMB10	1593.0
GSE131907	NS_03	PSMB2	9186.0
GSE131907	NS_03	PSMB8	6398.0
GSE131907	NS_03	PSMB9	4087.0
GSE131907	NS_03	PSME1	7645.0
GSE131907	NS_03	PSME2	10173.0
GSE131907	NS_03	PTGS2	2789.0
GSE131907	NS_03	PTPN1	1043.0
GSE131907	NS_03	PTPN2	1436.0
GSE131907	NS_03	PTPN6	486.0
GSE131907	NS_03	RAD50	1360.0
GSE131907	NS_03	RAPGEF6	167.0
GSE131907	NS_03	RBCK1	6706.0
GSE131907	NS_03	RIPK1	369.0
GSE131907	NS_03	RIPK2	982.0
GSE131907	NS_03	RNF213	3764.0
GSE131907	NS_03	RNF31	7.0
GSE131907	NS_03	RSAD2	46.0
GSE131907	NS_03	RTP4	91.0
GSE131907	NS_03	SAMD9	446.0
GSE131907	NS_03	SAMD9L	850.0
GSE131907	NS_03	SAMHD1	446.0
GSE131907	NS_03	SECTM1	289.0
GSE131907	NS_03	SELL	232.0
GSE131907	NS_03	SELP	0.0
GSE131907	NS_03	SERPING1	172.0
GSE131907	NS_03	SLAMF7	346.0
GSE131907	NS_03	SLC25A28	357.0
GSE131907	NS_03	SOCS1	346.0
GSE131907	NS_03	SOCS3	1323.0
GSE131907	NS_03	SOD2	1817.0
GSE131907	NS_03	SP110	443.0
GSE131907	NS_03	SPPL2A	1595.0
GSE131907	NS_03	SRI	7390.0
GSE131907	NS_03	SSPN	290.0
GSE131907	NS_03	ST3GAL5	481.0
GSE131907	NS_03	ST8SIA4	226.0
GSE131907	NS_03	STAT1	2732.0
GSE131907	NS_03	STAT2	791.0
GSE131907	NS_03	STAT3	2155.0
GSE131907	NS_03	STAT4	121.0
GSE131907	NS_03	STING1	1627.0
GSE131907	NS_03	TAP1	1556.0
GSE131907	NS_03	TAP2	982.0
GSE131907	NS_03	TAPBP	4450.0
GSE131907	NS_03	TAPBPL	374.0
GSE131907	NS_03	TBK1	394.0
GSE131907	NS_03	TDRD7	105.0
GSE131907	NS_03	TMEM140	158.0
GSE131907	NS_03	TNFAIP2	876.0
GSE131907	NS_03	TNFAIP3	533.0
GSE131907	NS_03	TNFAIP6	1.0
GSE131907	NS_03	TNFSF10	475.0
GSE131907	NS_03	TOP2A	2242.0
GSE131907	NS_03	TOR1B	361.0
GSE131907	NS_03	TRAFD1	413.0
GSE131907	NS_03	TRIM14	314.0
GSE131907	NS_03	TRIM21	124.0
GSE131907	NS_03	TRIM25	510.0
GSE131907	NS_03	TRIM26	428.0
GSE131907	NS_03	TRIM5	270.0
GSE131907	NS_03	TXNIP	4093.0
GSE131907	NS_03	UBA7	134.0
GSE131907	NS_03	UBE2L6	1720.0
GSE131907	NS_03	UPP1	7223.0
GSE131907	NS_03	USP18	393.0
GSE131907	NS_03	VAMP5	7451.0
GSE131907	NS_03	VAMP8	16540.0
GSE131907	NS_03	VCAM1	1.0
GSE131907	NS_03	XAF1	457.0
GSE131907	NS_03	XCL1	0.0
GSE131907	NS_03	XRCC4	290.0
GSE131907	NS_03	XRCC5	6506.0
GSE131907	NS_03	XRCC6	5034.0
GSE131907	NS_03	ZBP1	178.0
GSE131907	NS_03	ZNFX1	1018.0
GSE131907	NS_04	ADAR	3604.0
GSE131907	NS_04	APOL6	1298.0
GSE131907	NS_04	ARID5B	1365.0
GSE131907	NS_04	ARL4A	2382.0
GSE131907	NS_04	AUTS2	985.0
GSE131907	NS_04	B2M	48592.0
GSE131907	NS_04	BANK1	109.0
GSE131907	NS_04	BATF2	118.0
GSE131907	NS_04	BPGM	469.0
GSE131907	NS_04	BST2	6048.0
GSE131907	NS_04	BTG1	12796.0
GSE131907	NS_04	C1R	53.0
GSE131907	NS_04	C1S	9.0
GSE131907	NS_04	CALR	17071.0
GSE131907	NS_04	CANX	9488.0
GSE131907	NS_04	CASP1	147.0
GSE131907	NS_04	CASP3	265.0
GSE131907	NS_04	CASP4	1919.0
GSE131907	NS_04	CASP7	691.0
GSE131907	NS_04	CASP8	1426.0
GSE131907	NS_04	CCL2	275.0
GSE131907	NS_04	CCL5	48.0
GSE131907	NS_04	CCL7	1.0
GSE131907	NS_04	CCNB1	1663.0
GSE131907	NS_04	CCRL2	683.0
GSE131907	NS_04	CD274	84.0
GSE131907	NS_04	CD38	6.0
GSE131907	NS_04	CD40	1978.0
GSE131907	NS_04	CD47	2314.0
GSE131907	NS_04	CD69	27.0
GSE131907	NS_04	CD74	7587.0
GSE131907	NS_04	CD86	8.0
GSE131907	NS_04	CDK1	563.0
GSE131907	NS_04	CDKN1A	3220.0
GSE131907	NS_04	CFB	77.0
GSE131907	NS_04	CFH	750.0
GSE131907	NS_04	CGAS	231.0
GSE131907	NS_04	CIITA	19.0
GSE131907	NS_04	CLDN4	12325.0
GSE131907	NS_04	CMKLR1	6.0
GSE131907	NS_04	CMPK2	402.0
GSE131907	NS_04	CMTR1	192.0
GSE131907	NS_04	CNP	1410.0
GSE131907	NS_04	CSF1	214.0
GSE131907	NS_04	CSF2RB	8.0
GSE131907	NS_04	CXCL10	77.0
GSE131907	NS_04	CXCL11	10.0
GSE131907	NS_04	CXCL9	8.0
GSE131907	NS_04	DCLRE1C	396.0
GSE131907	NS_04	DDX41	712.0
GSE131907	NS_04	DDX58	211.0
GSE131907	NS_04	DDX60	254.0
GSE131907	NS_04	DHX58	203.0
GSE131907	NS_04	DNTT	0.0
GSE131907	NS_04	EIF2AK2	1605.0
GSE131907	NS_04	EIF4E3	415.0
GSE131907	NS_04	ELF1	846.0
GSE131907	NS_04	EPSTI1	114.0
GSE131907	NS_04	ERAP1	332.0
GSE131907	NS_04	ERAP2	102.0
GSE131907	NS_04	FAS	155.0
GSE131907	NS_04	FCGR1A	10.0
GSE131907	NS_04	FEN1	542.0
GSE131907	NS_04	FGL2	21.0
GSE131907	NS_04	FPR1	21.0
GSE131907	NS_04	GBP2	547.0
GSE131907	NS_04	GBP4	21.0
GSE131907	NS_04	GBP6	0.0
GSE131907	NS_04	GCH1	218.0
GSE131907	NS_04	GMPR	887.0
GSE131907	NS_04	GPR18	0.0
GSE131907	NS_04	GZMA	18.0
GSE131907	NS_04	HELZ2	1511.0
GSE131907	NS_04	HERC6	164.0
GSE131907	NS_04	HIF1A	1646.0
GSE131907	NS_04	HLA-A	20472.0
GSE131907	NS_04	HLA-B	19602.0
GSE131907	NS_04	HLA-C	32452.0
GSE131907	NS_04	HLA-DMA	848.0
GSE131907	NS_04	HLA-DQA1	169.0
GSE131907	NS_04	HLA-DRB1	1912.0
GSE131907	NS_04	HLA-E	3806.0
GSE131907	NS_04	HLA-F	896.0
GSE131907	NS_04	HLA-G	6.0
GSE131907	NS_04	ICAM1	3531.0
GSE131907	NS_04	IDO1	112.0
GSE131907	NS_04	IFI16	15536.0
GSE131907	NS_04	IFI27	35317.0
GSE131907	NS_04	IFI30	110.0
GSE131907	NS_04	IFI35	1462.0
GSE131907	NS_04	IFI44	1203.0
GSE131907	NS_04	IFI44L	640.0
GSE131907	NS_04	IFIH1	512.0
GSE131907	NS_04	IFIT1	537.0
GSE131907	NS_04	IFIT2	236.0
GSE131907	NS_04	IFIT3	848.0
GSE131907	NS_04	IFITM1	303.0
GSE131907	NS_04	IFITM2	2759.0
GSE131907	NS_04	IFITM3	13367.0
GSE131907	NS_04	IFNAR2	548.0
GSE131907	NS_04	IL10RA	23.0
GSE131907	NS_04	IL15	319.0
GSE131907	NS_04	IL15RA	161.0
GSE131907	NS_04	IL18BP	16.0
GSE131907	NS_04	IL2RB	7.0
GSE131907	NS_04	IL4R	318.0
GSE131907	NS_04	IL6	121.0
GSE131907	NS_04	IL7	66.0
GSE131907	NS_04	IRF1	4309.0
GSE131907	NS_04	IRF2	300.0
GSE131907	NS_04	IRF3	1059.0
GSE131907	NS_04	IRF4	2.0
GSE131907	NS_04	IRF5	116.0
GSE131907	NS_04	IRF7	2682.0
GSE131907	NS_04	IRF8	23.0
GSE131907	NS_04	IRF9	70.0
GSE131907	NS_04	ISG15	59812.0
GSE131907	NS_04	ISG20	7241.0
GSE131907	NS_04	ISOC1	1470.0
GSE131907	NS_04	ITGB7	7.0
GSE131907	NS_04	JAK2	123.0
GSE131907	NS_04	KLRK1	0.0
GSE131907	NS_04	LAMP3	256.0
GSE131907	NS_04	LAP3	874.0
GSE131907	NS_04	LATS2	90.0
GSE131907	NS_04	LCP2	56.0
GSE131907	NS_04	LGALS3BP	13297.0
GSE131907	NS_04	LIG4	58.0
GSE131907	NS_04	LPAR6	351.0
GSE131907	NS_04	LY6E	11149.0
GSE131907	NS_04	LYSMD2	1218.0
GSE131907	NS_04	MCM6	311.0
GSE131907	NS_04	METTL7B	55.0
GSE131907	NS_04	MKI67	462.0
GSE131907	NS_04	MOV10	166.0
GSE131907	NS_04	MRE11	233.0
GSE131907	NS_04	MT2A	11974.0
GSE131907	NS_04	MTHFD2	6218.0
GSE131907	NS_04	MVB12A	1888.0
GSE131907	NS_04	MVP	2991.0
GSE131907	NS_04	MX1	1219.0
GSE131907	NS_04	MX2	422.0
GSE131907	NS_04	MYD88	378.0
GSE131907	NS_04	NAMPT	5209.0
GSE131907	NS_04	NCOA3	1429.0
GSE131907	NS_04	NCOA7	3713.0
GSE131907	NS_04	NFKB1	786.0
GSE131907	NS_04	NFKBIA	211941.0
GSE131907	NS_04	NHEJ1	6.0
GSE131907	NS_04	NLRC5	312.0
GSE131907	NS_04	NMI	823.0
GSE131907	NS_04	NOD1	74.0
GSE131907	NS_04	NUB1	881.0
GSE131907	NS_04	NUP93	403.0
GSE131907	NS_04	OAS1	2563.0
GSE131907	NS_04	OAS2	714.0
GSE131907	NS_04	OAS3	1015.0
GSE131907	NS_04	OASL	129.0
GSE131907	NS_04	OGFR	2333.0
GSE131907	NS_04	P2RY14	1.0
GSE131907	NS_04	PARP12	373.0
GSE131907	NS_04	PARP14	1174.0
GSE131907	NS_04	PARP9	1004.0
GSE131907	NS_04	PCNA	971.0
GSE131907	NS_04	PDE4B	55.0
GSE131907	NS_04	PDIA3	5969.0
GSE131907	NS_04	PELI1	1593.0
GSE131907	NS_04	PFKP	3699.0
GSE131907	NS_04	PIM1	155.0
GSE131907	NS_04	PLA2G4A	792.0
GSE131907	NS_04	PLSCR1	2206.0
GSE131907	NS_04	PML	1042.0
GSE131907	NS_04	PNP	225.0
GSE131907	NS_04	PNPT1	387.0
GSE131907	NS_04	POLL	417.0
GSE131907	NS_04	POLM	431.0
GSE131907	NS_04	PRKDC	428.0
GSE131907	NS_04	PROCR	71.0
GSE131907	NS_04	PSMA2	4223.0
GSE131907	NS_04	PSMA3	2129.0
GSE131907	NS_04	PSMB10	726.0
GSE131907	NS_04	PSMB2	7398.0
GSE131907	NS_04	PSMB8	3060.0
GSE131907	NS_04	PSMB9	3408.0
GSE131907	NS_04	PSME1	3601.0
GSE131907	NS_04	PSME2	3108.0
GSE131907	NS_04	PTGS2	1030.0
GSE131907	NS_04	PTPN1	345.0
GSE131907	NS_04	PTPN2	1292.0
GSE131907	NS_04	PTPN6	459.0
GSE131907	NS_04	RAD50	1889.0
GSE131907	NS_04	RAPGEF6	320.0
GSE131907	NS_04	RBCK1	5737.0
GSE131907	NS_04	RIPK1	266.0
GSE131907	NS_04	RIPK2	331.0
GSE131907	NS_04	RNF213	1902.0
GSE131907	NS_04	RNF31	6.0
GSE131907	NS_04	RSAD2	488.0
GSE131907	NS_04	RTP4	63.0
GSE131907	NS_04	SAMD9	239.0
GSE131907	NS_04	SAMD9L	70.0
GSE131907	NS_04	SAMHD1	153.0
GSE131907	NS_04	SECTM1	201.0
GSE131907	NS_04	SELL	43.0
GSE131907	NS_04	SELP	0.0
GSE131907	NS_04	SERPING1	210.0
GSE131907	NS_04	SLAMF7	3.0
GSE131907	NS_04	SLC25A28	368.0
GSE131907	NS_04	SOCS1	445.0
GSE131907	NS_04	SOCS3	3619.0
GSE131907	NS_04	SOD2	2664.0
GSE131907	NS_04	SP110	468.0
GSE131907	NS_04	SPPL2A	1109.0
GSE131907	NS_04	SRI	6216.0
GSE131907	NS_04	SSPN	3.0
GSE131907	NS_04	ST3GAL5	1512.0
GSE131907	NS_04	ST8SIA4	130.0
GSE131907	NS_04	STAT1	1626.0
GSE131907	NS_04	STAT2	477.0
GSE131907	NS_04	STAT3	2878.0
GSE131907	NS_04	STAT4	35.0
GSE131907	NS_04	STING1	3195.0
GSE131907	NS_04	TAP1	1629.0
GSE131907	NS_04	TAP2	416.0
GSE131907	NS_04	TAPBP	3937.0
GSE131907	NS_04	TAPBPL	207.0
GSE131907	NS_04	TBK1	355.0
GSE131907	NS_04	TDRD7	312.0
GSE131907	NS_04	TMEM140	146.0
GSE131907	NS_04	TNFAIP2	724.0
GSE131907	NS_04	TNFAIP3	444.0
GSE131907	NS_04	TNFAIP6	2.0
GSE131907	NS_04	TNFSF10	1346.0
GSE131907	NS_04	TOP2A	747.0
GSE131907	NS_04	TOR1B	492.0
GSE131907	NS_04	TRAFD1	473.0
GSE131907	NS_04	TRIM14	442.0
GSE131907	NS_04	TRIM21	166.0
GSE131907	NS_04	TRIM25	860.0
GSE131907	NS_04	TRIM26	434.0
GSE131907	NS_04	TRIM5	532.0
GSE131907	NS_04	TXNIP	4072.0
GSE131907	NS_04	UBA7	327.0
GSE131907	NS_04	UBE2L6	2494.0
GSE131907	NS_04	UPP1	6981.0
GSE131907	NS_04	USP18	613.0
GSE131907	NS_04	VAMP5	1188.0
GSE131907	NS_04	VAMP8	14554.0
GSE131907	NS_04	VCAM1	2.0
GSE131907	NS_04	XAF1	495.0
GSE131907	NS_04	XCL1	2.0
GSE131907	NS_04	XRCC4	422.0
GSE131907	NS_04	XRCC5	2064.0
GSE131907	NS_04	XRCC6	3083.0
GSE131907	NS_04	ZBP1	23.0
GSE131907	NS_04	ZNFX1	401.0
GSE131907	NS_06	ADAR	85.0
GSE131907	NS_06	APOL6	80.0
GSE131907	NS_06	ARID5B	56.0
GSE131907	NS_06	ARL4A	66.0
GSE131907	NS_06	AUTS2	0.0
GSE131907	NS_06	B2M	4765.0
GSE131907	NS_06	BANK1	1.0
GSE131907	NS_06	BATF2	15.0
GSE131907	NS_06	BPGM	47.0
GSE131907	NS_06	BST2	217.0
GSE131907	NS_06	BTG1	413.0
GSE131907	NS_06	C1R	191.0
GSE131907	NS_06	C1S	162.0
GSE131907	NS_06	CALR	616.0
GSE131907	NS_06	CANX	319.0
GSE131907	NS_06	CASP1	6.0
GSE131907	NS_06	CASP3	19.0
GSE131907	NS_06	CASP4	209.0
GSE131907	NS_06	CASP7	22.0
GSE131907	NS_06	CASP8	33.0
GSE131907	NS_06	CCL2	72.0
GSE131907	NS_06	CCL5	55.0
GSE131907	NS_06	CCL7	0.0
GSE131907	NS_06	CCNB1	11.0
GSE131907	NS_06	CCRL2	4.0
GSE131907	NS_06	CD274	17.0
GSE131907	NS_06	CD38	5.0
GSE131907	NS_06	CD40	63.0
GSE131907	NS_06	CD47	257.0
GSE131907	NS_06	CD69	14.0
GSE131907	NS_06	CD74	4134.0
GSE131907	NS_06	CD86	7.0
GSE131907	NS_06	CDK1	6.0
GSE131907	NS_06	CDKN1A	95.0
GSE131907	NS_06	CFB	35.0
GSE131907	NS_06	CFH	46.0
GSE131907	NS_06	CGAS	10.0
GSE131907	NS_06	CIITA	22.0
GSE131907	NS_06	CLDN4	1153.0
GSE131907	NS_06	CMKLR1	1.0
GSE131907	NS_06	CMPK2	5.0
GSE131907	NS_06	CMTR1	7.0
GSE131907	NS_06	CNP	66.0
GSE131907	NS_06	CSF1	61.0
GSE131907	NS_06	CSF2RB	1.0
GSE131907	NS_06	CXCL10	14.0
GSE131907	NS_06	CXCL11	0.0
GSE131907	NS_06	CXCL9	7.0
GSE131907	NS_06	DCLRE1C	24.0
GSE131907	NS_06	DDX41	78.0
GSE131907	NS_06	DDX58	11.0
GSE131907	NS_06	DDX60	15.0
GSE131907	NS_06	DHX58	6.0
GSE131907	NS_06	DNTT	0.0
GSE131907	NS_06	EIF2AK2	39.0
GSE131907	NS_06	EIF4E3	0.0
GSE131907	NS_06	ELF1	68.0
GSE131907	NS_06	EPSTI1	7.0
GSE131907	NS_06	ERAP1	10.0
GSE131907	NS_06	ERAP2	9.0
GSE131907	NS_06	FAS	45.0
GSE131907	NS_06	FCGR1A	5.0
GSE131907	NS_06	FEN1	15.0
GSE131907	NS_06	FGL2	2.0
GSE131907	NS_06	FPR1	9.0
GSE131907	NS_06	GBP2	141.0
GSE131907	NS_06	GBP4	33.0
GSE131907	NS_06	GBP6	2.0
GSE131907	NS_06	GCH1	3.0
GSE131907	NS_06	GMPR	5.0
GSE131907	NS_06	GPR18	2.0
GSE131907	NS_06	GZMA	23.0
GSE131907	NS_06	HELZ2	45.0
GSE131907	NS_06	HERC6	5.0
GSE131907	NS_06	HIF1A	111.0
GSE131907	NS_06	HLA-A	4302.0
GSE131907	NS_06	HLA-B	5274.0
GSE131907	NS_06	HLA-C	3371.0
GSE131907	NS_06	HLA-DMA	633.0
GSE131907	NS_06	HLA-DQA1	718.0
GSE131907	NS_06	HLA-DRB1	1623.0
GSE131907	NS_06	HLA-E	767.0
GSE131907	NS_06	HLA-F	200.0
GSE131907	NS_06	HLA-G	2.0
GSE131907	NS_06	ICAM1	284.0
GSE131907	NS_06	IDO1	4.0
GSE131907	NS_06	IFI16	191.0
GSE131907	NS_06	IFI27	31.0
GSE131907	NS_06	IFI30	6.0
GSE131907	NS_06	IFI35	124.0
GSE131907	NS_06	IFI44	18.0
GSE131907	NS_06	IFI44L	10.0
GSE131907	NS_06	IFIH1	23.0
GSE131907	NS_06	IFIT1	4.0
GSE131907	NS_06	IFIT2	16.0
GSE131907	NS_06	IFIT3	39.0
GSE131907	NS_06	IFITM1	111.0
GSE131907	NS_06	IFITM2	362.0
GSE131907	NS_06	IFITM3	1610.0
GSE131907	NS_06	IFNAR2	7.0
GSE131907	NS_06	IL10RA	6.0
GSE131907	NS_06	IL15	48.0
GSE131907	NS_06	IL15RA	63.0
GSE131907	NS_06	IL18BP	5.0
GSE131907	NS_06	IL2RB	2.0
GSE131907	NS_06	IL4R	49.0
GSE131907	NS_06	IL6	98.0
GSE131907	NS_06	IL7	11.0
GSE131907	NS_06	IRF1	253.0
GSE131907	NS_06	IRF2	50.0
GSE131907	NS_06	IRF3	68.0
GSE131907	NS_06	IRF4	1.0
GSE131907	NS_06	IRF5	8.0
GSE131907	NS_06	IRF7	77.0
GSE131907	NS_06	IRF8	3.0
GSE131907	NS_06	IRF9	9.0
GSE131907	NS_06	ISG15	168.0
GSE131907	NS_06	ISG20	61.0
GSE131907	NS_06	ISOC1	24.0
GSE131907	NS_06	ITGB7	6.0
GSE131907	NS_06	JAK2	7.0
GSE131907	NS_06	KLRK1	0.0
GSE131907	NS_06	LAMP3	7.0
GSE131907	NS_06	LAP3	100.0
GSE131907	NS_06	LATS2	12.0
GSE131907	NS_06	LCP2	4.0
GSE131907	NS_06	LGALS3BP	625.0
GSE131907	NS_06	LIG4	7.0
GSE131907	NS_06	LPAR6	4.0
GSE131907	NS_06	LY6E	1609.0
GSE131907	NS_06	LYSMD2	40.0
GSE131907	NS_06	MCM6	16.0
GSE131907	NS_06	METTL7B	36.0
GSE131907	NS_06	MKI67	1.0
GSE131907	NS_06	MOV10	46.0
GSE131907	NS_06	MRE11	19.0
GSE131907	NS_06	MT2A	13511.0
GSE131907	NS_06	MTHFD2	84.0
GSE131907	NS_06	MVB12A	75.0
GSE131907	NS_06	MVP	568.0
GSE131907	NS_06	MX1	28.0
GSE131907	NS_06	MX2	10.0
GSE131907	NS_06	MYD88	15.0
GSE131907	NS_06	NAMPT	1380.0
GSE131907	NS_06	NCOA3	58.0
GSE131907	NS_06	NCOA7	90.0
GSE131907	NS_06	NFKB1	27.0
GSE131907	NS_06	NFKBIA	852.0
GSE131907	NS_06	NHEJ1	1.0
GSE131907	NS_06	NLRC5	15.0
GSE131907	NS_06	NMI	65.0
GSE131907	NS_06	NOD1	6.0
GSE131907	NS_06	NUB1	97.0
GSE131907	NS_06	NUP93	19.0
GSE131907	NS_06	OAS1	64.0
GSE131907	NS_06	OAS2	14.0
GSE131907	NS_06	OAS3	31.0
GSE131907	NS_06	OASL	2.0
GSE131907	NS_06	OGFR	84.0
GSE131907	NS_06	P2RY14	0.0
GSE131907	NS_06	PARP12	48.0
GSE131907	NS_06	PARP14	178.0
GSE131907	NS_06	PARP9	73.0
GSE131907	NS_06	PCNA	41.0
GSE131907	NS_06	PDE4B	1.0
GSE131907	NS_06	PDIA3	286.0
GSE131907	NS_06	PELI1	45.0
GSE131907	NS_06	PFKP	375.0
GSE131907	NS_06	PIM1	18.0
GSE131907	NS_06	PLA2G4A	1.0
GSE131907	NS_06	PLSCR1	239.0
GSE131907	NS_06	PML	17.0
GSE131907	NS_06	PNP	16.0
GSE131907	NS_06	PNPT1	20.0
GSE131907	NS_06	POLL	23.0
GSE131907	NS_06	POLM	5.0
GSE131907	NS_06	PRKDC	18.0
GSE131907	NS_06	PROCR	14.0
GSE131907	NS_06	PSMA2	230.0
GSE131907	NS_06	PSMA3	175.0
GSE131907	NS_06	PSMB10	101.0
GSE131907	NS_06	PSMB2	361.0
GSE131907	NS_06	PSMB8	403.0
GSE131907	NS_06	PSMB9	489.0
GSE131907	NS_06	PSME1	646.0
GSE131907	NS_06	PSME2	549.0
GSE131907	NS_06	PTGS2	4.0
GSE131907	NS_06	PTPN1	38.0
GSE131907	NS_06	PTPN2	91.0
GSE131907	NS_06	PTPN6	45.0
GSE131907	NS_06	RAD50	79.0
GSE131907	NS_06	RAPGEF6	6.0
GSE131907	NS_06	RBCK1	236.0
GSE131907	NS_06	RIPK1	10.0
GSE131907	NS_06	RIPK2	80.0
GSE131907	NS_06	RNF213	116.0
GSE131907	NS_06	RNF31	0.0
GSE131907	NS_06	RSAD2	0.0
GSE131907	NS_06	RTP4	28.0
GSE131907	NS_06	SAMD9	15.0
GSE131907	NS_06	SAMD9L	72.0
GSE131907	NS_06	SAMHD1	10.0
GSE131907	NS_06	SECTM1	46.0
GSE131907	NS_06	SELL	2.0
GSE131907	NS_06	SELP	0.0
GSE131907	NS_06	SERPING1	13.0
GSE131907	NS_06	SLAMF7	0.0
GSE131907	NS_06	SLC25A28	18.0
GSE131907	NS_06	SOCS1	17.0
GSE131907	NS_06	SOCS3	621.0
GSE131907	NS_06	SOD2	373.0
GSE131907	NS_06	SP110	25.0
GSE131907	NS_06	SPPL2A	34.0
GSE131907	NS_06	SRI	920.0
GSE131907	NS_06	SSPN	238.0
GSE131907	NS_06	ST3GAL5	67.0
GSE131907	NS_06	ST8SIA4	4.0
GSE131907	NS_06	STAT1	219.0
GSE131907	NS_06	STAT2	34.0
GSE131907	NS_06	STAT3	180.0
GSE131907	NS_06	STAT4	6.0
GSE131907	NS_06	STING1	74.0
GSE131907	NS_06	TAP1	298.0
GSE131907	NS_06	TAP2	121.0
GSE131907	NS_06	TAPBP	135.0
GSE131907	NS_06	TAPBPL	29.0
GSE131907	NS_06	TBK1	55.0
GSE131907	NS_06	TDRD7	9.0
GSE131907	NS_06	TMEM140	15.0
GSE131907	NS_06	TNFAIP2	52.0
GSE131907	NS_06	TNFAIP3	51.0
GSE131907	NS_06	TNFAIP6	0.0
GSE131907	NS_06	TNFSF10	239.0
GSE131907	NS_06	TOP2A	6.0
GSE131907	NS_06	TOR1B	12.0
GSE131907	NS_06	TRAFD1	17.0
GSE131907	NS_06	TRIM14	9.0
GSE131907	NS_06	TRIM21	6.0
GSE131907	NS_06	TRIM25	39.0
GSE131907	NS_06	TRIM26	39.0
GSE131907	NS_06	TRIM5	9.0
GSE131907	NS_06	TXNIP	361.0
GSE131907	NS_06	UBA7	6.0
GSE131907	NS_06	UBE2L6	297.0
GSE131907	NS_06	UPP1	195.0
GSE131907	NS_06	USP18	14.0
GSE131907	NS_06	VAMP5	39.0
GSE131907	NS_06	VAMP8	997.0
GSE131907	NS_06	VCAM1	1.0
GSE131907	NS_06	XAF1	16.0
GSE131907	NS_06	XCL1	0.0
GSE131907	NS_06	XRCC4	23.0
GSE131907	NS_06	XRCC5	163.0
GSE131907	NS_06	XRCC6	241.0
GSE131907	NS_06	ZBP1	1.0
GSE131907	NS_06	ZNFX1	47.0
GSE131907	NS_07	ADAR	3366.0
GSE131907	NS_07	APOL6	380.0
GSE131907	NS_07	ARID5B	1629.0
GSE131907	NS_07	ARL4A	3265.0
GSE131907	NS_07	AUTS2	3716.0
GSE131907	NS_07	B2M	79883.0
GSE131907	NS_07	BANK1	487.0
GSE131907	NS_07	BATF2	44.0
GSE131907	NS_07	BPGM	1033.0
GSE131907	NS_07	BST2	6911.0
GSE131907	NS_07	BTG1	7025.0
GSE131907	NS_07	C1R	198.0
GSE131907	NS_07	C1S	12.0
GSE131907	NS_07	CALR	16265.0
GSE131907	NS_07	CANX	22126.0
GSE131907	NS_07	CASP1	37.0
GSE131907	NS_07	CASP3	733.0
GSE131907	NS_07	CASP4	1774.0
GSE131907	NS_07	CASP7	670.0
GSE131907	NS_07	CASP8	387.0
GSE131907	NS_07	CCL2	506.0
GSE131907	NS_07	CCL5	137.0
GSE131907	NS_07	CCL7	0.0
GSE131907	NS_07	CCNB1	1172.0
GSE131907	NS_07	CCRL2	2.0
GSE131907	NS_07	CD274	5.0
GSE131907	NS_07	CD38	73.0
GSE131907	NS_07	CD40	273.0
GSE131907	NS_07	CD47	2906.0
GSE131907	NS_07	CD69	110.0
GSE131907	NS_07	CD74	8282.0
GSE131907	NS_07	CD86	7.0
GSE131907	NS_07	CDK1	426.0
GSE131907	NS_07	CDKN1A	1317.0
GSE131907	NS_07	CFB	130.0
GSE131907	NS_07	CFH	2010.0
GSE131907	NS_07	CGAS	126.0
GSE131907	NS_07	CIITA	57.0
GSE131907	NS_07	CLDN4	29160.0
GSE131907	NS_07	CMKLR1	1.0
GSE131907	NS_07	CMPK2	22.0
GSE131907	NS_07	CMTR1	186.0
GSE131907	NS_07	CNP	725.0
GSE131907	NS_07	CSF1	180.0
GSE131907	NS_07	CSF2RB	2.0
GSE131907	NS_07	CXCL10	12.0
GSE131907	NS_07	CXCL11	2.0
GSE131907	NS_07	CXCL9	2.0
GSE131907	NS_07	DCLRE1C	580.0
GSE131907	NS_07	DDX41	1801.0
GSE131907	NS_07	DDX58	122.0
GSE131907	NS_07	DDX60	28.0
GSE131907	NS_07	DHX58	33.0
GSE131907	NS_07	DNTT	0.0
GSE131907	NS_07	EIF2AK2	1636.0
GSE131907	NS_07	EIF4E3	200.0
GSE131907	NS_07	ELF1	1399.0
GSE131907	NS_07	EPSTI1	27.0
GSE131907	NS_07	ERAP1	233.0
GSE131907	NS_07	ERAP2	516.0
GSE131907	NS_07	FAS	176.0
GSE131907	NS_07	FCGR1A	10.0
GSE131907	NS_07	FEN1	528.0
GSE131907	NS_07	FGL2	8.0
GSE131907	NS_07	FPR1	3.0
GSE131907	NS_07	GBP2	167.0
GSE131907	NS_07	GBP4	10.0
GSE131907	NS_07	GBP6	0.0
GSE131907	NS_07	GCH1	153.0
GSE131907	NS_07	GMPR	36.0
GSE131907	NS_07	GPR18	0.0
GSE131907	NS_07	GZMA	92.0
GSE131907	NS_07	HELZ2	364.0
GSE131907	NS_07	HERC6	58.0
GSE131907	NS_07	HIF1A	4917.0
GSE131907	NS_07	HLA-A	4426.0
GSE131907	NS_07	HLA-B	8253.0
GSE131907	NS_07	HLA-C	6062.0
GSE131907	NS_07	HLA-DMA	425.0
GSE131907	NS_07	HLA-DQA1	59.0
