dataset	unit_id	gene	umi
GSE205335	P1062	PROCR	37
GSE205335	P1062	PSMA2	1274
GSE205335	P1062	PSMA3	701
GSE205335	P1062	PSMB10	954
GSE205335	P1062	PSMB2	1023
GSE205335	P1062	PSMB8	1514
GSE205335	P1062	PSMB9	1439
GSE205335	P1062	PSME1	1856
GSE205335	P1062	PSME2	2311
GSE205335	P1062	PTGS2	27
GSE205335	P1062	PTPN1	309
GSE205335	P1062	PTPN2	247
GSE205335	P1062	PTPN6	457
GSE205335	P1062	PTPRC	1777
GSE205335	P1062	RAD50	505
GSE205335	P1062	RAPGEF6	173
GSE205335	P1062	RBCK1	564
GSE205335	P1062	RIPK1	164
GSE205335	P1062	RIPK2	177
GSE205335	P1062	RNF213	1197
GSE205335	P1062	RNF31	94
GSE205335	P1062	RSAD2	69
GSE205335	P1062	RTP4	81
GSE205335	P1062	SAMD9	179
GSE205335	P1062	SAMD9L	164
GSE205335	P1062	SAMHD1	825
GSE205335	P1062	SECTM1	95
GSE205335	P1062	SELL	875
GSE205335	P1062	SELP	3
GSE205335	P1062	SERPING1	57
GSE205335	P1062	SLAMF7	67
GSE205335	P1062	SLC25A28	135
GSE205335	P1062	SOCS1	293
GSE205335	P1062	SOCS3	321
GSE205335	P1062	SOD2	501
GSE205335	P1062	SP110	393
GSE205335	P1062	SPPL2A	234
GSE205335	P1062	SRI	1715
GSE205335	P1062	SSPN	41
GSE205335	P1062	ST3GAL5	73
GSE205335	P1062	ST8SIA4	145
GSE205335	P1062	STAT1	704
GSE205335	P1062	STAT2	193
GSE205335	P1062	STAT3	781
GSE205335	P1062	STAT4	82
GSE205335	P1062	TAP1	630
GSE205335	P1062	TAP2	521
GSE205335	P1062	TAPBP	859
GSE205335	P1062	TAPBPL	160
GSE205335	P1062	TBK1	133
GSE205335	P1062	TDRD7	71
GSE205335	P1062	TENT5A	126
GSE205335	P1062	TMEM140	39
GSE205335	P1062	TMEM173	620
GSE205335	P1062	TNFAIP2	356
GSE205335	P1062	TNFAIP3	1901
GSE205335	P1062	TNFAIP6	1
GSE205335	P1062	TNFSF10	562
GSE205335	P1062	TOP2A	699
GSE205335	P1062	TOR1B	76
GSE205335	P1062	TRAFD1	102
GSE205335	P1062	TRIM14	117
GSE205335	P1062	TRIM21	100
GSE205335	P1062	TRIM25	149
GSE205335	P1062	TRIM26	204
GSE205335	P1062	TRIM5	78
GSE205335	P1062	TXNIP	381
GSE205335	P1062	UBA7	182
GSE205335	P1062	UBE2L6	568
GSE205335	P1062	UPP1	606
GSE205335	P1062	USP18	94
GSE205335	P1062	VAMP5	172
GSE205335	P1062	VAMP8	1814
GSE205335	P1062	VCAM1	1
GSE205335	P1062	XAF1	287
GSE205335	P1062	XCL1	194
GSE205335	P1062	XRCC4	62
GSE205335	P1062	XRCC5	1277
GSE205335	P1062	XRCC6	1348
GSE205335	P1062	ZBP1	25
GSE205335	P1062	ZNFX1	363
GSE205335	P1063	ADAR	387
GSE205335	P1063	APOL6	132
GSE205335	P1063	ARID5B	258
GSE205335	P1063	ARL4A	141
GSE205335	P1063	AUTS2	93
GSE205335	P1063	B2M	15566
GSE205335	P1063	BANK1	6
GSE205335	P1063	BATF2	1
GSE205335	P1063	BPGM	42
GSE205335	P1063	BST2	323
GSE205335	P1063	BTG1	1851
GSE205335	P1063	C1R	2
GSE205335	P1063	C1S	0
GSE205335	P1063	CALR	1554
GSE205335	P1063	CANX	615
GSE205335	P1063	CASP1	83
GSE205335	P1063	CASP3	130
GSE205335	P1063	CASP4	152
GSE205335	P1063	CASP7	58
GSE205335	P1063	CASP8	146
GSE205335	P1063	CCL2	1
GSE205335	P1063	CCL5	554
GSE205335	P1063	CCL7	0
GSE205335	P1063	CCNB1	309
GSE205335	P1063	CCRL2	10
GSE205335	P1063	CD274	8
GSE205335	P1063	CD38	263
GSE205335	P1063	CD3D	737
GSE205335	P1063	CD3E	1142
GSE205335	P1063	CD40	90
GSE205335	P1063	CD47	318
GSE205335	P1063	CD69	581
GSE205335	P1063	CD74	7563
GSE205335	P1063	CD86	12
GSE205335	P1063	CD8A	100
GSE205335	P1063	CDK1	288
GSE205335	P1063	CDKN1A	301
GSE205335	P1063	CFB	84
GSE205335	P1063	CFH	72
GSE205335	P1063	CGAS	56
GSE205335	P1063	CIITA	64
GSE205335	P1063	CLDN4	545
GSE205335	P1063	CMKLR1	0
GSE205335	P1063	CMPK2	24
GSE205335	P1063	CMTR1	41
GSE205335	P1063	CNP	102
GSE205335	P1063	CSF1	3
GSE205335	P1063	CSF2RB	8
GSE205335	P1063	CXCL10	0
GSE205335	P1063	CXCL11	0
GSE205335	P1063	CXCL9	0
GSE205335	P1063	DCLRE1C	66
GSE205335	P1063	DDX41	103
GSE205335	P1063	DDX58	31
GSE205335	P1063	DDX60	33
GSE205335	P1063	DHX58	16
GSE205335	P1063	DNTT	0
GSE205335	P1063	EIF2AK2	156
GSE205335	P1063	EIF4E3	106
GSE205335	P1063	ELF1	450
GSE205335	P1063	EPCAM	161
GSE205335	P1063	EPSTI1	99
GSE205335	P1063	ERAP1	90
GSE205335	P1063	ERAP2	157
GSE205335	P1063	FAS	180
GSE205335	P1063	FCGR1A	0
GSE205335	P1063	FEN1	293
GSE205335	P1063	FGL2	9
GSE205335	P1063	FPR1	0
GSE205335	P1063	GBP2	364
GSE205335	P1063	GBP4	134
GSE205335	P1063	GBP6	7
GSE205335	P1063	GCH1	97
GSE205335	P1063	GMPR	8
GSE205335	P1063	GNLY	1030
GSE205335	P1063	GPR18	48
GSE205335	P1063	GZMA	339
GSE205335	P1063	HELZ2	33
GSE205335	P1063	HERC6	19
GSE205335	P1063	HIF1A	233
GSE205335	P1063	HLA-A	5546
GSE205335	P1063	HLA-B	7633
GSE205335	P1063	HLA-C	3583
GSE205335	P1063	HLA-DMA	325
GSE205335	P1063	HLA-DQA1	366
GSE205335	P1063	HLA-DRB1	1691
GSE205335	P1063	HLA-E	1436
GSE205335	P1063	HLA-F	226
GSE205335	P1063	HLA-G	8
GSE205335	P1063	ICAM1	145
GSE205335	P1063	IDO1	15
GSE205335	P1063	IFI16	520
GSE205335	P1063	IFI27	325
GSE205335	P1063	IFI30	153
GSE205335	P1063	IFI35	111
GSE205335	P1063	IFI44	23
GSE205335	P1063	IFI44L	6
GSE205335	P1063	IFIH1	43
GSE205335	P1063	IFIT1	13
GSE205335	P1063	IFIT2	6
GSE205335	P1063	IFIT3	13
GSE205335	P1063	IFITM1	1168
GSE205335	P1063	IFITM2	658
GSE205335	P1063	IFITM3	453
GSE205335	P1063	IFNAR2	158
GSE205335	P1063	IL10RA	202
GSE205335	P1063	IL15	5
GSE205335	P1063	IL15RA	23
GSE205335	P1063	IL18BP	6
GSE205335	P1063	IL2RB	321
GSE205335	P1063	IL4R	136
GSE205335	P1063	IL6	0
GSE205335	P1063	IL7	12
GSE205335	P1063	IRF1	587
GSE205335	P1063	IRF2	171
GSE205335	P1063	IRF3	123
GSE205335	P1063	IRF4	140
GSE205335	P1063	IRF5	29
GSE205335	P1063	IRF7	121
GSE205335	P1063	IRF8	147
GSE205335	P1063	IRF9	257
GSE205335	P1063	ISG15	235
GSE205335	P1063	ISG20	587
GSE205335	P1063	ISOC1	77
GSE205335	P1063	ITGB7	209
GSE205335	P1063	JAK2	37
GSE205335	P1063	KLRD1	94
GSE205335	P1063	KLRK1	72
GSE205335	P1063	KRT18	586
GSE205335	P1063	KRT19	1435
GSE205335	P1063	KRT8	894
GSE205335	P1063	LAMP3	11
GSE205335	P1063	LAP3	237
GSE205335	P1063	LATS2	9
GSE205335	P1063	LCP2	358
GSE205335	P1063	LGALS3BP	136
GSE205335	P1063	LIG4	13
GSE205335	P1063	LPAR6	29
GSE205335	P1063	LY6E	803
GSE205335	P1063	LYSMD2	111
GSE205335	P1063	MCM6	333
GSE205335	P1063	METTL7B	0
GSE205335	P1063	MKI67	1326
GSE205335	P1063	MOV10	71
GSE205335	P1063	MRE11	91
GSE205335	P1063	MT2A	1875
GSE205335	P1063	MTHFD2	342
GSE205335	P1063	MVB12A	80
GSE205335	P1063	MVP	373
GSE205335	P1063	MX1	225
GSE205335	P1063	MX2	66
GSE205335	P1063	MYD88	116
GSE205335	P1063	NAMPT	263
GSE205335	P1063	NCOA3	139
GSE205335	P1063	NCOA7	265
GSE205335	P1063	NFKB1	333
GSE205335	P1063	NFKBIA	1231
GSE205335	P1063	NHEJ1	38
GSE205335	P1063	NKG7	709
GSE205335	P1063	NLRC5	76
GSE205335	P1063	NMI	150
GSE205335	P1063	NOD1	14
GSE205335	P1063	NUB1	116
GSE205335	P1063	NUP93	117
GSE205335	P1063	OAS1	93
GSE205335	P1063	OAS2	129
GSE205335	P1063	OAS3	62
GSE205335	P1063	OASL	62
GSE205335	P1063	OGFR	149
GSE205335	P1063	P2RY14	0
GSE205335	P1063	PARP12	78
GSE205335	P1063	PARP14	129
GSE205335	P1063	PARP9	99
GSE205335	P1063	PCNA	495
GSE205335	P1063	PDE4B	149
GSE205335	P1063	PDIA3	774
GSE205335	P1063	PELI1	179
GSE205335	P1063	PFKP	259
GSE205335	P1063	PIM1	608
GSE205335	P1063	PLA2G4A	2
GSE205335	P1063	PLSCR1	114
GSE205335	P1063	PML	130
GSE205335	P1063	PNP	182
GSE205335	P1063	PNPT1	81
GSE205335	P1063	POLL	29
GSE205335	P1063	POLM	35
GSE205335	P1063	PRKDC	594
GSE205335	P1063	PROCR	0
GSE205335	P1063	PSMA2	748
GSE205335	P1063	PSMA3	441
GSE205335	P1063	PSMB10	602
GSE205335	P1063	PSMB2	533
GSE205335	P1063	PSMB8	868
GSE205335	P1063	PSMB9	797
GSE205335	P1063	PSME1	1151
GSE205335	P1063	PSME2	1216
GSE205335	P1063	PTGS2	9
GSE205335	P1063	PTPN1	188
GSE205335	P1063	PTPN2	187
GSE205335	P1063	PTPN6	351
GSE205335	P1063	PTPRC	1637
GSE205335	P1063	RAD50	147
GSE205335	P1063	RAPGEF6	133
GSE205335	P1063	RBCK1	184
GSE205335	P1063	RIPK1	61
GSE205335	P1063	RIPK2	33
GSE205335	P1063	RNF213	803
GSE205335	P1063	RNF31	49
GSE205335	P1063	RSAD2	17
GSE205335	P1063	RTP4	21
GSE205335	P1063	SAMD9	69
GSE205335	P1063	SAMD9L	51
GSE205335	P1063	SAMHD1	440
GSE205335	P1063	SECTM1	5
GSE205335	P1063	SELL	1011
GSE205335	P1063	SELP	4
GSE205335	P1063	SERPING1	42
GSE205335	P1063	SLAMF7	36
GSE205335	P1063	SLC25A28	55
GSE205335	P1063	SOCS1	218
GSE205335	P1063	SOCS3	120
GSE205335	P1063	SOD2	213
GSE205335	P1063	SP110	199
GSE205335	P1063	SPPL2A	137
GSE205335	P1063	SRI	853
GSE205335	P1063	SSPN	10
GSE205335	P1063	ST3GAL5	29
GSE205335	P1063	ST8SIA4	98
GSE205335	P1063	STAT1	334
GSE205335	P1063	STAT2	70
GSE205335	P1063	STAT3	404
GSE205335	P1063	STAT4	109
GSE205335	P1063	TAP1	431
GSE205335	P1063	TAP2	255
GSE205335	P1063	TAPBP	388
GSE205335	P1063	TAPBPL	45
GSE205335	P1063	TBK1	77
GSE205335	P1063	TDRD7	24
GSE205335	P1063	TENT5A	28
GSE205335	P1063	TMEM140	17
GSE205335	P1063	TMEM173	218
GSE205335	P1063	TNFAIP2	12
GSE205335	P1063	TNFAIP3	1058
GSE205335	P1063	TNFAIP6	0
GSE205335	P1063	TNFSF10	141
GSE205335	P1063	TOP2A	674
GSE205335	P1063	TOR1B	41
GSE205335	P1063	TRAFD1	72
GSE205335	P1063	TRIM14	85
GSE205335	P1063	TRIM21	43
GSE205335	P1063	TRIM25	66
GSE205335	P1063	TRIM26	95
GSE205335	P1063	TRIM5	34
GSE205335	P1063	TXNIP	256
GSE205335	P1063	UBA7	74
GSE205335	P1063	UBE2L6	331
GSE205335	P1063	UPP1	80
GSE205335	P1063	USP18	24
GSE205335	P1063	VAMP5	195
GSE205335	P1063	VAMP8	620
GSE205335	P1063	VCAM1	9
GSE205335	P1063	XAF1	100
GSE205335	P1063	XCL1	145
GSE205335	P1063	XRCC4	38
GSE205335	P1063	XRCC5	891
GSE205335	P1063	XRCC6	886
GSE205335	P1063	ZBP1	41
GSE205335	P1063	ZNFX1	93
GSE205335	P1072	ADAR	764
GSE205335	P1072	APOL6	50
GSE205335	P1072	ARID5B	772
GSE205335	P1072	ARL4A	751
GSE205335	P1072	AUTS2	1460
GSE205335	P1072	B2M	4609
GSE205335	P1072	BANK1	54
GSE205335	P1072	BATF2	1
GSE205335	P1072	BPGM	127
GSE205335	P1072	BST2	33
GSE205335	P1072	BTG1	8526
GSE205335	P1072	C1R	2
GSE205335	P1072	C1S	1
GSE205335	P1072	CALR	5438
GSE205335	P1072	CANX	2592
GSE205335	P1072	CASP1	35
GSE205335	P1072	CASP3	214
GSE205335	P1072	CASP4	531
GSE205335	P1072	CASP7	160
GSE205335	P1072	CASP8	126
GSE205335	P1072	CCL2	3
GSE205335	P1072	CCL5	169
GSE205335	P1072	CCL7	0
GSE205335	P1072	CCNB1	204
GSE205335	P1072	CCRL2	0
GSE205335	P1072	CD274	3
GSE205335	P1072	CD38	55
GSE205335	P1072	CD3D	52
GSE205335	P1072	CD3E	86
GSE205335	P1072	CD40	14
GSE205335	P1072	CD47	1336
GSE205335	P1072	CD69	621
GSE205335	P1072	CD74	311
GSE205335	P1072	CD86	3
GSE205335	P1072	CD8A	33
GSE205335	P1072	CDK1	202
GSE205335	P1072	CDKN1A	285
GSE205335	P1072	CFB	3
GSE205335	P1072	CFH	11
GSE205335	P1072	CGAS	168
GSE205335	P1072	CIITA	4
GSE205335	P1072	CLDN4	5833
GSE205335	P1072	CMKLR1	2
GSE205335	P1072	CMPK2	16
GSE205335	P1072	CMTR1	169
GSE205335	P1072	CNP	413
GSE205335	P1072	CSF1	3
GSE205335	P1072	CSF2RB	0
GSE205335	P1072	CXCL10	57
GSE205335	P1072	CXCL11	0
GSE205335	P1072	CXCL9	2
GSE205335	P1072	DCLRE1C	190
GSE205335	P1072	DDX41	231
GSE205335	P1072	DDX58	85
GSE205335	P1072	DDX60	15
GSE205335	P1072	DHX58	17
GSE205335	P1072	DNTT	0
GSE205335	P1072	EIF2AK2	595
GSE205335	P1072	EIF4E3	14
GSE205335	P1072	ELF1	962
GSE205335	P1072	EPCAM	3172
GSE205335	P1072	EPSTI1	43
GSE205335	P1072	ERAP1	170
GSE205335	P1072	ERAP2	68
GSE205335	P1072	FAS	15
GSE205335	P1072	FCGR1A	31
GSE205335	P1072	FEN1	421
GSE205335	P1072	FGL2	7
GSE205335	P1072	FPR1	1
GSE205335	P1072	GBP2	21
GSE205335	P1072	GBP4	33
GSE205335	P1072	GBP6	1
GSE205335	P1072	GCH1	98
GSE205335	P1072	GMPR	1013
GSE205335	P1072	GNLY	113
GSE205335	P1072	GPR18	15
GSE205335	P1072	GZMA	68
GSE205335	P1072	HELZ2	145
GSE205335	P1072	HERC6	29
GSE205335	P1072	HIF1A	581
GSE205335	P1072	HLA-A	1028
GSE205335	P1072	HLA-B	4048
GSE205335	P1072	HLA-C	2993
GSE205335	P1072	HLA-DMA	38
GSE205335	P1072	HLA-DQA1	3
GSE205335	P1072	HLA-DRB1	33
GSE205335	P1072	HLA-E	934
GSE205335	P1072	HLA-F	66
GSE205335	P1072	HLA-G	3
GSE205335	P1072	ICAM1	1
GSE205335	P1072	IDO1	2
GSE205335	P1072	IFI16	230
GSE205335	P1072	IFI27	126
GSE205335	P1072	IFI30	234
GSE205335	P1072	IFI35	61
GSE205335	P1072	IFI44	15
GSE205335	P1072	IFI44L	5
GSE205335	P1072	IFIH1	183
GSE205335	P1072	IFIT1	90
GSE205335	P1072	IFIT2	199
GSE205335	P1072	IFIT3	71
GSE205335	P1072	IFITM1	118
GSE205335	P1072	IFITM2	496
GSE205335	P1072	IFITM3	738
GSE205335	P1072	IFNAR2	211
GSE205335	P1072	IL10RA	16
GSE205335	P1072	IL15	13
GSE205335	P1072	IL15RA	4
GSE205335	P1072	IL18BP	13
GSE205335	P1072	IL2RB	19
GSE205335	P1072	IL4R	16
GSE205335	P1072	IL6	0
GSE205335	P1072	IL7	25
GSE205335	P1072	IRF1	474
GSE205335	P1072	IRF2	304
GSE205335	P1072	IRF3	495
GSE205335	P1072	IRF4	3
GSE205335	P1072	IRF5	18
GSE205335	P1072	IRF7	326
GSE205335	P1072	IRF8	2
GSE205335	P1072	IRF9	161
GSE205335	P1072	ISG15	243
GSE205335	P1072	ISG20	76
GSE205335	P1072	ISOC1	276
GSE205335	P1072	ITGB7	43
GSE205335	P1072	JAK2	68
GSE205335	P1072	KLRD1	76
GSE205335	P1072	KLRK1	12
GSE205335	P1072	KRT18	8064
GSE205335	P1072	KRT19	2383
GSE205335	P1072	KRT8	7671
GSE205335	P1072	LAMP3	19
GSE205335	P1072	LAP3	308
GSE205335	P1072	LATS2	26
GSE205335	P1072	LCP2	74
GSE205335	P1072	LGALS3BP	60
GSE205335	P1072	LIG4	118
GSE205335	P1072	LPAR6	2
GSE205335	P1072	LY6E	943
GSE205335	P1072	LYSMD2	217
GSE205335	P1072	MCM6	204
GSE205335	P1072	METTL7B	5
GSE205335	P1072	MKI67	212
GSE205335	P1072	MOV10	143
GSE205335	P1072	MRE11	570
GSE205335	P1072	MT2A	582
GSE205335	P1072	MTHFD2	1967
GSE205335	P1072	MVB12A	71
GSE205335	P1072	MVP	521
GSE205335	P1072	MX1	36
GSE205335	P1072	MX2	95
GSE205335	P1072	MYD88	149
GSE205335	P1072	NAMPT	624
GSE205335	P1072	NCOA3	828
GSE205335	P1072	NCOA7	2555
GSE205335	P1072	NFKB1	178
GSE205335	P1072	NFKBIA	1799
GSE205335	P1072	NHEJ1	81
GSE205335	P1072	NKG7	174
GSE205335	P1072	NLRC5	23
GSE205335	P1072	NMI	297
GSE205335	P1072	NOD1	86
GSE205335	P1072	NUB1	527
GSE205335	P1072	NUP93	378
GSE205335	P1072	OAS1	182
GSE205335	P1072	OAS2	14
GSE205335	P1072	OAS3	71
GSE205335	P1072	OASL	15
GSE205335	P1072	OGFR	572
GSE205335	P1072	P2RY14	0
GSE205335	P1072	PARP12	214
GSE205335	P1072	PARP14	128
GSE205335	P1072	PARP9	121
GSE205335	P1072	PCNA	681
GSE205335	P1072	PDE4B	105
GSE205335	P1072	PDIA3	1983
GSE205335	P1072	PELI1	1751
GSE205335	P1072	PFKP	924
GSE205335	P1072	PIM1	199
GSE205335	P1072	PLA2G4A	461
GSE205335	P1072	PLSCR1	415
GSE205335	P1072	PML	274
GSE205335	P1072	PNP	645
GSE205335	P1072	PNPT1	424
GSE205335	P1072	POLL	159
GSE205335	P1072	POLM	270
GSE205335	P1072	PRKDC	3036
GSE205335	P1072	PROCR	10
GSE205335	P1072	PSMA2	1987
GSE205335	P1072	PSMA3	740
GSE205335	P1072	PSMB10	609
GSE205335	P1072	PSMB2	1404
GSE205335	P1072	PSMB8	452
GSE205335	P1072	PSMB9	218
GSE205335	P1072	PSME1	1466
GSE205335	P1072	PSME2	709
GSE205335	P1072	PTGS2	10
GSE205335	P1072	PTPN1	835
GSE205335	P1072	PTPN2	378
GSE205335	P1072	PTPN6	504
GSE205335	P1072	PTPRC	1572
GSE205335	P1072	RAD50	766
GSE205335	P1072	RAPGEF6	265
GSE205335	P1072	RBCK1	1347
GSE205335	P1072	RIPK1	176
GSE205335	P1072	RIPK2	476
GSE205335	P1072	RNF213	504
GSE205335	P1072	RNF31	126
GSE205335	P1072	RSAD2	4
GSE205335	P1072	RTP4	38
GSE205335	P1072	SAMD9	154
GSE205335	P1072	SAMD9L	99
GSE205335	P1072	SAMHD1	180
GSE205335	P1072	SECTM1	9
GSE205335	P1072	SELL	69
GSE205335	P1072	SELP	0
GSE205335	P1072	SERPING1	54
GSE205335	P1072	SLAMF7	6
GSE205335	P1072	SLC25A28	178
GSE205335	P1072	SOCS1	183
GSE205335	P1072	SOCS3	15
GSE205335	P1072	SOD2	517
GSE205335	P1072	SP110	169
GSE205335	P1072	SPPL2A	354
GSE205335	P1072	SRI	1650
GSE205335	P1072	SSPN	95
GSE205335	P1072	ST3GAL5	5
GSE205335	P1072	ST8SIA4	8
GSE205335	P1072	STAT1	352
GSE205335	P1072	STAT2	391
GSE205335	P1072	STAT3	638
GSE205335	P1072	STAT4	13
GSE205335	P1072	TAP1	224
GSE205335	P1072	TAP2	210
GSE205335	P1072	TAPBP	806
GSE205335	P1072	TAPBPL	200
GSE205335	P1072	TBK1	322
GSE205335	P1072	TDRD7	149
GSE205335	P1072	TENT5A	830
GSE205335	P1072	TMEM140	16
GSE205335	P1072	TMEM173	69
GSE205335	P1072	TNFAIP2	255
GSE205335	P1072	TNFAIP3	1239
GSE205335	P1072	TNFAIP6	8
GSE205335	P1072	TNFSF10	362
GSE205335	P1072	TOP2A	171
GSE205335	P1072	TOR1B	163
GSE205335	P1072	TRAFD1	658
GSE205335	P1072	TRIM14	178
GSE205335	P1072	TRIM21	230
GSE205335	P1072	TRIM25	378
GSE205335	P1072	TRIM26	149
GSE205335	P1072	TRIM5	231
GSE205335	P1072	TXNIP	3679
GSE205335	P1072	UBA7	41
GSE205335	P1072	UBE2L6	253
GSE205335	P1072	UPP1	11
GSE205335	P1072	USP18	3
GSE205335	P1072	VAMP5	160
GSE205335	P1072	VAMP8	2775
GSE205335	P1072	VCAM1	19
GSE205335	P1072	XAF1	19
GSE205335	P1072	XCL1	29
GSE205335	P1072	XRCC4	100
GSE205335	P1072	XRCC5	1703
GSE205335	P1072	XRCC6	2086
GSE205335	P1072	ZBP1	2
GSE205335	P1072	ZNFX1	283
GSE205335	P1076	ADAR	1658
GSE205335	P1076	APOL6	640
GSE205335	P1076	ARID5B	676
GSE205335	P1076	ARL4A	2004
GSE205335	P1076	AUTS2	9
GSE205335	P1076	B2M	44377
GSE205335	P1076	BANK1	17
GSE205335	P1076	BATF2	32
GSE205335	P1076	BPGM	468
GSE205335	P1076	BST2	5683
GSE205335	P1076	BTG1	2333
GSE205335	P1076	C1R	21
GSE205335	P1076	C1S	32
GSE205335	P1076	CALR	5262
GSE205335	P1076	CANX	2086
GSE205335	P1076	CASP1	36
GSE205335	P1076	CASP3	256
GSE205335	P1076	CASP4	676
GSE205335	P1076	CASP7	357
GSE205335	P1076	CASP8	891
GSE205335	P1076	CCL2	935
GSE205335	P1076	CCL5	278
GSE205335	P1076	CCL7	95
GSE205335	P1076	CCNB1	705
GSE205335	P1076	CCRL2	54
GSE205335	P1076	CD274	63
GSE205335	P1076	CD38	112
GSE205335	P1076	CD3D	455
GSE205335	P1076	CD3E	93
GSE205335	P1076	CD40	562
GSE205335	P1076	CD47	4159
GSE205335	P1076	CD69	79
GSE205335	P1076	CD74	3761
GSE205335	P1076	CD86	15
GSE205335	P1076	CD8A	32
GSE205335	P1076	CDK1	487
GSE205335	P1076	CDKN1A	196
GSE205335	P1076	CFB	2700
GSE205335	P1076	CFH	63
GSE205335	P1076	CGAS	94
GSE205335	P1076	CIITA	10
GSE205335	P1076	CLDN4	6265
GSE205335	P1076	CMKLR1	0
GSE205335	P1076	CMPK2	301
GSE205335	P1076	CMTR1	214
GSE205335	P1076	CNP	847
GSE205335	P1076	CSF1	82
GSE205335	P1076	CSF2RB	7
GSE205335	P1076	CXCL10	721
GSE205335	P1076	CXCL11	155
GSE205335	P1076	CXCL9	25
GSE205335	P1076	DCLRE1C	186
GSE205335	P1076	DDX41	475
GSE205335	P1076	DDX58	232
GSE205335	P1076	DDX60	523
GSE205335	P1076	DHX58	134
GSE205335	P1076	DNTT	0
GSE205335	P1076	EIF2AK2	1006
GSE205335	P1076	EIF4E3	77
GSE205335	P1076	ELF1	528
GSE205335	P1076	EPCAM	9761
GSE205335	P1076	EPSTI1	457
GSE205335	P1076	ERAP1	92
GSE205335	P1076	ERAP2	183
GSE205335	P1076	FAS	102
GSE205335	P1076	FCGR1A	10
GSE205335	P1076	FEN1	398
GSE205335	P1076	FGL2	11
GSE205335	P1076	FPR1	6
GSE205335	P1076	GBP2	269
GSE205335	P1076	GBP4	48
GSE205335	P1076	GBP6	16
GSE205335	P1076	GCH1	236
GSE205335	P1076	GMPR	53
GSE205335	P1076	GNLY	273
GSE205335	P1076	GPR18	15
GSE205335	P1076	GZMA	105
GSE205335	P1076	HELZ2	457
GSE205335	P1076	HERC6	230
GSE205335	P1076	HIF1A	350
GSE205335	P1076	HLA-A	19652
GSE205335	P1076	HLA-B	12035
GSE205335	P1076	HLA-C	17263
GSE205335	P1076	HLA-DMA	582
GSE205335	P1076	HLA-DQA1	97
GSE205335	P1076	HLA-DRB1	339
GSE205335	P1076	HLA-E	2920
GSE205335	P1076	HLA-F	756
GSE205335	P1076	HLA-G	12
GSE205335	P1076	ICAM1	2087
GSE205335	P1076	IDO1	117
GSE205335	P1076	IFI16	499
GSE205335	P1076	IFI27	61663
GSE205335	P1076	IFI30	1904
GSE205335	P1076	IFI35	1383
GSE205335	P1076	IFI44	844
GSE205335	P1076	IFI44L	1177
GSE205335	P1076	IFIH1	320
GSE205335	P1076	IFIT1	1618
GSE205335	P1076	IFIT2	748
GSE205335	P1076	IFIT3	1282
GSE205335	P1076	IFITM1	1819
GSE205335	P1076	IFITM2	1882
GSE205335	P1076	IFITM3	17307
GSE205335	P1076	IFNAR2	1170
GSE205335	P1076	IL10RA	36
GSE205335	P1076	IL15	46
GSE205335	P1076	IL15RA	38
GSE205335	P1076	IL18BP	28
GSE205335	P1076	IL2RB	14
GSE205335	P1076	IL4R	315
GSE205335	P1076	IL6	151
GSE205335	P1076	IL7	8
GSE205335	P1076	IRF1	1273
GSE205335	P1076	IRF2	330
GSE205335	P1076	IRF3	443
GSE205335	P1076	IRF4	3
GSE205335	P1076	IRF5	32
GSE205335	P1076	IRF7	1533
GSE205335	P1076	IRF8	94
GSE205335	P1076	IRF9	2459
GSE205335	P1076	ISG15	29926
GSE205335	P1076	ISG20	2964
GSE205335	P1076	ISOC1	522
GSE205335	P1076	ITGB7	22
GSE205335	P1076	JAK2	10
GSE205335	P1076	KLRD1	24
GSE205335	P1076	KLRK1	18
GSE205335	P1076	KRT18	24662
GSE205335	P1076	KRT19	42267
GSE205335	P1076	KRT8	21079
GSE205335	P1076	LAMP3	23
GSE205335	P1076	LAP3	1338
GSE205335	P1076	LATS2	100
GSE205335	P1076	LCP2	32
GSE205335	P1076	LGALS3BP	1501
GSE205335	P1076	LIG4	52
GSE205335	P1076	LPAR6	11
GSE205335	P1076	LY6E	31326
GSE205335	P1076	LYSMD2	266
GSE205335	P1076	MCM6	238
GSE205335	P1076	METTL7B	125
GSE205335	P1076	MKI67	604
GSE205335	P1076	MOV10	147
GSE205335	P1076	MRE11	206
GSE205335	P1076	MT2A	15346
GSE205335	P1076	MTHFD2	1507
GSE205335	P1076	MVB12A	1010
GSE205335	P1076	MVP	1502
GSE205335	P1076	MX1	1183
GSE205335	P1076	MX2	350
GSE205335	P1076	MYD88	290
GSE205335	P1076	NAMPT	1611
GSE205335	P1076	NCOA3	355
GSE205335	P1076	NCOA7	2006
GSE205335	P1076	NFKB1	236
GSE205335	P1076	NFKBIA	36894
GSE205335	P1076	NHEJ1	97
GSE205335	P1076	NKG7	171
GSE205335	P1076	NLRC5	68
GSE205335	P1076	NMI	706
GSE205335	P1076	NOD1	30
GSE205335	P1076	NUB1	1117
GSE205335	P1076	NUP93	290
GSE205335	P1076	OAS1	1449
GSE205335	P1076	OAS2	546
GSE205335	P1076	OAS3	484
GSE205335	P1076	OASL	241
GSE205335	P1076	OGFR	621
GSE205335	P1076	P2RY14	0
GSE205335	P1076	PARP12	496
GSE205335	P1076	PARP14	1173
GSE205335	P1076	PARP9	950
